seed,window,rate,H2,H3,dH,J2,J3
123,17,0.002,1.0583,1.7188,0.6605,0.1267,0.6557
123,18,0.002,0.6686,0.9934,0.3248,-0.152,0.1069
123,19,0.002,0.8659,0.8659,0.0,-0.067,0.0532
123,20,0.002,-0.0,-0.0,0.0,-0.1878,-0.1878
123,21,0.002,1.4573,1.4573,0.0,0.9879,0.9879
123,22,0.002,1.8656,1.8656,0.0,1.0022,1.0022
123,23,0.002,1.1401,1.1401,0.0,0.5235,0.5235
123,24,0.002,0.258,0.8077,0.5497,-0.0976,0.3027
123,25,0.002,1.0727,1.2901,0.2174,0.3659,0.4428
314,1,0.002,0.8472,1.2208,0.3736,-0.1528,0.0598
314,2,0.002,0.5617,0.8077,0.246,-0.3416,-0.2309
314,3,0.002,-0.0,0.3373,0.3373,-0.2739,-0.2273
314,4,0.002,-0.0,-0.0,0.0,-0.5,-0.3212
314,5,0.002,-0.0,0.5917,0.5917,-0.5,0.0738
314,6,0.002,0.8684,1.5016,0.6332,0.1858,0.6709
314,7,0.002,-0.0,0.4395,0.4395,-0.1826,0.0008
314,8,0.002,0.9464,1.2917,0.3453,0.2876,0.4719
314,9,0.002,-0.0,-0.0,0.0,-0.1588,-0.0999
314,10,0.002,-0.0,-0.0,0.0,-0.5,-0.5
314,11,0.002,1.0224,1.4961,0.4737,0.3816,0.7867
314,12,0.002,0.5304,1.0848,0.5544,-0.1566,0.2368
314,13,0.002,0.953,0.953,0.0,0.2483,0.3434
314,14,0.002,-0.0,-0.0,0.0,-0.162,-0.162
314,15,0.002,1.7627,1.7627,0.0,1.5233,1.6017
314,16,0.002,-0.0,0.6723,0.6723,0.4216,0.8342
314,17,0.002,1.0141,1.3245,0.3104,0.3855,0.5506
314,18,0.002,0.6998,0.6998,0.0,0.0606,0.107
314,19,0.002,0.8659,1.6767,0.8108,0.1499,1.0717
314,20,0.002,-0.0,-0.0,0.0,-0.1878,0.0902
314,21,0.002,-0.0,0.3712,0.3712,-0.5,-0.2298
314,22,0.002,0.6144,1.2332,0.6188,-0.1449,0.3533
314,23,0.002,0.8167,0.8167,0.0,-0.1149,0.1171
314,24,0.002,1.8586,1.8586,0.0,1.096,1.096
314,25,0.002,1.5305,1.5305,0.0,0.8602,0.8602
456,1,0.002,0.6834,1.0336,0.3502,-0.4776,-0.2589
456,2,0.002,0.4501,0.5499,0.0998,-0.6212,-0.5842
456,3,0.002,1.2087,1.4473,0.2386,0.2904,0.416
456,4,0.002,1.5466,2.0458,0.4992,0.5547,1.0089
456,5,0.002,1.5488,1.5488,0.0,0.4675,0.6914
456,6,0.002,1.9542,2.1837,0.2295,1.029,1.2095
456,7,0.002,1.9015,1.9015,0.0,0.8089,0.9394
456,8,0.002,1.0409,1.0409,0.0,0.4485,0.4485
456,9,0.002,0.7732,1.4885,0.7153,-0.1068,0.6915
456,10,0.002,1.583,1.583,0.0,0.7084,0.8429
456,11,0.002,1.3716,1.3716,0.0,0.4449,0.4449
456,12,0.002,1.7814,2.2576,0.4762,0.8501,1.455
456,13,0.002,-0.0,0.469,0.469,0.0748,0.3329
456,14,0.002,1.1995,1.7806,0.5811,0.6205,1.0755
456,15,0.002,1.4517,1.736,0.2843,0.4878,0.7014
456,16,0.002,-0.0,-0.0,0.0,-0.0484,-0.0052
456,17,0.002,1.7899,2.1181,0.3282,1.2191,1.481
456,18,0.002,0.8743,1.7019,0.8276,0.0667,0.7975
456,19,0.002,-0.0,0.5436,0.5436,-0.2084,0.1573
456,20,0.002,1.5305,1.8911,0.3606,1.1279,1.3374
456,21,0.002,1.3568,1.961,0.6042,0.5642,1.0378
456,22,0.002,1.1982,1.8339,0.6357,0.4397,0.9171
456,23,0.002,1.4412,2.02,0.5788,0.5892,1.0371
456,24,0.002,-0.0,0.5917,0.5917,-0.0506,0.2735
456,25,0.002,-0.0,-0.0,0.0,-0.5,-0.2254
789,1,0.002,1.0787,1.0787,0.0,-0.0823,-0.0823
789,2,0.002,1.1727,1.4536,0.2809,0.0428,0.3327
789,3,0.002,1.4613,1.4613,0.0,0.4629,0.5252
789,4,0.002,0.6144,0.6144,0.0,-0.023,-0.023
789,5,0.002,0.6402,0.6402,0.0,-0.3511,-0.3511
789,6,0.002,-0.0,0.5226,0.5226,-0.2521,0.0731
789,7,0.002,1.1568,1.1568,0.0,0.5681,0.622
789,8,0.002,-0.0,0.5226,0.5226,-0.0887,0.1953
789,9,0.002,1.7652,2.1473,0.3821,1.1621,1.4214
789,10,0.002,0.569,1.4367,0.8677,-0.0264,0.6986
789,11,0.002,1.2087,1.2087,0.0,0.2586,0.5208
789,12,0.002,1.4573,1.7759,0.3186,0.8467,1.0644
789,13,0.002,-0.0,0.3373,0.3373,0.0306,0.0841
789,14,0.002,-0.0,0.5436,0.5436,-0.5,-0.157
789,15,0.002,-0.0,0.7219,0.7219,-0.5,0.0161
789,16,0.002,1.3979,1.3979,0.0,0.6647,0.751
789,17,0.002,1.2304,1.2304,0.0,0.2024,0.2024
789,18,0.002,1.4847,1.8192,0.3345,0.5514,0.8386
789,19,0.002,1.4047,1.6806,0.2759,0.4226,0.5729
789,20,0.002,1.2487,1.7916,0.5429,0.2606,0.7179
789,21,0.002,0.804,0.9886,0.1846,-0.1855,-0.0256
789,22,0.002,0.6144,1.0975,0.4831,-0.242,0.1342
789,23,0.002,0.8343,1.5452,0.7109,-0.0701,0.5691
789,24,0.002,0.8684,1.5016,0.6332,0.2168,0.6923
789,25,0.002,0.6396,1.1452,0.5056,-0.036,0.3225
999,1,0.002,0.3704,0.7156,0.3452,-0.6296,-0.4454
999,2,0.002,1.2419,1.4827,0.2408,0.3479,0.4576
999,3,0.002,1.421,1.421,0.0,0.3622,0.4364
999,4,0.002,0.5907,0.8795,0.2888,-0.14,0.0247
999,5,0.002,-0.0,0.684,0.684,-0.266,0.1742
999,6,0.002,0.8031,1.0975,0.2944,0.1011,0.267
999,7,0.002,-0.0,-0.0,0.0,-0.202,-0.1519
999,8,0.002,-0.0,0.5436,0.5436,-0.5,0.007
999,9,0.002,1.2155,1.8248,0.6093,0.639,1.1216
999,10,0.002,-0.0,0.4855,0.4855,-0.0765,0.1602
999,11,0.002,1.3753,1.8566,0.4813,0.6512,1.0127
999,12,0.002,-0.0,0.6194,0.6194,-0.0631,0.2662
999,13,0.002,1.7296,1.7296,0.0,1.1265,1.1681
999,14,0.002,1.1995,1.5016,0.3021,0.4399,0.6293
999,15,0.002,1.1221,1.1221,0.0,0.1544,0.3079
999,16,0.002,1.0583,1.3372,0.2789,0.1207,0.319
999,17,0.002,0.8031,0.8031,0.0,0.0033,0.0641
999,18,0.002,1.4183,1.9591,0.5408,0.5233,1.0882
999,19,0.002,0.8167,0.8167,0.0,0.0587,0.2236
999,20,0.002,-0.0,0.8631,0.8631,-0.202,0.5497
999,21,0.002,-0.0,-0.0,0.0,-0.5,-0.0999
999,22,0.002,0.9864,0.9864,0.0,0.3345,0.3345
999,23,0.002,-0.0,-0.0,0.0,-0.1519,-0.1519
999,24,0.002,-0.0,-0.0,0.0,-0.5,-0.5
999,25,0.002,-0.0,0.8813,0.8813,-0.5,0.5001
1337,1,0.002,0.5632,0.8236,0.2604,-0.5978,-0.4689
1337,2,0.002,1.3576,1.7126,0.355,0.6898,0.904
1337,3,0.002,0.9493,0.9493,0.0,0.0641,0.1516
1337,4,0.002,1.1191,1.1191,0.0,0.0984,0.0984
1337,5,0.002,-0.0,-0.0,0.0,-0.1476,-0.1476
1337,6,0.002,-0.0,0.3534,0.3534,-0.5,-0.2543
1337,7,0.002,1.1863,1.7947,0.6084,0.3967,0.9266
1337,8,0.002,1.5546,1.5546,0.0,0.948,1.0253
1337,9,0.002,0.5665,1.2419,0.6754,0.4193,0.9342
1337,10,0.002,0.7229,1.51,0.7871,0.0945,0.7314
1337,11,0.002,-0.0,-0.0,0.0,-0.2254,0.0069
1337,12,0.002,0.2975,0.7742,0.4767,-0.3312,0.0637
1337,13,0.002,1.8774,1.8774,0.0,1.2661,1.2926
1337,14,0.002,0.6144,0.6144,0.0,0.0799,0.0799
1337,15,0.002,0.431,0.6438,0.2128,-0.5062,-0.3728
1337,16,0.002,0.8167,1.2075,0.3908,0.0782,0.327
1337,17,0.002,0.5917,1.4316,0.8399,0.0172,0.7945
1337,18,0.002,-0.0,-0.0,0.0,-0.2254,0.0579
1337,19,0.002,1.4047,1.6806,0.2759,0.6806,0.8663
1337,20,0.002,-0.0,0.8631,0.8631,-0.0631,0.5511
1337,21,0.002,1.7296,2.2296,0.5,1.1265,1.5158
1337,22,0.002,0.6144,0.6144,0.0,0.0026,0.2251
1337,23,0.002,1.5058,1.7819,0.2761,1.376,1.4945
1337,24,0.002,1.0263,1.4015,0.3752,0.6472,0.8961
1337,25,0.002,1.1995,1.1995,0.0,0.4895,0.5478
2024,1,0.002,0.3691,0.6932,0.3241,-0.7919,-0.5993
2024,2,0.002,1.0736,1.6199,0.5463,0.1322,0.5954
2024,3,0.002,0.6402,0.8262,0.186,-0.1136,-0.0159
2024,4,0.002,0.6999,0.9568,0.2569,-0.0252,0.0733
2024,5,0.002,0.6784,0.6784,0.0,-0.0233,0.0134
2024,6,0.002,1.3472,1.3472,0.0,0.6045,0.6045
2024,7,0.002,1.28,1.5324,0.2524,0.334,0.5007
2024,8,0.002,-0.0,0.3095,0.3095,-0.0999,-0.0825
2024,9,0.002,1.371,1.761,0.39,0.8573,1.1048
2024,10,0.002,0.7345,1.5216,0.7871,-0.0161,0.6454
2024,11,0.002,0.7943,1.5657,0.7714,0.0699,0.6803
2024,12,0.002,1.8262,2.1997,0.3735,1.0895,1.3337
2024,13,0.002,1.2516,1.2516,0.0,0.5435,0.7144
2024,14,0.002,0.953,1.523,0.57,0.3335,0.8314
2024,15,0.002,-0.0,0.4395,0.4395,-0.162,0.0075
2024,16,0.002,-0.0,-0.0,0.0,-0.5,-0.2832
2024,17,0.002,1.2988,1.2988,0.0,0.7668,0.7668
2024,18,0.002,1.6023,2.0149,0.4126,0.7239,1.099
2024,19,0.002,0.8167,1.2075,0.3908,0.11,0.3531
2024,20,0.002,-0.0,0.3373,0.3373,-0.202,-0.152
2024,21,0.002,0.5132,0.7654,0.2522,-0.2749,-0.182
2024,22,0.002,1.2516,1.2516,0.0,0.6347,0.6569
2024,23,0.002,0.3095,1.1942,0.8847,-0.1342,0.7156
2024,24,0.002,1.1033,1.1033,0.0,0.4002,0.6025
2024,25,0.002,-0.0,0.7219,0.7219,-0.115,0.4135
7,1,0.005,0.258,0.5565,0.2985,-0.742,-0.6045
7,2,0.005,0.9196,1.2909,0.3713,0.013,0.2599
7,3,0.005,0.42,0.8785,0.4585,-0.4192,-0.1209
7,4,0.005,-0.0,0.7793,0.7793,-0.3152,0.2179
7,5,0.005,1.2155,1.6393,0.4238,0.639,0.9083
7,6,0.005,0.8167,0.8167,0.0,0.1832,0.262
7,7,0.005,1.1401,1.1401,0.0,0.23,0.23
7,8,0.005,1.0141,1.6226,0.6085,0.202,0.836
7,9,0.005,1.147,1.3494,0.2024,0.2979,0.4396
7,10,0.005,-0.0,0.5033,0.5033,-0.1358,0.0877
7,11,0.005,1.4256,2.0131,0.5875,0.7015,1.1941
7,12,0.005,1.7345,1.961,0.2265,0.862,0.9919
7,13,0.005,0.7732,1.1451,0.3719,0.146,0.3575
7,14,0.005,0.9219,1.3568,0.4349,0.2219,0.4988
7,15,0.005,1.825,2.2296,0.4046,1.1042,1.4225
7,16,0.005,1.723,2.1868,0.4638,0.6817,1.0286
7,17,0.005,0.8031,1.5683,0.7652,0.143,0.748
7,18,0.005,1.7508,1.7508,0.0,0.9595,1.0897
7,19,0.005,0.9864,1.4466,0.4602,0.3194,0.6787
7,20,0.005,-0.0,-0.0,0.0,-0.1519,-0.0631
7,21,0.005,1.1488,1.6645,0.5157,0.5489,1.0104
7,22,0.005,-0.0,-0.0,0.0,-0.0999,0.0069
7,23,0.005,1.5305,1.5305,0.0,1.1279,1.1279
7,24,0.005,1.5395,1.8676,0.3281,0.6035,0.9356
7,25,0.005,-0.0,0.3373,0.3373,0.0902,0.1524
42,1,0.005,0.5193,0.6446,0.1253,-0.6417,-0.6479
42,2,0.005,1.2145,1.3119,0.0974,0.2603,0.2262
42,3,0.005,1.2876,1.2876,0.0,0.2095,0.2428
42,4,0.005,-0.0,0.3534,0.3534,-0.1034,-0.0101
42,5,0.005,-0.0,0.6194,0.6194,-0.5,-0.0534
42,6,0.005,0.3373,1.1216,0.7843,-0.2764,0.3349
42,7,0.005,-0.0,0.65,0.65,-0.3212,0.0633
42,8,0.005,0.9056,1.2366,0.331,0.2343,0.4195
42,9,0.005,-0.0,0.3712,0.3712,-0.1713,-0.0921
42,10,0.005,1.8911,2.0588,0.1677,1.4077,1.4452
42,11,0.005,0.6144,0.6144,0.0,0.1322,0.1657
42,12,0.005,1.4466,1.4466,0.0,0.5696,0.5696
42,13,0.005,1.2871,1.8774,0.5903,0.5501,1.1579
42,14,0.005,-0.0,-0.0,0.0,-0.0452,0.1087
42,15,0.005,1.5275,2.135,0.6075,0.8447,1.5201
42,16,0.005,1.7863,2.0061,0.2198,0.7563,1.0083
42,17,0.005,0.7732,0.7732,0.0,0.1543,0.1959
42,18,0.005,-0.0,-0.0,0.0,-0.2144,-0.2144
42,19,0.005,-0.0,0.4395,0.4395,-0.5,-0.1362
42,20,0.005,1.4838,1.4838,0.0,0.7776,0.8133
42,21,0.005,0.5033,0.5033,0.0,0.0614,0.0614
42,22,0.005,1.2244,1.2244,0.0,0.5084,0.5084
42,23,0.005,0.9864,1.2752,0.2888,0.3984,0.5561
42,24,0.005,1.6226,1.6226,0.0,0.7025,0.7453
42,25,0.005,-0.0,1.0,1.0,0.0134,0.8931
55,1,0.005,0.4675,0.6784,0.2109,-0.5325,-0.4826
55,2,0.005,0.9279,1.2095,0.2816,-0.0819,0.0762
55,3,0.005,1.4087,1.9464,0.5377,0.4097,0.9004
55,4,0.005,-0.0,-0.0,0.0,-0.069,0.0497
55,5,0.005,1.0409,1.0409,0.0,0.4123,0.4123
55,6,0.005,1.3831,1.659,0.2759,0.5368,0.7425
55,7,0.005,1.571,1.571,0.0,0.6761,0.7291
55,8,0.005,1.0613,1.0613,0.0,0.3129,0.3129
55,9,0.005,1.778,2.0636,0.2856,1.1659,1.422
55,10,0.005,0.7345,1.0892,0.3547,0.3204,0.556
55,11,0.005,1.4591,1.4591,0.0,0.7979,0.8323
55,12,0.005,0.7476,1.0219,0.2743,0.0714,0.2101
55,13,0.005,-0.0,0.5917,0.5917,-0.2182,0.1034
55,14,0.005,1.5486,1.5486,0.0,1.1888,1.2162
55,15,0.005,0.5436,0.8684,0.3248,0.237,0.3714
55,16,0.005,1.1887,1.1887,0.0,0.6779,0.7041
55,17,0.005,0.5917,0.5917,0.0,0.0461,0.0461
55,18,0.005,0.6686,1.1863,0.5177,-0.1241,0.3539
55,19,0.005,0.549,1.1183,0.5693,-0.4106,0.0011
55,20,0.005,-0.0,0.3095,0.3095,-0.2779,-0.2203
55,21,0.005,0.8795,1.3372,0.4577,0.008,0.351
55,22,0.005,-0.0,-0.0,0.0,-0.2105,-0.1179
55,23,0.005,1.1863,1.4966,0.3103,0.3967,0.6251
55,24,0.005,0.5907,0.5907,0.0,-0.1923,-0.1202
55,25,0.005,1.1568,1.8464,0.6896,0.3737,1.2771
123,1,0.005,0.5827,0.9583,0.3756,-0.5783,-0.3342
123,2,0.005,1.4278,1.6496,0.2218,0.5448,0.6366
123,3,0.005,1.6729,2.0442,0.3713,0.6259,0.9221
123,4,0.005,1.1918,1.4568,0.265,0.2812,0.4443
123,5,0.005,1.5567,1.5567,0.0,1.301,1.301
123,6,0.005,1.6158,2.0169,0.4011,1.0752,1.3448
123,7,0.005,1.8352,2.0931,0.2579,1.0173,1.1437
123,8,0.005,0.7476,1.4166,0.669,0.2059,0.7146
123,9,0.005,-0.0,-0.0,0.0,-0.2182,-0.0506
123,10,0.005,1.1488,1.4838,0.335,0.5489,0.7776
123,11,0.005,1.0862,1.3285,0.2423,0.1892,0.3071
123,12,0.005,-0.0,0.4537,0.4537,-0.1561,0.0103
123,13,0.005,0.6144,1.3355,0.7211,-0.1449,0.4702
123,14,0.005,-0.0,0.9024,0.9024,-0.2593,0.3585
123,15,0.005,-0.0,0.7219,0.7219,-0.5,0.0443
123,16,0.005,-0.0,0.3912,0.3912,-0.5,-0.2476
123,17,0.005,-0.0,-0.0,0.0,-0.5,-0.3011
123,18,0.005,-0.0,-0.0,0.0,-0.5,-0.5
123,19,0.005,1.1401,1.1401,0.0,0.3383,0.3383
123,20,0.005,0.7732,0.7732,0.0,-0.0401,-0.0401
123,21,0.005,0.9864,1.6577,0.6713,0.0609,0.8675
123,22,0.005,1.585,1.585,0.0,0.9721,1.0489
123,23,0.005,-0.0,0.8113,0.8113,0.1776,0.7383
123,24,0.005,0.469,1.361,0.892,-0.0957,0.6452
123,25,0.005,1.2516,1.2516,0.0,0.571,0.7975
314,1,0.005,0.8472,1.2208,0.3736,-0.1528,0.0598
314,2,0.005,0.7957,1.0957,0.3,-0.2145,-0.0401
314,3,0.005,0.5132,0.9274,0.4142,-0.328,-0.0689
314,4,0.005,0.7732,1.4885,0.7153,-0.139,0.5332
314,5,0.005,1.3788,1.9502,0.5714,0.6485,1.1055
314,6,0.005,-0.0,-0.0,0.0,0.0069,0.2133
314,7,0.005,0.952,1.5693,0.6173,0.0983,0.7284
314,8,0.005,1.9219,1.9219,0.0,1.3163,1.4576
314,9,0.005,1.1191,1.5229,0.4038,0.4667,0.9267
314,10,0.005,0.8167,1.5511,0.7344,-0.0291,0.6216
314,11,0.005,0.5304,0.5304,0.0,-0.3729,-0.0708
314,12,0.005,1.3788,1.3788,0.0,0.7211,0.7211
314,13,0.005,-0.0,-0.0,0.0,0.0069,0.0069
314,14,0.005,0.3228,0.6402,0.3174,-0.2963,-0.1119
314,15,0.005,1.7783,2.0742,0.2959,1.1083,1.2816
314,16,0.005,-0.0,-0.0,0.0,0.0579,0.1087
314,17,0.005,-0.0,-0.0,0.0,-0.5,-0.5
314,18,0.005,0.8167,1.2075,0.3908,0.1147,0.4179
314,19,0.005,-0.0,-0.0,0.0,-0.202,-0.1286
314,20,0.005,-0.0,0.7219,0.7219,-0.5,0.2581
314,21,0.005,1.9363,2.2313,0.295,1.4307,1.5953
314,22,0.005,1.371,1.9219,0.5509,0.7122,1.1061
314,23,0.005,0.9864,1.4466,0.4602,0.4025,0.7311
314,24,0.005,0.7732,1.4885,0.7153,-0.1523,0.4713
314,25,0.005,0.8659,0.8659,0.0,-0.1023,0.2217
456,1,0.005,1.2891,1.7179,0.4288,0.1281,0.4254
456,2,0.005,0.5024,0.5024,0.0,-0.1644,-0.0736
456,3,0.005,-0.0,0.6769,0.6769,-0.2912,0.2496
456,4,0.005,1.9502,2.2359,0.2857,1.5025,1.6843
456,5,0.005,0.9056,0.9056,0.0,0.3917,0.5368
456,6,0.005,-0.0,-0.0,0.0,-0.1713,-0.1713
456,7,0.005,-0.0,-0.0,0.0,-0.5,-0.5
456,8,0.005,-0.0,-0.0,0.0,-0.5,-0.5
456,9,0.005,-0.0,0.8113,0.8113,-0.5,0.3902
456,10,0.005,-0.0,0.6194,0.6194,-0.5,-0.071
456,11,0.005,0.6144,0.9142,0.2998,-0.1449,0.0232
456,12,0.005,-0.0,-0.0,0.0,-0.2593,-0.202
456,13,0.005,1.0409,1.0409,0.0,0.4123,0.4123
456,14,0.005,1.1451,1.1451,0.0,0.2096,0.2096
456,15,0.005,-0.0,0.65,0.65,-0.1447,0.3043
456,16,0.005,1.8424,2.2359,0.3935,1.2901,1.5657
456,17,0.005,1.2407,1.6172,0.3765,0.6138,0.8543
456,18,0.005,0.5304,0.5304,0.0,-0.173,-0.0834
456,19,0.005,0.6402,0.6402,0.0,-0.1298,-0.1298
456,20,0.005,0.469,1.2955,0.8265,0.0065,0.8231
456,21,0.005,1.4355,1.4355,0.0,0.8329,0.9636
456,22,0.005,-0.0,0.9183,0.9183,0.0183,0.7523
456,23,0.005,1.1863,1.875,0.6887,0.3967,0.9539
456,24,0.005,1.371,1.371,0.0,0.6373,0.8105
456,25,0.005,0.6402,1.1401,0.4999,-0.0801,0.3322
789,1,0.005,0.7518,1.233,0.4812,-0.2482,0.072
789,2,0.005,0.9332,1.4173,0.4841,-0.0945,0.2584
789,3,0.005,1.0263,1.7313,0.705,-0.1068,0.5898
789,4,0.005,1.3397,1.8221,0.4824,0.6616,0.9878
789,5,0.005,1.2995,1.8187,0.5192,0.7426,1.101
789,6,0.005,1.3223,1.8736,0.5513,0.3632,0.7722
789,7,0.005,1.4355,1.4355,0.0,0.5233,0.7636
789,8,0.005,-0.0,-0.0,0.0,0.0183,0.0183
789,9,0.005,1.1488,1.7783,0.6295,0.5489,1.1752
789,10,0.005,1.574,1.8499,0.2759,0.74,0.9272
789,11,0.005,-0.0,0.2668,0.2668,-0.0052,-0.0246
789,12,0.005,1.8062,2.1736,0.3674,1.2743,1.5627
789,13,0.005,1.3093,1.5455,0.2362,0.5635,0.711
789,14,0.005,0.4972,1.3243,0.8271,-0.0975,0.6309
789,15,0.005,-0.0,0.4138,0.4138,-0.2927,-0.0533
789,16,0.005,0.7654,1.0144,0.249,-0.1339,-0.0107
789,17,0.005,0.5304,0.5304,0.0,-0.321,-0.2576
789,18,0.005,1.2433,1.8333,0.59,0.312,0.9525
789,19,0.005,-0.0,0.469,0.469,-0.1102,0.0969
789,20,0.005,1.371,1.9656,0.5946,0.8573,1.3755
789,21,0.005,-0.0,-0.0,0.0,-0.0137,0.1776
789,22,0.005,1.5567,1.5567,0.0,1.1654,1.1654
789,23,0.005,1.8774,2.2709,0.3935,1.0747,1.5486
789,24,0.005,1.1568,1.1568,0.0,0.4895,0.7688
789,25,0.005,1.3788,1.3788,0.0,0.4925,0.4925
999,1,0.005,0.4615,0.644,0.1825,-0.5385,-0.517
999,2,0.005,0.8929,1.2998,0.4069,-0.087,0.2255
999,3,0.005,0.8837,1.4576,0.5739,0.0511,0.4891
999,4,0.005,0.569,1.0219,0.4529,-0.1511,0.1548
999,5,0.005,0.6686,0.9934,0.3248,-0.2978,-0.1029
999,6,0.005,-0.0,0.5917,0.5917,-0.2441,0.0723
999,7,0.005,0.5917,0.9464,0.3547,0.0738,0.2315
999,8,0.005,1.2611,1.7291,0.468,0.4828,0.8311
999,9,0.005,0.8031,1.5003,0.6972,-0.0185,0.5395
999,10,0.005,1.4138,1.7244,0.3106,0.6701,0.8485
999,11,0.005,1.2516,1.2516,0.0,0.6935,0.7384
999,12,0.005,1.5657,1.9713,0.4056,0.7841,1.248
999,13,0.005,1.4607,1.4607,0.0,0.5745,0.8307
999,14,0.005,1.3716,1.3716,0.0,0.4704,0.4704
999,15,0.005,-0.0,-0.0,0.0,-0.079,-0.079
999,16,0.005,1.9749,2.281,0.3061,1.4915,1.7514
999,17,0.005,0.8659,0.8659,0.0,0.3435,0.4478
999,18,0.005,1.2075,1.4397,0.2322,0.2538,0.4033
999,19,0.005,-0.0,0.4138,0.4138,-0.1286,-0.0048
999,20,0.005,1.0613,1.2934,0.2321,0.4327,0.5063
999,21,0.005,1.1033,1.6049,0.5016,0.1195,0.591
999,22,0.005,1.4618,1.7002,0.2384,0.7116,0.7971
999,23,0.005,-0.0,0.5033,0.5033,0.0766,0.2874
999,24,0.005,1.352,1.7004,0.3484,0.6083,0.8252
999,25,0.005,0.4855,0.953,0.4675,0.0484,0.3085
1337,1,0.005,0.755,1.0041,0.2491,-0.406,-0.2884
1337,2,0.005,0.2473,0.5503,0.303,-0.3107,-0.2149
1337,3,0.005,1.2913,1.6537,0.3624,0.4722,0.7114
1337,4,0.005,1.3216,1.7804,0.4588,0.2225,0.5726
1337,5,0.005,-0.0,0.4138,0.4138,-0.0933,0.0399
1337,6,0.005,0.5436,1.0613,0.5177,0.007,0.3288
1337,7,0.005,-0.0,0.684,0.684,-0.2441,0.1511
1337,8,0.005,-0.0,0.7919,0.7919,-0.5,0.0582
1337,9,0.005,1.6131,1.6131,0.0,0.9804,1.0535
1337,10,0.005,1.232,1.7843,0.5523,0.2611,0.8155
1337,11,0.005,1.2012,1.4134,0.2122,0.0734,0.3068
1337,12,0.005,1.1981,1.5216,0.3235,0.428,0.6041
1337,13,0.005,0.9913,1.352,0.3607,0.4645,0.6644
1337,14,0.005,1.2366,1.7383,0.5017,0.3585,0.7418
1337,15,0.005,1.2155,1.4832,0.2677,0.4356,0.5696
1337,16,0.005,1.2988,1.75,0.4512,0.753,1.06
1337,17,0.005,1.1982,1.1982,0.0,0.3014,0.4866
1337,18,0.005,1.4138,1.7244,0.3106,0.8518,1.0478
1337,19,0.005,1.4047,1.9455,0.5408,0.4548,0.8898
1337,20,0.005,-0.0,-0.0,0.0,-0.0631,0.0579
1337,21,0.005,1.0613,1.75,0.6887,0.4327,1.1469
1337,22,0.005,1.2516,1.7925,0.5409,0.3296,0.7333
1337,23,0.005,1.6226,2.0524,0.4298,0.8009,1.0999
1337,24,0.005,1.0613,1.0613,0.0,0.285,0.4258
1337,25,0.005,1.4832,1.7446,0.2614,0.6303,0.8064
2024,1,0.005,0.893,1.0949,0.2019,-0.268,-0.1976
2024,2,0.005,0.9582,1.2226,0.2644,-0.1394,0.0018
2024,3,0.005,0.5907,1.3367,0.746,-0.2419,0.4571
2024,4,0.005,1.2366,1.7383,0.5017,0.3053,0.6877
2024,5,0.005,-0.0,-0.0,0.0,-0.115,-0.0137
2024,6,0.005,-0.0,0.4855,0.4855,-0.5,-0.073
2024,7,0.005,1.4789,1.4789,0.0,0.7673,0.8095
2024,8,0.005,-0.0,0.7425,0.7425,-0.0506,0.484
2024,9,0.005,-0.0,0.7642,0.7642,-0.5,-0.0162
2024,10,0.005,1.3472,1.3472,0.0,0.8254,0.9065
2024,11,0.005,0.6144,0.6144,0.0,-0.1059,-0.1059
2024,12,0.005,1.1995,1.5016,0.3021,0.4151,0.6323
2024,13,0.005,0.9864,0.9864,0.0,0.0835,0.1978
2024,14,0.005,-0.0,0.2975,0.2975,-0.1519,-0.1163
2024,15,0.005,1.9501,2.2578,0.3077,1.4858,1.7361
2024,16,0.005,1.8554,2.1887,0.3333,0.7876,0.9894
2024,17,0.005,1.2516,1.7925,0.5409,0.6949,1.099
2024,18,0.005,-0.0,0.7219,0.7219,-0.0631,0.3687
2024,19,0.005,0.7345,1.0892,0.3547,0.0091,0.2354
2024,20,0.005,0.549,0.8181,0.2691,-0.2026,-0.0897
2024,21,0.005,-0.0,0.6098,0.6098,-0.2779,0.0775
2024,22,0.005,1.4568,2.0552,0.5984,0.7554,1.2571
2024,23,0.005,1.3093,1.6858,0.3765,0.6627,0.9168
2024,24,0.005,1.2244,1.2244,0.0,0.681,0.7324
2024,25,0.005,0.9913,0.9913,0.0,0.0883,0.0883
