seed,window,rate,drift_hit,drift_nohit,delta_drift,ratio_guarded,guard_triggered,frac_hit
789,21,0.005,,0.6776,,,False,0.1053
789,22,0.005,,0.6087,,,False,0.0
789,23,0.005,,0.7601,,,False,0.2857
789,24,0.005,,0.7347,,,False,0.0
789,25,0.005,,0.2617,,,False,0.2143
999,2,0.005,0.3281,0.2193,0.1088,1.496,False,0.0882
999,3,0.005,0.078,0.1958,-0.1178,0.398,False,0.125
999,4,0.005,,0.3368,,,False,0.0
999,5,0.005,,0.1692,,,False,0.1875
999,6,0.005,0.4369,0.2333,0.2036,1.873,False,0.2143
999,7,0.005,0.0,0.3225,-0.3225,0.0,False,0.2143
999,8,0.005,1.0,0.3219,0.6781,3.107,False,0.12
999,9,0.005,,0.2456,,,False,0.0
999,10,0.005,,0.2469,,,False,0.0714
999,11,0.005,0.0,0.591,-0.591,0.0,False,0.1667
999,12,0.005,0.0,0.535,-0.535,0.0,False,0.1765
999,13,0.005,0.0,0.3737,-0.3737,0.0,False,0.0476
999,14,0.005,0.0,0.28,-0.28,0.0,False,0.0625
999,15,0.005,1.0,0.385,0.615,2.597,False,0.2222
999,16,0.005,1.0,0.7408,0.2592,1.35,False,0.1111
999,17,0.005,0.6776,0.6308,0.0468,1.074,False,0.2727
999,18,0.005,0.1439,0.2819,-0.138,0.51,False,0.1667
999,19,0.005,0.5579,0.3332,0.2247,1.674,False,0.1667
999,20,0.005,0.7408,0.2885,0.4523,2.568,False,0.1667
999,21,0.005,0.078,0.1691,-0.0911,0.461,False,0.2
999,22,0.005,0.4369,0.2678,0.1691,1.631,False,0.1579
999,23,0.005,1.0,0.5166,0.4834,1.936,False,0.3333
999,24,0.005,0.4863,0.3714,0.1149,1.309,False,0.3846
999,25,0.005,0.4863,0.2594,0.2269,1.875,False,0.3684
1337,2,0.005,1.0,0.1843,0.8157,5.426,False,0.0548
1337,3,0.005,1.0,0.2863,0.7137,3.493,False,0.08
1337,4,0.005,0.4369,0.0804,0.3565,5.434,False,0.1765
1337,5,0.005,0.6776,0.3541,0.3235,1.914,False,0.1667
1337,6,0.005,0.0,0.2862,-0.2862,0.0,False,0.125
1337,7,0.005,,0.2751,,,False,0.0
1337,8,0.005,,0.0588,,,False,0.0
1337,9,0.005,,0.5452,,,False,0.1667
1337,10,0.005,0.4369,0.3671,0.0698,1.19,False,0.1579
1337,11,0.005,0.2498,0.1843,0.0655,1.355,False,0.2963
1337,12,0.005,,0.29,,,False,0.0
1337,13,0.005,,0.5264,,,False,0.1538
1337,14,0.005,0.5579,0.309,0.2489,1.806,False,0.0667
1337,15,0.005,0.0,0.3262,-0.3262,0.0,False,0.0526
1337,16,0.005,0.0,0.5466,-0.5466,0.0,False,0.125
1337,17,0.005,0.0,0.365,-0.365,0.0,False,0.0769
1337,18,0.005,0.0,0.5075,-0.5075,0.0,False,0.1429
1337,19,0.005,0.0,0.3255,-0.3255,0.0,False,0.1667
1337,20,0.005,1.0,0.4863,0.5137,2.056,False,0.2
1337,21,0.005,,0.5579,,,False,0.0
1337,22,0.005,,0.2722,,,False,0.1667
1337,23,0.005,0.0,0.4153,-0.4153,0.0,False,0.125
1337,24,0.005,0.5579,0.4188,0.1391,1.332,False,0.25
1337,25,0.005,0.5579,0.3844,0.1735,1.451,False,0.1579
2024,2,0.005,0.0903,0.0783,0.012,1.153,False,0.1566
2024,3,0.005,0.2195,0.3141,-0.0946,0.699,False,0.1842
2024,4,0.005,0.3281,0.2343,0.0938,1.4,False,0.2
2024,5,0.005,0.6776,0.4369,0.2407,1.551,False,0.1667
2024,6,0.005,0.0,0.2559,-0.2559,0.0,False,0.1579
2024,7,0.005,0.7408,0.437,0.3038,1.695,False,0.2
2024,8,0.005,0.7408,0.4861,0.2547,1.524,False,0.0526
2024,9,0.005,0.0,0.1056,-0.1056,0.0,False,0.3333
2024,10,0.005,0.5069,0.5905,-0.0836,0.858,False,0.3889
2024,11,0.005,0.6087,0.3311,0.2776,1.838,False,0.0556
2024,12,0.005,0.0,0.3362,-0.3362,0.0,False,0.0625
2024,13,0.005,0.0,0.2174,-0.2174,0.0,False,0.0556
2024,14,0.005,1.0,0.3495,0.6505,2.861,False,0.1579
2024,15,0.005,1.0,0.7173,0.2827,1.394,False,0.2308
2024,16,0.005,,0.2636,,,False,0.0
2024,17,0.005,,0.4675,,,False,0.0
2024,18,0.005,,0.4393,,,False,0.0
2024,19,0.005,,0.2445,,,False,0.1429
2024,20,0.005,,0.3049,,,False,0.0
2024,21,0.005,,0.2649,,,False,0.05
2024,22,0.005,1.0,0.4229,0.5771,2.365,False,0.1364
2024,23,0.005,0.0,0.4702,-0.4702,0.0,False,0.0909
2024,24,0.005,0.5579,0.5886,-0.0307,0.948,False,0.2222
2024,25,0.005,0.5579,0.1214,0.4365,4.596,False,0.0769
