window,link_id,age_r_current,max_age_r_so_far
23,"(482,947)",0,0
23,"(2153,2887)",0,0
23,"(152,2878)",0,0
23,"(1259,4776)",0,0
23,"(2808,4804)",0,0
23,"(3024,4959)",0,0
23,"(1238,4429)",260,260
23,"(380,3501)",0,0
23,"(2303,3999)",0,0
23,"(987,4847)",0,0
23,"(2816,4929)",0,0
23,"(979,3680)",0,0
23,"(720,2108)",0,0
23,"(2569,4005)",0,0
23,"(2425,4406)",0,0
23,"(915,1337)",0,0
23,"(2674,2895)",0,0
23,"(147,3005)",0,0
23,"(275,1879)",0,0
23,"(1486,3489)",0,0
23,"(2660,3756)",0,0
23,"(609,4384)",0,0
23,"(1272,2104)",0,0
23,"(2414,4109)",0,0
23,"(174,3818)",0,0
23,"(2599,3251)",0,0
23,"(3146,3649)",0,0
23,"(2784,4465)",0,0
23,"(16,608)",0,0
23,"(889,1405)",0,0
23,"(750,4624)",0,0
23,"(2257,3078)",0,0
23,"(1079,3222)",0,0
23,"(464,3858)",0,0
23,"(1524,4661)",0,0
23,"(2031,3445)",0,0
23,"(2030,2434)",0,0
23,"(1630,3101)",0,0
23,"(4544,4834)",0,0
23,"(1404,2874)",0,0
23,"(61,2951)",0,0
23,"(1270,1519)",0,0
23,"(506,3072)",0,0
23,"(2786,3585)",0,0
23,"(1160,1467)",0,0
23,"(1851,4273)",0,0
23,"(988,1540)",0,0
23,"(3173,3701)",0,0
23,"(208,3765)",0,0
23,"(3052,4988)",0,0
23,"(68,2967)",0,0
23,"(827,2876)",0,0
23,"(928,1610)",0,0
23,"(587,1317)",0,0
23,"(3316,3642)",0,0
23,"(3576,4355)",0,0
23,"(3119,4296)",0,0
23,"(238,1205)",0,0
23,"(1611,4799)",0,0
23,"(1549,3921)",0,0
23,"(1530,3642)",0,0
23,"(3387,3823)",0,0
23,"(213,2545)",0,0
23,"(3031,4533)",0,0
23,"(1849,3395)",0,0
23,"(420,3252)",0,0
23,"(3269,4590)",0,0
23,"(3718,4416)",0,0
23,"(932,2151)",0,0
23,"(1138,3015)",0,0
23,"(1468,4992)",0,0
23,"(1194,3935)",0,0
23,"(3983,4993)",0,0
23,"(1530,3475)",0,0
23,"(1652,4404)",0,0
23,"(358,401)",0,0
23,"(1294,3649)",0,0
23,"(1813,1999)",0,0
23,"(3365,4427)",0,0
23,"(767,2442)",0,0
23,"(2197,3273)",0,0
23,"(1438,4416)",0,0
23,"(410,3866)",0,0
23,"(251,3321)",0,0
23,"(127,1528)",0,0
23,"(761,1585)",0,0
23,"(2229,4923)",0,0
23,"(369,4853)",0,0
23,"(886,2519)",0,0
23,"(2390,3070)",0,0
23,"(316,2403)",0,0
23,"(153,2870)",0,0
23,"(1111,2085)",0,0
23,"(3093,3572)",0,0
23,"(2068,4187)",0,0
23,"(984,3441)",0,0
23,"(1193,1974)",0,0
23,"(3746,4482)",0,0
23,"(79,4912)",0,0
23,"(4694,4815)",0,0
23,"(1187,2982)",0,0
23,"(1563,1692)",0,0
23,"(3139,4218)",0,0
23,"(1063,2803)",0,0
23,"(3110,4914)",0,0
23,"(878,951)",0,0
23,"(419,4687)",0,0
23,"(121,4621)",0,0
23,"(974,4451)",0,0
23,"(3079,4697)",0,0
23,"(3037,4700)",0,0
23,"(2296,3125)",0,0
23,"(725,4915)",0,0
23,"(4401,4948)",0,0
23,"(3112,3418)",0,0
23,"(236,1834)",0,0
23,"(3878,4269)",0,0
23,"(461,2181)",0,0
23,"(401,1004)",0,0
23,"(1724,3838)",0,0
23,"(1798,3787)",0,0
23,"(1481,4260)",0,0
23,"(363,483)",0,0
23,"(677,3913)",0,0
23,"(599,4402)",0,0
23,"(1280,2814)",0,0
23,"(851,4623)",0,0
23,"(1479,3517)",0,0
23,"(96,4052)",0,0
23,"(915,4909)",0,0
23,"(2021,4596)",0,0
23,"(1943,3099)",0,0
23,"(1411,4258)",0,0
23,"(180,2590)",0,0
23,"(996,2996)",0,0
23,"(3477,3938)",0,0
23,"(2682,3438)",0,0
23,"(278,1849)",0,0
23,"(1337,2242)",0,0
23,"(3731,4348)",0,0
23,"(1568,2520)",0,0
23,"(920,2893)",0,0
23,"(2987,4424)",0,0
23,"(1141,3242)",0,0
23,"(355,2190)",0,0
23,"(1097,4633)",0,0
23,"(46,2078)",0,0
23,"(2470,4435)",0,0
23,"(3221,4483)",0,0
23,"(1169,4100)",0,0
23,"(1067,3298)",0,0
23,"(3271,3437)",0,0
23,"(3577,4941)",0,0
23,"(108,4240)",0,0
23,"(1077,2826)",0,0
23,"(331,641)",0,0
23,"(3552,3657)",0,0
23,"(589,1022)",0,0
23,"(103,3672)",0,0
23,"(221,3893)",0,0
23,"(1620,3110)",0,0
23,"(1264,2014)",0,0
23,"(196,4245)",0,0
23,"(2580,4958)",0,0
23,"(485,3939)",0,0
23,"(126,128)",0,0
23,"(332,2677)",0,0
23,"(1901,2534)",0,0
23,"(974,1506)",0,0
23,"(324,2035)",0,0
23,"(1049,2439)",0,0
23,"(1046,4765)",0,0
23,"(211,702)",0,0
23,"(972,3424)",0,0
23,"(1177,2481)",0,0
23,"(1257,4167)",0,0
23,"(1916,2820)",0,0
23,"(2821,2926)",0,0
23,"(1919,4286)",0,0
23,"(322,2906)",0,0
23,"(3060,4785)",0,0
23,"(3144,3207)",0,0
23,"(2299,3869)",0,0
23,"(1385,3943)",0,0
23,"(3728,4426)",0,0
23,"(1522,3310)",0,0
23,"(506,712)",0,0
23,"(2563,3053)",0,0
23,"(4495,4948)",0,0
23,"(2382,4698)",0,0
23,"(3238,4274)",0,0
23,"(13,1639)",0,0
23,"(252,3461)",0,0
23,"(2143,3369)",0,0
23,"(2036,2605)",0,0
23,"(3221,4980)",0,0
23,"(2422,3809)",0,0
23,"(317,1348)",0,0
23,"(1804,2713)",0,0
23,"(3302,3513)",0,0
23,"(832,4566)",0,0
23,"(2639,3169)",0,0
23,"(1626,2855)",0,0
23,"(350,4679)",0,0
23,"(3570,3678)",0,0
23,"(1175,2281)",0,0
23,"(1436,4537)",0,0
23,"(1123,1862)",0,10
23,"(1627,3610)",0,0
23,"(675,3163)",0,0
23,"(763,2867)",0,0
23,"(1805,1931)",0,0
23,"(2901,3820)",0,0
23,"(2085,2214)",0,0
23,"(3957,4095)",0,0
23,"(170,259)",0,0
23,"(655,3046)",0,0
23,"(336,3180)",0,0
23,"(3265,4102)",0,0
23,"(218,4765)",0,0
23,"(619,2714)",0,0
23,"(180,4101)",0,0
23,"(2104,3252)",0,0
23,"(3849,4912)",0,0
23,"(1941,3145)",0,0
23,"(2851,4349)",0,0
23,"(2808,3713)",0,0
23,"(2949,4655)",0,0
23,"(2013,4827)",0,0
23,"(164,3832)",0,0
23,"(827,1589)",0,0
23,"(1490,3968)",0,0
23,"(2277,3444)",0,0
23,"(1277,2283)",0,0
23,"(1959,2497)",0,0
23,"(2362,3259)",0,0
23,"(4012,4273)",0,0
23,"(2275,4194)",0,0
23,"(2336,4024)",0,0
23,"(1036,4557)",0,0
23,"(1013,1535)",0,0
23,"(549,2483)",0,0
23,"(4257,4863)",0,0
23,"(1177,3629)",0,0
23,"(2013,3901)",0,0
23,"(985,3050)",0,0
23,"(478,1147)",0,0
23,"(3607,4983)",0,0
23,"(523,2201)",0,0
23,"(939,1362)",0,0
23,"(1468,4860)",0,0
23,"(4141,4809)",0,0
23,"(1813,2685)",0,0
23,"(885,3349)",0,0
23,"(1931,2640)",0,0
23,"(649,4533)",0,0
23,"(1012,4585)",0,0
23,"(722,3062)",0,0
23,"(1079,1493)",0,0
23,"(2537,3389)",0,0
23,"(797,3650)",0,0
23,"(963,3533)",0,0
23,"(2991,3150)",0,0
23,"(226,4701)",0,0
23,"(2459,3326)",0,0
23,"(2181,3461)",0,0
23,"(1810,2880)",0,0
23,"(3992,4807)",0,0
23,"(1425,2660)",0,0
23,"(1223,2711)",0,0
23,"(1604,3571)",0,0
23,"(2100,2462)",0,0
23,"(1598,3118)",0,0
23,"(2473,2707)",0,0
23,"(2024,2701)",0,0
23,"(50,3549)",0,0
23,"(281,3561)",0,0
23,"(1771,2408)",0,0
23,"(3085,4897)",0,0
23,"(548,4090)",0,0
23,"(928,2096)",0,0
23,"(2613,2988)",0,0
23,"(407,4725)",0,0
23,"(1390,1898)",0,0
23,"(207,3388)",0,0
23,"(3153,4250)",0,0
23,"(523,3624)",0,0
23,"(1326,1733)",0,0
23,"(2367,2523)",0,0
23,"(325,527)",0,0
23,"(2969,4843)",0,0
23,"(2349,3408)",0,0
23,"(1158,2679)",0,0
23,"(752,1094)",0,0
23,"(1744,4237)",0,0
23,"(2205,3400)",0,0
23,"(3173,4200)",0,0
23,"(2529,3640)",0,0
23,"(1631,2081)",0,0
23,"(1884,3759)",0,0
23,"(1025,4257)",0,0
23,"(2083,4462)",0,0
23,"(1898,4825)",0,0
23,"(702,1803)",0,0
23,"(2021,2946)",0,0
23,"(1466,2135)",0,0
23,"(1429,2396)",0,0
23,"(1230,3090)",0,0
23,"(601,4725)",0,0
23,"(2167,4168)",0,0
23,"(790,4215)",0,0
23,"(149,4335)",0,0
23,"(2458,3413)",0,0
23,"(1906,2442)",0,0
23,"(4162,4547)",0,0
23,"(1635,2622)",0,0
23,"(1326,1458)",0,0
23,"(177,2303)",0,0
23,"(313,2578)",0,0
23,"(1489,1866)",0,0
23,"(333,3984)",0,0
23,"(1862,1968)",0,0
23,"(4748,4765)",0,0
23,"(221,2351)",0,0
23,"(616,1074)",0,0
23,"(671,4802)",0,0
23,"(1778,2499)",0,0
23,"(1552,3733)",0,0
23,"(4058,4094)",0,0
23,"(48,329)",0,0
23,"(3354,3569)",0,0
23,"(2757,3313)",0,0
23,"(780,1303)",0,0
23,"(748,2928)",0,0
23,"(3545,3810)",0,0
23,"(1349,3791)",0,0
23,"(1239,2756)",0,0
23,"(1622,4443)",0,0
23,"(647,4687)",0,0
23,"(116,4233)",0,0
23,"(991,3822)",0,0
23,"(2584,4302)",0,0
23,"(2615,3386)",0,0
23,"(276,844)",0,0
23,"(500,2309)",0,0
23,"(26,3027)",0,0
23,"(1992,3380)",0,0
23,"(2471,4955)",0,0
23,"(91,4590)",0,0
23,"(528,4707)",0,0
23,"(2715,4534)",0,0
23,"(956,3464)",0,0
23,"(3532,4527)",0,0
23,"(282,630)",0,0
23,"(3445,3476)",0,0
23,"(1511,3457)",0,0
23,"(2885,4945)",0,0
23,"(441,2609)",0,0
23,"(2774,4848)",0,0
23,"(2440,3511)",0,0
23,"(2802,4538)",0,0
23,"(312,4530)",0,0
23,"(2204,4323)",0,0
23,"(676,791)",0,0
23,"(1997,2532)",0,0
23,"(1142,1609)",0,0
23,"(705,3594)",0,0
23,"(613,4005)",0,0
23,"(269,3148)",0,0
23,"(1449,3230)",0,0
23,"(1777,4227)",0,0
23,"(3108,4850)",0,0
23,"(1602,3292)",0,0
23,"(884,1206)",0,0
23,"(830,1909)",0,0
23,"(1,1941)",0,0
23,"(2066,4860)",0,0
23,"(3762,4184)",0,0
23,"(523,4317)",0,0
23,"(473,4725)",0,0
23,"(1110,3476)",0,0
23,"(4369,4712)",0,0
23,"(1992,2058)",0,0
23,"(1855,3364)",0,0
23,"(2727,3150)",0,0
23,"(2835,4031)",0,0
23,"(2408,2466)",0,0
23,"(3269,4143)",0,0
23,"(188,1107)",0,0
23,"(2078,3414)",0,0
23,"(2018,2954)",0,0
23,"(211,4208)",0,0
23,"(3023,4087)",0,0
23,"(2599,4168)",0,0
23,"(983,4086)",0,0
23,"(3764,4844)",0,0
23,"(161,3340)",0,0
23,"(3082,4029)",0,0
23,"(165,2407)",0,0
23,"(425,2861)",0,0
23,"(3731,4029)",0,0
23,"(1544,3830)",0,0
23,"(1989,4360)",0,0
23,"(342,877)",0,0
23,"(3549,4138)",0,0
23,"(1265,2200)",0,0
23,"(1366,4992)",0,0
23,"(1152,1505)",0,0
23,"(97,4752)",0,0
23,"(1175,2800)",0,0
23,"(955,4374)",0,0
23,"(3665,3976)",0,0
23,"(1311,2208)",0,0
23,"(2337,2540)",0,0
23,"(839,4958)",0,0
23,"(3456,4741)",0,0
23,"(819,3439)",0,0
23,"(1956,4016)",0,0
23,"(317,833)",0,0
23,"(1225,2634)",0,0
23,"(1393,4433)",0,0
23,"(274,1774)",0,0
23,"(23,3998)",0,0
23,"(1246,2693)",0,0
23,"(51,4474)",0,0
23,"(2815,3230)",0,0
23,"(151,1788)",0,0
23,"(2087,3839)",0,0
23,"(4592,4729)",0,0
23,"(3099,3519)",0,0
23,"(2085,2337)",0,0
23,"(1644,2860)",0,0
23,"(1554,4135)",0,0
23,"(1704,4488)",0,0
23,"(2875,3661)",0,0
23,"(133,4112)",0,0
23,"(1519,4442)",0,0
23,"(1426,4214)",0,0
23,"(710,4798)",0,0
23,"(3087,4483)",0,0
23,"(876,3518)",0,0
23,"(119,3310)",0,0
23,"(2070,3089)",0,0
23,"(2003,3035)",0,0
23,"(230,904)",0,0
23,"(1234,2709)",0,0
23,"(2647,3896)",0,0
23,"(213,2428)",0,0
23,"(496,2600)",0,0
23,"(2066,2867)",0,0
23,"(2021,3210)",0,0
23,"(412,507)",0,0
23,"(2838,4780)",0,0
23,"(2246,4905)",0,0
23,"(636,2386)",0,0
23,"(881,2828)",0,0
23,"(1231,2532)",0,0
23,"(228,3086)",0,0
23,"(2051,2451)",0,0
23,"(3111,3483)",0,0
23,"(2450,3508)",0,0
23,"(1852,4456)",0,0
23,"(1590,4456)",0,0
23,"(3821,4698)",0,0
23,"(1789,2306)",0,0
23,"(3476,4779)",0,0
23,"(429,4895)",0,0
23,"(4669,4921)",0,0
23,"(1287,2036)",0,0
23,"(2431,3629)",0,0
23,"(2132,2658)",0,0
23,"(770,2685)",0,0
23,"(764,3545)",0,0
23,"(1712,2072)",0,0
23,"(2801,4968)",0,0
23,"(2971,4625)",0,0
23,"(3281,3390)",0,0
23,"(1926,3721)",0,0
23,"(197,3991)",0,0
23,"(785,3609)",0,0
23,"(1031,4424)",0,0
23,"(1068,1453)",0,0
23,"(361,2414)",0,0
23,"(3000,4925)",0,0
23,"(1276,3324)",0,0
23,"(1210,2970)",0,0
23,"(686,3867)",0,0
23,"(1840,4714)",0,0
23,"(686,1243)",0,0
23,"(885,3969)",0,0
23,"(828,3398)",0,0
23,"(1322,3561)",0,0
23,"(284,4094)",0,0
23,"(2679,3010)",0,0
23,"(1825,2726)",0,0
23,"(3790,4798)",0,0
23,"(612,2238)",0,0
23,"(454,1014)",0,0
23,"(878,896)",0,0
23,"(1255,4675)",0,0
23,"(3287,3396)",0,0
23,"(44,2018)",0,0
23,"(2713,3309)",0,0
23,"(705,3341)",0,0
23,"(2326,2720)",0,0
23,"(3903,4567)",0,0
23,"(504,4748)",0,0
23,"(1680,4450)",0,0
23,"(8,1319)",0,0
23,"(1160,2694)",0,0
23,"(1251,3635)",0,0
23,"(1099,4175)",0,0
23,"(835,1362)",0,0
23,"(1847,4154)",0,0
23,"(3404,3814)",0,0
23,"(935,2468)",0,0
23,"(2469,2925)",0,0
23,"(346,4288)",0,0
23,"(472,3646)",0,0
23,"(1772,4919)",0,0
23,"(868,3466)",0,0
23,"(853,4240)",0,0
23,"(204,3831)",0,0
23,"(2483,2801)",0,0
23,"(3169,4297)",0,0
23,"(3648,3886)",0,0
23,"(2423,4327)",0,0
23,"(1449,4387)",0,0
23,"(844,3639)",0,0
23,"(1311,1942)",0,0
23,"(1580,4870)",0,0
23,"(2276,4839)",0,0
23,"(158,4245)",0,0
23,"(3978,4700)",0,0
23,"(1641,1704)",0,0
23,"(1386,2646)",0,0
23,"(1151,1431)",0,0
23,"(123,2795)",0,0
23,"(989,1369)",0,0
23,"(1850,2866)",0,0
23,"(1320,3231)",0,0
23,"(3591,4821)",0,0
23,"(864,2951)",0,0
23,"(1928,3459)",0,0
23,"(2901,3965)",0,0
23,"(277,759)",0,0
23,"(456,4028)",0,0
23,"(536,3908)",0,0
23,"(1325,2262)",0,0
23,"(914,3302)",0,0
23,"(415,1632)",0,0
23,"(3614,4660)",0,0
23,"(1689,3298)",0,0
23,"(1278,1894)",0,0
23,"(790,1694)",0,0
23,"(780,1272)",0,0
23,"(20,2981)",0,0
23,"(1247,2958)",0,0
23,"(417,4194)",0,0
23,"(3806,4313)",0,0
23,"(1237,3438)",0,0
23,"(4419,4656)",0,0
23,"(1017,2617)",0,0
23,"(2216,3466)",0,0
23,"(4097,4233)",0,0
23,"(1346,4778)",0,0
23,"(358,4903)",0,0
23,"(3905,4822)",0,0
23,"(729,874)",0,0
23,"(753,1231)",0,0
23,"(1214,2380)",0,0
23,"(1540,2959)",0,0
23,"(3600,3957)",0,0
23,"(1320,4762)",0,0
23,"(2809,4510)",0,0
23,"(338,4552)",0,0
23,"(2578,3594)",0,0
23,"(1004,1752)",0,0
23,"(2610,4566)",0,0
23,"(2105,3756)",0,0
23,"(1852,3310)",0,0
23,"(2388,3699)",0,0
23,"(1502,3197)",0,0
23,"(1651,2911)",0,0
23,"(2037,4115)",0,0
23,"(1116,3161)",0,0
23,"(1109,4025)",0,0
23,"(2510,3926)",0,0
23,"(1785,2847)",0,0
23,"(3330,3579)",0,0
23,"(170,2465)",0,0
23,"(1764,3727)",0,0
23,"(336,3171)",0,0
23,"(1149,3954)",0,0
23,"(3446,4513)",0,0
23,"(3233,4814)",0,0
23,"(281,4933)",0,0
23,"(3337,3452)",0,0
23,"(163,4160)",0,0
23,"(2296,3076)",0,0
23,"(1063,1501)",0,0
23,"(1061,2686)",0,0
23,"(3587,4157)",0,0
23,"(494,2538)",0,0
23,"(1129,4626)",0,0
23,"(552,1496)",0,0
23,"(1696,1741)",0,0
23,"(1794,3853)",0,0
23,"(385,2487)",0,0
23,"(1595,3909)",0,0
23,"(87,206)",0,0
23,"(2302,4259)",0,0
23,"(3135,4871)",0,0
23,"(4002,4227)",0,0
23,"(511,3242)",0,0
23,"(2624,3263)",0,0
23,"(1657,4085)",0,0
23,"(203,4703)",0,0
23,"(3502,3882)",0,0
23,"(877,1126)",0,0
23,"(2295,2391)",0,0
23,"(60,2444)",0,0
23,"(4694,4841)",0,0
23,"(1219,2174)",0,0
23,"(1831,2701)",0,0
23,"(335,1745)",0,0
23,"(1503,3510)",0,0
23,"(1918,3343)",0,0
23,"(4071,4569)",0,0
23,"(277,3726)",0,0
23,"(1692,4986)",0,0
23,"(1123,4457)",0,10
23,"(2821,4428)",0,0
23,"(3998,4993)",0,0
23,"(1403,2525)",0,0
23,"(251,1904)",0,0
23,"(2409,3437)",0,0
23,"(2306,3689)",0,0
23,"(2699,3046)",0,0
23,"(386,2442)",0,0
23,"(489,734)",0,0
23,"(1248,1311)",0,0
23,"(38,4770)",0,0
23,"(3084,4550)",0,0
23,"(774,1391)",0,0
23,"(3057,4304)",0,0
23,"(1290,4282)",0,0
23,"(441,693)",0,0
23,"(890,4577)",0,0
23,"(3056,3670)",0,0
23,"(3251,4254)",0,0
23,"(3101,4724)",0,0
23,"(97,3628)",0,0
23,"(267,4076)",0,0
23,"(980,1617)",0,0
23,"(529,2913)",0,0
23,"(336,877)",0,0
23,"(1046,2730)",0,0
23,"(200,873)",0,0
23,"(531,4536)",0,0
23,"(1425,2906)",0,0
23,"(510,1215)",0,0
23,"(1289,3131)",0,0
23,"(2375,3923)",0,0
23,"(156,4100)",0,0
23,"(23,538)",0,0
23,"(1064,3314)",0,0
23,"(3258,4275)",0,0
23,"(2335,3514)",0,0
23,"(86,3861)",0,0
23,"(19,424)",0,0
23,"(3135,3683)",0,0
23,"(2142,2710)",0,0
23,"(316,1470)",0,0
23,"(1079,1343)",0,0
23,"(482,2405)",0,0
23,"(1308,4204)",0,0
23,"(3286,4266)",0,0
23,"(65,4862)",0,0
23,"(398,2936)",0,0
23,"(4608,4889)",0,0
23,"(828,2520)",0,0
23,"(1097,4371)",0,0
23,"(2796,2946)",0,0
23,"(2858,4578)",0,0
23,"(2820,4057)",0,0
23,"(860,1691)",0,0
23,"(865,4021)",0,0
23,"(251,2221)",0,0
23,"(378,1129)",0,0
23,"(16,1536)",0,0
23,"(281,4988)",0,0
23,"(1236,2328)",0,0
23,"(200,4920)",0,0
23,"(1316,2208)",0,0
23,"(731,1109)",0,0
23,"(1631,2857)",0,0
23,"(3312,4273)",0,0
23,"(109,2294)",0,0
23,"(2965,4803)",0,0
23,"(96,3407)",0,0
23,"(1936,3498)",0,0
23,"(1781,2392)",0,0
23,"(868,1528)",0,0
23,"(65,3010)",0,0
23,"(1237,3231)",0,0
23,"(1012,4281)",0,0
23,"(134,373)",0,0
23,"(4172,4843)",0,0
23,"(490,4995)",0,0
23,"(1808,4373)",0,0
23,"(94,4586)",0,0
24,"(1565,2516)",0,0
24,"(2982,4460)",0,0
24,"(2331,4498)",0,0
24,"(200,853)",0,0
24,"(349,567)",0,0
24,"(2655,3139)",0,0
24,"(2284,4315)",0,0
24,"(4947,4968)",0,0
24,"(17,1612)",0,0
24,"(1366,3452)",0,0
24,"(1285,1541)",0,0
24,"(1556,2938)",0,0
24,"(982,4509)",0,0
24,"(1241,1614)",0,0
24,"(1003,2200)",0,0
24,"(4440,4871)",0,0
24,"(2171,3736)",0,0
24,"(2963,3785)",0,0
24,"(1316,2813)",0,0
24,"(350,2840)",0,0
24,"(1919,4158)",0,0
24,"(365,3377)",0,0
24,"(1082,4452)",0,0
24,"(363,2550)",0,0
24,"(523,2502)",0,0
24,"(814,845)",0,0
24,"(2843,3496)",0,0
24,"(3397,4427)",0,0
24,"(884,2666)",0,0
24,"(703,2325)",0,0
24,"(378,2385)",0,0
24,"(28,2272)",0,0
24,"(1918,2593)",0,0
24,"(334,3547)",0,0
24,"(1414,2422)",0,0
24,"(1819,4048)",0,0
24,"(650,3258)",0,0
24,"(148,3914)",0,0
24,"(864,1906)",0,0
24,"(53,644)",0,0
24,"(2181,4400)",0,0
24,"(1510,3478)",0,0
24,"(2257,4804)",0,0
24,"(808,1336)",0,0
24,"(2449,2530)",0,0
24,"(1529,3693)",0,0
24,"(3548,3670)",0,0
24,"(1577,4407)",0,0
24,"(987,2735)",0,0
24,"(1004,2150)",0,0
24,"(1077,1088)",0,0
24,"(2509,3340)",0,0
24,"(1184,4597)",0,0
24,"(1270,3474)",0,0
24,"(3536,4720)",0,0
24,"(1522,2377)",0,0
24,"(1015,1792)",0,0
24,"(825,4026)",0,0
24,"(3859,4592)",0,0
24,"(1855,4886)",0,0
24,"(2556,4970)",0,0
24,"(691,2341)",0,0
24,"(725,3386)",0,0
24,"(869,4828)",0,0
24,"(3525,3785)",0,0
24,"(3108,4808)",0,0
24,"(1666,4763)",0,0
24,"(1894,4706)",0,0
24,"(3154,4631)",0,0
24,"(2547,4633)",0,0
24,"(2965,3160)",0,0
24,"(2709,2825)",0,0
24,"(1029,3100)",0,0
24,"(1785,1802)",0,0
24,"(913,4911)",0,0
24,"(1330,3213)",0,0
24,"(2621,3471)",0,0
24,"(2393,2481)",0,0
24,"(780,2517)",0,0
24,"(94,3352)",0,0
24,"(138,2641)",0,0
24,"(1901,3675)",0,0
24,"(763,2055)",0,0
24,"(311,2303)",0,0
24,"(1733,3310)",0,0
24,"(372,4156)",0,0
24,"(3558,4325)",0,0
24,"(510,2814)",0,0
24,"(1659,3509)",0,0
24,"(1573,4260)",0,0
24,"(1550,4276)",0,0
24,"(1387,2794)",0,0
24,"(2755,3713)",0,0
24,"(384,2530)",0,0
24,"(2155,3196)",0,0
24,"(2822,3888)",0,0
24,"(97,2616)",0,0
24,"(3024,3236)",0,0
24,"(1248,1817)",0,0
24,"(2044,4905)",0,0
24,"(192,2481)",0,0
24,"(87,738)",0,0
24,"(1545,4849)",0,0
24,"(720,2371)",0,0
24,"(529,4875)",0,0
24,"(2345,3032)",0,0
24,"(2319,3797)",0,0
24,"(302,811)",0,0
24,"(3416,3701)",0,0
24,"(1131,4162)",0,0
24,"(4768,4792)",0,0
24,"(1049,1728)",0,0
24,"(1408,4290)",0,0
24,"(2535,4891)",0,0
24,"(801,4637)",0,0
24,"(3716,4114)",0,0
24,"(330,622)",0,0
24,"(3194,4941)",0,0
24,"(1566,4211)",0,0
24,"(1153,4567)",0,0
24,"(629,3478)",0,0
24,"(2455,3555)",0,0
24,"(1894,3518)",0,0
24,"(1392,1550)",0,0
24,"(3756,4536)",0,0
24,"(2707,4565)",0,0
24,"(647,3653)",0,0
24,"(1438,2196)",0,0
24,"(992,4590)",0,0
24,"(1801,3825)",0,0
24,"(2943,4140)",0,0
24,"(56,4267)",0,0
24,"(3405,4085)",0,0
24,"(720,2037)",0,0
24,"(1946,2989)",0,0
24,"(1025,2035)",0,0
24,"(1165,2195)",0,0
24,"(1421,1855)",0,0
24,"(474,3738)",0,0
24,"(2823,4610)",0,0
24,"(879,3149)",0,0
24,"(277,2406)",0,0
24,"(1751,4884)",0,0
24,"(9,3266)",0,0
24,"(3573,4433)",0,0
24,"(2397,3455)",0,0
24,"(655,4838)",0,0
24,"(3999,4312)",0,0
24,"(2702,3273)",0,0
24,"(2574,4170)",0,0
24,"(1187,1809)",0,0
24,"(1619,2077)",0,0
24,"(2055,3053)",0,0
24,"(669,3689)",0,0
24,"(2980,4040)",0,0
24,"(2585,2873)",0,0
24,"(688,1344)",0,0
24,"(2687,4461)",0,0
24,"(1486,3310)",0,0
24,"(1583,2425)",0,0
24,"(2309,4631)",0,0
24,"(357,3395)",0,0
24,"(3674,4084)",0,0
24,"(4114,4356)",0,0
24,"(142,2869)",0,0
24,"(3266,4375)",0,0
24,"(452,3403)",0,0
24,"(584,4907)",0,0
24,"(725,1877)",0,0
24,"(3558,4030)",0,30
24,"(1343,1926)",0,0
24,"(946,4096)",0,0
24,"(1152,4430)",0,0
24,"(2228,4534)",0,0
24,"(740,3173)",0,0
24,"(1176,2163)",0,0
24,"(182,2882)",0,0
24,"(1486,4720)",0,0
24,"(1898,3087)",0,0
24,"(1288,2111)",0,0
24,"(2923,3640)",0,0
24,"(208,3056)",0,0
24,"(760,1583)",0,0
24,"(606,3102)",0,0
24,"(2970,4883)",0,0
24,"(1405,1878)",0,0
24,"(1322,4095)",0,0
24,"(267,4166)",0,0
24,"(3263,4583)",0,0
24,"(2458,3252)",0,0
24,"(1991,2734)",0,0
24,"(335,3366)",0,0
24,"(15,3950)",0,0
24,"(525,1657)",0,0
24,"(1006,1472)",0,0
24,"(1638,4043)",0,0
24,"(1477,4849)",0,0
24,"(135,1098)",0,0
24,"(26,4080)",0,0
24,"(4155,4913)",0,0
24,"(726,4577)",0,0
24,"(1563,4399)",0,0
24,"(2151,2620)",0,0
24,"(255,907)",0,0
24,"(4300,4333)",0,0
24,"(884,4870)",0,0
24,"(2380,3611)",0,0
24,"(3295,4405)",0,0
24,"(1650,4260)",0,0
24,"(1529,3970)",0,0
24,"(1798,3749)",0,0
24,"(1464,2183)",0,0
24,"(241,4885)",0,0
24,"(4149,4172)",0,0
24,"(1677,4398)",0,0
24,"(3743,3898)",0,0
24,"(924,4425)",0,0
24,"(1028,4891)",0,0
24,"(3165,3369)",0,0
24,"(1704,2816)",0,0
24,"(767,2083)",0,0
24,"(992,2430)",0,0
24,"(573,2855)",0,10
24,"(80,887)",0,0
24,"(3112,3213)",0,0
24,"(801,4296)",0,0
24,"(4065,4829)",0,0
24,"(3142,4031)",0,0
24,"(2092,2524)",0,0
24,"(1071,4421)",0,0
24,"(855,2438)",0,0
24,"(1317,4598)",0,0
24,"(2894,3907)",0,0
24,"(2272,3515)",0,0
24,"(4018,4237)",0,0
24,"(1725,4694)",0,0
24,"(1916,2010)",0,0
24,"(671,2622)",0,0
24,"(1915,4180)",0,0
24,"(2481,4677)",0,0
24,"(979,3677)",0,0
24,"(670,4499)",0,0
24,"(549,4209)",0,0
24,"(3065,4849)",0,0
24,"(1784,2914)",0,0
