window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
149,4878,3041,1,5,3,1.956,1,171.0,3033,0,4.54,1.0138,2999.6,8,1.0,13,1,1,259,0.018983,0.1538,106.6667,48,10.4,0.1004,0.0337,1,0
150,4878,2962,2,5,1,1.9853,2,173.0,4,2949,4.44,0.9886,2996.0,13,1.0,9,3,7,268,0.017592,0.1471,193.5484,49,13.2,0.1071,0.0328,2,1
151,4877,2967,0,0,3,1.9776,2,170.9,4,2958,4.46,0.9912,2993.3,9,1.0,11,4,2,222,0.021059,0.16,126.7606,50,11.6,0.0971,0.0347,0,0
152,4874,2994,2,5,3,1.97,1,168.0,2975,0,4.46,1.0002,2993.3,19,1.0,12,2,1,264,0.020194,0.1609,234.5679,51,9.8,0.0948,0.0406,2,1
153,4873,2970,3,5,1,1.9798,1,175.8,15,2945,4.42,0.9929,2991.1,25,1.0,14,7,5,320,0.01455,0.1074,219.0476,52,8.4,0.0661,0.0236,2,1
154,4869,3007,1,5,3,1.9082,2,168.0,2992,0,4.44,1.0048,2992.6,15,1.0,14,6,6,346,0.014235,0.1204,122.6105,53,8.5,0.0685,0.0307,1,0
155,4865,2952,1,5,3,1.9464,2,172.4,0,2937,4.45,0.9877,2988.7,15,1.0,14,1,1,311,0.016295,0.1279,182.9268,54,9.4,0.0719,0.0281,1,0
156,4861,3059,3,5,3,1.9797,2,168.3,3042,0,4.57,1.0212,2995.4,17,1.0,15,3,2,351,0.014429,0.1017,149.1228,55,9.4,0.067,0.0192,1,1
157,4859,2989,1,5,3,1.9735,2,177.8,5,2974,4.53,0.9981,2994.8,15,1.0,15,1,1,336,0.014922,0.1029,116.2791,56,10.1,0.0682,0.0198,1,1
158,4854,2984,0,0,3,1.9725,2,166.8,5,2974,4.56,0.9967,2993.8,10,1.0,15,5,5,345,0.014361,0.1031,104.6512,57,8.9,0.0619,0.0197,0,1
159,4853,2958,2,5,1,1.9871,1,171.9,6,2937,4.39,0.9892,2990.4,21,1.0,17,3,1,348,0.014241,0.11,193.8776,58,8.7,0.065,0.0218,2,0
160,4850,2878,0,0,3,1.9667,1,172.4,9,2864,4.36,0.9659,2979.7,14,1.0,18,4,3,358,0.013515,0.0957,119.2661,59,7.8,0.0623,0.0213,0,0
161,4845,2913,1,5,1,1.9784,1,167.8,8,2900,4.45,0.9797,2973.3,13,1.0,18,1,1,364,0.013169,0.0973,121.4953,60,8.2,0.0627,0.0211,1,1
162,4840,3045,0,0,1,1.9839,1,175.9,3041,0,4.46,1.0218,2980.2,4,1.0,14,0,4,341,0.015392,0.1224,44.4444,61,9.9,0.0733,0.0266,0,1
163,4837,2871,2,3,1,1.9849,1,167.7,0,2868,4.4,0.9667,2969.8,3,1.0,15,3,2,332,0.015161,0.1,25.974,62,10.0,0.0648,0.0187,0,0
164,4832,3027,1,4,1,1.9819,1,168.6,3020,0,4.45,1.0174,2975.2,7,1.0,16,4,3,351,0.015251,0.1273,56.6038,63,9.7,0.0609,0.0222,0,1
165,4825,2939,1,5,3,1.9774,2,154.8,2,2932,4.38,0.989,2971.8,7,1.0,15,3,4,356,0.013307,0.1348,61.7284,64,10.0,0.0573,0.0275,1,1
166,4823,2963,0,0,3,1.976,2,166.8,0,2958,4.44,0.9973,2970.9,5,1.0,12,0,3,307,0.015163,0.1325,64.1026,65,12.4,0.0736,0.0297,0,1
167,4821,2969,0,0,3,1.9809,1,156.1,0,2964,4.51,0.9994,2970.7,5,1.0,8,0,4,259,0.021114,0.2192,79.3651,66,16.8,0.1079,0.0515,0,1
168,4819,2895,1,3,1,1.9678,1,160.1,0,2886,4.38,0.9769,2963.5,9,1.0,9,3,2,210,0.024521,0.1364,126.9841,67,15.8,0.1042,0.0202,0,0
169,4817,2979,0,0,3,1.9621,1,168.0,2976,0,4.45,1.0047,2965.0,3,1.0,10,3,2,214,0.025829,0.1692,31.746,68,15.1,0.1058,0.0316,0,0
170,4815,2935,1,3,3,1.9772,1,161.2,0,2930,4.36,0.9908,2962.1,5,1.0,10,4,4,228,0.020234,0.127,89.2857,69,13.2,0.1005,0.0246,0,2
171,4814,2910,3,5,3,1.9056,1,166.7,4,2897,4.39,0.984,2957.2,13,1.0,12,6,4,243,0.018716,0.1358,183.0986,70,10.2,0.0905,0.0281,1,1
172,4814,2889,0,0,3,1.8968,2,166.9,5,2884,4.44,0.9791,2950.7,5,1.0,8,1,5,212,0.022448,0.15,58.8235,19,6.0,0.1156,0.0298,0,2
173,4814,3016,4,5,1,1.9899,1,176.1,2999,0,4.58,1.0209,2957.2,20,1.0,11,4,1,234,0.022365,0.1667,243.9024,20,4.9,0.0873,0.036,2,0
174,4814,2979,0,0,3,1.9269,1,167.3,2970,0,4.53,1.0067,2959.3,9,1.0,10,2,3,232,0.021891,0.1447,97.2222,21,6.1,0.1009,0.0382,0,0
175,4813,2933,1,3,3,1.9562,1,176.3,6,2927,4.44,0.992,2956.8,6,1.0,8,1,3,225,0.022804,0.1324,98.3607,22,5.8,0.1206,0.0163,0,1
176,4813,2971,0,0,3,1.9147,1,167.6,2965,0,4.48,1.0044,2958.1,6,1.0,8,0,0,171,0.031691,0.1915,127.6596,23,6.8,0.1064,0.0504,0,0
177,4812,3061,0,0,3,1.9347,1,172.6,3086,0,4.61,1.0414,2971.1,8,1.0,8,2,2,190,0.027111,0.1803,103.4483,24,7.8,0.1279,0.0293,0,0
178,4810,2968,0,0,3,1.9261,1,169.8,6,2962,4.41,0.9991,2970.8,6,1.0,7,1,2,181,0.02784,0.1731,102.0408,13,6.4,0.1442,0.0341,0,1
179,4810,2972,1,5,3,1.9525,1,167.4,2964,0,4.43,1.0004,2970.9,8,1.0,8,1,0,165,0.030636,0.2083,166.6667,14,6.5,0.1417,0.0442,1,0
180,4810,3011,1,3,1,1.9732,1,175.3,3002,0,4.45,1.0122,2974.7,9,1.0,9,3,2,185,0.023773,0.1905,135.5932,15,6.7,0.1302,0.045,0,0
181,4809,2926,0,0,1,1.9528,2,166.9,0,2921,4.42,0.9852,2970.1,5,1.0,7,0,2,175,0.027647,0.2182,96.1538,16,7.6,0.1455,0.0433,0,0
182,4806,2987,0,0,0,1.8892,1,171.7,2987,0,4.53,1.0052,2971.7,0,1.0,6,0,1,142,0.035328,0.2444,0.0,17,9.7,0.1689,0.0504,0,0
183,4806,2918,0,0,0,1.9668,1,166.2,0,2918,4.41,0.9836,2966.6,0,1.0,5,0,1,132,0.03907,0.2708,0.0,18,10.8,0.1875,0.0493,0,0
184,4805,2914,0,0,0,1.9671,1,173.0,0,2914,4.37,0.9839,2961.6,0,1.0,5,0,0,117,0.047372,0.3103,0.0,19,11.8,0.2,0.0736,0,0
185,4802,2924,0,0,0,1.9539,1,168.1,0,2924,4.47,0.9885,2958.0,0,1.0,4,0,1,116,0.045457,0.3333,0.0,20,13.0,0.2315,0.0711,0,1
186,4798,2885,1,5,3,1.9785,1,160.8,6,2879,4.43,0.9776,2951.0,6,1.0,4,2,2,126,0.040736,0.2895,151.5152,21,10.2,0.2171,0.0599,1,1
187,4794,2949,0,0,3,1.9783,1,170.6,5,2942,4.46,0.9994,2950.8,7,1.0,5,2,1,113,0.048546,0.3333,206.8966,22,9.0,0.2083,0.08,0,0
188,4794,2877,2,4,1,1.9871,1,163.4,5,2865,4.39,0.9773,2943.8,12,1.0,7,4,2,152,0.03237,0.1698,244.898,23,7.0,0.1462,0.0462,0,0
189,4794,2961,0,0,1,1.9772,1,175.8,2953,0,4.47,1.0053,2945.4,8,1.0,8,4,3,156,0.026458,0.2128,186.0465,24,6.9,0.1436,0.0426,0,0
190,4794,2841,0,0,0,1.9687,1,167.7,4,2837,4.36,0.9678,2935.5,4,1.0,6,0,2,144,0.035286,0.2162,117.6471,25,8.3,0.1982,0.0479,0,1
191,4793,2950,0,0,0,1.9852,1,167.4,2943,0,4.46,1.0045,2936.9,7,1.0,7,3,2,136,0.036338,0.275,135.1351,26,8.0,0.2083,0.0718,0,0
192,4791,2976,1,3,0,1.9785,1,175.8,2973,0,4.48,1.012,2940.6,3,1.0,6,1,2,129,0.042791,0.2927,78.9474,27,9.5,0.1463,0.0728,0,0
193,4791,2932,3,5,2,1.8676,1,167.9,6,2921,4.47,0.9974,2939.8,11,1.0,7,2,1,161,0.032733,0.1852,211.5385,28,8.7,0.1343,0.0311,1,0
194,4790,2823,1,5,1,1.797,2,173.7,3,2810,4.32,0.9639,2928.7,13,1.0,7,1,1,172,0.03031,0.2292,276.5957,29,8.9,0.1417,0.0441,1,0
195,4790,3004,1,5,3,1.9072,2,166.6,2986,0,4.53,1.0232,2935.8,18,1.0,11,6,2,199,0.025333,0.1948,243.2432,30,6.3,0.119,0.0528,1,0
196,4790,2898,2,5,3,1.9875,2,174.2,8,2880,4.44,0.9883,2932.2,18,1.0,14,4,1,248,0.017108,0.1212,204.5455,31,5.0,0.0741,0.0241,1,1
197,4790,3004,2,3,3,1.9785,2,165.2,2987,0,4.58,1.0221,2939.1,17,1.0,18,7,3,288,0.014886,0.1235,208.3333,32,4.6,0.07,0.0247,0,0
198,4789,2987,1,4,3,1.9469,2,177.0,2977,0,4.49,1.0147,2943.6,10,1.0,16,3,5,294,0.015414,0.0935,100.0,33,5.5,0.0779,0.0204,0,0
199,4788,2855,1,4,3,1.9501,2,164.8,0,2847,4.46,0.9727,2935.2,8,1.0,11,1,6,287,0.017191,0.1364,102.5641,34,7.7,0.0833,0.0279,0,0
200,4787,2974,1,5,3,1.9727,2,123.4,2964,0,4.47,1.0119,2938.9,10,1.0,10,1,2,243,0.019134,0.1392,135.1351,35,8.7,0.0907,0.0261,1,1
