window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
149,4845,3000,1,5,1,1.9078,1,176.0,2991,0,4.46,1.0075,2977.5,9,1.0,9,1,1,176,0.029098,0.2034,152.5424,26,9.6,0.1235,0.048,1,0
150,4844,2928,1,5,1,1.9576,1,167.2,5,2923,4.44,0.9849,2972.8,5,1.0,9,1,1,199,0.02652,0.1831,72.4638,27,10.2,0.1127,0.0435,1,0
151,4844,2972,0,0,0,1.9094,2,171.8,0,2972,4.48,0.9998,2972.7,0,1.0,7,0,2,194,0.022807,0.2632,0.0,28,13.3,0.1328,0.0628,0,1
152,4843,2965,1,3,3,1.9629,1,172.8,1,2961,4.42,0.9976,2972.0,4,1.0,8,3,2,197,0.027266,0.1667,51.2821,29,12.5,0.1122,0.0278,0,0
153,4843,2965,0,0,3,1.9183,1,175.3,3,2960,4.41,0.9979,2971.3,5,1.0,11,5,2,211,0.023793,0.1475,84.7458,30,9.8,0.0984,0.0365,0,0
154,4841,2934,0,0,3,1.8194,1,167.9,4,2930,4.32,0.9886,2967.8,4,1.0,9,1,3,216,0.022369,0.1864,54.5455,31,12.6,0.1243,0.0403,0,1
155,4839,2966,1,4,3,1.9038,1,167.1,7,2959,4.39,0.9995,2967.6,7,1.0,8,1,2,177,0.032275,0.2,118.6441,32,14.8,0.1167,0.039,0,0
156,4838,2909,0,0,3,1.914,1,170.3,3,2906,4.38,0.9821,2962.0,3,1.0,8,0,0,167,0.031543,0.1667,63.8298,33,15.8,0.1215,0.0295,0,0
157,4838,2956,0,0,3,1.9424,1,156.9,0,2956,4.43,0.9982,2961.4,0,1.0,8,0,0,167,0.028906,0.1628,0.0,34,16.8,0.1163,0.0328,0,0
158,4837,3026,2,5,1,1.898,1,167.2,3020,0,4.52,1.02,2967.7,7,1.0,8,2,2,205,0.0249,0.2542,92.5926,35,15.4,0.1299,0.0596,1,1
159,4837,2989,0,0,1,1.9373,1,163.3,2984,0,4.42,1.0065,2969.7,5,1.0,7,0,1,168,0.03208,0.2264,96.1538,36,17.9,0.1478,0.0414,0,0
160,4836,3045,2,4,3,1.9547,1,173.0,3032,0,4.57,1.0229,2976.9,13,1.0,10,5,2,195,0.023008,0.1235,183.0986,37,12.1,0.0988,0.0248,0,1
161,4835,2934,1,3,1,1.9003,1,169.8,5,2924,4.44,0.9869,2972.8,10,1.0,13,4,1,199,0.020808,0.1389,156.25,38,10.1,0.075,0.0334,0,0
162,4835,3000,1,3,2,1.8982,2,166.9,2993,0,4.43,1.0083,2975.4,7,1.0,10,1,4,209,0.023191,0.2131,89.2857,39,13.9,0.118,0.0476,0,0
163,4834,2923,0,0,1,1.9,2,177.7,0,2923,4.36,0.984,2970.4,0,1.0,9,0,1,191,0.026724,0.2222,0.0,40,13.3,0.1111,0.0478,0,1
164,4834,2980,0,0,0,1.858,1,166.2,2980,0,4.46,1.0029,2971.3,0,1.0,7,0,2,167,0.032074,0.2121,0.0,41,17.4,0.1742,0.0509,0,0
165,4834,3060,2,4,1,1.8826,1,174.4,3088,0,4.6,1.0375,2983.1,7,1.0,8,3,2,184,0.029171,0.1633,127.6596,42,15.6,0.1173,0.0238,0,0
166,4833,3011,0,0,1,1.9068,1,164.4,3011,0,4.51,1.0085,2985.8,0,1.0,7,0,1,164,0.029938,0.2195,0.0,43,18.1,0.1646,0.0406,0,0
167,4832,2973,1,5,1,1.9839,1,165.2,0,2968,4.39,0.9961,2984.5,5,1.0,7,1,1,173,0.02929,0.2093,121.9512,44,18.9,0.1535,0.0472,1,0
168,4832,3026,1,4,3,1.9215,1,176.0,3017,0,4.53,1.0126,2988.5,9,1.0,6,1,2,179,0.028146,0.234,209.3023,34,13.5,0.1543,0.0631,0,1
169,4832,2947,5,5,1,1.9576,2,166.2,8,2924,4.37,0.9874,2984.5,23,1.0,12,10,4,252,0.017012,0.1429,274.0,35,6.9,0.1039,0.0316,1,0
170,4832,3000,2,5,3,1.9893,2,173.8,2974,0,4.53,1.0047,2986.0,26,1.0,14,3,1,244,0.019224,0.1477,305.8824,36,6.7,0.0966,0.0383,1,0
171,4831,3031,1,4,3,1.9725,2,167.5,3010,0,4.63,1.0136,2990.3,21,1.0,15,5,4,273,0.015977,0.1308,216.4948,37,7.0,0.0623,0.031,0,0
172,4831,3067,0,0,3,1.9878,2,170.6,3058,0,4.6,1.0241,2997.9,12,1.0,12,0,3,259,0.018444,0.1905,151.8987,38,9.5,0.0873,0.0399,0,0
173,4831,3014,1,5,3,1.9431,1,169.3,3000,0,4.5,1.0049,2999.4,14,1.0,14,6,4,274,0.017953,0.125,172.8395,39,8.6,0.0758,0.0299,1,1
174,4829,3011,1,5,3,1.9103,1,165.6,2997,0,4.46,1.0035,3000.5,14,1.0,11,1,4,259,0.018664,0.1467,212.1212,40,7.6,0.1067,0.0316,1,1
175,4829,2948,0,0,3,1.9261,2,177.4,0,2943,4.57,0.9841,2995.5,5,1.0,11,0,0,202,0.025029,0.1846,76.9231,41,8.6,0.1231,0.0432,0,0
176,4827,2894,0,0,3,1.7885,1,165.9,1,2888,4.43,0.9692,2985.9,6,1.0,8,1,4,210,0.023837,0.1731,106.383,42,11.9,0.125,0.0352,0,0
177,4827,2951,2,5,3,1.9174,1,176.8,6,2936,4.46,0.9894,2982.5,15,1.0,10,4,2,237,0.022365,0.1549,191.1765,43,10.3,0.1021,0.0326,2,0
178,4826,3012,3,5,3,1.9668,1,165.9,2995,0,4.45,1.0089,2985.3,17,1.0,12,5,3,311,0.017825,0.1287,154.6392,44,8.6,0.0837,0.033,3,0
179,4826,3025,0,0,1,1.9808,2,177.0,3017,0,4.47,1.012,2989.1,8,1.0,12,3,3,294,0.017499,0.1262,73.6842,45,7.8,0.0835,0.0294,0,1
180,4826,2917,0,0,3,1.9668,1,168.9,1,2911,4.41,0.9781,2982.2,6,1.0,11,1,2,241,0.022183,0.1299,66.6667,46,8.7,0.0967,0.0218,0,1
181,4825,3015,1,5,1,1.9727,1,172.4,3011,0,4.48,1.0099,2985.4,4,1.0,10,1,2,244,0.020719,0.1528,57.1429,47,9.7,0.0988,0.0278,1,1
182,4825,2952,1,4,1,1.9651,1,168.3,4,2948,4.47,0.9899,2982.2,4,1.0,9,1,2,243,0.021181,0.1818,63.4921,15,5.7,0.1061,0.044,0,2
183,4824,2923,1,5,3,1.9728,2,168.2,0,2918,4.43,0.982,2976.6,5,1.0,8,1,2,220,0.025463,0.1579,92.5926,16,5.0,0.1178,0.0228,1,1
184,4824,2967,3,5,3,1.9871,2,176.8,4,2958,4.37,0.9971,2975.6,9,1.0,12,5,1,240,0.019809,0.1486,125.0,17,4.0,0.0963,0.0311,1,0
185,4823,2884,0,0,3,1.9628,2,165.6,4,2880,4.39,0.9721,2966.9,4,1.0,12,0,0,240,0.021367,0.1429,58.8235,18,5.0,0.0946,0.0324,0,0
186,4821,2963,1,3,3,1.9535,1,176.7,8,2955,4.43,0.9988,2966.5,8,1.0,14,3,1,260,0.018943,0.0952,100.0,19,5.1,0.0759,0.0135,0,0
187,4819,3067,0,0,3,1.9406,1,166.3,3065,0,4.56,1.0327,2976.8,9,1.0,14,5,5,296,0.01685,0.1124,101.2658,20,5.1,0.0722,0.0271,0,1
188,4816,2966,2,5,3,1.8841,1,177.4,7,2954,4.48,0.9967,2975.7,12,1.0,13,2,3,279,0.017641,0.0899,142.8571,21,5.9,0.077,0.019,1,1
189,4814,2896,1,5,3,1.8973,1,165.8,4,2887,4.36,0.9757,2968.2,9,1.0,12,1,2,265,0.018678,0.1304,102.2727,22,7.2,0.087,0.0272,1,0
190,4809,2945,0,0,3,1.819,2,167.4,0,2945,4.45,0.9929,2965.9,0,1.0,10,0,2,249,0.022203,0.1471,0.0,23,8.8,0.0993,0.0317,0,0
191,4807,2916,3,3,1,1.9574,1,176.1,0,2916,4.43,0.9847,2961.2,0,1.0,11,3,2,259,0.018022,0.127,0.0,24,7.6,0.0975,0.029,0,1
192,4807,2969,2,5,1,1.9766,1,166.2,2955,0,4.44,1.0024,2961.9,14,1.0,14,6,3,299,0.016579,0.1264,144.5783,25,6.7,0.0792,0.0302,2,0
193,4804,2981,1,4,2,1.9597,2,174.6,2977,0,4.49,1.0058,2963.8,4,1.0,14,1,1,287,0.017239,0.1395,48.1928,26,7.6,0.0724,0.0288,0,0
194,4803,2955,1,4,3,1.9329,2,166.9,8,2947,4.49,0.9973,2962.9,8,1.0,10,1,5,269,0.018932,0.1447,112.6761,27,8.1,0.0865,0.0386,0,2
195,4803,2819,0,0,3,1.976,2,172.2,8,2811,4.38,0.9558,2949.2,8,1.0,9,0,1,217,0.023461,0.1587,133.3333,28,8.6,0.0979,0.0317,0,1
196,4803,2966,1,3,3,1.9785,1,169.1,2952,0,4.52,1.0051,2950.8,14,1.0,11,5,3,229,0.021074,0.1512,172.8395,29,6.9,0.0911,0.0245,0,0
197,4801,2927,0,0,3,1.8829,1,165.6,8,2914,4.46,0.9927,2948.5,13,1.0,14,5,2,237,0.01869,0.1163,162.5,30,6.2,0.0775,0.0228,0,0
198,4801,3001,2,5,1,1.9086,1,176.5,2979,0,4.51,1.0161,2953.5,22,1.0,17,4,1,284,0.01602,0.099,236.5591,31,5.8,0.0693,0.0249,1,0
199,4800,2934,0,0,1,1.9362,1,164.6,0,2934,4.47,0.994,2951.7,0,1.0,14,0,3,266,0.017016,0.1348,0.0,32,7.6,0.0787,0.0263,0,0
200,4800,2919,0,0,3,1.9281,1,130.1,0,2919,4.44,0.99,2948.6,0,1.0,11,0,3,236,0.021223,0.1373,0.0,33,9.9,0.1092,0.0348,0,0
