window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
149,4859,2958,2,5,1,1.9708,1,171.1,6,2943,4.46,0.9904,2986.8,15,1.0,15,5,4,303,0.016375,0.15,144.4444,21,6.3,0.0833,0.0309,1,1
150,4859,3044,2,3,1,1.982,1,164.9,3027,0,4.53,1.0173,2992.2,17,1.0,15,6,6,302,0.014517,0.1333,184.7826,22,5.3,0.0762,0.0269,0,1
151,4859,3121,0,0,1,1.981,2,178.4,3138,0,4.7,1.0478,3007.3,13,1.0,15,3,3,250,0.017376,0.1075,149.4253,23,6.1,0.0774,0.0209,0,0
152,4859,2912,1,4,1,1.9823,1,166.2,0,2907,4.44,0.9712,2998.3,5,1.0,11,1,5,259,0.016281,0.1081,78.125,21,5.9,0.0743,0.0219,0,1
153,4858,2938,2,5,1,1.9463,1,178.5,4,2929,4.45,0.9818,2992.5,9,1.0,12,2,1,234,0.021129,0.1644,128.5714,22,6.0,0.0849,0.0373,1,0
154,4856,2900,0,0,3,1.8739,2,166.1,0,2900,4.36,0.9719,2983.7,0,1.0,9,0,3,216,0.022665,0.1642,0.0,23,7.3,0.1157,0.0449,0,1
155,4853,2998,1,5,3,1.8716,1,172.0,2990,0,4.44,1.0043,2985.1,8,1.0,11,4,2,210,0.021896,0.1739,123.0769,24,6.5,0.113,0.0426,1,0
156,4852,2909,0,0,3,1.896,1,161.6,13,2896,4.37,0.9769,2977.8,13,1.0,11,5,5,225,0.021859,0.2561,178.0822,25,6.8,0.125,0.0594,0,1
157,4849,2944,0,0,3,1.919,1,169.4,13,2931,4.4,0.9897,2974.6,13,1.0,10,0,1,184,0.029789,0.2152,178.0822,26,8.1,0.1551,0.0547,0,0
158,4847,3047,0,0,3,1.9369,1,177.3,3045,0,4.49,1.0223,2981.6,3,1.0,7,0,3,141,0.030756,0.2439,88.2353,9,4.1,0.2317,0.0699,0,2
159,4844,3070,1,5,3,1.9855,1,167.4,3065,0,4.54,1.0268,2990.0,5,1.0,7,1,1,106,0.040147,0.3659,121.9512,10,3.9,0.2276,0.0979,1,0
160,4841,2965,1,5,3,1.8863,1,169.6,0,2955,4.43,0.9924,2987.6,10,1.0,5,1,3,120,0.04698,0.3077,277.7778,11,4.2,0.2051,0.1018,1,0
161,4840,2863,0,0,3,1.9133,2,170.7,0,2858,4.37,0.9621,2975.8,5,1.0,4,0,1,105,0.051285,0.3548,172.4138,12,5.2,0.2339,0.0923,0,0
162,4837,2927,0,0,3,1.9438,1,167.2,0,2927,4.45,0.9852,2971.1,0,1.0,4,0,0,95,0.056036,0.4074,0.0,13,6.2,0.25,0.0921,0,0
163,4833,2924,1,5,3,1.9875,1,177.2,0,2918,4.4,0.9856,2966.6,6,1.0,6,3,1,139,0.03636,0.2195,125.0,14,4.8,0.1805,0.046,1,0
164,4832,3008,2,4,3,1.9902,1,167.2,2995,0,4.49,1.0126,2970.6,13,1.0,12,9,3,199,0.021009,0.1395,160.4938,15,2.9,0.107,0.0374,0,0
165,4830,2962,2,5,3,1.981,2,176.1,2,2950,4.55,0.9974,2969.8,12,1.0,12,2,2,231,0.020175,0.129,137.931,16,3.7,0.0878,0.0254,1,0
166,4830,2971,0,0,3,1.9881,2,167.3,2971,0,4.48,1.0004,2969.9,0,1.0,9,0,3,218,0.025169,0.1667,0.0,17,5.6,0.1056,0.0419,0,0
167,4830,2947,0,0,0,1.9855,1,177.0,5,2942,4.42,0.993,2967.7,5,1.0,7,5,7,207,0.023498,0.1404,86.9565,18,5.4,0.1316,0.0256,0,2
168,4829,2960,0,0,3,1.9709,1,166.5,6,2954,4.46,0.9977,2967.0,6,1.0,8,2,1,145,0.032153,0.2222,119.0476,19,5.6,0.15,0.0458,0,0
169,4828,2929,0,0,3,1.9574,1,174.9,4,2925,4.36,0.9884,2963.3,4,1.0,7,0,1,135,0.032597,0.2,129.0323,10,4.7,0.1238,0.0294,0,1
170,4826,2947,0,0,3,1.9721,1,164.5,4,2943,4.39,0.995,2961.8,4,1.0,6,0,1,111,0.04219,0.2121,137.931,11,5.8,0.1667,0.0368,0,1
171,4824,2996,1,5,3,1.9837,1,168.3,2990,0,4.48,1.0104,2965.0,6,1.0,6,2,2,119,0.046518,0.3438,172.4138,12,6.3,0.25,0.1052,1,0
172,4823,2917,0,0,0,1.9808,1,160.8,0,2913,4.44,0.9853,2960.5,4,1.0,8,4,2,123,0.035288,0.2632,111.1111,13,5.5,0.1754,0.0644,0,0
173,4823,2976,1,5,3,1.93,1,163.7,2971,0,4.49,1.0047,2961.9,5,1.0,8,1,1,143,0.037808,0.2449,106.383,14,6.4,0.1582,0.0544,1,0
174,4820,2948,0,0,3,1.8449,1,171.0,0,2948,4.46,0.9957,2960.6,0,1.0,7,0,1,134,0.039041,0.2581,0.0,15,7.4,0.1774,0.0615,0,0
175,4819,2960,1,5,3,1.7922,1,165.2,4,2951,4.44,0.9998,2960.6,9,1.0,10,5,2,163,0.027207,0.1724,166.6667,16,4.8,0.1034,0.037,1,0
176,4817,2964,0,0,3,1.7863,1,173.3,2960,0,4.43,1.0011,2960.9,4,1.0,7,0,3,153,0.028508,0.1875,97.561,17,6.3,0.1333,0.0315,0,0
177,4816,2918,0,0,3,1.8016,1,163.9,5,2913,4.47,0.9869,2956.8,5,1.0,7,1,1,142,0.037128,0.2326,100.0,18,7.3,0.1535,0.0583,0,0
178,4816,2921,1,3,3,1.5613,1,168.9,11,2910,4.42,0.989,2953.4,11,1.0,10,8,5,184,0.020433,0.1587,173.0769,19,5.3,0.0913,0.0381,0,1
179,4812,3026,0,0,3,1.4837,1,160.4,3021,0,4.5,1.0222,2960.3,5,1.0,6,0,4,137,0.032891,0.2093,135.1351,19,5.7,0.1628,0.0347,0,1
180,4809,2936,1,5,3,1.6087,1,165.9,5,2921,4.39,0.9926,2958.0,15,1.0,10,6,2,146,0.028366,0.1667,306.1224,20,4.0,0.125,0.0333,1,0
181,4805,2954,0,0,3,1.7901,1,163.5,0,2949,4.42,0.9988,2957.6,5,1.0,9,0,1,146,0.032064,0.2353,106.383,21,5.2,0.1373,0.0548,0,0
182,4805,2917,1,4,1,1.8473,1,166.7,4,2913,4.39,0.9876,2953.7,4,1.0,8,1,2,147,0.028712,0.2391,93.0233,22,6.5,0.1033,0.0521,0,0
183,4804,2964,3,4,1,1.9576,1,173.8,2951,0,4.52,1.0031,2954.7,13,1.0,11,6,3,196,0.022745,0.1613,224.1379,23,5.2,0.0887,0.0294,0,0
184,4802,2986,0,0,1,1.9603,2,168.5,2985,0,4.49,1.0096,2957.7,1,1.0,9,1,3,194,0.024783,0.1818,0.0,24,6.7,0.1227,0.0361,0,0
185,4801,2959,3,5,1,1.9319,1,176.4,2945,0,4.47,1.0004,2957.8,14,1.0,11,5,3,234,0.020759,0.1818,197.1831,25,5.9,0.1017,0.0474,2,0
186,4799,2870,2,5,1,1.9351,1,165.2,7,2863,4.37,0.9731,2949.5,7,1.0,12,4,3,270,0.01768,0.1463,77.9221,26,5.0,0.0915,0.0309,1,1
187,4798,2900,1,3,1,1.9878,2,177.1,6,2894,4.33,0.9848,2944.8,6,1.0,14,5,3,259,0.016668,0.1235,82.1918,27,4.8,0.0802,0.0267,0,0
188,4796,3033,2,4,3,1.9668,2,166.8,3031,0,4.58,1.0276,2953.3,4,1.0,13,2,3,271,0.017775,0.129,47.619,28,4.6,0.0817,0.0293,0,1
189,4795,2966,1,5,0,1.9783,2,173.1,2960,0,4.44,1.0039,2954.6,6,1.0,12,2,3,256,0.018593,0.1447,69.4444,29,5.8,0.0724,0.0378,1,0
190,4791,2929,0,0,1,1.9871,2,170.8,0,2924,4.39,0.9922,2952.1,5,1.0,11,0,1,237,0.021951,0.1333,69.4444,30,6.9,0.1147,0.0286,0,1
191,4787,3047,2,5,0,1.966,1,167.4,3035,0,4.5,1.0299,2961.4,15,1.0,10,2,3,263,0.020479,0.1724,187.5,31,6.6,0.1034,0.0345,2,0
192,4783,2922,2,5,0,1.9636,1,175.5,0,2907,4.45,0.9879,2957.7,15,1.0,9,2,3,275,0.019553,0.1753,174.4186,12,3.8,0.0992,0.0308,2,1
193,4782,3015,1,5,3,1.9982,2,166.9,3005,0,4.54,1.0175,2963.1,10,1.0,9,2,2,246,0.022821,0.1566,112.5,13,4.2,0.1071,0.0298,1,0
194,4780,3020,0,0,1,1.9928,2,177.5,3019,0,4.49,1.0173,2968.6,1,1.0,9,1,1,226,0.024597,0.1765,0.0,14,5.2,0.1095,0.0354,0,0
195,4777,2992,1,5,1,1.9859,1,165.4,2987,0,4.57,1.0071,2970.8,5,1.0,8,1,2,237,0.021776,0.1765,104.1667,15,5.9,0.1176,0.034,1,2
196,4775,2877,1,3,3,1.983,1,178.3,0,2867,4.48,0.9713,2961.9,10,1.0,11,4,1,211,0.02205,0.1571,149.2537,16,5.0,0.1,0.0306,0,0
197,4775,2946,2,5,3,1.9735,2,164.7,4,2927,4.42,0.9952,2960.3,19,1.0,9,2,4,251,0.020701,0.1596,207.3171,12,4.7,0.0988,0.0373,1,2
198,4770,2871,0,0,3,1.9408,2,173.3,0,2866,4.43,0.9726,2951.8,5,1.0,8,0,1,193,0.026954,0.1912,78.125,13,5.5,0.125,0.0378,0,1
199,4768,2870,1,3,3,1.9713,1,171.2,0,2861,4.43,0.9748,2944.0,9,1.0,10,3,1,193,0.02483,0.1923,180.0,14,5.2,0.109,0.042,0,0
200,4767,2968,2,5,3,1.9671,1,151.8,2956,0,4.5,1.0074,2946.3,12,1.0,11,2,1,233,0.019674,0.1646,160.0,15,5.4,0.1013,0.0385,1,0
