window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
149,4835,3013,1,5,1,1.8009,1,162.9,3004,0,4.48,1.0102,2982.5,9,1.0,11,1,1,254,0.020851,0.125,116.8831,21,6.5,0.0893,0.0238,1,0
150,4834,2998,2,4,3,1.9056,2,175.7,2984,0,4.43,1.0047,2983.9,14,1.0,12,4,3,295,0.016934,0.119,150.0,22,6.6,0.068,0.0281,0,0
151,4834,3032,0,0,3,1.9357,2,168.7,3025,0,4.55,1.0146,2988.5,7,1.0,10,2,4,283,0.019484,0.1556,62.5,23,7.6,0.0889,0.0318,0,0
152,4828,2981,1,5,1,1.9716,1,168.8,5,2976,4.49,0.9977,2987.8,5,1.0,9,1,2,258,0.021097,0.1538,60.9756,24,7.9,0.1026,0.0273,1,2
153,4827,3060,1,3,3,1.9657,1,172.8,3048,0,4.56,1.0218,2994.7,12,1.0,14,11,6,288,0.017624,0.1321,111.1111,25,5.5,0.0786,0.0297,0,0
154,4823,2997,0,0,3,1.9819,2,167.3,2992,0,4.52,1.0007,2994.9,5,1.0,12,0,2,253,0.01877,0.1474,56.8182,26,7.1,0.0863,0.0263,0,1
155,4821,2915,0,0,3,1.9633,1,172.5,1,2914,4.38,0.9758,2987.3,1,1.0,11,1,2,229,0.021045,0.1746,0.0,27,8.4,0.1016,0.0354,0,0
156,4819,2780,1,4,1,1.9067,1,169.8,5,2775,4.32,0.9368,2967.5,5,1.0,9,2,4,212,0.026018,0.2273,95.2381,28,10.4,0.1,0.0536,0,0
157,4813,2865,0,0,3,1.8411,1,176.3,5,2860,4.45,0.9686,2957.8,5,1.0,9,1,1,204,0.025154,0.1831,57.1429,29,11.4,0.093,0.038,0,0
158,4810,3029,1,5,3,1.8649,1,167.8,3018,0,4.52,1.022,2964.7,12,1.0,10,4,3,235,0.023315,0.1714,164.1791,30,10.7,0.0905,0.0378,1,0
159,4809,2970,1,4,3,1.8463,1,166.2,2966,0,4.57,1.0016,2965.2,4,1.0,8,1,3,234,0.024056,0.2,80.0,19,9.1,0.1136,0.0383,0,2
160,4807,2947,1,4,3,1.8812,2,177.8,6,2941,4.47,0.9945,2963.4,6,1.0,8,1,1,190,0.028673,0.1552,109.0909,20,9.9,0.1078,0.0316,0,0
161,4804,2917,0,0,3,1.8671,2,158.3,4,2913,4.43,0.9858,2959.0,4,1.0,8,0,0,182,0.030399,0.2292,83.3333,21,10.9,0.1354,0.0625,0,0
162,4801,2968,0,0,3,1.906,1,164.7,2968,0,4.41,1.0027,2959.9,0,1.0,8,0,0,182,0.029262,0.2,0.0,22,11.9,0.1056,0.04,0,0
163,4799,2929,0,0,3,1.899,1,160.0,0,2929,4.4,0.9906,2956.9,0,1.0,5,0,3,181,0.029915,0.2353,0.0,23,11.4,0.1765,0.0471,0,2
164,4799,2888,0,0,3,1.8375,1,166.0,4,2884,4.35,0.9789,2950.4,4,1.0,7,4,2,142,0.037213,0.2059,93.75,24,8.9,0.1618,0.0407,0,0
165,4799,2901,0,0,3,1.7527,1,158.0,0,2901,4.36,0.9848,2945.7,0,1.0,7,0,0,135,0.037933,0.2105,0.0,25,9.9,0.1974,0.0368,0,0
166,4799,3020,1,5,1,1.9621,1,170.5,3016,0,4.55,1.0231,2952.8,5,1.0,7,1,1,158,0.035808,0.2041,108.6957,26,10.6,0.1497,0.0461,1,0
167,4797,2966,0,0,3,1.9785,1,160.1,2962,0,4.51,1.004,2954.1,4,1.0,9,4,2,165,0.026026,0.1739,90.9091,27,9.0,0.1232,0.0331,0,0
168,4796,2930,1,3,3,1.9725,1,157.8,9,2921,4.43,0.9926,2951.8,9,1.0,11,6,4,213,0.022278,0.1562,120.6897,28,7.8,0.1042,0.0315,0,0
169,4794,2895,4,5,3,1.9846,1,166.6,9,2876,4.43,0.9826,2946.4,19,1.0,15,4,0,266,0.017715,0.1266,250.0,29,6.5,0.0823,0.0263,3,0
170,4793,2870,2,5,3,1.972,2,162.5,11,2859,4.42,0.9765,2939.1,11,1.0,14,4,5,295,0.014947,0.1154,105.2632,30,4.9,0.0833,0.0263,1,1
171,4792,2957,0,0,3,1.9768,2,166.0,2957,0,4.53,1.0055,2940.8,0,1.0,12,0,2,254,0.018753,0.141,0.0,31,5.4,0.0897,0.0301,0,1
172,4792,2884,1,4,3,1.9493,1,170.9,4,2880,4.4,0.9825,2935.4,4,1.0,13,5,4,277,0.016629,0.1515,32.2581,32,5.4,0.0939,0.0315,0,0
173,4792,2941,0,0,3,1.971,1,165.7,2940,0,4.45,1.0017,2935.9,1,1.0,12,1,2,250,0.019776,0.1176,0.0,33,6.6,0.0846,0.0194,0,1
174,4791,2864,0,0,3,1.9608,1,162.4,3,2861,4.49,0.9778,2929.1,3,1.0,12,3,3,234,0.020803,0.1522,69.7674,34,7.1,0.087,0.0369,0,1
175,4790,2990,0,0,3,1.9439,1,172.3,2990,0,4.48,1.0188,2934.9,0,1.0,12,0,0,210,0.022855,0.1475,0.0,35,8.1,0.0984,0.0295,0,0
176,4790,2949,1,5,1,1.9528,1,166.1,2942,0,4.38,1.0043,2936.2,7,1.0,11,3,4,253,0.020303,0.1944,90.9091,36,8.7,0.1181,0.0415,1,0
177,4789,2909,1,5,3,1.9649,1,176.9,3,2901,4.36,0.9916,2933.6,8,1.0,12,4,3,253,0.017834,0.1385,135.5932,37,8.1,0.0985,0.0274,1,0
178,4789,2960,0,0,3,1.9628,2,165.7,2953,0,4.53,1.0081,2936.1,7,1.0,13,2,1,238,0.020572,0.1429,87.5,38,8.3,0.1119,0.0357,0,0
179,4788,2944,1,5,3,1.9713,1,171.9,2934,0,4.48,1.0024,2936.9,10,1.0,11,1,3,252,0.018899,0.1905,126.5823,39,10.5,0.0952,0.0416,1,0
180,4788,2879,3,5,3,1.7883,1,174.0,0,2864,4.39,0.9821,2931.4,15,1.0,16,8,3,296,0.014181,0.1188,163.0435,40,7.4,0.0736,0.0233,1,0
181,4788,2916,1,4,3,1.7731,2,166.8,4,2897,4.41,0.9952,2929.9,19,1.0,14,1,3,289,0.015435,0.1522,228.9157,41,8.1,0.0797,0.0332,0,1
182,4786,2895,2,5,3,1.8495,2,176.8,5,2881,4.35,0.9892,2926.6,14,1.0,13,2,3,283,0.017539,0.1325,168.8312,42,7.8,0.0753,0.0269,2,0
183,4786,2898,1,3,1,1.8708,2,168.5,3,2890,4.46,0.9912,2923.9,8,1.0,15,4,2,278,0.016728,0.1146,86.0215,43,7.4,0.0612,0.0271,0,0
184,4785,3004,4,5,1,1.8879,2,177.2,2979,0,4.48,1.0247,2931.5,25,1.0,16,4,3,361,0.013581,0.0979,190.8397,44,6.5,0.0614,0.0208,2,1
185,4784,3002,0,0,3,1.9326,2,164.9,2990,0,4.45,1.0223,2938.4,14,1.0,15,2,3,332,0.015614,0.0962,125.0,45,7.8,0.0625,0.025,0,1
186,4782,2902,0,0,3,1.9875,1,176.5,7,2890,4.45,0.9888,2934.9,12,1.0,14,0,1,297,0.018157,0.1412,148.1481,46,9.0,0.0689,0.03,0,1
187,4780,2867,2,3,3,1.9819,1,163.0,6,2858,4.38,0.979,2928.5,9,1.0,15,5,4,328,0.01591,0.1333,84.3373,47,8.7,0.0574,0.0342,0,1
188,4777,2932,0,0,3,1.9837,1,165.9,2933,0,4.38,1.0014,2928.9,0,1.0,13,0,2,282,0.01809,0.129,0.0,48,10.3,0.0731,0.0219,0,1
189,4773,2944,1,5,3,1.9864,1,164.0,2937,0,4.44,1.0047,2930.3,7,1.0,12,3,4,292,0.01698,0.1549,90.9091,49,11.1,0.0845,0.0347,1,0
190,4772,3019,1,5,3,1.9127,1,166.7,3016,0,4.51,1.0279,2939.0,5,1.0,11,1,2,274,0.019719,0.1538,58.1395,50,11.6,0.1081,0.0389,1,1
191,4770,2907,1,3,3,1.976,2,169.7,3,2904,4.42,0.9901,2935.9,3,1.0,10,2,3,248,0.022298,0.1636,38.4615,51,13.0,0.0818,0.0343,0,0
192,4770,2926,1,5,3,1.977,2,166.4,1,2921,4.45,0.9969,2935.0,5,1.0,9,2,3,253,0.020096,0.1714,60.6061,52,11.3,0.1048,0.041,1,1
193,4769,2922,0,0,1,1.9794,2,174.7,1,2921,4.45,0.996,2933.7,1,1.0,7,1,3,211,0.025488,0.1961,0.0,53,13.7,0.1569,0.0474,0,1
194,4768,2959,1,4,3,1.9668,1,167.4,2956,0,4.49,1.0078,2936.2,3,1.0,6,1,2,178,0.031155,0.1818,61.2245,54,12.5,0.1591,0.0266,0,1
195,4768,2882,2,5,3,1.9605,1,173.5,4,2873,4.42,0.9833,2931.0,9,1.0,8,4,2,192,0.024485,0.2188,114.7541,55,10.1,0.1281,0.0427,1,0
196,4767,2931,1,5,3,1.9761,2,170.7,2922,0,4.45,1.0,2931.0,9,1.0,11,5,2,218,0.022978,0.1688,123.2877,56,8.1,0.0996,0.0392,1,0
197,4765,2914,0,0,3,1.9266,2,172.7,4,2910,4.51,0.9948,2929.4,4,1.0,11,0,0,218,0.022853,0.15,51.2821,57,9.1,0.1104,0.0366,0,0
198,4765,2871,0,0,3,1.9822,1,170.1,4,2867,4.44,0.9819,2923.8,4,1.0,10,1,2,228,0.02222,0.1786,58.8235,58,10.9,0.0929,0.0339,0,1
199,4763,2939,1,3,1,1.9633,1,164.6,2935,0,4.45,1.0047,2925.3,4,1.0,12,3,1,213,0.023183,0.1569,80.0,59,9.9,0.1059,0.0368,0,0
200,4763,2904,2,3,1,1.9194,1,118.0,2,2897,4.48,0.9934,2923.2,7,1.0,14,5,3,241,0.018198,0.1111,104.4776,60,8.5,0.0729,0.0243,0,1
