window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,max_size,max_density_ratio,max_seen_count,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,encap_events_total,dissolve_events_total,hardened_links_count,k_star,entropy,entropy_delta,milestone,physics_seconds,max_lifespan,mean_continuity,max_continuity,mean_turnover_rate,resonant_incorporations,dissonant_incorporations,resonant_rejections,dissonant_rejections,resonance_total_events,resonance_ratio,pd_p_count,pd_d_count,pd_both_count,personalities_recorded
150,4843,2938,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8496,-0.0016,1,45.3,1,0.0,0.0,0.0,0,0,11,21,32,0.0,0,0,0,0
151,4840,3037,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8339,-0.0157,1,46.8,1,0.0,0.0,0.0,0,0,9,13,22,0.0,0,0,0,0
152,4838,3027,2,0,2,5,0.64,1,0,0,0,0,0,0,0,3,1.9713,0.1374,1,45.5,1,0.0,0.0,0.0,0,0,9,13,22,0.0,0,0,0,0
153,4837,2914,1,0,1,5,0.2667,1,0,0,0,0,0,0,0,3,1.904,-0.0674,1,47.5,1,0.0,0.0,0.0,0,0,13,21,34,0.0,0,0,0,0
154,4837,2931,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9772,0.0732,2,46.9,1,0.0,0.0,0.0,0,0,14,23,37,0.0,0,0,0,0
155,4836,2979,1,0,1,5,0.0,1,0,0,0,0,0,0,0,3,1.9713,-0.006,1,47.0,1,0.0,0.0,0.0,0,0,11,15,26,0.0,0,0,0,0
156,4836,2941,1,0,1,3,0.1111,1,0,0,0,0,0,0,0,1,1.966,-0.0053,1,46.4,1,0.0,0.0,0.0,0,0,16,21,37,0.0,0,0,0,0
157,4836,2970,1,0,1,4,0.375,1,0,0,0,0,0,0,0,1,1.9535,-0.0125,2,46.6,1,0.0,0.0,0.0,0,0,13,19,32,0.0,0,0,0,0
158,4833,2936,3,0,3,5,1.0,1,0,0,0,0,0,0,0,3,1.9539,0.0004,2,47.0,1,0.0,0.0,0.0,0,0,15,20,35,0.0,0,0,0,0
159,4833,2938,1,0,1,5,1.0,1,0,0,0,0,0,0,0,3,1.9147,-0.0391,2,47.4,1,0.0,0.0,0.0,0,0,21,29,50,0.0,0,0,0,0
160,4832,2937,1,0,1,5,0.9,1,0,0,0,0,0,0,0,3,1.9728,0.058,2,45.5,1,0.0,0.0,0.0,0,0,24,30,54,0.0,0,0,0,0
161,4832,2944,2,0,2,5,2.0,2,0,0,0,0,0,0,0,3,1.9884,0.0157,2,46.0,2,0.0,0.0,0.0,0,0,27,31,58,0.0,0,1,0,0
162,4830,2882,1,0,1,5,1.6,1,0,0,0,0,0,0,0,3,1.998,0.0096,2,47.3,2,0.0,0.0,0.0,0,0,30,37,67,0.0,0,1,0,0
163,4829,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9864,-0.0116,2,46.6,2,0.0,0.0,0.0,0,0,26,30,56,0.0,0,0,0,0
164,4829,2987,2,0,2,5,1.6,1,0,0,0,0,0,0,0,1,1.9035,-0.0829,1,47.1,2,0.0,0.0,0.0,0,0,25,28,53,0.0,0,1,0,0
165,4827,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9406,0.0371,1,47.6,2,0.0,0.0,0.0,0,0,32,34,66,0.0,0,0,0,0
166,4824,2963,4,0,4,5,1.2,1,0,0,0,0,0,0,0,3,1.9121,-0.0285,1,46.5,2,0.0,0.0,0.0,0,0,27,28,55,0.0,0,0,0,0
167,4818,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8766,-0.0355,1,46.0,2,0.0,0.0,0.0,0,0,30,31,61,0.0,0,0,0,0
168,4817,2993,2,0,2,5,0.8,1,0,0,0,0,0,0,0,3,1.8316,-0.045,1,47.8,2,0.0,0.0,0.0,0,0,30,31,61,0.0,0,0,0,0
169,4816,2878,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8944,0.0628,1,45.9,2,0.0,0.0,0.0,0,0,26,23,49,0.0,0,0,0,0
170,4816,2831,1,0,1,5,1.0667,2,0,0,0,0,0,0,0,1,1.916,0.0216,1,47.2,2,0.0,0.0,0.0,0,0,23,22,45,0.0,0,0,0,0
171,4813,2965,2,0,2,5,1.2,1,0,0,0,0,0,0,0,2,1.8937,-0.0224,1,47.0,2,0.0,0.0,0.0,0,0,20,24,44,0.0,0,0,0,0
172,4812,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9127,0.0191,2,45.3,2,0.0,0.0,0.0,0,0,19,24,43,0.0,0,0,0,0
173,4808,2805,1,0,1,4,1.3333,1,0,0,0,0,0,0,0,1,1.8736,-0.0392,1,46.9,2,0.0,0.0,0.0,0,0,19,23,42,0.0,0,0,0,0
174,4807,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7899,-0.0836,1,45.6,2,0.0,0.0,0.0,0,0,22,23,45,0.0,0,0,0,0
175,4807,2983,1,0,1,3,0.4,1,0,0,0,0,0,0,0,3,1.7474,-0.0425,1,47.9,2,0.0,0.0,0.0,0,0,15,17,32,0.0,0,0,0,0
176,4805,2901,1,0,1,5,0.1778,1,0,0,0,0,0,0,0,3,1.6087,-0.1387,1,46.6,2,0.0,0.0,0.0,0,0,16,21,37,0.0,0,0,0,0
177,4805,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8875,0.2788,2,47.5,2,0.0,0.0,0.0,0,0,14,20,34,0.0,0,0,0,0
178,4803,2906,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9725,0.085,1,46.9,2,0.0,0.0,0.0,0,0,14,20,34,0.0,0,0,0,0
179,4802,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9841,0.0116,1,46.1,2,0.0,0.0,0.0,0,0,12,19,31,0.0,0,0,0,0
180,4802,2957,2,0,2,5,1.6,1,0,0,0,0,0,0,0,3,1.9822,-0.0019,1,46.5,2,0.0,0.0,0.0,0,0,12,19,31,0.0,0,1,0,0
181,4802,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9585,-0.0238,1,45.8,1,0.0,0.0,0.0,0,0,18,18,36,0.0,0,0,0,0
182,4801,2993,2,0,2,5,0.5143,1,0,0,0,0,0,0,0,3,1.9494,-0.0091,1,48.0,1,0.0,0.0,0.0,0,0,14,12,26,0.0,0,0,0,0
183,4800,2984,1,0,1,3,1.3333,1,0,0,0,0,0,0,0,1,1.9575,0.0081,1,45.7,1,0.0,0.0,0.0,0,0,21,16,37,0.0,0,0,0,0
184,4799,2961,2,0,2,5,0.4,1,0,0,0,0,0,0,0,3,1.9837,0.0261,2,47.3,1,0.0,0.0,0.0,0,0,19,16,35,0.0,0,0,0,0
185,4799,3023,3,0,3,5,1.5,2,0,0,0,0,0,0,0,1,1.9801,-0.0035,2,46.1,2,0.0,0.0,0.1636,0,0,26,21,47,0.0,0,1,0,0
186,4798,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9344,-0.0457,2,46.0,2,0.0,0.0,0.18,0,0,31,25,56,0.0,0,0,0,0
187,4798,2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8861,-0.0483,1,47.4,2,0.0,0.0,0.2,0,0,27,20,47,0.0,0,0,0,0
188,4798,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0139,1,46.2,2,0.0,0.0,0.2,0,0,27,20,47,0.0,0,0,0,0
189,4798,2840,1,0,1,5,2.0,1,0,0,0,0,0,0,0,1,1.9855,0.0855,1,47.5,2,0.0,0.0,0.18,0,0,27,20,47,0.0,0,1,0,0
190,4796,3023,2,0,2,4,0.6429,1,0,0,0,0,0,0,0,1,1.8352,-0.1502,1,45.4,2,0.0,0.0,0.15,0,0,28,20,48,0.0,0,0,0,0
191,4794,2919,1,0,1,3,0.0,2,0,0,0,0,0,0,0,1,1.944,0.1088,2,48.5,2,0.0,0.0,0.18,0,0,26,23,49,0.0,0,0,0,0
192,4794,2883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9247,-0.0193,2,45.9,2,0.0,0.0,0.18,0,0,29,27,56,0.0,0,0,0,0
193,4794,2946,1,0,1,5,0.8,1,0,0,0,0,0,0,0,3,1.9121,-0.0126,1,47.4,2,0.0,0.0,0.2,0,0,22,23,45,0.0,0,0,0,0
194,4793,2894,1,0,1,4,0.3333,1,0,0,0,0,0,0,0,3,1.9749,0.0628,1,46.4,2,0.0,0.0,0.2,0,0,23,23,46,0.0,0,0,0,0
195,4793,2847,1,0,1,3,0.4444,1,0,0,0,0,0,0,0,3,1.9215,-0.0533,2,46.9,2,0.0,0.0,0.18,0,0,25,26,51,0.0,0,0,0,0
196,4789,2933,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9174,-0.0042,2,47.9,2,0.0,0.0,0.0,0,0,20,19,39,0.0,0,0,0,0
197,4789,2916,1,0,1,4,2.0,1,0,0,0,0,0,0,0,3,1.9347,0.0174,1,45.1,2,0.0,0.0,0.0,0,0,20,19,39,0.0,0,1,0,0
198,4787,2915,1,0,1,4,0.8,1,0,0,0,0,0,0,0,3,1.9261,-0.0086,1,48.7,2,0.0,0.0,0.0,0,0,20,21,41,0.0,0,0,0,0
199,4784,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8727,-0.0535,2,45.8,2,0.0,0.0,0.0,0,0,22,23,45,0.0,0,0,0,0
200,4783,2959,3,0,3,5,1.0667,1,0,0,0,0,0,0,0,1,1.9363,0.0636,1,43.8,2,0.0,0.0,0.0,0,0,21,23,44,0.0,0,0,0,0
