window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,max_size,max_density_ratio,max_seen_count,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,encap_events_total,dissolve_events_total,hardened_links_count,k_star,entropy,entropy_delta,milestone,physics_seconds,max_lifespan,mean_continuity,max_continuity,mean_turnover_rate,resonant_incorporations,dissonant_incorporations,resonant_rejections,dissonant_rejections,resonance_total_events,resonance_ratio,pd_p_count,pd_d_count,pd_both_count,personalities_recorded
150,4852,2961,1,0,1,3,0.3333,1,0,0,0,0,0,0,0,1,1.9687,0.0255,1,47.8,2,0.0,0.0,0.0,0,0,30,35,65,0.0,0,0,0,0
151,4850,2877,1,0,1,5,0.32,1,0,0,0,0,0,0,0,1,1.9252,-0.0434,1,46.5,2,0.0,0.0,0.0,0,0,29,38,67,0.0,0,0,0,0
152,4849,2924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7739,-0.1513,2,47.1,2,0.0,0.0,0.0,0,0,29,38,67,0.0,0,0,0,0
153,4847,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8676,0.0937,1,47.5,2,0.0,0.0,0.0,0,0,29,38,67,0.0,0,0,0,0
154,4847,2880,1,0,1,5,0.5333,1,0,0,0,0,0,0,0,3,1.9326,0.065,1,47.5,2,0.0,0.0,0.0,0,0,25,34,59,0.0,0,0,0,0
155,4845,2857,2,0,2,5,0.2222,1,0,0,0,0,0,0,0,1,1.947,0.0144,1,46.2,2,0.0,0.0,0.0,0,0,25,30,55,0.0,0,0,0,0
156,4844,3015,1,0,1,3,0.4444,2,0,0,0,0,0,0,0,3,1.922,-0.025,2,46.9,2,0.0,0.0,0.0,0,0,27,31,58,0.0,0,0,0,0
157,4844,3019,1,0,1,3,0.6667,1,0,0,0,0,0,0,0,3,1.9405,0.0186,2,45.8,2,0.0,0.0,0.0,0,0,24,24,48,0.0,0,0,0,0
158,4843,3014,2,0,2,5,1.6,1,0,0,0,0,0,0,0,1,1.9416,0.001,2,46.5,2,0.0,0.0,0.0,0,0,16,13,29,0.0,0,1,0,0
159,4841,3017,1,0,1,4,0.75,1,0,0,0,0,0,0,0,3,1.9387,-0.0029,2,47.9,2,0.0,0.0,0.0,0,0,11,16,27,0.0,0,0,0,0
160,4838,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9547,0.016,2,47.6,2,0.0,0.0,0.0,0,0,17,18,35,0.0,0,0,0,0
161,4838,2914,1,0,1,5,0.96,1,0,0,0,0,0,0,0,3,1.9408,-0.0139,1,46.9,2,0.0,0.0,0.0,0,0,17,14,31,0.0,0,0,0,0
162,4836,3004,1,0,1,3,0.0,2,0,0,0,0,0,0,0,3,1.9116,-0.0292,1,46.0,2,0.0,0.0,0.0,0,0,19,12,31,0.0,0,0,0,0
163,4834,3000,1,0,1,4,1.3333,1,0,0,0,0,0,0,0,3,1.9289,0.0174,2,47.7,2,0.0,0.0,0.0,0,0,19,12,31,0.0,0,0,0,0
164,4832,2929,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8732,-0.0558,2,46.6,2,0.0,0.0,0.0,0,0,22,15,37,0.0,0,0,0,0
165,4831,2981,1,0,1,3,0.2857,1,0,0,0,0,0,0,0,3,1.7982,-0.075,1,48.0,2,0.0,0.0,0.0,0,0,19,15,34,0.0,0,0,0,0
166,4829,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.5947,-0.2035,1,46.2,2,0.0,0.0,0.0,0,0,20,18,38,0.0,0,0,0,0
