window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,max_size,max_density_ratio,max_seen_count,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,encap_events_total,dissolve_events_total,hardened_links_count,k_star,entropy,entropy_delta,milestone,physics_seconds,max_lifespan,mean_continuity,max_continuity,mean_turnover_rate,resonant_incorporations,dissonant_incorporations,resonant_rejections,dissonant_rejections,resonance_total_events,resonance_ratio,pd_p_count,pd_d_count,pd_both_count,personalities_recorded
151,4802,3003,1,0,1,5,0.4,1,0,0,0,0,0,0,0,3,1.9667,-0.0093,1,45.8,2,0.0,0.0,0.0,0,0,23,22,45,0.0,0,0,0,0
152,4800,2895,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9667,0.0,2,47.0,2,0.0,0.0,0.0,0,0,25,24,49,0.0,0,0,0,0
153,4797,3027,2,0,2,5,0.75,1,0,0,0,0,0,0,0,3,1.9003,-0.0664,1,44.8,2,0.0,0.0,0.0,0,0,23,23,46,0.0,0,0,0,0
154,4792,3007,3,0,3,5,1.6,1,0,0,0,0,0,0,0,3,1.9342,0.0339,1,48.6,2,0.0,0.0,0.0,0,0,24,30,54,0.0,0,1,0,0
155,4789,3059,1,0,1,5,0.0,1,0,0,0,0,0,0,0,3,1.9612,0.027,2,45.1,2,0.0,0.0,0.0,0,0,25,31,56,0.0,0,0,0,0
156,4788,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.96,-0.0012,2,46.2,2,0.0,0.0,0.0,0,0,27,29,56,0.0,0,0,0,0
157,4788,2937,1,0,1,5,0.3,1,0,0,0,0,0,0,0,0,1.976,0.016,1,47.3,2,0.0,0.0,0.0,0,0,27,29,56,0.0,0,0,0,0
158,4788,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9767,0.0006,1,45.8,2,0.0,0.0,0.0,0,0,29,31,60,0.0,0,0,0,0
159,4786,3063,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9754,-0.0012,1,47.8,1,0.0,0.0,0.0,0,0,22,22,44,0.0,0,0,0,0
160,4785,2875,1,0,1,5,0.6,1,0,0,0,0,0,0,0,3,1.8973,-0.0781,1,44.8,1,0.0,0.0,0.0,0,0,22,22,44,0.0,0,0,0,0
161,4782,2990,1,0,1,3,0.3333,1,0,0,0,0,0,0,0,3,1.8548,-0.0425,1,47.6,1,0.0,0.0,0.0,0,0,21,22,43,0.0,0,0,0,0
162,4780,3010,1,0,1,4,0.375,1,0,0,0,0,0,0,0,3,1.9685,0.1137,2,45.2,1,0.0,0.0,0.0,0,0,20,25,45,0.0,0,0,0,0
163,4779,2873,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.9527,-0.0158,2,48.7,1,0.0,0.0,0.0,0,0,22,27,49,0.0,0,0,0,0
164,4778,2960,1,0,1,3,0.3333,1,0,0,0,0,0,0,0,3,1.99,0.0372,2,45.5,1,0.0,0.0,0.0,0,0,22,18,40,0.0,0,0,0,0
165,4775,3079,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9968,0.0068,2,46.9,1,0.0,0.0,0.0,0,0,17,15,32,0.0,0,0,0,0
166,4774,3026,1,0,1,5,0.3,1,0,0,0,0,0,0,0,3,1.9852,-0.0116,1,46.8,1,0.0,0.0,0.0,0,0,12,14,26,0.0,0,0,0,0
167,4773,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9491,-0.0361,1,44.8,1,0.0,0.0,0.0,0,0,15,15,30,0.0,0,0,0,0
168,4772,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.976,0.0269,1,48.1,1,0.0,0.0,0.0,0,0,13,13,26,0.0,0,0,0,0
169,4769,2969,2,0,2,3,1.3333,1,0,0,0,0,0,0,0,3,1.9781,0.0021,1,44.9,1,0.0,0.0,0.0,0,0,13,13,26,0.0,0,0,0,0
170,4768,3023,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.9764,-0.0017,1,48.0,1,0.0,0.0,0.0,0,0,17,16,33,0.0,0,0,0,0
171,4768,2892,1,0,1,5,1.6,1,0,0,0,0,0,0,0,1,1.971,-0.0054,2,45.3,1,0.0,0.0,0.0,0,0,14,13,27,0.0,0,1,0,0
172,4766,2945,2,0,2,5,0.16,1,0,0,0,0,0,0,0,1,1.9525,-0.0186,2,47.7,1,0.0,0.0,0.0,0,0,15,10,25,0.0,0,0,0,0
173,4764,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9824,0.0299,2,45.3,1,0.0,0.0,0.0,0,0,18,13,31,0.0,0,0,0,0
174,4764,2938,2,0,2,5,0.3333,2,0,0,0,0,0,0,0,3,1.9877,0.0053,1,46.7,2,0.0,0.0,0.0,0,0,14,13,27,0.0,0,0,0,0
175,4764,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9785,-0.0092,1,46.7,2,0.0,0.0,0.0,0,0,19,20,39,0.0,0,0,0,0
176,4763,2921,2,0,2,5,0.64,1,0,0,0,0,0,0,0,3,1.9819,0.0034,1,47.0,2,0.0,0.0,0.0,0,0,19,20,39,0.0,0,0,0,0
177,4763,2905,1,0,1,5,0.9,1,0,0,0,0,0,0,0,1,1.9984,0.0166,1,46.7,2,0.0,0.0,0.0,0,0,21,29,50,0.0,0,0,0,0
178,4762,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9871,-0.0114,2,44.7,2,0.0,0.0,0.0,0,0,24,30,54,0.0,0,0,0,0
179,4760,2920,1,0,1,5,1.6,1,0,0,0,0,0,0,0,1,1.9437,-0.0434,1,48.1,2,0.0,0.0,0.0,0,0,24,30,54,0.0,0,1,0,0
180,4756,2959,1,0,1,5,2.0,1,0,0,0,0,0,0,0,1,1.9296,-0.0141,1,44.8,2,0.0,0.0,0.0,0,0,24,27,51,0.0,0,1,0,0
181,4755,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9127,-0.0168,2,47.1,2,0.0,0.0,0.0,0,0,25,29,54,0.0,0,0,0,0
182,4754,2802,1,0,1,5,1.6,1,0,0,0,0,0,0,0,1,1.8739,-0.0388,1,46.0,2,0.0,0.0,0.0,0,0,23,27,50,0.0,0,1,0,0
183,4753,3030,3,0,3,5,1.2,2,0,0,0,0,0,0,0,1,1.8986,0.0247,1,47.6,2,0.0,0.0,0.0,0,0,20,24,44,0.0,0,0,0,0
184,4751,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9334,0.0348,2,45.4,2,0.0,0.0,0.0,0,0,25,32,57,0.0,0,0,0,0
185,4751,2918,1,0,1,4,0.75,1,0,0,0,0,0,0,0,3,1.9336,0.0002,1,45.9,2,0.0,0.0,0.0,0,0,18,23,41,0.0,0,0,0,0
186,4751,2924,1,0,1,4,0.75,1,0,0,0,0,0,0,0,3,1.9147,-0.0189,1,46.7,2,0.0,0.0,0.0,0,0,20,23,43,0.0,0,0,0,0
187,4747,2913,1,0,1,3,0.0,1,0,0,0,0,0,0,0,1,1.9638,0.0491,2,46.6,2,0.0,0.0,0.0,0,0,20,22,42,0.0,0,0,0,0
188,4747,2904,1,0,1,3,0.8889,1,0,0,0,0,0,0,0,1,1.9269,-0.037,2,46.9,2,0.0,0.0,0.0,0,0,21,24,45,0.0,0,0,0,0
189,4747,2909,1,0,1,3,0.5,1,0,0,0,0,0,0,0,3,1.9345,0.0076,2,47.0,2,0.0,0.0,0.0,0,0,22,25,47,0.0,0,0,0,0
190,4747,2882,1,0,1,3,0.4,1,0,0,0,0,0,0,0,3,1.9499,0.0155,2,46.0,2,0.0,0.0,0.0,0,0,21,28,49,0.0,0,0,0,0
191,4745,3013,1,0,1,5,1.28,1,0,0,0,0,0,0,0,3,1.9542,0.0043,2,47.6,2,0.0,0.0,0.0,0,0,23,28,51,0.0,0,0,0,0
192,4744,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9849,0.0307,2,47.4,2,0.0,0.0,0.0,0,0,26,30,56,0.0,0,0,0,0
193,4741,2887,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9772,-0.0077,1,46.0,2,0.0,0.0,0.0,0,0,24,28,52,0.0,0,0,0,0
194,4740,2931,1,0,1,3,0.6667,1,0,0,0,0,0,0,0,3,1.9709,-0.0062,1,47.3,1,0.0,0.0,0.0,0,0,16,13,29,0.0,0,0,0,0
195,4740,2945,2,0,2,3,0.6667,1,0,0,0,0,0,0,0,3,1.9767,0.0057,1,45.8,1,0.0,0.0,0.0,0,0,20,15,35,0.0,0,0,0,0
196,4739,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9821,0.0055,2,47.5,1,0.0,0.0,0.0,0,0,20,19,39,0.0,0,0,0,0
197,4736,2980,2,0,2,5,0.8,1,0,0,0,0,0,0,0,3,1.9694,-0.0128,1,45.6,1,0.0,0.0,0.0,0,0,18,17,35,0.0,0,0,0,0
198,4736,2874,4,0,4,5,1.0,2,0,0,0,0,0,0,0,1,1.9699,0.0005,1,46.3,2,0.0,0.0,0.0,0,0,18,19,37,0.0,0,0,0,0
199,4735,3022,1,0,1,5,0.6667,1,0,0,0,0,0,0,0,3,1.9287,-0.0412,2,48.0,2,0.0,0.0,0.0,0,0,32,33,65,0.0,0,0,0,0
200,4735,2917,2,0,2,5,0.72,1,0,0,0,0,0,0,0,3,1.8637,-0.0651,2,46.2,2,0.0,0.0,0.0,0,0,34,36,70,0.0,0,0,0,0
