window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,max_size,max_density_ratio,max_seen_count,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,encap_events_total,dissolve_events_total,hardened_links_count,k_star,entropy,entropy_delta,milestone,physics_seconds,max_lifespan,mean_continuity,max_continuity,mean_turnover_rate,resonant_incorporations,dissonant_incorporations,resonant_rejections,dissonant_rejections,resonance_total_events,resonance_ratio,pd_p_count,pd_d_count,pd_both_count,personalities_recorded
151,4811,2931,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9907,0.0365,2,45.2,2,0.0,0.0,0.0,0,0,17,26,43,0.0,0,0,0,0
152,4808,2824,1,0,1,4,0.6,1,0,0,0,0,0,0,0,3,1.9989,0.0082,1,47.4,2,0.0,0.0,0.0,0,0,17,23,40,0.0,0,0,0,0
153,4808,2946,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9952,-0.0037,1,44.8,2,0.0,0.0,0.0,0,0,18,27,45,0.0,0,0,0,0
154,4808,2947,1,0,1,5,1.5,1,0,0,0,0,0,0,0,1,1.982,-0.0132,1,47.0,2,0.0,0.0,0.0,0,0,15,23,38,0.0,0,1,0,0
155,4807,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9592,-0.0228,1,47.5,2,0.0,0.0,0.0,0,0,15,20,35,0.0,0,0,0,0
156,4806,2935,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9403,-0.0189,1,45.9,2,0.0,0.0,0.0,0,0,15,20,35,0.0,0,0,0,0
157,4805,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8262,-0.1141,1,47.1,2,0.0,0.0,0.0,0,0,15,20,35,0.0,0,0,0,0
158,4804,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.93,0.1038,1,45.9,2,0.0,0.0,0.0,0,0,15,20,35,0.0,0,0,0,0
159,4803,2991,2,0,2,5,0.9,1,0,0,0,0,0,0,0,3,1.8667,-0.0633,1,48.4,2,0.0,0.0,0.0,0,0,10,14,24,0.0,0,0,0,0
160,4802,2932,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9257,0.059,1,45.6,1,0.0,0.0,0.0,0,0,13,13,26,0.0,0,0,0,0
161,4801,2935,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.962,0.0363,1,46.0,1,0.0,0.0,0.0,0,0,12,10,22,0.0,0,0,0,0
162,4799,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9518,-0.0102,1,46.7,1,0.0,0.0,0.0,0,0,12,10,22,0.0,0,0,0,0
163,4798,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9716,0.0197,1,46.7,1,0.0,0.0,0.0,0,0,11,6,17,0.0,0,0,0,0
164,4796,2999,1,0,1,5,0.9143,1,0,0,0,0,0,0,0,1,1.9412,-0.0304,1,47.5,1,0.0,0.0,0.0,0,0,11,6,17,0.0,0,0,0,0
165,4796,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9438,0.0026,1,46.3,1,0.0,0.0,0.0,0,0,11,9,20,0.0,0,0,0,0
166,4794,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9469,0.0031,1,47.9,1,0.0,0.0,0.0,0,0,11,9,20,0.0,0,0,0,0
167,4793,2979,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9732,0.0263,1,45.7,1,0.0,0.0,0.0,0,0,11,9,20,0.0,0,0,0,0
168,4793,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9788,0.0056,1,47.1,1,0.0,0.0,0.0,0,0,11,9,20,0.0,0,0,0,0
169,4789,2869,1,0,1,3,0.8889,1,0,0,0,0,0,0,0,3,1.987,0.0082,1,47.2,1,0.0,0.0,0.0,0,0,11,9,20,0.0,0,0,0,0
170,4788,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9629,-0.0241,1,46.6,1,0.0,0.0,0.0,0,0,5,5,10,0.0,0,0,0,0
171,4786,2961,1,0,1,4,1.0,1,0,0,0,0,0,0,0,3,1.906,-0.0569,1,47.4,1,0.0,0.0,0.0,0,0,5,5,10,0.0,0,0,0,0
172,4784,2912,1,0,1,3,1.3333,1,0,0,0,0,0,0,0,1,1.9713,0.0652,1,46.2,1,0.0,0.0,0.0,0,0,6,5,11,0.0,0,0,0,0
173,4781,2948,1,0,1,4,1.0,1,0,0,0,0,0,0,0,1,1.9955,0.0243,2,46.8,1,0.0,0.0,0.0,0,0,6,6,12,0.0,0,0,0,0
174,4780,2845,1,0,1,5,0.9143,1,0,0,0,0,0,0,0,1,1.9761,-0.0195,2,45.7,1,0.0,0.0,0.0,0,0,6,7,13,0.0,0,0,0,0
175,4780,2933,2,0,2,5,1.2,1,0,0,0,0,0,0,0,1,1.9671,-0.009,2,47.3,1,0.0,0.0,0.0,0,0,5,8,13,0.0,0,0,0,0
176,4778,2944,1,0,1,3,1.3333,1,0,0,0,0,0,0,0,3,1.9413,-0.0257,2,45.2,1,0.0,0.0,0.0,0,0,7,10,17,0.0,0,0,0,0
177,4778,2887,2,0,2,5,1.0,2,0,0,0,0,0,0,0,3,1.926,-0.0154,2,48.4,2,0.0,0.0,0.0,0,0,9,10,19,0.0,0,0,0,0
178,4778,2961,1,0,1,5,0.3,1,0,0,0,0,0,0,0,3,1.9431,0.0171,2,45.1,2,0.0,0.0,0.0,0,0,15,12,27,0.0,0,0,0,0
179,4778,2969,1,0,1,5,0.8,1,0,0,0,0,0,0,0,3,1.9517,0.0086,2,46.9,2,0.0,0.0,0.0,0,0,16,15,31,0.0,0,0,0,0
180,4778,2954,2,0,2,5,0.8,1,0,0,0,0,0,0,0,3,1.8984,-0.0533,2,47.1,2,0.0,0.0,0.0,0,0,17,14,31,0.0,0,0,0,0
181,4777,2972,3,0,3,4,0.0,1,0,0,0,0,0,0,0,3,1.8769,-0.0215,2,46.9,2,0.0,0.0,0.0,0,0,26,21,47,0.0,0,0,0,0
182,4775,2993,1,0,1,4,1.0,1,0,0,0,0,0,0,0,3,1.8506,-0.0264,2,46.3,2,0.0,0.0,0.0,0,0,34,28,62,0.0,0,0,0,0
183,4772,2908,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8024,-0.0482,2,46.1,2,0.0,0.0,0.0,0,0,35,28,63,0.0,0,0,0,0
184,4765,2803,2,0,2,4,0.5,1,0,0,0,0,0,0,0,1,1.9727,0.1704,1,47.5,2,0.0,0.0,0.0,0,0,35,27,62,0.0,0,0,0,0
185,4762,2868,1,0,1,5,0.4,1,0,0,0,0,0,0,0,1,1.9884,0.0157,1,45.9,2,0.0,0.0,0.0,0,0,34,27,61,0.0,0,0,0,0
186,4760,2941,1,0,1,5,0.3429,1,0,0,0,0,0,0,0,1,1.962,-0.0264,2,46.6,2,0.0,0.0,0.0,0,0,37,26,63,0.0,0,0,0,0
187,4758,2869,2,0,2,4,1.0,1,0,0,0,0,0,0,0,3,1.9494,-0.0126,2,46.7,2,0.0,0.0,0.0,0,0,38,30,68,0.0,0,0,0,0
188,4758,2957,2,0,2,5,0.3333,1,0,0,0,0,0,0,0,3,1.9591,0.0096,2,46.8,1,0.0,0.0,0.0,0,0,35,29,64,0.0,0,0,0,0
189,4753,2941,1,0,1,4,0.9,1,0,0,0,0,0,0,0,1,1.9798,0.0207,2,47.1,1,0.0,0.0,0.0,0,0,38,30,68,0.0,0,0,0,0
190,4751,2949,1,0,1,3,0.4,2,0,0,0,0,0,0,0,3,1.9843,0.0046,2,45.9,2,0.0,0.0,0.0,0,0,38,31,69,0.0,0,0,0,0
191,4748,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9761,-0.0082,2,47.6,2,0.0,0.0,0.0,0,0,31,26,57,0.0,0,0,0,0
192,4747,2899,1,0,1,5,0.8889,1,0,0,0,0,0,0,0,3,1.9659,-0.0102,1,46.2,2,0.0,0.0,0.0,0,0,22,19,41,0.0,0,0,0,0
193,4746,2886,1,0,1,4,1.5,1,0,0,0,0,0,0,0,3,1.9749,0.009,1,47.2,2,0.0,0.0,0.0,0,0,24,24,48,0.0,0,1,0,0
194,4740,3077,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9576,-0.0173,2,46.4,2,0.0,0.0,0.0,0,0,25,24,49,0.0,0,0,0,0
195,4737,2844,1,0,1,4,0.75,1,0,0,0,0,0,0,0,3,1.9647,0.0072,1,46.7,2,0.0,0.0,0.0,0,0,25,23,48,0.0,0,0,0,0
196,4736,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9065,-0.0582,1,47.5,2,0.0,0.0,0.0,0,0,23,25,48,0.0,0,0,0,0
197,4734,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9243,0.0177,1,46.5,2,0.0,0.0,0.0,0,0,20,21,41,0.0,0,0,0,0
198,4733,2863,1,0,1,5,0.5333,1,0,0,0,0,0,0,0,3,1.9567,0.0324,1,46.3,2,0.0,0.0,0.0,0,0,16,19,35,0.0,0,0,0,0
199,4732,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9203,-0.0363,1,48.1,2,0.0,0.0,0.0,0,0,14,16,30,0.0,0,0,0,0
200,4731,2927,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9163,-0.004,1,46.3,2,0.0,0.0,0.0,0,0,11,15,26,0.0,0,0,0,0
