window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,max_size,max_density_ratio,max_seen_count,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,encap_events_total,dissolve_events_total,hardened_links_count,k_star,entropy,entropy_delta,milestone,physics_seconds,max_lifespan,mean_continuity,max_continuity,mean_turnover_rate,resonant_incorporations,dissonant_incorporations,resonant_rejections,dissonant_rejections,resonance_total_events,resonance_ratio,pd_p_count,pd_d_count,pd_both_count,personalities_recorded
150,4862,3040,2,0,2,5,0.9,1,0,0,0,0,0,0,0,3,1.937,-0.0297,2,46.0,2,0.0,0.0,0.0,0,0,33,23,56,0.0,0,0,0,0
151,4861,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.944,0.007,2,46.6,2,0.0,0.0,0.0,0,0,33,26,59,0.0,0,0,0,0
152,4858,3037,2,0,2,5,0.8,1,0,0,0,0,0,0,0,1,1.9583,0.0143,1,45.4,2,0.0,0.0,0.0,0,0,32,24,56,0.0,0,0,0,0
153,4856,2978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9785,0.0202,1,47.3,2,0.0,0.0,0.0,0,0,35,30,65,0.0,0,0,0,0
154,4855,3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9908,0.0123,1,47.3,2,0.0,0.0,0.0,0,0,29,26,55,0.0,0,0,0,0
155,4854,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.987,-0.0038,1,45.9,2,0.0,0.0,0.0,0,0,29,26,55,0.0,0,0,0,0
156,4848,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9964,0.0094,1,47.0,2,0.0,0.0,0.0,0,0,25,24,49,0.0,0,0,0,0
157,4846,3006,1,0,1,5,0.9,2,0,0,0,0,0,0,0,3,1.9781,-0.0183,1,47.2,2,0.0,0.0,0.0,0,0,22,23,45,0.0,0,0,0,0
158,4845,2848,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9591,-0.019,1,46.3,2,0.0,0.0,0.0,0,0,20,23,43,0.0,0,0,0,0
159,4845,2983,2,0,2,4,1.5,1,0,0,0,0,0,0,0,3,1.9198,-0.0394,1,46.9,2,0.0,0.0,0.0,0,0,20,19,39,0.0,0,1,0,0
160,4843,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8911,-0.0287,1,46.5,2,0.0,0.0,0.0,0,0,17,20,37,0.0,0,0,0,0
161,4841,2889,1,0,1,3,0.4444,1,0,0,0,0,0,0,0,3,1.8735,-0.0176,1,46.2,2,0.0,0.0,0.0,0,0,13,17,30,0.0,0,0,0,0
162,4840,2987,1,0,1,3,0.6667,1,0,0,0,0,0,0,0,3,1.8774,0.0039,1,46.8,2,0.0,0.0,0.0,0,0,14,19,33,0.0,0,0,0,0
163,4839,3003,1,0,1,5,1.0667,1,0,0,0,0,0,0,0,3,1.8702,-0.0071,2,46.9,2,0.0,0.0,0.0,0,0,12,13,25,0.0,0,0,0,0
164,4838,2957,1,0,1,4,0.6429,2,0,0,0,0,0,0,0,3,1.9197,0.0495,2,46.7,2,0.0,0.0,0.3,0,0,15,16,31,0.0,0,0,0,0
165,4838,2959,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9492,0.0295,2,47.8,2,0.0,0.0,0.3,0,0,20,18,38,0.0,0,0,0,0
166,4838,3001,2,0,2,5,0.72,1,0,0,0,0,0,0,0,3,1.9464,-0.0028,1,46.3,2,0.0,0.0,0.225,0,0,20,18,38,0.0,0,0,0,0
167,4835,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9727,0.0263,1,47.0,2,0.0,0.0,0.225,0,0,23,23,46,0.0,0,0,0,0
168,4835,2915,2,0,2,5,0.3,1,0,0,0,0,0,0,0,3,1.9489,-0.0238,1,46.8,2,0.0,0.0,0.2,0,0,18,18,36,0.0,0,0,0,0
169,4834,2970,1,0,1,5,0.6,2,0,0,0,0,0,0,0,3,1.9125,-0.0364,1,47.0,2,0.0,0.0,0.2,0,0,28,24,52,0.0,0,0,0,0
170,4831,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8854,-0.0272,2,47.2,2,0.0,0.0,0.2571,0,0,28,21,49,0.0,0,0,0,0
171,4831,2952,2,0,2,5,1.3333,1,0,0,0,0,0,0,0,1,1.9679,0.0826,1,47.3,2,0.0,0.0,0.2,0,0,28,21,49,0.0,0,0,0,0
172,4829,2832,3,0,3,4,1.5,1,0,0,0,0,0,0,0,3,1.9918,0.0238,1,45.4,2,0.0,0.0,0.15,0,0,32,25,57,0.0,0,1,0,0
173,4828,2998,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9893,-0.0025,2,46.7,2,0.0,0.0,0.1636,0,0,36,31,67,0.0,0,0,0,0
174,4826,2924,2,0,2,5,1.2,1,0,0,0,0,0,0,0,1,1.981,-0.0083,1,46.0,2,0.0,0.0,0.1385,0,0,36,31,67,0.0,0,0,0,0
175,4822,2924,2,0,2,5,2.0,1,0,0,0,0,0,0,0,2,1.9893,0.0083,1,47.3,2,0.0,0.0,0.0,0,0,29,33,62,0.0,0,1,0,0
176,4818,2984,1,0,1,4,0.5,1,0,0,0,0,0,0,0,3,1.9256,-0.0637,2,46.7,2,0.0,0.0,0.0,0,0,30,37,67,0.0,0,0,0,0
177,4818,3020,2,0,2,5,1.2,2,0,0,0,0,0,0,0,0,1.9417,0.0161,2,46.8,2,0.0,0.0,0.0,0,0,28,33,61,0.0,0,0,0,0
178,4814,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9223,-0.0194,2,47.9,2,0.0,0.0,0.0,0,0,30,39,69,0.0,0,0,0,0
179,4808,2899,2,0,2,5,0.8,1,0,0,0,0,0,0,0,1,1.8423,-0.0799,1,46.1,2,0.0,0.0,0.0,0,0,20,33,53,0.0,0,0,0,0
180,4803,3083,1,0,1,4,0.4,1,0,0,0,0,0,0,0,1,1.8626,0.0202,1,47.0,2,0.0,0.0,0.0,0,0,17,33,50,0.0,0,0,0,0
181,4798,3040,1,0,1,4,0.1875,1,0,0,0,0,0,0,0,3,1.8707,0.0081,2,45.6,2,0.0,0.0,0.0,0,0,19,35,54,0.0,0,0,0,0
182,4795,2935,1,0,1,5,0.0,1,0,0,0,0,0,0,0,3,1.8185,-0.0522,2,47.4,2,0.0,0.0,0.0,0,0,20,33,53,0.0,0,0,0,0
183,4790,2920,1,0,1,5,0.6857,1,0,0,0,0,0,0,0,1,1.8625,0.044,2,46.1,2,0.0,0.0,0.0,0,0,19,36,55,0.0,0,0,0,0
184,4784,2983,5,0,5,5,2.0,2,0,0,0,0,0,0,0,2,1.9102,0.0477,2,47.3,2,0.0,0.0,0.0,0,0,21,41,62,0.0,0,1,0,0
185,4781,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9463,0.0361,2,46.2,2,0.0,0.0,0.0,0,0,29,45,74,0.0,0,0,0,0
186,4775,2864,1,0,1,3,0.5333,1,0,0,0,0,0,0,0,1,1.9254,-0.0209,1,45.8,2,0.0,0.0,0.0,0,0,28,41,69,0.0,0,0,0,0
187,4766,2963,1,0,1,5,1.3333,1,0,0,0,0,0,0,0,0,1.8866,-0.0388,1,46.7,2,0.0,0.0,0.0,0,0,28,44,72,0.0,0,0,0,0
188,4763,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9544,0.0677,2,45.8,2,0.0,0.0,0.0,0,0,26,35,61,0.0,0,0,0,0
189,4760,2893,2,0,2,5,0.5333,1,0,0,0,0,0,0,0,1,1.9785,0.0241,1,47.7,2,0.0,0.0,0.0,0,0,26,35,61,0.0,0,0,0,0
190,4758,2899,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9774,-0.0011,1,45.0,2,0.0,0.0,0.0,0,0,27,33,60,0.0,0,0,0,0
191,4757,2891,1,0,1,3,0.4444,1,0,0,0,0,0,0,0,1,1.9794,0.0019,1,49.0,2,0.0,0.0,0.0,0,0,25,31,56,0.0,0,0,0,0
192,4754,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9329,-0.0464,1,45.3,2,0.0,0.0,0.0,0,0,21,31,52,0.0,0,0,0,0
193,4754,2887,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.8216,-0.1113,1,46.7,2,0.0,0.0,0.0,0,0,19,26,45,0.0,0,0,0,0
194,4753,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8149,-0.0067,1,46.7,2,0.0,0.0,0.0,0,0,20,24,44,0.0,0,0,0,0
195,4750,3018,1,0,1,3,0.6667,1,0,0,0,0,0,0,0,3,1.9291,0.1141,1,46.6,1,0.0,0.0,0.0,0,0,11,13,24,0.0,0,0,0,0
196,4749,2935,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.898,-0.031,1,48.2,1,0.0,0.0,0.0,0,0,13,13,26,0.0,0,0,0,0
197,4749,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8919,-0.0061,1,45.1,1,0.0,0.0,0.0,0,0,12,9,21,0.0,0,0,0,0
198,4747,2890,1,0,1,3,1.0,1,0,0,0,0,0,0,0,3,1.7935,-0.0984,1,47.1,1,0.0,0.0,0.0,0,0,10,8,18,0.0,0,0,0,0
199,4746,2961,1,0,1,3,0.0,2,0,0,0,0,0,0,0,3,1.8908,0.0973,1,47.3,2,1.0,1.0,0.0,0,0,13,9,22,0.0,0,0,0,0
200,4745,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8956,0.0048,2,44.9,2,1.0,1.0,0.0,0,0,13,8,21,0.0,0,0,0,0
