window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,max_size,max_density_ratio,max_seen_count,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,encap_events_total,dissolve_events_total,hardened_links_count,k_star,entropy,entropy_delta,milestone,physics_seconds,max_lifespan,mean_continuity,max_continuity,mean_turnover_rate,resonant_incorporations,dissonant_incorporations,resonant_rejections,dissonant_rejections,resonance_total_events,resonance_ratio,pd_p_count,pd_d_count,pd_both_count,personalities_recorded
151,4894,2989,1,0,1,5,0.6,1,0,0,0,0,0,0,0,1,1.9975,0.0031,2,48.2,2,0.0,0.0,0.0,0,0,13,27,40,0.0,0,0,0,0
152,4893,2985,1,0,1,3,0.2667,1,0,0,0,0,0,0,0,3,1.978,-0.0195,2,45.4,2,0.0,0.0,0.0,0,0,14,26,40,0.0,0,0,0,0
153,4892,3006,1,0,1,5,0.2286,1,0,0,0,0,0,0,0,3,1.9404,-0.0376,2,48.7,2,0.0,0.0,0.0,0,0,18,27,45,0.0,0,0,0,0
154,4889,2975,1,0,1,4,1.5,2,0,0,0,0,0,0,0,1,1.8474,-0.093,2,46.3,2,0.0,0.0,0.0,0,0,22,30,52,0.0,0,1,0,0
155,4886,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8821,0.0347,2,47.1,2,0.0,0.0,0.0,0,0,21,28,49,0.0,0,0,0,0
156,4886,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8671,-0.015,1,45.9,2,0.0,0.0,0.0,0,0,21,28,49,0.0,0,0,0,0
157,4884,3091,1,0,1,3,0.8889,1,0,0,0,0,0,0,0,3,1.9054,0.0383,1,45.6,2,0.0,0.0,0.0,0,0,21,28,49,0.0,0,0,0,0
158,4883,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.926,0.0206,1,48.3,2,0.0,0.0,0.0,0,0,23,23,46,0.0,0,0,0,0
159,4881,2992,3,0,3,5,1.0,1,0,0,0,0,0,0,0,1,1.9887,0.0627,1,46.2,2,0.0,0.0,0.0,0,0,19,14,33,0.0,0,0,0,0
160,4878,3105,1,0,1,3,0.0,2,0,0,0,0,0,0,0,3,1.9785,-0.0102,1,48.5,2,1.0,1.0,0.0,0,0,25,20,45,0.0,0,0,0,0
161,4874,2988,1,0,1,5,1.0667,2,0,0,0,0,0,0,0,3,1.9774,-0.0011,2,46.1,2,1.0,1.0,0.0,0,0,27,21,48,0.0,0,0,0,0
162,4873,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9446,-0.0328,2,45.9,2,1.0,1.0,0.0,0,0,29,22,51,0.0,0,0,0,0
163,4873,2996,1,0,1,3,0.6667,3,0,0,0,0,0,0,0,3,1.922,-0.0226,1,47.8,3,1.0,1.0,0.0,0,0,25,21,46,0.0,1,0,0,1
164,4872,3033,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.9322,0.0102,1,46.5,3,1.0,1.0,0.0,0,0,22,18,40,0.0,0,0,0,1
165,4872,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9156,-0.0167,2,47.8,3,1.0,1.0,0.0,0,0,25,19,44,0.0,0,0,0,1
166,4871,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9215,0.006,1,45.4,3,1.0,1.0,0.0,0,0,25,19,44,0.0,0,0,0,1
