window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,max_size,max_density_ratio,max_seen_count,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,encap_events_total,dissolve_events_total,hardened_links_count,k_star,entropy,entropy_delta,milestone,physics_seconds,max_lifespan,mean_continuity,max_continuity,mean_turnover_rate,resonant_incorporations,dissonant_incorporations,resonant_rejections,dissonant_rejections,resonance_total_events,resonance_ratio,pd_p_count,pd_d_count,pd_both_count,personalities_recorded
150,4850,3041,1,0,1,4,0.375,1,0,0,0,0,0,0,0,1,1.8774,0.028,1,46.8,2,0.0,0.0,0.0,0,0,16,22,38,0.0,0,0,0,0
151,4849,3022,1,0,1,5,0.4286,2,0,0,0,0,0,0,0,2,1.8764,-0.001,1,46.1,2,0.5,0.5,0.0938,0,0,18,24,42,0.0,0,0,0,0
152,4848,2990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9144,0.0379,2,47.3,2,0.5,0.5,0.1071,0,0,26,26,52,0.0,0,0,0,0
153,4847,2974,2,0,2,5,1.5,1,0,0,0,0,0,0,0,1,1.9287,0.0144,1,46.9,2,0.5,0.5,0.1071,0,0,20,17,37,0.0,0,1,0,0
154,4846,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8843,-0.0444,1,47.0,2,0.5,0.5,0.1071,0,0,22,23,45,0.0,0,0,0,0
155,4845,2878,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8486,-0.0357,1,45.9,2,0.5,0.5,0.125,0,0,20,23,43,0.0,0,0,0,0
156,4844,3061,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.8708,0.0222,1,46.4,2,0.5,0.5,0.1071,0,0,20,23,43,0.0,0,0,0,0
157,4842,3086,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8648,-0.006,1,46.6,2,0.5,0.5,0.1071,0,0,20,24,44,0.0,0,0,0,0
158,4840,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9108,0.046,1,46.3,2,0.5,0.5,0.15,0,0,13,15,28,0.0,0,0,0,0
159,4840,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9803,0.0696,1,48.2,2,0.5,0.5,0.1875,0,0,12,14,26,0.0,0,0,0,0
160,4838,3012,1,0,1,5,0.3333,1,0,0,0,0,0,0,0,3,1.9261,-0.0542,1,47.3,2,0.5,0.5,0.15,0,0,12,14,26,0.0,0,0,0,0
161,4837,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9108,-0.0154,1,46.5,2,0.5,0.5,0.15,0,0,14,18,32,0.0,0,0,0,0
162,4836,2947,1,0,1,5,1.2,1,0,0,0,0,0,0,0,3,1.8905,-0.0203,1,45.9,1,0.0,0.0,0.0,0,0,4,11,15,0.0,0,0,0,0
163,4835,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8355,-0.055,1,47.1,1,0.0,0.0,0.0,0,0,6,13,19,0.0,0,0,0,0
164,4835,2899,1,0,1,5,0.8,1,0,0,0,0,0,0,0,1,1.7774,-0.0581,1,47.1,1,0.0,0.0,0.0,0,0,4,7,11,0.0,0,0,0,0
165,4835,2955,1,0,1,5,1.6,1,0,0,0,0,0,0,0,3,1.9,0.1226,1,47.4,1,0.0,0.0,0.0,0,0,9,8,17,0.0,0,1,0,0
166,4835,2926,1,0,1,5,0.8,1,0,0,0,0,0,0,0,3,1.8678,-0.0322,2,46.7,1,0.0,0.0,0.0,0,0,11,8,19,0.0,0,0,0,0
