seed,window,rate,k,tc,H,drift,J,tH,tD,tP,k_star
7,16,0.005,1,3,1.087,0.0988,0.1858,1.087,0.0988,-1.0,4
7,16,0.005,2,4,1.723,0.1197,0.6817,1.723,0.1197,-1.161,4
7,16,0.005,3,5,2.1868,0.1343,1.0286,2.1868,0.1343,-1.2925,4
7,16,0.005,4,6,2.4048,0.1709,1.172,2.4048,0.1709,-1.4037,4
7,17,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
7,17,0.005,1,2,0.5033,0.2464,-0.0428,0.5033,0.2464,-0.7925,4
7,17,0.005,2,3,0.8031,0.3399,0.143,0.8031,0.3399,-1.0,4
7,17,0.005,3,4,1.5683,0.3407,0.748,1.5683,0.3407,-1.161,4
7,17,0.005,4,5,2.0579,0.4729,1.2383,2.0579,0.4729,-1.2925,4
7,18,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
7,18,0.005,1,3,1.1864,0.3099,0.4963,1.1864,0.3099,-1.0,4
7,18,0.005,2,4,1.7508,0.3697,0.9595,1.7508,0.3697,-1.161,4
7,18,0.005,3,4,1.7508,0.4999,1.0897,1.7508,0.4999,-1.161,4
7,18,0.005,4,5,1.9247,0.7323,1.3645,1.9247,0.7323,-1.2925,4
7,19,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
7,19,0.005,1,2,0.5033,0.3099,0.0207,0.5033,0.3099,-0.7925,4
7,19,0.005,2,3,0.9864,0.333,0.3194,0.9864,0.333,-1.0,4
7,19,0.005,3,4,1.4466,0.3931,0.6787,1.4466,0.3931,-1.161,4
7,19,0.005,4,5,1.88,0.4935,1.081,1.88,0.4935,-1.2925,4
7,20,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
7,20,0.005,1,1,-0.0,0.2407,-0.2593,-0.0,0.2407,-0.5,4
7,20,0.005,2,1,-0.0,0.3481,-0.1519,-0.0,0.3481,-0.5,4
7,20,0.005,3,1,-0.0,0.4369,-0.0631,-0.0,0.4369,-0.5,4
7,20,0.005,4,1,-0.0,0.5183,0.0183,-0.0,0.5183,-0.5,4
7,21,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
7,21,0.005,1,2,0.5917,0.2746,0.0738,0.5917,0.2746,-0.7925,3
7,21,0.005,2,3,1.1488,0.4001,0.5489,1.1488,0.4001,-1.0,3
7,21,0.005,3,4,1.6645,0.5069,1.0104,1.6645,0.5069,-1.161,3
7,21,0.005,4,4,1.6645,0.5069,1.0104,1.6645,0.5069,-1.161,3
7,22,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
7,22,0.005,1,1,-0.0,0.2746,-0.2254,-0.0,0.2746,-0.5,4
7,22,0.005,2,1,-0.0,0.4001,-0.0999,-0.0,0.4001,-0.5,4
7,22,0.005,3,1,-0.0,0.5069,0.0069,-0.0,0.5069,-0.5,4
7,22,0.005,4,2,0.9183,0.6194,0.7452,0.9183,0.6194,-0.7925,4
7,23,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
7,23,0.005,1,2,0.9183,0.4369,0.5627,0.9183,0.4369,-0.7925,4
7,23,0.005,2,3,1.5305,0.5974,1.1279,1.5305,0.5974,-1.0,4
7,23,0.005,3,3,1.5305,0.5974,1.1279,1.5305,0.5974,-1.0,4
7,23,0.005,4,4,1.7527,0.6787,1.2704,1.7527,0.6787,-1.161,4
7,24,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
7,24,0.005,1,2,0.8454,0.056,0.1089,0.8454,0.056,-0.7925,4
7,24,0.005,2,3,1.5395,0.064,0.6035,1.5395,0.064,-1.0,4
7,24,0.005,3,4,1.8676,0.229,0.9356,1.8676,0.229,-1.161,4
7,24,0.005,4,4,1.8676,0.3626,1.0692,1.8676,0.3626,-1.161,4
7,25,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
7,25,0.005,1,1,-0.0,0.3898,-0.1102,-0.0,0.3898,-0.5,3
7,25,0.005,2,1,-0.0,0.5902,0.0902,-0.0,0.5902,-0.5,3
7,25,0.005,3,2,0.3373,0.6076,0.1524,0.3373,0.6076,-0.7925,3
7,25,0.005,4,2,0.3373,0.6076,0.1524,0.3373,0.6076,-0.7925,3
42,1,0.005,0,1,-0.0,,-0.5,-0.0,0,-0.5,4
42,1,0.005,1,3,0.3023,,-0.6977,0.3023,0,-1.0,4
42,1,0.005,2,4,0.5193,,-0.6417,0.5193,0,-1.161,4
42,1,0.005,3,5,0.6446,,-0.6479,0.6446,0,-1.2925,4
42,1,0.005,4,6,1.1137,,-0.29,1.1137,0,-1.4037,4
42,2,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,2,0.005,1,3,0.747,0.1549,-0.0981,0.747,0.1549,-1.0,4
42,2,0.005,2,4,1.2145,0.2068,0.2603,1.2145,0.2068,-1.161,4
42,2,0.005,3,5,1.3119,0.2068,0.2262,1.3119,0.2068,-1.2925,4
42,2,0.005,4,6,1.3707,0.3045,0.2715,1.3707,0.3045,-1.4037,4
42,3,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,3,0.005,1,3,0.777,0.0793,-0.1437,0.777,0.0793,-1.0,3
42,3,0.005,2,4,1.2876,0.0829,0.2095,1.2876,0.0829,-1.161,3
42,3,0.005,3,4,1.2876,0.1162,0.2428,1.2876,0.1162,-1.161,3
42,3,0.005,4,5,1.389,0.1252,0.2217,1.389,0.1252,-1.2925,3
42,4,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,4,0.005,1,1,-0.0,0.2879,-0.2121,-0.0,0.2879,-0.5,4
42,4,0.005,2,1,-0.0,0.3966,-0.1034,-0.0,0.3966,-0.5,4
42,4,0.005,3,2,0.3534,0.429,-0.0101,0.3534,0.429,-0.7925,4
42,4,0.005,4,3,1.231,0.5869,0.8179,1.231,0.5869,-1.0,4
42,5,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,5,0.005,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,5,0.005,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,5,0.005,3,2,0.6194,0.1197,-0.0534,0.6194,0.1197,-0.7925,4
42,5,0.005,4,3,1.4196,0.1198,0.5394,1.4196,0.1198,-1.0,4
42,6,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,6,0.005,1,2,0.3373,0.1788,-0.2764,0.3373,0.1788,-0.7925,4
42,6,0.005,2,2,0.3373,0.1788,-0.2764,0.3373,0.1788,-0.7925,4
42,6,0.005,3,3,1.1216,0.2133,0.3349,1.1216,0.2133,-1.0,4
42,6,0.005,4,4,1.5919,0.2617,0.6926,1.5919,0.2617,-1.161,4
42,7,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,7,0.005,1,1,-0.0,0.1788,-0.3212,-0.0,0.1788,-0.5,4
42,7,0.005,2,1,-0.0,0.1788,-0.3212,-0.0,0.1788,-0.5,4
42,7,0.005,3,2,0.65,0.2058,0.0633,0.65,0.2058,-0.7925,4
42,7,0.005,4,2,0.65,0.3448,0.2023,0.65,0.3448,-0.7925,4
42,8,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,8,0.005,1,2,0.5665,0.2648,0.0388,0.5665,0.2648,-0.7925,4
42,8,0.005,2,3,0.9056,0.3287,0.2343,0.9056,0.3287,-1.0,4
42,8,0.005,3,4,1.2366,0.3439,0.4195,1.2366,0.3439,-1.161,4
42,8,0.005,4,5,1.5589,0.395,0.6614,1.5589,0.395,-1.2925,4
42,9,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,9,0.005,1,1,-0.0,0.2648,-0.2352,-0.0,0.2648,-0.5,4
42,9,0.005,2,1,-0.0,0.3287,-0.1713,-0.0,0.3287,-0.5,4
42,9,0.005,3,2,0.3712,0.3292,-0.0921,0.3712,0.3292,-0.7925,4
42,9,0.005,4,3,0.9464,0.3374,0.2838,0.9464,0.3374,-1.0,4
42,10,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,10,0.005,1,3,1.2244,0.4369,0.6613,1.2244,0.4369,-1.0,4
42,10,0.005,2,4,1.8911,0.6776,1.4077,1.8911,0.6776,-1.161,4
42,10,0.005,3,5,2.0588,0.6789,1.4452,2.0588,0.6789,-1.2925,4
42,10,0.005,4,5,2.0588,0.7011,1.4674,2.0588,0.7011,-1.2925,4
42,11,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,11,0.005,1,2,0.3095,0.334,-0.149,0.3095,0.334,-0.7925,4
42,11,0.005,2,3,0.6144,0.5178,0.1322,0.6144,0.5178,-1.0,4
42,11,0.005,3,3,0.6144,0.5513,0.1657,0.6144,0.5513,-1.0,4
42,11,0.005,4,3,0.6144,0.6473,0.2617,0.6144,0.6473,-1.0,4
42,12,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,12,0.005,1,3,0.9864,0.2611,0.2475,0.9864,0.2611,-1.0,4
42,12,0.005,2,4,1.4466,0.284,0.5696,1.4466,0.284,-1.161,4
42,12,0.005,3,4,1.4466,0.284,0.5696,1.4466,0.284,-1.161,4
42,12,0.005,4,5,1.88,0.3908,0.9783,1.88,0.3908,-1.2925,4
42,13,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,13,0.005,1,2,0.7496,0.26,0.2171,0.7496,0.26,-0.7925,4
42,13,0.005,2,3,1.2871,0.263,0.5501,1.2871,0.263,-1.0,4
42,13,0.005,3,4,1.8774,0.4415,1.1579,1.8774,0.4415,-1.161,4
42,13,0.005,4,5,2.0202,0.5244,1.2521,2.0202,0.5244,-1.2925,4
42,14,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,14,0.005,1,1,-0.0,0.3412,-0.1588,-0.0,0.3412,-0.5,4
42,14,0.005,2,1,-0.0,0.4548,-0.0452,-0.0,0.4548,-0.5,4
42,14,0.005,3,1,-0.0,0.6087,0.1087,-0.0,0.6087,-0.5,4
42,14,0.005,4,2,0.65,0.6455,0.503,0.65,0.6455,-0.7925,4
42,15,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,15,0.005,1,3,0.9445,0.3481,0.2926,0.9445,0.3481,-1.0,4
42,15,0.005,2,4,1.5275,0.4782,0.8447,1.5275,0.4782,-1.161,4
42,15,0.005,3,5,2.135,0.6776,1.5201,2.135,0.6776,-1.2925,4
42,15,0.005,4,6,2.4683,0.713,1.7776,2.4683,0.713,-1.4037,4
42,16,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,16,0.005,1,3,1.2159,0.1232,0.3391,1.2159,0.1232,-1.0,4
42,16,0.005,2,4,1.7863,0.131,0.7563,1.7863,0.131,-1.161,4
42,16,0.005,3,5,2.0061,0.2947,1.0083,2.0061,0.2947,-1.2925,4
42,16,0.005,4,5,2.0061,0.462,1.1756,2.0061,0.462,-1.2925,4
42,17,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,17,0.005,1,2,0.3912,0.3318,-0.0695,0.3912,0.3318,-0.7925,4
42,17,0.005,2,3,0.7732,0.3811,0.1543,0.7732,0.3811,-1.0,4
42,17,0.005,3,3,0.7732,0.4227,0.1959,0.7732,0.4227,-1.0,4
42,17,0.005,4,4,1.1451,0.4511,0.4352,1.1451,0.4511,-1.161,4
42,18,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,18,0.005,1,1,-0.0,0.1989,-0.3011,-0.0,0.1989,-0.5,4
42,18,0.005,2,1,-0.0,0.2856,-0.2144,-0.0,0.2856,-0.5,4
42,18,0.005,3,1,-0.0,0.2856,-0.2144,-0.0,0.2856,-0.5,4
42,18,0.005,4,2,0.7871,0.3276,0.3222,0.7871,0.3276,-0.7925,4
42,19,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,19,0.005,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,19,0.005,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,19,0.005,3,2,0.4395,0.2168,-0.1362,0.4395,0.2168,-0.7925,4
42,19,0.005,4,3,1.2407,0.2252,0.4659,1.2407,0.2252,-1.0,4
42,20,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,20,0.005,1,3,0.9464,0.3412,0.2876,0.9464,0.3412,-1.0,4
42,20,0.005,2,4,1.4838,0.4548,0.7776,1.4838,0.4548,-1.161,4
42,20,0.005,3,4,1.4838,0.4905,0.8133,1.4838,0.4905,-1.161,4
42,20,0.005,4,5,2.0742,0.4912,1.2729,2.0742,0.4912,-1.2925,4
42,21,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,21,0.005,1,2,0.5033,0.1986,-0.0906,0.5033,0.1986,-0.7925,4
42,21,0.005,2,2,0.5033,0.3506,0.0614,0.5033,0.3506,-0.7925,4
42,21,0.005,3,2,0.5033,0.3506,0.0614,0.5033,0.3506,-0.7925,4
42,21,0.005,4,3,1.3516,0.352,0.7036,1.3516,0.352,-1.0,4
42,22,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,22,0.005,1,2,0.7642,0.1276,0.0993,0.7642,0.1276,-0.7925,4
42,22,0.005,2,3,1.2244,0.284,0.5084,1.2244,0.284,-1.0,4
42,22,0.005,3,3,1.2244,0.284,0.5084,1.2244,0.284,-1.0,4
42,22,0.005,4,4,1.6577,0.3333,0.83,1.6577,0.3333,-1.161,4
42,23,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,23,0.005,1,2,0.5033,0.4115,0.1223,0.5033,0.4115,-0.7925,4
42,23,0.005,2,3,0.9864,0.412,0.3984,0.9864,0.412,-1.0,4
42,23,0.005,3,4,1.2752,0.4419,0.5561,1.2752,0.4419,-1.161,4
42,23,0.005,4,5,1.9183,0.4573,1.0831,1.9183,0.4573,-1.2925,4
42,24,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,24,0.005,1,3,1.0141,0.2065,0.2206,1.0141,0.2065,-1.0,4
42,24,0.005,2,4,1.6226,0.2409,0.7025,1.6226,0.2409,-1.161,4
42,24,0.005,3,4,1.6226,0.2837,0.7453,1.6226,0.2837,-1.161,4
42,24,0.005,4,4,1.6226,0.5726,1.0342,1.6226,0.5726,-1.161,4
42,25,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,25,0.005,1,1,-0.0,0.3714,-0.1286,-0.0,0.3714,-0.5,4
42,25,0.005,2,1,-0.0,0.5134,0.0134,-0.0,0.5134,-0.5,4
42,25,0.005,3,2,1.0,0.6856,0.8931,1.0,0.6856,-0.7925,4
42,25,0.005,4,3,1.5,0.7989,1.2989,1.5,0.7989,-1.0,4
55,1,0.005,0,1,-0.0,,-0.5,-0.0,0,-0.5,4
55,1,0.005,1,2,0.2547,,-0.5378,0.2547,0,-0.7925,4
55,1,0.005,2,3,0.4675,,-0.5325,0.4675,0,-1.0,4
55,1,0.005,3,4,0.6784,,-0.4826,0.6784,0,-1.161,4
55,1,0.005,4,5,0.8461,,-0.4464,0.8461,0,-1.2925,4
55,2,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,2,0.005,1,3,0.498,0.1049,-0.3971,0.498,0.1049,-1.0,4
55,2,0.005,2,4,0.9279,0.1512,-0.0819,0.9279,0.1512,-1.161,4
55,2,0.005,3,5,1.2095,0.1592,0.0762,1.2095,0.1592,-1.2925,4
55,2,0.005,4,6,1.4336,0.1655,0.1954,1.4336,0.1655,-1.4037,4
55,3,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,3,0.005,1,3,0.8707,0.1405,0.0112,0.8707,0.1405,-1.0,4
55,3,0.005,2,4,1.4087,0.162,0.4097,1.4087,0.162,-1.161,4
55,3,0.005,3,5,1.9464,0.2465,0.9004,1.9464,0.2465,-1.2925,4
55,3,0.005,4,5,1.9464,0.2751,0.929,1.9464,0.2751,-1.2925,4
55,4,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,4,0.005,1,1,-0.0,0.3161,-0.1839,-0.0,0.3161,-0.5,4
55,4,0.005,2,1,-0.0,0.431,-0.069,-0.0,0.431,-0.5,4
55,4,0.005,3,1,-0.0,0.5497,0.0497,-0.0,0.5497,-0.5,4
55,4,0.005,4,2,0.4395,0.5747,0.2217,0.4395,0.5747,-0.7925,4
55,5,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,5,0.005,1,2,0.65,0.298,0.1555,0.65,0.298,-0.7925,4
55,5,0.005,2,3,1.0409,0.3714,0.4123,1.0409,0.3714,-1.0,4
55,5,0.005,3,3,1.0409,0.3714,0.4123,1.0409,0.3714,-1.0,4
55,5,0.005,4,3,1.0409,0.4195,0.4604,1.0409,0.4195,-1.0,4
55,6,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,6,0.005,1,2,0.7871,0.0729,0.0675,0.7871,0.0729,-0.7925,4
55,6,0.005,2,3,1.3831,0.1537,0.5368,1.3831,0.1537,-1.0,4
55,6,0.005,3,4,1.659,0.2445,0.7425,1.659,0.2445,-1.161,4
55,6,0.005,4,5,1.821,0.281,0.8095,1.821,0.281,-1.2925,4
55,7,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,7,0.005,1,3,0.9219,0.2656,0.1875,0.9219,0.2656,-1.0,4
55,7,0.005,2,4,1.571,0.2661,0.6761,1.571,0.2661,-1.161,4
55,7,0.005,3,4,1.571,0.3191,0.7291,1.571,0.3191,-1.161,4
55,7,0.005,4,4,1.571,0.3721,0.7821,1.571,0.3721,-1.161,4
55,8,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,8,0.005,1,2,0.5436,0.2285,-0.0204,0.5436,0.2285,-0.7925,4
55,8,0.005,2,3,1.0613,0.2516,0.3129,1.0613,0.2516,-1.0,4
55,8,0.005,3,3,1.0613,0.2516,0.3129,1.0613,0.2516,-1.0,4
55,8,0.005,4,3,1.0613,0.4685,0.5298,1.0613,0.4685,-1.0,4
55,9,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,9,0.005,1,3,1.2533,0.4956,0.7489,1.2533,0.4956,-1.0,4
55,9,0.005,2,4,1.778,0.5489,1.1659,1.778,0.5489,-1.161,4
55,9,0.005,3,5,2.0636,0.6509,1.422,2.0636,0.6509,-1.2925,4
55,9,0.005,4,6,2.2989,0.6857,1.5809,2.2989,0.6857,-1.4037,4
55,10,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,10,0.005,1,2,0.3712,0.4962,0.0749,0.3712,0.4962,-0.7925,4
55,10,0.005,2,3,0.7345,0.5859,0.3204,0.7345,0.5859,-1.0,4
55,10,0.005,3,4,1.0892,0.6278,0.556,1.0892,0.6278,-1.161,4
55,10,0.005,4,5,1.8322,0.6888,1.2285,1.8322,0.6888,-1.2925,4
55,11,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,11,0.005,1,2,0.9183,0.2862,0.412,0.9183,0.2862,-0.7925,4
55,11,0.005,2,3,1.4591,0.3388,0.7979,1.4591,0.3388,-1.0,4
55,11,0.005,3,3,1.4591,0.3732,0.8323,1.4591,0.3732,-1.0,4
55,11,0.005,4,3,1.4591,0.6033,1.0624,1.4591,0.6033,-1.0,4
55,12,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,12,0.005,1,2,0.469,0.2457,-0.0778,0.469,0.2457,-0.7925,4
55,12,0.005,2,3,0.7476,0.3238,0.0714,0.7476,0.3238,-1.0,4
55,12,0.005,3,4,1.0219,0.3492,0.2101,1.0219,0.3492,-1.161,4
55,12,0.005,4,5,1.2918,0.4736,0.4729,1.2918,0.4736,-1.2925,4
55,13,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,13,0.005,1,1,-0.0,0.2278,-0.2722,-0.0,0.2278,-0.5,4
55,13,0.005,2,1,-0.0,0.2818,-0.2182,-0.0,0.2818,-0.5,4
55,13,0.005,3,2,0.5917,0.3042,0.1034,0.5917,0.3042,-0.7925,4
55,13,0.005,4,3,0.857,0.3044,0.1614,0.857,0.3044,-1.0,4
55,14,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,14,0.005,1,2,0.9612,0.475,0.6437,0.9612,0.475,-0.7925,4
55,14,0.005,2,3,1.5486,0.6402,1.1888,1.5486,0.6402,-1.0,4
55,14,0.005,3,3,1.5486,0.6676,1.2162,1.5486,0.6676,-1.0,4
55,14,0.005,4,3,1.5486,0.6773,1.2259,1.5486,0.6773,-1.0,4
55,15,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,15,0.005,1,2,0.5436,0.2577,0.0088,0.5436,0.2577,-0.7925,4
55,15,0.005,2,2,0.5436,0.4859,0.237,0.5436,0.4859,-0.7925,4
55,15,0.005,3,3,0.8684,0.503,0.3714,0.8684,0.503,-1.0,4
55,15,0.005,4,4,1.5919,0.5777,1.0086,1.5919,0.5777,-1.161,4
55,16,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,16,0.005,1,2,0.8113,0.437,0.4558,0.8113,0.437,-0.7925,4
55,16,0.005,2,3,1.1887,0.4892,0.6779,1.1887,0.4892,-1.0,4
55,16,0.005,3,3,1.1887,0.5154,0.7041,1.1887,0.5154,-1.0,4
55,16,0.005,4,3,1.1887,0.6234,0.8121,1.1887,0.6234,-1.0,4
55,17,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,2
55,17,0.005,1,2,0.5917,0.1151,-0.0857,0.5917,0.1151,-0.7925,2
55,17,0.005,2,2,0.5917,0.2469,0.0461,0.5917,0.2469,-0.7925,2
55,17,0.005,3,2,0.5917,0.2469,0.0461,0.5917,0.2469,-0.7925,2
55,17,0.005,4,2,0.5917,0.2469,0.0461,0.5917,0.2469,-0.7925,2
55,18,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,18,0.005,1,2,0.3373,0.1138,-0.3414,0.3373,0.1138,-0.7925,4
55,18,0.005,2,3,0.6686,0.2073,-0.1241,0.6686,0.2073,-1.0,4
55,18,0.005,3,4,1.1863,0.3286,0.3539,1.1863,0.3286,-1.161,4
55,18,0.005,4,5,1.7947,0.4705,0.9727,1.7947,0.4705,-1.2925,4
55,19,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,19,0.005,1,2,0.2762,0.0277,-0.4886,0.2762,0.0277,-0.7925,4
55,19,0.005,2,3,0.549,0.0404,-0.4106,0.549,0.0404,-1.0,4
55,19,0.005,3,4,1.1183,0.0438,0.0011,1.1183,0.0438,-1.161,4
55,19,0.005,4,4,1.1183,0.3264,0.2837,1.1183,0.3264,-1.161,4
55,20,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,20,0.005,1,1,-0.0,0.1557,-0.3443,-0.0,0.1557,-0.5,4
55,20,0.005,2,1,-0.0,0.2221,-0.2779,-0.0,0.2221,-0.5,4
55,20,0.005,3,2,0.3095,0.2627,-0.2203,0.3095,0.2627,-0.7925,4
55,20,0.005,4,3,1.0529,0.4165,0.4694,1.0529,0.4165,-1.0,4
55,21,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,21,0.005,1,3,0.5907,0.234,-0.1753,0.5907,0.234,-1.0,4
55,21,0.005,2,4,0.8795,0.2895,0.008,0.8795,0.2895,-1.161,4
55,21,0.005,3,5,1.3372,0.3063,0.351,1.3372,0.3063,-1.2925,4
55,21,0.005,4,6,2.0632,0.4075,1.067,2.0632,0.4075,-1.4037,4
55,22,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,22,0.005,1,1,-0.0,0.234,-0.266,-0.0,0.234,-0.5,4
55,22,0.005,2,1,-0.0,0.2895,-0.2105,-0.0,0.2895,-0.5,4
55,22,0.005,3,1,-0.0,0.3821,-0.1179,-0.0,0.3821,-0.5,4
55,22,0.005,4,2,0.3912,0.5815,0.1802,0.3912,0.5815,-0.7925,4
55,23,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,23,0.005,1,3,0.6686,0.2559,-0.0755,0.6686,0.2559,-1.0,4
55,23,0.005,2,4,1.1863,0.3714,0.3967,1.1863,0.3714,-1.161,4
55,23,0.005,3,5,1.4966,0.421,0.6251,1.4966,0.421,-1.2925,4
55,23,0.005,4,6,1.7988,0.4214,0.8165,1.7988,0.4214,-1.4037,4
55,24,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,24,0.005,1,2,0.2975,0.1805,-0.3145,0.2975,0.1805,-0.7925,4
55,24,0.005,2,3,0.5907,0.217,-0.1923,0.5907,0.217,-1.0,4
55,24,0.005,3,3,0.5907,0.2891,-0.1202,0.5907,0.2891,-1.0,4
55,24,0.005,4,4,1.295,0.3245,0.4585,1.295,0.3245,-1.161,4
55,25,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,25,0.005,1,2,0.7219,0.1938,0.1232,0.7219,0.1938,-0.7925,4
55,25,0.005,2,3,1.1568,0.2169,0.3737,1.1568,0.2169,-1.0,4
55,25,0.005,3,4,1.8464,0.5917,1.2771,1.8464,0.5917,-1.161,4
55,25,0.005,4,5,2.1219,0.595,1.4244,2.1219,0.595,-1.2925,4
123,1,0.005,0,1,-0.0,,-0.5,-0.0,0,-0.5,4
123,1,0.005,1,3,0.3345,,-0.6655,0.3345,0,-1.0,4
123,1,0.005,2,4,0.5827,,-0.5783,0.5827,0,-1.161,4
123,1,0.005,3,5,0.9583,,-0.3342,0.9583,0,-1.2925,4
123,1,0.005,4,6,1.377,,-0.0267,1.377,0,-1.4037,4
123,2,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
123,2,0.005,1,3,0.8344,0.1953,0.0297,0.8344,0.1953,-1.0,4
123,2,0.005,2,4,1.4278,0.278,0.5448,1.4278,0.278,-1.161,4
123,2,0.005,3,5,1.6496,0.2795,0.6366,1.6496,0.2795,-1.2925,4
123,2,0.005,4,6,1.7564,0.3488,0.7015,1.7564,0.3488,-1.4037,4
123,3,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
123,3,0.005,1,3,1.053,0.0942,0.1472,1.053,0.0942,-1.0,4
123,3,0.005,2,4,1.6729,0.114,0.6259,1.6729,0.114,-1.161,4
123,3,0.005,3,5,2.0442,0.1704,0.9221,2.0442,0.1704,-1.2925,4
123,3,0.005,4,6,2.2279,0.1841,1.0083,2.2279,0.1841,-1.4037,4
123,4,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
123,4,0.005,1,3,0.7476,0.2007,-0.0517,0.7476,0.2007,-1.0,4
123,4,0.005,2,4,1.1918,0.2504,0.2812,1.1918,0.2504,-1.161,4
123,4,0.005,3,5,1.4568,0.28,0.4443,1.4568,0.28,-1.2925,4
123,4,0.005,4,6,1.7166,0.3451,0.658,1.7166,0.3451,-1.4037,4
123,5,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
123,5,0.005,1,3,1.5567,0.3881,0.9448,1.5567,0.3881,-1.0,4
123,5,0.005,2,3,1.5567,0.7443,1.301,1.5567,0.7443,-1.0,4
123,5,0.005,3,3,1.5567,0.7443,1.301,1.5567,0.7443,-1.0,4
123,5,0.005,4,4,1.9502,0.7613,1.5505,1.9502,0.7613,-1.161,4
123,6,0.005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
