cond,seed,cid,window,drift,exc,degree,n_partner,n_core,atom
F,2,88,16,0.0356221030370758,257.02904398103817,4,0,4,LOG.effect
F,2,89,16,0.0,247.7873133899692,6,0,5,FND.ahistorical
F,2,93,16,0.0,253.15917686547067,2,0,2,PRP.new
F,2,96,16,0.05084997511254663,248.0812117111766,4,0,2,PER.hear
F,2,97,16,0.0,249.48929255629594,3,0,2,PRP.new
F,2,16,17,0.0,258.8793098500605,5,0,4,LOG.effect
F,2,17,17,0.0,259.58242282007484,7,0,5,FND.ahistorical
F,2,18,17,0.0,259.31755309423886,4,0,5,FND.ahistorical
F,2,20,17,0.027164073548243906,271.7392295865123,2,0,2,PRP.new
F,2,26,17,0.07686895094506774,275.1051402121328,4,0,4,PER.see
F,2,27,17,0.0,270.51780100063604,5,0,3,EMO.joy
F,2,29,17,0.024169781766949505,264.1106929098497,6,0,5,FND.ahistorical
F,2,46,17,0.06984978110089912,273.05324549918976,3,0,3,ACT.create
F,2,56,17,0.16865804851907207,275.1529374536137,2,0,5,FND.ahistorical
F,2,57,17,0.19911270197394926,268.7746018179089,3,0,5,FND.ahistorical
F,2,58,17,0.2256933411249551,275.4726160018896,7,0,5,ACT.create
F,2,69,17,0.0,259.1118244474255,1,0,2,PRP.new
F,2,73,17,0.025186648295103753,269.468092811646,3,0,2,PRP.new
F,2,78,17,0.0,274.6962511241396,1,0,3,PER.see
F,2,87,17,0.0,260.3975842443397,2,0,4,PER.see
F,2,88,17,0.0356221030370758,261.62915360011095,5,0,4,LOG.effect
F,2,96,17,0.05084997511254663,274.25923001207195,3,0,2,PER.hear
F,2,97,17,0.0,258.86532502521857,3,0,2,PRP.new
F,2,99,17,0.0,259.49986102844923,4,0,4,LOG.effect
F,2,100,17,0.0,272.43994212701114,5,0,5,FND.ahistorical
F,2,101,17,0.0,275.3577646194232,5,0,2,PRP.new
F,2,102,17,0.0,275.0614816119312,2,0,2,PRP.new
F,2,103,17,0.1155064020583465,261.01129974989425,2,0,2,PRP.new
F,2,16,18,0.0,235.8219830942386,6,0,4,LOG.effect
F,2,17,18,0.0,237.43933020823167,5,0,5,FND.ahistorical
F,2,18,18,0.0,237.7395763853135,4,0,5,FND.ahistorical
F,2,20,18,0.027164073548243906,236.38087887902958,2,0,2,PRP.new
F,2,26,18,0.07686895094506774,238.91492665738224,3,0,4,PER.see
F,2,27,18,0.0,239.86688703066176,4,0,3,EMO.joy
F,2,29,18,0.024169781766949505,237.84099781396276,1,0,5,FND.ahistorical
F,2,46,18,0.06984978110089912,237.5820326658808,1,0,3,ACT.create
F,2,56,18,0.16865804851907207,237.45417763713317,8,0,5,FND.ahistorical
F,2,57,18,0.19911270197394926,236.0189328506998,4,0,5,FND.ahistorical
F,2,58,18,0.2256933411249551,239.9319528427274,4,0,5,ACT.create
F,2,69,18,0.0,239.2632476671419,2,0,2,PRP.new
F,2,73,18,0.025186648295103753,237.50014786060262,2,0,2,PRP.new
F,2,78,18,0.0,239.2655112158879,3,0,3,PER.see
F,2,87,18,0.0,236.9072847600415,7,0,4,PER.see
F,2,88,18,0.0356221030370758,236.7325833621506,6,0,4,LOG.effect
F,2,96,18,0.05084997511254663,234.5642104452386,3,0,2,PER.hear
F,2,97,18,0.0,237.35458797791227,2,0,2,PRP.new
F,2,99,18,0.0,236.42116466972942,5,0,4,LOG.effect
F,2,100,18,0.0,239.75361825917622,6,0,5,FND.ahistorical
F,2,101,18,0.0,239.78603347311775,2,0,2,PRP.new
F,2,102,18,0.0,238.88403482758312,6,0,2,PRP.new
F,2,103,18,0.1155064020583465,239.73959804308979,3,0,2,PRP.new
F,2,105,18,0.0,235.6121352789496,2,0,2,COG.enlightenment
F,2,106,18,0.0,239.84375359401406,2,0,2,PRP.new
F,2,107,18,0.0,239.93959534695264,3,0,2,PRP.new
F,2,16,19,0.0,280.2428411573709,6,0,4,LOG.effect
F,2,17,19,0.0,276.53320446971975,6,0,5,FND.ahistorical
F,2,18,19,0.0,280.4144018393457,6,0,5,FND.ahistorical
F,2,20,19,0.027164073548243906,276.4231193275964,1,0,2,PRP.new
F,2,26,19,0.07686895094506774,284.5183813812731,5,1,4,PER.see
F,2,27,19,0.0,277.52877790689274,6,0,3,EMO.joy
F,2,29,19,0.024169781766949505,278.94622407688894,4,0,5,FND.ahistorical
F,2,46,19,0.06984978110089912,283.4356208968422,8,0,3,ACT.create
F,2,56,19,0.16865804851907207,279.4684678751341,6,0,5,FND.ahistorical
F,2,57,19,0.19911270197394926,286.01475239367835,7,0,5,FND.ahistorical
F,2,58,19,0.2256933411249551,281.615877063649,6,1,5,ACT.create
F,2,73,19,0.025186648295103753,281.16603994858644,3,0,2,PRP.new
F,2,78,19,0.0,277.0584574521338,2,0,3,PER.see
F,2,87,19,0.0,278.5850447125288,6,0,4,PER.see
F,2,88,19,0.0356221030370758,285.92749139315737,10,0,4,LOG.effect
F,2,96,19,0.05084997511254663,277.3076117526656,5,0,2,PER.hear
F,2,99,19,0.0,283.6446581019434,5,0,4,LOG.effect
F,2,100,19,0.0,286.3017352056162,7,0,5,FND.ahistorical
F,2,102,19,0.0,285.1552660456137,4,0,2,PRP.new
F,2,103,19,0.1155064020583465,285.3022252359932,2,0,2,PRP.new
F,2,106,19,0.14647604762599098,286.53767177793804,4,0,2,PRP.new
F,2,108,19,0.0,284.5345277593236,2,0,2,PRP.new
F,2,109,19,0.0,283.24719211970984,3,0,2,PRP.new
F,2,111,19,0.0,287.03518546946856,3,0,3,PER.see
F,2,112,19,0.0,279.8768925086565,3,0,5,FND.ahistorical
F,2,114,19,0.0,284.96133417697826,2,0,2,PRP.new
F,2,116,19,0.0,277.1887401683339,4,0,2,PER.hear
F,2,16,20,0.0,255.42208468389475,4,0,4,LOG.effect
F,2,17,20,0.0,255.092548436534,10,0,5,FND.ahistorical
F,2,18,20,0.0,253.8397224648334,1,0,5,FND.ahistorical
F,2,20,20,0.027164073548243906,253.83859825759106,5,0,2,PRP.new
F,2,26,20,0.07686895094506774,252.79937911798126,2,0,4,PER.see
F,2,27,20,0.0,253.9467810216351,3,0,3,EMO.joy
F,2,29,20,0.024169781766949505,253.76196957718554,7,0,5,FND.ahistorical
F,2,46,20,0.06984978110089912,254.50560922259757,5,0,3,ACT.create
F,2,56,20,0.16865804851907207,253.4725719558099,8,0,5,FND.ahistorical
F,2,57,20,0.19911270197394926,255.46455408818463,7,0,5,FND.ahistorical
F,2,58,20,0.04664332890107126,255.4241189349661,9,0,5,ACT.create
F,2,73,20,0.025186648295103753,254.88258551050237,4,0,2,PRP.new
F,2,78,20,0.0,254.38009973729467,3,0,3,PER.see
F,2,87,20,0.11008092981538997,254.1407857796466,3,0,4,PER.see
F,2,88,20,0.0356221030370758,253.898167367567,2,0,4,LOG.effect
F,2,99,20,0.0,255.29878022686648,7,0,4,LOG.effect
F,2,100,20,0.0,253.43465891468395,6,0,5,FND.ahistorical
F,2,102,20,0.0,255.39985553604865,3,0,2,PRP.new
F,2,103,20,0.1155064020583465,253.86180561273395,5,1,2,PRP.new
F,2,106,20,0.14647604762599098,253.22496985940205,4,0,2,PRP.new
F,2,108,20,0.0,253.14355319319364,2,0,2,PRP.new
F,2,109,20,0.0,252.66854089048095,3,0,2,PRP.new
F,2,111,20,0.0,254.1121136953999,2,0,3,PER.see
F,2,112,20,0.0,253.29505951805731,5,0,5,FND.ahistorical
F,2,114,20,0.0,254.78756069686065,2,0,2,PRP.new
F,2,118,20,0.0,254.10328641431198,4,1,2,PER.hear
F,2,16,21,0.0,232.33714902148938,6,0,4,LOG.effect
F,2,17,21,0.0,224.5323777972424,6,0,5,FND.ahistorical
F,2,18,21,0.0,224.82565577035933,6,0,5,FND.ahistorical
F,2,20,21,0.027164073548243906,223.85646484404836,1,0,2,PRP.new
F,2,26,21,0.07686895094506774,226.26936939738266,3,0,4,PER.see
F,2,27,21,0.0,224.194589061467,3,0,3,EMO.joy
F,2,29,21,0.024169781766949505,227.4342524139218,4,0,5,FND.ahistorical
F,2,46,21,0.06984978110089912,229.1720738135544,5,0,3,ACT.create
F,2,56,21,0.16865804851907207,231.75515853632626,4,0,5,FND.ahistorical
F,2,57,21,0.19911270197394926,230.29701683680474,4,0,5,FND.ahistorical
F,2,58,21,0.04664332890107126,223.91755134218624,6,0,5,ACT.create
F,2,73,21,0.025186648295103753,231.27830021253806,2,0,2,PRP.new
F,2,78,21,0.0,231.5980991778594,5,0,3,PER.see
F,2,87,21,0.11008092981538997,224.51165196845872,4,0,4,PER.see
F,2,99,21,0.0,230.01758859061255,6,0,4,LOG.effect
F,2,100,21,0.0,228.65366294754085,6,0,5,FND.ahistorical
F,2,102,21,0.0,227.83325056158478,2,0,2,PRP.new
F,2,103,21,0.1155064020583465,224.21094312356058,5,0,2,PRP.new
F,2,106,21,0.14647604762599098,225.19760077216037,2,0,2,PRP.new
F,2,108,21,0.0,225.87806806995957,2,0,2,PRP.new
F,2,111,21,0.0,223.8636027236129,4,0,3,PER.see
F,2,112,21,0.0,228.75751311138296,6,0,5,FND.ahistorical
F,2,114,21,0.0,223.86602281203076,3,0,2,PRP.new
F,2,118,21,0.0,232.62479303802138,4,0,2,PER.hear
F,2,119,21,0.0,232.49183841022125,4,0,5,FND.ahistorical
F,2,120,21,0.0,227.36813784448802,2,0,3,PER.see
F,2,121,21,0.0,231.01716355909969,5,0,5,FND.ahistorical
F,2,122,21,0.0,232.1705021427498,3,0,2,PRP.new
F,2,123,21,0.0,223.53783671487713,2,0,2,PER.hear
F,2,124,21,0.0,231.47696067448484,3,0,2,PRP.new
F,2,16,22,0.06452929971987231,247.4871589767394,6,0,4,LOG.effect
F,2,17,22,0.0,246.8304536902852,7,2,5,FND.ahistorical
F,2,18,22,0.0,254.45801017098944,1,0,5,FND.ahistorical
F,2,26,22,0.07686895094506774,252.2524138048319,3,0,4,PER.see
F,2,27,22,0.0,252.81004603126433,1,0,3,EMO.joy
F,2,29,22,0.024169781766949505,246.75413224194457,2,0,5,FND.ahistorical
F,2,46,22,0.06984978110089912,251.6428946061635,1,0,3,ACT.create
F,2,56,22,0.16865804851907207,251.71583587888247,8,0,5,FND.ahistorical
F,2,57,22,0.19911270197394926,254.2293910508655,4,0,5,FND.ahistorical
F,2,58,22,0.04664332890107126,255.4337034232412,7,1,5,ACT.create
F,2,73,22,0.025186648295103753,246.78146119081478,7,0,2,PRP.new
F,2,78,22,0.0,247.00011338713904,4,0,3,PER.see
F,2,87,22,0.11008092981538997,250.08322515999512,2,0,4,PER.see
F,2,99,22,0.12235118028633885,254.7350697177598,3,0,4,LOG.effect
F,2,100,22,0.0,253.6541632442997,3,1,5,FND.ahistorical
F,2,102,22,0.0,247.16322487664235,5,1,2,PRP.new
F,2,108,22,0.0,251.26826934895797,2,0,2,PRP.new
F,2,111,22,0.0,250.2316601917986,3,0,3,PER.see
F,2,112,22,0.0,246.2687042882479,10,0,5,FND.ahistorical
F,2,114,22,0.0,246.24221660532038,3,0,2,PRP.new
F,2,118,22,0.0,246.85125662250363,4,0,2,PER.hear
F,2,119,22,0.0,255.29011603262248,6,0,5,FND.ahistorical
F,2,120,22,0.0,255.28291826862852,6,0,3,PER.see
F,2,121,22,0.0,248.3953652414161,4,0,5,FND.ahistorical
F,2,122,22,0.0,248.56637663382867,2,0,2,PRP.new
F,2,123,22,0.0,246.9561993990758,2,0,2,PER.hear
F,2,124,22,0.0,254.0726375372848,6,0,2,PRP.new
F,2,126,22,0.0,248.3150529916564,3,0,4,LOG.effect
F,2,127,22,0.0,246.5572824336271,8,0,4,LOG.effect
F,2,128,22,0.0,253.91345084147815,4,0,5,FND.ahistorical
F,2,129,22,0.0,250.52017400719404,3,0,2,PRP.new
F,2,130,22,0.0,246.91747645673723,3,0,2,PRP.new
F,2,132,22,0.0,252.83648856219915,3,0,2,PRP.new
F,2,133,22,0.0,252.44551529491935,3,1,2,PRP.new
F,2,16,23,0.06452929971987231,225.3859936587025,5,0,4,LOG.effect
F,2,17,23,0.0,224.78874452692298,2,0,5,FND.ahistorical
F,2,18,23,0.0,225.04570437000598,4,0,5,FND.ahistorical
F,2,26,23,0.07686895094506774,225.39966004356882,3,0,4,PER.see
F,2,27,23,0.0,225.43119766636397,1,0,3,EMO.joy
F,2,29,23,0.024169781766949505,224.33019834109757,4,0,5,FND.ahistorical
F,2,46,23,0.06984978110089912,225.2334636039794,2,0,3,ACT.create
F,2,56,23,0.16865804851907207,225.1056830227313,3,0,5,FND.ahistorical
F,2,57,23,0.19911270197394926,222.1522391530976,6,2,5,FND.ahistorical
F,2,58,23,0.04664332890107126,224.96009881858544,12,0,5,ACT.create
F,2,73,23,0.025186648295103753,225.3798058970639,2,0,2,PRP.new
F,2,78,23,0.0,224.55063402339766,1,0,3,PER.see
F,2,87,23,0.11008092981538997,224.7137629705753,2,0,4,PER.see
F,2,99,23,0.12235118028633885,220.52494448005467,7,0,4,LOG.effect
F,2,100,23,0.0,224.7198158747751,4,0,5,FND.ahistorical
F,2,102,23,0.0,226.94891238152388,4,0,2,PRP.new
F,2,108,23,0.0,220.55426492435265,3,0,2,PRP.new
F,2,111,23,0.0,225.73451446899955,5,0,3,PER.see
F,2,112,23,0.0,225.13247920181595,9,1,5,FND.ahistorical
F,2,114,23,0.0,227.16574587286772,4,1,2,PRP.new
F,2,118,23,0.0,225.4096191404663,2,0,2,PER.hear
F,2,119,23,0.0,225.24939209813826,7,0,5,FND.ahistorical
F,2,120,23,0.15527337835532662,224.69565315132098,5,0,3,PER.see
F,2,121,23,0.0,226.74539286523066,5,0,5,FND.ahistorical
F,2,123,23,0.0,225.88191099556482,3,0,2,PER.hear
F,2,126,23,0.0,225.18580337340123,4,0,4,LOG.effect
F,2,127,23,0.0,227.15005051885834,3,0,4,LOG.effect
F,2,128,23,0.0,224.3053254216145,5,0,5,FND.ahistorical
F,2,130,23,0.0,224.58732679401388,3,0,2,PRP.new
F,2,133,23,0.0,225.40628873375715,2,0,2,PRP.new
F,2,134,23,0.08666321947325739,225.78822982318692,4,0,5,FND.ahistorical
F,2,136,23,0.0,224.52476711853478,4,0,2,PRP.new
F,2,16,24,0.15700640530758658,289.44291905794927,2,1,4,LOG.effect
F,2,17,24,0.19506659599071785,288.4620048129912,8,0,5,FND.ahistorical
F,2,18,24,0.0,285.0808492783469,5,0,5,FND.ahistorical
F,2,26,24,0.07686895094506774,288.4862994087342,3,0,4,PER.see
F,2,27,24,0.0,284.6272895199729,5,1,3,EMO.joy
F,2,29,24,0.024169781766949505,287.7111089486477,9,0,5,FND.ahistorical
F,2,46,24,0.06984978110089912,289.52955403603346,5,0,3,ACT.create
F,2,56,24,0.16865804851907207,281.8326213387505,3,0,5,FND.ahistorical
F,2,57,24,0.19911270197394926,274.00364967098835,3,0,5,FND.ahistorical
F,2,58,24,0.04664332890107126,276.41104339720755,4,1,5,ACT.create
F,2,73,24,0.025186648295103753,288.7823801631271,2,0,2,PRP.new
F,2,78,24,0.0,289.1878463517536,4,1,3,PER.see
F,2,87,24,0.1532163136007565,284.464565176535,2,0,4,PER.see
F,2,99,24,0.12235118028633885,279.53714325055057,7,0,4,LOG.effect
F,2,100,24,0.0,287.71532153446685,9,0,5,FND.ahistorical
F,2,102,24,0.0,281.4655254097108,6,0,2,PRP.new
F,2,111,24,0.0,285.98828389280754,3,0,3,PER.see
F,2,112,24,0.0,285.88348857146843,9,0,5,FND.ahistorical
F,2,114,24,0.0,289.5433336671186,3,0,2,PRP.new
F,2,119,24,0.0,274.5088074752572,7,0,5,FND.ahistorical
F,2,120,24,0.15527337835532662,273.6166114090389,5,1,3,PER.see
F,2,121,24,0.0,289.35205044238614,5,0,5,FND.ahistorical
F,2,123,24,0.0,289.48494573006406,3,0,2,PER.hear
F,2,126,24,0.0,274.7248827767987,3,0,4,LOG.effect
F,2,127,24,0.0,282.47459705662135,5,0,4,LOG.effect
F,2,128,24,0.0,283.2437804518366,9,1,5,FND.ahistorical
F,2,130,24,0.0,288.62267067140493,3,1,2,PRP.new
F,2,133,24,0.0,289.24935203248197,3,0,2,PRP.new
F,2,134,24,0.08666321947325739,278.7815436682042,2,0,5,FND.ahistorical
F,2,136,24,0.0,284.1561129453779,2,0,2,PRP.new
F,2,137,24,0.2056756611142192,273.4932822081323,3,1,3,COG.enlightenment
F,2,138,24,0.0,285.5466072969913,2,0,3,COG.enlightenment
F,2,139,24,0.0,275.2595652233416,2,0,2,COG.enlightenment
F,2,16,25,0.15700640530758658,258.2313875658534,5,0,4,LOG.effect
F,2,17,25,0.19506659599071785,254.63254544551776,4,0,5,FND.ahistorical
F,2,18,25,0.0,263.64341071516844,2,0,5,FND.ahistorical
F,2,26,25,0.07686895094506774,264.82152028801465,2,0,4,PER.see
F,2,27,25,0.0,253.6606594656688,2,0,3,EMO.joy
F,2,29,25,0.024169781766949505,259.1116085899375,6,0,5,FND.ahistorical
F,2,46,25,0.06984978110089912,262.8988143789771,5,0,3,ACT.create
F,2,56,25,0.16865804851907207,261.7027306189996,5,0,5,FND.ahistorical
F,2,57,25,0.19911270197394926,253.33022140725146,4,0,5,FND.ahistorical
F,2,58,25,0.04664332890107126,261.6411453417742,7,0,5,ACT.create
F,2,78,25,0.0,254.41786962734642,5,0,3,PER.see
F,2,87,25,0.1532163136007565,264.86593284886715,3,0,4,PER.see
F,2,99,25,0.12235118028633885,263.5676327009151,4,0,4,LOG.effect
F,2,100,25,0.0,255.7764599725066,6,0,5,FND.ahistorical
F,2,102,25,0.0,259.4635880671667,3,0,2,PRP.new
F,2,112,25,0.0,253.6733569266235,8,0,5,FND.ahistorical
F,2,119,25,0.0,263.5075645572649,4,0,5,FND.ahistorical
F,2,120,25,0.15527337835532662,264.6526571917036,2,0,3,PER.see
F,2,121,25,0.0,255.016662928794,6,0,5,FND.ahistorical
F,2,126,25,0.0,263.9476717708031,7,0,4,LOG.effect
F,2,127,25,0.0,259.71421739609116,4,0,4,LOG.effect
F,2,128,25,0.0,256.73155676486516,11,0,5,FND.ahistorical
F,2,134,25,0.08666321947325739,263.97828535574183,4,0,5,FND.ahistorical
F,2,136,25,0.0,264.27387483478964,5,0,2,PRP.new
F,2,137,25,0.2056756611142192,254.21716309892292,3,0,3,COG.enlightenment
F,2,138,25,0.0,263.6596039598597,4,0,3,COG.enlightenment
F,2,140,25,0.0,264.0038355832709,8,0,5,FND.ahistorical
F,2,142,25,0.0,253.42499594771465,3,0,2,PRP.new
F,2,16,26,0.15700640530758658,220.04187293391658,5,0,4,LOG.effect
F,2,17,26,0.19506659599071785,221.88014514389351,3,0,5,FND.ahistorical
F,2,18,26,0.0,220.1344182868075,3,0,5,FND.ahistorical
F,2,26,26,0.07686895094506774,228.62293050271768,2,1,4,PER.see
F,2,27,26,0.0,228.5995097853231,4,0,3,EMO.joy
F,2,29,26,0.024169781766949505,222.02617934762497,9,0,5,FND.ahistorical
F,2,46,26,0.06984978110089912,221.11505207915695,2,0,3,ACT.create
F,2,56,26,0.16865804851907207,221.12412269855486,6,1,5,FND.ahistorical
F,2,57,26,0.28179039270803263,226.12811730594697,9,0,5,FND.ahistorical
F,2,58,26,0.04664332890107126,226.54100858980934,3,1,5,ACT.create
F,2,78,26,0.0,220.68103585076386,1,0,3,PER.see
F,2,87,26,0.1532163136007565,221.70534750328932,5,0,4,PER.see
F,2,99,26,0.12235118028633885,227.27342832148219,7,0,4,LOG.effect
F,2,100,26,0.0,226.9460844897049,11,1,5,FND.ahistorical
F,2,102,26,0.0,221.8113638500856,3,1,2,PRP.new
F,2,112,26,0.0,225.7876999043193,7,1,5,FND.ahistorical
F,2,119,26,0.0,224.77088152797623,7,0,5,FND.ahistorical
F,2,120,26,0.15527337835532662,221.52958825558358,3,0,3,PER.see
F,2,121,26,0.0,220.0244998322806,7,1,5,FND.ahistorical
F,2,126,26,0.0,224.74341082352942,4,1,4,LOG.effect
F,2,127,26,0.0,223.9400611881446,5,0,4,LOG.effect
F,2,128,26,0.0,226.30267425609847,3,0,5,FND.ahistorical
F,2,134,26,0.08666321947325739,221.56901614682988,5,0,5,FND.ahistorical
F,2,136,26,0.0,228.11245300436468,3,0,2,PRP.new
F,2,137,26,0.2056756611142192,221.8736344365777,6,0,3,COG.enlightenment
F,2,138,26,0.0,224.177333718751,3,0,3,COG.enlightenment
F,2,140,26,0.0,227.9966531465128,9,0,5,FND.ahistorical
F,2,142,26,0.0,227.6456152013497,3,1,2,PRP.new
F,2,145,26,0.0,228.46128976447488,3,0,2,PRP.new
F,2,146,26,0.0,224.083852398052,4,1,5,FND.ahistorical
F,2,147,26,0.0,228.15230994723981,3,0,2,PRP.new
F,2,16,27,0.15700640530758658,281.0820508186801,4,0,4,LOG.effect
F,2,17,27,0.19506659599071785,286.55575693596285,2,0,5,FND.ahistorical
F,2,18,27,0.0,279.7508044997803,4,0,5,FND.ahistorical
F,2,26,27,0.07686895094506774,282.11687105368765,4,0,4,PER.see
F,2,27,27,0.0,284.9316976803535,6,0,3,EMO.joy
F,2,29,27,0.024169781766949505,286.2870448329917,6,0,5,FND.ahistorical
F,2,46,27,0.06984978110089912,285.02792289608556,3,0,3,ACT.create
F,2,56,27,0.16865804851907207,283.0533738979877,7,0,5,FND.ahistorical
F,2,57,27,0.28179039270803263,286.15448599847167,10,0,5,FND.ahistorical
F,2,58,27,0.04664332890107126,285.5425726513948,10,0,5,ACT.create
F,2,78,27,0.0,286.1928520605687,2,0,3,PER.see
F,2,87,27,0.1532163136007565,282.0325571165852,1,0,4,PER.see
F,2,99,27,0.12235118028633885,281.7226646855728,9,0,4,LOG.effect
F,2,100,27,0.0,282.99533031160894,3,0,5,FND.ahistorical
F,2,102,27,0.09723067558003784,285.44358407960357,3,0,2,PRP.new
F,2,112,27,0.0,286.26954019406855,7,1,5,FND.ahistorical
F,2,119,27,0.0,278.98502627478535,3,0,5,FND.ahistorical
F,2,120,27,0.15527337835532662,283.5910499611807,2,0,3,PER.see
F,2,121,27,0.0,280.9632000257644,3,0,5,FND.ahistorical
F,2,126,27,0.0,282.40871413901846,4,0,4,LOG.effect
F,2,127,27,0.0,285.25705396285997,3,0,4,LOG.effect
F,2,128,27,0.0,286.2201641999261,4,0,5,FND.ahistorical
F,2,134,27,0.08666321947325739,286.54797808768774,5,0,5,FND.ahistorical
F,2,137,27,0.2056756611142192,281.18924747832995,6,0,3,COG.enlightenment
F,2,138,27,0.0,283.83580428860296,2,0,3,COG.enlightenment
F,2,140,27,0.0,279.7366939745428,4,0,5,FND.ahistorical
F,2,146,27,0.0,279.0420915055552,4,1,5,FND.ahistorical
F,2,147,27,0.0,279.5332993267922,6,0,2,PRP.new
F,2,148,27,0.0,285.5719012027572,6,0,5,FND.ahistorical
F,2,149,27,0.0,278.90268178602537,5,0,2,PRP.new
F,2,16,28,0.15700640530758658,314.538011788962,5,0,4,LOG.effect
F,2,17,28,0.1312408608926665,317.4635526816392,4,0,5,FND.ahistorical
F,2,18,28,0.0,315.7240117077239,2,0,5,FND.ahistorical
F,2,26,28,0.07686895094506774,328.8468286376531,5,1,4,PER.see
F,2,27,28,0.0,332.55904415144846,3,0,3,EMO.joy
F,2,29,28,0.024169781766949505,330.23264991342904,6,0,5,FND.ahistorical
F,2,46,28,0.06984978110089912,316.4083539387628,3,0,3,ACT.create
F,2,56,28,0.16865804851907207,327.73548628178867,6,0,5,FND.ahistorical
F,2,57,28,0.28179039270803263,314.95324297450276,3,0,5,FND.ahistorical
F,2,58,28,0.04664332890107126,328.90232981622955,5,0,5,ACT.create
F,2,78,28,0.0,314.0160577322328,4,0,3,PER.see
F,2,87,28,0.1532163136007565,324.03980400691825,1,0,4,PER.see
F,2,99,28,0.12235118028633885,326.47423062935303,9,0,4,LOG.effect
F,2,100,28,0.0,314.9132786437845,9,1,5,FND.ahistorical
F,2,102,28,0.09723067558003784,328.99305168022755,3,0,2,PRP.new
F,2,112,28,0.0,328.6463224354382,7,0,5,FND.ahistorical
F,2,119,28,0.0,320.0800180745615,9,0,5,FND.ahistorical
F,2,120,28,0.15527337835532662,322.03428103670956,4,0,3,PER.see
F,2,121,28,0.0,331.9351333230941,13,0,5,FND.ahistorical
F,2,126,28,0.0,317.55449491746367,3,0,4,LOG.effect
F,2,127,28,0.0,319.15109697371565,6,0,4,LOG.effect
F,2,128,28,0.0,315.3996075775287,5,0,5,FND.ahistorical
F,2,134,28,0.08666321947325739,314.7636856827044,5,1,5,FND.ahistorical
F,2,137,28,0.2056756611142192,332.4061338657967,4,0,3,COG.enlightenment
F,2,138,28,0.0,332.22557682601706,4,0,3,COG.enlightenment
F,2,140,28,0.0,322.48036105924035,6,0,5,FND.ahistorical
F,2,146,28,0.0,314.32806161899794,5,0,5,FND.ahistorical
F,2,148,28,0.0,332.49203501576767,3,1,5,FND.ahistorical
F,2,150,28,0.0,324.58368375567045,4,0,3,COG.enlightenment
F,2,16,29,0.15700640530758658,272.72036864624323,6,0,4,LOG.effect
F,2,17,29,0.1312408608926665,270.5933500396731,6,0,5,FND.ahistorical
F,2,18,29,0.0,285.63238601993396,5,0,5,FND.ahistorical
F,2,26,29,0.07686895094506774,273.6812034355206,3,1,4,PER.see
F,2,27,29,0.0,282.8373341880322,3,0,3,EMO.joy
F,2,29,29,0.024169781766949505,272.88796428359467,5,0,5,FND.ahistorical
F,2,56,29,0.16865804851907207,285.35039583578543,5,0,5,FND.ahistorical
F,2,57,29,0.28179039270803263,282.1336307141528,10,1,5,FND.ahistorical
F,2,58,29,0.04664332890107126,285.518690305369,8,1,5,ACT.create
F,2,78,29,0.0,271.2060827398767,3,0,3,PER.see
F,2,87,29,0.1532163136007565,285.0372494952385,5,0,4,PER.see
F,2,99,29,0.12235118028633885,273.41180593132714,6,0,4,LOG.effect
F,2,100,29,0.0,270.3964932971789,4,0,5,FND.ahistorical
F,2,102,29,0.09723067558003784,284.38923348989897,6,0,2,PRP.new
F,2,112,29,0.0,285.79074112509005,6,0,5,FND.ahistorical
F,2,119,29,0.0,270.36762860445003,8,0,5,FND.ahistorical
F,2,120,29,0.15527337835532662,276.26487914432266,2,0,3,PER.see
F,2,121,29,0.0,270.5272021815104,6,0,5,FND.ahistorical
F,2,126,29,0.02087550356266643,275.9971278287389,6,0,4,LOG.effect
F,2,127,29,0.0,270.5618330743208,2,0,4,LOG.effect
F,2,128,29,0.0,282.18974908982807,3,0,5,FND.ahistorical
F,2,134,29,0.08666321947325739,285.7427902262412,7,0,5,FND.ahistorical
F,2,137,29,0.2056756611142192,273.7405046364123,3,0,3,COG.enlightenment
F,2,138,29,0.0,285.1411887700239,3,0,3,COG.enlightenment
F,2,140,29,0.0,275.86551385117997,8,0,5,FND.ahistorical
F,2,146,29,0.0,271.8444994254224,7,0,5,FND.ahistorical
F,2,148,29,0.0,285.7651144775737,2,0,5,FND.ahistorical
F,2,150,29,0.0,277.3375871927424,4,0,3,COG.enlightenment
F,2,152,29,0.0,270.57460073731835,3,0,2,PRP.new
F,2,154,29,0.0,271.4614009270701,7,0,5,PER.see
F,2,155,29,0.0,272.5999734983214,14,1,5,PER.see
F,2,16,30,0.15700640530758658,267.90202358839696,6,0,4,LOG.effect
F,2,17,30,0.1312408608926665,252.3957292141262,10,0,5,FND.ahistorical
F,2,18,30,0.0,252.2083320391288,4,0,5,FND.ahistorical
F,2,26,30,0.07686895094506774,256.1052186947959,6,0,4,PER.see
F,2,27,30,0.0,254.74687994526948,3,0,3,EMO.joy
F,2,29,30,0.024169781766949505,252.77714807437548,4,0,5,FND.ahistorical
F,2,56,30,0.16865804851907207,260.161497016238,5,0,5,FND.ahistorical
F,2,57,30,0.28179039270803263,261.8597222535568,8,0,5,FND.ahistorical
F,2,58,30,0.04664332890107126,266.6756613816108,3,1,5,ACT.create
F,2,78,30,0.0,264.582475734394,6,0,3,PER.see
