seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
16,61,10,22,13,False,1.6228,2,0.1,0.6976,0.7788,14.057,2,7.37,3.2,15.8307,150,isolated|stable|focused_att|deep_conn|dead,61,22
16,65,12,23,12,False,-0.6139,2,0.1364,0.648,0.7293,2.2264,3,6.59,3.58,4.2573,145,isolated|stable|focused_att|dead,65,23
16,78,13,21,9,False,-3.0066,2,0.0588,0.6666,0.727,8.1995,1,7.13,3.57,8.1995,160,isolated|stable|focused_att|dead,78,21
16,88,14,28,15,False,0.3823,2,0.24,0.714,0.7802,11.0557,6,10.09,4.04,40.6506,190,stable|focused_att|deep_conn|dead,88,28
16,89,14,21,8,False,1.0867,2,0.1765,0.6539,0.7044,14.5268,3,5.15,2.72,29.5213,110,stable|focused_att|deep_conn|dead,89,21
16,109,20,22,3,False,-1.7812,3,0.2,0.629,0.8404,11.2227,4,16.6,9.79,27.0285,439,stable|deep_conn|dead,109,22
16,110,22,25,4,False,2.36,4,0.625,0.635,0.8404,11.9592,15,27.69,15.92,34.3911,831,social|stable|deep_conn|dead,110,25
16,111,23,,17,True,2.2728,5,0.9615,0.6853,0.8445,17.4477,25,44.31,20.34,61.7307,1818,social|stable|deep_conn,111,
16,112,24,,16,True,0.0786,5,0.8846,0.7144,0.8555,18.999,23,52.61,21.04,36.3302,1939,social|stable|wide_att|deep_conn,112,
16,113,24,25,2,False,-1.0928,4,0.25,0.7266,0.8509,14.7369,6,21.97,8.27,29.1688,520,stable|wide_att|deep_conn|dead,113,25
16,114,25,,15,True,-0.7531,5,0.9231,0.6962,0.8333,34.614,24,28.54,12.45,499.9917,905,social|stable|deep_conn,114,
16,115,25,,15,True,0.9365,5,0.9615,0.59,0.8339,35.7755,25,42.06,29.22,499.997,1595,social|stable|deep_conn,115,
16,116,27,,13,True,-0.3674,5,0.9615,0.6343,0.8663,17.3834,25,56.58,32.62,55.2631,2019,social|stable|wide_att|deep_conn,116,
16,117,27,29,3,False,1.3677,5,0.6667,0.6586,0.8506,16.992,16,49.29,25.54,63.6524,1889,social|stable|wide_att|deep_conn|dead,117,29
16,118,27,,13,True,-0.17,5,0.8846,0.6614,0.8392,13.7555,23,32.11,16.44,66.3183,1404,social|stable|deep_conn,118,
16,119,28,,12,True,1.9744,5,0.9231,0.6579,0.8612,18.452,24,53.47,27.8,51.0227,2009,social|stable|wide_att|deep_conn,119,
16,120,30,,10,True,2.9407,5,1.0,0.6018,0.8724,15.0203,26,53.15,35.17,51.0227,1736,social|stable|wide_att|deep_conn,120,
16,121,30,,10,True,3.0575,5,0.9231,0.6847,0.8607,16.8202,24,45.72,21.05,43.2674,1555,social|stable|wide_att|deep_conn,121,
16,122,30,,10,True,-0.3643,4,0.8077,0.6802,0.82,11.8766,21,27.15,12.77,48.5982,996,social|stable|deep_conn,122,
16,123,31,36,6,False,-2.7106,3,0.7308,0.6357,0.8247,8.3978,19,17.61,10.09,30.8463,424,social|stable|dead,123,36
16,124,31,,9,True,-2.5176,5,0.9231,0.6611,0.8652,24.4568,24,57.25,29.34,66.3183,1984,social|stable|wide_att|deep_conn,124,
16,125,32,33,2,False,-1.7131,3,0.1923,0.6742,0.834,15.5378,5,16.06,7.76,25.2903,296,stable|deep_conn|dead,125,33
16,126,32,,8,True,-2.6498,5,0.9231,0.6178,0.8675,14.6028,24,52.66,32.57,50.3655,2075,social|stable|wide_att|deep_conn,126,
16,127,33,34,2,False,-2.4462,4,0.2222,0.6235,0.8877,17.9816,6,30.75,18.57,42.9204,744,stable|wide_att|deep_conn|dead,127,34
16,128,35,,5,True,2.8425,3,0.6154,0.7058,0.8187,4.3292,16,17.04,7.1,17.3072,480,social|stable,128,
16,129,38,,2,True,2.94,4,0.3846,0.681,0.8735,11.0705,10,35.54,16.65,30.3734,830,stable|wide_att|deep_conn,129,
16,130,38,,2,True,1.624,3,0.3077,0.7333,0.8434,9.2898,8,16.98,6.18,18.5905,340,stable,130,
16,131,39,,0,True,-2.3219,4,0,0,0,0,0,0,0,0,0,isolated|focused_att,131,
16,132,39,,0,True,1.8944,3,0,0,0,0,0,0,0,0,0,isolated|focused_att,132,
