seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
17,93,31,32,2,False,-2.9555,5,0.7143,0.6592,0.8847,18.5169,20,55.24,28.56,52.0487,1526,social|stable|wide_att|deep_conn|dead,93,32
17,94,31,32,2,False,-1.904,4,0.3929,0.6544,0.8816,14.7279,11,36.45,19.25,53.0383,874,stable|wide_att|deep_conn|dead,94,32
17,95,33,,7,True,0.6219,5,0.7667,0.6191,0.8533,24.1981,23,54.37,33.45,52.2705,1854,social|stable|wide_att|deep_conn,95,
17,96,34,,6,True,-1.8877,5,0.7667,0.6515,0.8382,19.6654,23,37.15,19.87,58.1364,1573,social|stable|deep_conn,96,
17,97,34,,6,True,1.004,5,0.7333,0.6974,0.8565,25.4742,22,61.47,26.67,64.4903,2008,social|stable|wide_att|deep_conn,97,
17,98,35,,5,True,2.3799,5,0.7333,0.6621,0.885,32.4155,22,63.83,32.58,103.7583,2001,social|stable|wide_att|deep_conn,98,
17,99,35,37,3,False,2.4807,3,0.3103,0.7198,0.7905,6.2446,9,14.86,5.78,15.3683,466,stable|focused_att|dead,99,37
17,100,36,,4,True,2.0377,5,0.7,0.719,0.8586,36.3146,21,65.8,25.72,103.7583,2208,social|stable|wide_att|deep_conn,100,
17,101,37,39,3,False,0.6127,3,0.3333,0.6951,0.8155,12.7492,10,16.68,7.31,29.1228,431,stable|deep_conn|dead,101,39
17,102,38,,2,True,0.9189,5,0.6,0.6287,0.8862,17.5947,18,40.54,23.94,55.3275,1234,social|stable|wide_att|deep_conn,102,
17,103,39,,0,True,-1.9978,3,0,0,0,0,0,0,0,0,0,isolated|focused_att,103,
