seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
4,68,18,31,14,False,0.1166,3,0.7273,0.6543,0.8057,3.4973,16,13.98,7.39,16.1835,365,social|stable|dead,68,31
4,69,18,20,3,False,-0.6292,2,0.087,0.6336,0.8387,21.0509,2,7.29,4.22,30.1787,86,isolated|stable|deep_conn|dead,69,20
4,73,19,20,2,False,-3.1106,2,0.1739,0.7296,0.8329,95.22,4,9.89,3.66,316.2444,142,stable|deep_conn|dead,73,20
4,74,19,20,2,False,-1.952,2,0.087,0.6624,0.8512,1.057,2,8.05,4.1,1.3768,113,isolated|stable|wide_att|dead,74,20
4,76,19,21,3,False,1.5276,2,0.04,0.6415,0.7778,35.9205,1,6.42,3.59,35.9205,122,isolated|stable|focused_att|deep_conn|dead,76,21
4,77,19,21,3,False,2.4627,2,0.08,0.6796,0.7218,61.2079,2,6.9,3.25,116.2234,155,isolated|stable|focused_att|deep_conn|dead,77,21
4,80,19,20,2,False,2.6319,2,0.0435,0.6651,0.8692,31.5947,1,8.96,4.51,31.5947,126,isolated|stable|wide_att|deep_conn|dead,80,20
4,81,19,20,2,False,-2.3953,2,0.0435,0.6869,0.8246,13.8647,1,7.16,3.26,13.8647,93,isolated|stable|deep_conn|dead,81,20
4,82,20,35,16,False,-2.8446,4,0.913,0.6745,0.7894,8.7711,21,17.27,8.33,44.0509,591,social|stable|focused_att|dead,82,35
4,83,20,20,1,False,1.8839,2,0.0435,0.6467,0.7605,316.2444,1,6.92,3.78,316.2444,88,isolated|stable|focused_att|deep_conn|dead,83,20
4,84,20,20,1,False,-2.8011,2,0.1739,0.6886,0.8128,31.2698,4,7.64,3.46,61.8918,102,stable|deep_conn|dead,84,20
4,85,21,33,13,False,-2.6501,3,0.8095,0.6893,0.848,2.9568,17,16.47,7.42,10.7228,420,social|stable|dead,85,33
4,86,21,23,3,False,-2.0242,4,0.4643,0.6255,0.83,22.2572,13,32.42,19.41,56.0505,1159,stable|deep_conn|dead,86,23
4,87,21,32,12,False,-0.0794,5,1.0,0.6887,0.8301,15.7401,21,42.32,19.13,39.9435,1682,social|stable|deep_conn|dead,87,32
4,88,26,,14,True,-2.212,5,1.0,0.6285,0.8502,7.4521,25,27.7,16.37,27.8673,879,social|stable|wide_att,88,
4,89,27,37,11,False,-0.2566,3,0.625,0.629,0.7913,6.1492,15,11.77,6.94,30.2751,356,social|stable|focused_att|dead,89,37
4,90,28,29,2,False,2.0266,3,0.25,0.6355,0.8338,12.0415,5,15.06,8.64,32.6294,275,stable|deep_conn|dead,90,29
4,91,29,,11,True,0.0887,5,1.0,0.6486,0.8592,16.635,25,47.68,25.83,66.2237,1915,social|stable|wide_att|deep_conn,91,
4,92,30,,10,True,-1.4397,4,0.92,0.5971,0.794,7.605,23,22.78,15.38,39.6486,903,social|stable|focused_att,92,
4,93,33,,7,True,-0.8674,5,0.84,0.6298,0.8612,18.1334,21,37.86,22.25,81.3645,1390,social|stable|wide_att|deep_conn,93,
4,94,34,,6,True,-3.1097,5,0.84,0.631,0.8358,14.5708,21,39.22,22.94,67.0115,1449,social|stable|deep_conn,94,
4,95,34,,6,True,-1.0946,3,0.68,0.7293,0.8215,6.6851,17,18.2,6.76,26.3613,464,social|stable,95,
4,96,35,,5,True,2.4495,5,0.8,0.6717,0.8416,17.6353,20,43.81,21.41,48.9664,1758,social|stable|deep_conn,96,
4,97,36,,4,True,-1.1516,3,0.52,0.6465,0.8092,11.4906,13,17.16,9.38,32.8289,515,social|stable|deep_conn,97,
4,98,37,39,3,False,1.7016,3,0.36,0.641,0.8271,7.697,9,14.5,8.12,21.317,387,stable|dead,98,39
4,99,38,,2,True,1.2935,5,0.48,0.6477,0.8539,13.3695,12,36.5,19.85,35.3644,1026,stable|wide_att|deep_conn,99,
