seed,win,tri,bnd_links,ent,n_br,persist_br,br_max,gk,div,A_isl,A_drift_bnd,A_drift_near,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_isl,B_drift_bnd,B_drift_near,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_isl,C_drift_bnd,C_drift_near,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
17,14,0,2075,1.3754,2,0,1,4,1,0,1.558634,1.571124,2.112868,3,0.0,1.89,0,1.608373,1.557596,0.97232,3,0.25,1.89,0,1.55549,1.416346,1.153863,4,0.0,1.88
17,15,0,2007,1.4951,4,0,1,4,1,0,1.518858,1.539232,1.238725,3,0.0,1.88,0,1.556159,1.519331,2.997189,3,0.0,1.83,0,1.580209,1.543909,2.354025,3,0.0,1.88
17,16,0,2025,1.3996,3,0,1,4,0,0,1.576009,1.646578,2.221647,3,0.0,1.91,0,1.545088,1.575586,1.514526,4,0.0,1.77,0,1.583192,1.62862,0.948959,4,0.0,1.84
17,17,0,2052,1.5466,1,0,1,4,0,0,1.543439,1.506577,0.552506,3,0.0,1.87,0,1.575634,1.591195,0.380405,3,0.0,1.87,0,1.548566,1.621594,0,2,1.0,1.88
17,18,0,2083,1.5566,5,0,1,4,0,0,1.559848,1.586165,1.480219,3,0.0,1.92,0,1.603417,1.654617,0.891018,3,0.0,1.89,0,1.553851,1.54658,2.150189,3,0.0,1.86
17,19,1,2069,1.5603,14,0,1,4,0,0,1.573218,1.420501,1.59523,5,0.0,1.9,2,1.597168,1.595764,1.759558,3,0.0,1.89,0,1.541981,1.434284,0.85817,4,0.0,1.81
17,20,0,2024,1.5721,1,0,1,3,1,0,1.553154,1.575493,1.757093,4,0.0,1.92,0,1.599368,1.548621,1.819627,3,0.0,1.87,0,1.567296,1.573451,1.910466,5,0.1667,1.89
17,21,0,2031,1.5682,0,0,0,3,1,0,1.63323,1.499642,1.672053,3,0.0,1.81,0,1.597394,1.488363,1.876708,4,0.0,1.84,0,1.576722,1.731182,2.480468,4,0.0,1.83
17,22,0,2029,1.5462,1,0,1,4,0,0,1.60141,1.644727,1.789782,4,0.0,1.87,0,1.562171,1.541021,0,2,1.0,1.91,0,1.560121,1.544455,2.432857,3,0.0,1.8
17,23,0,1980,1.5656,2,0,1,4,0,0,1.549962,1.679055,0.998221,4,0.0,1.87,0,1.565582,1.521126,1.60416,3,0.0,1.8,0,1.548319,1.531969,1.231533,4,0.0,1.81
17,24,0,2081,1.5632,5,0,1,4,0,0,1.559828,1.533858,0.770819,3,0.5,1.87,0,1.544357,1.502997,1.544041,3,0.0,1.87,0,1.60413,1.620342,1.186935,3,0.0,1.86
17,25,0,2060,1.5348,10,0,1,4,0,0,1.574786,1.587424,2.693839,3,0.0,1.88,0,1.522558,1.517526,1.586153,3,0.0,1.82,1,1.54065,1.558842,0.885363,3,0.25,1.91
