seed,rate,window,H3_base,H3_probe,dH_probe,J3_base,J3_probe,tc3_base,tc3_probe,dH32_base,dH32_probe
789,0.002,12,1.7759,1.7759,0.0,1.0644,1.0644,4,4,0.3186,0.3186
789,0.002,13,0.3373,0.3373,0.0,0.0841,0.0841,2,2,0.3373,0.3373
789,0.002,14,0.5436,0.5436,0.0,-0.157,-0.157,2,2,0.5436,0.5436
789,0.002,15,0.7219,0.7219,0.0,0.0161,0.0161,2,2,0.7219,0.7219
789,0.002,16,1.3979,1.3979,0.0,0.751,0.751,4,4,0.0,0.0
789,0.002,17,1.2304,1.2304,0.0,0.2025,0.2025,4,4,0.0,0.0
789,0.002,18,1.8192,1.8192,0.0,0.8386,0.8386,5,5,0.3345,0.3345
789,0.002,19,1.6806,1.6806,0.0,0.5729,0.5729,5,5,0.2759,0.2759
789,0.002,20,1.7916,1.7916,0.0,0.7179,0.7179,5,5,0.5429,0.5429
789,0.002,21,0.9886,0.9886,0.0,-0.0256,-0.0256,5,5,0.1846,0.1846
789,0.002,22,1.0975,1.0975,0.0,0.1343,0.1343,4,4,0.4831,0.4831
789,0.002,23,1.5452,1.821,0.2758,0.5691,0.7954,4,5,0.7109,0.9867
789,0.002,24,1.5016,1.5016,0.0,0.6924,0.7351,4,4,0.6332,0.6332
789,0.002,25,1.1452,1.1452,0.0,0.3226,0.3226,4,4,0.5056,0.5056
999,0.002,1,0.7156,0.7156,0.0,-0.4453,-0.4453,4,4,0.3452,0.3452
999,0.002,2,1.4827,1.4827,0.0,0.4576,0.4576,5,5,0.2408,0.2408
999,0.002,3,1.421,1.421,0.0,0.4365,0.4365,4,4,0.0,0.0
999,0.002,4,0.8795,0.8795,0.0,0.0247,0.0247,4,4,0.2888,0.2888
999,0.002,5,0.684,0.684,0.0,0.1743,0.1743,2,2,0.684,0.684
999,0.002,6,1.0975,1.0975,0.0,0.2671,0.2671,4,4,0.2944,0.2944
999,0.002,7,-0.0,-0.0,0.0,-0.1519,-0.1519,1,1,0.0,0.0
999,0.002,8,0.5436,0.5436,0.0,0.007,0.007,2,2,0.5436,0.5436
999,0.002,9,1.8248,1.8248,0.0,1.1217,1.1217,4,4,0.6093,0.6093
999,0.002,10,0.4855,0.4855,0.0,0.1602,0.1602,2,2,0.4855,0.4855
999,0.002,11,1.8566,1.8566,0.0,1.0127,1.0127,5,5,0.4813,0.4813
999,0.002,12,0.6194,0.6194,0.0,0.2662,0.2662,2,2,0.6194,0.6194
999,0.002,13,1.7296,1.7296,0.0,1.1681,1.1681,4,4,0.0,0.0
999,0.002,14,1.5016,1.5016,0.0,0.6294,0.6294,4,4,0.3021,0.3021
999,0.002,15,1.1221,1.1221,0.0,0.3079,0.3079,3,3,0.0,0.0
999,0.002,16,1.3372,1.3372,0.0,0.3191,0.3191,5,5,0.2789,0.2789
999,0.002,17,0.8031,0.8031,0.0,0.0641,0.0641,3,3,0.0,0.0
999,0.002,18,1.9591,1.9591,0.0,1.0883,1.0883,5,5,0.5408,0.5408
999,0.002,19,0.8167,0.8167,0.0,0.2236,0.2236,3,3,0.0,0.0
999,0.002,20,0.8631,0.8631,0.0,0.5497,0.5497,2,2,0.8631,0.8631
999,0.002,21,-0.0,-0.0,0.0,-0.0999,-0.0999,1,1,0.0,0.0
999,0.002,22,0.9864,0.9864,0.0,0.3345,0.3345,3,3,0.0,0.0
999,0.002,23,-0.0,-0.0,0.0,-0.1519,-0.1519,1,1,0.0,0.0
999,0.002,24,-0.0,-0.0,0.0,-0.5,-0.5,1,1,0.0,0.0
999,0.002,25,0.8813,0.8813,0.0,0.5001,0.5001,2,2,0.8813,0.8813
1337,0.002,1,0.8236,0.8236,0.0,-0.4689,-0.4689,5,5,0.2604,0.2604
1337,0.002,2,1.7126,1.7126,0.0,0.904,0.904,4,4,0.355,0.355
1337,0.002,3,0.9493,0.9493,0.0,0.1517,0.1517,4,4,0.0,0.0
1337,0.002,4,1.1191,1.1191,0.0,0.0985,0.0985,4,4,0.0,0.0
1337,0.002,5,-0.0,-0.0,0.0,-0.1476,-0.1476,1,1,0.0,0.0
1337,0.002,6,0.3534,0.3534,0.0,-0.2543,-0.2543,2,2,0.3534,0.3534
1337,0.002,7,1.7947,1.7947,0.0,0.9267,0.9267,5,5,0.6084,0.6084
1337,0.002,8,1.5546,1.5546,0.0,1.0253,1.0253,3,3,0.0,0.0
1337,0.002,9,1.2419,1.2419,0.0,0.9342,0.9342,3,3,0.6754,0.6754
1337,0.002,10,1.51,1.51,0.0,0.7314,0.7314,4,4,0.7871,0.7871
1337,0.002,11,-0.0,-0.0,0.0,0.0069,0.0069,1,1,0.0,0.0
1337,0.002,12,0.7742,0.7742,0.0,0.0637,0.0637,3,3,0.4767,0.4767
1337,0.002,13,1.8774,1.8774,0.0,1.2926,1.2926,4,4,0.0,0.0
1337,0.002,14,0.6144,0.6144,0.0,0.0799,0.0799,3,3,0.0,0.0
1337,0.002,15,0.6438,0.6438,0.0,-0.3728,-0.3728,4,4,0.2128,0.2128
1337,0.002,16,1.2075,1.2075,0.0,0.3271,0.3271,4,4,0.3908,0.3908
1337,0.002,17,1.4316,1.8631,0.4315,0.7945,1.1883,3,4,0.8399,1.2714
1337,0.002,18,-0.0,-0.0,0.0,0.0579,0.1601,1,1,0.0,0.0
1337,0.002,19,1.6806,1.6806,0.0,0.8663,0.8663,5,5,0.2759,0.2759
1337,0.002,20,0.8631,0.8631,0.0,0.5511,0.5511,2,2,0.8631,0.8631
1337,0.002,21,2.2296,2.2296,0.0,1.5158,1.5158,5,5,0.5,0.5
1337,0.002,22,0.6144,0.6144,0.0,0.2251,0.2251,3,3,0.0,0.0
1337,0.002,23,1.7819,1.7819,0.0,1.4946,1.4946,4,4,0.2761,0.2761
1337,0.002,24,1.4015,1.4015,0.0,0.8961,0.8961,5,5,0.3752,0.3752
1337,0.002,25,1.1995,1.1995,0.0,0.5478,0.5478,3,3,0.0,0.0
2024,0.002,1,0.6932,0.6932,0.0,-0.5993,-0.5993,5,5,0.3241,0.3241
2024,0.002,2,1.6199,1.6199,0.0,0.5955,0.5955,5,5,0.5463,0.5463
2024,0.002,3,0.8262,0.8262,0.0,-0.0158,-0.0158,4,4,0.186,0.186
2024,0.002,4,0.9568,0.9568,0.0,0.0733,0.0733,4,4,0.2569,0.2569
2024,0.002,5,0.6784,0.6784,0.0,0.0134,0.0134,3,3,0.0,0.0
2024,0.002,6,1.3472,1.3472,0.0,0.6045,0.6045,3,3,0.0,0.0
2024,0.002,7,1.5324,1.5324,0.0,0.5007,0.5007,5,5,0.2524,0.2524
2024,0.002,8,0.3095,0.3095,0.0,-0.0824,-0.0824,2,2,0.3095,0.3095
2024,0.002,9,1.761,1.761,0.0,1.1048,1.1048,4,4,0.39,0.39
2024,0.002,10,1.5216,1.5216,0.0,0.6455,0.6455,4,4,0.7871,0.7871
2024,0.002,11,1.5657,1.5657,0.0,0.6803,0.6803,4,4,0.7714,0.7714
2024,0.002,12,2.1997,2.1997,0.0,1.3337,1.3337,5,5,0.3735,0.3735
2024,0.002,13,1.2516,1.2516,0.0,0.7144,0.7144,3,3,0.0,0.0
2024,0.002,14,1.523,1.523,0.0,0.8314,0.8314,4,4,0.57,0.57
2024,0.002,15,0.4395,0.4395,0.0,0.0075,0.0075,2,2,0.4395,0.4395
2024,0.002,16,-0.0,-0.0,0.0,-0.2832,-0.2832,1,1,0.0,0.0
2024,0.002,17,1.2988,1.2988,0.0,0.7668,0.7668,3,3,0.0,0.0
2024,0.002,18,2.0149,2.0149,0.0,1.099,1.099,5,5,0.4126,0.4126
2024,0.002,19,1.2075,1.2075,0.0,0.3532,0.3532,4,4,0.3908,0.3908
2024,0.002,20,0.3373,0.3373,0.0,-0.152,-0.152,2,2,0.3373,0.3373
2024,0.002,21,0.7654,0.7654,0.0,-0.182,-0.182,4,4,0.2522,0.2522
2024,0.002,22,1.2516,1.2516,0.0,0.6569,0.6569,3,3,0.0,0.0
2024,0.002,23,1.1942,1.1942,0.0,0.7156,0.7156,3,3,0.8847,0.8847
2024,0.002,24,1.1033,1.1033,0.0,0.6025,0.6025,3,3,0.0,0.0
2024,0.002,25,0.7219,0.7219,0.0,0.4135,0.4135,2,2,0.7219,0.7219
7,0.005,1,0.5565,0.5565,0.0,-0.6045,-0.6045,4,4,0.2985,0.2985
7,0.005,2,1.2909,1.2909,0.0,0.2599,0.2599,5,5,0.3713,0.3713
7,0.005,3,0.8785,0.8785,0.0,-0.1208,-0.1208,4,4,0.4585,0.4585
7,0.005,4,0.7793,0.7793,0.0,0.218,0.218,2,2,0.7793,0.7793
7,0.005,5,1.6393,1.6393,0.0,0.9084,0.9084,4,4,0.4238,0.4238
7,0.005,6,0.8167,0.8167,0.0,0.262,0.262,3,3,0.0,0.0
7,0.005,7,1.1401,1.4393,0.2992,0.23,0.4552,4,5,0.0,0.2992
7,0.005,8,1.6226,1.6226,0.0,0.836,0.8669,4,4,0.6085,0.6085
7,0.005,9,1.3494,1.3494,0.0,0.4396,0.4396,5,5,0.2024,0.2024
7,0.005,10,0.5033,0.5033,0.0,0.0877,0.0877,2,2,0.5033,0.5033
7,0.005,11,2.0131,2.0131,0.0,1.1942,1.1942,5,5,0.5875,0.5875
7,0.005,12,1.961,1.961,0.0,0.9919,0.9919,5,5,0.2265,0.2265
7,0.005,13,1.1451,1.1451,0.0,0.3575,0.3575,4,4,0.3719,0.3719
7,0.005,14,1.3568,1.3568,0.0,0.4988,0.4988,4,4,0.4349,0.4349
7,0.005,15,2.2296,2.2296,0.0,1.4225,1.4225,5,5,0.4046,0.4046
7,0.005,16,2.1868,2.1868,0.0,1.0286,1.0286,5,5,0.4638,0.4638
7,0.005,17,1.5683,1.5683,0.0,0.7481,0.7481,4,4,0.7652,0.7652
7,0.005,18,1.7508,1.7508,0.0,1.0897,1.0897,4,4,0.0,0.0
7,0.005,19,1.4466,1.4466,0.0,0.6788,0.6788,4,4,0.4602,0.4602
7,0.005,20,-0.0,-0.0,0.0,-0.0631,-0.0631,1,1,0.0,0.0
7,0.005,21,1.6645,1.6645,0.0,1.0104,1.0104,4,4,0.5157,0.5157
7,0.005,22,-0.0,-0.0,0.0,0.0069,0.0069,1,1,0.0,0.0
7,0.005,23,1.5305,1.8911,0.3606,1.1279,1.4077,3,4,0.0,0.3606
7,0.005,24,1.8676,1.8676,0.0,0.9357,1.0316,4,4,0.3281,0.3281
7,0.005,25,0.3373,0.3373,0.0,0.1524,0.1524,2,2,0.3373,0.3373
42,0.005,1,0.6446,0.6446,0.0,-0.6479,-0.6479,5,5,0.1253,0.1253
42,0.005,2,1.3119,1.3119,0.0,0.2263,0.2263,5,5,0.0974,0.0974
42,0.005,3,1.2876,1.2876,0.0,0.2428,0.2428,4,4,0.0,0.0
42,0.005,4,0.3534,0.3534,0.0,-0.0101,-0.0101,2,2,0.3534,0.3534
42,0.005,5,0.6194,0.6194,0.0,-0.0534,-0.0534,2,2,0.6194,0.6194
42,0.005,6,1.1216,1.1216,0.0,0.3349,0.3349,3,3,0.7843,0.7843
42,0.005,7,0.65,0.65,0.0,0.0633,0.0633,2,2,0.65,0.65
42,0.005,8,1.2366,1.2366,0.0,0.4196,0.4196,4,4,0.331,0.331
42,0.005,9,0.3712,0.3712,0.0,-0.092,-0.092,2,2,0.3712,0.3712
42,0.005,10,2.0588,2.0588,0.0,1.4452,1.4452,5,5,0.1677,0.1677
42,0.005,11,0.6144,0.6144,0.0,0.1657,0.1657,3,3,0.0,0.0
42,0.005,12,1.4466,1.88,0.4334,0.5697,0.9783,4,5,0.0,0.4334
42,0.005,13,1.8774,1.8774,0.0,1.1579,1.2039,4,4,0.5903,0.5903
42,0.005,14,-0.0,-0.0,0.0,0.1087,0.1087,1,1,0.0,0.0
42,0.005,15,2.135,2.135,0.0,1.5201,1.5201,5,5,0.6075,0.6075
42,0.005,16,2.0061,2.0061,0.0,1.0083,1.0083,5,5,0.2198,0.2198
42,0.005,17,0.7732,0.7732,0.0,0.1959,0.1959,3,3,0.0,0.0
42,0.005,18,-0.0,-0.0,0.0,-0.2144,-0.2144,1,1,0.0,0.0
42,0.005,19,0.4395,0.4395,0.0,-0.1362,-0.1362,2,2,0.4395,0.4395
42,0.005,20,1.4838,1.4838,0.0,0.8134,0.8134,4,4,0.0,0.0
42,0.005,21,0.5033,0.5033,0.0,0.0614,0.0614,2,2,0.0,0.0
42,0.005,22,1.2244,1.2244,0.0,0.5084,0.5084,3,3,0.0,0.0
42,0.005,23,1.2752,1.2752,0.0,0.5561,0.5561,4,4,0.2888,0.2888
42,0.005,24,1.6226,1.6226,0.0,0.7453,0.7453,4,4,0.0,0.0
42,0.005,25,1.0,1.0,0.0,0.8931,0.8931,2,2,1.0,1.0
55,0.005,1,0.6784,0.6784,0.0,-0.4825,-0.4825,4,4,0.2109,0.2109
55,0.005,2,1.2095,1.2095,0.0,0.0762,0.0762,5,5,0.2816,0.2816
55,0.005,3,1.9464,1.9464,0.0,0.9004,0.9004,5,5,0.5377,0.5377
55,0.005,4,-0.0,-0.0,0.0,0.0497,0.0497,1,1,0.0,0.0
55,0.005,5,1.0409,1.0409,0.0,0.4123,0.4123,3,3,0.0,0.0
55,0.005,6,1.659,1.659,0.0,0.7425,0.7425,4,4,0.2759,0.2759
55,0.005,7,1.571,1.571,0.0,0.7291,0.7291,4,4,0.0,0.0
55,0.005,8,1.0613,1.0613,0.0,0.3129,0.3129,3,3,0.0,0.0
55,0.005,9,2.0636,2.2256,0.162,1.422,1.5946,5,6,0.2856,0.4476
55,0.005,10,1.0892,1.0892,0.0,0.5561,0.6838,4,4,0.3547,0.3547
55,0.005,11,1.4591,1.4591,0.0,0.8323,0.8323,3,3,0.0,0.0
55,0.005,12,1.0219,1.0219,0.0,0.2102,0.2102,4,4,0.2743,0.2743
55,0.005,13,0.5917,0.5917,0.0,0.1034,0.1034,2,2,0.5917,0.5917
55,0.005,14,1.5486,1.5486,0.0,1.2162,1.2162,3,3,0.0,0.0
55,0.005,15,0.8684,0.8684,0.0,0.3714,0.3714,3,3,0.3248,0.3248
55,0.005,16,1.1887,1.1887,0.0,0.7041,0.7041,3,3,0.0,0.0
55,0.005,17,0.5917,0.5917,0.0,0.0461,0.0461,2,2,0.0,0.0
55,0.005,18,1.1863,1.1863,0.0,0.3539,0.3539,4,4,0.5177,0.5177
55,0.005,19,1.1183,1.1183,0.0,0.0011,0.0011,4,4,0.5693,0.5693
55,0.005,20,0.3095,0.3095,0.0,-0.2202,-0.2202,2,2,0.3095,0.3095
55,0.005,21,1.3372,1.3372,0.0,0.3511,0.3511,5,5,0.4577,0.4577
55,0.005,22,-0.0,-0.0,0.0,-0.1179,-0.1179,1,1,0.0,0.0
55,0.005,23,1.4966,1.4966,0.0,0.6252,0.6252,5,5,0.3103,0.3103
55,0.005,24,0.5907,0.5907,0.0,-0.1202,-0.1202,3,3,0.0,0.0
55,0.005,25,1.8464,1.8464,0.0,1.2772,1.2772,4,4,0.6896,0.6896
123,0.005,1,0.9583,0.9583,0.0,-0.3342,-0.3342,5,5,0.3756,0.3756
123,0.005,2,1.6496,1.6496,0.0,0.6366,0.6366,5,5,0.2218,0.2218
123,0.005,3,2.0442,2.0442,0.0,0.9221,0.9221,5,5,0.3713,0.3713
123,0.005,4,1.4568,1.7166,0.2598,0.4443,0.6233,5,6,0.265,0.5248
123,0.005,5,1.5567,1.5567,0.0,1.301,1.301,3,3,0.0,0.0
123,0.005,6,2.0169,2.0169,0.0,1.3448,1.3448,5,5,0.4011,0.4011
123,0.005,7,2.0931,2.0931,0.0,1.1437,1.1437,5,5,0.2579,0.2579
123,0.005,8,1.4166,1.4166,0.0,0.7147,0.7147,4,4,0.669,0.669
123,0.005,9,-0.0,-0.0,0.0,-0.0506,-0.0506,1,1,0.0,0.0
123,0.005,10,1.4838,1.4838,0.0,0.7777,0.7777,4,4,0.335,0.335
123,0.005,11,1.3285,1.3285,0.0,0.3071,0.3071,5,5,0.2423,0.2423
123,0.005,12,0.4537,0.4537,0.0,0.0103,0.0103,2,2,0.4537,0.4537
123,0.005,13,1.3355,1.3355,0.0,0.4702,0.4702,4,4,0.7211,0.7211
123,0.005,14,0.9024,0.9024,0.0,0.3585,0.3585,2,2,0.9024,0.9024
123,0.005,15,0.7219,0.7219,0.0,0.0443,0.0443,2,2,0.7219,0.7219
123,0.005,16,0.3912,0.3912,0.0,-0.2475,-0.2475,2,2,0.3912,0.3912
123,0.005,17,-0.0,-0.0,0.0,-0.3011,-0.3011,1,1,0.0,0.0
123,0.005,18,-0.0,-0.0,0.0,-0.5,-0.5,1,1,0.0,0.0
123,0.005,19,1.1401,1.1401,0.0,0.3383,0.3383,4,4,0.0,0.0
123,0.005,20,0.7732,0.7732,0.0,-0.0401,-0.0401,3,3,0.0,0.0
123,0.005,21,1.6577,1.6577,0.0,0.8676,0.8676,4,4,0.6713,0.6713
123,0.005,22,1.585,1.585,0.0,1.0489,1.0489,3,3,0.0,0.0
123,0.005,23,0.8113,0.8113,0.0,0.7383,0.7383,2,2,0.8113,0.8113
123,0.005,24,1.361,1.361,0.0,0.6452,0.6452,3,3,0.892,0.892
123,0.005,25,1.2516,1.2516,0.0,0.7975,0.7975,3,3,0.0,0.0
314,0.005,1,1.2208,1.2208,0.0,0.0599,0.0599,4,4,0.3736,0.3736
314,0.005,2,1.0957,1.0957,0.0,-0.0401,-0.0401,5,5,0.3,0.3
314,0.005,3,0.9274,0.9274,0.0,-0.0688,-0.0688,4,4,0.4142,0.4142
314,0.005,4,1.4885,1.4885,0.0,0.5333,0.5333,4,4,0.7153,0.7153
314,0.005,5,1.9502,1.9502,0.0,1.1055,1.1055,4,4,0.5714,0.5714
314,0.005,6,-0.0,-0.0,0.0,0.2133,0.2133,1,1,0.0,0.0
314,0.005,7,1.5693,1.5693,0.0,0.7284,0.7284,5,5,0.6173,0.6173
314,0.005,8,1.9219,1.9219,0.0,1.4577,1.4577,4,4,0.0,0.0
314,0.005,9,1.5229,1.5229,0.0,0.9267,0.9267,5,5,0.4038,0.4038
314,0.005,10,1.5511,1.5511,0.0,0.6216,0.6216,4,4,0.7344,0.7344
314,0.005,11,0.5304,0.5304,0.0,-0.0708,-0.0708,3,3,0.0,0.0
314,0.005,12,1.3788,1.3788,0.0,0.7211,0.7211,3,3,0.0,0.0
314,0.005,13,-0.0,-0.0,0.0,0.0069,0.0069,1,1,0.0,0.0
314,0.005,14,0.6402,0.6402,0.0,-0.1119,-0.1119,3,3,0.3174,0.3174
314,0.005,15,2.0742,2.0742,0.0,1.2816,1.2816,5,5,0.2959,0.2959
314,0.005,16,-0.0,-0.0,0.0,0.1087,0.1087,1,1,0.0,0.0
314,0.005,17,-0.0,-0.0,0.0,-0.5,-0.5,1,1,0.0,0.0
314,0.005,18,1.2075,1.2075,0.0,0.418,0.418,4,4,0.3908,0.3908
314,0.005,19,-0.0,-0.0,0.0,-0.1286,-0.1286,1,1,0.0,0.0
314,0.005,20,0.7219,0.7219,0.0,0.2581,0.2581,2,2,0.7219,0.7219
314,0.005,21,2.2313,2.2313,0.0,1.5953,1.5953,5,5,0.295,0.295
314,0.005,22,1.9219,1.9219,0.0,1.1062,1.1062,4,4,0.5509,0.5509
314,0.005,23,1.4466,1.4466,0.0,0.7312,0.7312,4,4,0.4602,0.4602
314,0.005,24,1.4885,1.4885,0.0,0.4714,0.4714,4,4,0.7153,0.7153
314,0.005,25,0.8659,0.8659,0.0,0.2217,0.2217,3,3,0.0,0.0
456,0.005,1,1.7179,1.7179,0.0,0.4254,0.4254,5,5,0.4288,0.4288
456,0.005,2,0.5024,0.5024,0.0,-0.0736,-0.0736,3,3,0.0,0.0
456,0.005,3,0.6769,0.6769,0.0,0.2497,0.2497,2,2,0.6769,0.6769
456,0.005,4,2.2359,2.2359,0.0,1.6843,1.6843,5,5,0.2857,0.2857
456,0.005,5,0.9056,0.9056,0.0,0.5368,0.5368,3,3,0.0,0.0
456,0.005,6,-0.0,-0.0,0.0,-0.1713,-0.1713,1,1,0.0,0.0
456,0.005,7,-0.0,-0.0,0.0,-0.5,-0.5,1,1,0.0,0.0
456,0.005,8,-0.0,-0.0,0.0,-0.5,-0.5,1,1,0.0,0.0
456,0.005,9,0.8113,0.8113,0.0,0.3902,0.3902,2,2,0.8113,0.8113
456,0.005,10,0.6194,0.6194,0.0,-0.071,-0.071,2,2,0.6194,0.6194
456,0.005,11,0.9142,0.9142,0.0,0.0232,0.0232,4,4,0.2998,0.2998
456,0.005,12,-0.0,-0.0,0.0,-0.202,-0.202,1,1,0.0,0.0
456,0.005,13,1.0409,1.0409,0.0,0.4123,0.4123,3,3,0.0,0.0
456,0.005,14,1.1451,1.5059,0.3608,0.2096,0.5135,4,5,0.0,0.3608
456,0.005,15,0.65,0.65,0.0,0.3043,0.3493,2,2,0.65,0.65
456,0.005,16,2.2359,2.2359,0.0,1.5657,1.5657,5,5,0.3935,0.3935
456,0.005,17,1.6172,1.6172,0.0,0.8543,0.8543,4,4,0.3765,0.3765
456,0.005,18,0.5304,0.5304,0.0,-0.0834,-0.0834,3,3,0.0,0.0
456,0.005,19,0.6402,0.6402,0.0,-0.1298,-0.1298,3,3,0.0,0.0
456,0.005,20,1.2955,1.2955,0.0,0.8231,0.8231,3,3,0.8265,0.8265
456,0.005,21,1.4355,1.4355,0.0,0.9636,0.9636,3,3,0.0,0.0
456,0.005,22,0.9183,0.9183,0.0,0.7523,0.7523,2,2,0.9183,0.9183
456,0.005,23,1.875,1.875,0.0,0.9539,0.9539,5,5,0.6887,0.6887
456,0.005,24,1.371,1.371,0.0,0.8105,0.8105,3,3,0.0,0.0
456,0.005,25,1.1401,1.1401,0.0,0.3322,0.3322,4,4,0.4999,0.4999
789,0.005,1,1.233,1.233,0.0,0.0721,0.0721,4,4,0.4812,0.4812
789,0.005,2,1.4173,1.4173,0.0,0.2584,0.2584,5,5,0.4841,0.4841
789,0.005,3,1.7313,1.7313,0.0,0.5899,0.5899,5,5,0.705,0.705
789,0.005,4,1.8221,1.8221,0.0,0.9879,0.9879,4,4,0.4824,0.4824
789,0.005,5,1.8187,1.8187,0.0,1.101,1.101,4,4,0.5192,0.5192
789,0.005,6,1.8736,1.8736,0.0,0.7722,0.7722,4,4,0.5513,0.5513
789,0.005,7,1.4355,1.4355,0.0,0.7636,0.7636,3,3,0.0,0.0
789,0.005,8,-0.0,-0.0,0.0,0.0183,0.0183,1,1,0.0,0.0
789,0.005,9,1.7783,1.7783,0.0,1.1753,1.1753,4,4,0.6295,0.6295
789,0.005,10,1.8499,1.8499,0.0,0.9272,0.9272,5,5,0.2759,0.2759
789,0.005,11,0.2668,0.2668,0.0,-0.0246,-0.0246,2,2,0.2668,0.2668
789,0.005,12,2.1736,2.1736,0.0,1.5627,1.5627,5,5,0.3674,0.3674
789,0.005,13,1.5455,1.5455,0.0,0.7111,0.7111,4,4,0.2362,0.2362
789,0.005,14,1.3243,1.3243,0.0,0.631,0.631,4,4,0.8271,0.8271
789,0.005,15,0.4138,0.4138,0.0,-0.0533,-0.0533,2,2,0.4138,0.4138
789,0.005,16,1.0144,1.2601,0.2457,-0.0107,0.1653,5,6,0.249,0.4947
789,0.005,17,0.5304,0.5304,0.0,-0.2576,-0.2076,3,3,0.0,0.0
789,0.005,18,1.8333,1.8333,0.0,0.9525,0.9525,5,5,0.59,0.59
789,0.005,19,0.469,0.469,0.0,0.0969,0.0969,2,2,0.469,0.469
789,0.005,20,1.9656,1.9656,0.0,1.3755,1.3755,4,4,0.5946,0.5946
789,0.005,21,-0.0,-0.0,0.0,0.1776,0.1776,1,1,0.0,0.0
789,0.005,22,1.5567,1.5567,0.0,1.1654,1.1654,3,3,0.0,0.0
789,0.005,23,2.2709,2.2709,0.0,1.5487,1.5487,5,5,0.3935,0.3935
789,0.005,24,1.1568,1.1568,0.0,0.7688,0.7688,3,3,0.0,0.0
789,0.005,25,1.3788,1.3788,0.0,0.4925,0.4925,3,3,0.0,0.0
999,0.005,1,0.644,0.644,0.0,-0.5169,-0.5169,4,4,0.1825,0.1825
999,0.005,2,1.2998,1.4043,0.1045,0.2256,0.2373,5,6,0.4069,0.5114
999,0.005,3,1.4576,1.4576,0.0,0.4891,0.5058,4,4,0.5739,0.5739
999,0.005,4,1.0219,1.0219,0.0,0.1549,0.1549,4,4,0.4529,0.4529
999,0.005,5,0.9934,0.9934,0.0,-0.1029,-0.1029,4,4,0.3248,0.3248
999,0.005,6,0.5917,0.5917,0.0,0.0723,0.0723,2,2,0.5917,0.5917
999,0.005,7,0.9464,0.9464,0.0,0.2315,0.2315,3,3,0.3547,0.3547
999,0.005,8,1.7291,1.7291,0.0,0.8312,0.8312,5,5,0.468,0.468
999,0.005,9,1.5003,1.5003,0.0,0.5395,0.5395,4,4,0.6972,0.6972
999,0.005,10,1.7244,1.7244,0.0,0.8485,0.8485,4,4,0.3106,0.3106
999,0.005,11,1.2516,1.2516,0.0,0.7384,0.7384,3,3,0.0,0.0
999,0.005,12,1.9713,1.9713,0.0,1.2481,1.2481,4,4,0.4056,0.4056
999,0.005,13,1.4607,1.4607,0.0,0.8307,0.8307,3,3,0.0,0.0
999,0.005,14,1.3716,1.3716,0.0,0.4705,0.4705,4,4,0.0,0.0
999,0.005,15,-0.0,-0.0,0.0,-0.079,-0.079,1,1,0.0,0.0
999,0.005,16,2.281,2.281,0.0,1.7515,1.7515,5,5,0.3061,0.3061
999,0.005,17,0.8659,0.8659,0.0,0.4478,0.4478,3,3,0.0,0.0
999,0.005,18,1.4397,1.4397,0.0,0.4033,0.4033,5,5,0.2322,0.2322
999,0.005,19,0.4138,0.4138,0.0,-0.0048,-0.0048,2,2,0.4138,0.4138
999,0.005,20,1.2934,1.2934,0.0,0.5064,0.5064,4,4,0.2321,0.2321
999,0.005,21,1.6049,1.6049,0.0,0.5911,0.5911,4,4,0.5016,0.5016
999,0.005,22,1.7002,1.7002,0.0,0.7972,0.7972,4,4,0.2384,0.2384
999,0.005,23,0.5033,0.5033,0.0,0.2874,0.2874,2,2,0.5033,0.5033
999,0.005,24,1.7004,1.7004,0.0,0.8253,0.8253,5,5,0.3484,0.3484
999,0.005,25,0.953,1.4003,0.4473,0.3085,0.6547,3,4,0.4675,0.9148
1337,0.005,1,1.0041,1.1712,0.1671,-0.2884,-0.2325,5,6,0.2491,0.4162
1337,0.005,2,0.5503,0.5503,0.0,-0.2149,-0.1866,3,3,0.303,0.303
1337,0.005,3,1.6537,1.6537,0.0,0.7114,0.7114,5,5,0.3624,0.3624
1337,0.005,4,1.7804,1.7804,0.0,0.5727,0.5727,5,5,0.4588,0.4588
1337,0.005,5,0.4138,0.4138,0.0,0.0399,0.0399,2,2,0.4138,0.4138
1337,0.005,6,1.0613,1.3716,0.3103,0.3288,0.5403,3,4,0.5177,0.828
1337,0.005,7,0.684,0.684,0.0,0.1512,0.2104,2,2,0.684,0.684
1337,0.005,8,0.7919,0.7919,0.0,0.0582,0.0582,2,2,0.7919,0.7919
1337,0.005,9,1.6131,1.6131,0.0,1.0535,1.0535,4,4,0.0,0.0
1337,0.005,10,1.7843,1.7843,0.0,0.8155,0.8155,5,5,0.5523,0.5523
1337,0.005,11,1.4134,1.4134,0.0,0.3068,0.3068,5,5,0.2122,0.2122
1337,0.005,12,1.5216,1.5216,0.0,0.6042,0.6042,4,4,0.3235,0.3235
1337,0.005,13,1.352,1.352,0.0,0.6645,0.6645,4,4,0.3607,0.3607
1337,0.005,14,1.7383,1.7383,0.0,0.7418,0.7418,5,5,0.5017,0.5017
1337,0.005,15,1.4832,1.4832,0.0,0.5697,0.5697,4,4,0.2677,0.2677
1337,0.005,16,1.75,1.75,0.0,1.06,1.06,4,4,0.4512,0.4512
