seed,window,lid,n_core,s_avg,r_core,rho,links_total,log10_pbirth,B,b_gen_old
2,23,163,2,0.013738,0.925843,0.000224,2795,-12.6428,12.6428,0.025439
2,24,164,5,0.427689,0.521523,0.00023,2871,-33.5764,33.5764,1.115247
2,25,167,2,0.015883,0.992035,0.000227,2843,-12.5424,12.5424,0.031512
2,26,170,4,0.297508,0.725391,0.000228,2852,-26.338,26.338,0.86324
2,26,171,2,0.100313,0.902195,0.000228,2852,-11.7818,11.7818,0.181004
2,26,172,2,0.05418,0.809122,0.000228,2852,-12.0966,12.0966,0.087676
2,26,173,2,0.021509,0.999484,0.000228,2852,-12.4061,12.4061,0.042996
2,26,176,2,0.087181,0.998135,0.000228,2852,-11.7989,11.7989,0.174037
2,27,192,2,0.008132,0.931504,0.000221,2766,-12.8724,12.8724,0.015149
2,27,193,2,0.039891,0.992318,0.000221,2766,-12.1543,12.1543,0.07917
2,27,194,2,0.026223,0.985081,0.000221,2766,-12.3396,12.3396,0.051664
2,27,195,2,0.013953,0.966888,0.000221,2766,-12.6218,12.6218,0.026983
2,27,196,2,0.0135,0.716551,0.000221,2766,-12.7662,12.7662,0.019347
2,27,198,2,0.066676,0.994329,0.000221,2766,-11.9303,11.9303,0.132595
2,27,199,2,0.128012,0.95072,0.000221,2766,-11.6665,11.6665,0.243407
2,27,200,2,0.069694,0.955065,0.000221,2766,-11.9286,11.9286,0.133124
2,27,179,2,0.110576,0.999985,0.000221,2766,-11.7081,11.7081,0.221149
2,27,180,2,0.483472,0.972096,0.000221,2766,-11.0797,11.0797,0.939962
2,27,181,2,0.024435,0.985723,0.000221,2766,-12.37,12.37,0.048172
2,27,183,2,0.017793,0.777681,0.000221,2766,-12.6107,12.6107,0.027675
2,27,185,2,0.068006,0.979863,0.000221,2766,-11.9281,11.9281,0.133273
2,27,188,2,0.023035,0.878758,0.000221,2766,-12.4455,12.4455,0.040484
2,27,190,2,0.083464,0.796623,0.000221,2766,-11.929,11.929,0.132979
2,28,202,2,0.025732,0.861078,0.000227,2838,-12.3951,12.3951,0.044314
2,28,204,2,0.025546,0.933688,0.000227,2838,-12.3631,12.3631,0.047703
2,29,207,4,0.407025,0.958677,0.000225,2816,-25.5828,25.5828,1.560821
2,30,208,2,0.507846,0.82953,0.000219,2740,-11.1313,11.1313,0.842547
2,30,209,2,0.55871,0.995949,0.000219,2740,-11.0105,11.0105,1.112894
2,30,210,2,0.550393,0.979378,0.000219,2740,-11.0243,11.0243,1.078085
2,30,212,2,0.752947,0.7045,0.000219,2740,-11.0313,11.0313,1.060902
2,31,216,2,0.077145,0.989262,0.000217,2718,-11.8768,11.8768,0.152633
2,31,213,5,0.417134,0.584999,0.000217,2718,-33.5154,33.5154,1.220116
2,31,214,4,0.393755,0.997524,0.000217,2718,-25.6204,25.6204,1.571118
2,32,224,2,0.010671,0.999681,0.000225,2814,-12.7163,12.7163,0.021335
2,32,227,2,0.033054,0.366341,0.000225,2814,-12.6612,12.6612,0.024218
2,32,228,2,0.067643,0.988406,0.000225,2814,-11.9192,11.9192,0.133717
2,32,230,2,0.059621,0.999943,0.000225,2814,-11.9689,11.9689,0.119235
2,32,231,2,0.017663,0.993416,0.000225,2814,-12.5001,12.5001,0.035094
2,32,232,2,0.071501,0.991748,0.000225,2814,-11.8936,11.8936,0.141822
2,32,233,2,0.039046,0.886153,0.000225,2814,-12.2052,12.2052,0.069202
2,32,218,4,0.392144,0.721673,0.000225,2814,-26.0023,26.0023,1.131998
2,32,219,4,0.305244,0.90241,0.000225,2814,-26.0375,26.0375,1.10182
2,32,220,5,0.262721,0.706325,0.000225,2814,-33.9308,33.9308,0.927832
2,32,221,3,0.274105,0.972198,0.000225,2814,-18.7622,18.7622,0.799454
2,33,235,2,0.013695,0.966506,0.000217,2712,-12.6386,12.6386,0.026473
2,33,236,2,0.144994,0.997701,0.000217,2712,-11.6,11.6,0.289322
2,33,237,2,0.0478,0.993005,0.000217,2712,-12.084,12.084,0.094932
2,33,238,2,0.102707,0.972206,0.000217,2712,-11.761,11.761,0.199705
2,33,239,2,0.029833,0.460126,0.000217,2712,-12.6228,12.6228,0.027454
2,33,245,2,0.04809,0.995017,0.000217,2712,-12.0805,12.0805,0.095701
2,33,246,2,0.008352,0.995745,0.000217,2712,-12.8404,12.8404,0.016632
2,34,249,2,0.010158,0.986891,0.000219,2739,-12.755,12.755,0.020051
2,34,250,2,0.04914,0.996088,0.000219,2739,-12.0663,12.0663,0.097896
2,34,251,2,0.016919,0.991528,0.000219,2739,-12.5314,12.5314,0.033551
2,34,247,3,0.292751,0.852343,0.000219,2739,-18.8427,18.8427,0.748573
2,35,258,2,0.04165,0.650395,0.000226,2819,-12.3108,12.3108,0.054178
2,35,259,2,0.020707,0.991186,0.000226,2819,-12.4313,12.4313,0.041049
2,35,260,2,0.239188,0.997701,0.000226,2819,-11.3658,11.3658,0.477275
2,35,261,2,0.037728,0.94425,0.000226,2819,-12.1918,12.1918,0.071249
2,35,253,2,0.697574,0.688026,0.000226,2819,-11.0624,11.0624,0.959898
2,35,254,2,0.019157,0.991598,0.000226,2819,-12.4649,12.4649,0.037993
2,38,264,2,0.022699,0.980376,0.000219,2732,-12.4098,12.4098,0.044507
2,38,262,5,0.283304,0.685005,0.000219,2732,-33.9044,33.9044,0.970321
2,38,263,2,0.043785,0.887244,0.000219,2732,-12.1678,12.1678,0.077697
2,39,267,2,0.062626,0.82608,0.000213,2658,-12.0553,12.0553,0.103468
2,39,268,2,0.152148,0.50582,0.000213,2658,-11.8828,11.8828,0.153918
2,39,269,2,0.144653,0.989604,0.000213,2658,-11.6133,11.6133,0.286299
2,39,271,2,0.041989,0.999981,0.000213,2658,-12.146,12.146,0.083977
2,40,274,3,0.224797,0.933783,0.00022,2754,-18.9881,18.9881,0.629734
2,40,275,5,0.379646,0.417902,0.00022,2754,-34.2404,34.2404,0.793274
2,40,276,2,0.009636,0.963399,0.00022,2754,-12.786,12.786,0.018567
2,40,278,2,0.010012,0.169352,0.00022,2754,-13.5244,13.5244,0.003391
2,40,280,2,0.014952,0.464674,0.00022,2754,-12.9118,12.9118,0.013895
2,42,288,2,0.061686,0.999628,0.000217,2711,-11.9705,11.9705,0.123327
2,42,289,2,0.100682,0.891858,0.000217,2711,-11.8073,11.8073,0.179589
2,42,290,2,0.016579,0.962468,0.000217,2711,-12.5576,12.5576,0.031913
2,42,292,2,0.081239,0.979276,0.000217,2711,-11.8598,11.8598,0.159112
2,42,281,5,0.28305,0.9414,0.000217,2711,-33.367,33.367,1.332316
2,42,282,2,0.156345,0.984403,0.000217,2711,-11.5733,11.5733,0.307814
2,42,283,2,0.043276,0.998025,0.000217,2711,-12.1251,12.1251,0.08638
2,44,296,2,0.545599,0.985912,0.000218,2722,-11.028,11.028,1.075825
2,44,294,5,0.41427,0.968411,0.000218,2722,-32.6492,32.6492,2.005917
2,44,295,3,0.414279,0.287883,0.000218,2722,-19.4894,19.4894,0.357792
2,46,300,5,0.245707,0.576416,0.000225,2815,-34.3996,34.3996,0.708147
2,46,302,2,0.015533,0.991548,0.000225,2815,-12.5566,12.5566,0.030803
2,46,304,2,0.017174,0.981402,0.000225,2815,-12.5174,12.5174,0.033709
2,46,305,2,0.168678,0.979847,0.000225,2815,-11.526,11.526,0.330557
2,46,307,2,0.067082,0.98615,0.000225,2815,-11.9236,11.9236,0.132305
2,46,310,2,0.022042,0.875032,0.000225,2815,-12.4589,12.4589,0.038575
2,46,311,2,0.157719,0.992087,0.000225,2815,-11.5497,11.5497,0.312943
2,46,313,2,0.019812,0.980328,0.000225,2815,-12.4559,12.4559,0.038845
2,46,315,2,0.012082,0.997314,0.000225,2815,-12.6632,12.6632,0.024099
2,47,320,2,0.060141,0.83395,0.000211,2639,-12.0719,12.0719,0.100309
2,47,321,2,0.035797,0.996881,0.000211,2639,-12.2197,12.2197,0.071371
2,47,317,5,0.355424,0.41545,0.000211,2639,-34.4393,34.4393,0.738304
2,47,318,4,0.273093,0.911583,0.000211,2639,-26.253,26.253,0.99579
2,48,322,2,0.119375,0.969264,0.000209,2616,-11.7127,11.7127,0.231412
2,48,325,2,0.147852,0.476591,0.000209,2616,-11.928,11.928,0.140929
2,48,326,2,0.076566,0.969335,0.000209,2616,-11.9055,11.9055,0.148436
2,48,327,2,0.043941,0.99399,0.000209,2616,-12.1358,12.1358,0.087354
2,48,328,2,0.05637,0.833253,0.000209,2616,-12.1042,12.1042,0.09394
2,48,329,2,0.149474,0.998642,0.000209,2616,-11.602,11.602,0.298542
2,48,330,2,0.057006,0.999385,0.000209,2616,-12.0204,12.0204,0.113942
2,49,332,2,0.059323,0.215831,0.000221,2756,-12.646,12.646,0.025607
2,49,333,2,0.155354,0.99572,0.000221,2756,-11.5639,11.5639,0.309379
2,50,336,3,0.432047,0.833787,0.000208,2599,-18.5694,18.5694,1.080705
2,50,340,2,0.794129,0.956901,0.000208,2599,-10.8981,10.8981,1.519807
2,50,341,2,0.009384,0.738171,0.000208,2599,-12.9383,12.9383,0.013854
2,50,342,2,0.01735,0.886505,0.000208,2599,-12.5919,12.5919,0.030762
2,53,352,2,0.061925,0.973887,0.000211,2639,-11.9918,11.9918,0.120615
2,53,353,2,0.014461,0.917886,0.000211,2639,-12.6492,12.6492,0.026548
2,53,343,5,0.276955,0.478433,0.000211,2639,-34.6274,34.6274,0.662521
2,53,344,2,0.596288,0.507758,0.000211,2639,-11.2911,11.2911,0.60554
2,53,347,2,0.049151,0.999941,0.000211,2639,-12.0807,12.0807,0.098296
2,53,349,2,0.043714,0.999813,0.000211,2639,-12.1317,12.1317,0.087412
2,53,351,2,0.190419,0.872619,0.000211,2639,-11.5517,11.5517,0.332326
2,54,354,5,0.286334,0.69292,0.000216,2698,-33.8877,33.8877,0.992032
2,54,355,2,0.008638,0.981783,0.000216,2698,-12.8342,12.8342,0.016962
2,54,356,2,0.023166,0.993501,0.000216,2698,-12.4006,12.4006,0.04603
2,54,358,2,0.023661,0.985563,0.000216,2698,-12.3949,12.3949,0.046639
2,54,360,2,0.485143,0.993988,0.000216,2698,-11.0794,11.0794,0.964454
2,55,362,4,0.354996,0.538867,0.000214,2678,-26.5771,26.5771,0.765182
2,55,363,5,0.322615,0.628625,0.000214,2678,-33.8625,33.8625,1.014018
2,55,364,2,0.041543,0.991457,0.000214,2678,-12.1511,12.1511,0.082376
2,55,365,2,0.06395,0.999133,0.000214,2678,-11.9604,11.9604,0.127789
2,55,366,2,0.030226,0.974707,0.000214,2678,-12.2966,12.2966,0.058923
2,55,367,2,0.082197,0.989323,0.000214,2678,-11.8556,11.8556,0.162639
2,55,370,2,0.083751,0.999696,0.000214,2678,-11.843,11.843,0.167452
2,56,376,2,0.072974,0.926323,0.000214,2674,-11.9366,11.9366,0.135194
2,56,377,2,0.111594,0.559019,0.000214,2674,-11.9714,11.9714,0.124766
2,56,373,3,0.417974,0.825037,0.000214,2674,-18.5826,18.5826,1.034531
2,56,374,2,0.01559,0.9574,0.000214,2674,-12.5925,12.5925,0.029851
2,57,384,2,0.026954,0.999808,0.000206,2578,-12.3518,12.3518,0.053897
2,57,385,2,0.015949,0.97138,0.000206,2578,-12.5922,12.5922,0.030986
2,57,386,2,0.007917,0.607536,0.000206,2578,-13.1002,13.1002,0.00962
2,57,389,2,0.057931,0.941729,0.000206,2578,-12.0455,12.0455,0.10911
2,57,380,2,0.06503,0.966731,0.000206,2578,-11.9839,11.9839,0.125733
2,57,382,2,0.074562,0.793297,0.000206,2578,-12.0104,12.0104,0.1183
2,58,390,2,0.125083,0.862792,0.000215,2688,-11.7311,11.7311,0.21584
2,58,391,2,0.040793,0.98336,0.000215,2688,-12.1609,12.1609,0.080228
2,58,392,2,0.370345,0.708425,0.000215,2688,-11.3453,11.3453,0.524724
2,58,393,2,0.109321,0.847419,0.000215,2688,-11.7974,11.7974,0.185281
2,58,394,2,0.049818,0.977967,0.000215,2688,-12.0765,12.0765,0.09744
2,58,396,2,0.236253,0.845164,0.000215,2688,-11.4639,11.4639,0.399345
2,59,398,2,0.029508,0.779383,0.00021,2628,-12.4123,12.4123,0.045996
2,59,399,2,0.05586,0.966344,0.00021,2628,-12.0418,12.0418,0.107961
2,59,400,2,0.1931,0.916363,0.00021,2628,-11.5262,11.5262,0.353899
2,59,407,2,0.281044,0.926082,0.00021,2628,-11.3586,11.3586,0.520539
2,59,410,2,0.021003,0.891289,0.00021,2628,-12.5017,12.5017,0.03744
2,59,411,2,0.195615,0.998909,0.00021,2628,-11.4831,11.4831,0.390803
2,59,412,2,0.049186,0.905059,0.00021,2628,-12.1255,12.1255,0.089032
2,59,413,2,0.105204,0.99792,0.00021,2628,-11.7529,11.7529,0.209971
2,59,414,2,0.019214,0.990566,0.00021,2628,-12.4945,12.4945,0.038065
2,59,415,2,0.015378,0.979896,0.00021,2628,-12.5959,12.5959,0.030138
2,61,416,5,0.489135,0.509598,0.000207,2592,-33.5609,33.5609,1.246312
2,62,417,3,0.332831,0.993938,0.000206,2574,-18.6518,18.6518,0.992441
2,62,418,3,0.313857,0.951545,0.000206,2574,-18.7406,18.7406,0.895946
2,62,419,3,0.365742,0.281855,0.000206,2574,-19.6645,19.6645,0.309259
2,62,420,2,0.187635,0.781863,0.000206,2574,-11.6166,11.6166,0.293409
2,62,422,2,0.046088,0.985921,0.000206,2574,-12.1256,12.1256,0.090878
2,62,423,2,0.013222,0.997454,0.000206,2574,-12.6628,12.6628,0.026378
2,62,426,2,0.097556,0.788097,0.000206,2574,-11.8972,11.8972,0.153767
2,62,429,2,0.490763,0.844223,0.000206,2574,-11.1657,11.1657,0.828626
2,62,430,2,0.559726,0.990966,0.000206,2574,-11.039,11.039,1.109338
2,62,431,2,0.02808,0.88705,0.000206,2574,-12.3867,12.3867,0.049816
2,62,432,2,0.012883,0.980322,0.000206,2574,-12.6817,12.6817,0.02526
2,62,433,2,0.05997,0.942779,0.000206,2574,-12.0307,12.0307,0.113077
2,64,448,2,0.132294,0.999344,0.00021,2624,-11.6534,11.6534,0.264415
2,64,437,5,0.234624,0.297866,0.00021,2624,-35.7487,35.7487,0.349432
2,64,438,2,0.011617,0.316738,0.00021,2624,-13.2089,13.2089,0.007359
2,64,440,2,0.031765,0.72581,0.00021,2624,-12.4119,12.4119,0.046111
2,64,442,2,0.010767,0.98384,0.00021,2624,-12.7497,12.7497,0.021186
2,64,443,2,0.174058,0.989314,0.00021,2624,-11.5387,11.5387,0.344395
2,64,444,2,0.034079,0.990822,0.00021,2624,-12.2462,12.2462,0.067532
2,64,445,2,0.029707,0.939188,0.00021,2624,-12.3291,12.3291,0.055801
2,64,446,2,0.036937,0.96748,0.00021,2624,-12.2216,12.2216,0.071471
2,65,449,5,0.432436,0.969782,0.000213,2656,-32.6148,32.6148,2.096844
2,65,451,2,0.141104,0.999274,0.000213,2656,-11.6202,11.6202,0.282002
2,65,452,2,0.119271,0.896044,0.000213,2656,-11.7406,11.7406,0.213745
2,65,454,2,0.014214,0.984629,0.000213,2656,-12.6234,12.6234,0.027992
2,65,456,2,0.007844,0.757235,0.000213,2656,-12.9956,12.9956,0.011879
2,65,459,2,0.10431,0.998177,0.000213,2656,-11.7519,11.7519,0.20824
2,65,460,2,0.155447,0.999999,0.000213,2656,-11.5778,11.5778,0.310894
2,65,463,2,0.273354,0.976304,0.000213,2656,-11.3431,11.3431,0.533754
2,65,464,2,0.018669,0.990918,0.000213,2656,-12.5023,12.5023,0.036999
2,65,465,2,0.178172,0.999323,0.000213,2656,-11.5189,11.5189,0.356103
2,66,466,2,0.072853,0.940112,0.000203,2534,-11.9542,11.9542,0.13698
2,66,467,2,0.025068,0.968422,0.000203,2534,-12.4047,12.4047,0.048553
2,66,469,2,0.04646,0.443457,0.000203,2534,-12.4759,12.4759,0.041206
2,66,471,2,0.079092,0.858528,0.000203,2534,-11.958,11.958,0.135806
2,66,473,2,0.015346,0.99724,0.000203,2534,-12.605,12.605,0.030607
2,67,480,2,0.039108,0.886455,0.000206,2577,-12.2426,12.2426,0.069335
2,67,474,4,0.327191,0.765334,0.000206,2577,-26.2763,26.2763,1.001642
2,67,475,5,0.352231,0.546877,0.000206,2577,-34.0188,34.0188,0.963134
2,67,476,2,0.591156,0.888445,0.000206,2577,-11.0622,11.0622,1.050419
2,69,483,2,0.633356,0.999688,0.0002,2498,-10.9945,10.9945,1.266316
2,69,485,2,0.029695,0.988166,0.0002,2498,-12.3285,12.3285,0.058687
2,69,486,2,0.09127,0.990992,0.0002,2498,-11.8397,11.8397,0.180896
2,69,487,2,0.185531,0.893662,0.0002,2498,-11.5765,11.5765,0.331604
2,69,488,2,0.082782,0.973577,0.0002,2498,-11.8897,11.8897,0.16119
3,0,1,2,0.067946,0.945529,0.000249,3108,-11.8933,11.8933,0.12849
3,0,2,2,0.097119,0.975859,0.000249,3108,-11.7245,11.7245,0.189549
3,1,3,3,0.380371,0.982823,0.000243,3041,-18.4007,18.4007,1.121513
3,1,4,3,0.466334,0.961908,0.000243,3041,-18.2425,18.2425,1.345713
3,1,5,2,0.033709,0.555704,0.000243,3041,-12.438,12.438,0.037465
3,1,6,2,0.169966,0.995397,0.000243,3041,-11.4823,11.4823,0.338367
3,1,7,2,0.470863,0.918912,0.000243,3041,-11.0745,11.0745,0.865363
3,1,8,2,0.395579,0.959868,0.000243,3041,-11.1312,11.1312,0.759408
3,1,10,2,0.062228,0.725582,0.000243,3041,-12.056,12.056,0.090303
3,1,13,2,0.026514,0.993543,0.000243,3041,-12.29,12.29,0.052685
3,2,14,5,0.278325,0.253055,0.000247,3085,-35.454,35.454,0.352158
3,2,15,2,0.13609,0.927818,0.000247,3085,-11.6031,11.6031,0.252533
3,2,18,2,0.01083,0.218428,0.000247,3085,-13.3305,13.3305,0.004731
3,2,20,2,0.014386,0.969115,0.000247,3085,-12.5601,12.5601,0.027883
3,2,22,2,0.104246,0.985709,0.000247,3085,-11.6926,11.6926,0.205513
3,2,23,2,0.089969,0.977222,0.000247,3085,-11.7603,11.7603,0.175839
3,2,24,2,0.018822,0.981878,0.000247,3085,-12.4377,12.4377,0.036962
3,3,25,5,0.290168,0.951108,0.000246,3073,-33.0883,33.0883,1.379908
3,3,26,2,0.046164,0.904093,0.000246,3073,-12.0856,12.0856,0.083473
3,3,27,2,0.011885,0.937049,0.000246,3073,-12.6593,12.6593,0.022274
3,3,28,2,0.01678,0.951296,0.000246,3073,-12.503,12.503,0.031925
3,4,32,2,0.536316,0.971091,0.000239,2985,-11.002,11.002,1.041623
3,4,33,2,0.091057,0.999996,0.000239,2985,-11.7594,11.7594,0.182112
3,4,34,2,0.75376,0.90407,0.000239,2985,-10.8853,10.8853,1.362905
3,4,35,2,0.1597,0.911174,0.000239,2985,-11.5558,11.5558,0.291029
3,4,31,3,0.411362,0.744086,0.000239,2985,-18.5906,18.5906,0.918267
3,5,36,2,0.841327,0.993031,0.000238,2969,-10.7991,10.7991,1.670928
3,5,37,2,0.010159,0.229748,0.000238,2969,-13.3529,13.3529,0.004668
3,5,40,2,0.063847,0.873601,0.000238,2969,-11.9746,11.9746,0.111554
3,5,41,2,0.144791,0.994987,0.000238,2969,-11.5625,11.5625,0.288131
3,5,42,2,0.023966,0.934531,0.000238,2969,-12.3708,12.3708,0.044793
3,5,43,2,0.010133,0.989164,0.000238,2969,-12.72,12.72,0.020046
3,5,44,2,0.138701,0.987508,0.000238,2969,-11.5844,11.5844,0.273938
3,5,45,2,0.009516,0.95904,0.000238,2969,-12.7607,12.7607,0.018252
3,5,46,2,0.007366,0.970424,0.000238,2969,-12.8668,12.8668,0.014296
3,5,47,2,0.012588,0.868252,0.000238,2969,-12.6824,12.6824,0.021859
3,6,50,2,0.009909,0.632458,0.000242,3030,-12.9151,12.9151,0.012535
3,6,51,2,0.012548,0.762748,0.000242,3030,-12.7312,12.7312,0.019142
3,6,53,2,0.155817,0.986572,0.000242,3030,-11.5255,11.5255,0.307449
3,7,54,4,0.427358,0.849322,0.000245,3056,-25.5706,25.5706,1.451859
3,7,56,2,0.011265,0.998931,0.000245,3056,-12.6572,12.6572,0.022506
3,7,57,2,0.062309,0.730836,0.000245,3056,-12.0501,12.0501,0.091076
3,7,58,2,0.11872,0.783083,0.000245,3056,-11.7402,11.7402,0.185935
3,7,59,2,0.022144,0.993473,0.000245,3056,-12.3661,12.3661,0.043998
3,7,61,2,0.018444,0.966722,0.000245,3056,-12.4573,12.4573,0.03566
3,8,62,3,0.467708,0.972413,0.00024,2995,-18.2437,18.2437,1.364416
3,8,63,2,0.161421,0.934755,0.00024,2995,-11.5386,11.5386,0.301778
3,9,65,2,0.066499,0.974292,0.000238,2975,-11.9087,11.9087,0.129578
3,9,66,2,0.032931,0.798664,0.000238,2975,-12.3002,12.3002,0.052602
3,9,68,2,0.03833,0.38966,0.000238,2975,-12.5459,12.5459,0.029871
3,9,71,2,0.026179,0.67424,0.000238,2975,-12.4734,12.4734,0.035302
3,9,74,2,0.055518,0.996456,0.000238,2975,-11.9773,11.9773,0.110642
3,9,75,2,0.026341,0.999702,0.000238,2975,-12.2997,12.2997,0.052666
3,10,76,5,0.359014,0.952025,0.000239,2990,-32.7644,32.7644,1.708953
3,10,80,2,0.150051,0.963031,0.000239,2990,-11.5581,11.5581,0.289007
3,10,81,2,0.043789,0.975782,0.000239,2990,-12.0873,12.0873,0.085457
3,10,83,2,0.107201,0.735506,0.000239,2990,-11.8212,11.8212,0.157693
3,10,84,2,0.08568,0.993111,0.000239,2990,-11.7881,11.7881,0.17018
3,10,85,2,0.140669,0.993671,0.000239,2990,-11.5725,11.5725,0.279558
3,10,87,2,0.17848,0.977773,0.000239,2990,-11.4761,11.4761,0.349026
3,10,88,2,0.446395,0.661747,0.000239,2990,-11.2476,11.2476,0.590802
3,10,89,2,0.160072,0.924588,0.000239,2990,-11.5477,11.5477,0.296001
3,10,90,2,0.146984,0.972752,0.000239,2990,-11.5627,11.5627,0.285959
3,11,92,5,0.237621,0.551897,0.00025,3120,-34.3545,34.3545,0.65571
3,12,96,2,0.086676,0.771774,0.000242,3020,-11.8883,11.8883,0.133788
3,12,99,2,0.073319,0.99483,0.000242,3020,-11.8507,11.8507,0.14588
3,12,93,3,0.278029,0.881285,0.000242,3020,-18.7737,18.7737,0.735068
3,12,94,2,0.062378,0.997017,0.000242,3020,-11.9199,11.9199,0.124384
3,13,100,4,0.364132,0.813565,0.000244,3054,-25.8361,25.8361,1.184982
3,13,101,2,0.366285,0.935272,0.000244,3054,-11.174,11.174,0.685153
3,13,102,2,0.008924,0.998369,0.000244,3054,-12.7589,12.7589,0.017819
3,13,105,2,0.007398,0.965234,0.000244,3054,-12.855,12.855,0.014281
3,13,107,2,0.198325,0.973693,0.000244,3054,-11.423,11.423,0.386214
3,13,109,2,0.007514,0.982749,0.000244,3054,-12.8405,12.8405,0.014768
3,13,110,2,0.010292,0.999609,0.000244,3054,-12.6964,12.6964,0.020575
3,13,111,2,0.030385,0.967788,0.000244,3054,-12.2403,12.2403,0.058812
3,13,112,2,0.010753,0.993629,0.000244,3054,-12.68,12.68,0.02137
3,13,113,2,0.333994,0.782098,0.000244,3054,-11.2918,11.2918,0.522432
3,13,114,2,0.047521,0.989781,0.000244,3054,-12.0364,12.0364,0.094071
3,13,117,2,0.048315,0.985052,0.000244,3054,-12.0312,12.0312,0.095186
3,13,118,2,0.172308,0.722922,0.000244,3054,-11.6134,11.6134,0.249131
3,14,120,2,0.066388,0.98003,0.000237,2959,-11.9092,11.9092,0.130125
3,14,121,2,0.072136,0.910847,0.000237,2959,-11.9049,11.9049,0.131409
3,14,123,2,0.015699,0.919588,0.000237,2959,-12.563,12.563,0.028872
3,15,128,2,0.026713,0.997009,0.000234,2921,-12.3027,12.3027,0.053265
3,15,129,2,0.010637,0.602015,0.000234,2921,-12.9217,12.9217,0.012807
3,15,131,2,0.025079,0.997741,0.000234,2921,-12.3298,12.3298,0.050045
3,15,132,2,0.009838,0.860546,0.000234,2921,-12.8004,12.8004,0.016932
3,15,134,2,0.021092,0.928214,0.000234,2921,-12.4363,12.4363,0.039155
3,15,135,2,0.023408,0.983996,0.000234,2921,-12.3658,12.3658,0.046066
3,15,124,4,0.334189,0.515413,0.000234,2921,-26.6006,26.6006,0.688983
3,15,125,2,0.03113,0.760104,0.000234,2921,-12.3541,12.3541,0.047324
3,15,127,2,0.027657,0.308436,0.000234,2921,-12.7971,12.7971,0.017061
3,16,136,2,0.231867,0.964416,0.000226,2824,-11.3933,11.3933,0.447233
3,16,137,2,0.010883,0.998105,0.000226,2824,-12.7069,12.7069,0.021725
3,16,138,2,0.139336,0.999999,0.000226,2824,-11.5987,11.5987,0.278672
3,17,141,5,0.358681,0.831519,0.000235,2932,-33.0351,33.0351,1.49125
3,18,144,2,0.042239,0.966329,0.000234,2922,-12.1171,12.1171,0.081634
3,18,145,2,0.038812,0.938921,0.000234,2922,-12.1664,12.1664,0.072883
3,18,146,2,0.051759,0.919365,0.000234,2922,-12.0505,12.0505,0.095172
3,18,143,2,0.037028,0.985811,0.000234,2922,-12.1656,12.1656,0.073005
3,19,147,5,0.231356,0.206673,0.000232,2898,-36.2354,36.2354,0.239075
3,19,148,5,0.284106,0.527209,0.000232,2898,-34.2518,34.2518,0.748917
3,19,149,2,0.013968,0.766975,0.000232,2898,-12.7016,12.7016,0.021426
3,19,151,2,0.011816,0.752073,0.000232,2898,-12.7828,12.7828,0.017773
3,19,152,2,0.038957,0.830687,0.000232,2898,-12.2215,12.2215,0.064723
3,19,153,2,0.011812,0.986567,0.000232,2898,-12.6651,12.6651,0.023307
3,20,161,2,0.055609,0.791986,0.000227,2837,-12.0969,12.0969,0.088083
3,20,156,2,0.045409,0.999998,0.000227,2837,-12.0836,12.0836,0.090817
3,20,157,2,0.016672,0.970038,0.000227,2837,-12.532,12.532,0.032344
3,20,158,2,0.170494,0.809596,0.000227,2837,-11.6008,11.6008,0.276063
3,20,159,2,0.035426,0.99917,0.000227,2837,-12.1918,12.1918,0.070792
3,21,162,4,0.477397,0.207234,0.000218,2726,-27.413,27.413,0.395731
3,21,164,2,0.01435,0.99536,0.000218,2726,-12.6033,12.6033,0.028568
3,21,165,2,0.232912,0.939415,0.000218,2726,-11.4181,11.4181,0.437603
3,21,166,2,0.015226,0.939688,0.000218,2726,-12.6026,12.6026,0.028616
3,21,167,2,0.115899,0.918345,0.000218,2726,-11.731,11.731,0.212871
3,22,169,4,0.228365,0.633447,0.000228,2853,-26.8587,26.8587,0.578628
3,22,173,2,0.177588,0.846778,0.000228,2853,-11.5612,11.5612,0.300755
3,22,174,2,0.126876,0.833291,0.000228,2853,-11.7142,11.7142,0.211448
3,22,175,2,0.096003,0.999624,0.000228,2853,-11.7562,11.7562,0.191934
3,22,176,2,0.175023,0.992116,0.000228,2853,-11.4987,11.4987,0.347287
3,23,177,5,0.295292,0.856383,0.00023,2876,-33.3553,33.3553,1.264414
3,23,178,2,0.087467,0.99202,0.00023,2876,-11.7965,11.7965,0.173537
3,23,179,2,0.124575,0.711938,0.00023,2876,-11.787,11.787,0.17738
3,23,181,2,0.111605,0.476115,0.00023,2876,-12.0095,12.0095,0.106274
3,23,182,2,0.050169,0.916834,0.00023,2876,-12.0721,12.0721,0.091994
3,23,183,2,0.119877,0.787971,0.00023,2876,-11.7596,11.7596,0.188919
3,23,185,2,0.042899,0.813921,0.00023,2876,-12.1918,12.1918,0.069833
3,24,186,4,0.345254,0.834274,0.000225,2814,-25.9793,25.9793,1.152145
3,24,189,2,0.054691,0.995229,0.000225,2814,-12.0085,12.0085,0.10886
3,24,190,2,0.023396,0.987289,0.000225,2814,-12.3807,12.3807,0.046197
3,24,191,2,0.120671,0.992731,0.000225,2814,-11.6659,11.6659,0.239587
