window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral
105,4914,2954,1,4,3,1.9495,2,12.6,11,2943,4.45,0.9814,3010.1,11,1.0,49,3,2,1039,0.001479,0.0394,37.037,104,52.0,0.0204,0.008,0,0,0,0,0.082437,0.015625,36,0.8105,5.6151,0.4409,0,0,0
106,4914,2973,1,4,3,1.9646,2,13.4,9,2964,4.43,0.9888,3006.6,9,1.0,49,1,1,1038,0.001424,0.0386,31.9149,105,52.9,0.0211,0.0079,0,0,0,0,0.084211,0.015625,35,0.8145,5.6292,0.441,0,0,0
107,4912,2945,1,3,0,1.9342,2,13.4,8,2937,4.41,0.9814,3000.7,8,1.0,50,3,2,1035,0.001343,0.0411,27.8746,106,51.4,0.0207,0.0078,0,1,0,0,0.071918,0.015625,36,0.7827,5.6429,0.4408,0,0,0
108,4912,3037,0,0,1,1.9498,2,14.1,3034,0,4.5,1.0109,3004.1,3,1.0,50,0,0,1035,0.001397,0.0385,9.8039,107,52.4,0.0208,0.0082,0,0,0,0,0.083333,0.015625,36,0.8125,5.6621,0.4407,0,0,0
109,4912,3055,1,3,1,1.9314,1,12.3,3055,0,4.55,1.0153,3009.0,0,1.0,50,1,1,1045,0.001249,0.0421,0.0,108,53.4,0.0202,0.0091,0,0,0,0,0.080702,0.015625,36,0.8064,5.6726,0.4414,0,0,0
110,4911,3043,4,5,3,1.6203,1,12.2,3024,0,4.51,1.0102,3012.2,19,1.0,52,4,2,1075,0.001663,0.0382,60.7029,109,50.8,0.0202,0.0075,3,1,0,0,0.105096,0.015625,35,0.8513,5.6822,0.4415,0,0,0
111,4910,2989,1,5,3,1.8506,2,12.3,5,2969,4.43,0.993,3010.0,20,1.0,52,2,2,1101,0.00156,0.0398,59.0062,110,51.7,0.0203,0.0088,1,0,0,0,0.082569,0.015625,37,0.8108,5.7067,0.4412,0,0,0
112,4905,2980,0,0,3,1.877,2,12.2,4,2966,4.43,0.991,3007.2,14,1.0,50,0,2,1060,0.001425,0.0397,51.4706,111,54.5,0.021,0.0081,0,1,0,0,0.083032,0.015625,36,0.8118,5.7283,0.4411,0,0,0
113,4903,2971,2,4,3,1.8423,1,12.3,4,2963,4.45,0.9891,3003.7,8,1.0,52,4,2,1067,0.001462,0.039,27.2109,112,52.6,0.0193,0.0087,0,1,0,0,0.077922,0.015625,38,0.7995,5.7348,0.4409,0,0,0
114,4903,2972,1,5,1,1.9168,1,12.6,5,2967,4.42,0.9904,3000.7,5,1.0,51,1,2,1086,0.001327,0.0397,17.2414,113,54.4,0.0198,0.0075,1,1,0,0,0.099338,0.015625,37,0.8427,5.7514,0.4407,0,0,0
115,4902,2904,0,0,3,1.9242,2,14.6,5,2899,4.4,0.9708,2991.5,5,1.0,50,0,1,1053,0.001381,0.0473,16.3399,114,56.5,0.0204,0.0072,0,0,0,0,0.082019,0.015625,37,0.8095,5.7734,0.4406,0,0,0
116,4900,2955,0,0,3,1.9463,1,13.4,5,2950,4.44,0.989,2988.0,5,1.0,50,0,0,1046,0.001363,0.0509,18.6567,115,57.5,0.0209,0.0097,0,0,0,0,0.076364,0.015625,37,0.7954,5.7807,0.4402,0,0,0
117,4900,2988,0,0,3,1.977,1,12.9,0,2988,4.5,1.0,2988.0,0,1.0,50,0,0,1046,0.001325,0.0455,0.0,116,58.5,0.0204,0.0082,0,0,0,0,0.08042,0.015625,37,0.8057,5.8017,0.4397,0,0,0
118,4899,3003,1,4,1,1.9506,1,12.7,2997,0,4.45,1.0045,2989.4,6,1.0,49,4,5,1072,0.00113,0.0528,17.2414,117,58.1,0.0205,0.009,0,0,0,0,0.079208,0.015625,37,0.8027,5.8182,0.4401,0,0,0
119,4897,2946,3,5,3,1.881,1,12.9,0,2932,4.43,0.9868,2985.3,14,1.0,51,5,3,1082,0.001335,0.0396,44.7284,118,54.5,0.0201,0.008,2,1,0,0,0.070122,0.015625,36,0.7772,5.8182,0.4402,0,0,0
120,4895,3087,0,0,3,1.9566,2,12.2,3097,0,4.58,1.0337,2995.9,0,1.0,50,0,1,1060,0.001338,0.0436,0.0,119,56.6,0.0219,0.0086,0,0,0,0,0.087227,0.015625,36,0.8209,5.8182,0.4402,0,0,0
121,4895,3102,1,3,1,1.971,1,12.1,3112,0,4.6,1.0364,3007.5,5,1.0,52,4,2,1064,0.001242,0.0536,16.2338,120,55.3,0.0197,0.0085,0,0,0,0,0.059937,0.015625,35,0.7393,5.8182,0.4396,0,0,0
122,4894,2968,0,0,3,1.9709,1,12.1,2,2961,4.46,0.9881,3003.7,7,1.0,51,2,3,1082,0.001039,0.0447,17.7305,121,57.4,0.0201,0.0082,0,0,0,0,0.068729,0.015625,36,0.7727,5.8182,0.4397,0,0,0
123,4894,3042,2,5,1,1.9608,1,12.1,3034,0,4.51,1.0115,3007.4,8,1.0,53,2,0,1098,0.001187,0.0447,26.6667,122,56.2,0.0189,0.0087,1,0,0,0,0.073482,0.015625,36,0.7874,5.8182,0.4396,0,0,0
124,4892,3001,0,0,3,1.9483,1,11.9,0,3001,4.49,0.9981,3006.8,0,1.0,51,0,2,1098,0.001227,0.0406,0.0,123,59.1,0.0204,0.0081,0,1,0,0,0.081181,0.015625,36,0.8075,5.8182,0.4396,0,0,0
125,4891,3082,0,0,3,1.992,1,12.4,3083,0,4.51,1.0229,3014.0,0,1.0,50,0,1,1061,0.000914,0.0436,0.0,124,61.2,0.0197,0.0083,0,0,0,0,0.087248,0.015625,35,0.8209,5.8182,0.4397,0,0,0
126,4888,3017,0,0,3,1.9597,1,12.9,3017,0,4.45,1.0009,3014.3,0,1.0,50,0,0,1060,0.001066,0.0491,0.0,125,62.2,0.0205,0.0074,0,0,0,0,0.066667,0.015625,35,0.7656,5.8182,0.44,0,0,0
127,4887,2974,0,0,3,1.9218,1,12.8,0,2974,4.39,0.9879,3010.5,0,1.0,50,0,0,1060,0.001017,0.0471,0.0,126,63.2,0.0203,0.0092,0,0,0,0,0.097826,0.015625,35,0.8403,5.8182,0.4401,0,0,0
128,4887,2982,1,5,1,1.9419,1,12.1,0,2977,4.48,0.9914,3007.7,5,1.0,51,1,0,1080,0.001026,0.0327,16.7224,127,63.0,0.0201,0.0068,1,0,0,0,0.062092,0.015625,36,0.7484,5.8182,0.4401,0,0,0
129,4885,3076,1,4,2,1.8779,1,12.1,3067,0,4.53,1.0205,3014.2,9,1.0,52,1,0,1093,0.001189,0.0492,27.9503,128,62.8,0.0192,0.0089,0,0,0,0,0.064615,0.015625,37,0.7582,5.8576,0.4396,0,0,0
130,4885,3079,3,5,3,1.9506,2,12.1,3051,0,4.44,1.0197,3020.5,29,1.0,64,17,5,1183,0.001245,0.0344,75.3247,129,51.8,0.0168,0.0062,2,0,0,0,0.068796,0.015625,42,0.7729,5.9264,0.4391,0,0,0
131,4884,2963,0,0,3,1.8753,2,12.1,9,2942,4.41,0.9827,3015.0,21,1.0,62,0,2,1162,0.00123,0.0359,56.0,130,54.0,0.0179,0.0071,0,1,0,0,0.061538,0.015625,40,0.7461,5.9777,0.4387,0,0,0
132,4884,3032,0,0,3,1.9875,1,12.1,3014,0,4.51,1.0051,3016.6,18,1.0,64,5,3,1180,0.001093,0.033,53.0973,131,53.2,0.0172,0.0059,0,0,0,0,0.06044,0.015625,42,0.7415,6.0381,0.4383,0,0,0
133,4883,2943,0,0,3,1.9809,1,12.1,3,2940,4.39,0.9779,3009.6,3,1.0,59,0,5,1162,0.000977,0.0372,9.8361,132,58.6,0.0184,0.0081,0,0,0,0,0.086687,0.015625,41,0.8198,6.1155,0.4381,0,0,0
134,4882,2969,1,5,3,1.9575,1,12.4,0,2964,4.47,0.9878,3005.8,5,1.0,55,1,5,1141,0.001037,0.0376,16.0772,133,63.7,0.0192,0.008,1,0,0,0,0.062696,0.015625,38,0.7508,6.1751,0.438,0,0,0
135,4882,3041,0,0,3,1.9814,1,13.6,3041,0,4.47,1.0106,3009.1,0,1.0,53,0,2,1119,0.000943,0.0415,0.0,134,66.9,0.0202,0.0074,0,1,0,0,0.076125,0.015625,38,0.7947,6.227,0.4384,0,0,0
136,4882,3055,0,0,3,1.9329,1,12.4,3051,0,4.49,1.0138,3013.5,4,1.0,53,4,4,1117,0.000885,0.0331,9.3458,135,65.3,0.0189,0.0063,0,0,0,0,0.060241,0.015625,39,0.7406,6.2782,0.4382,0,0,0
137,4882,3020,1,5,3,1.9261,1,12.0,3015,0,4.49,1.002,3014.1,5,1.0,53,1,1,1114,0.001046,0.0413,16.6667,136,66.2,0.0195,0.0076,1,0,0,0,0.08254,0.015625,38,0.8107,6.3322,0.4384,0,0,0
138,4882,2982,0,0,3,1.8454,1,11.9,2,2980,4.49,0.9904,3011.1,2,1.0,52,2,3,1117,0.000951,0.0404,0.0,137,68.5,0.0203,0.0091,0,0,0,0,0.065217,0.015625,36,0.7604,6.3881,0.4384,0,0,0
139,4881,2989,1,4,3,1.8961,1,12.0,3,2986,4.47,0.9934,3009.0,3,1.0,53,1,0,1115,0.000823,0.0489,10.1695,138,68.2,0.0199,0.009,0,0,0,0,0.061889,0.015625,37,0.7475,6.4467,0.4386,0,0,0
140,4881,2963,0,0,3,1.8698,1,12.1,2,2961,4.35,0.9862,3004.6,2,1.0,54,2,1,1128,0.00104,0.0323,6.734,139,67.9,0.0185,0.0066,0,0,0,0,0.080645,0.015625,39,0.8063,6.4983,0.4384,0,0,0
141,4881,2980,2,4,1,1.9135,1,12.0,7,2973,4.41,0.9926,3002.2,7,1.0,55,3,2,1151,0.000927,0.0359,18.6335,140,67.6,0.0194,0.007,0,0,0,0,0.08982,0.015625,38,0.826,6.5282,0.4387,0,0,0
142,4880,2998,2,5,1,1.9668,1,12.1,5,2993,4.41,0.9987,3001.8,5,1.0,57,2,0,1154,0.001038,0.0351,15.3846,141,66.2,0.0184,0.0077,1,0,0,0,0.073099,0.015625,39,0.7863,6.5604,0.4384,0,0,0
143,4880,3003,2,5,3,1.9781,2,12.1,2988,0,4.5,1.0004,3001.9,15,1.0,57,4,4,1203,0.001035,0.0342,38.3481,142,67.1,0.0184,0.007,1,0,0,0,0.065527,0.015625,41,0.7615,6.6031,0.4377,0,0,0
144,4879,3008,0,0,3,1.9749,2,13.7,2998,0,4.48,1.0018,3002.5,10,1.0,56,0,1,1168,0.001111,0.0388,30.7692,143,68.9,0.0182,0.008,0,0,0,0,0.065672,0.015625,40,0.7621,6.642,0.4372,0,0,0
145,4878,2967,1,5,3,1.9964,1,12.5,5,2952,4.43,0.9893,2999.1,15,1.0,55,1,2,1185,0.001132,0.0482,44.1176,144,71.0,0.0191,0.008,1,0,0,0,0.053824,0.015625,41,0.7097,6.6901,0.4361,0,0,0
146,4877,3004,3,5,1,1.994,1,13.7,2981,0,4.45,1.0015,2999.6,23,1.0,59,6,2,1220,0.001075,0.0378,64.4258,145,66.9,0.0179,0.0076,2,1,0,0,0.059459,0.015625,42,0.7372,6.7361,0.4355,0,0,0
147,4876,3058,0,0,1,1.9634,2,12.4,3053,0,4.48,1.0176,3005.2,5,1.0,58,0,1,1203,0.001068,0.0363,14.5349,146,69.1,0.0185,0.0074,0,0,0,0,0.055866,0.015625,41,0.7203,6.7696,0.4347,0,0,0
148,4876,3042,2,5,1,1.9888,1,12.0,3032,0,4.5,1.0111,3008.7,10,1.0,57,6,7,1202,0.001198,0.0379,22.409,147,66.3,0.0184,0.0072,1,3,0,0,0.070461,0.015625,44,0.7782,6.7885,0.4337,0,0,0
149,4876,3072,0,0,3,1.981,1,12.3,3072,0,4.5,1.019,3014.7,0,1.0,56,0,1,1176,0.001086,0.0344,0.0,148,68.5,0.0178,0.0071,0,0,0,0,0.060847,0.015625,42,0.7432,6.8176,0.4328,0,0,0
150,4875,2902,2,3,1,1.9525,1,12.0,3,2896,4.34,0.9661,3004.0,6,1.0,56,3,3,1198,0.000909,0.032,15.1976,149,69.4,0.0184,0.0057,0,0,0,0,0.075581,0.015625,42,0.7933,6.838,0.4323,0,0,0
151,4875,2955,1,4,3,1.9666,1,12.1,6,2944,4.43,0.9852,2999.3,11,1.0,61,6,1,1198,0.001043,0.0336,32.2581,150,64.6,0.0173,0.0068,0,0,0,0,0.070028,0.015625,43,0.7769,6.8604,0.4313,0,0,0
152,4874,2987,0,0,1,1.9846,2,12.0,5,2977,4.5,0.9963,2998.1,10,1.0,60,2,3,1193,0.001018,0.0305,23.0548,151,66.3,0.0171,0.0059,0,1,0,0,0.060942,0.015625,42,0.7436,6.8936,0.4305,0,0,0
153,4872,3050,1,4,3,1.9852,1,12.0,3038,0,4.52,1.0156,3003.1,12,1.0,59,1,2,1191,0.001014,0.0363,32.0856,152,68.4,0.0168,0.0068,0,0,0,0,0.07772,0.015625,42,0.799,6.9196,0.4298,0,0,0
154,4870,2974,1,5,3,1.9776,1,12.4,7,2962,4.43,0.9912,3000.3,12,1.0,59,1,1,1193,0.001021,0.0332,34.188,153,69.3,0.0177,0.0074,1,0,0,0,0.060942,0.015625,41,0.7436,6.9539,0.4293,0,0,0
155,4869,2906,1,5,1,1.9855,2,13.2,13,2893,4.37,0.9715,2991.3,13,1.0,59,2,2,1192,0.000984,0.0422,37.6176,154,70.2,0.0174,0.0079,1,0,0,0,0.066265,0.015625,42,0.7642,7.0021,0.4287,0,0,0
156,4868,2954,0,0,1,1.9667,2,13.1,0,2954,4.38,0.9887,2987.8,0,1.0,58,0,1,1177,0.000876,0.0331,0.0,155,72.4,0.0177,0.0073,0,0,0,0,0.069277,0.015625,41,0.7745,7.0593,0.4283,0,0,0
157,4868,3050,0,0,0,1.9785,1,12.1,3051,0,4.48,1.0191,2993.8,0,1.0,57,0,1,1177,0.000917,0.0322,0.0,156,74.6,0.0178,0.0068,0,1,0,0,0.078947,0.015625,41,0.8021,7.0944,0.4277,0,0,0
158,4867,3030,0,0,0,1.93,1,12.1,3025,0,4.5,1.0109,2997.2,5,1.0,59,5,3,1182,0.000787,0.0365,15.9236,157,72.9,0.018,0.007,0,0,0,0,0.082067,0.015625,42,0.8096,7.143,0.4269,0,0,0
159,4867,2890,0,0,0,1.9363,1,12.1,0,2890,4.31,0.9675,2987.0,0,1.0,57,0,2,1165,0.000836,0.0332,0.0,158,76.5,0.0186,0.0072,0,0,0,0,0.063123,0.015625,41,0.7525,7.1929,0.4262,0,0,0
160,4867,2989,1,4,1,1.8638,1,12.0,2982,0,4.51,1.0006,2987.2,7,1.0,58,5,4,1181,0.000715,0.0338,20.8333,159,76.0,0.0169,0.0068,0,0,0,0,0.056338,0.015625,41,0.7227,7.2408,0.4256,0,0,0
161,4867,2932,1,3,3,1.7814,1,12.0,0,2922,4.43,0.9832,2982.0,10,1.0,59,4,3,1173,0.000857,0.0393,29.0698,160,75.7,0.017,0.0077,0,0,0,0,0.05618,0.015625,42,0.7219,7.2969,0.4252,0,0,0
162,4865,2995,0,0,3,1.7899,2,12.1,2992,0,4.46,1.004,2983.2,3,1.0,59,3,3,1182,0.000725,0.0355,6.7568,161,76.6,0.0181,0.0073,0,0,0,0,0.067742,0.015625,42,0.7693,7.3647,0.4249,0,0,0
163,4865,3036,0,0,3,1.8482,1,12.7,3029,0,4.47,1.016,2988.2,7,1.0,58,7,8,1195,0.000703,0.0308,16.2338,162,78.6,0.0175,0.0061,0,0,0,0,0.058462,0.015625,43,0.7327,7.4231,0.4245,0,0,0
164,4864,3010,1,4,3,1.8674,1,12.7,3006,0,4.5,1.0066,2990.3,4,1.0,58,1,1,1161,0.000768,0.0292,12.0846,163,79.6,0.0184,0.0063,0,0,0,0,0.06414,0.015625,41,0.7564,7.4727,0.4243,0,0,0
165,4861,2983,0,0,3,1.8157,1,13.5,0,2983,4.41,0.9978,2989.6,0,1.0,57,0,1,1160,0.000649,0.0344,0.0,164,82.0,0.0185,0.0075,0,0,0,0,0.05625,0.015625,41,0.7222,7.5258,0.4244,0,0,0
166,4861,3006,1,3,3,1.7247,1,13.4,2999,0,4.48,1.005,2991.2,7,1.0,57,6,6,1183,0.00075,0.0345,14.9701,165,82.9,0.0174,0.0068,0,0,0,0,0.066092,0.015625,42,0.7636,7.5919,0.4243,0,0,0
167,4861,3077,0,0,3,1.803,1,12.5,3081,0,4.56,1.0271,2999.7,0,1.0,56,0,1,1161,0.000677,0.0356,0.0,166,85.3,0.0177,0.008,0,0,0,0,0.065282,0.015625,41,0.7607,7.6572,0.4239,0,0,0
168,4861,2908,0,0,3,1.8992,1,13.7,0,2908,4.36,0.9723,2991.0,0,1.0,56,0,0,1146,0.000679,0.0375,0.0,167,86.3,0.018,0.0069,0,0,0,0,0.06875,0.015625,40,0.7727,7.726,0.4238,0,0,0
169,4861,3034,0,0,3,1.933,1,12.1,3031,0,4.55,1.013,2995.1,3,1.0,58,3,1,1156,0.000618,0.0316,8.8496,168,84.3,0.0177,0.0069,0,0,0,0,0.057471,0.015625,40,0.7281,7.7691,0.4236,0,0,0
170,4861,2951,1,5,1,1.9257,1,12.1,5,2946,4.38,0.9867,2990.9,5,1.0,57,1,2,1174,0.000683,0.036,14.4928,169,86.7,0.0173,0.007,1,0,0,0,0.072022,0.015625,40,0.7831,7.8161,0.4234,0,0,0
171,4860,2988,0,0,1,1.9498,1,13.9,1,2987,4.42,0.9991,2990.6,1,1.0,56,1,2,1168,0.000651,0.0363,0.0,170,89.2,0.0181,0.0074,0,0,0,0,0.072626,0.015625,41,0.7849,7.8441,0.423,0,0,0
172,4860,2995,1,5,0,1.9419,1,13.3,2987,0,4.56,1.0013,2991.0,8,1.0,57,4,3,1174,0.000772,0.0508,23.2558,170,85.7,0.0173,0.0084,1,1,0,0,0.067797,0.015625,41,0.7695,7.9091,0.4225,0,0,0
173,4860,2923,2,5,3,1.9737,1,12.7,0,2909,4.39,0.9794,2984.5,14,1.0,60,4,1,1207,0.000886,0.0385,43.4783,171,82.3,0.0178,0.007,1,0,0,0,0.056213,0.015625,42,0.722,7.9623,0.4219,0,0,0
174,4859,3110,1,4,1,1.9758,2,12.9,3124,0,4.62,1.0448,2998.7,9,1.0,58,1,3,1192,0.000891,0.0376,23.5602,172,84.7,0.0189,0.0076,0,1,0,0,0.075188,0.015625,43,0.7922,8.0375,0.4215,0,0,0
175,4858,3033,1,5,1,1.9839,2,12.0,3022,0,4.55,1.0103,3002.0,11,1.0,59,2,1,1200,0.000877,0.043,27.3224,173,84.2,0.0188,0.0072,1,0,0,0,0.067204,0.015625,43,0.7675,8.0993,0.4212,0,0,0
176,4858,3046,3,5,1,1.997,2,12.0,3031,0,4.52,1.0133,3006.1,15,1.0,60,3,2,1249,0.000939,0.0323,42.3729,174,83.6,0.017,0.0072,3,0,0,0,0.061995,0.015625,43,0.748,8.1371,0.4207,0,0,0
177,4858,2943,0,0,1,1.9908,2,12.0,0,2943,4.34,0.981,3000.1,0,1.0,58,0,2,1228,0.000844,0.0306,0.0,175,87.4,0.0174,0.0071,0,1,0,0,0.066327,0.015625,43,0.7644,8.1906,0.4205,0,0,0
178,4858,2955,0,0,0,1.9701,1,12.0,0,2955,4.42,0.9864,2995.8,0,1.0,58,0,0,1201,0.000768,0.0369,0.0,176,88.4,0.0176,0.0069,0,0,0,0,0.071023,0.015625,41,0.78,8.2304,0.4204,0,0,0
179,4857,3025,0,0,0,1.9465,1,12.0,3025,0,4.54,1.0088,2998.6,0,1.0,57,0,1,1200,0.000705,0.0365,0.0,177,90.9,0.0177,0.0068,0,1,0,0,0.078652,0.015625,41,0.8013,8.2782,0.4199,0,0,0
180,4855,3040,2,5,1,1.9267,1,11.9,3035,0,4.56,1.0125,3002.6,5,1.0,58,2,1,1212,0.000767,0.0378,17.6678,178,90.2,0.0176,0.007,1,1,0,0,0.085911,0.015625,41,0.8181,8.34,0.4196,0,0,0
181,4854,2893,3,5,3,1.8889,1,12.0,3,2878,4.37,0.9669,2992.1,15,1.0,63,8,3,1261,0.00108,0.0441,42.8571,179,84.0,0.0167,0.0074,1,0,0,0,0.055096,0.015625,46,0.7164,8.3868,0.4191,0,0,0
182,4854,2981,0,0,1,1.9519,2,12.1,6,2975,4.42,0.9966,2991.1,6,1.0,65,6,4,1280,0.000838,0.0352,11.4943,180,82.3,0.016,0.0065,0,1,0,0,0.065041,0.015625,46,0.7598,8.4167,0.4184,0,0,0
183,4853,3027,0,0,0,1.9767,1,12.7,3018,0,4.51,1.0109,2994.5,9,1.0,63,5,7,1248,0.000795,0.0292,27.9503,181,83.0,0.0164,0.0066,0,1,0,0,0.061404,0.015625,44,0.7455,8.4634,0.418,0,0,0
184,4852,2967,1,5,1,1.9568,1,12.7,7,2950,4.43,0.9917,2991.9,17,1.0,63,4,4,1221,0.000872,0.0315,47.619,182,79.7,0.0165,0.0053,1,0,0,0,0.068768,0.015625,45,0.7728,8.515,0.4175,0,0,0
185,4849,2913,3,5,3,1.9694,1,12.8,9,2889,4.39,0.9761,2984.4,24,1.0,71,15,7,1291,0.000845,0.0349,64.1711,183,71.5,0.015,0.0063,1,0,0,0,0.067332,0.015625,48,0.7679,8.5574,0.4167,0,0,0
186,4847,2976,2,5,3,1.9416,2,11.9,9,2948,4.46,0.9975,2983.6,28,1.0,70,5,6,1301,0.001071,0.0327,69.6517,184,73.4,0.0149,0.007,1,0,0,0,0.088785,0.015625,48,0.824,8.6018,0.4158,0,0,0
187,4847,3013,1,5,1,1.971,2,11.9,2993,0,4.42,1.0089,2986.4,20,1.0,71,2,1,1308,0.00101,0.0312,50.7614,185,73.4,0.0155,0.0066,1,0,0,0,0.06235,0.015625,45,0.7494,8.6522,0.4151,0,0,0
188,4847,2980,1,5,1,1.9651,2,11.9,4,2967,4.4,0.9981,2985.8,13,1.0,67,1,5,1332,0.001014,0.0345,33.9426,186,78.6,0.0148,0.0066,1,0,0,0,0.083744,0.015625,45,0.8134,8.6965,0.4142,0,0,0
189,4846,2904,0,0,3,1.9845,2,11.9,10,2894,4.45,0.9752,2978.0,10,1.0,67,6,6,1319,0.000851,0.0363,25.641,187,79.4,0.0149,0.0063,0,1,0,0,0.070218,0.015625,44,0.7775,8.7328,0.4136,0,0,0
190,4844,3033,0,0,3,1.9742,1,11.9,3027,0,4.47,1.0167,2983.2,6,1.0,65,0,2,1286,0.000832,0.0315,15.2284,188,82.7,0.0149,0.0055,0,0,0,0,0.05569,0.015625,44,0.7194,8.757,0.4129,0,0,0
191,4843,3016,0,0,3,1.977,1,11.9,3008,0,4.45,1.0099,2986.3,8,1.0,66,2,1,1278,0.000786,0.0343,21.7984,189,82.4,0.0157,0.0071,0,0,0,0,0.065963,0.015625,45,0.7631,8.8098,0.4125,0,0,0
192,4841,2940,5,5,1,1.9875,1,12.0,23,2912,4.48,0.9859,2981.9,28,1.0,69,6,3,1355,0.000993,0.0319,69.4087,190,79.7,0.0152,0.0065,2,1,0,0,0.071253,0.015625,46,0.7807,8.8712,0.4119,0,0,0
193,4839,2968,1,4,1,1.9852,1,12.8,9,2954,4.44,0.9958,2980.6,14,1.0,68,1,2,1324,0.000889,0.0305,36.7454,190,79.0,0.0151,0.005,0,1,0,0,0.089059,0.015625,45,0.8246,8.9221,0.4113,0,0,0
194,4837,2915,0,0,3,1.9401,2,12.7,4,2907,4.49,0.98,2974.3,8,1.0,67,0,1,1317,0.000871,0.0359,21.1082,191,81.1,0.0155,0.0069,0,0,0,0,0.071795,0.015625,44,0.7824,8.9657,0.4107,0,0,0
195,4832,2944,0,0,3,1.8842,1,12.5,4,2940,4.46,0.9908,2971.5,4,1.0,65,0,2,1302,0.000841,0.0293,11.1732,192,84.5,0.0151,0.0062,0,1,0,0,0.082667,0.015625,43,0.811,9.0137,0.4102,0,0,0
196,4831,2942,0,0,3,1.8842,1,12.1,0,2942,4.52,0.991,2968.7,0,1.0,63,0,2,1271,0.000723,0.0366,0.0,193,88.0,0.0163,0.007,0,0,0,0,0.084507,0.015625,43,0.8151,9.056,0.4097,0,0,0
197,4830,2981,0,0,3,1.8496,1,12.8,2981,0,4.39,1.0038,2969.8,0,1.0,63,0,0,1254,0.000675,0.0381,0.0,194,89.0,0.0171,0.0068,0,0,0,0,0.060914,0.015625,43,0.7435,9.094,0.4093,0,0,0
198,4830,2850,2,5,3,1.7274,1,12.2,0,2840,4.35,0.9634,2958.4,10,1.0,66,5,2,1286,0.000713,0.0314,27.248,195,83.5,0.0159,0.0057,1,1,0,0,0.068063,0.015625,45,0.7704,9.149,0.4091,0,0,0
199,4830,2960,1,3,1,1.9238,1,13.6,2951,0,4.46,1.0005,2958.6,9,1.0,66,2,2,1307,0.00076,0.0288,24.8619,196,84.3,0.0158,0.0066,0,0,0,0,0.073298,0.015625,45,0.7868,9.1987,0.4088,0,0,0
200,4830,2915,1,4,3,1.9329,2,12.0,7,2908,4.39,0.9867,2954.4,7,1.0,65,1,2,1292,0.000856,0.0323,21.148,197,85.4,0.015,0.0057,0,1,0,0,0.052786,0.015625,45,0.704,9.2427,0.4084,0,0,0
