window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral
105,4891,3024,2,5,3,1.9749,2,13.4,3006,0,4.42,1.0046,3010.2,18,1.0,61,5,3,1183,0.001242,0.037,57.508,104,48.3,0.0176,0.0071,1,2,0,0,0.098765,0.015625,41,0.8418,6.4046,0.4527,0,0,0
106,4891,3040,0,0,3,1.9819,2,12.6,3031,0,4.45,1.009,3013.0,9,1.0,59,0,2,1140,0.001302,0.0329,25.641,105,49.4,0.0181,0.0071,0,0,0,0,0.079452,0.015625,41,0.8033,6.4841,0.4522,0,0,0
107,4891,3033,0,0,3,1.9086,1,14.0,3030,0,4.52,1.006,3014.9,3,1.0,58,1,2,1146,0.001156,0.0367,6.8259,106,51.2,0.0193,0.0071,0,0,0,0,0.073333,0.015625,41,0.7869,6.5541,0.4519,0,0,0
108,4891,3030,1,5,1,1.944,1,13.9,3025,0,4.51,1.0045,3016.4,5,1.0,56,1,3,1145,0.001171,0.0369,15.9236,107,53.7,0.02,0.008,1,0,0,0,0.064615,0.015625,41,0.7582,6.6156,0.4513,0,0,0
109,4889,2940,1,3,1,1.9784,1,12.4,5,2935,4.47,0.977,3009.1,5,1.0,55,3,4,1142,0.00104,0.0348,9.1743,108,55.5,0.0187,0.0067,0,0,0,0,0.092754,0.015625,41,0.8315,6.7084,0.4512,0,0,0
110,4886,3001,0,0,3,1.8927,2,12.7,7,2994,4.44,0.9976,3008.3,7,1.0,57,4,2,1116,0.001129,0.0421,23.7288,109,54.5,0.0184,0.0067,0,0,0,0,0.07767,0.015625,42,0.7988,6.786,0.4502,0,0,0
111,4884,2963,2,5,3,1.916,1,12.0,6,2952,4.44,0.9864,3004.0,11,1.0,57,2,2,1142,0.001234,0.0382,33.5366,110,55.2,0.0188,0.0074,1,1,0,0,0.070588,0.015625,43,0.7786,6.8566,0.4496,0,0,0
112,4884,3065,4,5,3,1.9231,1,12.0,3038,0,4.58,1.0183,3009.8,27,1.0,61,8,4,1191,0.001229,0.0331,74.928,111,52.2,0.017,0.007,2,0,0,0,0.077135,0.015625,44,0.7974,6.9338,0.4488,0,0,0
113,4883,3076,1,5,3,1.9008,2,12.1,3055,0,4.48,1.0199,3016.1,21,1.0,61,6,6,1202,0.001194,0.0296,49.6084,112,53.0,0.018,0.0069,1,0,0,0,0.076543,0.015625,43,0.7959,7.0103,0.448,0,0,0
114,4880,3030,1,3,3,1.9028,2,11.9,3009,0,4.45,1.0042,3017.4,21,1.0,61,6,6,1202,0.001216,0.0324,35.4954,113,54.0,0.0163,0.0064,0,0,0,0,0.091445,0.015625,43,0.8291,7.0663,0.4476,0,0,0
115,4880,3065,1,5,3,1.9175,2,12.0,3055,0,4.52,1.0142,3022.0,10,1.0,59,1,3,1179,0.001202,0.0291,21.7984,114,54.7,0.0172,0.0058,1,0,0,0,0.071429,0.015625,41,0.7812,7.1298,0.4476,0,0,0
116,4879,3060,1,5,3,1.9175,2,12.0,3055,0,4.46,1.0114,3025.6,5,1.0,59,1,1,1171,0.001174,0.037,15.9236,115,55.7,0.018,0.0071,1,0,0,0,0.111111,0.015625,40,0.8594,7.241,0.448,0,0,0
117,4878,3008,2,5,3,1.9569,2,12.6,5,2993,4.4,0.9947,3023.9,15,1.0,61,2,0,1210,0.00116,0.0348,41.5512,116,54.8,0.0173,0.0066,2,0,0,0,0.122995,0.015625,41,0.873,7.3639,0.4477,0,0,0
118,4877,2944,4,5,3,1.9651,2,13.7,0,2925,4.47,0.976,3016.3,19,1.0,65,4,0,1280,0.001362,0.0339,47.9798,117,52.4,0.0169,0.0067,3,0,0,0,0.084746,0.015625,42,0.8156,7.4487,0.4474,0,0,0
119,4874,3067,0,0,3,1.9428,2,12.8,3062,0,4.54,1.0152,3021.1,5,1.0,65,0,0,1280,0.001318,0.031,13.4048,118,53.4,0.0163,0.0071,0,0,0,0,0.103359,0.015625,42,0.8488,7.5521,0.4473,0,0,0
120,4873,2925,1,4,1,1.9668,1,12.4,0,2915,4.39,0.9711,3012.0,10,1.0,66,3,2,1302,0.001054,0.0341,27.5482,119,53.5,0.015,0.0072,0,0,0,0,0.089239,0.015625,42,0.8249,7.6413,0.4473,0,0,0
121,4871,2974,1,5,1,1.9144,1,12.1,0,2964,4.47,0.9886,3008.4,10,1.0,66,1,1,1300,0.000976,0.0329,26.3158,120,54.4,0.0163,0.0065,1,0,0,0,0.083544,0.015625,42,0.813,7.6995,0.4471,0,0,0
122,4869,2916,1,5,3,1.9103,2,12.1,5,2906,4.43,0.9721,2999.6,10,1.0,65,1,2,1308,0.001135,0.0325,27.8552,121,56.1,0.0156,0.0068,1,0,0,0,0.081301,0.015625,42,0.8078,7.7808,0.4464,0,0,0
123,4869,2980,0,0,3,1.9363,2,12.0,0,2980,4.42,0.9941,2997.7,0,1.0,64,0,1,1294,0.000986,0.0343,0.0,122,57.8,0.0169,0.0071,0,1,0,0,0.079156,0.015625,42,0.8026,7.86,0.4458,0,0,0
124,4868,2957,1,3,3,1.7925,1,12.0,3,2954,4.43,0.9877,2993.8,3,1.0,65,2,1,1290,0.000892,0.0261,6.0241,123,57.9,0.0161,0.0055,0,0,0,0,0.078261,0.015625,43,0.8003,7.9382,0.4453,0,0,0
125,4868,2972,1,3,3,1.839,1,12.2,0,2968,4.45,0.9934,2991.7,4,1.0,66,3,2,1299,0.00093,0.0371,11.1732,124,57.9,0.0162,0.0069,0,1,0,0,0.074271,0.015625,42,0.7896,7.9992,0.4451,0,0,0
126,4866,2880,0,0,3,1.9037,2,12.3,0,2880,4.29,0.9661,2981.1,0,1.0,64,0,2,1264,0.000992,0.0323,0.0,125,60.0,0.0171,0.0061,0,2,0,0,0.075472,0.015625,41,0.793,8.0505,0.4448,0,0,0
127,4865,3030,1,5,3,1.8776,1,14.3,3025,0,4.52,1.0148,2985.8,5,1.0,61,1,4,1224,0.001001,0.0429,13.8889,126,62.6,0.0179,0.0073,1,1,0,0,0.067024,0.015625,41,0.7669,8.1094,0.4443,0,0,0
128,4862,2971,1,5,1,1.8955,1,13.6,5,2966,4.47,0.9955,2984.4,5,1.0,61,1,1,1222,0.001055,0.0307,13.1579,127,61.7,0.018,0.0073,1,0,0,0,0.066496,0.015625,42,0.765,8.1504,0.4436,0,0,0
129,4861,2973,1,4,2,1.9938,2,14.4,4,2969,4.48,0.9966,2983.3,4,1.0,62,1,0,1235,0.000991,0.033,11.1732,128,61.6,0.0169,0.0066,0,0,0,0,0.076923,0.015625,42,0.7969,8.1861,0.4431,0,0,0
130,4861,2919,1,4,2,1.9561,2,12.3,4,2915,4.4,0.9805,2977.2,4,1.0,61,1,2,1243,0.000997,0.0306,11.4943,129,63.5,0.0181,0.0071,0,1,0,0,0.069638,0.015625,42,0.7756,8.2334,0.4424,0,0,0
131,4861,3089,0,0,1,1.987,2,13.2,3104,0,4.53,1.0387,2989.3,1,1.0,60,1,2,1233,0.000851,0.0359,0.0,130,65.6,0.017,0.007,0,0,0,0,0.074586,0.015625,42,0.7905,8.2693,0.4419,0,0,0
132,4859,2934,0,0,0,1.9574,1,12.5,0,2934,4.31,0.9832,2984.1,0,1.0,60,0,0,1209,0.000782,0.0325,0.0,131,66.6,0.0176,0.0059,0,0,0,0,0.067751,0.015625,41,0.7694,8.3073,0.4413,0,0,0
133,4859,3089,0,0,3,1.8956,1,12.1,3113,0,4.57,1.0389,2996.3,0,1.0,60,0,0,1209,0.000748,0.0351,0.0,132,67.6,0.0176,0.0077,0,0,0,0,0.084795,0.015625,41,0.8157,8.357,0.441,0,0,0
134,4859,2918,1,3,3,1.9701,1,12.4,5,2903,4.38,0.9763,2988.9,15,1.0,68,14,6,1263,0.000837,0.0331,41.0095,133,60.5,0.0149,0.0063,0,0,0,0,0.087349,0.015625,43,0.8211,8.4172,0.4402,0,0,0
135,4857,3002,2,5,3,1.9518,1,12.4,2983,0,4.55,1.004,2990.1,19,1.0,68,5,5,1287,0.00088,0.0304,45.5764,134,61.5,0.0151,0.006,1,0,0,0,0.070886,0.015625,45,0.7796,8.4704,0.4398,0,0,0
136,4856,2989,3,5,3,1.9975,2,13.2,4,2971,4.45,0.9997,2990.0,18,1.0,70,6,4,1339,0.000979,0.0321,43.7018,135,60.6,0.0148,0.0066,1,0,0,0,0.061728,0.015625,46,0.7469,8.5173,0.4393,0,0,0
137,4856,2931,0,0,3,1.9893,2,12.9,0,2926,4.37,0.9821,2984.4,5,1.0,65,0,5,1306,0.000859,0.0323,15.3846,136,65.9,0.016,0.0064,0,2,0,0,0.067449,0.015625,46,0.7683,8.5848,0.4392,0,0,0
138,4855,2869,0,0,3,1.9799,1,12.6,0,2869,4.28,0.9649,2973.4,0,1.0,59,0,6,1218,0.000704,0.04,0.0,137,71.9,0.0174,0.0076,0,0,0,0,0.08,0.015625,42,0.8047,8.6648,0.4394,0,0,0
139,4853,2985,1,5,1,1.9527,1,12.0,2980,0,4.44,1.0035,2974.5,5,1.0,60,1,0,1205,0.000806,0.0396,15.674,138,71.7,0.0165,0.0084,1,0,0,0,0.073171,0.015625,43,0.7865,8.7318,0.4393,0,0,0
140,4853,2957,0,0,1,1.9072,1,11.9,0,2957,4.49,0.9947,2972.8,0,1.0,60,0,0,1205,0.000735,0.0381,0.0,139,72.7,0.0181,0.008,0,0,0,0,0.057221,0.015625,43,0.7269,8.789,0.4392,0,0,0
141,4851,2963,2,5,3,1.9852,1,12.0,0,2953,4.44,0.997,2971.9,10,1.0,59,2,3,1210,0.000856,0.0347,29.7619,140,73.0,0.017,0.0073,2,1,0,0,0.080925,0.015625,41,0.8069,8.87,0.439,0,0,0
142,4849,2999,0,0,3,1.9329,1,11.9,2993,0,4.58,1.0082,2974.5,6,1.0,59,1,1,1207,0.000879,0.0401,14.9254,141,74.0,0.0176,0.0079,0,0,0,0,0.08596,0.015625,41,0.8182,8.9559,0.4387,0,0,0
143,4848,3000,0,0,3,1.9322,1,11.9,2995,0,4.54,1.0078,2976.9,5,1.0,58,0,1,1173,0.000827,0.0377,14.9254,142,75.9,0.0179,0.0072,0,1,0,0,0.095652,0.015625,40,0.8366,9.0516,0.4385,0,0,0
144,4848,3069,0,0,3,1.9238,1,12.0,3072,0,4.53,1.0294,2986.2,2,1.0,58,2,2,1182,0.00076,0.0323,3.0211,143,76.9,0.0172,0.0065,0,0,0,0,0.082111,0.015625,40,0.8097,9.1337,0.4383,0,0,0
145,4847,2887,0,0,3,1.9238,1,12.0,0,2887,4.38,0.9699,2976.7,0,1.0,58,0,0,1173,0.000703,0.0415,0.0,144,77.9,0.0182,0.0079,0,0,0,0,0.071217,0.015625,40,0.7806,9.1782,0.4384,0,0,0
146,4847,2945,1,4,3,1.8923,1,13.3,4,2941,4.48,0.9903,2973.7,4,1.0,59,1,0,1190,0.000763,0.0352,11.8694,145,77.5,0.0173,0.0075,0,0,0,0,0.070381,0.015625,41,0.778,9.2369,0.438,0,0,0
147,4846,2973,2,5,3,1.8914,1,12.8,7,2961,4.42,0.9998,2973.6,12,1.0,61,2,0,1214,0.000871,0.0289,35.7143,146,76.0,0.0171,0.0062,1,0,0,0,0.086705,0.015625,42,0.8198,9.3236,0.4377,0,0,0
148,4845,3032,1,3,3,1.8851,2,12.1,3016,0,4.44,1.0177,2979.2,16,1.0,60,3,4,1199,0.000888,0.036,40.7609,147,75.7,0.0179,0.0076,0,2,0,0,0.071979,0.015625,40,0.7829,9.393,0.4376,0,0,0
149,4844,3045,0,0,3,1.8467,2,13.0,3033,0,4.48,1.0199,2985.5,12,1.0,60,0,0,1188,0.000757,0.0414,33.9943,148,76.7,0.0171,0.007,0,0,0,0,0.082873,0.015625,40,0.8115,9.4758,0.4376,0,0,0
150,4843,3025,1,5,3,1.9003,1,12.2,3010,0,4.53,1.012,2989.2,15,1.0,61,4,3,1218,0.000885,0.0349,38.4615,149,76.2,0.0166,0.0069,1,0,0,0,0.080429,0.015625,42,0.8057,9.5321,0.4373,0,0,0
151,4843,2993,0,0,3,1.9184,1,12.9,2984,0,4.51,1.0011,2989.6,9,1.0,60,1,2,1201,0.000829,0.0335,25.9366,150,78.4,0.0169,0.0065,0,0,0,0,0.081006,0.015625,41,0.8071,9.6132,0.4374,0,0,0
152,4843,3000,2,5,3,1.9733,1,13.3,2982,0,4.49,1.0032,2990.6,18,1.0,62,4,2,1234,0.000976,0.0308,47.7454,151,76.8,0.0167,0.0065,1,0,0,0,0.077121,0.015625,44,0.7974,9.6903,0.4369,0,0,0
153,4843,2984,1,4,1,1.9583,1,13.3,4,2970,4.41,0.998,2989.9,14,1.0,65,5,2,1262,0.000844,0.0266,36.1111,152,74.2,0.0156,0.006,0,0,0,0,0.06383,0.015625,45,0.7552,9.7541,0.4364,0,0,0
154,4843,3020,0,0,3,1.9662,2,12.3,3010,0,4.38,1.0091,2992.8,10,1.0,64,0,1,1253,0.000803,0.0336,27.1003,153,76.4,0.017,0.0062,0,0,0,0,0.067183,0.015625,43,0.7674,9.8058,0.436,0,0,0
155,4840,2974,1,5,3,1.9861,1,12.4,1,2968,4.46,0.9943,2991.0,6,1.0,62,2,4,1268,0.000775,0.039,14.4928,154,79.5,0.0172,0.0071,1,1,0,0,0.075209,0.015625,45,0.7922,9.8754,0.4356,0,0,0
156,4840,3098,2,5,1,1.9517,1,13.4,3137,0,4.61,1.0455,3005.4,5,1.0,63,2,1,1268,0.000842,0.0312,13.587,155,79.2,0.0162,0.0054,1,0,0,0,0.065104,0.015625,45,0.76,9.9405,0.4351,0,0,0
157,4840,2965,0,0,3,1.9219,2,13.3,7,2953,4.43,0.9878,3001.6,12,1.0,64,7,6,1302,0.000831,0.0282,20.9757,156,78.7,0.0158,0.0061,0,0,0,0,0.061538,0.015625,45,0.7461,9.9918,0.4346,0,0,0
158,4839,2981,0,0,3,1.6645,1,12.5,4,2977,4.49,0.9938,2999.6,4,1.0,64,0,0,1265,0.000895,0.0334,10.6383,157,79.7,0.0159,0.0068,0,0,0,0,0.064267,0.015625,43,0.7569,10.0278,0.4342,0,0,0
159,4838,2964,0,0,3,1.7855,1,12.0,7,2957,4.43,0.9893,2996.2,7,1.0,66,3,1,1272,0.000788,0.0356,20.1729,158,78.3,0.0155,0.0064,0,0,0,0,0.076712,0.015625,43,0.7963,10.1045,0.434,0,0,0
160,4834,2918,0,0,3,1.75,1,12.0,8,2910,4.34,0.9763,2988.8,8,1.0,63,4,7,1282,0.000714,0.0301,7.5073,159,82.9,0.0162,0.0058,0,0,0,0,0.068306,0.015625,44,0.7712,10.1455,0.4336,0,0,0
161,4832,3000,1,5,3,1.8474,1,11.8,2999,0,4.42,1.0034,2989.8,1,1.0,62,2,3,1260,0.000704,0.0311,0.0,160,83.2,0.017,0.0065,1,0,0,0,0.067797,0.015625,44,0.7695,10.202,0.4335,0,0,0
162,4832,2909,1,5,3,1.8973,1,11.8,0,2904,4.37,0.9755,2982.1,5,1.0,63,1,0,1264,0.000841,0.0341,14.7493,161,82.9,0.0163,0.0067,1,0,0,0,0.0625,0.015625,43,0.75,10.256,0.4331,0,0,0
163,4831,2928,1,4,3,1.9926,2,11.9,2,2918,4.49,0.9835,2977.0,10,1.0,65,8,6,1307,0.000865,0.0474,21.9178,162,81.2,0.0161,0.0075,0,0,0,0,0.055263,0.015625,46,0.7173,10.2981,0.4328,0,0,0
164,4830,2975,3,5,3,1.9875,2,11.8,3,2963,4.47,0.9994,2976.8,12,1.0,67,3,1,1309,0.000846,0.0323,33.4262,163,79.6,0.0156,0.0064,1,1,0,0,0.061828,0.015625,45,0.7473,10.3384,0.4323,0,0,0
165,4830,2908,0,0,3,1.9446,2,13.9,0,2903,4.35,0.979,2970.2,5,1.0,65,0,2,1288,0.000757,0.0278,10.5541,164,83.0,0.0161,0.0059,0,1,0,0,0.075758,0.015625,45,0.7938,10.3864,0.432,0,0,0
166,4830,2974,1,3,3,1.9671,1,16.3,2969,0,4.5,1.0011,2970.6,5,1.0,68,4,1,1304,0.000698,0.0279,13.2626,165,80.3,0.0159,0.0068,0,0,0,0,0.071066,0.015625,45,0.7801,10.4574,0.4317,0,0,0
167,4829,3014,0,0,3,1.9575,1,15.4,3009,0,4.52,1.0132,2974.7,5,1.0,67,0,1,1304,0.000686,0.0329,14.0845,166,82.5,0.0157,0.0066,0,0,0,0,0.049315,0.015625,45,0.6832,10.4985,0.4312,0,0,0
168,4829,3073,0,0,3,1.9413,1,12.9,3090,0,4.6,1.0361,2986.1,4,1.0,65,0,2,1280,0.000633,0.0323,11.2676,167,83.9,0.016,0.0062,0,2,0,0,0.061828,0.015625,45,0.7473,10.5577,0.4312,0,0,0
169,4828,3027,0,0,3,1.8843,1,12.3,3024,0,4.47,1.0124,2990.0,3,1.0,66,3,2,1275,0.000641,0.0324,7.8125,168,83.5,0.0163,0.0069,0,0,0,0,0.074813,0.015625,45,0.7911,10.6325,0.4312,0,0,0
170,4827,3078,0,0,3,1.8955,1,12.3,3071,0,4.62,1.0266,2998.4,7,1.0,67,4,3,1285,0.000674,0.0323,19.6078,169,83.1,0.0156,0.0062,0,0,0,0,0.072581,0.015625,46,0.7847,10.6997,0.431,0,0,0
171,4825,3006,1,5,3,1.8413,1,11.9,2993,0,4.47,1.0023,2999.1,13,1.0,66,2,3,1304,0.00069,0.0296,28.133,170,85.2,0.0161,0.006,1,0,0,0,0.059259,0.015625,44,0.7363,10.759,0.431,0,0,0
172,4824,2919,1,4,1,1.8648,1,11.9,10,2909,4.43,0.9758,2991.5,10,1.0,66,1,1,1286,0.000736,0.038,27.3556,171,83.6,0.0163,0.0067,0,0,0,0,0.064327,0.015625,44,0.7571,10.7911,0.4309,0,0,0
173,4824,2991,0,0,1,1.9007,2,11.9,8,2983,4.46,0.9999,2991.4,8,1.0,65,1,2,1291,0.000673,0.0331,16.129,172,85.8,0.0157,0.0063,0,0,0,0,0.068702,0.015625,44,0.7726,10.8471,0.4307,0,0,0
174,4822,2847,0,0,0,1.9498,1,12.9,1,2846,4.37,0.9561,2977.7,1,1.0,64,1,2,1283,0.000633,0.0303,0.0,173,88.0,0.0166,0.0059,0,0,0,0,0.049587,0.015625,44,0.6849,10.8912,0.4306,0,0,0
175,4822,2998,1,5,0,1.9626,1,12.8,2991,0,4.48,1.0062,2979.6,7,1.0,63,3,4,1293,0.000627,0.0367,12.7877,174,90.2,0.0166,0.0064,1,0,0,0,0.051345,0.015625,43,0.6957,10.9401,0.4305,0,0,0
176,4822,2952,1,5,0,1.9839,1,16.9,0,2947,4.43,0.9916,2977.0,5,1.0,64,1,0,1293,0.000707,0.0331,13.1234,175,89.8,0.016,0.0061,1,0,0,0,0.066158,0.015625,43,0.7638,10.9935,0.4306,0,0,0
177,4822,2879,0,0,3,1.9936,2,12.1,2,2872,4.47,0.9701,2967.6,7,1.0,64,2,2,1305,0.000797,0.0368,14.3678,176,90.8,0.0162,0.0067,0,0,0,0,0.065156,0.015625,43,0.7602,11.0502,0.4306,0,0,0
178,4822,2977,0,0,3,1.9884,1,11.9,2968,0,4.46,1.0029,2968.5,9,1.0,64,4,4,1301,0.000721,0.0285,23.8095,177,91.7,0.016,0.0064,0,0,0,0,0.059829,0.015625,45,0.7388,11.0872,0.4305,0,0,0
179,4822,2989,2,5,3,1.99,1,12.2,2976,0,4.47,1.0062,2970.5,13,1.0,64,2,2,1320,0.000685,0.0384,31.941,178,92.5,0.0158,0.0066,2,1,0,0,0.076739,0.015625,44,0.7964,11.1328,0.4308,0,0,0
180,4821,2984,5,5,3,1.9749,1,12.2,2965,0,4.42,1.0041,2971.8,19,1.0,69,5,0,1367,0.000927,0.0349,45.2381,179,86.7,0.0152,0.0067,1,0,0,0,0.090698,0.015625,46,0.8277,11.1816,0.4307,0,0,0
181,4821,2973,0,0,3,1.9622,2,12.0,2958,0,4.46,1.0004,2971.9,15,1.0,68,0,1,1347,0.000861,0.0358,36.9458,180,86.4,0.0153,0.0065,0,1,0,0,0.054893,0.015625,46,0.7154,11.2293,0.4302,0,0,0
182,4821,3064,1,5,3,1.9597,1,12.1,3059,0,4.53,1.0301,2981.3,12,1.0,67,1,2,1367,0.000822,0.032,30.6905,181,88.6,0.0152,0.0068,1,1,0,0,0.061576,0.015625,46,0.7462,11.286,0.4301,0,0,0
183,4821,2988,0,0,3,1.9943,1,13.7,2981,0,4.51,1.002,2982.0,7,1.0,67,0,0,1347,0.000763,0.0339,18.7668,182,89.6,0.0151,0.0066,0,0,0,0,0.060052,0.015625,45,0.7398,11.3382,0.43,0,0,0
184,4821,2964,0,0,3,1.9629,1,12.9,3,2961,4.44,0.9945,2980.3,3,1.0,66,0,1,1326,0.000729,0.0307,7.874,183,89.8,0.0157,0.0061,0,1,0,0,0.066496,0.015625,44,0.765,11.3791,0.4297,0,0,0
185,4821,2978,2,5,3,1.8974,1,17.2,8,2961,4.5,0.9993,2980.0,17,1.0,71,9,4,1377,0.000748,0.0324,41.5584,184,84.4,0.0147,0.0061,1,0,0,0,0.064838,0.015625,47,0.759,11.439,0.4294,0,0,0
186,4818,2905,0,0,3,1.8556,1,12.2,4,2901,4.41,0.9772,2972.9,4,1.0,68,0,3,1362,0.000658,0.0396,10.2828,185,88.7,0.0156,0.0064,0,2,0,0,0.071782,0.015625,46,0.7823,11.491,0.4294,0,0,0
187,4817,2961,2,5,3,1.8678,1,11.9,0,2951,4.48,0.9964,2971.8,10,1.0,70,5,3,1329,0.000758,0.0266,25.1889,186,87.0,0.0138,0.0055,1,1,0,0,0.084541,0.015625,46,0.8152,11.5755,0.4291,0,0,0
188,4814,2900,0,0,3,1.8578,1,12.2,0,2890,4.48,0.9781,2964.9,10,1.0,68,0,2,1305,0.000662,0.0321,23.9808,187,90.5,0.0157,0.0069,0,0,0,0,0.087156,0.015625,45,0.8207,11.6627,0.4291,0,0,0
189,4812,2998,0,0,3,1.8554,1,12.0,2984,0,4.52,1.0101,2968.1,14,1.0,68,4,4,1314,0.000643,0.0353,36.7454,188,91.4,0.0144,0.0056,0,1,0,0,0.083123,0.015625,46,0.812,11.7458,0.4287,0,0,0
190,4812,2985,1,4,3,1.5657,1,11.9,2977,0,4.51,1.0052,2969.7,8,1.0,68,1,1,1299,0.00073,0.0308,21.164,189,92.3,0.0148,0.0061,0,0,0,0,0.069231,0.015625,46,0.7743,11.8124,0.4285,0,0,0
191,4812,2992,3,5,3,1.9037,1,11.9,2975,0,4.47,1.0068,2971.8,17,1.0,70,6,4,1335,0.000712,0.0295,38.6598,190,90.5,0.0151,0.0059,1,0,0,0,0.07371,0.015625,46,0.788,11.8788,0.4284,0,0,0
192,4811,2982,4,5,3,1.9499,2,12.3,2963,0,4.49,1.0031,2972.8,19,1.0,70,8,8,1389,0.000736,0.0265,39.9061,191,91.2,0.014,0.0047,1,0,0,0,0.061947,0.015625,46,0.7478,11.9407,0.4283,0,0,0
193,4811,3036,3,4,1,1.9457,2,12.8,3019,0,4.54,1.0192,2978.8,17,1.0,73,6,3,1373,0.000876,0.0246,39.627,192,85.9,0.0136,0.0054,0,1,0,0,0.069351,0.015625,42,0.7747,12.0011,0.4281,0,0,0
194,4811,2979,4,5,3,1.9379,2,12.3,2953,0,4.48,1.0001,2978.8,26,1.0,75,9,7,1450,0.000911,0.0364,61.6967,193,84.5,0.0131,0.0061,2,0,0,0,0.055825,0.015625,44,0.7201,12.057,0.4275,0,0,0
195,4810,2915,0,0,3,1.9607,2,12.1,6,2904,4.43,0.9806,2972.7,11,1.0,73,0,2,1381,0.0008,0.0307,24.7748,194,87.6,0.014,0.0052,0,1,0,0,0.065789,0.015625,43,0.7625,12.1184,0.4273,0,0,0
196,4809,2974,1,5,1,1.9703,1,11.7,2958,0,4.4,1.0004,2972.9,16,1.0,71,1,3,1390,0.00075,0.0452,41.8848,195,91.0,0.0143,0.0071,1,0,0,0,0.062814,0.015625,43,0.7512,12.1761,0.4269,0,0,0
197,4808,3062,3,3,1,1.9705,1,11.8,3049,0,4.61,1.0289,2981.9,19,1.0,71,4,4,1399,0.000631,0.0248,40.2844,196,91.8,0.0147,0.0046,0,0,0,0,0.051919,0.015625,44,0.699,12.2145,0.4266,0,0,0
198,4807,2960,0,0,3,1.9603,2,12.3,6,2949,4.47,0.9933,2979.8,11,1.0,71,0,0,1360,0.000693,0.0326,28.5714,197,92.8,0.015,0.0067,0,0,0,0,0.070175,0.015625,43,0.7773,12.2772,0.4265,0,0,0
199,4805,2971,1,4,3,1.9646,1,11.8,6,2963,4.45,0.9973,2979.0,8,1.0,70,1,2,1363,0.000719,0.0329,20.9974,198,94.9,0.016,0.0072,0,1,0,0,0.063291,0.015625,43,0.7531,12.3405,0.4263,0,0,0
200,4804,2938,1,4,3,1.8885,1,11.7,3,2930,4.44,0.9875,2975.1,8,1.0,71,6,5,1358,0.000684,0.0292,21.978,199,94.3,0.0142,0.0054,0,0,0,0,0.068966,0.015625,43,0.7734,12.4094,0.4264,0,0,0
