seed,cycle_id,cycle_type,step_start,step_end,node_id
1337,82,C→Dust→A→C,2320,3388,4
1337,83,C→Dust→A→C,3388,4603,4
1337,84,C→Dust→A→C,345,1424,9
1337,85,C→Dust→A→C,1424,4485,9
1337,86,C→Dust→A→C,4485,5007,9
1337,87,C→Dust→B→C,1071,4880,12
1337,88,C→Dust→B→C,97,3226,20
1337,89,C→Dust→A→C,276,1231,160
1337,90,C→Dust→B→C,1231,2888,160
1337,91,C→Dust→A→C,132,3099,43
1337,92,C→Dust→A→C,3099,5133,43
1337,93,C→Dust→A→C,177,2390,64
1337,94,C→Dust→B→C,2390,2938,64
1337,95,C→Dust→B→C,186,2200,195
1337,96,C→Dust→A→C,2200,2922,195
1337,97,C→Dust→A→C,252,2324,75
1337,98,C→Dust→A→C,252,2544,79
1337,99,C→Dust→A→C,2544,3732,79
1337,100,C→Dust→A→C,84,4711,118
1337,101,C→Dust→A→C,302,3262,121
1337,102,C→Dust→B→C,2550,4119,3
1337,103,C→Dust→B→C,84,3976,5
1337,104,C→Dust→A→C,3976,4270,5
1337,105,C→Dust→B→C,93,3514,29
1337,106,C→Dust→B→C,121,4146,74
1337,107,C→Dust→B→C,204,3824,87
1337,108,C→Dust→A→C,3824,4438,87
1337,109,C→Dust→B→C,1431,3017,97
1337,110,C→Dust→B→C,3017,4387,97
1337,111,C→Dust→B→C,353,4718,168
1337,112,C→Dust→A→C,1568,3897,173
1337,113,C→Dust→A→C,2762,3889,53
1337,114,C→Dust→A→C,3889,4995,53
1337,115,C→Dust→A→C,1590,3976,63
1337,116,C→Dust→B→C,48,958,103
1337,117,C→Dust→B→C,958,2324,103
1337,118,C→Dust→A→C,2324,3650,103
1337,119,C→Dust→A→C,3650,4826,103
1337,120,C→Dust→B→C,1004,4880,104
1337,121,C→Dust→A→C,4880,5249,104
1337,122,C→Dust→B→C,173,3878,108
1337,123,C→Dust→A→C,3878,4825,108
1337,124,C→Dust→B→C,4825,5286,108
1337,125,C→Dust→A→C,135,1234,109
1337,126,C→Dust→B→C,1234,4209,109
1337,127,C→Dust→B→C,48,4826,111
1337,128,C→Dust→A→C,4826,5091,111
1337,129,C→Dust→A→C,114,1341,131
1337,130,C→Dust→B→C,1341,4678,131
1337,131,C→Dust→A→C,198,1388,148
1337,132,C→Dust→B→C,1388,1738,148
1337,133,C→Dust→A→C,1738,2448,148
1337,134,C→Dust→B→C,2448,4832,148
1337,135,C→Dust→A→C,240,994,149
1337,136,C→Dust→B→C,994,3685,149
1337,137,C→Dust→B→C,919,3481,169
1337,138,C→Dust→A→C,3388,4387,174
1337,139,C→Dust→B→C,3670,3930,175
1337,140,C→Dust→A→C,1798,4832,191
1337,141,C→Dust→B→C,54,2096,192
1337,142,C→Dust→A→C,353,1739,18
1337,143,C→Dust→B→C,96,4336,23
1337,144,C→Dust→A→C,150,3551,38
1337,145,C→Dust→B→C,3551,4360,38
1337,146,C→Dust→A→C,2240,3818,92
1337,147,C→Dust→B→C,1569,5133,94
1337,148,C→Dust→A→C,243,1203,136
1337,149,C→Dust→A→C,1203,1604,136
1337,150,C→Dust→A→C,1604,1768,136
1337,151,C→Dust→A→C,1768,4599,136
1337,152,C→Dust→A→C,198,1411,140
1337,153,C→Dust→B→C,289,1004,151
1337,154,C→Dust→A→C,1083,2340,161
1337,155,C→Dust→B→C,291,3897,177
1337,156,C→Dust→A→C,3897,4274,177
1337,157,C→Dust→A→C,3322,4219,180
1337,158,C→Dust→B→C,4219,4502,180
1337,159,C→Dust→A→C,1424,2439,181
1337,160,C→Dust→A→C,132,2889,6
1337,161,C→Dust→B→C,96,4542,15
1337,162,C→Dust→A→C,2793,3685,49
1337,163,C→Dust→A→C,3685,3963,49
1337,164,C→Dust→B→C,270,2134,54
1337,165,C→Dust→B→C,2134,4132,54
1337,166,C→Dust→B→C,4132,5007,54
1337,167,C→Dust→A→C,249,2856,58
1337,168,C→Dust→A→C,2856,4626,58
1337,169,C→Dust→A→C,765,2121,61
1337,170,C→Dust→B→C,2121,3099,61
1337,171,C→Dust→B→C,3099,3429,61
1337,172,C→Dust→A→C,1739,2951,72
1337,173,C→Dust→A→C,186,1593,83
1337,174,C→Dust→A→C,1593,1798,83
1337,175,C→Dust→A→C,1798,5286,83
1337,176,C→Dust→A→C,240,1124,102
1337,177,C→Dust→A→C,1124,3861,102
1337,178,C→Dust→B→C,3861,4599,102
1337,179,C→Dust→A→C,102,2511,120
1337,180,C→Dust→A→C,2511,2731,120
1337,181,C→Dust→A→C,2731,3060,120
1337,182,C→Dust→B→C,183,4626,17
1337,183,C→Dust→A→C,4626,4765,17
1337,184,C→Dust→A→C,120,2670,66
1337,185,C→Dust→B→C,177,2339,71
1337,186,C→Dust→B→C,50,1233,81
1337,187,C→Dust→A→C,1233,1611,81
1337,188,C→Dust→B→C,155,3242,144
1337,189,C→Dust→A→C,3514,3930,189
1337,190,C→Dust→A→C,3930,4115,189
1337,191,C→Dust→A→C,96,1143,36
1337,192,C→Dust→A→C,1083,1308,67
1337,193,C→Dust→B→C,1308,5249,67
1337,194,C→Dust→A→C,1864,2535,98
1337,195,C→Dust→A→C,2535,3772,98
1337,196,C→Dust→B→C,3772,4834,98
1337,197,C→Dust→B→C,114,2734,132
1337,198,C→Dust→B→C,1289,2966,146
1337,199,C→Dust→B→C,276,1850,170
1337,200,C→Dust→A→C,1850,4443,170
1337,201,C→Dust→B→C,156,2238,16
1337,202,C→Dust→A→C,165,2200,22
1337,203,C→Dust→B→C,32,2274,26
1337,204,C→Dust→B→C,2274,3551,26
1337,205,C→Dust→A→C,3551,4220,26
1337,206,C→Dust→A→C,2670,5019,68
1337,207,C→Dust→A→C,566,1141,162
1337,208,C→Dust→A→C,1141,1675,162
1337,209,C→Dust→A→C,1675,4718,162
1337,210,C→Dust→B→C,54,2634,194
1337,211,C→Dust→B→C,2634,4219,194
1337,212,C→Dust→B→C,112,3285,31
1337,213,C→Dust→A→C,3285,4360,31
1337,214,C→Dust→A→C,84,2631,125
1337,215,C→Dust→A→C,240,727,156
1337,216,C→Dust→A→C,1067,3586,1
1337,217,C→Dust→A→C,3586,4169,1
1337,218,C→Dust→A→C,476,1569,27
1337,219,C→Dust→A→C,204,2632,93
1337,220,C→Dust→A→C,231,2238,106
1337,221,C→Dust→B→C,2238,2567,106
1337,222,C→Dust→B→C,1078,1289,113
1337,223,C→Dust→A→C,1289,1978,113
1337,224,C→Dust→A→C,1978,3060,113
1337,225,C→Dust→B→C,3060,4485,113
1337,226,C→Dust→B→C,2308,3684,142
1337,227,C→Dust→A→C,3684,5046,142
1337,228,C→Dust→A→C,2274,3017,96
1337,229,C→Dust→B→C,3017,3460,96
1337,230,C→Dust→A→C,2390,3887,193
1337,231,C→Dust→B→C,3887,4920,193
1337,232,C→Dust→A→C,2240,2914,2
1337,233,C→Dust→A→C,1124,2567,44
1337,234,C→Dust→A→C,2957,3792,44
1337,235,C→Dust→A→C,210,1428,13
1337,236,C→Dust→A→C,1428,2096,13
1337,237,C→Dust→A→C,2646,2966,112
1337,238,C→Dust→A→C,2544,3460,52
1337,239,C→Dust→B→C,3460,3792,52
1337,240,C→Dust→A→C,102,2339,115
1337,241,C→Dust→A→C,812,2933,188
1337,242,C→Dust→A→C,2933,4209,188
1337,243,C→Dust→A→C,102,2762,35
1337,244,C→Dust→A→C,2762,3684,35
1337,245,C→Dust→A→C,3684,5006,35
1337,246,C→Dust→A→C,4438,4880,82
1337,247,C→Dust→A→C,58,2793,157
1337,248,C→Dust→A→C,523,1738,122
1337,249,C→Dust→A→C,1738,2097,122
1337,250,C→Dust→B→C,2097,2535,122
1337,251,C→Dust→A→C,2535,3306,122
1337,252,C→Dust→A→C,3306,3722,122
1337,253,C→Dust→A→C,3722,5117,122
1337,254,C→Dust→A→C,3818,4132,34
1337,255,C→Dust→B→C,167,3262,133
1337,256,C→Dust→A→C,3262,4542,133
1337,257,C→Dust→B→C,1233,2410,69
1337,258,C→Dust→B→C,183,919,187
1337,259,C→Dust→B→C,919,1954,187
1337,260,C→Dust→A→C,1954,3458,187
1337,261,C→Dust→A→C,279,3226,116
1337,262,C→Dust→A→C,3226,3670,116
1337,263,C→Dust→A→C,3670,4290,116
