window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
43,4982,3207,2,4,3,1.8799,2,16.5,3217,0,4.69,1.0191,3171.4,15,1.0,39,2,2,673,0.002932,0.047,66.9643,42,25.8,0.0324,0.011,0,0,0,0,0.106838,0.015625,28,0.8538,2.8037,0.4552,16,4,19,796,1274,512
44,4981,3188,1,4,3,1.93,2,16.5,3185,0,4.59,1.007,3173.7,11,1.0,38,4,5,699,0.002465,0.0446,42.2535,43,27.4,0.0312,0.0124,0,0,0,0,0.09375,0.015625,29,0.8333,2.893,0.4562,16,3,19,845,1272,482
45,4979,3171,0,0,3,1.9491,2,16.4,0,3171,4.59,0.9992,3173.5,0,1.0,36,0,2,658,0.002985,0.0575,0.0,44,28.5,0.0321,0.0147,0,0,0,0,0.074713,0.015625,29,0.7909,2.962,0.4563,15,3,18,805,1276,529
46,4979,3202,1,3,3,1.9698,1,16.4,3215,0,4.6,1.0127,3177.7,3,1.0,37,1,0,661,0.00275,0.0524,16.0428,45,28.7,0.0318,0.0097,0,0,0,0,0.094241,0.015625,28,0.8342,3.0563,0.4577,15,3,19,831,1256,543
47,4979,3099,0,0,3,1.8683,1,16.5,3,3096,4.55,0.9775,3170.2,3,1.0,35,0,2,661,0.002605,0.067,16.0428,46,31.1,0.0361,0.0147,0,0,0,0,0.097938,0.015625,28,0.8405,3.1542,0.4606,13,3,19,825,1235,503
48,4979,3179,1,5,3,1.7738,1,16.8,3180,0,4.6,1.0051,3171.9,8,1.0,36,1,0,660,0.002695,0.0644,40.8163,47,31.2,0.0373,0.0149,1,0,0,0,0.089109,0.015625,27,0.8247,3.2433,0.4634,13,3,20,832,1264,512
49,4979,3154,3,5,3,1.9056,1,16.7,11,3138,4.56,0.9949,3170.2,16,1.0,40,6,2,726,0.002635,0.063,69.869,48,28.6,0.0324,0.0132,1,0,0,0,0.10084,0.015625,31,0.8451,3.3147,0.4645,13,4,23,802,1246,503
50,4977,3168,0,0,3,1.8968,2,16.5,7,3156,4.58,0.9994,3170.0,12,1.0,39,0,1,717,0.002526,0.0551,51.7241,49,30.4,0.0357,0.0145,0,0,0,0,0.084746,0.015625,28,0.8156,3.3656,0.4666,13,3,23,788,1273,527
51,4977,3190,0,0,3,1.9267,1,16.5,3195,0,4.6,1.0097,3173.2,9,1.0,39,0,0,717,0.002243,0.0542,38.2979,50,31.4,0.0298,0.0105,0,0,0,0,0.0875,0.015625,28,0.8214,3.4531,0.4689,13,3,23,802,1282,513
52,4975,3201,1,5,3,1.8306,1,16.6,3226,0,4.66,1.0181,3179.3,11,1.0,40,3,2,758,0.002531,0.0526,40.3587,51,31.6,0.033,0.0127,1,0,0,0,0.114035,0.015625,30,0.863,3.5671,0.4715,13,3,24,844,1249,538
53,4975,3188,2,5,3,1.7321,1,23.1,3187,0,4.59,1.0036,3180.5,5,1.0,39,2,3,770,0.002542,0.0648,21.097,52,32.9,0.0314,0.0135,2,0,0,0,0.080972,0.015625,29,0.807,3.6481,0.472,14,3,22,791,1297,508
54,4975,3188,1,3,3,1.6988,2,24.2,3185,0,4.6,1.0033,3181.6,7,1.0,38,1,2,730,0.002893,0.0744,33.6538,53,33.2,0.0326,0.0136,0,0,0,0,0.093023,0.015625,28,0.832,3.7411,0.4731,13,3,22,832,1248,504
55,4974,3102,2,4,3,1.8914,2,24.2,10,3087,4.54,0.9773,3174.0,15,1.0,38,4,4,747,0.00299,0.0619,64.6766,54,31.3,0.0283,0.0132,0,1,0,0,0.061905,0.015625,30,0.7476,3.803,0.4727,13,4,21,724,1264,547
56,4972,3130,1,5,3,1.9344,2,24.1,14,3116,4.49,0.9874,3169.8,14,1.0,41,6,3,728,0.002905,0.0632,57.377,55,28.6,0.0333,0.0134,1,1,0,0,0.15415,0.015625,27,0.8986,3.9572,0.4742,16,4,21,787,1261,479
57,4971,3184,4,5,1,1.9406,2,18.7,3163,0,4.55,1.0058,3171.7,27,1.0,43,6,4,813,0.002583,0.0479,96.7742,56,28.0,0.0247,0.0098,2,0,0,0,0.106164,0.015625,30,0.8528,4.0633,0.4733,16,4,23,760,1290,513
58,4968,3215,4,5,1,1.9392,2,16.7,3212,0,4.63,1.018,3177.8,23,1.0,45,4,2,850,0.002992,0.0485,89.8438,57,27.5,0.0252,0.0093,3,0,0,0,0.08209,0.015625,32,0.8097,4.1268,0.4723,18,3,24,809,1252,579
59,4968,3140,3,5,1,1.9527,2,16.6,4,3122,4.59,0.9892,3174.2,18,1.0,47,5,3,892,0.002897,0.0465,67.1937,58,27.3,0.0268,0.0112,1,0,0,0,0.093023,0.015625,35,0.832,4.1771,0.4712,21,3,23,817,1254,502
60,4965,3163,1,5,3,1.9331,2,16.6,3,3150,4.66,0.9968,3173.1,13,1.0,47,1,1,902,0.002686,0.0455,50.3876,59,28.1,0.0265,0.0114,1,0,0,0,0.094697,0.015625,35,0.835,4.2491,0.4703,20,3,24,800,1232,542
61,4961,3169,1,5,3,1.9409,2,16.6,4,3155,4.59,0.9988,3172.7,14,1.0,45,2,4,914,0.002364,0.0436,48.8722,60,29.0,0.0264,0.0097,1,1,0,0,0.105455,0.015625,34,0.8518,4.3437,0.4711,18,4,23,856,1247,500
62,4959,3140,0,0,3,1.9748,2,16.5,3,3137,4.58,0.9907,3169.6,3,1.0,43,0,2,878,0.002452,0.0554,10.7143,61,31.2,0.0281,0.0109,0,0,0,0,0.076125,0.015625,32,0.7947,4.4198,0.4713,16,4,23,829,1200,523
63,4955,3126,1,3,3,1.9229,1,16.4,6,3120,4.54,0.9875,3165.5,6,1.0,43,1,1,865,0.002055,0.0511,26.2009,62,32.0,0.0235,0.0112,0,0,0,0,0.114894,0.015625,31,0.864,4.5347,0.4716,15,4,24,790,1238,505
64,4951,3116,1,3,3,1.9713,1,16.4,9,3107,4.48,0.9858,3160.7,9,1.0,45,4,2,865,0.002125,0.0449,34.8837,63,31.4,0.0251,0.0104,0,0,0,0,0.089888,0.015625,33,0.8262,4.6246,0.4716,15,5,25,766,1243,536
65,4947,3105,1,5,1,1.8992,2,16.3,9,3091,4.53,0.984,3155.4,14,1.0,44,1,2,869,0.002333,0.0418,54.6875,64,31.5,0.0261,0.0092,1,0,0,0,0.079848,0.015625,34,0.8043,4.7044,0.471,16,5,23,751,1243,548
66,4942,3103,0,0,1,1.7812,2,16.4,9,3089,4.62,0.9849,3150.4,14,1.0,43,0,1,859,0.002253,0.0415,60.3448,65,33.1,0.027,0.01,0,0,0,0,0.082988,0.015625,33,0.8117,4.7874,0.4701,15,5,23,740,1238,489
67,4939,3100,0,0,0,1.8613,1,16.4,6,3094,4.53,0.9855,3145.6,6,1.0,43,0,0,843,0.001984,0.0458,25.8621,66,34.1,0.0271,0.0106,0,0,0,0,0.0875,0.015625,32,0.8214,4.8666,0.47,15,5,23,772,1256,507
68,4939,3056,2,5,1,1.8765,1,16.4,11,3040,4.5,0.9741,3137.1,16,1.0,46,4,1,883,0.002029,0.0502,63.745,67,32.8,0.0233,0.0097,1,0,0,0,0.07722,0.015625,34,0.7977,4.9206,0.4684,15,6,25,828,1144,543
69,4937,3162,1,5,3,1.926,1,16.4,3171,0,4.57,1.0132,3141.5,12,1.0,43,1,4,890,0.002038,0.0442,42.7046,68,34.3,0.0235,0.0087,1,0,0,0,0.068027,0.015625,35,0.7703,4.9682,0.4671,14,4,25,776,1242,515
70,4937,3193,1,5,3,1.9494,2,16.4,3225,0,4.63,1.0269,3150.4,10,1.0,42,1,2,856,0.002296,0.0562,40.8163,69,34.2,0.0267,0.0125,1,1,0,0,0.084337,0.015625,33,0.8147,5.0164,0.4655,13,4,25,804,1240,547
71,4937,3143,1,4,3,1.9636,2,16.4,9,3134,4.58,0.9979,3149.7,9,1.0,42,1,1,867,0.002178,0.0519,33.9623,70,34.9,0.0264,0.0114,0,1,0,0,0.088889,0.015625,34,0.8242,5.072,0.4646,13,4,25,798,1269,503
72,4937,3159,1,5,3,1.9322,2,16.2,3158,0,4.58,1.005,3151.3,9,1.0,43,1,0,863,0.002157,0.0487,34.6154,71,35.0,0.0252,0.0087,1,0,0,0,0.082397,0.015625,34,0.8104,5.1244,0.4641,14,4,25,759,1270,562
73,4936,3172,5,5,3,1.9643,2,20.9,3165,0,4.64,1.0091,3154.3,18,1.0,47,5,1,942,0.002234,0.0415,63.6042,72,33.0,0.0229,0.0101,2,0,0,0,0.083045,0.015625,37,0.8118,5.1763,0.4638,14,5,28,765,1241,544
74,4933,3080,4,5,1,1.9268,2,16.9,11,3060,4.62,0.9786,3147.3,20,1.0,50,5,2,1018,0.002295,0.0385,61.8893,73,31.7,0.0218,0.0082,3,0,0,0,0.099359,0.015625,39,0.8427,5.2212,0.4618,16,5,29,772,1259,458
75,4932,3159,1,3,3,1.9317,2,16.7,3154,0,4.64,1.0042,3148.7,8,1.0,50,2,2,1024,0.002021,0.0391,23.4114,74,32.5,0.0226,0.0084,0,0,0,0,0.094463,0.015625,39,0.8346,5.257,0.4604,16,5,29,813,1255,474
76,4932,3016,0,0,3,1.9239,2,16.7,0,3016,4.45,0.9617,3136.0,0,1.0,48,0,2,986,0.00204,0.0476,0.0,75,33.4,0.0237,0.0098,0,1,0,0,0.106227,0.015625,37,0.8529,5.2753,0.4596,16,4,28,735,1224,475
77,4930,3094,0,0,3,1.8953,1,16.8,0,3094,4.58,0.9879,3132.0,0,1.0,45,0,3,964,0.00191,0.0447,0.0,76,36.4,0.0243,0.0095,0,0,0,0,0.085366,0.015625,36,0.817,5.2957,0.4584,16,3,26,796,1242,486
78,4928,3130,1,3,3,1.867,1,16.7,0,3125,4.59,0.9994,3131.8,5,1.0,45,4,4,940,0.001907,0.0439,14.0351,77,35.7,0.0245,0.0085,0,0,0,0,0.091216,0.015625,36,0.8287,5.3126,0.4571,15,4,26,826,1274,492
79,4926,3152,2,5,1,1.9531,1,16.8,3155,0,4.57,1.011,3135.5,15,1.0,49,4,0,976,0.001731,0.0581,46.6667,78,33.7,0.0221,0.0105,1,0,0,0,0.090323,0.015625,36,0.827,5.3771,0.4568,15,5,29,820,1225,538
80,4924,3127,0,0,3,1.9464,2,16.7,0,3122,4.57,0.9976,3134.7,5,1.0,49,0,0,975,0.001748,0.0453,18.0505,79,34.7,0.0226,0.0095,0,0,0,0,0.083624,0.015625,36,0.8132,5.391,0.4565,15,5,29,793,1161,535
81,4919,3173,3,5,1,1.99,1,16.8,3186,0,4.62,1.0182,3140.7,12,1.0,50,5,4,1013,0.001784,0.0413,36.4238,80,34.5,0.0228,0.0089,1,1,0,0,0.066667,0.015625,36,0.7656,5.4228,0.4561,14,5,31,825,1276,505
82,4915,3143,0,0,3,1.9314,1,16.7,3140,0,4.54,1.0012,3141.1,5,1.0,47,0,3,980,0.001667,0.0449,16.5563,81,37.5,0.023,0.0093,0,1,0,0,0.070513,0.015625,36,0.7784,5.4805,0.4561,14,4,29,829,1234,511
83,4913,3107,1,5,3,1.8783,1,16.7,5,3097,4.49,0.9902,3137.9,10,1.0,47,1,1,980,0.001885,0.05,36.4964,82,38.4,0.0229,0.0094,1,0,0,0,0.075,0.015625,34,0.7917,5.5126,0.4556,14,4,29,800,1273,484
84,4908,3082,0,0,3,1.906,1,16.6,4,3078,4.6,0.9839,3132.5,4,1.0,48,4,3,978,0.001748,0.0417,14.4928,83,38.3,0.0223,0.0087,0,0,0,0,0.059028,0.015625,35,0.7353,5.5491,0.4557,15,5,28,777,1208,518
85,4902,3186,3,5,3,1.9241,1,16.5,3200,0,4.76,1.0261,3141.2,23,1.0,55,10,3,1036,0.001566,0.0405,64.7887,84,34.3,0.0203,0.0073,2,0,0,0,0.054054,0.015625,39,0.7109,5.6032,0.4542,17,6,32,809,1247,529
86,4900,3162,0,0,3,1.9432,1,16.4,3169,0,4.57,1.0132,3145.5,18,1.0,57,5,3,1050,0.001632,0.0343,58.4416,85,34.1,0.0194,0.0065,0,0,0,0,0.056075,0.015625,38,0.7214,5.6593,0.453,17,8,32,764,1292,543
87,4900,3121,0,0,3,1.9502,1,16.3,4,3112,4.61,0.9929,3143.2,9,1.0,56,0,1,1035,0.00148,0.0438,32.1429,86,35.6,0.0195,0.0076,0,0,0,0,0.063973,0.015625,38,0.7558,5.7165,0.4524,17,7,32,730,1281,533
88,4899,3122,1,3,3,1.9694,1,16.3,7,3115,4.58,0.9939,3141.2,7,1.0,55,1,2,1049,0.001378,0.0354,21.2766,87,37.2,0.0184,0.0071,0,0,0,0,0.050147,0.015625,38,0.6884,5.7637,0.4516,17,6,32,810,1221,489
89,4896,3140,1,5,3,1.9692,1,16.3,3,3132,4.59,0.9997,3141.1,8,1.0,53,1,3,1046,0.001563,0.0439,25.89,88,39.4,0.0218,0.0079,1,0,0,0,0.075235,0.015625,38,0.7923,5.8045,0.451,16,4,33,804,1274,509
90,4896,3157,0,0,3,1.9846,2,16.2,3164,0,4.64,1.0089,3144.0,8,1.0,51,0,2,1030,0.001489,0.0367,25.3968,89,41.7,0.0218,0.0069,0,0,0,0,0.070336,0.015625,36,0.7779,5.8748,0.4503,15,3,33,791,1283,520
91,4896,3096,1,5,3,1.9695,1,16.2,3,3083,4.54,0.9862,3139.4,13,1.0,52,1,0,1048,0.001575,0.0494,41.9355,90,41.9,0.0213,0.0077,1,0,0,0,0.074074,0.015625,36,0.7891,5.9273,0.4499,16,3,33,801,1227,503
92,4894,3086,1,3,3,1.97,1,16.2,3,3083,4.48,0.9846,3134.3,3,1.0,53,1,0,1063,0.00149,0.041,9.6154,91,42.1,0.0212,0.0074,0,0,0,0,0.072555,0.015625,36,0.7846,5.9998,0.4498,17,3,33,810,1201,488
93,4894,3071,1,5,3,1.9481,2,16.1,1,3070,4.54,0.9817,3128.3,1,1.0,53,2,2,1091,0.001342,0.0391,0.0,92,43.0,0.0206,0.0076,1,0,0,0,0.061453,0.015625,36,0.7457,6.0557,0.45,18,3,32,797,1219,487
94,4893,3106,2,4,1,1.9105,2,16.1,8,3098,4.57,0.9935,3126.2,8,1.0,55,2,0,1107,0.00134,0.0331,24.4648,93,42.4,0.019,0.0068,0,0,0,0,0.063253,0.015625,37,0.753,6.1189,0.4495,18,4,33,792,1233,523
95,4892,2902,0,0,3,1.7721,2,16.1,1,2901,4.48,0.9347,3104.8,1,1.0,52,1,4,1093,0.001324,0.0378,0.0,94,43.4,0.0194,0.008,0,0,0,0,0.065292,0.015625,36,0.7607,6.1808,0.4495,17,4,31,750,1181,466
96,4892,3114,0,0,0,1.8475,1,16.2,3120,0,4.57,1.005,3106.5,2,1.0,51,2,3,1091,0.00138,0.0367,3.4722,95,45.0,0.0214,0.0071,0,0,0,0,0.07,0.015625,37,0.7768,6.2508,0.4493,17,3,31,795,1206,524
97,4891,2949,0,0,3,1.8867,1,16.1,0,2949,4.41,0.9539,3091.5,0,1.0,49,0,2,1057,0.001273,0.0397,0.0,96,47.6,0.0209,0.0081,0,0,0,0,0.057762,0.015625,36,0.7295,6.3086,0.4491,17,3,29,768,1199,488
98,4891,3042,0,0,3,1.8897,1,16.1,0,3042,4.49,0.9855,3086.8,0,1.0,49,0,0,1035,0.001224,0.0394,0.0,97,48.6,0.0209,0.0082,0,0,0,0,0.064516,0.015625,36,0.7578,6.3587,0.4491,17,3,29,767,1197,504
