window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp
99,4829,3045,2,5,3,1.7474,1,15.9,9,3036,4.53,0.9961,3057.0,9,1.0,57,2,0,1074,0.001267,0.0377,26.8657,98,46.6,0.0187,0.0083,1,0,0,0,0.072464,0.015625,37,0.7844,6.0226,0.4465,20,1,36,784,1195,489
100,4828,3070,0,0,3,1.9337,2,15.8,3073,0,4.62,1.0059,3058.9,4,1.0,52,0,5,1069,0.001236,0.0369,11.8694,99,51.9,0.0199,0.0076,0,0,0,0,0.071023,0.015625,35,0.78,6.0907,0.4468,20,0,32,775,1248,482
101,4827,3096,1,4,1,1.953,1,15.7,3108,0,4.54,1.0169,3064.4,8,1.0,51,1,2,1034,0.001077,0.0366,25.3165,100,53.1,0.0205,0.0078,0,0,0,0,0.073171,0.015625,33,0.7865,6.1578,0.4477,20,0,31,810,1209,528
102,4825,3064,4,5,2,1.9314,1,15.7,16,3043,4.57,0.9999,3064.3,21,1.0,54,5,2,1057,0.001287,0.0405,67.9612,100,49.1,0.0177,0.0079,1,0,0,0,0.080997,0.015625,34,0.8071,6.1952,0.4479,20,0,34,779,1220,513
103,4825,3074,2,3,3,1.9671,2,15.7,3061,0,4.63,1.0032,3065.3,14,1.0,54,3,3,1058,0.001308,0.0441,39.5137,101,49.0,0.0198,0.0078,0,2,0,0,0.067647,0.015625,35,0.769,6.2452,0.4483,21,1,32,833,1202,469
104,4823,3079,1,5,3,1.9656,2,15.8,3063,0,4.57,1.0049,3066.9,19,1.0,54,3,3,1061,0.001364,0.0336,52.1739,102,49.9,0.0174,0.0069,1,0,0,0,0.092437,0.015625,34,0.831,6.2872,0.4487,21,1,32,800,1217,489
105,4820,3104,0,0,3,1.962,2,15.5,3123,0,4.62,1.0186,3072.9,7,1.0,51,0,3,1037,0.001269,0.04,22.1519,103,53.8,0.0197,0.0095,0,0,0,0,0.08,0.015625,34,0.8047,6.3426,0.4493,20,0,31,843,1225,484
106,4820,3068,0,0,3,1.9699,1,15.5,7,3061,4.54,0.9985,3072.5,7,1.0,51,0,0,1010,0.001274,0.039,23.2558,104,54.8,0.0199,0.0078,0,0,0,0,0.064935,0.015625,33,0.7594,6.3978,0.4492,20,0,31,816,1158,482
107,4818,3108,1,4,3,1.9539,1,15.6,3128,0,4.58,1.0184,3078.4,7,1.0,51,1,1,1025,0.001096,0.0426,22.0126,105,55.7,0.0201,0.0071,0,0,0,0,0.079027,0.015625,33,0.8023,6.4495,0.4497,20,0,31,796,1229,506
108,4816,3079,1,5,1,1.8337,1,15.5,3071,0,4.57,1.0002,3078.5,8,1.0,52,1,0,1032,0.001095,0.0385,24.024,106,55.6,0.0208,0.0077,1,0,0,0,0.08284,0.015625,32,0.8114,6.5116,0.4503,20,0,32,760,1235,510
109,4814,2996,0,0,3,1.9,2,15.4,0,2996,4.48,0.9757,3070.6,0,1.0,52,0,0,1032,0.001053,0.0365,0.0,107,56.6,0.0198,0.0081,0,0,0,0,0.093023,0.015625,32,0.832,6.578,0.4506,20,0,32,777,1190,472
110,4810,3118,0,0,3,1.952,1,15.5,3145,0,4.69,1.0219,3077.7,0,1.0,52,0,0,1031,0.000978,0.0376,0.0,108,57.6,0.0197,0.0074,0,0,0,0,0.069364,0.015625,32,0.7747,6.633,0.4511,20,0,32,800,1228,505
111,4808,3033,0,0,3,1.953,1,15.4,2,3031,4.52,0.9868,3073.4,2,1.0,52,2,2,1043,0.001029,0.0433,3.2154,109,58.4,0.0193,0.0084,0,0,0,0,0.095975,0.015625,33,0.8372,6.6763,0.4516,21,0,31,745,1245,472
112,4806,2969,0,0,3,1.914,1,15.4,2,2967,4.55,0.9692,3063.5,2,1.0,52,2,2,1043,0.000938,0.0375,0.0,110,59.4,0.0195,0.0081,0,0,0,0,0.06875,0.015625,33,0.7727,6.7325,0.4522,21,0,31,764,1158,495
113,4805,3002,1,3,3,1.9344,1,15.5,0,3002,4.54,0.9818,3057.6,0,1.0,51,1,2,1017,0.00097,0.0483,0.0,111,60.7,0.0196,0.0088,0,0,0,0,0.087613,0.015625,32,0.8217,6.7718,0.4528,20,0,31,785,1206,475
114,4802,3093,0,0,3,1.9242,1,15.7,3109,0,4.7,1.0152,3062.5,0,1.0,51,0,0,1011,0.00089,0.0378,0.0,112,61.7,0.0211,0.0083,0,0,0,0,0.069767,0.015625,32,0.776,6.8241,0.4534,20,0,31,776,1269,508
115,4800,3038,1,4,1,1.9002,1,15.8,4,3034,4.52,0.9927,3060.2,4,1.0,52,1,0,1026,0.000846,0.0495,12.6582,113,61.5,0.0205,0.0088,0,0,0,0,0.080495,0.015625,33,0.8059,6.8768,0.454,20,0,32,754,1209,504
116,4799,3036,0,0,1,1.8682,1,16.0,0,3036,4.59,0.9928,3057.9,0,1.0,51,0,1,1026,0.000942,0.0342,0.0,114,63.7,0.0198,0.0069,0,0,0,0,0.074534,0.015625,33,0.7904,6.9203,0.4545,19,0,32,763,1213,501
117,4799,2961,0,0,3,1.918,1,16.1,3,2958,4.43,0.9712,3048.7,3,1.0,51,3,3,1035,0.000938,0.0391,10.1351,115,64.4,0.0201,0.0073,0,0,0,0,0.087948,0.015625,34,0.8223,6.9821,0.4547,19,1,31,762,1164,455
118,4799,3036,1,4,3,1.8676,1,16.0,3,3028,4.62,0.9962,3047.5,8,1.0,52,3,2,1038,0.000907,0.0433,27.8746,116,64.1,0.0206,0.0086,0,0,0,0,0.066667,0.015625,34,0.7656,7.0288,0.455,20,1,31,762,1194,489
119,4799,3090,1,3,3,1.9621,1,16.1,3133,0,4.63,1.0289,3056.7,12,1.0,51,3,4,1025,0.000899,0.0439,36.4742,117,66.1,0.0205,0.0081,0,0,0,0,0.090643,0.015625,33,0.8276,7.0697,0.4556,19,1,31,776,1208,519
120,4797,3048,1,5,3,1.9387,2,16.0,4,3034,4.55,0.9974,3055.9,14,1.0,52,2,1,1042,0.001056,0.0358,39.7554,118,65.8,0.0198,0.0082,1,0,0,0,0.074627,0.015625,34,0.7906,7.1115,0.4559,20,1,31,807,1202,485
121,4796,3051,3,5,3,1.9943,2,16.5,6,3035,4.62,0.9985,3055.4,16,1.0,54,6,4,1059,0.000964,0.0366,43.5967,119,63.3,0.0191,0.0068,1,0,0,0,0.073298,0.015625,35,0.7868,7.1822,0.4564,20,2,32,770,1245,451
122,4795,3047,3,5,3,1.9661,2,15.5,3,3024,4.59,0.9975,3054.6,23,1.0,59,6,1,1114,0.001163,0.0334,66.6667,120,58.8,0.018,0.0077,2,0,0,0,0.064067,0.015625,37,0.7561,7.224,0.4563,22,2,35,807,1186,500
123,4795,3072,0,0,3,1.9436,2,15.4,3063,0,4.61,1.0078,3057.2,18,1.0,58,0,1,1114,0.001184,0.0361,52.0231,121,60.8,0.0181,0.0076,0,0,0,0,0.072222,0.015625,37,0.7837,7.2684,0.4563,22,2,34,758,1199,517
124,4794,3051,0,0,3,1.9313,1,15.6,3,3038,4.55,0.9982,3056.6,13,1.0,56,0,2,1104,0.001118,0.0412,39.039,122,63.9,0.0185,0.0082,0,0,0,0,0.079412,0.015625,35,0.8032,7.3214,0.4569,22,1,33,771,1203,494
125,4794,2974,0,0,3,1.9082,1,15.8,3,2966,4.46,0.9755,3048.7,8,1.0,53,0,3,1079,0.001111,0.0485,24.9221,123,67.6,0.0192,0.0082,0,1,0,0,0.078788,0.015625,34,0.8017,7.3759,0.4573,21,0,32,770,1120,528
126,4794,3098,0,0,3,1.9544,1,15.7,3145,0,4.64,1.0294,3058.2,3,1.0,52,0,1,1065,0.000876,0.0408,9.009,124,69.8,0.019,0.0083,0,0,0,0,0.069971,0.015625,34,0.7767,7.4197,0.4578,21,0,31,834,1220,495
127,4793,3001,0,0,3,1.9094,1,15.8,3,2998,4.52,0.9831,3052.7,3,1.0,52,0,0,1054,0.000892,0.0369,9.5847,125,70.8,0.0207,0.0086,0,0,0,0,0.089231,0.015625,34,0.8249,7.4566,0.4583,21,0,31,763,1163,498
128,4792,3019,1,4,3,1.8454,1,20.7,10,3009,4.61,0.99,3049.5,10,1.0,56,8,4,1098,0.000953,0.046,25.7235,126,66.7,0.0186,0.0087,0,0,0,0,0.076687,0.015625,37,0.7963,7.5333,0.4587,24,0,32,799,1201,457
129,4791,3063,1,5,3,1.9261,1,17.4,3069,0,4.65,1.0087,3052.3,10,1.0,56,1,1,1101,0.001036,0.0379,29.9401,127,67.7,0.0193,0.0075,1,0,0,0,0.061224,0.015625,37,0.7448,7.5828,0.4589,24,0,32,778,1271,451
130,4791,3077,0,0,3,1.9855,2,15.7,3089,0,4.55,1.0123,3056.3,5,1.0,56,0,0,1098,0.001012,0.0352,14.0056,128,68.7,0.018,0.0067,0,0,0,0,0.067751,0.015625,36,0.7694,7.6181,0.459,24,0,32,785,1248,496
131,4791,2992,0,0,3,1.9713,1,18.9,0,2992,4.51,0.9809,3050.2,0,1.0,56,0,0,1098,0.000901,0.0408,0.0,129,69.7,0.0179,0.0068,0,0,0,0,0.0721,0.015625,36,0.7833,7.6651,0.4594,24,0,32,776,1147,505
132,4791,3041,1,3,3,1.9814,1,22.0,5,3036,4.61,0.9973,3049.3,5,1.0,58,4,2,1127,0.000903,0.0357,13.3333,130,68.2,0.0187,0.008,0,0,0,0,0.084416,0.015625,36,0.8149,7.7073,0.4599,25,0,33,729,1273,509
133,4790,3054,0,0,3,1.9952,1,15.8,3055,0,4.52,1.002,3049.9,1,1.0,57,1,2,1123,0.000838,0.0334,0.0,131,70.4,0.0187,0.0068,0,0,0,0,0.083565,0.015625,36,0.813,7.7547,0.4606,24,0,33,766,1234,490
134,4790,3054,0,0,3,1.8863,1,15.9,3057,0,4.54,1.0021,3050.6,0,1.0,55,0,2,1106,0.000775,0.0357,0.0,132,73.3,0.018,0.0081,0,0,0,0,0.074675,0.015625,35,0.7908,7.8034,0.4613,23,0,32,742,1224,487
135,4790,2988,0,0,3,1.778,1,15.7,0,2988,4.54,0.9814,3044.6,0,1.0,54,0,1,1092,0.000722,0.0368,0.0,133,75.6,0.0184,0.0083,0,0,0,0,0.06135,0.015625,35,0.7453,7.8647,0.4617,22,0,32,750,1176,464
136,4790,3020,1,4,3,1.8016,1,17.9,3,3017,4.49,0.9927,3042.3,3,1.0,54,1,1,1080,0.000755,0.0327,9.1463,134,74.7,0.0194,0.007,0,1,0,0,0.089286,0.015625,34,0.825,7.9153,0.4626,22,0,32,810,1173,484
137,4790,3119,1,5,3,1.805,1,15.5,3165,0,4.68,1.0378,3054.5,5,1.0,55,1,0,1098,0.000923,0.0462,14.5773,135,74.3,0.0185,0.0079,1,0,0,0,0.066474,0.015625,35,0.7649,7.9818,0.4627,22,0,33,813,1262,477
138,4787,3021,0,0,3,1.825,2,15.5,0,3021,4.61,0.9901,3051.3,0,1.0,55,0,0,1097,0.000859,0.0408,0.0,136,75.3,0.0188,0.0076,0,0,0,0,0.069971,0.015625,35,0.7767,8.0313,0.463,22,0,33,788,1182,508
139,4787,3048,0,0,3,1.8464,1,15.4,1,3047,4.62,0.999,3051.0,1,1.0,54,1,2,1105,0.000793,0.0294,0.0,137,77.5,0.0198,0.0068,0,0,0,0,0.067647,0.015625,35,0.769,8.0843,0.4632,22,0,32,818,1197,478
140,4785,3056,0,0,3,1.9363,1,15.6,3058,0,4.68,1.003,3051.9,3,1.0,55,3,2,1094,0.000733,0.0517,8.9021,138,76.9,0.0193,0.0079,0,0,0,0,0.068966,0.015625,36,0.7734,8.1245,0.4636,23,0,32,816,1183,489
141,4785,3069,1,3,3,1.7081,1,15.6,3073,0,4.65,1.0083,3054.6,7,1.0,59,6,2,1120,0.000852,0.0374,20.8333,139,72.6,0.0182,0.0075,0,0,0,0,0.077586,0.015625,36,0.7986,8.159,0.464,24,0,35,783,1220,481
142,4783,2980,1,5,3,1.7257,1,15.5,8,2967,4.54,0.9779,3047.5,13,1.0,60,4,3,1148,0.000926,0.0389,38.2353,140,72.4,0.0167,0.007,1,0,0,0,0.063889,0.015625,38,0.7554,8.2118,0.4641,25,0,35,743,1144,492
143,4783,3085,0,0,3,1.8194,2,15.6,3114,0,4.62,1.0203,3054.0,2,1.0,58,2,4,1146,0.00087,0.0423,5.848,141,75.8,0.0183,0.0075,0,0,0,0,0.050704,0.015625,39,0.6918,8.2456,0.4641,24,0,34,786,1268,459
144,4783,3001,1,3,3,1.8208,1,15.5,3,2998,4.59,0.9843,3049.0,3,1.0,58,2,2,1129,0.000778,0.04,8.8757,142,76.7,0.018,0.0076,0,0,0,0,0.065714,0.015625,38,0.7622,8.277,0.4644,23,0,35,777,1207,464
145,4783,3078,0,0,3,1.7953,1,15.5,3100,0,4.58,1.0151,3053.8,0,1.0,55,0,3,1101,0.000805,0.0356,0.0,143,79.9,0.0185,0.0062,0,1,0,0,0.060274,0.015625,36,0.7408,8.3099,0.4645,22,0,33,834,1171,520
146,4782,3064,0,0,3,1.9065,1,15.4,3074,0,4.61,1.006,3055.7,0,1.0,54,0,1,1090,0.00072,0.0385,0.0,144,82.4,0.0197,0.0067,0,0,0,0,0.090659,0.015625,36,0.8277,8.3511,0.465,22,0,32,812,1203,470
147,4782,3033,2,5,3,1.8357,1,15.7,1,3029,4.56,0.9933,3053.6,4,1.0,54,4,4,1133,0.000697,0.0366,0.0,145,83.3,0.0189,0.0067,1,0,0,0,0.078873,0.015625,38,0.8019,8.3764,0.4655,21,0,33,803,1176,475
148,4781,3061,0,0,3,1.804,1,15.8,3066,0,4.59,1.0037,3054.8,0,1.0,54,0,0,1094,0.000758,0.0389,0.0,146,84.3,0.0188,0.0076,0,0,0,0,0.062874,0.015625,35,0.7515,8.4184,0.466,21,0,33,781,1186,527
149,4781,3042,1,4,1,1.8506,1,21.0,0,3038,4.6,0.9962,3053.5,4,1.0,56,2,0,1110,0.000745,0.035,11.1732,147,82.2,0.0189,0.0062,0,0,0,0,0.083558,0.015625,35,0.813,8.4534,0.4664,22,0,34,768,1215,503
150,4781,3088,0,0,3,1.8727,1,15.9,3104,0,4.69,1.0149,3058.4,0,1.0,56,0,0,1110,0.000786,0.0383,0.0,148,83.2,0.0185,0.0079,0,0,0,0,0.085546,0.015625,35,0.8173,8.4976,0.4666,22,0,34,733,1238,510
151,4780,3117,2,5,3,1.9163,1,16.1,3120,0,4.68,1.0226,3065.7,15,1.0,59,7,4,1141,0.000921,0.039,43.9883,149,78.1,0.018,0.0075,2,1,0,0,0.066852,0.015625,37,0.7663,8.5339,0.4662,22,1,36,771,1257,521
152,4779,2988,1,5,3,1.9446,1,22.0,2,2967,4.46,0.977,3058.3,21,1.0,59,3,3,1173,0.000981,0.0309,47.619,150,79.1,0.0176,0.0056,1,0,0,0,0.061758,0.015625,38,0.747,8.5695,0.466,22,0,37,788,1115,484
153,4778,3072,1,3,3,1.9446,2,15.3,3069,0,4.67,1.0064,3060.3,11,1.0,60,5,4,1169,0.000924,0.0348,25.8398,151,78.7,0.0176,0.0071,0,0,0,0,0.069652,0.015625,39,0.7757,8.6018,0.466,23,1,36,772,1252,472
154,4778,3099,0,0,3,1.9612,2,15.2,3141,0,4.66,1.0258,3068.7,7,1.0,60,2,2,1165,0.000801,0.0338,19.1257,152,79.6,0.017,0.0065,0,0,0,0,0.064935,0.015625,39,0.7594,8.62,0.4658,23,2,35,758,1220,502
155,4778,2984,1,3,3,1.9878,1,15.2,3,2977,4.53,0.975,3060.6,7,1.0,59,2,3,1172,0.000766,0.0393,19.2308,153,81.9,0.0174,0.0074,0,1,0,0,0.073298,0.015625,40,0.7868,8.6436,0.4659,23,1,35,761,1183,499
156,4775,3019,1,5,1,1.9501,1,15.3,2,3012,4.55,0.9877,3056.6,7,1.0,59,3,3,1181,0.000819,0.0352,16.9014,154,82.8,0.0173,0.0078,1,0,0,0,0.070461,0.015625,39,0.7782,8.6815,0.466,22,1,36,792,1192,477
157,4775,3072,0,0,3,1.9814,2,15.2,3089,0,4.62,1.011,3060.2,5,1.0,57,0,2,1155,0.000792,0.0408,14.0449,155,85.1,0.0177,0.0079,0,1,0,0,0.078804,0.015625,37,0.8017,8.7405,0.466,22,1,34,829,1226,505
158,4775,3059,2,3,3,1.9247,1,15.3,6,3048,4.56,0.9996,3060.1,11,1.0,58,2,1,1159,0.000782,0.0305,29.3333,156,84.6,0.0176,0.0056,0,0,0,0,0.071247,0.015625,37,0.7807,8.8117,0.4659,22,0,36,767,1198,532
159,4775,3071,0,0,3,1.906,1,15.2,3072,0,4.6,1.0065,3062.2,10,1.0,60,4,2,1164,0.000917,0.0294,27.7778,157,82.7,0.0168,0.0056,0,0,0,0,0.064171,0.015625,37,0.7565,8.8705,0.4658,23,0,37,805,1206,474
160,4775,2992,1,3,3,1.9877,1,15.3,11,2981,4.6,0.9792,3055.5,11,1.0,62,4,2,1182,0.000761,0.0443,28.0612,158,81.0,0.017,0.0067,0,0,0,0,0.071429,0.015625,38,0.7812,8.9247,0.4659,23,1,38,788,1151,494
161,4775,3063,2,4,1,1.9685,1,15.4,3056,0,4.6,1.0058,3057.4,19,1.0,64,4,2,1210,0.000773,0.0299,41.3625,159,79.4,0.0167,0.0065,0,0,0,0,0.071264,0.015625,38,0.7807,8.973,0.4658,24,1,39,829,1193,449
162,4772,3067,5,5,3,1.99,2,16.9,3035,0,4.61,1.0049,3058.9,39,1.0,69,6,1,1264,0.00106,0.0392,95.1157,160,74.6,0.015,0.0067,3,0,0,0,0.061275,0.015625,40,0.745,9.0294,0.4657,26,1,42,813,1207,468
163,4772,2997,1,3,3,1.9785,2,18.8,9,2984,4.54,0.9816,3053.0,13,1.0,68,1,2,1276,0.000974,0.0336,32.5,161,76.6,0.0159,0.0066,0,0,0,0,0.071942,0.015625,41,0.7828,9.0653,0.4653,25,1,42,790,1205,466
164,4772,3003,1,5,3,1.9654,2,22.3,13,2990,4.57,0.9851,3048.3,13,1.0,66,3,5,1294,0.000953,0.0312,29.8103,162,79.8,0.0162,0.0064,1,0,0,0,0.064935,0.015625,40,0.7594,9.1303,0.4649,25,1,40,793,1174,495
165,4771,3080,1,4,1,1.9792,2,22.2,3080,0,4.64,1.015,3053.1,19,1.0,67,5,4,1291,0.000879,0.0394,46.0048,163,79.4,0.0148,0.0065,0,0,0,0,0.060325,0.015625,41,0.741,9.1906,0.4645,26,0,41,823,1231,458
166,4770,3016,1,3,3,1.9646,2,22.5,19,2994,4.59,0.989,3049.6,22,1.0,66,2,3,1292,0.000819,0.0276,39.694,164,81.6,0.0152,0.0049,0,0,0,0,0.055172,0.015625,40,0.7168,9.2274,0.4642,26,0,40,767,1199,445
167,4770,3057,1,5,3,1.9875,2,18.0,3046,0,4.59,1.0034,3050.7,15,1.0,67,1,0,1284,0.000914,0.0336,36.7647,165,81.4,0.0157,0.0066,1,0,0,0,0.064748,0.015625,40,0.7587,9.2921,0.4638,26,0,41,789,1219,490
168,4769,3043,1,4,3,1.9875,2,15.3,4,3039,4.6,0.9977,3049.9,4,1.0,67,2,2,1299,0.000857,0.0308,7.9576,166,82.3,0.016,0.0061,0,0,0,0,0.069409,0.015625,40,0.7749,9.3281,0.4636,26,0,41,776,1172,473
169,4768,2932,0,0,3,1.9813,2,15.2,3,2929,4.49,0.9649,3038.7,3,1.0,65,3,5,1318,0.000737,0.0414,0.0,167,85.8,0.0159,0.0072,0,1,0,0,0.058011,0.015625,40,0.7307,9.3695,0.4636,25,0,40,731,1149,521
170,4768,3044,2,3,1,1.9798,1,15.4,3055,0,4.67,1.0063,3040.7,5,1.0,67,3,1,1301,0.000753,0.0306,9.7087,168,84.2,0.0153,0.0063,0,0,0,0,0.072941,0.015625,39,0.7858,9.3884,0.4635,26,0,41,767,1259,445
171,4767,3090,4,5,1,1.9821,1,15.5,3112,0,4.66,1.0268,3049.3,19,1.0,72,7,2,1362,0.000949,0.0352,41.2148,169,79.3,0.0144,0.0065,2,0,0,0,0.076605,0.015625,39,0.796,9.465,0.4634,27,0,45,808,1233,489
172,4766,3043,1,4,3,1.9717,2,15.6,7,3026,4.59,0.9981,3048.7,17,1.0,71,1,2,1371,0.00077,0.0341,43.4783,170,81.4,0.0146,0.0063,0,0,0,0,0.085158,0.015625,40,0.8165,9.5501,0.4635,26,0,45,753,1220,505
173,4766,3061,1,3,3,1.9244,2,15.4,3051,0,4.67,1.0063,3050.7,19,1.0,74,4,1,1367,0.00078,0.0278,46.5686,171,79.0,0.0138,0.006,0,0,0,0,0.067285,0.015625,42,0.7678,9.6174,0.4633,27,1,46,778,1194,504
174,4765,3083,0,0,3,1.8683,2,15.6,3117,0,4.72,1.022,3057.8,8,1.0,73,0,1,1367,0.00079,0.0298,19.0931,172,81.1,0.015,0.0061,0,0,0,0,0.055046,0.015625,42,0.7161,9.6725,0.4631,26,1,46,800,1182,488
175,4763,3076,1,4,3,1.8823,1,15.8,3087,0,4.61,1.0107,3061.3,7,1.0,71,5,7,1363,0.000631,0.0313,13.0719,173,83.3,0.0143,0.0054,0,1,0,0,0.056367,0.015625,44,0.7228,9.7288,0.4628,26,1,44,787,1248,460
176,4759,3016,1,5,3,1.9114,1,15.4,0,3011,4.52,0.9866,3057.0,5,1.0,69,1,3,1350,0.000834,0.0275,11.9332,174,86.2,0.0155,0.006,1,1,0,0,0.066514,0.015625,42,0.7651,9.7793,0.4625,23,1,45,777,1198,481
177,4757,3016,2,3,1,1.9178,2,15.6,2,3009,4.55,0.9879,3053.1,7,1.0,70,5,4,1352,0.000712,0.0284,19.0217,175,85.9,0.0151,0.0057,0,0,0,0,0.072351,0.015625,42,0.784,9.8516,0.4623,25,0,45,759,1224,460
178,4755,3061,0,0,3,1.9194,2,15.5,3058,0,4.61,1.0029,3054.0,5,1.0,68,0,2,1307,0.000776,0.0322,10.2041,176,87.5,0.0156,0.0069,0,1,0,0,0.066832,0.015625,40,0.7662,9.9185,0.4622,23,0,45,778,1219,476
179,4752,3029,0,0,3,1.9198,1,15.5,0,3024,4.6,0.9926,3051.6,5,1.0,68,0,0,1302,0.000672,0.0376,9.7087,177,88.5,0.0154,0.006,0,0,0,0,0.070588,0.015625,39,0.7786,9.9608,0.4621,23,0,45,800,1195,488
180,4749,3027,0,0,3,1.8911,1,15.3,5,3022,4.57,0.9927,3049.3,5,1.0,70,5,3,1319,0.000716,0.0313,12.6582,178,86.9,0.0153,0.0058,0,0,0,0,0.06506,0.015625,40,0.7598,10.0259,0.4621,24,0,46,815,1164,506
181,4748,2927,0,0,3,1.9463,1,15.4,7,2920,4.51,0.9636,3037.6,7,1.0,69,2,3,1329,0.000649,0.0322,13.2979,179,89.1,0.0146,0.0057,0,0,0,0,0.056931,0.015625,40,0.7255,10.0779,0.4622,23,0,46,737,1155,472
182,4747,2938,0,0,3,1.9419,1,15.5,4,2934,4.47,0.9702,3028.1,4,1.0,68,0,1,1297,0.000617,0.0323,10.4987,180,91.4,0.0159,0.0068,0,0,0,0,0.069479,0.015625,39,0.7751,10.1151,0.4622,23,0,45,783,1162,446
183,4745,3025,1,5,3,1.9247,1,15.6,0,3020,4.64,0.9991,3027.8,5,1.0,69,1,0,1308,0.000664,0.0286,12.4378,181,91.1,0.0155,0.0061,1,0,0,0,0.073986,0.015625,38,0.7888,10.1891,0.4624,23,0,46,816,1189,496
184,4743,3023,0,0,3,1.8568,1,15.6,0,3018,4.57,0.9986,3027.4,5,1.0,68,0,1,1308,0.000611,0.0309,12.3457,182,93.4,0.0149,0.0056,0,0,0,0,0.078385,0.015625,38,0.8007,10.2675,0.4626,22,0,46,808,1195,459
185,4743,3044,0,0,3,1.8129,1,15.5,3046,0,4.68,1.0071,3029.6,5,1.0,67,0,1,1302,0.000581,0.0275,12.0192,183,95.7,0.016,0.006,0,0,0,0,0.094037,0.015625,38,0.8338,10.3615,0.463,22,0,45,813,1184,469
186,4742,3013,2,5,3,1.9328,1,15.4,0,3005,4.54,0.995,3028.0,8,1.0,68,3,2,1327,0.00073,0.0477,17.3697,184,95.1,0.0162,0.0075,1,0,0,0,0.066826,0.015625,40,0.7662,10.4283,0.4631,22,0,46,735,1204,496
187,4739,2922,1,3,3,1.9505,1,15.2,4,2914,4.52,0.9682,3017.9,8,1.0,73,7,2,1345,0.00072,0.0312,19.7044,185,89.5,0.0144,0.0058,0,0,0,0,0.064748,0.015625,41,0.7587,10.4931,0.4632,22,2,49,767,1131,502
188,4739,3034,1,4,3,1.9561,2,15.3,3037,0,4.54,1.0081,3020.5,8,1.0,74,1,0,1361,0.000778,0.03,19.2771,186,89.3,0.0147,0.0061,0,0,0,0,0.062356,0.015625,41,0.7494,10.5508,0.4631,22,2,50,824,1180,479
189,4739,2972,0,0,3,1.9853,2,15.2,7,2965,4.49,0.9854,3015.9,7,1.0,70,0,4,1361,0.000627,0.0317,9.5531,187,95.3,0.015,0.0067,0,0,0,0,0.105541,0.015625,41,0.852,10.6563,0.4635,22,0,48,752,1166,482
190,4738,2977,1,3,3,1.9553,1,15.3,11,2966,4.59,0.9883,3012.2,11,1.0,71,6,5,1326,0.000682,0.0291,27.5,188,92.5,0.0141,0.0062,0,2,0,0,0.075061,0.015625,41,0.7918,10.7314,0.4635,22,1,48,766,1180,468
191,4738,2968,2,5,1,1.8878,1,15.2,12,2951,4.56,0.9867,3008.0,17,1.0,72,4,3,1329,0.000691,0.0289,39.3519,189,90.0,0.0139,0.0064,1,1,0,0,0.062222,0.015625,41,0.7489,10.787,0.4638,22,1,49,732,1229,474
192,4738,2970,0,0,3,1.9269,2,15.4,7,2958,4.53,0.9886,3004.4,12,1.0,73,3,2,1332,0.000671,0.0313,29.9252,190,89.7,0.0148,0.0065,0,0,0,0,0.084337,0.015625,42,0.8147,10.8713,0.464,22,3,48,780,1162,484
193,4738,3006,1,5,3,1.8665,1,15.5,2993,0,4.58,1.0008,3004.6,14,1.0,71,1,3,1343,0.000704,0.0297,36.5535,191,92.5,0.0157,0.0071,1,0,0,0,0.089109,0.015625,42,0.8247,10.9604,0.4643,23,2,46,737,1223,487
194,4738,3044,1,6,3,1.944,1,15.7,3053,0,4.65,1.0172,3010.1,9,1.0,70,1,2,1333,0.000791,0.0369,21.5827,192,94.8,0.014,0.0065,0,0,0,0,0.076037,0.015625,41,0.7945,11.0272,0.4642,24,0,46,800,1204,481
195,4738,3017,1,5,3,1.9334,2,15.4,3014,0,4.59,1.003,3011.0,6,1.0,71,2,1,1345,0.000688,0.028,11.9617,193,94.4,0.015,0.0059,1,0,0,0,0.081776,0.015625,41,0.8089,11.109,0.4644,25,0,46,795,1198,463
196,4737,3059,1,5,1,1.9679,2,15.4,3082,0,4.65,1.0246,3018.8,11,1.0,72,3,2,1360,0.000822,0.0323,26.0417,194,94.1,0.0144,0.0058,1,0,0,0,0.072139,0.015625,42,0.7834,11.1811,0.4642,25,0,47,759,1211,501
197,4734,3023,0,0,1,1.9338,2,15.4,3019,0,4.59,1.0021,3019.5,7,1.0,72,2,2,1355,0.000825,0.03,16.9082,195,95.0,0.0146,0.0065,0,0,0,0,0.080831,0.015625,41,0.8067,11.255,0.4643,25,1,46,787,1191,462
198,4734,3014,1,3,3,1.9679,1,15.5,5,3004,4.59,0.9983,3019.0,10,1.0,77,8,3,1387,0.000653,0.0261,20.6897,196,89.8,0.0139,0.0055,0,0,0,0,0.08061,0.015625,41,0.8062,11.3357,0.4645,27,3,47,803,1161,505
