seed,window,rate,k,H,drift,type_count,J,term_H,term_drift,term_penalty,k_star
123,7,0.005,2,1.8352,0.3431,4,1.0173,1.8352,0.3431,-1.161,4
123,7,0.005,3,1.8352,0.3431,4,1.0173,1.8352,0.3431,-1.161,4
123,7,0.005,4,1.8352,0.4723,4,1.1465,1.8352,0.4723,-1.161,4
123,8,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,8,0.005,1,0.469,0.2913,2,-0.0322,0.469,0.2913,-0.7925,4
123,8,0.005,2,0.7476,0.4583,3,0.2059,0.7476,0.4583,-1.0,4
123,8,0.005,3,0.7476,0.4583,3,0.2059,0.7476,0.4583,-1.0,4
123,8,0.005,4,1.319,0.5942,4,0.7522,1.319,0.5942,-1.161,4
123,9,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,9,0.005,1,-0.0,0.2278,1,-0.2722,-0.0,0.2278,-0.5,4
123,9,0.005,2,-0.0,0.2818,1,-0.2182,-0.0,0.2818,-0.5,4
123,9,0.005,3,-0.0,0.2818,1,-0.2182,-0.0,0.2818,-0.5,4
123,9,0.005,4,0.6723,0.2818,2,0.1616,0.6723,0.2818,-0.7925,4
123,10,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,10,0.005,1,0.5917,0.2746,2,0.0738,0.5917,0.2746,-0.7925,4
123,10,0.005,2,1.1488,0.4001,3,0.5489,1.1488,0.4001,-1.0,4
123,10,0.005,3,1.1488,0.4001,3,0.5489,1.1488,0.4001,-1.0,4
123,10,0.005,4,1.2917,0.4836,4,0.6143,1.2917,0.4836,-1.161,4
123,11,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,11,0.005,1,0.6784,0.2523,3,-0.0693,0.6784,0.2523,-1.0,4
123,11,0.005,2,1.0862,0.264,4,0.1892,1.0862,0.264,-1.161,4
123,11,0.005,3,1.0862,0.264,4,0.1892,1.0862,0.264,-1.161,4
123,11,0.005,4,1.7533,0.4635,5,0.9243,1.7533,0.4635,-1.2925,4
123,12,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,12,0.005,1,-0.0,0.2617,1,-0.2383,-0.0,0.2617,-0.5,4
123,12,0.005,2,-0.0,0.3439,1,-0.1561,-0.0,0.3439,-0.5,4
123,12,0.005,3,-0.0,0.3439,1,-0.1561,-0.0,0.3439,-0.5,4
123,12,0.005,4,0.2762,0.4327,2,-0.0836,0.2762,0.4327,-0.7925,4
123,13,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,13,0.005,1,0.3095,0.1684,2,-0.3146,0.3095,0.1684,-0.7925,4
123,13,0.005,2,0.6144,0.2407,3,-0.1449,0.6144,0.2407,-1.0,4
123,13,0.005,3,0.6144,0.2407,3,-0.1449,0.6144,0.2407,-1.0,4
123,13,0.005,4,0.6144,0.2831,3,-0.1025,0.6144,0.2831,-1.0,4
123,14,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,14,0.005,1,-0.0,0.1684,1,-0.3316,-0.0,0.1684,-0.5,4
123,14,0.005,2,-0.0,0.2407,1,-0.2593,-0.0,0.2407,-0.5,4
123,14,0.005,3,-0.0,0.2407,1,-0.2593,-0.0,0.2407,-0.5,4
123,14,0.005,4,0.7732,0.4149,2,0.3956,0.7732,0.4149,-0.7925,4
123,15,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,15,0.005,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,15,0.005,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,15,0.005,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,15,0.005,4,-0.0,0.3524,1,-0.1476,-0.0,0.3524,-0.5,4
123,16,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,16,0.005,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,16,0.005,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,16,0.005,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,16,0.005,4,0.6194,0.2856,2,0.1125,0.6194,0.2856,-0.7925,4
123,17,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,17,0.005,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,17,0.005,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,17,0.005,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,17,0.005,4,-0.0,0.2856,1,-0.2144,-0.0,0.2856,-0.5,4
123,18,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
123,18,0.005,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
123,18,0.005,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
123,18,0.005,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
123,18,0.005,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
123,19,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,19,0.005,1,0.8343,0.3073,3,0.1416,0.8343,0.3073,-1.0,4
123,19,0.005,2,1.1401,0.3592,4,0.3383,1.1401,0.3592,-1.161,4
123,19,0.005,3,1.1401,0.3592,4,0.3383,1.1401,0.3592,-1.161,4
123,19,0.005,4,1.4393,0.4067,5,0.5535,1.4393,0.4067,-1.2925,4
123,20,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,20,0.005,1,0.3912,0.1859,2,-0.2154,0.3912,0.1859,-0.7925,4
123,20,0.005,2,0.7732,0.1867,3,-0.0401,0.7732,0.1867,-1.0,4
123,20,0.005,3,0.7732,0.1867,3,-0.0401,0.7732,0.1867,-1.0,4
123,20,0.005,4,1.5734,0.3291,4,0.7415,1.5734,0.3291,-1.161,4
123,21,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,21,0.005,1,0.5033,0.0499,2,-0.2393,0.5033,0.0499,-0.7925,4
123,21,0.005,2,0.9864,0.0745,3,0.0609,0.9864,0.0745,-1.0,4
123,21,0.005,3,0.9864,0.0745,3,0.0609,0.9864,0.0745,-1.0,4
123,21,0.005,4,0.9864,0.5157,3,0.5021,0.9864,0.5157,-1.0,4
123,22,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,22,0.005,1,0.9183,0.2311,2,0.3569,0.9183,0.2311,-0.7925,4
123,22,0.005,2,1.585,0.3871,3,0.9721,1.585,0.3871,-1.0,4
123,22,0.005,3,1.585,0.3871,3,0.9721,1.585,0.3871,-1.0,4
123,22,0.005,4,1.8554,0.4115,4,1.1059,1.8554,0.4115,-1.161,4
123,23,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,23,0.005,1,-0.0,0.4369,1,-0.0631,-0.0,0.4369,-0.5,4
123,23,0.005,2,-0.0,0.6776,1,0.1776,-0.0,0.6776,-0.5,4
123,23,0.005,3,-0.0,0.6776,1,0.1776,-0.0,0.6776,-0.5,4
123,23,0.005,4,0.9544,0.8042,2,0.9661,0.9544,0.8042,-0.7925,4
123,24,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
123,24,0.005,1,0.469,0.2278,2,-0.0957,0.469,0.2278,-0.7925,4
123,24,0.005,2,0.469,0.2278,2,-0.0957,0.469,0.2278,-0.7925,4
123,24,0.005,3,0.469,0.2278,2,-0.0957,0.469,0.2278,-0.7925,4
123,24,0.005,4,0.469,0.6655,2,0.342,0.469,0.6655,-0.7925,4
123,25,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
123,25,0.005,1,0.65,0.0837,2,-0.0588,0.65,0.0837,-0.7925,2
123,25,0.005,2,1.2516,0.3194,3,0.571,1.2516,0.3194,-1.0,2
123,25,0.005,3,1.2516,0.3194,3,0.571,1.2516,0.3194,-1.0,2
123,25,0.005,4,1.2516,0.3194,3,0.571,1.2516,0.3194,-1.0,2
314,1,0.005,0,-0.0,,1,-0.5,-0.0,0,-0.5,2
314,1,0.005,1,0.4627,,2,-0.3298,0.4627,0,-0.7925,2
314,1,0.005,2,0.8472,,3,-0.1528,0.8472,0,-1.0,2
314,1,0.005,3,0.8472,,3,-0.1528,0.8472,0,-1.0,2
314,1,0.005,4,0.9809,,4,-0.1801,0.9809,0,-1.161,2
314,2,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,2,0.005,1,0.4359,0.1499,3,-0.4142,0.4359,0.1499,-1.0,4
314,2,0.005,2,0.7957,0.1508,4,-0.2145,0.7957,0.1508,-1.161,4
314,2,0.005,3,0.7957,0.1508,4,-0.2145,0.7957,0.1508,-1.161,4
314,2,0.005,4,1.0957,0.1707,5,-0.0261,1.0957,0.1707,-1.2925,4
314,3,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,3,0.005,1,0.258,0.1498,2,-0.3847,0.258,0.1498,-0.7925,4
314,3,0.005,2,0.5132,0.1588,3,-0.328,0.5132,0.1588,-1.0,4
314,3,0.005,3,0.5132,0.1588,3,-0.328,0.5132,0.1588,-1.0,4
314,3,0.005,4,1.3013,0.2861,4,0.4264,1.3013,0.2861,-1.161,4
314,4,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,4,0.005,1,0.3912,0.0601,2,-0.3412,0.3912,0.0601,-0.7925,4
314,4,0.005,2,0.7732,0.0878,3,-0.139,0.7732,0.0878,-1.0,4
314,4,0.005,3,0.7732,0.0878,3,-0.139,0.7732,0.0878,-1.0,4
314,4,0.005,4,1.352,0.1315,4,0.3225,1.352,0.1315,-1.161,4
314,5,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,5,0.005,1,0.8631,0.2362,2,0.3068,0.8631,0.2362,-0.7925,4
314,5,0.005,2,1.3788,0.2697,3,0.6485,1.3788,0.2697,-1.0,4
314,5,0.005,3,1.3788,0.2697,3,0.6485,1.3788,0.2697,-1.0,4
314,5,0.005,4,1.3788,0.487,3,0.8658,1.3788,0.487,-1.0,4
314,6,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,6,0.005,1,-0.0,0.4001,1,-0.0999,-0.0,0.4001,-0.5,4
314,6,0.005,2,-0.0,0.5069,1,0.0069,-0.0,0.5069,-0.5,4
314,6,0.005,3,-0.0,0.5069,1,0.0069,-0.0,0.5069,-0.5,4
314,6,0.005,4,0.4138,0.534,2,0.1553,0.4138,0.534,-0.7925,4
314,7,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,7,0.005,1,0.6402,0.2479,3,-0.1119,0.6402,0.2479,-1.0,4
314,7,0.005,2,0.952,0.3073,4,0.0983,0.952,0.3073,-1.161,4
314,7,0.005,3,0.952,0.3073,4,0.0983,0.952,0.3073,-1.161,4
314,7,0.005,4,1.2577,0.3078,5,0.273,1.2577,0.3078,-1.2925,4
314,8,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,8,0.005,1,1.371,0.2797,3,0.6507,1.371,0.2797,-1.0,4
314,8,0.005,2,1.9219,0.5554,4,1.3163,1.9219,0.5554,-1.161,4
314,8,0.005,3,1.9219,0.5554,4,1.3163,1.9219,0.5554,-1.161,4
314,8,0.005,4,2.2464,0.6076,5,1.5615,2.2464,0.6076,-1.2925,4
314,9,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,9,0.005,1,0.6999,0.265,3,-0.0351,0.6999,0.265,-1.0,4
314,9,0.005,2,1.1191,0.5086,4,0.4667,1.1191,0.5086,-1.161,4
314,9,0.005,3,1.1191,0.5086,4,0.4667,1.1191,0.5086,-1.161,4
314,9,0.005,4,1.1191,0.5248,4,0.4829,1.1191,0.5248,-1.161,4
314,10,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,10,0.005,1,0.4138,0.153,2,-0.2257,0.4138,0.153,-0.7925,4
314,10,0.005,2,0.8167,0.1542,3,-0.0291,0.8167,0.1542,-1.0,4
314,10,0.005,3,0.8167,0.1542,3,-0.0291,0.8167,0.1542,-1.0,4
314,10,0.005,4,0.8167,0.3329,3,0.1496,0.8167,0.3329,-1.0,4
314,11,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,11,0.005,1,0.2668,0.066,2,-0.4597,0.2668,0.066,-0.7925,2
314,11,0.005,2,0.5304,0.0967,3,-0.3729,0.5304,0.0967,-1.0,2
314,11,0.005,3,0.5304,0.0967,3,-0.3729,0.5304,0.0967,-1.0,2
314,11,0.005,4,0.5304,0.0967,3,-0.3729,0.5304,0.0967,-1.0,2
314,12,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,12,0.005,1,0.8631,0.2873,2,0.3579,0.8631,0.2873,-0.7925,4
314,12,0.005,2,1.3788,0.3423,3,0.7211,1.3788,0.3423,-1.0,4
314,12,0.005,3,1.3788,0.3423,3,0.7211,1.3788,0.3423,-1.0,4
314,12,0.005,4,1.3788,0.4384,3,0.8172,1.3788,0.4384,-1.0,4
314,13,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
314,13,0.005,1,-0.0,0.4001,1,-0.0999,-0.0,0.4001,-0.5,2
314,13,0.005,2,-0.0,0.5069,1,0.0069,-0.0,0.5069,-0.5,2
314,13,0.005,3,-0.0,0.5069,1,0.0069,-0.0,0.5069,-0.5,2
314,13,0.005,4,-0.0,0.5069,1,0.0069,-0.0,0.5069,-0.5,2
314,14,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,14,0.005,1,0.3228,0.1734,2,-0.2963,0.3228,0.1734,-0.7925,4
314,14,0.005,2,0.3228,0.1734,2,-0.2963,0.3228,0.1734,-0.7925,4
314,14,0.005,3,0.3228,0.1734,2,-0.2963,0.3228,0.1734,-0.7925,4
314,14,0.005,4,0.8343,0.3073,3,0.1416,0.8343,0.3073,-1.0,4
314,15,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,15,0.005,1,1.1488,0.3094,3,0.4582,1.1488,0.3094,-1.0,4
314,15,0.005,2,1.7783,0.491,4,1.1083,1.7783,0.491,-1.161,4
314,15,0.005,3,1.7783,0.491,4,1.1083,1.7783,0.491,-1.161,4
314,15,0.005,4,1.9751,0.5284,5,1.211,1.9751,0.5284,-1.2925,4
314,16,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,16,0.005,1,-0.0,0.4001,1,-0.0999,-0.0,0.4001,-0.5,4
314,16,0.005,2,-0.0,0.5579,1,0.0579,-0.0,0.5579,-0.5,4
314,16,0.005,3,-0.0,0.5579,1,0.0579,-0.0,0.5579,-0.5,4
314,16,0.005,4,0.4395,0.5822,2,0.2292,0.4395,0.5822,-0.7925,4
314,17,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,17,0.005,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,17,0.005,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,17,0.005,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,17,0.005,4,0.9183,0.2581,2,0.3839,0.9183,0.2581,-0.7925,4
314,18,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,18,0.005,1,0.8167,0.298,3,0.1147,0.8167,0.298,-1.0,4
314,18,0.005,2,0.8167,0.298,3,0.1147,0.8167,0.298,-1.0,4
314,18,0.005,3,0.8167,0.298,3,0.1147,0.8167,0.298,-1.0,4
314,18,0.005,4,0.8167,0.5066,3,0.3233,0.8167,0.5066,-1.0,4
314,19,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,1
314,19,0.005,1,-0.0,0.298,1,-0.202,-0.0,0.298,-0.5,1
314,19,0.005,2,-0.0,0.298,1,-0.202,-0.0,0.298,-0.5,1
314,19,0.005,3,-0.0,0.298,1,-0.202,-0.0,0.298,-0.5,1
314,19,0.005,4,-0.0,0.298,1,-0.202,-0.0,0.298,-0.5,1
314,20,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,20,0.005,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,20,0.005,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,20,0.005,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,20,0.005,4,0.7219,0.3287,2,0.2581,0.7219,0.3287,-0.7925,4
314,21,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,21,0.005,1,1.3093,0.4596,3,0.7689,1.3093,0.4596,-1.0,4
314,21,0.005,2,1.9363,0.6554,4,1.4307,1.9363,0.6554,-1.161,4
314,21,0.005,3,1.9363,0.6554,4,1.4307,1.9363,0.6554,-1.161,4
314,21,0.005,4,1.9363,0.6919,4,1.4672,1.9363,0.6919,-1.161,4
314,22,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,22,0.005,1,0.7219,0.313,2,0.2424,0.7219,0.313,-0.7925,4
314,22,0.005,2,1.371,0.3412,3,0.7122,1.371,0.3412,-1.0,4
314,22,0.005,3,1.371,0.3412,3,0.7122,1.371,0.3412,-1.0,4
314,22,0.005,4,1.9219,0.5592,4,1.3201,1.9219,0.5592,-1.161,4
314,23,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,23,0.005,1,0.5033,0.3965,2,0.1073,0.5033,0.3965,-0.7925,4
314,23,0.005,2,0.9864,0.4161,3,0.4025,0.9864,0.4161,-1.0,4
314,23,0.005,3,0.9864,0.4161,3,0.4025,0.9864,0.4161,-1.0,4
314,23,0.005,4,1.4466,0.5683,4,0.8539,1.4466,0.5683,-1.161,4
314,24,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,24,0.005,1,0.3912,0.0499,2,-0.3514,0.3912,0.0499,-0.7925,4
314,24,0.005,2,0.7732,0.0745,3,-0.1523,0.7732,0.0745,-1.0,4
314,24,0.005,3,0.7732,0.0745,3,-0.1523,0.7732,0.0745,-1.0,4
314,24,0.005,4,1.352,0.0847,4,0.2757,1.352,0.0847,-1.161,4
314,25,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
314,25,0.005,1,0.4395,0.0214,2,-0.3316,0.4395,0.0214,-0.7925,4
314,25,0.005,2,0.8659,0.0318,3,-0.1023,0.8659,0.0318,-1.0,4
314,25,0.005,3,0.8659,0.0318,3,-0.1023,0.8659,0.0318,-1.0,4
314,25,0.005,4,1.2776,0.084,4,0.2006,1.2776,0.084,-1.161,4
456,1,0.005,0,-0.0,,1,-0.5,-0.0,0,-0.5,2
456,1,0.005,1,0.7564,,3,-0.2436,0.7564,0,-1.0,2
456,1,0.005,2,1.2891,,4,0.1281,1.2891,0,-1.161,2
456,1,0.005,3,1.2891,,4,0.1281,1.2891,0,-1.161,2
456,1,0.005,4,1.391,,5,0.0985,1.391,0,-1.2925,2
456,2,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,2,0.005,1,0.2525,0.2904,2,-0.2496,0.2525,0.2904,-0.7925,4
456,2,0.005,2,0.5024,0.3332,3,-0.1644,0.5024,0.3332,-1.0,4
456,2,0.005,3,0.5024,0.3332,3,-0.1644,0.5024,0.3332,-1.0,4
456,2,0.005,4,0.5024,0.3425,3,-0.1551,0.5024,0.3425,-1.0,4
456,3,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,3,0.005,1,-0.0,0.1465,1,-0.3535,-0.0,0.1465,-0.5,4
456,3,0.005,2,-0.0,0.2088,1,-0.2912,-0.0,0.2088,-0.5,4
456,3,0.005,3,-0.0,0.2088,1,-0.2912,-0.0,0.2088,-0.5,4
456,3,0.005,4,0.5917,0.3382,2,0.1374,0.5917,0.3382,-0.7925,4
456,4,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,4,0.005,1,1.3788,0.5069,3,0.8857,1.3788,0.5069,-1.0,4
456,4,0.005,2,1.9502,0.7133,4,1.5025,1.9502,0.7133,-1.161,4
456,4,0.005,3,1.9502,0.7133,4,1.5025,1.9502,0.7133,-1.161,4
456,4,0.005,4,1.9502,0.7324,4,1.5216,1.9502,0.7324,-1.161,4
456,5,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,5,0.005,1,0.5665,0.3375,2,0.1115,0.5665,0.3375,-0.7925,4
456,5,0.005,2,0.9056,0.4861,3,0.3917,0.9056,0.4861,-1.0,4
456,5,0.005,3,0.9056,0.4861,3,0.3917,0.9056,0.4861,-1.0,4
456,5,0.005,4,1.4256,0.6255,4,0.8901,1.4256,0.6255,-1.161,4
456,6,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,6,0.005,1,-0.0,0.2648,1,-0.2352,-0.0,0.2648,-0.5,4
456,6,0.005,2,-0.0,0.3287,1,-0.1713,-0.0,0.3287,-0.5,4
456,6,0.005,3,-0.0,0.3287,1,-0.1713,-0.0,0.3287,-0.5,4
456,6,0.005,4,0.3912,0.3471,2,-0.0542,0.3912,0.3471,-0.7925,4
456,7,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,7,0.005,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,7,0.005,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,7,0.005,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,7,0.005,4,0.2668,0.0561,2,-0.4696,0.2668,0.0561,-0.7925,4
456,8,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,8,0.005,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,8,0.005,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,8,0.005,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,8,0.005,4,0.6194,0.1575,2,-0.0156,0.6194,0.1575,-0.7925,4
456,9,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,9,0.005,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,9,0.005,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,9,0.005,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,9,0.005,4,0.8113,0.1021,2,0.1209,0.8113,0.1021,-0.7925,4
456,10,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,10,0.005,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,10,0.005,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,10,0.005,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,10,0.005,4,0.9612,0.1232,2,0.2919,0.9612,0.1232,-0.7925,4
456,11,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,11,0.005,1,0.3095,0.1684,2,-0.3146,0.3095,0.1684,-0.7925,4
456,11,0.005,2,0.6144,0.2407,3,-0.1449,0.6144,0.2407,-1.0,4
456,11,0.005,3,0.6144,0.2407,3,-0.1449,0.6144,0.2407,-1.0,4
456,11,0.005,4,1.0975,0.3464,4,0.2829,1.0975,0.3464,-1.161,4
456,12,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,12,0.005,1,-0.0,0.1684,1,-0.3316,-0.0,0.1684,-0.5,4
456,12,0.005,2,-0.0,0.2407,1,-0.2593,-0.0,0.2407,-0.5,4
456,12,0.005,3,-0.0,0.2407,1,-0.2593,-0.0,0.2407,-0.5,4
456,12,0.005,4,0.5033,0.2413,2,-0.0479,0.5033,0.2413,-0.7925,4
456,13,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,13,0.005,1,0.65,0.298,2,0.1555,0.65,0.298,-0.7925,4
456,13,0.005,2,1.0409,0.3714,3,0.4123,1.0409,0.3714,-1.0,4
456,13,0.005,3,1.0409,0.3714,3,0.4123,1.0409,0.3714,-1.0,4
456,13,0.005,4,1.0409,0.4299,3,0.4708,1.0409,0.4299,-1.0,4
456,14,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,14,0.005,1,0.7732,0.2252,3,-0.0016,0.7732,0.2252,-1.0,4
456,14,0.005,2,1.1451,0.2255,4,0.2096,1.1451,0.2255,-1.161,4
456,14,0.005,3,1.1451,0.2255,4,0.2096,1.1451,0.2255,-1.161,4
456,14,0.005,4,1.823,0.4228,5,0.9533,1.823,0.4228,-1.2925,4
456,15,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,15,0.005,1,-0.0,0.2856,1,-0.2144,-0.0,0.2856,-0.5,4
456,15,0.005,2,-0.0,0.3553,1,-0.1447,-0.0,0.3553,-0.5,4
456,15,0.005,3,-0.0,0.3553,1,-0.1447,-0.0,0.3553,-0.5,4
456,15,0.005,4,0.9183,0.3565,2,0.4823,0.9183,0.3565,-0.7925,4
456,16,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,16,0.005,1,1.1488,0.4001,3,0.5489,1.1488,0.4001,-1.0,4
456,16,0.005,2,1.8424,0.6087,4,1.2901,1.8424,0.6087,-1.161,4
456,16,0.005,3,1.8424,0.6087,4,1.2901,1.8424,0.6087,-1.161,4
456,16,0.005,4,2.2359,0.6087,5,1.5521,2.2359,0.6087,-1.2925,4
456,17,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,17,0.005,1,0.8454,0.2939,2,0.3468,0.8454,0.2939,-0.7925,4
456,17,0.005,2,1.2407,0.3731,3,0.6138,1.2407,0.3731,-1.0,4
456,17,0.005,3,1.2407,0.3731,3,0.6138,1.2407,0.3731,-1.0,4
456,17,0.005,4,1.2407,0.6288,3,0.8695,1.2407,0.6288,-1.0,4
456,18,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,18,0.005,1,0.2668,0.2758,2,-0.2499,0.2668,0.2758,-0.7925,4
456,18,0.005,2,0.5304,0.2966,3,-0.173,0.5304,0.2966,-1.0,4
456,18,0.005,3,0.5304,0.2966,3,-0.173,0.5304,0.2966,-1.0,4
456,18,0.005,4,1.0848,0.454,4,0.3778,1.0848,0.454,-1.161,4
456,19,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,19,0.005,1,0.3228,0.2284,2,-0.2413,0.3228,0.2284,-0.7925,4
456,19,0.005,2,0.6402,0.23,3,-0.1298,0.6402,0.23,-1.0,4
456,19,0.005,3,0.6402,0.23,3,-0.1298,0.6402,0.23,-1.0,4
456,19,0.005,4,1.4505,0.2884,4,0.5779,1.4505,0.2884,-1.161,4
456,20,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,20,0.005,1,0.469,0.2824,2,-0.0411,0.469,0.2824,-0.7925,4
456,20,0.005,2,0.469,0.33,2,0.0065,0.469,0.33,-0.7925,4
456,20,0.005,3,0.469,0.33,2,0.0065,0.469,0.33,-0.7925,4
456,20,0.005,4,0.9219,0.3957,3,0.3176,0.9219,0.3957,-1.0,4
456,21,0.005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
456,21,0.005,1,0.7642,0.1427,2,0.1144,0.7642,0.1427,-0.7925,4
456,21,0.005,2,1.4355,0.3974,3,0.8329,1.4355,0.3974,-1.0,4
