N,seed,window,ghost_count,ghost_residual_Q_total
1000,20,59,46,0.0
1000,20,60,46,0.0
1000,20,61,46,0.0
1000,20,62,46,0.0
1000,20,63,46,0.0
1000,20,64,46,0.0
1000,20,65,46,0.0
1000,20,66,46,0.0
1000,20,67,46,0.0
1000,20,68,46,0.0
1000,20,69,46,0.0
1000,21,20,7,61.0
1000,21,21,10,83.0
1000,21,22,14,54.0
1000,21,23,17,62.0
1000,21,24,19,21.0
1000,21,25,19,9.0
1000,21,26,21,20.0
1000,21,27,25,49.0
1000,21,28,26,13.0
1000,21,29,29,19.0
1000,21,30,31,3.0
1000,21,31,32,4.0
1000,21,32,33,2.0
1000,21,33,35,9.0
1000,21,34,36,1.0
1000,21,35,38,6.0
1000,21,36,40,9.0
1000,21,37,40,3.0
1000,21,38,41,1.0
1000,21,39,43,2.0
1000,21,40,43,0.0
1000,21,41,43,0.0
1000,21,42,43,0.0
1000,21,43,43,0.0
1000,21,44,43,0.0
1000,21,45,45,11.0
1000,21,46,46,2.0
1000,21,47,46,0.0
1000,21,48,46,0.0
1000,21,49,47,4.0
1000,21,50,47,0.0
1000,21,51,47,0.0
1000,21,52,47,0.0
1000,21,53,47,0.0
1000,21,54,47,0.0
1000,21,55,47,0.0
1000,21,56,47,0.0
1000,21,57,47,0.0
1000,21,58,47,0.0
1000,21,59,47,0.0
1000,21,60,47,0.0
1000,21,61,47,0.0
1000,21,62,47,0.0
1000,21,63,47,0.0
1000,21,64,47,0.0
1000,21,65,47,0.0
1000,21,66,47,0.0
1000,21,67,47,0.0
1000,21,68,47,0.0
1000,21,69,47,0.0
1000,22,20,4,45.0
1000,22,21,5,27.0
1000,22,22,8,45.0
1000,22,23,8,8.0
1000,22,24,13,31.0
1000,22,25,16,16.0
1000,22,26,21,38.0
1000,22,27,21,0.0
1000,22,28,23,9.0
1000,22,29,27,15.0
1000,22,30,31,38.0
1000,22,31,32,6.0
1000,22,32,36,9.0
1000,22,33,37,6.0
1000,22,34,37,0.0
1000,22,35,37,0.0
1000,22,36,37,0.0
1000,22,37,39,3.0
1000,22,38,39,0.0
1000,22,39,39,0.0
1000,22,40,39,0.0
1000,22,41,41,9.0
1000,22,42,41,0.0
1000,22,43,45,12.0
1000,22,44,45,0.0
1000,22,45,45,0.0
1000,22,46,45,0.0
1000,22,47,45,0.0
1000,22,48,45,0.0
1000,22,49,46,1.0
1000,22,50,46,0.0
1000,22,51,46,0.0
1000,22,52,46,0.0
1000,22,53,46,0.0
1000,22,54,46,0.0
1000,22,55,46,0.0
1000,22,56,46,0.0
1000,22,57,46,0.0
1000,22,58,46,0.0
1000,22,59,46,0.0
1000,22,60,46,0.0
1000,22,61,46,0.0
1000,22,62,46,0.0
1000,22,63,46,0.0
1000,22,64,46,0.0
1000,22,65,47,3.0
1000,22,66,47,0.0
1000,22,67,47,0.0
1000,22,68,47,0.0
1000,22,69,47,0.0
1000,23,20,3,58.0
1000,23,21,7,28.0
1000,23,22,16,57.0
1000,23,23,21,71.0
1000,23,24,25,47.0
1000,23,25,27,19.0
1000,23,26,29,9.0
1000,23,27,31,15.0
1000,23,28,32,17.0
1000,23,29,32,0.0
1000,23,30,32,0.0
1000,23,31,35,7.0
1000,23,32,36,1.0
1000,23,33,36,0.0
1000,23,34,38,3.0
1000,23,35,39,2.0
1000,23,36,39,0.0
1000,23,37,39,0.0
1000,23,38,39,0.0
1000,23,39,39,0.0
1000,23,40,39,0.0
1000,23,41,39,0.0
1000,23,42,39,0.0
1000,23,43,42,11.0
1000,23,44,42,5.0
1000,23,45,44,7.0
1000,23,46,44,0.0
1000,23,47,47,7.0
1000,23,48,47,0.0
1000,23,49,47,0.0
1000,23,50,48,1.0
1000,23,51,48,0.0
1000,23,52,48,0.0
1000,23,53,48,0.0
1000,23,54,48,0.0
1000,23,55,48,0.0
1000,23,56,48,0.0
1000,23,57,48,0.0
1000,23,58,48,0.0
1000,23,59,48,0.0
1000,23,60,49,3.0
1000,23,61,49,0.0
1000,23,62,50,3.0
1000,23,63,50,0.0
1000,23,64,50,0.0
1000,23,65,50,0.0
1000,23,66,50,0.0
1000,23,67,50,0.0
1000,23,68,50,0.0
1000,23,69,50,0.0
2500,0,20,5,39.0
2500,0,21,8,58.0
2500,0,22,12,80.0
2500,0,23,16,81.0
2500,0,24,20,108.0
2500,0,25,25,111.0
2500,0,26,28,105.0
2500,0,27,40,132.0
2500,0,28,45,108.0
2500,0,29,46,96.0
2500,0,30,51,118.0
2500,0,31,55,88.0
2500,0,32,55,33.0
2500,0,33,56,37.0
2500,0,34,59,47.0
2500,0,35,62,53.0
2500,0,36,64,48.0
2500,0,37,70,50.0
2500,0,38,72,27.0
2500,0,39,73,18.0
2500,0,40,75,10.0
2500,0,41,79,13.0
2500,0,42,82,17.0
2500,0,43,86,31.0
2500,0,44,87,21.0
2500,0,45,91,25.0
2500,0,46,93,11.0
2500,0,47,99,27.0
2500,0,48,99,2.0
2500,0,49,100,6.0
2500,0,50,100,2.0
2500,0,51,101,2.0
2500,0,52,102,6.0
2500,0,53,105,10.0
2500,0,54,107,13.0
2500,0,55,108,2.0
2500,0,56,111,16.0
2500,0,57,111,0.0
2500,0,58,111,0.0
2500,0,59,112,10.0
2500,0,60,115,6.0
2500,0,61,116,6.0
2500,0,62,116,0.0
2500,0,63,117,1.0
2500,0,64,120,14.0
2500,0,65,120,0.0
2500,0,66,120,0.0
2500,0,67,120,0.0
2500,0,68,120,0.0
2500,0,69,120,0.0
2500,1,20,6,65.0
2500,1,21,11,88.0
2500,1,22,14,114.0
2500,1,23,20,138.0
2500,1,24,25,142.0
2500,1,25,33,164.0
2500,1,26,38,163.0
2500,1,27,43,138.0
2500,1,28,50,147.0
2500,1,29,55,145.0
2500,1,30,61,124.0
2500,1,31,64,118.0
2500,1,32,66,97.0
2500,1,33,67,58.0
2500,1,34,69,70.0
2500,1,35,70,31.0
2500,1,36,74,32.0
2500,1,37,75,14.0
2500,1,38,80,29.0
2500,1,39,83,19.0
2500,1,40,84,12.0
2500,1,41,85,2.0
2500,1,42,86,3.0
2500,1,43,86,3.0
2500,1,44,86,0.0
2500,1,45,87,1.0
2500,1,46,87,1.0
2500,1,47,88,3.0
2500,1,48,89,4.0
2500,1,49,89,4.0
2500,1,50,89,0.0
2500,1,51,90,5.0
2500,1,52,91,2.0
2500,1,53,94,12.0
2500,1,54,94,0.0
2500,1,55,95,2.0
2500,1,56,96,3.0
2500,1,57,97,5.0
2500,1,58,100,17.0
2500,1,59,100,6.0
2500,1,60,102,6.0
2500,1,61,102,6.0
2500,1,62,103,2.0
2500,1,63,103,0.0
2500,1,64,103,0.0
2500,1,65,103,0.0
2500,1,66,104,1.0
2500,1,67,105,4.0
2500,1,68,106,1.0
2500,1,69,107,5.0
2500,2,20,2,15.0
2500,2,21,5,38.0
2500,2,22,9,60.0
2500,2,23,14,96.0
2500,2,24,23,132.0
2500,2,25,27,124.0
2500,2,26,33,144.0
2500,2,27,38,111.0
2500,2,28,44,81.0
2500,2,29,48,85.0
2500,2,30,54,84.0
2500,2,31,56,50.0
2500,2,32,57,21.0
2500,2,33,61,37.0
2500,2,34,62,39.0
2500,2,35,64,10.0
2500,2,36,67,21.0
2500,2,37,67,10.0
2500,2,38,71,17.0
2500,2,39,73,27.0
2500,2,40,75,13.0
2500,2,41,78,30.0
2500,2,42,79,23.0
2500,2,43,80,4.0
2500,2,44,84,24.0
2500,2,45,84,20.0
2500,2,46,84,0.0
2500,2,47,89,25.0
2500,2,48,95,40.0
2500,2,49,99,30.0
2500,2,50,101,22.0
2500,2,51,104,18.0
2500,2,52,105,12.0
2500,2,53,105,0.0
2500,2,54,105,0.0
2500,2,55,105,0.0
2500,2,56,105,0.0
2500,2,57,107,8.0
2500,2,58,109,8.0
2500,2,59,109,0.0
2500,2,60,109,0.0
2500,2,61,112,6.0
2500,2,62,113,6.0
2500,2,63,115,5.0
2500,2,64,115,0.0
2500,2,65,115,0.0
2500,2,66,115,0.0
2500,2,67,115,0.0
2500,2,68,115,0.0
2500,2,69,115,0.0
2500,3,20,3,27.0
2500,3,21,4,34.0
2500,3,22,6,62.0
2500,3,23,10,68.0
2500,3,24,12,55.0
2500,3,25,17,101.0
2500,3,26,19,58.0
2500,3,27,25,82.0
2500,3,28,29,89.0
2500,3,29,32,80.0
2500,3,30,36,90.0
2500,3,31,41,53.0
2500,3,32,43,35.0
2500,3,33,49,54.0
2500,3,34,51,22.0
2500,3,35,62,55.0
2500,3,36,66,64.0
2500,3,37,69,13.0
2500,3,38,71,6.0
2500,3,39,75,20.0
2500,3,40,76,9.0
2500,3,41,77,7.0
2500,3,42,84,38.0
2500,3,43,85,20.0
2500,3,44,90,35.0
2500,3,45,90,23.0
2500,3,46,94,16.0
2500,3,47,97,16.0
2500,3,48,97,1.0
2500,3,49,102,19.0
2500,3,50,104,8.0
2500,3,51,104,0.0
2500,3,52,105,6.0
2500,3,53,105,0.0
2500,3,54,107,13.0
2500,3,55,107,13.0
2500,3,56,108,7.0
2500,3,57,108,5.0
2500,3,58,110,10.0
2500,3,59,111,5.0
2500,3,60,113,8.0
2500,3,61,113,0.0
2500,3,62,114,2.0
2500,3,63,114,0.0
2500,3,64,116,4.0
2500,3,65,117,1.0
2500,3,66,119,6.0
2500,3,67,121,8.0
2500,3,68,121,0.0
2500,3,69,122,1.0
2500,4,20,8,59.0
2500,4,21,16,155.0
2500,4,22,16,77.0
2500,4,23,17,75.0
2500,4,24,18,64.0
2500,4,25,20,47.0
2500,4,26,21,47.0
2500,4,27,23,43.0
2500,4,28,30,57.0
2500,4,29,35,55.0
2500,4,30,41,59.0
2500,4,31,49,77.0
2500,4,32,52,42.0
2500,4,33,53,18.0
2500,4,34,56,13.0
2500,4,35,63,40.0
2500,4,36,68,46.0
2500,4,37,75,35.0
2500,4,38,77,13.0
2500,4,39,77,7.0
2500,4,40,77,6.0
2500,4,41,80,19.0
2500,4,42,81,11.0
2500,4,43,85,11.0
2500,4,44,88,21.0
2500,4,45,92,11.0
2500,4,46,93,3.0
2500,4,47,94,4.0
2500,4,48,96,5.0
2500,4,49,99,13.0
2500,4,50,101,8.0
2500,4,51,102,5.0
2500,4,52,105,12.0
2500,4,53,107,11.0
2500,4,54,111,25.0
2500,4,55,111,10.0
2500,4,56,111,0.0
2500,4,57,112,1.0
2500,4,58,116,9.0
2500,4,59,117,6.0
2500,4,60,118,8.0
2500,4,61,119,7.0
2500,4,62,119,0.0
2500,4,63,122,7.0
2500,4,64,124,12.0
2500,4,65,124,0.0
2500,4,66,124,0.0
2500,4,67,124,0.0
2500,4,68,125,3.0
2500,4,69,125,0.0
2500,5,20,3,46.0
2500,5,21,5,58.0
2500,5,22,11,68.0
2500,5,23,16,73.0
2500,5,24,19,77.0
2500,5,25,23,98.0
2500,5,26,27,100.0
2500,5,27,32,70.0
2500,5,28,34,49.0
2500,5,29,39,43.0
2500,5,30,40,13.0
2500,5,31,42,12.0
2500,5,32,42,3.0
2500,5,33,44,17.0
2500,5,34,45,14.0
2500,5,35,49,24.0
2500,5,36,50,8.0
2500,5,37,53,19.0
2500,5,38,64,52.0
2500,5,39,65,16.0
2500,5,40,66,1.0
2500,5,41,68,14.0
2500,5,42,70,4.0
2500,5,43,73,3.0
2500,5,44,75,8.0
2500,5,45,75,0.0
2500,5,46,75,0.0
2500,5,47,78,10.0
2500,5,48,81,13.0
2500,5,49,81,0.0
2500,5,50,82,7.0
2500,5,51,85,10.0
2500,5,52,85,7.0
2500,5,53,88,16.0
2500,5,54,90,13.0
2500,5,55,91,4.0
2500,5,56,92,4.0
2500,5,57,93,1.0
2500,5,58,93,0.0
2500,5,59,95,3.0
2500,5,60,95,0.0
2500,5,61,98,9.0
2500,5,62,98,0.0
2500,5,63,99,8.0
2500,5,64,100,3.0
2500,5,65,100,0.0
2500,5,66,102,8.0
2500,5,67,102,6.0
2500,5,68,104,5.0
2500,5,69,104,0.0
2500,6,20,6,60.0
2500,6,21,10,82.0
2500,6,22,14,99.0
2500,6,23,14,91.0
2500,6,24,16,97.0
2500,6,25,18,82.0
2500,6,26,24,93.0
2500,6,27,27,79.0
2500,6,28,32,98.0
2500,6,29,35,94.0
2500,6,30,42,78.0
2500,6,31,43,73.0
2500,6,32,44,58.0
2500,6,33,46,43.0
2500,6,34,47,14.0
2500,6,35,50,38.0
2500,6,36,54,55.0
2500,6,37,57,52.0
2500,6,38,61,23.0
2500,6,39,63,18.0
2500,6,40,64,4.0
2500,6,41,66,7.0
2500,6,42,69,14.0
2500,6,43,72,9.0
2500,6,44,72,0.0
2500,6,45,75,19.0
2500,6,46,77,5.0
2500,6,47,78,18.0
2500,6,48,79,5.0
2500,6,49,79,0.0
2500,6,50,79,0.0
2500,6,51,81,7.0
2500,6,52,82,24.0
2500,6,53,85,11.0
2500,6,54,86,10.0
2500,6,55,86,4.0
2500,6,56,87,5.0
2500,6,57,87,0.0
2500,6,58,87,0.0
2500,6,59,89,6.0
2500,6,60,90,1.0
2500,6,61,92,4.0
2500,6,62,92,0.0
2500,6,63,92,0.0
2500,6,64,95,17.0
2500,6,65,95,7.0
2500,6,66,97,5.0
2500,6,67,98,3.0
2500,6,68,99,12.0
2500,6,69,99,0.0
2500,7,20,4,40.0
2500,7,21,7,64.0
2500,7,22,10,99.0
2500,7,23,14,126.0
2500,7,24,18,116.0
2500,7,25,21,138.0
2500,7,26,23,106.0
2500,7,27,23,87.0
2500,7,28,25,81.0
2500,7,29,26,92.0
2500,7,30,27,91.0
2500,7,31,27,70.0
2500,7,32,27,49.0
2500,7,33,29,47.0
2500,7,34,34,51.0
2500,7,35,39,60.0
2500,7,36,39,19.0
2500,7,37,41,17.0
2500,7,38,44,38.0
2500,7,39,45,71.0
2500,7,40,46,70.0
2500,7,41,51,95.0
2500,7,42,56,37.0
2500,7,43,58,23.0
2500,7,44,61,30.0
2500,7,45,62,22.0
2500,7,46,64,28.0
2500,7,47,65,22.0
2500,7,48,70,32.0
2500,7,49,70,17.0
2500,7,50,71,14.0
2500,7,51,72,5.0
2500,7,52,73,4.0
2500,7,53,75,5.0
2500,7,54,75,0.0
2500,7,55,76,2.0
2500,7,56,76,0.0
2500,7,57,76,0.0
2500,7,58,76,0.0
2500,7,59,78,9.0
2500,7,60,79,4.0
2500,7,61,82,11.0
2500,7,62,83,12.0
2500,7,63,85,7.0
2500,7,64,86,7.0
2500,7,65,89,4.0
2500,7,66,90,1.0
2500,7,67,92,10.0
2500,7,68,93,5.0
2500,7,69,95,2.0
2500,8,20,2,21.0
2500,8,21,5,38.0
2500,8,22,7,62.0
2500,8,23,8,68.0
2500,8,24,16,99.0
2500,8,25,20,113.0
2500,8,26,26,131.0
2500,8,27,34,127.0
2500,8,28,36,69.0
2500,8,29,43,69.0
2500,8,30,51,84.0
2500,8,31,59,95.0
2500,8,32,63,83.0
2500,8,33,66,84.0
2500,8,34,69,61.0
2500,8,35,70,7.0
2500,8,36,71,15.0
2500,8,37,80,41.0
2500,8,38,82,26.0
2500,8,39,82,0.0
2500,8,40,85,12.0
2500,8,41,88,15.0
2500,8,42,88,0.0
2500,8,43,90,12.0
2500,8,44,91,17.0
2500,8,45,92,9.0
2500,8,46,92,5.0
2500,8,47,94,12.0
2500,8,48,99,19.0
2500,8,49,100,9.0
2500,8,50,100,0.0
2500,8,51,103,10.0
2500,8,52,104,12.0
2500,8,53,104,0.0
2500,8,54,104,0.0
2500,8,55,104,0.0
2500,8,56,105,3.0
2500,8,57,107,7.0
2500,8,58,109,16.0
2500,8,59,109,4.0
2500,8,60,109,0.0
2500,8,61,109,0.0
2500,8,62,112,6.0
2500,8,63,115,8.0
2500,8,64,115,0.0
2500,8,65,116,4.0
2500,8,66,118,8.0
2500,8,67,118,0.0
2500,8,68,118,0.0
2500,8,69,120,5.0
2500,9,20,6,42.0
2500,9,21,7,40.0
2500,9,22,8,37.0
2500,9,23,9,40.0
2500,9,24,14,66.0
2500,9,25,17,77.0
2500,9,26,19,72.0
2500,9,27,21,67.0
2500,9,28,23,67.0
2500,9,29,31,93.0
2500,9,30,34,71.0
2500,9,31,38,72.0
2500,9,32,41,63.0
2500,9,33,43,48.0
2500,9,34,48,71.0
2500,9,35,55,51.0
2500,9,36,56,49.0
2500,9,37,58,29.0
2500,9,38,61,43.0
2500,9,39,65,31.0
2500,9,40,72,43.0
2500,9,41,76,45.0
2500,9,42,80,30.0
2500,9,43,81,9.0
2500,9,44,82,6.0
2500,9,45,82,0.0
2500,9,46,87,27.0
2500,9,47,90,32.0
2500,9,48,92,10.0
2500,9,49,94,13.0
2500,9,50,98,13.0
2500,9,51,99,10.0
2500,9,52,102,16.0
2500,9,53,106,23.0
2500,9,54,112,40.0
2500,9,55,114,15.0
2500,9,56,116,6.0
2500,9,57,117,3.0
2500,9,58,119,5.0
2500,9,59,121,5.0
2500,9,60,121,0.0
2500,9,61,121,0.0
2500,9,62,123,9.0
2500,9,63,123,6.0
2500,9,64,124,7.0
2500,9,65,125,2.0
2500,9,66,126,4.0
2500,9,67,128,5.0
2500,9,68,130,5.0
2500,9,69,130,5.0
2500,10,20,6,46.0
2500,10,21,13,91.0
2500,10,22,17,103.0
2500,10,23,25,135.0
2500,10,24,30,112.0
2500,10,25,33,109.0
2500,10,26,33,73.0
2500,10,27,37,62.0
2500,10,28,40,66.0
2500,10,29,45,59.0
2500,10,30,46,16.0
2500,10,31,49,8.0
2500,10,32,57,31.0
2500,10,33,62,33.0
2500,10,34,69,33.0
2500,10,35,73,14.0
2500,10,36,73,1.0
2500,10,37,79,19.0
2500,10,38,81,8.0
2500,10,39,85,15.0
2500,10,40,88,11.0
2500,10,41,90,3.0
2500,10,42,90,0.0
2500,10,43,90,0.0
2500,10,44,93,15.0
2500,10,45,97,20.0
2500,10,46,97,7.0
2500,10,47,100,9.0
2500,10,48,102,2.0
2500,10,49,104,6.0
2500,10,50,105,7.0
2500,10,51,107,6.0
2500,10,52,107,0.0
2500,10,53,107,0.0
2500,10,54,107,0.0
2500,10,55,108,2.0
2500,10,56,108,0.0
2500,10,57,108,0.0
2500,10,58,110,8.0
2500,10,59,110,0.0
2500,10,60,110,0.0
2500,10,61,111,7.0
2500,10,62,112,7.0
2500,10,63,112,0.0
2500,10,64,112,0.0
2500,10,65,112,0.0
2500,10,66,112,0.0
2500,10,67,113,1.0
2500,10,68,114,2.0
2500,10,69,115,1.0
2500,11,20,8,74.0
2500,11,21,12,97.0
2500,11,22,16,113.0
2500,11,23,23,144.0
2500,11,24,28,161.0
2500,11,25,32,181.0
2500,11,26,33,132.0
2500,11,27,35,112.0
2500,11,28,39,78.0
2500,11,29,44,93.0
2500,11,30,48,97.0
2500,11,31,50,66.0
2500,11,32,53,69.0
2500,11,33,53,48.0
2500,11,34,60,61.0
2500,11,35,63,33.0
2500,11,36,65,24.0
2500,11,37,68,14.0
2500,11,38,72,13.0
2500,11,39,73,8.0
2500,11,40,77,10.0
2500,11,41,79,7.0
2500,11,42,79,2.0
2500,11,43,82,10.0
2500,11,44,84,8.0
2500,11,45,87,11.0
2500,11,46,88,4.0
2500,11,47,89,5.0
2500,11,48,92,12.0
2500,11,49,95,4.0
2500,11,50,100,12.0
2500,11,51,100,3.0
2500,11,52,103,9.0
2500,11,53,105,11.0
2500,11,54,105,1.0
2500,11,55,109,17.0
2500,11,56,110,2.0
2500,11,57,111,7.0
2500,11,58,111,0.0
2500,11,59,111,0.0
2500,11,60,111,0.0
2500,11,61,114,12.0
2500,11,62,114,0.0
2500,11,63,115,2.0
2500,11,64,116,2.0
2500,11,65,117,9.0
2500,11,66,117,0.0
2500,11,67,118,2.0
2500,11,68,119,3.0
2500,11,69,119,3.0
2500,12,20,3,25.0
2500,12,21,7,52.0
2500,12,22,11,67.0
2500,12,23,21,88.0
2500,12,24,23,80.0
2500,12,25,27,73.0
2500,12,26,30,70.0
2500,12,27,31,36.0
2500,12,28,39,58.0
2500,12,29,47,88.0
2500,12,30,52,58.0
2500,12,31,55,54.0
2500,12,32,59,38.0
2500,12,33,62,35.0
2500,12,34,65,39.0
2500,12,35,67,16.0
2500,12,36,68,5.0
2500,12,37,69,5.0
2500,12,38,70,8.0
2500,12,39,74,15.0
2500,12,40,77,24.0
2500,12,41,77,16.0
2500,12,42,77,0.0
2500,12,43,82,22.0
2500,12,44,84,10.0
2500,12,45,85,5.0
2500,12,46,85,3.0
2500,12,47,87,5.0
2500,12,48,87,2.0
2500,12,49,91,20.0
2500,12,50,94,11.0
2500,12,51,94,0.0
2500,12,52,96,4.0
2500,12,53,98,4.0
2500,12,54,101,8.0
2500,12,55,101,1.0
2500,12,56,101,1.0
2500,12,57,102,3.0
2500,12,58,103,1.0
2500,12,59,104,2.0
2500,12,60,104,0.0
2500,12,61,105,4.0
2500,12,62,106,8.0
2500,12,63,106,0.0
2500,12,64,109,6.0
2500,12,65,109,2.0
2500,12,66,109,0.0
2500,12,67,110,1.0
2500,12,68,111,3.0
2500,12,69,112,3.0
2500,13,20,3,53.0
2500,13,21,5,65.0
2500,13,22,11,109.0
2500,13,23,19,112.0
2500,13,24,22,91.0
2500,13,25,25,109.0
2500,13,26,26,59.0
2500,13,27,27,60.0
2500,13,28,30,63.0
2500,13,29,30,63.0
2500,13,30,31,57.0
2500,13,31,33,38.0
2500,13,32,34,41.0
2500,13,33,34,26.0
2500,13,34,39,36.0
2500,13,35,45,61.0
2500,13,36,46,48.0
2500,13,37,52,69.0
2500,13,38,54,56.0
2500,13,39,60,68.0
2500,13,40,60,42.0
2500,13,41,63,23.0
2500,13,42,65,28.0
2500,13,43,68,26.0
2500,13,44,70,10.0
2500,13,45,71,7.0
2500,13,46,75,10.0
2500,13,47,76,11.0
2500,13,48,76,0.0
2500,13,49,79,11.0
2500,13,50,80,9.0
2500,13,51,81,2.0
2500,13,52,84,15.0
2500,13,53,89,10.0
2500,13,54,91,10.0
2500,13,55,91,0.0
2500,13,56,92,2.0
2500,13,57,94,14.0
2500,13,58,97,11.0
2500,13,59,100,11.0
2500,13,60,102,5.0
2500,13,61,103,12.0
2500,13,62,104,4.0
2500,13,63,104,0.0
2500,13,64,104,0.0
2500,13,65,108,13.0
2500,13,66,109,3.0
2500,13,67,109,0.0
2500,13,68,111,4.0
2500,13,69,114,15.0
2500,14,20,4,23.0
2500,14,21,9,50.0
2500,14,22,11,58.0
2500,14,23,12,64.0
2500,14,24,16,62.0
2500,14,25,20,55.0
2500,14,26,24,40.0
2500,14,27,26,36.0
2500,14,28,27,39.0
2500,14,29,33,33.0
2500,14,30,36,42.0
2500,14,31,39,14.0
2500,14,32,44,28.0
2500,14,33,46,42.0
2500,14,34,49,22.0
2500,14,35,54,24.0
2500,14,36,56,16.0
2500,14,37,57,12.0
2500,14,38,59,17.0
2500,14,39,62,18.0
2500,14,40,62,9.0
2500,14,41,65,19.0
2500,14,42,67,7.0
2500,14,43,68,4.0
2500,14,44,70,11.0
2500,14,45,75,15.0
2500,14,46,79,10.0
2500,14,47,79,4.0
2500,14,48,81,7.0
2500,14,49,83,14.0
2500,14,50,83,4.0
2500,14,51,83,0.0
2500,14,52,83,0.0
2500,14,53,85,6.0
2500,14,54,85,0.0
2500,14,55,86,7.0
2500,14,56,89,18.0
2500,14,57,90,5.0
2500,14,58,92,4.0
2500,14,59,92,2.0
2500,14,60,93,6.0
2500,14,61,94,2.0
2500,14,62,94,0.0
2500,14,63,94,0.0
2500,14,64,94,0.0
2500,14,65,95,1.0
2500,14,66,95,0.0
2500,14,67,95,0.0
2500,14,68,96,1.0
2500,14,69,96,0.0
2500,15,20,3,30.0
2500,15,21,4,41.0
2500,15,22,7,63.0
2500,15,23,9,90.0
2500,15,24,12,73.0
2500,15,25,13,66.0
2500,15,26,24,130.0
2500,15,27,29,104.0
2500,15,28,35,106.0
2500,15,29,37,76.0
2500,15,30,40,56.0
2500,15,31,49,90.0
2500,15,32,58,72.0
2500,15,33,62,42.0
2500,15,34,64,26.0
2500,15,35,67,33.0
2500,15,36,70,26.0
2500,15,37,70,15.0
2500,15,38,73,14.0
2500,15,39,77,12.0
2500,15,40,80,20.0
2500,15,41,81,12.0
2500,15,42,82,8.0
2500,15,43,83,2.0
2500,15,44,83,0.0
2500,15,45,85,3.0
2500,15,46,86,5.0
2500,15,47,89,12.0
2500,15,48,90,9.0
2500,15,49,94,12.0
2500,15,50,96,14.0
2500,15,51,96,0.0
2500,15,52,98,6.0
2500,15,53,102,14.0
2500,15,54,104,4.0
2500,15,55,107,15.0
2500,15,56,107,6.0
2500,15,57,107,6.0
2500,15,58,109,5.0
2500,15,59,111,16.0
2500,15,60,111,0.0
2500,15,61,114,9.0
2500,15,62,114,0.0
2500,15,63,114,0.0
2500,15,64,114,0.0
2500,15,65,114,0.0
2500,15,66,114,0.0
2500,15,67,117,9.0
2500,15,68,117,1.0
2500,15,69,117,0.0
2500,16,20,3,21.0
2500,16,21,9,60.0
2500,16,22,15,87.0
2500,16,23,19,95.0
2500,16,24,27,112.0
2500,16,25,31,73.0
2500,16,26,31,60.0
2500,16,27,32,64.0
2500,16,28,37,71.0
2500,16,29,39,40.0
2500,16,30,43,43.0
2500,16,31,47,30.0
2500,16,32,52,33.0
2500,16,33,55,15.0
2500,16,34,59,23.0
2500,16,35,61,8.0
2500,16,36,61,4.0
2500,16,37,61,0.0
2500,16,38,65,17.0
2500,16,39,66,8.0
2500,16,40,66,0.0
2500,16,41,66,0.0
2500,16,42,72,19.0
2500,16,43,75,18.0
2500,16,44,76,10.0
2500,16,45,78,11.0
2500,16,46,81,16.0
2500,16,47,82,14.0
2500,16,48,82,0.0
2500,16,49,84,13.0
2500,16,50,87,13.0
2500,16,51,90,13.0
2500,16,52,90,0.0
2500,16,53,91,1.0
2500,16,54,91,0.0
2500,16,55,92,4.0
2500,16,56,92,0.0
2500,16,57,93,2.0
2500,16,58,93,0.0
2500,16,59,96,15.0
2500,16,60,100,19.0
2500,16,61,101,1.0
2500,16,62,102,5.0
2500,16,63,103,8.0
2500,16,64,105,3.0
2500,16,65,106,6.0
2500,16,66,107,4.0
2500,16,67,107,2.0
2500,16,68,108,7.0
2500,16,69,109,13.0
2500,17,20,1,11.0
2500,17,21,4,38.0
2500,17,22,8,70.0
2500,17,23,8,51.0
2500,17,24,15,96.0
2500,17,25,20,95.0
2500,17,26,31,138.0
2500,17,27,32,132.0
2500,17,28,36,74.0
2500,17,29,40,81.0
2500,17,30,42,59.0
2500,17,31,46,39.0
2500,17,32,46,14.0
2500,17,33,46,7.0
2500,17,34,47,12.0
2500,17,35,47,7.0
2500,17,36,48,9.0
2500,17,37,50,3.0
2500,17,38,51,3.0
2500,17,39,53,9.0
2500,17,40,55,18.0
2500,17,41,55,3.0
2500,17,42,56,6.0
2500,17,43,60,23.0
2500,17,44,60,15.0
2500,17,45,61,7.0
2500,17,46,62,4.0
2500,17,47,66,13.0
2500,17,48,68,9.0
2500,17,49,69,6.0
2500,17,50,71,12.0
2500,17,51,74,6.0
2500,17,52,80,17.0
2500,17,53,85,25.0
2500,17,54,87,6.0
2500,17,55,89,6.0
2500,17,56,96,35.0
2500,17,57,96,11.0
2500,17,58,99,10.0
2500,17,59,101,13.0
2500,17,60,103,2.0
2500,17,61,105,9.0
2500,17,62,107,11.0
2500,17,63,108,4.0
2500,17,64,109,3.0
2500,17,65,111,7.0
2500,17,66,112,4.0
2500,17,67,112,2.0
2500,17,68,115,6.0
2500,17,69,115,0.0
2500,18,20,5,53.0
2500,18,21,9,84.0
2500,18,22,15,111.0
2500,18,23,17,94.0
2500,18,24,18,91.0
2500,18,25,24,114.0
2500,18,26,27,121.0
2500,18,27,27,111.0
2500,18,28,32,125.0
2500,18,29,39,131.0
2500,18,30,51,145.0
2500,18,31,60,152.0
2500,18,32,62,107.0
2500,18,33,67,92.0
