seed,rate,window,n_C,k_star_D1,k_star_D2,J3_D1,J3_D2,J4_D1,J4_D2,H3_D1,H3_D2,H2_D1,dH32_D1,dH32_D2,dJ34_D1,none_ratio,mid_share,strong_share,weak_share,none_D2,weak_D2,mid_D2,strong_D2
55,0.0005,3,30,3,3,0.5742,0.5742,0.5742,0.5742,1.658,1.658,1.2366,0.4214,0.4214,0.0,0.7667,0.0667,0.0667,0.1,23,3,2,2
55,0.0005,4,12,3,3,-0.0382,-0.0382,-0.0382,-0.0382,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0,0,0
55,0.0005,5,11,1,1,-0.1362,-0.1362,-0.1362,-0.1362,0.4395,0.4395,0.4395,0.0,0.0,0.0,0.9091,0.0909,0.0,0.0,10,0,1,0
55,0.0005,6,13,3,3,0.6564,0.6564,0.6564,0.6564,1.1982,1.1982,0.6194,0.5788,0.5788,0.0,0.6923,0.0,0.1538,0.1538,9,2,0,2
55,0.0005,7,12,4,4,0.8673,0.8673,0.9228,0.9228,1.7807,1.7807,1.4183,0.3624,0.3624,0.0555,0.75,0.0833,0.0833,0.0833,9,1,1,1
55,0.0005,8,12,4,4,0.5105,0.5105,0.5664,0.5664,1.4183,1.4183,0.8167,0.6016,0.6016,0.0559,0.75,0.0833,0.0,0.1667,9,2,1,0
55,0.0005,9,10,3,3,0.7178,0.7178,0.7178,0.7178,1.371,1.371,1.371,0.0,0.0,0.0,0.8,0.2,0.0,0.0,8,0,2,0
55,0.0005,10,14,2,2,0.3869,0.3869,0.3869,0.3869,1.2917,1.2917,1.2917,0.0,0.0,0.0,0.8571,0.0714,0.0714,0.0,12,0,1,1
55,0.0005,11,19,3,3,0.7319,0.7319,0.7319,0.7319,1.4288,1.4288,0.5907,0.8381,0.8381,0.0,0.6316,0.0526,0.0,0.3158,12,6,1,0
55,0.0005,12,15,3,3,0.8666,0.8666,0.8666,0.8666,1.8323,1.8323,1.1033,0.729,0.729,0.0,0.5333,0.1333,0.0,0.3333,8,5,2,0
55,0.0005,13,18,3,3,0.2883,0.2883,0.2883,0.2883,0.8031,0.8031,0.8031,0.0,0.0,0.0,0.8889,0.1111,0.0,0.0,16,0,2,0
55,0.0005,14,14,2,2,0.5686,0.5686,0.5686,0.5686,1.4838,1.4838,1.4838,0.0,0.0,0.0,0.7857,0.1429,0.0714,0.0,11,0,2,1
55,0.0005,15,31,3,3,0.3156,0.3156,0.3156,0.3156,1.2754,1.2754,0.7483,0.5271,0.5271,0.0,0.8065,0.0323,0.0323,0.129,25,4,1,1
55,0.0005,16,13,3,3,0.0737,0.0737,0.0737,0.0737,0.7732,0.7732,0.7732,0.0,0.0,0.0,0.9231,0.0769,0.0,0.0,12,0,1,0
55,0.0005,17,4,2,2,-0.2144,-0.2144,-0.2144,-0.2144,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,0,0
55,0.0005,18,13,4,4,0.8606,0.8606,1.1192,1.1192,1.5466,1.5466,0.9913,0.5553,0.5553,0.2586,0.6923,0.0,0.1538,0.1538,9,2,0,2
55,0.0005,19,17,4,4,0.089,0.089,0.2058,0.2058,0.6402,0.6402,0.6402,0.0,0.0,0.1168,0.9412,0.0588,0.0,0.0,16,0,1,0
55,0.0005,20,15,3,3,0.1283,0.1283,0.1283,0.1283,0.5665,0.5665,-0.0,0.5665,0.5665,0.0,0.8667,0.0,0.0,0.1333,13,2,0,0
55,0.0005,21,18,3,3,-0.2604,-0.2604,-0.2604,-0.2604,0.5033,0.5033,-0.0,0.5033,0.5033,0.0,0.8889,0.0,0.0,0.1111,16,2,0,0
55,0.0005,22,9,2,2,1.5305,1.5305,1.5305,1.5305,1.5305,1.5305,1.5305,0.0,0.0,0.0,0.4444,0.3333,0.2222,0.0,4,0,3,2
55,0.0005,23,14,4,4,1.0905,1.0905,1.1653,1.1653,1.6106,1.6106,1.6106,0.0,0.0,0.0748,0.7143,0.0714,0.2143,0.0,10,0,1,3
55,0.0005,24,4,2,2,0.0069,0.0069,0.0069,0.0069,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,0,0
55,0.0005,25,12,3,3,1.1894,1.1894,1.1894,1.1894,1.7925,1.7925,1.2516,0.5409,0.5409,0.0,0.6667,0.0,0.1667,0.1667,8,2,0,2
123,0.0005,1,118,3,3,-0.0835,-0.0835,-0.0835,-0.0835,1.0775,1.0775,0.7356,0.3419,0.3419,0.0,0.8475,0.0,0.0847,0.0678,100,8,0,10
123,0.0005,2,74,3,3,0.6699,0.6699,0.6699,0.6699,1.4667,1.4667,1.1439,0.3228,0.3228,0.0,0.7838,0.1486,0.0,0.0676,58,5,11,0
123,0.0005,3,24,3,3,0.7637,0.7637,0.7637,0.7637,1.5284,1.5284,0.9406,0.5878,0.5878,0.0,0.7083,0.0,0.125,0.1667,17,4,0,3
123,0.0005,4,19,3,3,1.0811,1.0811,1.0811,1.0811,2.0182,2.0182,1.7798,0.2384,0.2384,0.0,0.6842,0.1053,0.1579,0.0526,13,1,2,3
123,0.0005,5,13,3,3,0.1141,0.1141,0.1141,0.1141,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,0,0,0
123,0.0005,6,23,3,3,0.8293,0.8293,0.8293,0.8293,1.5104,1.5104,1.2799,0.2305,0.2305,0.0,0.7826,0.0,0.1739,0.0435,18,1,0,4
123,0.0005,7,16,3,3,0.0587,0.0587,0.0587,0.0587,0.9934,0.9934,0.6686,0.3248,0.3248,0.0,0.875,0.0,0.0625,0.0625,14,1,0,1
123,0.0005,8,15,3,3,1.1534,1.1534,1.1534,1.1534,1.8323,1.8323,1.1033,0.729,0.729,0.0,0.5333,0.1333,0.0,0.3333,8,5,2,0
123,0.0005,9,11,3,3,0.4656,0.4656,0.4656,0.4656,0.8454,0.8454,-0.0,0.8454,0.8454,0.0,0.7273,0.0,0.0,0.2727,8,3,0,0
123,0.0005,10,15,3,3,1.3216,1.3216,1.3216,1.3216,2.0226,2.0226,1.7465,0.2761,0.2761,0.0,0.6,0.0667,0.2667,0.0667,9,1,1,4
123,0.0005,11,13,4,4,0.7806,0.7806,1.1242,1.1242,1.4885,1.4885,1.1401,0.3484,0.3484,0.3436,0.6923,0.2308,0.0,0.0769,9,1,3,0
123,0.0005,12,18,4,4,-0.025,-0.025,0.0306,0.0306,-0.0,-0.0,-0.0,0.0,0.0,0.0556,1.0,0.0,0.0,0.0,18,0,0,0
123,0.0005,13,19,3,3,0.9541,0.9541,0.9541,0.9541,1.6135,1.6135,0.953,0.6605,0.6605,0.0,0.6842,0.0,0.1053,0.2105,13,4,0,2
123,0.0005,14,12,3,3,0.0015,0.0015,0.0015,0.0015,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0,0,0
123,0.0005,15,11,3,3,1.106,1.106,1.106,1.106,1.6767,1.6767,0.8659,0.8108,0.8108,0.0,0.5455,0.0,0.0909,0.3636,6,4,0,1
123,0.0005,16,14,4,4,0.1154,0.1154,0.2905,0.2905,0.3712,0.3712,0.3712,0.0,0.0,0.1751,0.9286,0.0,0.0714,0.0,13,0,0,1
123,0.0005,17,22,4,4,0.542,0.542,0.5766,0.5766,1.2776,1.2776,0.8659,0.4117,0.4117,0.0346,0.8182,0.0909,0.0,0.0909,18,2,2,0
123,0.0005,18,25,3,3,-0.1492,-0.1492,-0.1492,-0.1492,0.7196,0.7196,0.4822,0.2374,0.2374,0.0,0.92,0.0,0.04,0.04,23,1,0,1
123,0.0005,19,20,3,3,-0.0787,-0.0787,-0.0787,-0.0787,0.7476,0.7476,0.2864,0.4612,0.4612,0.0,0.85,0.0,0.05,0.1,17,2,0,1
123,0.0005,20,16,3,3,-0.0452,-0.0452,-0.0452,-0.0452,0.6686,0.6686,0.6686,0.0,0.0,0.0,0.9375,0.0,0.0625,0.0,15,0,0,1
123,0.0005,21,11,4,4,1.4379,1.4379,1.6298,1.6298,2.0049,2.0049,1.8231,0.1818,0.1818,0.1919,0.4545,0.0909,0.3636,0.0909,5,1,1,4
123,0.0005,22,4,3,3,0.3799,0.3799,0.3799,0.3799,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,0,0
123,0.0005,23,21,3,3,1.1261,1.1261,1.1261,1.1261,1.8776,1.8776,1.6412,0.2364,0.2364,0.0,0.7143,0.1429,0.0952,0.0476,15,1,3,2
123,0.0005,24,18,3,3,0.4285,0.4285,0.4285,0.4285,1.2332,1.2332,0.6144,0.6188,0.6188,0.0,0.7778,0.0556,0.0,0.1667,14,3,1,0
123,0.0005,25,9,3,3,0.0631,0.0631,0.0631,0.0631,0.5033,0.5033,0.5033,0.0,0.0,0.0,0.8889,0.1111,0.0,0.0,8,0,1,0
314,0.0005,1,103,3,3,0.3323,0.3323,0.3323,0.3323,1.6248,1.6248,1.1804,0.4444,0.4444,0.0,0.7476,0.068,0.0777,0.1068,77,11,7,8
314,0.0005,2,70,3,3,0.0118,0.0118,0.0118,0.0118,0.9111,0.9111,0.7304,0.1807,0.1807,0.0,0.8857,0.0857,0.0,0.0286,62,2,6,0
314,0.0005,3,18,4,4,0.007,0.007,0.3957,0.3957,1.0975,1.0975,0.8031,0.2944,0.2944,0.3887,0.8333,0.1111,0.0,0.0556,15,1,2,0
314,0.0005,4,18,4,4,-0.2218,-0.2218,-0.1653,-0.1653,0.3095,0.3095,0.3095,0.0,0.0,0.0565,0.9444,0.0556,0.0,0.0,17,0,1,0
314,0.0005,5,22,2,2,0.4051,0.4051,0.4051,0.4051,1.2433,1.2433,1.2433,0.0,0.0,0.0,0.8636,0.0909,0.0455,0.0,19,0,2,1
314,0.0005,6,10,2,2,-0.1102,-0.1102,-0.1102,-0.1102,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,0,0
314,0.0005,7,16,3,3,0.8087,0.8087,0.8021,0.8021,1.5016,1.5016,1.1995,0.3021,0.3021,-0.0066,0.75,0.1875,0.0,0.0625,12,1,3,0
314,0.0005,8,16,3,3,-0.032,-0.032,-0.032,-0.032,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,0,0,0
314,0.0005,9,17,3,3,0.5229,0.5229,0.5229,0.5229,1.2772,1.2772,0.6402,0.637,0.637,0.0,0.7647,0.0588,0.0,0.1765,13,3,1,0
314,0.0005,10,20,4,4,0.3543,0.3543,0.4516,0.4516,0.8813,0.8813,-0.0,0.8813,0.8813,0.0973,0.7,0.0,0.0,0.3,14,6,0,0
314,0.0005,11,24,4,4,1.5069,1.5069,1.5173,1.5173,2.1822,2.1822,1.8149,0.3673,0.3673,0.0104,0.5,0.2917,0.0833,0.125,12,3,7,2
314,0.0005,12,17,3,3,0.7461,0.7461,0.7461,0.7461,1.2608,1.2608,0.5226,0.7382,0.7382,0.0,0.6471,0.1176,0.0,0.2353,11,4,2,0
314,0.0005,13,20,4,4,0.6707,0.6707,0.6973,0.6973,1.5789,1.5789,1.319,0.2599,0.2599,0.0266,0.8,0.1,0.05,0.05,16,1,2,1
314,0.0005,14,14,4,4,1.0657,1.0657,1.1195,1.1195,2.1281,2.1281,1.6645,0.4636,0.4636,0.0538,0.5714,0.1429,0.1429,0.1429,8,2,2,2
314,0.0005,15,12,3,3,0.1087,0.1087,0.1087,0.1087,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,0,0,0
314,0.0005,16,17,3,3,1.5628,1.5628,1.5628,1.5628,1.9713,1.9713,1.5657,0.4056,0.4056,0.0,0.5294,0.0,0.2941,0.1765,9,3,0,5
314,0.0005,17,18,3,3,0.8432,0.8432,0.8432,0.8432,1.7652,1.7652,1.3472,0.418,0.418,0.0,0.6667,0.0,0.2222,0.1111,12,2,0,4
314,0.0005,18,14,3,3,0.2353,0.2353,0.2353,0.2353,0.7345,0.7345,0.7345,0.0,0.0,0.0,0.9286,0.0714,0.0,0.0,13,0,1,0
314,0.0005,19,13,3,3,0.3224,0.3224,0.3224,0.3224,1.1451,1.1451,0.7732,0.3719,0.3719,0.0,0.8462,0.0,0.0769,0.0769,11,1,0,1
314,0.0005,20,19,3,3,0.9268,0.9268,0.9268,0.9268,1.6574,1.6574,1.6574,0.0,0.0,0.0,0.7368,0.2105,0.0526,0.0,14,0,4,1
314,0.0005,21,11,2,2,0.0392,0.0392,0.0392,0.0392,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0,0,0
314,0.0005,22,16,0,0,-0.5,-0.5,-0.5,-0.5,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,0,0,0
314,0.0005,23,14,2,2,0.7419,0.7419,0.7419,0.7419,1.2871,1.2871,1.2871,0.0,0.0,0.0,0.7857,0.2143,0.0,0.0,11,0,3,0
314,0.0005,24,23,3,3,0.5035,0.5035,0.5035,0.5035,0.7554,0.7554,-0.0,0.7554,0.7554,0.0,0.7826,0.0,0.0,0.2174,18,5,0,0
314,0.0005,25,18,4,4,1.0694,1.0694,1.0909,1.0909,1.7925,1.7925,1.2516,0.5409,0.5409,0.0215,0.6667,0.1667,0.0,0.1667,12,3,3,0
456,0.0005,1,101,3,3,-0.2589,-0.2589,-0.2589,-0.2589,1.0336,1.0336,0.6834,0.3502,0.3502,0.0,0.8614,0.0594,0.0099,0.0693,87,7,6,1
456,0.0005,2,76,0,0,-0.5842,-0.5842,-0.5842,-0.5842,0.5499,0.5499,0.4501,0.0998,0.0998,0.0,0.9474,0.0263,0.0132,0.0132,72,1,2,1
456,0.0005,3,23,3,3,0.416,0.416,0.416,0.416,1.4473,1.4473,1.2087,0.2386,0.2386,0.0,0.8261,0.0435,0.087,0.0435,19,1,1,2
456,0.0005,4,13,3,3,0.7761,0.7761,0.7761,0.7761,1.8811,1.8811,1.352,0.5291,0.5291,0.0,0.6923,0.0769,0.0769,0.1538,9,2,1,1
456,0.0005,5,13,4,4,0.3021,0.3021,0.4392,0.4392,1.1451,1.1451,1.1451,0.0,0.0,0.1371,0.8462,0.0769,0.0769,0.0,11,0,1,1
456,0.0005,6,20,4,4,0.5028,0.5028,0.6695,0.6695,1.6166,1.6166,1.3568,0.2598,0.2598,0.1667,0.75,0.1,0.1,0.05,15,1,2,2
456,0.0005,7,16,4,4,1.0139,1.0139,1.0492,1.0492,1.7962,1.7962,1.0613,0.7349,0.7349,0.0353,0.5625,0.0,0.125,0.3125,9,5,0,2
456,0.0005,8,16,4,4,0.8243,0.8243,0.863,0.863,1.5016,1.5016,1.1995,0.3021,0.3021,0.0387,0.75,0.1875,0.0,0.0625,12,1,3,0
456,0.0005,9,12,4,4,0.0614,0.0614,0.7411,0.7411,0.8167,0.8167,0.8167,0.0,0.0,0.6797,0.9167,0.0833,0.0,0.0,11,0,1,0
456,0.0005,10,8,4,4,0.1335,0.1335,0.4483,0.4483,0.5436,0.5436,-0.0,0.5436,0.5436,0.3148,0.875,0.0,0.0,0.125,7,1,0,0
456,0.0005,11,27,4,4,1.0784,1.0784,1.1191,1.1191,1.682,1.682,1.682,0.0,0.0,0.0407,0.7407,0.1481,0.1111,0.0,20,0,4,3
456,0.0005,12,22,4,4,0.0428,0.0428,0.1473,0.1473,0.6999,0.6999,0.6999,0.0,0.0,0.1045,0.9091,0.0909,0.0,0.0,20,0,2,0
456,0.0005,13,18,4,4,0.1112,0.1112,0.2206,0.2206,1.0975,1.0975,1.0975,0.0,0.0,0.1094,0.8333,0.1111,0.0556,0.0,15,0,2,1
456,0.0005,14,13,2,2,-0.1519,-0.1519,-0.1519,-0.1519,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,0,0,0
456,0.0005,15,6,0,0,-0.5,-0.5,-0.5,-0.5,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0,0,0
456,0.0005,16,16,2,2,0.4327,0.4327,0.4327,0.4327,1.0613,1.0613,1.0613,0.0,0.0,0.0,0.875,0.125,0.0,0.0,14,0,2,0
456,0.0005,17,12,2,2,0.1129,0.1129,0.1129,0.1129,1.0409,1.0409,1.0409,0.0,0.0,0.0,0.8333,0.1667,0.0,0.0,10,0,2,0
456,0.0005,18,23,4,4,1.1349,1.1349,1.142,1.142,1.8262,1.8262,1.0889,0.7373,0.7373,0.0071,0.5217,0.1304,0.0,0.3478,12,8,3,0
456,0.0005,19,33,4,4,1.0986,1.0986,1.1441,1.1441,2.1115,2.1115,1.6327,0.4788,0.4788,0.0455,0.5758,0.1818,0.0909,0.1515,19,5,6,3
456,0.0005,20,16,3,3,0.7702,0.7702,0.7702,0.7702,1.3294,1.3294,0.6962,0.6332,0.6332,0.0,0.625,0.0,0.1875,0.1875,10,3,0,3
456,0.0005,21,15,3,3,1.5622,1.5622,1.5622,1.5622,2.2892,2.2892,1.8892,0.4,0.4,0.0,0.4667,0.2,0.1333,0.2,7,3,3,2
456,0.0005,22,16,3,3,0.281,0.281,0.281,0.281,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,0,0,0
456,0.0005,23,15,3,3,0.4607,0.4607,0.4607,0.4607,1.2366,1.2366,0.9056,0.331,0.331,0.0,0.8,0.0,0.1333,0.0667,12,1,0,2
456,0.0005,24,8,3,3,-0.115,-0.115,-0.115,-0.115,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,0,0,0
456,0.0005,25,23,3,3,0.2363,0.2363,0.2363,0.2363,1.0534,1.0534,0.5132,0.5402,0.5402,0.0,0.8261,0.0,0.0435,0.1304,19,3,0,1
789,0.0005,1,118,2,2,-0.521,-0.521,-0.521,-0.521,0.7715,0.7715,0.7025,0.069,0.069,0.0,0.9322,0.0254,0.0339,0.0085,110,1,3,4
789,0.0005,2,84,3,3,-0.0791,-0.0791,-0.0791,-0.0791,1.0115,1.0115,0.5346,0.4769,0.4769,0.0,0.8452,0.0119,0.0357,0.1071,71,9,1,3
789,0.0005,3,34,4,4,-0.2089,-0.2089,0.0462,0.0462,0.804,0.804,0.3816,0.4224,0.4224,0.2551,0.8529,0.0294,0.0294,0.0882,29,3,1,1
789,0.0005,4,15,4,4,0.6911,0.6911,0.714,0.714,1.2867,1.2867,0.3534,0.9333,0.9333,0.0229,0.4667,0.0667,0.0,0.4667,7,7,1,0
789,0.0005,5,13,3,3,0.0816,0.0816,0.0816,0.0816,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,0,0,0
789,0.0005,6,18,3,3,0.4468,0.4468,0.4468,0.4468,1.0529,1.0529,0.3095,0.7434,0.7434,0.0,0.7222,0.0,0.0556,0.2222,13,4,0,1
789,0.0005,7,15,3,3,0.3086,0.3086,0.3086,0.3086,0.7219,0.7219,0.7219,0.0,0.0,0.0,0.8,0.0,0.2,0.0,12,0,0,3
789,0.0005,8,9,2,2,0.446,0.446,0.446,0.446,0.9864,0.9864,0.9864,0.0,0.0,0.0,0.8889,0.1111,0.0,0.0,8,0,1,0
789,0.0005,9,24,3,3,0.4284,0.4284,0.4284,0.4284,1.4082,1.4082,0.9,0.5082,0.5082,0.0,0.7917,0.0417,0.0417,0.125,19,3,1,1
789,0.0005,10,21,3,3,0.6156,0.6156,0.6156,0.6156,1.7723,1.7723,1.1542,0.6181,0.6181,0.0,0.6667,0.0476,0.0952,0.1905,14,4,1,2
789,0.0005,11,9,3,3,0.6146,0.6146,0.6146,0.6146,1.4466,1.4466,1.4466,0.0,0.0,0.0,0.7778,0.1111,0.1111,0.0,7,0,1,1
789,0.0005,12,19,3,3,-0.036,-0.036,-0.036,-0.036,0.2975,0.2975,-0.0,0.2975,0.2975,0.0,0.9474,0.0,0.0,0.0526,18,1,0,0
789,0.0005,13,21,3,3,-0.2692,-0.2692,-0.2692,-0.2692,0.4537,0.4537,-0.0,0.4537,0.4537,0.0,0.9048,0.0,0.0,0.0952,19,2,0,0
789,0.0005,14,17,3,3,-0.0334,-0.0334,-0.0334,-0.0334,0.6402,0.6402,0.6402,0.0,0.0,0.0,0.9412,0.0588,0.0,0.0,16,0,1,0
789,0.0005,15,14,3,3,1.242,1.242,1.242,1.242,2.0742,2.0742,1.6106,0.4636,0.4636,0.0,0.6429,0.1429,0.0714,0.1429,9,2,2,1
789,0.0005,16,17,3,3,0.7869,0.7869,0.7869,0.7869,1.9254,1.9254,1.659,0.2664,0.2664,0.0,0.6471,0.2353,0.0588,0.0588,11,1,4,1
789,0.0005,17,12,3,3,0.8467,0.8467,0.8467,0.8467,1.6258,1.6258,0.8167,0.8091,0.8091,0.0,0.5833,0.0833,0.0,0.3333,7,4,1,0
789,0.0005,18,14,3,3,0.7606,0.7606,0.7606,0.7606,1.4838,1.4838,1.1488,0.335,0.335,0.0,0.7857,0.0,0.1429,0.0714,11,1,0,2
789,0.0005,19,13,4,4,0.4779,0.4779,0.5709,0.5709,1.352,1.352,1.352,0.0,0.0,0.093,0.8462,0.0769,0.0769,0.0,11,0,1,1
789,0.0005,20,12,4,4,0.3445,0.3445,0.3924,0.3924,1.2075,1.2075,0.8167,0.3908,0.3908,0.0479,0.8333,0.0833,0.0,0.0833,10,1,1,0
789,0.0005,21,17,3,3,0.6111,0.6111,0.6111,0.6111,1.6184,1.6184,1.1596,0.4588,0.4588,0.0,0.7059,0.1765,0.0,0.1176,12,2,3,0
789,0.0005,22,12,3,3,0.0399,0.0399,0.0399,0.0399,0.4138,0.4138,-0.0,0.4138,0.4138,0.0,0.9167,0.0,0.0,0.0833,11,1,0,0
789,0.0005,23,17,3,3,0.6908,0.6908,0.6908,0.6908,1.6137,1.6137,1.1401,0.4736,0.4736,0.0,0.7647,0.0588,0.0588,0.1176,13,2,1,1
789,0.0005,24,16,3,3,-0.0769,-0.0769,-0.0769,-0.0769,0.3373,0.3373,-0.0,0.3373,0.3373,0.0,0.9375,0.0,0.0,0.0625,15,1,0,0
789,0.0005,25,6,3,3,1.3472,1.3472,1.3472,1.3472,1.9183,1.9183,1.2516,0.6667,0.6667,0.0,0.5,0.0,0.1667,0.3333,3,2,0,1
999,0.0005,1,106,3,3,-0.4453,-0.4453,-0.4453,-0.4453,0.7156,0.7156,0.3704,0.3452,0.3452,0.0,0.9057,0.0,0.0283,0.066,96,7,0,3
999,0.0005,2,68,3,3,0.6528,0.6528,0.6528,0.6528,1.6145,1.6145,1.441,0.1735,0.1735,0.0,0.7794,0.0735,0.1176,0.0294,53,2,5,8
999,0.0005,3,20,3,3,0.1635,0.1635,0.1635,0.1635,0.8842,0.8842,0.8842,0.0,0.0,0.0,0.85,0.0,0.15,0.0,17,0,0,3
999,0.0005,4,16,3,3,0.6394,0.6394,0.6394,0.6394,1.3716,1.3716,1.0613,0.3103,0.3103,0.0,0.8125,0.125,0.0,0.0625,13,1,2,0
999,0.0005,5,18,4,4,0.5497,0.5497,0.6275,0.6275,1.5694,1.5694,0.9864,0.583,0.583,0.0778,0.7222,0.1111,0.0,0.1667,13,3,2,0
999,0.0005,6,13,4,4,0.2718,0.2718,0.3736,0.3736,1.352,1.352,0.7732,0.5788,0.5788,0.1018,0.7692,0.0769,0.0,0.1538,10,2,1,0
999,0.0005,7,11,3,3,-0.0473,-0.0473,-0.0473,-0.0473,0.4395,0.4395,-0.0,0.4395,0.4395,0.0,0.9091,0.0,0.0,0.0909,10,1,0,0
999,0.0005,8,10,3,3,0.6099,0.6099,0.6099,0.6099,1.1568,1.1568,1.1568,0.0,0.0,0.0,0.8,0.0,0.2,0.0,8,0,0,2
999,0.0005,9,17,3,3,1.3866,1.3866,1.3866,1.3866,2.1451,2.1451,1.659,0.4861,0.4861,0.0,0.5294,0.2353,0.0588,0.1765,9,3,4,1
999,0.0005,10,11,3,3,0.7301,0.7301,0.7301,0.7301,1.4911,1.4911,0.8659,0.6252,0.6252,0.0,0.7273,0.0,0.0909,0.1818,8,2,0,1
999,0.0005,11,16,3,3,0.0803,0.0803,0.0803,0.0803,0.5436,0.5436,-0.0,0.5436,0.5436,0.0,0.875,0.0,0.0,0.125,14,2,0,0
999,0.0005,12,6,2,2,1.2075,1.2075,1.2075,1.2075,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,3,0,3,0
999,0.0005,13,13,2,2,1.06,1.06,1.06,1.06,1.1982,1.1982,1.1982,0.0,0.0,0.0,0.8462,0.0,0.1538,0.0,11,0,0,2
999,0.0005,14,10,3,3,0.436,0.436,0.436,0.436,0.7219,0.7219,-0.0,0.7219,0.7219,0.0,0.8,0.0,0.0,0.2,8,2,0,0
999,0.0005,15,10,3,3,0.9735,0.9735,0.9735,0.9735,1.361,1.361,1.361,0.0,0.0,0.0,0.6,0.0,0.4,0.0,6,0,0,4
999,0.0005,16,9,2,2,0.8342,0.8342,0.8342,0.8342,1.585,1.585,1.585,0.0,0.0,0.0,0.6667,0.0,0.3333,0.0,6,0,0,3
999,0.0005,17,14,3,3,0.7837,0.7837,0.7837,0.7837,1.6267,1.6267,1.2917,0.335,0.335,0.0,0.7857,0.0714,0.0714,0.0714,11,1,1,1
999,0.0005,18,24,3,3,0.0221,0.0221,0.0221,0.0221,0.4138,0.4138,-0.0,0.4138,0.4138,0.0,0.9167,0.0,0.0,0.0833,22,2,0,0
999,0.0005,19,11,3,3,-0.2927,-0.2927,-0.2927,-0.2927,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0,0,0
999,0.0005,20,5,3,3,1.3901,1.3901,1.3901,1.3901,1.9219,1.9219,1.371,0.5509,0.5509,0.0,0.6,0.2,0.0,0.2,3,1,1,0
999,0.0005,21,7,3,3,1.1065,1.1065,1.1065,1.1065,1.8424,1.8424,1.1488,0.6936,0.6936,0.0,0.5714,0.0,0.1429,0.2857,4,2,0,1
999,0.0005,22,8,3,3,0.8013,0.8013,0.8013,0.8013,1.5488,1.5488,1.0613,0.4875,0.4875,0.0,0.75,0.125,0.0,0.125,6,1,1,0
999,0.0005,23,7,4,4,1.0949,1.0949,1.2332,1.2332,1.8424,1.8424,1.8424,0.0,0.0,0.1383,0.5714,0.2857,0.1429,0.0,4,0,2,1
999,0.0005,24,11,2,2,0.1782,0.1782,0.1782,0.1782,0.4395,0.4395,0.4395,0.0,0.0,0.0,0.9091,0.0,0.0909,0.0,10,0,0,1
999,0.0005,25,5,3,3,0.3141,0.3141,0.3141,0.3141,0.7219,0.7219,-0.0,0.7219,0.7219,0.0,0.8,0.0,0.0,0.2,4,1,0,0
1337,0.0005,1,110,3,3,-0.4689,-0.4689,-0.4689,-0.4689,0.8236,0.8236,0.5632,0.2604,0.2604,0.0,0.9,0.0455,0.0091,0.0455,99,5,5,1
1337,0.0005,2,67,3,3,0.9983,0.9983,0.9983,0.9983,1.7623,1.7623,1.4499,0.3124,0.3124,0.0,0.6567,0.2687,0.0,0.0746,44,5,18,0
1337,0.0005,3,21,3,3,0.3046,0.3046,0.3046,0.3046,0.9882,0.9882,0.549,0.4392,0.4392,0.0,0.8571,0.0,0.0476,0.0952,18,2,0,1
1337,0.0005,4,10,3,3,0.4849,0.4849,0.4849,0.4849,1.3568,1.3568,0.9219,0.4349,0.4349,0.0,0.8,0.1,0.0,0.1,8,1,1,0
1337,0.0005,5,18,4,4,0.6158,0.6158,0.6365,0.6365,1.4047,1.4047,1.1221,0.2826,0.2826,0.0207,0.7778,0.0,0.1667,0.0556,14,1,0,3
1337,0.0005,6,21,4,4,0.658,0.658,0.6968,0.6968,1.4372,1.4372,0.8929,0.5443,0.5443,0.0388,0.7619,0.0952,0.0,0.1429,16,3,2,0
