seed,rate,window,k_star,is_switch,J2,J3,J4,dJ34,dJ32,H2,H3,H4,dH32,dH43,none_ratio,mid_strong_ratio,n_C
123,0.001,2,3,0,0.5074,0.6699,0.6067,-0.0632,0.1625,1.1439,1.4667,1.5301,0.3228,0.0634,0.7838,0.1486,74
123,0.001,3,4,0,0.3183,0.7637,0.7698,0.0061,0.4454,0.9406,1.5284,1.5284,0.5878,0.0,0.7083,0.125,24
123,0.001,4,3,1,0.9632,1.0811,1.0811,0.0,0.1179,1.7798,2.0182,2.0182,0.2384,0.0,0.6842,0.2632,19
123,0.001,5,3,0,0.0682,0.1168,0.1168,0.0,0.0486,0.6686,0.6686,0.6686,0.0,0.0,0.9375,0.0625,16
123,0.001,6,3,0,0.5951,0.686,0.686,0.0,0.0909,1.3347,1.5422,1.5422,0.2075,0.0,0.7308,0.2308,26
123,0.001,6,3,0,0.5951,0.686,0.686,0.0,0.0909,1.3347,1.5422,1.5422,0.2075,0.0,0.7308,0.2308,26
123,0.001,7,3,0,0.4488,0.4748,0.4748,0.0,0.026,1.0224,1.0224,1.0224,0.0,0.0,0.8824,0.1176,17
123,0.001,8,2,1,-0.1408,-0.1408,-0.1408,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
123,0.001,9,2,0,0.4883,0.4883,0.4607,-0.0276,0.0,1.1033,1.1033,1.2366,0.0,0.1333,0.8667,0.1333,15
123,0.001,10,4,0,0.3779,0.3779,0.4126,0.0347,0.0,0.9913,0.9913,0.9913,0.0,0.0,0.8462,0.1538,13
123,0.001,8,2,0,-0.1408,-0.1408,-0.1408,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
123,0.001,9,2,0,0.4883,0.4883,0.4607,-0.0276,0.0,1.1033,1.1033,1.2366,0.0,0.1333,0.8667,0.1333,15
123,0.001,10,4,1,0.3779,0.3779,0.4126,0.0347,0.0,0.9913,0.9913,0.9913,0.0,0.0,0.8462,0.1538,13
123,0.001,11,3,0,0.128,0.4623,0.4623,0.0,0.3343,0.5033,0.9864,0.9864,0.4831,0.0,0.7778,0.1111,9
123,0.001,12,3,0,-0.2593,0.4783,0.4783,0.0,0.7376,-0.0,0.9403,0.9403,0.9403,0.0,0.6429,0.0,14
123,0.001,9,2,0,0.4883,0.4883,0.4607,-0.0276,0.0,1.1033,1.1033,1.2366,0.0,0.1333,0.8667,0.1333,15
123,0.001,10,4,0,0.3779,0.3779,0.4126,0.0347,0.0,0.9913,0.9913,0.9913,0.0,0.0,0.8462,0.1538,13
123,0.001,11,3,1,0.128,0.4623,0.4623,0.0,0.3343,0.5033,0.9864,0.9864,0.4831,0.0,0.7778,0.1111,9
123,0.001,12,3,0,-0.2593,0.4783,0.4783,0.0,0.7376,-0.0,0.9403,0.9403,0.9403,0.0,0.6429,0.0,14
123,0.001,13,3,0,-0.2963,0.0082,0.0082,0.0,0.3045,0.3228,0.3228,0.3228,0.0,0.0,0.9412,0.0588,17
123,0.001,12,3,0,-0.2593,0.4783,0.4783,0.0,0.7376,-0.0,0.9403,0.9403,0.9403,0.0,0.6429,0.0,14
123,0.001,13,3,0,-0.2963,0.0082,0.0082,0.0,0.3045,0.3228,0.3228,0.3228,0.0,0.0,0.9412,0.0588,17
123,0.001,14,4,1,0.5781,0.7896,0.7915,0.0019,0.2115,1.2419,1.5546,1.6879,0.3127,0.1333,0.7333,0.2,15
123,0.001,15,4,0,-0.0631,-0.0137,0.4865,0.5002,0.0494,-0.0,-0.0,0.7219,0.0,0.7219,1.0,0.0,10
123,0.001,16,4,0,-0.5,-0.5,-0.1713,0.3287,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,11
123,0.001,15,4,0,-0.0631,-0.0137,0.4865,0.5002,0.0494,-0.0,-0.0,0.7219,0.0,0.7219,1.0,0.0,10
123,0.001,16,4,0,-0.5,-0.5,-0.1713,0.3287,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,11
123,0.001,17,3,1,-0.5,0.63,0.63,0.0,1.13,-0.0,0.9544,0.9544,0.9544,0.0,0.625,0.0,8
123,0.001,18,3,0,-0.5,-0.0422,-0.0422,0.0,0.4578,-0.0,0.469,0.469,0.469,0.0,0.9,0.0,10
123,0.001,19,3,0,0.5681,0.614,0.614,0.0,0.0459,1.1568,1.1568,1.1568,0.0,0.0,0.8,0.2,10
123,0.001,21,3,0,-0.5,-0.0631,-0.0631,0.0,0.4369,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
123,0.001,22,3,0,-0.0316,0.1581,0.1581,0.0,0.1897,0.8476,1.1219,1.1219,0.2743,0.0,0.85,0.1,20
123,0.001,23,4,1,0.4235,0.4622,0.7989,0.3367,0.0387,1.1568,1.1568,1.571,0.0,0.4142,0.8,0.2,10
123,0.001,24,4,0,0.6789,1.2119,1.3766,0.1647,0.533,1.5694,2.086,2.086,0.5166,0.0,0.6111,0.2222,18
123,0.001,25,3,0,-0.0218,0.0847,0.0847,0.0,0.1065,-0.0,0.3534,0.3534,0.3534,0.0,0.9333,0.0,15
123,0.001,23,4,0,0.4235,0.4622,0.7989,0.3367,0.0387,1.1568,1.1568,1.571,0.0,0.4142,0.8,0.2,10
123,0.001,24,4,0,0.6789,1.2119,1.3766,0.1647,0.533,1.5694,2.086,2.086,0.5166,0.0,0.6111,0.2222,18
123,0.001,25,3,1,-0.0218,0.0847,0.0847,0.0,0.1065,-0.0,0.3534,0.3534,0.3534,0.0,0.9333,0.0,15
314,0.001,1,3,0,0.0194,0.3063,0.2406,-0.0657,0.2869,1.1804,1.5988,1.6443,0.4184,0.0455,0.7573,0.1456,103
314,0.001,2,4,1,-0.3928,-0.0116,0.0908,0.1024,0.3812,0.3431,0.8852,1.0498,0.5421,0.1646,0.8462,0.0256,78
314,0.001,3,3,0,0.0089,0.1122,0.1061,-0.0061,0.1033,0.9698,1.1609,1.2234,0.1911,0.0625,0.8438,0.125,32
314,0.001,4,4,0,-0.2624,-0.213,-0.173,0.04,0.0494,0.5907,0.5907,0.5907,0.0,0.0,0.9474,0.0526,19
314,0.001,1,3,0,0.0194,0.3063,0.2406,-0.0657,0.2869,1.1804,1.5988,1.6443,0.4184,0.0455,0.7573,0.1456,103
314,0.001,2,4,0,-0.3928,-0.0116,0.0908,0.1024,0.3812,0.3431,0.8852,1.0498,0.5421,0.1646,0.8462,0.0256,78
314,0.001,3,3,1,0.0089,0.1122,0.1061,-0.0061,0.1033,0.9698,1.1609,1.2234,0.1911,0.0625,0.8438,0.125,32
314,0.001,4,4,0,-0.2624,-0.213,-0.173,0.04,0.0494,0.5907,0.5907,0.5907,0.0,0.0,0.9474,0.0526,19
314,0.001,5,4,0,0.6663,1.3482,1.431,0.0828,0.6819,1.371,1.9656,2.1493,0.5946,0.1837,0.5333,0.2,15
314,0.001,2,4,0,-0.3928,-0.0116,0.0908,0.1024,0.3812,0.3431,0.8852,1.0498,0.5421,0.1646,0.8462,0.0256,78
314,0.001,3,3,0,0.0089,0.1122,0.1061,-0.0061,0.1033,0.9698,1.1609,1.2234,0.1911,0.0625,0.8438,0.125,32
314,0.001,4,4,1,-0.2624,-0.213,-0.173,0.04,0.0494,0.5907,0.5907,0.5907,0.0,0.0,0.9474,0.0526,19
314,0.001,5,4,0,0.6663,1.3482,1.431,0.0828,0.6819,1.371,1.9656,2.1493,0.5946,0.1837,0.5333,0.2,15
314,0.001,6,4,0,0.8182,0.972,1.0441,0.0721,0.1538,1.371,1.371,1.371,0.0,0.0,0.8,0.2,5
314,0.001,5,4,0,0.6663,1.3482,1.431,0.0828,0.6819,1.371,1.9656,2.1493,0.5946,0.1837,0.5333,0.2,15
314,0.001,6,4,0,0.8182,0.972,1.0441,0.0721,0.1538,1.371,1.371,1.371,0.0,0.0,0.8,0.2,5
314,0.001,7,3,1,-0.0137,0.2813,0.2813,0.0,0.295,-0.0,0.5436,0.5436,0.5436,0.0,0.875,0.0,8
314,0.001,8,3,0,0.8573,1.2822,1.2822,0.0,0.4249,1.371,1.9219,1.9219,0.5509,0.0,0.6,0.2,5
314,0.001,9,3,0,-0.0137,0.6962,0.6962,0.0,0.7099,-0.0,0.994,0.994,0.994,0.0,0.5455,0.0,11
314,0.001,8,3,0,0.8573,1.2822,1.2822,0.0,0.4249,1.371,1.9219,1.9219,0.5509,0.0,0.6,0.2,5
314,0.001,9,3,0,-0.0137,0.6962,0.6962,0.0,0.7099,-0.0,0.994,0.994,0.994,0.0,0.5455,0.0,11
314,0.001,10,4,1,-0.5,0.0256,0.3887,0.3631,0.5256,-0.0,-0.0,0.6098,0.0,0.6098,1.0,0.0,20
314,0.001,11,4,0,0.1147,0.1147,0.2147,0.1,0.0,0.8167,0.8167,0.8167,0.0,0.0,0.9167,0.0833,12
314,0.001,12,3,0,-0.2118,0.2839,0.2839,0.0,0.4957,0.3712,0.9464,0.9464,0.5752,0.0,0.7857,0.0714,14
314,0.001,10,4,0,-0.5,0.0256,0.3887,0.3631,0.5256,-0.0,-0.0,0.6098,0.0,0.6098,1.0,0.0,20
314,0.001,11,4,0,0.1147,0.1147,0.2147,0.1,0.0,0.8167,0.8167,0.8167,0.0,0.0,0.9167,0.0833,12
314,0.001,12,3,1,-0.2118,0.2839,0.2839,0.0,0.4957,0.3712,0.9464,0.9464,0.5752,0.0,0.7857,0.0714,14
314,0.001,13,3,0,0.976,1.0217,1.0217,0.0,0.0457,1.4355,1.4355,1.4355,0.0,0.0,0.7778,0.2222,9
314,0.001,14,2,0,0.0183,0.0183,0.0183,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,10
314,0.001,12,3,0,-0.2118,0.2839,0.2839,0.0,0.4957,0.3712,0.9464,0.9464,0.5752,0.0,0.7857,0.0714,14
314,0.001,13,3,0,0.976,1.0217,1.0217,0.0,0.0457,1.4355,1.4355,1.4355,0.0,0.0,0.7778,0.2222,9
314,0.001,14,2,1,0.0183,0.0183,0.0183,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,10
314,0.001,15,4,0,-0.2032,0.3645,0.7358,0.3713,0.5677,0.569,1.154,1.5789,0.585,0.4249,0.8,0.05,20
314,0.001,16,4,0,-0.2722,-0.1286,-0.041,0.0876,0.1436,-0.0,-0.0,0.3712,0.0,0.3712,1.0,0.0,14
314,0.001,13,3,0,0.976,1.0217,1.0217,0.0,0.0457,1.4355,1.4355,1.4355,0.0,0.0,0.7778,0.2222,9
314,0.001,14,2,0,0.0183,0.0183,0.0183,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,10
314,0.001,15,4,1,-0.2032,0.3645,0.7358,0.3713,0.5677,0.569,1.154,1.5789,0.585,0.4249,0.8,0.05,20
314,0.001,16,4,0,-0.2722,-0.1286,-0.041,0.0876,0.1436,-0.0,-0.0,0.3712,0.0,0.3712,1.0,0.0,14
314,0.001,17,4,0,-0.5,-0.5,-0.3085,0.1915,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,9
314,0.001,21,4,0,0.2232,0.6976,1.0472,0.3496,0.4744,-0.0,0.5917,1.1488,0.5917,0.5571,0.8571,0.0,7
314,0.001,22,4,0,-0.5,-0.16,0.1019,0.2619,0.34,-0.0,0.6194,0.6194,0.6194,0.0,0.8462,0.0,13
314,0.001,23,3,1,1.2192,1.2558,1.2558,0.0,0.0366,1.7899,1.7899,1.7899,0.0,0.0,0.7273,0.2727,11
314,0.001,24,2,0,0.7645,0.7645,0.7645,0.0,0.0,1.3788,1.3788,1.3788,0.0,0.0,0.7143,0.2857,7
314,0.001,25,2,0,0.0069,0.0069,0.0069,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,2
314,0.001,22,4,0,-0.5,-0.16,0.1019,0.2619,0.34,-0.0,0.6194,0.6194,0.6194,0.0,0.8462,0.0,13
314,0.001,23,3,0,1.2192,1.2558,1.2558,0.0,0.0366,1.7899,1.7899,1.7899,0.0,0.0,0.7273,0.2727,11
314,0.001,24,2,1,0.7645,0.7645,0.7645,0.0,0.0,1.3788,1.3788,1.3788,0.0,0.0,0.7143,0.2857,7
314,0.001,25,2,0,0.0069,0.0069,0.0069,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,2
456,0.001,1,3,0,-0.4776,-0.2589,-0.2589,0.0,0.2187,0.6834,1.0336,1.0336,0.3502,0.0,0.8614,0.0693,101
456,0.001,2,0,1,-0.6211,-0.5842,-0.5842,0.0,0.0369,0.4501,0.5499,0.5499,0.0998,0.0,0.9474,0.0395,76
456,0.001,3,3,0,0.2904,0.416,0.416,0.0,0.1256,1.2087,1.4473,1.4473,0.2386,0.0,0.8261,0.1304,23
456,0.001,4,3,0,0.2609,0.7761,0.7761,0.0,0.5152,1.352,1.8811,1.8811,0.5291,0.0,0.6923,0.1538,13
456,0.001,1,3,0,-0.4776,-0.2589,-0.2589,0.0,0.2187,0.6834,1.0336,1.0336,0.3502,0.0,0.8614,0.0693,101
456,0.001,2,0,0,-0.6211,-0.5842,-0.5842,0.0,0.0369,0.4501,0.5499,0.5499,0.0998,0.0,0.9474,0.0395,76
456,0.001,3,3,1,0.2904,0.416,0.416,0.0,0.1256,1.2087,1.4473,1.4473,0.2386,0.0,0.8261,0.1304,23
456,0.001,4,3,0,0.2609,0.7761,0.7761,0.0,0.5152,1.352,1.8811,1.8811,0.5291,0.0,0.6923,0.1538,13
456,0.001,5,4,0,0.0884,0.3021,0.4392,0.1371,0.2137,1.1451,1.1451,1.1451,0.0,0.0,0.8462,0.1538,13
456,0.001,3,3,0,0.2904,0.416,0.416,0.0,0.1256,1.2087,1.4473,1.4473,0.2386,0.0,0.8261,0.1304,23
456,0.001,4,3,0,0.2609,0.7761,0.7761,0.0,0.5152,1.352,1.8811,1.8811,0.5291,0.0,0.6923,0.1538,13
456,0.001,5,4,1,0.0884,0.3021,0.4392,0.1371,0.2137,1.1451,1.1451,1.1451,0.0,0.0,0.8462,0.1538,13
456,0.001,6,4,0,0.2625,0.5028,0.6695,0.1667,0.2403,1.3568,1.6166,1.6166,0.2598,0.0,0.75,0.2,20
456,0.001,7,4,0,0.4803,1.0862,1.2065,0.1203,0.6059,1.4885,2.0759,2.0759,0.5874,0.0,0.4615,0.3077,13
456,0.001,6,4,0,0.2625,0.5028,0.6695,0.1667,0.2403,1.3568,1.6166,1.6166,0.2598,0.0,0.75,0.2,20
456,0.001,7,4,0,0.4803,1.0862,1.2065,0.1203,0.6059,1.4885,2.0759,2.0759,0.5874,0.0,0.4615,0.3077,13
456,0.001,8,3,1,0.4632,0.6303,0.6303,0.0,0.1671,1.0958,1.0958,1.0958,0.0,0.0,0.8182,0.1818,11
456,0.001,9,3,0,-0.0877,0.5497,0.5497,0.0,0.6374,0.8031,1.4047,1.4047,0.6016,0.0,0.7222,0.1111,18
456,0.001,10,3,0,-0.202,-0.0503,-0.0503,0.0,0.1517,-0.0,0.4138,0.4138,0.4138,0.0,0.9167,0.0,12
456,0.001,9,3,0,-0.0877,0.5497,0.5497,0.0,0.6374,0.8031,1.4047,1.4047,0.6016,0.0,0.7222,0.1111,18
456,0.001,10,3,0,-0.202,-0.0503,-0.0503,0.0,0.1517,-0.0,0.4138,0.4138,0.4138,0.0,0.9167,0.0,12
456,0.001,11,4,1,-0.5,-0.0799,0.2167,0.2966,0.4201,-0.0,0.6194,0.9913,0.6194,0.3719,0.8462,0.0,13
456,0.001,12,4,0,-0.2297,-0.049,0.0295,0.0785,0.1807,0.3712,0.7345,0.7345,0.3633,0.0,0.8571,0.0714,14
456,0.001,13,3,0,0.7304,1.304,1.304,0.0,0.5736,1.5016,2.1085,2.1085,0.6069,0.0,0.5625,0.1875,16
456,0.001,11,4,0,-0.5,-0.0799,0.2167,0.2966,0.4201,-0.0,0.6194,0.9913,0.6194,0.3719,0.8462,0.0,13
456,0.001,12,4,0,-0.2297,-0.049,0.0295,0.0785,0.1807,0.3712,0.7345,0.7345,0.3633,0.0,0.8571,0.0714,14
456,0.001,13,3,1,0.7304,1.304,1.304,0.0,0.5736,1.5016,2.1085,2.1085,0.6069,0.0,0.5625,0.1875,16
456,0.001,14,3,0,1.1427,1.3288,1.3288,0.0,0.1861,1.4949,1.8231,1.8231,0.3282,0.0,0.3636,0.5455,11
456,0.001,15,3,0,0.3916,0.6371,0.6371,0.0,0.2455,0.4972,0.9,0.9,0.4028,0.0,0.875,0.0417,24
456,0.001,15,3,0,0.3916,0.6371,0.6371,0.0,0.2455,0.4972,0.9,0.9,0.4028,0.0,0.875,0.0417,24
456,0.001,16,3,0,1.122,1.1398,1.1398,0.0,0.0178,1.585,1.585,1.585,0.0,0.0,0.6667,0.3333,3
456,0.001,17,4,1,0.1776,0.9574,1.3851,0.4277,0.7798,-0.0,0.9911,1.5305,0.9911,0.5394,0.5556,0.0,9
456,0.001,18,4,0,-0.2297,0.276,0.564,0.288,0.5057,0.3712,0.9464,0.9464,0.5752,0.0,0.7857,0.0714,14
456,0.001,19,3,0,0.7078,1.1493,1.1493,0.0,0.4415,1.5016,2.0524,2.0524,0.5508,0.0,0.5625,0.25,16
456,0.001,17,4,0,0.1776,0.9574,1.3851,0.4277,0.7798,-0.0,0.9911,1.5305,0.9911,0.5394,0.5556,0.0,9
456,0.001,18,4,0,-0.2297,0.276,0.564,0.288,0.5057,0.3712,0.9464,0.9464,0.5752,0.0,0.7857,0.0714,14
456,0.001,19,3,1,0.7078,1.1493,1.1493,0.0,0.4415,1.5016,2.0524,2.0524,0.5508,0.0,0.5625,0.25,16
456,0.001,20,3,0,-0.032,0.2286,0.2286,0.0,0.2606,-0.0,0.5226,0.5226,0.5226,0.0,0.8824,0.0,17
456,0.001,21,3,0,0.9078,0.9479,0.9479,0.0,0.0401,1.574,1.574,1.574,0.0,0.0,0.7647,0.2353,17
789,0.001,1,2,0,-0.4584,-0.521,-0.521,0.0,-0.0626,0.7025,0.7715,0.7715,0.069,0.0,0.9322,0.0593,118
789,0.001,2,3,1,-0.5615,-0.0791,-0.0791,0.0,0.4824,0.5346,1.0115,1.0115,0.4769,0.0,0.8452,0.0476,84
789,0.001,3,4,0,-0.4736,-0.2089,0.1779,0.3868,0.2647,0.3816,0.804,1.2133,0.4224,0.4093,0.8529,0.0588,34
789,0.001,4,4,0,0.024,0.9297,0.955,0.0253,0.9057,0.7732,1.6143,1.6143,0.8411,0.0,0.4615,0.0769,13
789,0.001,1,2,0,-0.4584,-0.521,-0.521,0.0,-0.0626,0.7025,0.7715,0.7715,0.069,0.0,0.9322,0.0593,118
789,0.001,2,3,0,-0.5615,-0.0791,-0.0791,0.0,0.4824,0.5346,1.0115,1.0115,0.4769,0.0,0.8452,0.0476,84
789,0.001,3,4,1,-0.4736,-0.2089,0.1779,0.3868,0.2647,0.3816,0.804,1.2133,0.4224,0.4093,0.8529,0.0588,34
789,0.001,4,4,0,0.024,0.9297,0.955,0.0253,0.9057,0.7732,1.6143,1.6143,0.8411,0.0,0.4615,0.0769,13
789,0.001,5,4,0,-0.1688,0.4996,0.5909,0.0913,0.6684,0.7742,1.3605,1.3605,0.5863,0.0,0.7368,0.1053,19
789,0.001,4,4,0,0.024,0.9297,0.955,0.0253,0.9057,0.7732,1.6143,1.6143,0.8411,0.0,0.4615,0.0769,13
789,0.001,5,4,0,-0.1688,0.4996,0.5909,0.0913,0.6684,0.7742,1.3605,1.3605,0.5863,0.0,0.7368,0.1053,19
789,0.001,6,3,1,-0.3824,-0.0845,-0.0845,0.0,0.2979,0.5132,0.9274,0.9274,0.4142,0.0,0.8696,0.0435,23
789,0.001,7,3,0,-0.2881,0.259,0.259,0.0,0.5471,-0.0,0.7871,0.7871,0.7871,0.0,0.7647,0.0,17
789,0.001,8,3,0,0.2692,0.9852,0.9852,0.0,0.716,1.0862,1.8688,1.8688,0.7826,0.0,0.4348,0.1739,23
789,0.001,16,3,0,0.0981,0.2355,0.2355,0.0,0.1374,0.5033,0.5033,0.5033,0.0,0.0,0.8889,0.1111,9
789,0.001,17,3,0,-0.2593,0.2757,0.2757,0.0,0.535,-0.0,0.684,0.684,0.684,0.0,0.8182,0.0,11
789,0.001,18,4,1,1.2036,1.4644,1.5932,0.1288,0.2608,1.7925,2.1819,2.4219,0.3894,0.24,0.6,0.28,25
789,0.001,19,3,0,0.0721,0.53,0.53,0.0,0.4579,-0.0,0.7496,0.7496,0.7496,0.0,0.7857,0.0,14
789,0.001,20,3,0,0.3345,0.9857,0.9857,0.0,0.6512,0.9864,1.7527,1.7527,0.7663,0.0,0.5556,0.1111,9
789,0.001,17,3,0,-0.2593,0.2757,0.2757,0.0,0.535,-0.0,0.684,0.684,0.684,0.0,0.8182,0.0,11
789,0.001,18,4,0,1.2036,1.4644,1.5932,0.1288,0.2608,1.7925,2.1819,2.4219,0.3894,0.24,0.6,0.28,25
789,0.001,19,3,1,0.0721,0.53,0.53,0.0,0.4579,-0.0,0.7496,0.7496,0.7496,0.0,0.7857,0.0,14
789,0.001,20,3,0,0.3345,0.9857,0.9857,0.0,0.6512,0.9864,1.7527,1.7527,0.7663,0.0,0.5556,0.1111,9
789,0.001,21,3,0,0.9706,1.1384,1.1384,0.0,0.1678,1.7806,1.7806,1.7806,0.0,0.0,0.6875,0.3125,16
789,0.001,20,3,0,0.3345,0.9857,0.9857,0.0,0.6512,0.9864,1.7527,1.7527,0.7663,0.0,0.5556,0.1111,9
789,0.001,21,3,0,0.9706,1.1384,1.1384,0.0,0.1678,1.7806,1.7806,1.7806,0.0,0.0,0.6875,0.3125,16
789,0.001,22,4,1,0.1935,0.4606,0.977,0.5164,0.2671,0.8167,1.2075,1.7807,0.3908,0.5732,0.8333,0.0833,12
789,0.001,23,4,0,-0.0735,0.6035,1.0423,0.4388,0.677,0.3712,1.1981,1.7885,0.8269,0.5904,0.6429,0.0714,14
789,0.001,24,4,0,0.9825,1.1883,1.3185,0.1302,0.2058,1.4354,1.7899,1.9717,0.3545,0.1818,0.6364,0.2727,11
999,0.001,3,3,0,0.131,0.1635,0.1635,0.0,0.0325,0.8842,0.8842,0.8842,0.0,0.0,0.85,0.15,20
999,0.001,4,3,0,0.4487,0.6394,0.6394,0.0,0.1907,1.0613,1.3716,1.3716,0.3103,0.0,0.8125,0.125,16
999,0.001,5,4,1,0.0142,0.5497,0.6275,0.0778,0.5355,0.9864,1.5694,1.6806,0.583,0.1112,0.7222,0.1111,18
999,0.001,6,4,0,-0.1523,0.2718,0.3736,0.1018,0.4241,0.7732,1.352,1.352,0.5788,0.0,0.7692,0.0769,13
999,0.001,7,3,0,-0.2144,-0.0473,-0.0473,0.0,0.1671,-0.0,0.4395,0.4395,0.4395,0.0,0.9091,0.0,11
999,0.001,5,4,0,0.0142,0.5497,0.6275,0.0778,0.5355,0.9864,1.5694,1.6806,0.583,0.1112,0.7222,0.1111,18
999,0.001,6,4,0,-0.1523,0.2718,0.3736,0.1018,0.4241,0.7732,1.352,1.352,0.5788,0.0,0.7692,0.0769,13
999,0.001,7,3,1,-0.2144,-0.0473,-0.0473,0.0,0.1671,-0.0,0.4395,0.4395,0.4395,0.0,0.9091,0.0,11
999,0.001,8,3,0,0.5681,0.6099,0.6099,0.0,0.0418,1.1568,1.1568,1.1568,0.0,0.0,0.8,0.2,10
999,0.001,9,4,0,0.9021,1.3866,1.4973,0.1107,0.4845,1.659,2.1451,2.1451,0.4861,0.0,0.5294,0.2941,17
999,0.001,7,3,0,-0.2144,-0.0473,-0.0473,0.0,0.1671,-0.0,0.4395,0.4395,0.4395,0.0,0.9091,0.0,11
999,0.001,8,3,0,0.5681,0.6099,0.6099,0.0,0.0418,1.1568,1.1568,1.1568,0.0,0.0,0.8,0.2,10
999,0.001,9,4,1,0.9021,1.3866,1.4973,0.1107,0.4845,1.659,2.1451,2.1451,0.4861,0.0,0.5294,0.2941,17
999,0.001,10,3,0,0.1726,0.7296,0.7296,0.0,0.557,0.7732,1.4885,1.4885,0.7153,0.0,0.6923,0.0769,13
999,0.001,11,3,0,-0.2144,0.1617,0.1617,0.0,0.3761,-0.0,0.65,0.65,0.65,0.0,0.8333,0.0,12
999,0.001,8,3,0,0.5681,0.6099,0.6099,0.0,0.0418,1.1568,1.1568,1.1568,0.0,0.0,0.8,0.2,10
999,0.001,9,4,0,0.9021,1.3866,1.4973,0.1107,0.4845,1.659,2.1451,2.1451,0.4861,0.0,0.5294,0.2941,17
999,0.001,10,3,1,0.1726,0.7296,0.7296,0.0,0.557,0.7732,1.4885,1.4885,0.7153,0.0,0.6923,0.0769,13
999,0.001,11,3,0,-0.2144,0.1617,0.1617,0.0,0.3761,-0.0,0.65,0.65,0.65,0.0,0.8333,0.0,12
999,0.001,12,3,0,1.2001,1.3672,1.3672,0.0,0.1671,1.571,1.8955,1.8955,0.3245,0.0,0.6,0.3,10
999,0.001,14,3,0,0.0145,0.1283,0.1283,0.0,0.1138,0.8659,0.8659,0.8659,0.0,0.0,0.9091,0.0909,11
999,0.001,15,3,0,-0.1507,0.2927,0.2927,0.0,0.4434,0.8405,1.2415,1.2415,0.401,0.0,0.8261,0.087,23
999,0.001,16,4,1,0.6497,0.7266,0.778,0.0514,0.0769,1.41,1.6464,1.801,0.2364,0.1546,0.7143,0.2381,21
999,0.001,17,4,0,-0.0159,0.0833,0.0975,0.0142,0.0992,0.6999,0.9568,0.9568,0.2569,0.0,0.8636,0.0909,22
999,0.001,18,3,0,-0.2321,-0.1878,-0.1878,0.0,0.0443,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,12
999,0.001,16,4,0,0.6497,0.7266,0.778,0.0514,0.0769,1.41,1.6464,1.801,0.2364,0.1546,0.7143,0.2381,21
999,0.001,17,4,0,-0.0159,0.0833,0.0975,0.0142,0.0992,0.6999,0.9568,0.9568,0.2569,0.0,0.8636,0.0909,22
999,0.001,18,3,1,-0.2321,-0.1878,-0.1878,0.0,0.0443,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,12
999,0.001,19,3,0,-0.5,0.4707,0.4707,0.0,0.9707,-0.0,0.8631,0.8631,0.8631,0.0,0.7143,0.0,7
999,0.001,20,3,0,0.8857,1.3209,1.3209,0.0,0.4352,1.3788,1.9502,1.9502,0.5714,0.0,0.4286,0.2857,7
999,0.001,19,3,0,-0.5,0.4707,0.4707,0.0,0.9707,-0.0,0.8631,0.8631,0.8631,0.0,0.7143,0.0,7
999,0.001,20,3,0,0.8857,1.3209,1.3209,0.0,0.4352,1.3788,1.9502,1.9502,0.5714,0.0,0.4286,0.2857,7
999,0.001,21,4,1,0.814,1.0019,1.2044,0.2025,0.1879,1.585,1.585,1.585,0.0,0.0,0.6667,0.3333,3
999,0.001,22,3,0,0.1776,0.6399,0.6399,0.0,0.4623,-0.0,0.7219,0.7219,0.7219,0.0,0.8,0.0,5
999,0.001,23,3,0,-0.5,-0.1713,-0.1713,0.0,0.3287,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
999,0.001,20,3,0,0.8857,1.3209,1.3209,0.0,0.4352,1.3788,1.9502,1.9502,0.5714,0.0,0.4286,0.2857,7
999,0.001,21,4,0,0.814,1.0019,1.2044,0.2025,0.1879,1.585,1.585,1.585,0.0,0.0,0.6667,0.3333,3
999,0.001,22,3,1,0.1776,0.6399,0.6399,0.0,0.4623,-0.0,0.7219,0.7219,0.7219,0.0,0.8,0.0,5
999,0.001,23,3,0,-0.5,-0.1713,-0.1713,0.0,0.3287,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,7
999,0.001,24,4,0,1.5675,1.6938,1.8404,0.1466,0.1263,1.9592,2.156,2.4138,0.1968,0.2578,0.5,0.4286,14
999,0.001,22,3,0,0.1776,0.6399,0.6399,0.0,0.4623,-0.0,0.7219,0.7219,0.7219,0.0,0.8,0.0,5
