window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral
105,4907,3087,3,5,3,1.7933,1,14.7,3089,0,4.5,1.0077,3078.4,13,1.0,63,3,2,1240,0.001197,0.035,39.2749,104,53.1,0.0167,0.0079,3,0,0,0,0.058309,0.015625,45,0.732,5.9126,0.3912,7,3,53
106,4905,3093,0,0,3,1.8899,1,14.6,3095,0,4.58,1.0087,3081.2,13,1.0,66,8,5,1257,0.001069,0.0406,34.3008,105,51.5,0.017,0.0068,0,0,0,0,0.045685,0.015625,46,0.658,5.9506,0.3902,7,5,54
107,4904,3060,1,5,3,1.9398,1,14.7,3,3048,4.47,0.9938,3079.2,12,1.0,64,1,3,1239,0.001122,0.0292,32.967,106,52.4,0.0174,0.0059,1,0,0,0,0.05305,0.015625,44,0.7055,6.0037,0.3898,6,3,55
108,4902,3076,1,5,1,1.9727,1,14.6,2,3069,4.58,0.9991,3078.9,7,1.0,63,3,4,1247,0.001159,0.0386,21.4067,107,52.8,0.0168,0.0068,1,1,0,0,0.068249,0.015625,44,0.7711,6.0393,0.3894,7,3,53
109,4901,3085,0,0,1,1.9222,2,14.7,3104,0,4.55,1.0074,3081.3,0,1.0,62,0,1,1225,0.000989,0.0331,0.0,108,54.4,0.0168,0.0068,0,0,0,0,0.055096,0.015625,44,0.7164,6.0723,0.3889,7,3,52
110,4900,3051,0,0,3,1.8736,1,14.6,3,3043,4.51,0.9911,3078.4,8,1.0,67,8,3,1244,0.001037,0.0347,22.0386,109,51.3,0.0161,0.0061,0,0,0,0,0.058667,0.015625,47,0.7337,6.123,0.3882,8,3,56
111,4895,3037,0,0,3,1.8436,1,14.5,3,3029,4.52,0.9878,3074.4,8,1.0,66,0,1,1242,0.000926,0.0284,21.7391,110,53.0,0.015,0.0056,0,0,0,0,0.054264,0.015625,47,0.7121,6.1644,0.3877,8,3,55
112,4893,3001,2,5,3,1.8667,1,14.5,3,2984,4.52,0.9783,3067.4,17,1.0,66,2,2,1267,0.001111,0.0388,42.5,111,53.9,0.0174,0.0075,2,0,0,0,0.050971,0.015625,48,0.6935,6.1911,0.3868,8,3,55
113,4892,3055,1,4,3,1.7718,1,14.5,3,3042,4.5,0.9963,3066.3,13,1.0,65,3,4,1283,0.000975,0.0319,33.3333,112,55.4,0.0157,0.0055,0,0,0,0,0.04914,0.015625,48,0.682,6.2156,0.3861,7,2,56
114,4889,3017,1,4,3,1.8179,2,14.5,3,3005,4.42,0.9854,3061.6,12,1.0,65,3,3,1252,0.000995,0.0341,32.8767,113,54.6,0.0169,0.0063,0,1,0,0,0.057743,0.015625,47,0.7294,6.2602,0.3852,7,3,55
115,4886,3060,2,5,3,1.876,2,14.5,2,3048,4.51,0.9995,3061.4,12,1.0,66,2,1,1277,0.001001,0.0297,28.0112,114,54.8,0.0162,0.0058,1,0,0,0,0.043243,0.015625,47,0.6387,6.3008,0.3841,7,3,56
116,4884,2980,0,0,3,1.8262,2,14.5,0,2980,4.41,0.9759,3053.7,0,1.0,65,0,1,1263,0.000878,0.0296,0.0,115,56.6,0.0162,0.0061,0,0,0,0,0.051213,0.015625,47,0.6949,6.3385,0.3833,7,3,55
117,4881,3075,1,5,3,1.8548,1,14.5,3086,0,4.51,1.0116,3057.4,7,1.0,66,4,3,1279,0.000821,0.0294,17.7665,116,56.7,0.0162,0.0052,1,0,0,0,0.053922,0.015625,47,0.7102,6.3704,0.3826,7,2,57
118,4880,3071,3,5,3,1.948,1,14.5,3074,0,4.45,1.009,3060.3,14,1.0,69,3,0,1317,0.000919,0.0324,33.4129,117,55.2,0.015,0.006,2,0,0,0,0.053241,0.015625,48,0.7065,6.4005,0.3817,7,2,60
119,4875,3038,0,0,3,1.9785,2,14.5,3,3035,4.46,0.9934,3058.2,3,1.0,69,0,0,1317,0.001034,0.0363,7.5188,118,56.2,0.0159,0.0065,0,0,0,0,0.05569,0.015625,48,0.7194,6.4392,0.3809,7,2,60
120,4873,3008,1,5,3,1.9877,1,14.5,6,2998,4.51,0.9851,3053.4,10,1.0,70,4,3,1342,0.000975,0.0288,23.2019,119,56.2,0.0154,0.0056,1,0,0,0,0.062084,0.015625,47,0.7483,6.4703,0.3799,7,2,61
121,4870,3064,1,5,3,1.981,1,14.5,3054,0,4.48,1.0031,3054.4,10,1.0,70,1,1,1357,0.000921,0.0281,26.178,120,57.2,0.0157,0.0056,1,1,0,0,0.05102,0.015625,48,0.6937,6.4983,0.379,7,2,61
122,4865,3067,1,4,3,1.9735,2,14.4,3079,0,4.56,1.0102,3057.7,10,1.0,70,1,1,1361,0.000985,0.0298,23.8663,121,58.0,0.015,0.0055,0,0,0,0,0.061927,0.015625,48,0.7477,6.5281,0.3779,6,2,62
123,4859,3038,1,3,3,1.9576,2,14.5,10,3028,4.46,0.9942,3055.8,10,1.0,71,1,0,1359,0.000948,0.029,24.8139,122,58.2,0.0153,0.0058,0,0,0,0,0.060386,0.015625,47,0.7412,6.5595,0.377,6,3,62
124,4855,2952,1,4,3,1.9761,2,14.3,12,2940,4.44,0.9692,3046.0,12,1.0,69,2,4,1335,0.000872,0.0334,27.4314,123,60.4,0.0157,0.0062,0,1,0,0,0.045346,0.015625,47,0.6554,6.6049,0.3764,6,3,60
125,4853,3051,1,5,3,1.9841,2,14.4,3044,0,4.54,1.0018,3046.5,8,1.0,70,1,0,1345,0.000926,0.0296,20.5656,124,60.5,0.0152,0.0066,1,0,0,0,0.054187,0.015625,46,0.7116,6.6344,0.3759,6,4,60
126,4850,3058,1,5,3,1.9462,2,14.3,3058,0,4.57,1.0058,3048.4,8,1.0,71,1,0,1364,0.000995,0.0299,19.0476,125,60.6,0.0155,0.0061,1,0,0,0,0.062069,0.015625,47,0.7483,6.6597,0.3754,6,4,61
127,4849,3051,0,0,3,1.9457,2,14.3,3047,0,4.58,1.0029,3049.3,11,1.0,71,2,2,1344,0.000827,0.027,25.9434,126,60.9,0.0151,0.0058,0,2,0,0,0.04955,0.015625,47,0.6847,6.7003,0.375,6,3,62
128,4848,3013,1,5,3,1.9603,1,14.3,5,2998,4.45,0.9892,3045.8,15,1.0,71,4,4,1373,0.000861,0.0278,36.6748,127,61.7,0.0154,0.0062,1,1,0,0,0.076566,0.015625,47,0.7959,6.7188,0.3746,6,3,62
129,4847,3062,0,0,3,1.9299,1,14.2,3072,0,4.59,1.0101,3049.1,8,1.0,69,0,2,1343,0.000741,0.0298,20.7254,128,64.3,0.0157,0.0059,0,0,0,0,0.062035,0.015625,46,0.7481,6.7536,0.3744,6,3,60
130,4845,3003,0,0,3,1.9121,1,14.3,3,2995,4.47,0.9863,3044.7,8,1.0,69,0,0,1334,0.000815,0.0311,19.802,129,65.3,0.0152,0.0065,0,0,0,0,0.069378,0.015625,45,0.7748,6.7895,0.3744,6,3,60
131,4844,3010,2,5,1,1.8449,1,14.3,13,2997,4.46,0.9897,3041.4,13,1.0,71,4,2,1364,0.000831,0.0274,33.5917,130,62.5,0.015,0.0057,1,0,0,0,0.062189,0.015625,45,0.7488,6.8268,0.374,5,3,63
132,4844,3058,1,5,3,1.7177,1,14.3,3050,0,4.57,1.0082,3044.0,19,1.0,70,3,4,1389,0.000931,0.0383,42.6065,131,64.3,0.015,0.0066,1,1,0,0,0.055024,0.015625,45,0.716,6.8627,0.3734,5,2,63
133,4844,3044,0,0,3,1.8732,2,14.4,10,3034,4.51,1.0,3044.0,10,1.0,69,0,1,1359,0.00082,0.032,25.4453,132,66.2,0.0153,0.0065,0,0,0,0,0.044335,0.015625,45,0.6476,6.907,0.3732,5,2,62
134,4843,3031,0,0,3,1.8802,1,14.2,11,3020,4.54,0.9961,3042.8,11,1.0,69,2,2,1364,0.00073,0.0297,21.5311,133,67.2,0.0153,0.0053,0,0,0,0,0.052511,0.015625,45,0.7024,6.9298,0.3727,5,2,62
135,4841,3053,1,5,3,1.9247,1,14.4,3061,0,4.51,1.0075,3045.2,7,1.0,68,3,4,1370,0.000792,0.0323,12.0482,134,67.5,0.0157,0.0057,1,0,0,0,0.055427,0.015625,46,0.7181,6.9575,0.3724,5,2,61
136,4840,3060,0,0,3,1.9612,1,14.3,3060,0,4.63,1.0059,3047.1,5,1.0,69,5,4,1392,0.00079,0.0286,7.4813,135,67.3,0.0159,0.0063,0,1,0,0,0.054762,0.015625,46,0.7147,6.9837,0.3722,5,2,62
137,4839,3047,3,5,1,1.9299,1,14.4,0,3047,4.5,1.0,3047.1,0,1.0,71,3,1,1398,0.000795,0.0405,0.0,136,66.3,0.0157,0.007,2,0,0,0,0.07619,0.015625,46,0.7949,7.0052,0.3717,6,2,63
138,4838,3047,1,5,3,1.962,1,14.3,2,3035,4.52,1.0,3047.1,12,1.0,75,8,4,1428,0.000826,0.0277,24.3363,137,63.7,0.0147,0.0057,1,0,0,0,0.066098,0.015625,47,0.7636,7.0265,0.3712,8,2,65
139,4838,3072,1,5,3,1.9133,2,14.4,3075,0,4.59,1.0115,3050.8,11,1.0,73,2,4,1442,0.000854,0.0273,24.0385,138,66.2,0.0144,0.0055,1,0,0,0,0.084282,0.015625,48,0.8146,7.0447,0.371,7,2,64
140,4838,3009,2,3,3,1.9034,2,14.3,6,2998,4.55,0.9876,3046.8,11,1.0,73,2,2,1403,0.000825,0.0261,27.7078,139,66.0,0.0148,0.0062,0,1,0,0,0.056872,0.015625,50,0.7253,7.0589,0.3702,8,2,63
141,4838,3081,1,5,3,1.8764,2,14.4,3078,0,4.52,1.014,3051.3,16,1.0,76,6,3,1414,0.000763,0.0286,43.5967,140,64.3,0.0147,0.0057,1,1,0,0,0.075521,0.015625,52,0.7931,7.0797,0.3694,8,4,64
142,4837,3007,1,4,3,1.9532,2,14.2,10,2987,4.47,0.9869,3047.1,20,1.0,74,6,8,1406,0.000748,0.0306,43.578,141,65.5,0.0139,0.0054,0,0,0,0,0.072052,0.015625,51,0.7831,7.0928,0.3688,6,4,64
143,4833,3102,0,0,3,1.9324,2,14.3,3123,0,4.62,1.0287,3056.3,21,1.0,75,5,4,1392,0.000804,0.0304,45.3515,142,64.9,0.014,0.0052,0,1,0,0,0.071584,0.015625,49,0.7817,7.1232,0.3684,7,4,64
144,4830,3023,0,0,3,1.9067,1,14.2,7,3006,4.59,0.9901,3053.1,17,1.0,71,1,5,1355,0.000752,0.0334,40.1003,143,69.3,0.0154,0.0066,0,1,0,0,0.066826,0.015625,48,0.7662,7.1638,0.3679,7,3,61
145,4829,3005,2,5,1,1.9243,1,14.2,10,2985,4.54,0.9857,3048.5,20,1.0,72,3,2,1350,0.000772,0.0285,47.0297,144,67.5,0.0148,0.0061,1,0,0,0,0.078385,0.015625,48,0.8007,7.1994,0.3675,7,4,61
146,4827,3050,0,0,3,1.9374,1,14.2,3047,0,4.45,1.0004,3048.7,3,1.0,68,0,4,1332,0.00073,0.0333,7.4257,145,72.3,0.0154,0.0064,0,0,0,0,0.069048,0.015625,47,0.7737,7.2304,0.3672,7,4,57
147,4823,3070,0,0,3,1.948,1,14.1,3090,0,4.47,1.0131,3052.9,3,1.0,68,0,0,1322,0.000729,0.0291,7.6142,146,73.3,0.0158,0.0059,0,0,0,0,0.050971,0.015625,47,0.6935,7.2644,0.3668,7,4,57
148,4820,2955,0,0,3,1.9287,1,14.2,3,2952,4.46,0.9709,3043.6,3,1.0,68,0,0,1322,0.0006,0.0319,7.5758,147,74.3,0.0156,0.0057,0,0,0,0,0.066339,0.015625,47,0.7645,7.2963,0.3663,7,4,57
149,4819,2954,0,0,3,1.9457,1,14.3,3,2952,4.48,0.9736,3035.1,2,1.0,66,0,2,1302,0.000664,0.0306,5.277,148,77.0,0.0154,0.0065,0,0,0,0,0.058673,0.015625,47,0.7337,7.3218,0.3659,6,4,56
150,4818,2977,0,0,3,1.7806,1,14.2,0,2977,4.5,0.9826,3029.6,0,1.0,65,0,1,1291,0.000617,0.0316,0.0,149,79.1,0.0162,0.0062,0,0,0,0,0.083333,0.015625,47,0.8125,7.3947,0.3659,6,3,56
151,4818,2967,2,5,3,1.8163,1,14.2,0,2952,4.51,0.9813,3023.6,15,1.0,72,10,3,1339,0.000727,0.0291,38.4615,150,72.3,0.0149,0.0059,1,0,0,0,0.05569,0.015625,49,0.7194,7.4504,0.3649,6,5,61
152,4817,3037,1,5,3,1.8046,1,14.2,3027,0,4.54,1.0055,3025.4,15,1.0,72,1,1,1352,0.000767,0.0315,35.8056,151,73.3,0.0145,0.0055,1,0,0,0,0.05569,0.015625,49,0.7194,7.5061,0.3642,6,5,61
153,4817,3040,0,0,3,1.971,2,14.3,3031,0,4.47,1.0056,3027.2,13,1.0,73,3,2,1358,0.000717,0.0393,32.0988,152,73.3,0.0145,0.0066,0,0,0,0,0.050808,0.015625,49,0.6925,7.5569,0.3632,6,4,63
154,4817,3040,2,5,3,1.9134,1,14.2,3033,0,4.54,1.0065,3029.2,16,1.0,72,4,5,1386,0.000686,0.026,36.5297,153,75.2,0.0144,0.0052,1,0,0,0,0.062907,0.015625,50,0.7516,7.6025,0.3626,7,3,62
155,4816,3030,2,4,1,1.9543,1,14.3,3025,0,4.54,1.0014,3029.7,9,1.0,74,5,3,1397,0.000764,0.0276,21.4797,154,73.9,0.0142,0.0053,0,0,0,0,0.057471,0.015625,51,0.7281,7.6599,0.3617,7,3,64
156,4816,3033,1,3,3,1.9352,2,14.2,3024,0,4.49,1.0013,3030.1,10,1.0,74,4,4,1404,0.000708,0.0319,24.3902,155,74.7,0.0142,0.0058,0,1,0,0,0.05467,0.015625,51,0.7142,7.7009,0.3609,6,4,64
157,4816,3053,1,5,3,1.9242,2,14.2,3054,0,4.59,1.0116,3033.8,15,1.0,75,1,0,1400,0.00077,0.0315,35.1288,156,74.7,0.0142,0.0054,1,0,0,0,0.05618,0.015625,51,0.7219,7.7571,0.3598,6,4,65
158,4815,3030,3,5,3,1.9628,2,14.2,4,3013,4.53,0.9989,3033.4,17,1.0,74,3,4,1450,0.00087,0.0286,37.037,157,76.4,0.0141,0.0058,2,0,0,0,0.042857,0.015625,52,0.6354,7.8,0.359,6,4,64
159,4814,2999,0,0,3,1.9498,2,14.1,3,2996,4.48,0.9897,3030.2,3,1.0,74,3,3,1436,0.000802,0.0253,7.1259,158,77.3,0.014,0.0057,0,0,0,0,0.073733,0.015625,51,0.7881,7.8737,0.3584,6,3,65
160,4812,2905,1,5,3,1.9852,1,14.2,4,2896,4.43,0.9625,3018.2,9,1.0,74,5,5,1465,0.000714,0.0264,20.979,159,78.2,0.0138,0.0051,1,0,0,0,0.057143,0.015625,51,0.7266,7.9308,0.3576,6,3,65
161,4811,3013,1,5,3,1.9852,1,14.1,4,2999,4.47,0.9984,3017.7,14,1.0,75,1,0,1460,0.000838,0.0382,32.7869,160,78.2,0.0139,0.0062,1,0,0,0,0.049438,0.015625,50,0.6839,7.9758,0.3569,6,3,66
162,4809,2927,1,4,1,1.9732,2,14.2,4,2913,4.43,0.9727,3009.1,14,1.0,76,3,2,1467,0.000793,0.0296,32.8638,159,76.0,0.0131,0.0058,0,0,0,0,0.061503,0.015625,51,0.7459,8.0305,0.3562,7,3,66
163,4809,2988,2,5,3,1.99,2,14.1,6,2977,4.49,0.9937,3007.1,11,1.0,78,5,3,1497,0.000664,0.0289,23.8612,160,74.9,0.0131,0.0049,1,0,0,0,0.059917,0.015625,53,0.7392,8.0904,0.3554,8,3,67
164,4806,3048,2,4,3,1.9408,2,14.2,3051,0,4.6,1.0174,3012.6,14,1.0,79,5,4,1495,0.000831,0.03,27.5049,161,74.8,0.0133,0.0054,0,0,0,0,0.06379,0.015625,53,0.7551,8.1504,0.3547,8,4,67
165,4805,3062,1,5,3,1.9266,2,14.1,3061,0,4.55,1.0202,3019.0,19,1.0,77,1,3,1483,0.000771,0.0227,37.1094,162,75.9,0.0136,0.0049,1,1,0,0,0.056711,0.015625,52,0.7245,8.2071,0.3538,8,3,66
166,4803,2906,0,0,3,1.9591,2,14.1,8,2893,4.48,0.966,3008.3,13,1.0,79,4,2,1495,0.000717,0.0312,28.6344,163,74.9,0.0134,0.0058,0,0,0,0,0.058333,0.015625,55,0.7321,8.2655,0.3528,8,4,67
167,4799,3049,3,5,1,1.9132,1,14.2,3055,0,4.51,1.0203,3014.7,21,1.0,78,6,7,1508,0.000694,0.0263,37.7734,164,76.4,0.0132,0.0052,1,1,0,0,0.056391,0.015625,55,0.7229,8.3087,0.3519,7,3,68
168,4795,2927,0,0,3,1.8454,1,14.1,4,2923,4.44,0.9736,3006.4,4,1.0,78,0,0,1490,0.000697,0.0245,4.2194,165,77.4,0.0139,0.0055,0,0,0,0,0.06544,0.015625,51,0.7612,8.3496,0.3513,7,3,68
169,4792,3006,1,5,3,1.8078,1,14.0,0,3001,4.45,0.9999,3006.3,5,1.0,77,1,2,1503,0.00064,0.0285,11.4943,166,79.3,0.0136,0.0051,1,0,0,0,0.048246,0.015625,51,0.6761,8.3978,0.3504,7,3,67
170,4788,2971,0,0,3,1.9878,1,13.9,0,2971,4.44,0.9894,3003.0,0,1.0,76,0,1,1486,0.000663,0.0281,0.0,167,81.2,0.014,0.0059,0,1,0,0,0.044088,0.015625,51,0.6456,8.4339,0.3496,7,3,66
171,4785,3025,1,5,1,1.9878,1,14.1,3048,0,4.58,1.0151,3007.7,5,1.0,75,1,2,1471,0.000639,0.0249,11.6009,168,83.1,0.0141,0.0052,1,0,0,0,0.067873,0.015625,51,0.7698,8.5018,0.349,7,3,65
172,4782,2965,1,5,1,1.9772,1,13.9,1,2954,4.49,0.9871,3003.7,11,1.0,76,2,1,1483,0.000614,0.0311,24.7525,169,83.0,0.0137,0.0055,1,0,0,0,0.055024,0.015625,51,0.716,8.5448,0.3484,7,3,66
173,4781,3009,1,3,3,1.899,2,14.0,3001,0,4.58,1.0034,3004.7,14,1.0,76,4,4,1472,0.000741,0.026,31.4607,170,82.4,0.0136,0.0055,0,1,0,0,0.075922,0.015625,50,0.7942,8.6208,0.3477,7,4,65
174,4779,3017,0,0,3,1.8955,2,14.0,3011,0,4.54,1.0049,3006.3,10,1.0,76,0,0,1471,0.000689,0.0219,22.779,171,83.4,0.0136,0.0048,0,0,0,0,0.054825,0.015625,50,0.715,8.6756,0.3469,7,4,65
175,4778,3008,1,5,3,1.904,1,13.9,2993,0,4.6,1.0014,3006.7,18,1.0,78,5,3,1503,0.000662,0.0307,41.5704,172,82.1,0.0136,0.006,1,1,0,0,0.057018,0.015625,50,0.726,8.7304,0.3464,7,4,67
176,4777,3007,1,5,3,1.904,1,14.0,2998,0,4.49,1.0001,3006.8,9,1.0,77,1,2,1491,0.000704,0.0247,19.4805,173,82.3,0.0138,0.0049,1,1,0,0,0.049485,0.015625,51,0.6842,8.7737,0.3456,7,3,67
177,4776,3029,0,0,3,1.9387,2,13.9,3036,0,4.62,1.0124,3010.7,12,1.0,75,3,5,1482,0.000688,0.0251,17.4662,174,83.8,0.0138,0.0049,0,0,0,0,0.052301,0.015625,50,0.7013,8.8239,0.3449,6,3,66
178,4772,2952,1,3,1,1.9313,1,14.1,8,2939,4.42,0.9823,3005.1,13,1.0,75,3,3,1480,0.000587,0.0278,26.7261,175,84.6,0.0138,0.005,0,0,0,0,0.057816,0.015625,51,0.7297,8.8817,0.3441,5,3,67
179,4769,2884,0,0,1,1.9261,1,13.9,0,2884,4.39,0.9634,2993.6,0,1.0,75,0,0,1453,0.000667,0.0273,0.0,176,85.6,0.0139,0.0059,0,0,0,0,0.05467,0.015625,51,0.7142,8.9319,0.3434,5,3,67
180,4768,3034,1,4,1,1.9574,1,13.9,3060,0,4.55,1.02,2999.9,0,1.0,74,1,2,1467,0.000581,0.025,0.0,177,87.7,0.014,0.0054,0,0,0,0,0.047727,0.015625,52,0.6726,8.9796,0.3424,5,3,66
181,4768,2985,1,5,1,1.9432,1,13.9,2,2978,4.51,0.9955,2998.5,7,1.0,74,3,3,1473,0.000654,0.0279,13.4529,178,88.6,0.0137,0.0054,1,0,0,0,0.049356,0.015625,51,0.6834,9.0289,0.3416,5,3,66
182,4768,2975,0,0,0,1.953,2,13.8,0,2975,4.45,0.9929,2996.2,0,1.0,73,0,1,1461,0.000631,0.0322,0.0,179,90.8,0.0143,0.0065,0,0,0,0,0.055172,0.015625,51,0.7168,9.0841,0.3409,5,3,65
183,4767,2990,0,0,3,1.958,1,14.0,1,2989,4.57,0.9981,2995.6,1,1.0,72,1,2,1438,0.000569,0.0321,0.0,180,92.4,0.0145,0.0063,0,0,0,0,0.053419,0.015625,50,0.7075,9.1375,0.3401,5,3,64
184,4766,3014,1,3,1,1.9395,1,13.9,3021,0,4.57,1.0086,2998.3,3,1.0,73,2,1,1449,0.000531,0.0253,4.914,181,92.2,0.0145,0.0057,0,0,0,0,0.048276,0.015625,49,0.6763,9.1858,0.3395,6,3,64
185,4763,3025,0,0,1,1.9532,1,13.9,3037,0,4.58,1.0129,3002.4,4,1.0,74,4,3,1455,0.000517,0.0261,9.0909,182,91.9,0.0136,0.0048,0,1,0,0,0.058824,0.015625,50,0.7344,9.2446,0.3388,7,3,64
186,4761,2933,1,4,1,1.9086,1,13.9,4,2924,4.49,0.979,2995.8,9,1.0,75,3,2,1451,0.00058,0.028,21.8447,183,91.6,0.0137,0.0053,0,0,0,0,0.060606,0.015625,48,0.7422,9.3052,0.3381,6,4,65
187,4760,2897,1,4,1,1.9899,1,13.9,8,2884,4.46,0.9701,2986.4,13,1.0,75,1,1,1457,0.00056,0.031,30.0231,184,92.6,0.0137,0.0056,0,0,0,0,0.068736,0.015625,48,0.7727,9.374,0.3375,6,3,66
188,4759,2990,1,5,3,1.9491,2,13.9,2984,0,4.53,1.0023,2987.1,10,1.0,76,1,0,1468,0.000579,0.0267,23.0415,185,92.3,0.014,0.0055,1,0,0,0,0.044543,0.015625,48,0.6492,9.4118,0.3368,6,3,67
189,4758,3020,1,5,3,1.9899,2,13.9,3043,0,4.62,1.0187,2993.0,6,1.0,75,2,3,1486,0.000554,0.0288,10.2459,186,94.5,0.0139,0.0052,1,0,0,0,0.061538,0.015625,49,0.7461,9.4734,0.3362,6,3,66
190,4758,2941,0,0,3,1.966,2,14.0,0,2941,4.48,0.9843,2988.1,0,1.0,73,0,2,1462,0.000557,0.033,0.0,187,97.8,0.0139,0.0055,0,1,0,0,0.055066,0.015625,49,0.7163,9.5284,0.3357,5,3,65
191,4758,2974,2,5,3,1.9322,1,13.8,4,2965,4.51,0.9957,2986.7,9,1.0,76,3,0,1464,0.000589,0.0252,19.6078,188,94.9,0.0134,0.0049,1,0,0,0,0.062893,0.015625,49,0.7516,9.5913,0.3353,6,3,67
192,4755,2949,0,0,3,1.969,1,13.9,0,2944,4.51,0.9886,2983.1,5,1.0,76,5,5,1464,0.000557,0.0254,12.1359,189,94.3,0.0138,0.0056,0,3,0,0,0.062356,0.015625,50,0.7494,9.6537,0.3349,7,4,65
193,4753,2967,1,5,3,1.9908,1,13.9,8,2954,4.55,0.9951,2981.6,13,1.0,77,9,8,1495,0.000596,0.0259,16.2508,190,94.0,0.0131,0.0049,1,0,0,0,0.062963,0.015625,49,0.7518,9.7167,0.3344,8,4,65
194,4753,3039,1,4,3,1.9464,1,13.8,3067,0,4.56,1.028,2990.4,7,1.0,76,1,2,1473,0.000579,0.0264,16.317,191,96.2,0.014,0.0056,0,0,0,0,0.070485,0.015625,49,0.7783,9.7871,0.3343,8,4,64
195,4751,2999,2,4,3,1.8796,2,13.8,2999,0,4.46,1.0056,2992.2,10,1.0,78,2,0,1491,0.000637,0.0283,22.5734,192,94.7,0.0136,0.0054,0,0,0,0,0.065217,0.015625,50,0.7604,9.8524,0.334,9,4,65
196,4751,3030,0,0,3,1.9094,2,13.7,3066,0,4.64,1.0256,3000.2,11,1.0,78,4,4,1488,0.000609,0.0261,23.1579,193,93.8,0.0132,0.0051,0,1,0,0,0.052209,0.015625,51,0.7007,9.9046,0.3334,9,2,67
197,4751,2988,1,5,3,1.8062,1,13.7,8,2973,4.59,0.9963,2999.1,15,1.0,80,4,2,1515,0.0006,0.0243,30.5011,194,92.4,0.0127,0.0047,1,0,0,0,0.064777,0.015625,50,0.7588,9.9471,0.333,10,2,68
198,4751,2973,1,3,1,1.8667,1,13.6,9,2964,4.5,0.9921,2996.6,9,1.0,81,1,0,1520,0.000598,0.0228,19.4384,195,92.3,0.0129,0.0048,0,0,0,0,0.049793,0.015625,50,0.6862,9.9782,0.3324,10,2,69
199,4750,2952,1,5,1,1.8764,2,13.7,17,2935,4.49,0.9865,2992.3,17,1.0,84,6,3,1557,0.000596,0.0286,32.4675,196,89.9,0.0125,0.0046,1,0,0,0,0.05726,0.015625,50,0.7271,10.0355,0.3318,11,2,71
200,4748,3004,2,5,3,1.9139,2,13.5,2994,0,4.63,1.0065,2994.4,20,1.0,84,2,2,1555,0.000738,0.0254,41.4938,197,90.7,0.0128,0.0051,1,0,0,0,0.066536,0.015625,50,0.7652,10.0863,0.3312,12,2,70
