window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral
105,4910,3119,1,4,3,1.9597,1,14.6,3115,0,4.62,1.0082,3097.6,8,1.0,53,6,4,1032,0.00146,0.0542,30.0752,104,48.6,0.02,0.0088,0,0,0,0,0.079422,0.015625,34,0.8033,6.7542,0.4992,10,3,40
106,4905,3027,0,0,3,1.9936,1,14.6,1,3026,4.5,0.9793,3090.9,1,1.0,50,1,4,1024,0.001304,0.0476,3.5587,105,52.2,0.0204,0.0095,0,2,0,0,0.102041,0.015625,33,0.8469,6.8086,0.4988,10,3,37
107,4905,3098,0,0,3,1.9943,1,14.6,3105,0,4.55,1.0047,3092.5,2,1.0,51,2,1,984,0.001239,0.0491,7.7821,106,52.2,0.0211,0.009,0,0,0,0,0.101887,0.015625,33,0.8466,6.8728,0.4989,11,3,37
108,4903,3077,1,5,3,1.9215,1,14.7,0,3077,4.4,0.9955,3091.0,0,1.0,49,1,3,974,0.001279,0.0395,0.0,103,52.5,0.0214,0.0081,1,0,0,0,0.101974,0.015625,33,0.8468,6.9254,0.4989,10,3,36
109,4899,3024,1,5,3,1.9003,1,14.5,0,3019,4.52,0.9804,3084.6,5,1.0,47,1,3,982,0.001294,0.0406,19.2308,104,55.2,0.0227,0.0098,1,1,0,0,0.081181,0.015625,31,0.8075,7.0066,0.4993,10,3,34
110,4898,3075,1,5,3,1.9121,2,14.5,4,3067,4.56,0.9972,3083.7,8,1.0,48,5,4,979,0.001337,0.0407,28.3688,105,54.7,0.0229,0.0086,1,1,0,0,0.077966,0.015625,30,0.7996,7.0812,0.4994,11,2,35
111,4897,3063,2,5,3,1.8288,2,14.6,4,3049,4.59,0.9939,3081.7,14,1.0,50,5,3,993,0.00154,0.0465,48.4429,106,53.4,0.0202,0.0088,1,0,0,0,0.119601,0.015625,32,0.8694,7.1509,0.4992,10,2,38
112,4897,2976,0,0,3,1.8727,2,14.5,0,2971,4.44,0.9689,3071.6,5,1.0,49,0,1,984,0.001438,0.0393,17.0648,107,55.3,0.0228,0.0091,0,0,0,0,0.095082,0.015625,32,0.8357,7.1935,0.4989,10,2,37
113,4894,3066,1,5,3,1.8537,1,14.5,0,3056,4.49,0.9983,3071.1,10,1.0,48,1,2,981,0.001485,0.0476,35.3357,108,55.4,0.0234,0.0094,1,0,0,0,0.115646,0.015625,32,0.8649,7.2548,0.4989,10,2,36
114,4893,3054,1,4,3,1.8937,1,14.5,4,3050,4.55,0.995,3069.5,4,1.0,48,1,1,991,0.001437,0.0448,13.986,109,56.3,0.0223,0.0084,0,0,0,0,0.093103,0.015625,33,0.8322,7.3168,0.4989,10,2,36
115,4889,3081,0,0,3,1.9367,2,14.6,3081,0,4.48,1.0046,3071.0,4,1.0,46,0,2,985,0.001176,0.0512,14.1343,110,59.6,0.0232,0.0095,0,1,0,0,0.09215,0.015625,33,0.8304,7.3919,0.4995,10,2,34
116,4886,3097,1,5,3,1.9569,1,14.5,3114,0,4.57,1.0162,3076.2,12,1.0,48,4,2,982,0.001357,0.0436,40.678,111,58.1,0.0208,0.0088,1,0,0,0,0.120805,0.015625,31,0.8707,7.5127,0.5002,10,2,36
117,4885,3087,2,5,3,1.9776,1,14.6,3083,0,4.56,1.0082,3078.8,21,1.0,51,7,4,1027,0.001537,0.0446,63.1229,112,55.6,0.0208,0.0085,1,0,0,0,0.111465,0.015625,33,0.8598,7.6051,0.5002,11,2,38
118,4883,3093,0,0,3,1.9968,2,14.5,3083,0,4.57,1.0071,3081.1,20,1.0,52,5,4,1035,0.001394,0.045,67.3401,113,55.3,0.0201,0.0097,0,0,0,0,0.11254,0.015625,36,0.8612,7.7176,0.5005,11,2,39
119,4881,2979,0,0,3,1.9701,1,14.5,8,2961,4.47,0.9699,3071.4,18,1.0,52,2,2,1022,0.001263,0.0348,59.0164,114,56.3,0.0203,0.0058,0,0,0,0,0.123418,0.015625,35,0.8734,7.7809,0.5005,11,2,39
120,4879,3077,2,5,3,1.9839,1,14.6,3061,0,4.48,1.0016,3072.0,16,1.0,53,3,2,1054,0.001398,0.0484,50.0,115,56.2,0.0191,0.0093,1,0,0,0,0.1,0.015625,36,0.8438,7.8551,0.5007,12,2,39
121,4878,3157,3,4,1,1.9984,1,14.4,3193,0,4.58,1.0396,3084.8,14,1.0,56,6,3,1076,0.00139,0.038,42.5532,116,53.9,0.0209,0.0078,0,1,0,0,0.102339,0.015625,36,0.8473,7.9399,0.5013,12,3,41
122,4877,3117,0,0,3,1.9839,2,14.5,3118,0,4.61,1.0132,3089.1,12,1.0,54,0,2,1050,0.001321,0.0312,36.036,117,56.7,0.0192,0.0073,0,0,0,0,0.119318,0.015625,34,0.869,8.0138,0.5018,12,3,39
123,4877,3103,0,0,3,1.9727,1,14.5,3102,0,4.61,1.0058,3091.0,7,1.0,51,0,3,1032,0.001208,0.0393,23.9726,118,60.9,0.021,0.0093,0,0,0,0,0.167213,0.015625,32,0.9066,8.0957,0.5026,11,2,38
124,4875,3043,3,5,3,1.8618,1,14.6,7,3024,4.51,0.9859,3086.4,19,1.0,56,7,2,1057,0.001298,0.0435,61.2903,119,56.3,0.0189,0.0077,1,1,0,0,0.13354,0.015625,32,0.883,8.1796,0.5033,12,2,42
125,4872,3064,3,5,3,1.9385,1,14.5,5,3055,4.58,0.9934,3084.3,9,1.0,57,4,3,1100,0.001277,0.0358,20.2312,120,56.2,0.0181,0.0065,1,0,0,0,0.115702,0.015625,32,0.865,8.2512,0.5041,13,2,42
126,4871,3095,1,4,3,1.9668,2,14.6,3085,0,4.56,1.0046,3085.8,15,1.0,56,9,10,1123,0.001309,0.0343,16.7576,121,56.8,0.0176,0.007,0,1,0,0,0.097143,0.015625,35,0.8392,8.3169,0.5044,12,2,42
127,4871,3095,2,5,1,1.9899,2,14.5,3085,0,4.59,1.0045,3087.2,16,1.0,58,4,2,1120,0.001256,0.035,49.2308,122,55.7,0.0173,0.0073,1,0,0,0,0.09621,0.015625,32,0.8376,8.4044,0.5052,12,2,44
128,4871,3034,2,5,3,1.9833,2,14.4,11,3010,4.5,0.9844,3082.2,24,1.0,61,5,2,1144,0.001243,0.0376,72.0721,123,53.9,0.0184,0.0079,2,0,0,0,0.106936,0.015625,35,0.8539,8.4506,0.5051,12,2,47
129,4871,3098,1,5,1,1.9532,2,14.5,3093,0,4.6,1.0079,3084.7,16,1.0,60,1,2,1156,0.00126,0.0402,42.5532,124,55.4,0.0179,0.0074,1,1,0,0,0.100503,0.015625,35,0.8445,8.516,0.5052,12,2,46
130,4871,3082,0,0,3,1.9062,2,14.4,3,3079,4.56,0.9992,3084.5,3,1.0,55,0,5,1118,0.00139,0.0323,8.5714,125,59.6,0.0198,0.0065,0,0,0,0,0.112903,0.015625,33,0.8616,8.602,0.5058,11,2,42
131,4871,3101,0,0,3,1.8425,1,14.5,3105,0,4.54,1.0063,3086.5,1,1.0,55,1,1,1107,0.001194,0.033,0.0,126,60.6,0.0208,0.0069,0,0,0,0,0.09571,0.015625,31,0.8367,8.6713,0.5062,11,2,42
132,4868,2949,0,0,3,1.9501,1,14.3,4,2945,4.39,0.9595,3073.4,4,1.0,54,4,5,1105,0.001272,0.0336,2.8072,127,59.5,0.02,0.0075,0,0,0,0,0.103976,0.015625,33,0.8497,8.7233,0.5063,10,2,42
133,4867,3042,1,4,3,1.9893,1,14.4,6,3036,4.52,0.9907,3070.4,6,1.0,55,3,2,1109,0.001163,0.0364,12.7796,128,59.4,0.0193,0.0083,0,0,0,0,0.09697,0.015625,30,0.8389,8.7506,0.5065,10,2,43
134,4867,3037,0,0,3,1.9814,1,14.4,4,3033,4.51,0.9901,3067.2,4,1.0,54,0,1,1091,0.001138,0.0372,11.9403,129,61.5,0.0204,0.0082,0,0,0,0,0.123209,0.015625,30,0.8732,8.8222,0.5073,10,2,42
135,4864,3071,1,5,3,1.9319,1,14.5,3058,0,4.6,1.0023,3068.0,17,1.0,58,9,5,1135,0.001217,0.036,50.6329,130,58.1,0.0176,0.0075,1,0,0,0,0.09009,0.015625,33,0.8266,8.8822,0.5077,11,2,45
136,4861,3015,3,5,3,1.932,1,14.5,6,2996,4.45,0.9843,3062.9,19,1.0,61,5,2,1170,0.001269,0.0429,57.0571,131,56.2,0.0178,0.0079,1,0,0,0,0.117143,0.015625,32,0.8666,8.9108,0.508,12,2,47
137,4861,2968,0,0,3,1.9037,2,14.3,3,2965,4.48,0.9719,3053.9,3,1.0,57,0,4,1136,0.001185,0.0303,9.434,132,59.4,0.0189,0.0074,0,0,0,0,0.124242,0.015625,31,0.8742,8.9654,0.5083,11,2,44
138,4861,3071,0,0,3,1.8671,1,14.4,3084,0,4.58,1.0095,3057.0,2,1.0,57,0,0,1128,0.001049,0.0394,6.3291,133,60.4,0.0184,0.007,0,0,0,0,0.133333,0.015625,31,0.8828,9.0078,0.5089,11,2,44
139,4860,3024,0,0,3,1.8982,1,14.3,0,3024,4.45,0.9902,3053.8,0,1.0,56,0,1,1108,0.000997,0.0328,0.0,134,62.2,0.0203,0.0068,0,1,0,0,0.116418,0.015625,31,0.8658,9.0675,0.5095,11,2,43
140,4860,3090,0,0,3,1.7641,1,14.3,3138,0,4.61,1.0249,3061.8,0,1.0,56,0,0,1108,0.001072,0.0312,0.0,135,63.2,0.0198,0.0079,0,0,0,0,0.124611,0.015625,31,0.8746,9.1391,0.5099,11,2,43
141,4860,2946,0,0,3,1.9569,1,14.4,0,2946,4.49,0.9656,3050.8,0,1.0,55,0,1,1108,0.00094,0.0447,0.0,136,65.3,0.0193,0.0079,0,1,0,0,0.124601,0.015625,31,0.8746,9.1903,0.5103,11,2,42
142,4858,2963,2,5,3,1.916,1,14.4,10,2948,4.46,0.9739,3042.4,15,1.0,59,8,4,1147,0.001078,0.0431,39.1566,137,61.5,0.0193,0.0082,1,0,0,0,0.137931,0.015625,36,0.8867,9.2521,0.5102,13,2,44
143,4858,3065,0,0,3,1.9185,1,14.4,3077,0,4.51,1.0115,3046.1,4,1.0,57,0,2,1115,0.001053,0.0405,12.7796,138,63.4,0.0188,0.008,0,0,0,0,0.084112,0.015625,34,0.8142,9.3362,0.5099,12,2,43
144,4857,3051,1,5,3,1.9518,1,14.3,3046,0,4.53,1.0032,3047.1,11,1.0,59,3,1,1141,0.001027,0.0399,32.1637,139,62.2,0.0175,0.0072,1,0,0,0,0.105413,0.015625,35,0.8518,9.4416,0.5101,12,2,45
145,4857,3056,0,0,3,1.9651,1,14.4,3060,0,4.53,1.005,3048.8,4,1.0,56,0,3,1120,0.00101,0.0338,12.6183,140,66.4,0.0199,0.0069,0,0,0,0,0.092308,0.015625,34,0.8307,9.5339,0.5102,11,2,43
146,4856,3064,1,5,3,1.9347,1,14.4,3070,0,4.47,1.0081,3051.3,6,1.0,57,1,0,1130,0.001156,0.0486,18.5185,141,66.2,0.0185,0.0084,1,0,0,0,0.079027,0.015625,35,0.8023,9.6069,0.5098,11,2,44
147,4855,3022,1,4,1,1.937,1,14.3,5,3012,4.5,0.9913,3048.6,10,1.0,58,3,2,1148,0.001049,0.0475,32.7869,142,65.9,0.0172,0.0083,0,0,0,0,0.101266,0.015625,35,0.8457,9.7081,0.5094,10,2,46
148,4854,3075,1,5,3,1.9269,2,14.3,3077,0,4.48,1.0129,3052.7,15,1.0,56,1,3,1149,0.000977,0.0366,43.4783,143,69.0,0.0196,0.007,1,0,0,0,0.08169,0.015625,33,0.8087,9.7898,0.5092,10,2,44
149,4851,3077,0,0,3,1.8727,2,14.5,3069,0,4.55,1.0078,3055.2,10,1.0,56,0,0,1138,0.001081,0.0419,31.25,144,70.0,0.0191,0.0077,0,0,0,0,0.065868,0.015625,33,0.7628,9.8557,0.5088,10,2,44
150,4851,3107,0,0,3,1.8217,1,14.4,3123,0,4.63,1.0215,3062.1,5,1.0,58,5,3,1159,0.000899,0.0281,13.2979,145,68.5,0.0175,0.0059,0,0,0,0,0.091837,0.015625,34,0.8299,9.9475,0.5085,11,2,45
151,4849,3010,3,5,3,1.8875,1,14.4,0,2990,4.46,0.9846,3057.2,20,1.0,60,3,1,1189,0.001143,0.0354,56.1798,146,67.2,0.0182,0.0072,3,0,0,0,0.089918,0.015625,35,0.8262,10.0375,0.508,12,2,46
152,4848,3121,2,5,3,1.9774,1,14.5,3149,0,4.58,1.0312,3067.2,14,1.0,62,2,0,1228,0.001158,0.0347,38.674,147,66.0,0.0169,0.0071,1,0,0,0,0.072,0.015625,36,0.783,10.0961,0.5073,13,2,47
153,4846,3087,2,4,3,1.9839,2,14.4,3081,0,4.56,1.0088,3070.1,16,1.0,61,2,3,1233,0.001187,0.0356,42.5532,148,65.7,0.016,0.008,0,0,0,0,0.07888,0.015625,36,0.8019,10.175,0.5066,11,2,48
154,4843,3034,1,5,3,1.9671,2,14.4,7,3023,4.52,0.9894,3066.6,11,1.0,60,1,2,1192,0.001011,0.0375,30.303,149,66.2,0.018,0.0069,1,2,0,0,0.075067,0.015625,36,0.7919,10.2501,0.5061,11,2,47
155,4842,3078,0,0,3,1.9785,2,14.4,3079,0,4.56,1.0069,3068.9,11,1.0,62,4,2,1205,0.001064,0.0371,30.4709,150,65.1,0.0154,0.0074,0,0,0,0,0.082228,0.015625,37,0.81,10.3323,0.5055,13,2,47
156,4840,3064,0,0,3,1.957,1,14.4,4,3060,4.51,0.9986,3068.4,4,1.0,61,1,2,1191,0.000963,0.0387,9.3168,151,67.0,0.0167,0.0064,0,1,0,0,0.077381,0.015625,36,0.7981,10.4097,0.5049,13,2,46
157,4838,3021,2,5,3,1.8765,1,14.4,6,3010,4.44,0.986,3063.9,11,1.0,63,2,0,1218,0.001055,0.0326,31.25,152,65.8,0.0168,0.0075,1,0,0,0,0.070652,0.015625,36,0.7788,10.464,0.5042,14,2,47
158,4837,3078,1,5,3,1.9386,1,14.4,3082,0,4.68,1.0068,3066.1,5,1.0,61,1,3,1222,0.001072,0.0376,13.7363,153,68.3,0.0168,0.0073,1,0,0,0,0.069892,0.015625,37,0.7764,10.5339,0.5034,12,3,46
159,4833,3012,3,5,1,1.933,2,14.3,0,3002,4.49,0.984,3060.9,10,1.0,61,3,3,1267,0.001073,0.0384,26.8097,154,69.2,0.0169,0.0071,2,1,0,0,0.074169,0.015625,38,0.7893,10.6081,0.5029,11,3,47
160,4831,3035,2,5,3,1.9363,2,14.3,5,3021,4.54,0.9923,3058.5,14,1.0,65,4,0,1268,0.001128,0.0311,37.9404,155,65.9,0.0164,0.0059,1,0,0,0,0.062176,0.015625,39,0.7487,10.6703,0.5022,12,3,50
161,4829,3081,0,0,3,1.9481,2,14.2,3079,0,4.58,1.0078,3061.0,6,1.0,63,1,3,1276,0.000932,0.0311,12.5,156,69.0,0.0166,0.0071,0,0,0,0,0.086124,0.015625,39,0.8186,10.7564,0.5019,12,3,48
162,4828,3037,1,3,3,1.9535,1,14.2,0,3037,4.47,0.9929,3058.7,0,1.0,63,1,1,1258,0.00102,0.0328,0.0,157,69.3,0.0161,0.0063,0,0,0,0,0.079235,0.015625,38,0.8028,10.8247,0.5015,12,3,48
163,4823,3037,1,3,3,1.9566,1,14.3,0,3032,4.56,0.9936,3056.6,5,1.0,61,2,4,1245,0.000889,0.033,11.5607,158,70.0,0.0169,0.0071,0,1,0,0,0.101648,0.015625,38,0.8463,10.9263,0.501,12,3,46
164,4821,3039,0,0,3,1.9708,2,14.1,1,3038,4.54,0.9948,3055.0,1,1.0,61,1,1,1225,0.000925,0.0446,0.0,159,71.0,0.0161,0.0071,0,0,0,0,0.081365,0.015625,39,0.808,11.0077,0.5006,12,3,46
165,4819,3053,0,0,3,1.9781,1,14.2,0,3053,4.56,0.9994,3054.8,0,1.0,59,0,2,1187,0.000817,0.0392,0.0,160,71.3,0.017,0.0074,0,1,0,0,0.084034,0.015625,38,0.8141,11.0917,0.5002,12,3,44
166,4815,3063,0,0,3,1.9875,1,14.1,3066,0,4.63,1.0033,3055.8,0,1.0,58,0,1,1187,0.000878,0.0413,0.0,161,73.5,0.0173,0.0067,0,0,0,0,0.077519,0.015625,38,0.7984,11.1693,0.4999,12,3,43
167,4814,3069,2,5,3,1.9313,1,14.2,3067,0,4.51,1.0066,3058.0,11,1.0,59,3,2,1215,0.00098,0.0335,31.6092,162,73.1,0.0173,0.007,2,0,0,0,0.092179,0.015625,39,0.8305,11.2614,0.4996,12,3,44
168,4812,3052,1,4,3,1.9437,1,14.1,9,3043,4.61,0.9982,3057.4,9,1.0,60,1,0,1204,0.001077,0.0346,24.8619,163,72.8,0.0175,0.0068,0,0,0,0,0.071809,0.015625,39,0.7824,11.3332,0.4989,12,3,45
169,4812,2982,0,0,3,1.9367,2,14.2,5,2977,4.46,0.9776,3050.2,5,1.0,59,0,1,1204,0.000935,0.0472,15.1515,164,74.9,0.0161,0.0081,0,1,0,0,0.058997,0.015625,39,0.7352,11.3893,0.4984,12,3,44
170,4810,3058,0,0,3,1.9121,1,14.1,3057,0,4.62,1.0026,3051.0,2,1.0,58,2,3,1188,0.000918,0.0409,0.0,165,77.0,0.0174,0.007,0,0,0,0,0.084469,0.015625,39,0.815,11.4738,0.4978,11,3,44
171,4808,3033,1,5,3,1.9408,1,14.1,5,3028,4.53,0.9946,3049.3,5,1.0,59,1,0,1200,0.000889,0.0357,14.1243,166,76.7,0.0184,0.0074,1,0,0,0,0.082418,0.015625,38,0.8104,11.5562,0.4974,11,3,45
172,4808,2979,2,5,3,1.8556,1,14.2,3,2966,4.47,0.9791,3042.6,13,1.0,61,5,3,1236,0.001046,0.031,37.464,167,73.1,0.0173,0.0065,2,0,0,0,0.064789,0.015625,40,0.7588,11.621,0.497,13,3,45
173,4806,3012,0,0,3,1.9031,2,14.1,3,2999,4.5,0.9909,3039.7,13,1.0,61,0,0,1230,0.001064,0.0446,39.5137,168,74.1,0.0173,0.0075,0,0,0,0,0.059524,0.015625,39,0.7375,11.6716,0.4965,13,3,45
174,4804,2994,1,4,3,1.8736,1,14.2,8,2976,4.5,0.9864,3035.4,18,1.0,62,3,2,1266,0.000886,0.0342,50.4451,169,73.8,0.0164,0.0077,0,1,0,0,0.068376,0.015625,40,0.7715,11.7399,0.496,13,4,45
175,4802,3022,1,5,3,1.9699,1,14.1,6,3006,4.57,0.996,3034.1,16,1.0,61,4,5,1236,0.00102,0.0439,29.0731,170,75.6,0.0171,0.0076,1,2,0,0,0.07561,0.015625,39,0.7933,11.8082,0.4956,12,4,45
176,4802,2938,1,5,3,1.8955,2,14.1,11,2927,4.41,0.9713,3024.9,11,1.0,61,4,4,1254,0.000936,0.039,27.6243,171,76.5,0.0165,0.0068,1,0,0,0,0.05974,0.015625,40,0.7385,11.8654,0.4953,12,3,46
177,4802,2991,1,4,3,1.871,2,14.1,5,2982,4.47,0.9898,3021.7,9,1.0,61,2,2,1226,0.000933,0.0362,23.9362,172,77.5,0.017,0.0064,0,0,0,0,0.080103,0.015625,39,0.8049,11.9455,0.4951,11,3,47
178,4801,2990,1,5,3,1.7608,2,14.1,15,2975,4.53,0.9905,3018.7,15,1.0,65,6,2,1258,0.001021,0.0333,37.5,173,73.6,0.0161,0.0063,1,0,0,0,0.059524,0.015625,41,0.7375,11.9979,0.4946,12,3,50
179,4801,2969,2,5,3,1.8423,2,14.2,12,2953,4.44,0.9854,3014.0,16,1.0,66,2,1,1287,0.000853,0.0338,35.443,174,73.5,0.0159,0.0057,1,0,0,0,0.074879,0.015625,41,0.7913,12.0727,0.4943,12,3,51
180,4799,2946,1,5,3,1.7168,2,14.1,5,2936,4.5,0.9795,3007.6,10,1.0,66,1,1,1296,0.000868,0.0372,27.5482,175,74.5,0.0145,0.0074,1,0,0,0,0.082447,0.015625,42,0.8105,12.1552,0.4939,12,3,51
181,4799,3017,2,4,1,1.7718,2,14.1,3020,0,4.55,1.007,3009.8,11,1.0,69,8,5,1318,0.000931,0.0376,30.8989,176,72.1,0.0147,0.0069,0,0,0,0,0.056452,0.015625,43,0.7232,12.2063,0.4932,12,3,54
182,4796,3029,0,0,3,1.8084,2,14.1,3024,0,4.51,1.007,3012.0,9,1.0,67,0,2,1305,0.000775,0.04,25.0696,177,75.0,0.0153,0.0058,0,0,0,0,0.066667,0.015625,43,0.7656,12.2729,0.4926,11,3,53
183,4793,2991,1,5,3,1.7892,1,14.2,9,2977,4.5,0.9937,3010.0,14,1.0,67,1,1,1314,0.00093,0.0374,34.1463,178,76.0,0.0158,0.0065,1,1,0,0,0.081776,0.015625,43,0.8089,12.3547,0.4918,11,3,53
184,4791,2925,2,5,3,1.7819,1,14.0,10,2911,4.4,0.9744,3001.9,14,1.0,70,7,4,1354,0.000949,0.0331,31.8302,179,73.6,0.015,0.0068,2,0,0,0,0.068702,0.015625,47,0.7726,12.4234,0.4909,11,4,55
185,4787,3011,5,5,3,1.9217,2,14.1,2995,0,4.52,1.0048,3003.4,23,1.0,73,5,2,1420,0.001044,0.0333,53.6131,180,71.4,0.0145,0.0062,4,1,0,0,0.062222,0.015625,47,0.7489,12.4679,0.4898,11,3,59
186,4785,3087,1,3,3,1.9612,2,14.1,3135,0,4.64,1.0442,3017.5,16,1.0,70,1,4,1395,0.001063,0.028,35.8744,181,74.9,0.0148,0.0058,0,1,0,0,0.062366,0.015625,47,0.7495,12.5302,0.4887,11,2,57
187,4784,2932,1,4,3,1.9778,2,14.0,9,2910,4.43,0.9743,3009.4,22,1.0,70,4,4,1388,0.000848,0.0285,36.6512,182,75.4,0.0143,0.0057,0,0,0,0,0.059211,0.015625,46,0.7361,12.5894,0.488,10,2,58
188,4782,2999,2,5,3,1.9819,2,14.1,3,2987,4.61,0.9969,3008.4,12,1.0,70,2,2,1408,0.001,0.0259,29.4118,183,76.3,0.0139,0.0055,2,1,0,0,0.056471,0.015625,45,0.7233,12.6459,0.4871,11,2,57
189,4782,3014,0,0,3,1.9982,2,14.0,3021,0,4.52,1.0047,3009.9,3,1.0,68,0,2,1380,0.000899,0.033,7.2816,184,79.3,0.0154,0.0059,0,1,0,0,0.066038,0.015625,44,0.7634,12.7119,0.4866,11,2,55
190,4777,2993,3,5,3,1.9667,1,14.0,11,2972,4.57,0.9949,3008.3,21,1.0,74,10,4,1430,0.000959,0.0284,46.0829,185,73.8,0.0132,0.0051,1,0,0,0,0.072052,0.015625,45,0.7831,12.784,0.4858,12,4,58
191,4777,2934,0,0,3,1.8496,1,14.0,5,2925,4.53,0.9779,3001.3,9,1.0,71,0,3,1399,0.000851,0.0302,22.0049,186,76.5,0.0139,0.0061,0,1,0,0,0.095349,0.015625,45,0.8361,12.8793,0.4852,12,4,55
192,4776,3060,1,5,3,1.9446,1,14.1,3085,0,4.6,1.0288,3010.4,12,1.0,72,1,0,1391,0.000819,0.0333,26.2009,187,76.5,0.0147,0.0065,1,0,0,0,0.068607,0.015625,46,0.7723,12.9479,0.4845,12,4,56
193,4773,2962,1,5,1,1.9911,1,14.0,3,2950,4.5,0.9854,3005.8,12,1.0,72,1,1,1408,0.000913,0.0339,28.5036,188,77.4,0.0145,0.006,1,0,0,0,0.072235,0.015625,46,0.7837,13.0202,0.4838,12,3,57
194,4769,3006,2,4,3,1.9803,2,14.0,2986,0,4.55,1.0001,3005.8,20,1.0,80,12,4,1448,0.000926,0.0289,43.7637,189,70.5,0.0133,0.006,0,0,0,0,0.086777,0.015625,50,0.8199,13.107,0.4829,12,3,65
195,4766,2988,2,5,1,1.9654,2,13.8,15,2968,4.58,0.9946,3004.1,20,1.0,80,4,4,1460,0.000899,0.0247,44.5434,190,70.5,0.0133,0.0053,1,1,0,0,0.057732,0.015625,51,0.7294,13.1503,0.4816,12,3,65
196,4762,3054,1,5,1,1.9845,2,13.8,3075,0,4.6,1.027,3012.7,19,1.0,78,1,3,1464,0.000828,0.0244,40.5117,191,73.0,0.0139,0.0053,1,2,0,0,0.060976,0.015625,50,0.7438,13.2112,0.4807,12,3,63
197,4759,3046,4,5,1,1.972,2,13.9,3042,0,4.59,1.0136,3017.0,16,1.0,80,4,2,1500,0.000903,0.0241,36.8664,192,72.1,0.0135,0.0046,2,0,0,0,0.072368,0.015625,48,0.7841,13.2836,0.4798,13,3,64
198,4754,2963,3,5,1,1.9728,2,13.6,6,2947,4.55,0.9838,3011.8,16,1.0,81,4,3,1524,0.001002,0.0271,32.6087,193,69.8,0.013,0.005,2,1,0,0,0.052083,0.015625,49,0.7,13.3357,0.4787,13,3,65
199,4750,3008,1,5,1,1.9987,2,13.7,5,3003,4.54,0.9988,3011.5,5,1.0,78,1,4,1524,0.000954,0.0213,10.1626,194,73.3,0.0135,0.0049,1,1,0,0,0.065764,0.015625,47,0.7624,13.4014,0.4778,14,3,61
200,4748,2970,1,3,3,1.9911,2,13.0,7,2963,4.51,0.9875,3007.5,7,1.0,79,1,0,1515,0.000906,0.0395,15.0862,195,73.3,0.0138,0.0062,0,0,0,0,0.056133,0.015625,46,0.7216,13.4534,0.477,14,3,62
