seed,rate,window,k,eta,type_count,H_k,drift_k,J_k,flags
42,0.005,24,1,0.4731,3,1.0141,0.2065,0.2206,low_eta
42,0.005,24,2,0.4731,4,1.6226,0.2409,0.7025,low_eta
42,0.005,24,3,0.4731,4,1.6226,0.2409,0.7025,low_eta
42,0.005,24,4,0.4731,4,1.6226,0.5466,1.0082,low_eta
42,0.005,25,0,0.4731,1,-0.0,0.0,-0.5,low_eta
42,0.005,25,1,0.4731,1,-0.0,0.3714,-0.1286,low_eta
42,0.005,25,2,0.4731,1,-0.0,0.5134,0.0134,low_eta
42,0.005,25,3,0.4731,1,-0.0,0.5134,0.0134,low_eta
42,0.005,25,4,0.4731,2,0.8113,0.5945,0.6133,low_eta
55,0.005,1,0,0.4804,1,-0.0,,-0.5,"drift_missing,low_eta"
55,0.005,1,1,0.4804,2,0.2547,,-0.5378,"drift_missing,low_eta"
55,0.005,1,2,0.4804,3,0.4675,,-0.5325,"drift_missing,low_eta"
55,0.005,1,3,0.4804,3,0.4675,,-0.5325,"drift_missing,low_eta"
55,0.005,1,4,0.4804,4,0.6365,,-0.5245,"drift_missing,low_eta"
55,0.005,2,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,2,1,0.4804,3,0.498,0.1049,-0.3971,low_eta
55,0.005,2,2,0.4804,4,0.9279,0.1512,-0.0819,low_eta
55,0.005,2,3,0.4804,4,0.9279,0.1512,-0.0819,low_eta
55,0.005,2,4,0.4804,5,1.1559,0.1572,0.0206,low_eta
55,0.005,3,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,3,1,0.4804,3,0.8707,0.1405,0.0112,low_eta
55,0.005,3,2,0.4804,4,1.4087,0.162,0.4097,low_eta
55,0.005,3,3,0.4804,4,1.4087,0.162,0.4097,low_eta
55,0.005,3,4,0.4804,4,1.4087,0.2091,0.4568,low_eta
55,0.005,4,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,4,1,0.4804,1,-0.0,0.3161,-0.1839,low_eta
55,0.005,4,2,0.4804,1,-0.0,0.431,-0.069,low_eta
55,0.005,4,3,0.4804,1,-0.0,0.431,-0.069,low_eta
55,0.005,4,4,0.4804,2,0.4395,0.4699,0.1169,low_eta
55,0.005,5,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,5,1,0.4804,2,0.65,0.298,0.1555,low_eta
55,0.005,5,2,0.4804,3,1.0409,0.3714,0.4123,low_eta
55,0.005,5,3,0.4804,3,1.0409,0.3714,0.4123,low_eta
55,0.005,5,4,0.4804,3,1.0409,0.4195,0.4604,low_eta
55,0.005,6,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,6,1,0.4804,2,0.7871,0.0729,0.0675,low_eta
55,0.005,6,2,0.4804,3,1.3831,0.1537,0.5368,low_eta
55,0.005,6,3,0.4804,3,1.3831,0.1537,0.5368,low_eta
55,0.005,6,4,0.4804,4,1.5452,0.207,0.5912,low_eta
55,0.005,7,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,7,1,0.4804,3,0.9219,0.2656,0.1875,low_eta
55,0.005,7,2,0.4804,4,1.571,0.2661,0.6761,low_eta
55,0.005,7,3,0.4804,4,1.571,0.2661,0.6761,low_eta
55,0.005,7,4,0.4804,4,1.571,0.3279,0.7379,low_eta
55,0.005,8,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,8,1,0.4804,2,0.5436,0.2285,-0.0204,low_eta
55,0.005,8,2,0.4804,3,1.0613,0.2516,0.3129,low_eta
55,0.005,8,3,0.4804,3,1.0613,0.2516,0.3129,low_eta
55,0.005,8,4,0.4804,3,1.0613,0.4685,0.5298,low_eta
55,0.005,9,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,9,1,0.4804,3,1.2533,0.4956,0.7489,low_eta
55,0.005,9,2,0.4804,4,1.778,0.5489,1.1659,low_eta
55,0.005,9,3,0.4804,4,1.778,0.5489,1.1659,low_eta
55,0.005,9,4,0.4804,5,2.0133,0.5898,1.3106,low_eta
55,0.005,10,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,10,1,0.4804,2,0.3712,0.4962,0.0749,low_eta
55,0.005,10,2,0.4804,3,0.7345,0.5859,0.3204,low_eta
55,0.005,10,3,0.4804,3,0.7345,0.5859,0.3204,low_eta
55,0.005,10,4,0.4804,4,1.5216,0.6669,1.0275,low_eta
55,0.005,11,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,11,1,0.4804,2,0.9183,0.2862,0.412,low_eta
55,0.005,11,2,0.4804,3,1.4591,0.3388,0.7979,low_eta
55,0.005,11,3,0.4804,3,1.4591,0.3388,0.7979,low_eta
55,0.005,11,4,0.4804,3,1.4591,0.5744,1.0335,low_eta
55,0.005,12,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,12,1,0.4804,2,0.469,0.2457,-0.0778,low_eta
55,0.005,12,2,0.4804,3,0.7476,0.3238,0.0714,low_eta
55,0.005,12,3,0.4804,3,0.7476,0.3238,0.0714,low_eta
55,0.005,12,4,0.4804,4,1.0219,0.4542,0.3151,low_eta
55,0.005,13,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,13,1,0.4804,1,-0.0,0.2278,-0.2722,low_eta
55,0.005,13,2,0.4804,1,-0.0,0.2818,-0.2182,low_eta
55,0.005,13,3,0.4804,1,-0.0,0.2818,-0.2182,low_eta
55,0.005,13,4,0.4804,2,0.2762,0.2825,-0.2338,low_eta
55,0.005,14,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,14,1,0.4804,2,0.9612,0.475,0.6437,low_eta
55,0.005,14,2,0.4804,3,1.5486,0.6402,1.1888,low_eta
55,0.005,14,3,0.4804,3,1.5486,0.6402,1.1888,low_eta
55,0.005,14,4,0.4804,3,1.5486,0.6491,1.1977,low_eta
55,0.005,15,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,15,1,0.4804,2,0.5436,0.2577,0.0088,low_eta
55,0.005,15,2,0.4804,2,0.5436,0.4859,0.237,low_eta
55,0.005,15,3,0.4804,2,0.5436,0.4859,0.237,low_eta
55,0.005,15,4,0.4804,3,1.2988,0.5579,0.8567,low_eta
55,0.005,16,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,16,1,0.4804,2,0.8113,0.437,0.4558,low_eta
55,0.005,16,2,0.4804,3,1.1887,0.4892,0.6779,low_eta
55,0.005,16,3,0.4804,3,1.1887,0.4892,0.6779,low_eta
55,0.005,16,4,0.4804,3,1.1887,0.5955,0.7842,low_eta
55,0.005,17,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,17,1,0.4804,2,0.5917,0.1151,-0.0857,low_eta
55,0.005,17,2,0.4804,2,0.5917,0.2469,0.0461,low_eta
55,0.005,17,3,0.4804,2,0.5917,0.2469,0.0461,low_eta
55,0.005,17,4,0.4804,2,0.5917,0.2469,0.0461,low_eta
55,0.005,18,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,18,1,0.4804,2,0.3373,0.1138,-0.3414,low_eta
55,0.005,18,2,0.4804,3,0.6686,0.2073,-0.1241,low_eta
55,0.005,18,3,0.4804,3,0.6686,0.2073,-0.1241,low_eta
55,0.005,18,4,0.4804,4,1.3245,0.3787,0.5422,low_eta
55,0.005,19,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,19,1,0.4804,2,0.2762,0.0277,-0.4886,low_eta
55,0.005,19,2,0.4804,3,0.549,0.0404,-0.4106,low_eta
55,0.005,19,3,0.4804,3,0.549,0.0404,-0.4106,low_eta
55,0.005,19,4,0.4804,3,0.549,0.3255,-0.1255,low_eta
55,0.005,20,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,20,1,0.4804,1,-0.0,0.1557,-0.3443,low_eta
55,0.005,20,2,0.4804,1,-0.0,0.2221,-0.2779,low_eta
55,0.005,20,3,0.4804,1,-0.0,0.2221,-0.2779,low_eta
55,0.005,20,4,0.4804,2,0.7642,0.4027,0.3744,low_eta
55,0.005,21,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,21,1,0.4804,3,0.5907,0.234,-0.1753,low_eta
55,0.005,21,2,0.4804,4,0.8795,0.2895,0.008,low_eta
55,0.005,21,3,0.4804,4,0.8795,0.2895,0.008,low_eta
55,0.005,21,4,0.4804,5,1.7216,0.3746,0.8037,low_eta
55,0.005,22,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,22,1,0.4804,1,-0.0,0.234,-0.266,low_eta
55,0.005,22,2,0.4804,1,-0.0,0.2895,-0.2105,low_eta
55,0.005,22,3,0.4804,1,-0.0,0.2895,-0.2105,low_eta
55,0.005,22,4,0.4804,2,0.3912,0.4926,0.0913,low_eta
55,0.005,23,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,23,1,0.4804,3,0.6686,0.2559,-0.0755,low_eta
55,0.005,23,2,0.4804,4,1.1863,0.3714,0.3967,low_eta
55,0.005,23,3,0.4804,4,1.1863,0.3714,0.3967,low_eta
55,0.005,23,4,0.4804,5,1.4966,0.3715,0.5756,low_eta
55,0.005,24,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,24,1,0.4804,2,0.2975,0.1805,-0.3145,low_eta
55,0.005,24,2,0.4804,3,0.5907,0.217,-0.1923,low_eta
55,0.005,24,3,0.4804,3,0.5907,0.217,-0.1923,low_eta
55,0.005,24,4,0.4804,4,1.295,0.2703,0.4043,low_eta
55,0.005,25,0,0.4804,1,-0.0,0.0,-0.5,low_eta
55,0.005,25,1,0.4804,2,0.7219,0.1938,0.1232,low_eta
55,0.005,25,2,0.4804,3,1.1568,0.2169,0.3737,low_eta
55,0.005,25,3,0.4804,3,1.1568,0.2169,0.3737,low_eta
55,0.005,25,4,0.4804,4,1.571,0.2344,0.6444,low_eta
123,0.005,1,0,0.4836,1,-0.0,,-0.5,"drift_missing,low_eta"
123,0.005,1,1,0.4836,3,0.3345,,-0.6655,"drift_missing,low_eta"
123,0.005,1,2,0.4836,4,0.5827,,-0.5783,"drift_missing,low_eta"
123,0.005,1,3,0.4836,4,0.5827,,-0.5783,"drift_missing,low_eta"
123,0.005,1,4,0.4836,5,1.0137,,-0.2788,"drift_missing,low_eta"
123,0.005,2,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,2,1,0.4836,3,0.8344,0.1953,0.0297,low_eta
123,0.005,2,2,0.4836,4,1.4278,0.278,0.5448,low_eta
123,0.005,2,3,0.4836,4,1.4278,0.278,0.5448,low_eta
123,0.005,2,4,0.4836,5,1.5347,0.3464,0.5886,low_eta
123,0.005,3,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,3,1,0.4836,3,1.053,0.0942,0.1472,low_eta
123,0.005,3,2,0.4836,4,1.6729,0.114,0.6259,low_eta
123,0.005,3,3,0.4836,4,1.6729,0.114,0.6259,low_eta
123,0.005,3,4,0.4836,5,1.8566,0.1336,0.6977,low_eta
123,0.005,4,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,4,1,0.4836,3,0.7476,0.2007,-0.0517,low_eta
123,0.005,4,2,0.4836,4,1.1918,0.2504,0.2812,low_eta
123,0.005,4,3,0.4836,4,1.1918,0.2504,0.2812,low_eta
123,0.005,4,4,0.4836,5,1.4568,0.3246,0.4889,low_eta
123,0.005,5,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,5,1,0.4836,3,1.5567,0.3881,0.9448,low_eta
123,0.005,5,2,0.4836,3,1.5567,0.7443,1.301,low_eta
123,0.005,5,3,0.4836,3,1.5567,0.7443,1.301,low_eta
123,0.005,5,4,0.4836,4,1.9502,0.7613,1.5505,low_eta
123,0.005,6,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,6,1,0.4836,3,1.0529,0.3024,0.3553,low_eta
123,0.005,6,2,0.4836,4,1.6158,0.6204,1.0752,low_eta
123,0.005,6,3,0.4836,4,1.6158,0.6204,1.0752,low_eta
123,0.005,6,4,0.4836,5,1.7689,0.6204,1.0968,low_eta
123,0.005,7,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,7,1,0.4836,3,1.1981,0.3037,0.5018,low_eta
123,0.005,7,2,0.4836,4,1.8352,0.3431,1.0173,low_eta
123,0.005,7,3,0.4836,4,1.8352,0.3431,1.0173,low_eta
123,0.005,7,4,0.4836,4,1.8352,0.4723,1.1465,low_eta
123,0.005,8,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,8,1,0.4836,2,0.469,0.2913,-0.0322,low_eta
123,0.005,8,2,0.4836,3,0.7476,0.4583,0.2059,low_eta
123,0.005,8,3,0.4836,3,0.7476,0.4583,0.2059,low_eta
123,0.005,8,4,0.4836,4,1.319,0.5942,0.7522,low_eta
123,0.005,9,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,9,1,0.4836,1,-0.0,0.2278,-0.2722,low_eta
123,0.005,9,2,0.4836,1,-0.0,0.2818,-0.2182,low_eta
123,0.005,9,3,0.4836,1,-0.0,0.2818,-0.2182,low_eta
123,0.005,9,4,0.4836,2,0.6723,0.2818,0.1616,low_eta
123,0.005,10,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,10,1,0.4836,2,0.5917,0.2746,0.0738,low_eta
123,0.005,10,2,0.4836,3,1.1488,0.4001,0.5489,low_eta
123,0.005,10,3,0.4836,3,1.1488,0.4001,0.5489,low_eta
123,0.005,10,4,0.4836,4,1.2917,0.4836,0.6143,low_eta
123,0.005,11,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,11,1,0.4836,3,0.6784,0.2523,-0.0693,low_eta
123,0.005,11,2,0.4836,4,1.0862,0.264,0.1892,low_eta
123,0.005,11,3,0.4836,4,1.0862,0.264,0.1892,low_eta
123,0.005,11,4,0.4836,5,1.7533,0.4635,0.9243,low_eta
123,0.005,12,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,12,1,0.4836,1,-0.0,0.2617,-0.2383,low_eta
123,0.005,12,2,0.4836,1,-0.0,0.3439,-0.1561,low_eta
123,0.005,12,3,0.4836,1,-0.0,0.3439,-0.1561,low_eta
123,0.005,12,4,0.4836,2,0.2762,0.4327,-0.0836,low_eta
123,0.005,13,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,13,1,0.4836,2,0.3095,0.1684,-0.3146,low_eta
123,0.005,13,2,0.4836,3,0.6144,0.2407,-0.1449,low_eta
123,0.005,13,3,0.4836,3,0.6144,0.2407,-0.1449,low_eta
123,0.005,13,4,0.4836,3,0.6144,0.2831,-0.1025,low_eta
123,0.005,14,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,14,1,0.4836,1,-0.0,0.1684,-0.3316,low_eta
123,0.005,14,2,0.4836,1,-0.0,0.2407,-0.2593,low_eta
123,0.005,14,3,0.4836,1,-0.0,0.2407,-0.2593,low_eta
123,0.005,14,4,0.4836,2,0.7732,0.4149,0.3956,low_eta
123,0.005,15,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,15,1,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,15,2,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,15,3,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,15,4,0.4836,1,-0.0,0.3524,-0.1476,low_eta
123,0.005,16,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,16,1,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,16,2,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,16,3,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,16,4,0.4836,2,0.6194,0.2856,0.1125,low_eta
123,0.005,17,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,17,1,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,17,2,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,17,3,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,17,4,0.4836,1,-0.0,0.2856,-0.2144,low_eta
123,0.005,18,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,18,1,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,18,2,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,18,3,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,18,4,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,19,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,19,1,0.4836,3,0.8343,0.3073,0.1416,low_eta
123,0.005,19,2,0.4836,4,1.1401,0.3592,0.3383,low_eta
123,0.005,19,3,0.4836,4,1.1401,0.3592,0.3383,low_eta
123,0.005,19,4,0.4836,5,1.4393,0.4067,0.5535,low_eta
123,0.005,20,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,20,1,0.4836,2,0.3912,0.1859,-0.2154,low_eta
123,0.005,20,2,0.4836,3,0.7732,0.1867,-0.0401,low_eta
123,0.005,20,3,0.4836,3,0.7732,0.1867,-0.0401,low_eta
123,0.005,20,4,0.4836,4,1.5734,0.3291,0.7415,low_eta
123,0.005,21,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,21,1,0.4836,2,0.5033,0.0499,-0.2393,low_eta
123,0.005,21,2,0.4836,3,0.9864,0.0745,0.0609,low_eta
123,0.005,21,3,0.4836,3,0.9864,0.0745,0.0609,low_eta
123,0.005,21,4,0.4836,3,0.9864,0.5157,0.5021,low_eta
123,0.005,22,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,22,1,0.4836,2,0.9183,0.2311,0.3569,low_eta
123,0.005,22,2,0.4836,3,1.585,0.3871,0.9721,low_eta
123,0.005,22,3,0.4836,3,1.585,0.3871,0.9721,low_eta
123,0.005,22,4,0.4836,4,1.8554,0.4115,1.1059,low_eta
123,0.005,23,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,23,1,0.4836,1,-0.0,0.4369,-0.0631,low_eta
123,0.005,23,2,0.4836,1,-0.0,0.6776,0.1776,low_eta
123,0.005,23,3,0.4836,1,-0.0,0.6776,0.1776,low_eta
123,0.005,23,4,0.4836,2,0.9544,0.8042,0.9661,low_eta
123,0.005,24,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,24,1,0.4836,2,0.469,0.2278,-0.0957,low_eta
123,0.005,24,2,0.4836,2,0.469,0.2278,-0.0957,low_eta
123,0.005,24,3,0.4836,2,0.469,0.2278,-0.0957,low_eta
123,0.005,24,4,0.4836,2,0.469,0.6655,0.342,low_eta
123,0.005,25,0,0.4836,1,-0.0,0.0,-0.5,low_eta
123,0.005,25,1,0.4836,2,0.65,0.0837,-0.0588,low_eta
123,0.005,25,2,0.4836,3,1.2516,0.3194,0.571,low_eta
123,0.005,25,3,0.4836,3,1.2516,0.3194,0.571,low_eta
123,0.005,25,4,0.4836,3,1.2516,0.3194,0.571,low_eta
314,0.005,1,0,0.4726,1,-0.0,,-0.5,"drift_missing,low_eta"
314,0.005,1,1,0.4726,2,0.4627,,-0.3298,"drift_missing,low_eta"
314,0.005,1,2,0.4726,3,0.8472,,-0.1528,"drift_missing,low_eta"
314,0.005,1,3,0.4726,3,0.8472,,-0.1528,"drift_missing,low_eta"
314,0.005,1,4,0.4726,4,0.9809,,-0.1801,"drift_missing,low_eta"
314,0.005,2,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,2,1,0.4726,3,0.4359,0.1499,-0.4142,low_eta
314,0.005,2,2,0.4726,4,0.7957,0.1508,-0.2145,low_eta
314,0.005,2,3,0.4726,4,0.7957,0.1508,-0.2145,low_eta
314,0.005,2,4,0.4726,5,1.0957,0.1707,-0.0261,low_eta
314,0.005,3,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,3,1,0.4726,2,0.258,0.1498,-0.3847,low_eta
314,0.005,3,2,0.4726,3,0.5132,0.1588,-0.328,low_eta
314,0.005,3,3,0.4726,3,0.5132,0.1588,-0.328,low_eta
314,0.005,3,4,0.4726,4,1.3013,0.2861,0.4264,low_eta
314,0.005,4,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,4,1,0.4726,2,0.3912,0.0601,-0.3412,low_eta
314,0.005,4,2,0.4726,3,0.7732,0.0878,-0.139,low_eta
314,0.005,4,3,0.4726,3,0.7732,0.0878,-0.139,low_eta
314,0.005,4,4,0.4726,4,1.352,0.1315,0.3225,low_eta
314,0.005,5,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,5,1,0.4726,2,0.8631,0.2362,0.3068,low_eta
314,0.005,5,2,0.4726,3,1.3788,0.2697,0.6485,low_eta
314,0.005,5,3,0.4726,3,1.3788,0.2697,0.6485,low_eta
314,0.005,5,4,0.4726,3,1.3788,0.487,0.8658,low_eta
314,0.005,6,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,6,1,0.4726,1,-0.0,0.4001,-0.0999,low_eta
314,0.005,6,2,0.4726,1,-0.0,0.5069,0.0069,low_eta
314,0.005,6,3,0.4726,1,-0.0,0.5069,0.0069,low_eta
314,0.005,6,4,0.4726,2,0.4138,0.534,0.1553,low_eta
314,0.005,7,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,7,1,0.4726,3,0.6402,0.2479,-0.1119,low_eta
314,0.005,7,2,0.4726,4,0.952,0.3073,0.0983,low_eta
314,0.005,7,3,0.4726,4,0.952,0.3073,0.0983,low_eta
314,0.005,7,4,0.4726,5,1.2577,0.3078,0.273,low_eta
314,0.005,8,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,8,1,0.4726,3,1.371,0.2797,0.6507,low_eta
314,0.005,8,2,0.4726,4,1.9219,0.5554,1.3163,low_eta
314,0.005,8,3,0.4726,4,1.9219,0.5554,1.3163,low_eta
314,0.005,8,4,0.4726,5,2.2464,0.6076,1.5615,low_eta
314,0.005,9,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,9,1,0.4726,3,0.6999,0.265,-0.0351,low_eta
314,0.005,9,2,0.4726,4,1.1191,0.5086,0.4667,low_eta
314,0.005,9,3,0.4726,4,1.1191,0.5086,0.4667,low_eta
314,0.005,9,4,0.4726,4,1.1191,0.5248,0.4829,low_eta
314,0.005,10,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,10,1,0.4726,2,0.4138,0.153,-0.2257,low_eta
314,0.005,10,2,0.4726,3,0.8167,0.1542,-0.0291,low_eta
314,0.005,10,3,0.4726,3,0.8167,0.1542,-0.0291,low_eta
314,0.005,10,4,0.4726,3,0.8167,0.3329,0.1496,low_eta
314,0.005,11,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,11,1,0.4726,2,0.2668,0.066,-0.4597,low_eta
314,0.005,11,2,0.4726,3,0.5304,0.0967,-0.3729,low_eta
314,0.005,11,3,0.4726,3,0.5304,0.0967,-0.3729,low_eta
314,0.005,11,4,0.4726,3,0.5304,0.0967,-0.3729,low_eta
314,0.005,12,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,12,1,0.4726,2,0.8631,0.2873,0.3579,low_eta
314,0.005,12,2,0.4726,3,1.3788,0.3423,0.7211,low_eta
314,0.005,12,3,0.4726,3,1.3788,0.3423,0.7211,low_eta
314,0.005,12,4,0.4726,3,1.3788,0.4384,0.8172,low_eta
314,0.005,13,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,13,1,0.4726,1,-0.0,0.4001,-0.0999,low_eta
314,0.005,13,2,0.4726,1,-0.0,0.5069,0.0069,low_eta
314,0.005,13,3,0.4726,1,-0.0,0.5069,0.0069,low_eta
314,0.005,13,4,0.4726,1,-0.0,0.5069,0.0069,low_eta
314,0.005,14,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,14,1,0.4726,2,0.3228,0.1734,-0.2963,low_eta
314,0.005,14,2,0.4726,2,0.3228,0.1734,-0.2963,low_eta
314,0.005,14,3,0.4726,2,0.3228,0.1734,-0.2963,low_eta
314,0.005,14,4,0.4726,3,0.8343,0.3073,0.1416,low_eta
314,0.005,15,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,15,1,0.4726,3,1.1488,0.3094,0.4582,low_eta
314,0.005,15,2,0.4726,4,1.7783,0.491,1.1083,low_eta
314,0.005,15,3,0.4726,4,1.7783,0.491,1.1083,low_eta
314,0.005,15,4,0.4726,5,1.9751,0.5284,1.211,low_eta
314,0.005,16,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,16,1,0.4726,1,-0.0,0.4001,-0.0999,low_eta
314,0.005,16,2,0.4726,1,-0.0,0.5579,0.0579,low_eta
314,0.005,16,3,0.4726,1,-0.0,0.5579,0.0579,low_eta
314,0.005,16,4,0.4726,2,0.4395,0.5822,0.2292,low_eta
314,0.005,17,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,17,1,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,17,2,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,17,3,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,17,4,0.4726,2,0.9183,0.2581,0.3839,low_eta
314,0.005,18,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,18,1,0.4726,3,0.8167,0.298,0.1147,low_eta
314,0.005,18,2,0.4726,3,0.8167,0.298,0.1147,low_eta
314,0.005,18,3,0.4726,3,0.8167,0.298,0.1147,low_eta
314,0.005,18,4,0.4726,3,0.8167,0.5066,0.3233,low_eta
314,0.005,19,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,19,1,0.4726,1,-0.0,0.298,-0.202,low_eta
314,0.005,19,2,0.4726,1,-0.0,0.298,-0.202,low_eta
314,0.005,19,3,0.4726,1,-0.0,0.298,-0.202,low_eta
314,0.005,19,4,0.4726,1,-0.0,0.298,-0.202,low_eta
314,0.005,20,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,20,1,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,20,2,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,20,3,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,20,4,0.4726,2,0.7219,0.3287,0.2581,low_eta
314,0.005,21,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,21,1,0.4726,3,1.3093,0.4596,0.7689,low_eta
314,0.005,21,2,0.4726,4,1.9363,0.6554,1.4307,low_eta
314,0.005,21,3,0.4726,4,1.9363,0.6554,1.4307,low_eta
314,0.005,21,4,0.4726,4,1.9363,0.6919,1.4672,low_eta
314,0.005,22,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,22,1,0.4726,2,0.7219,0.313,0.2424,low_eta
314,0.005,22,2,0.4726,3,1.371,0.3412,0.7122,low_eta
314,0.005,22,3,0.4726,3,1.371,0.3412,0.7122,low_eta
314,0.005,22,4,0.4726,4,1.9219,0.5592,1.3201,low_eta
314,0.005,23,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,23,1,0.4726,2,0.5033,0.3965,0.1073,low_eta
314,0.005,23,2,0.4726,3,0.9864,0.4161,0.4025,low_eta
314,0.005,23,3,0.4726,3,0.9864,0.4161,0.4025,low_eta
314,0.005,23,4,0.4726,4,1.4466,0.5683,0.8539,low_eta
314,0.005,24,0,0.4726,1,-0.0,0.0,-0.5,low_eta
314,0.005,24,1,0.4726,2,0.3912,0.0499,-0.3514,low_eta
314,0.005,24,2,0.4726,3,0.7732,0.0745,-0.1523,low_eta
