seed,window,rate,pct_none,pct_small,pct_large,H2,H3,dH,J2,J3
314,20,0.001,63.6,36.4,9.1,1.8676,1.8676,0.0,1.2946,1.2946
314,21,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,0.2232,0.2232
314,22,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
314,23,0.001,72.7,27.3,0.0,1.7899,1.7899,0.0,1.2191,1.2191
314,24,0.001,71.4,28.6,0.0,1.3788,1.3788,0.0,0.7645,0.7645
314,25,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0069,0.0069
456,1,0.001,93.1,6.9,3.0,0.6834,0.6834,0.0,-0.4776,-0.4776
456,2,0.001,96.1,3.9,0.0,0.4501,0.4501,0.0,-0.6212,-0.6212
456,3,0.001,87.0,13.0,0.0,1.2087,1.2087,0.0,0.2904,0.2904
456,4,0.001,84.6,15.4,0.0,1.352,1.352,0.0,0.2608,0.2608
456,5,0.001,84.6,15.4,0.0,1.1451,1.1451,0.0,0.0884,0.0884
456,6,0.001,80.0,20.0,0.0,1.3568,1.3568,0.0,0.2625,0.2625
456,7,0.001,69.2,30.8,7.7,1.4885,1.4885,0.0,0.4802,0.4802
456,8,0.001,81.8,18.2,0.0,1.0958,1.0958,0.0,0.4632,0.4632
456,9,0.001,88.9,11.1,0.0,0.8031,0.8031,0.0,-0.0877,-0.0877
456,10,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.202,-0.202
456,11,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
456,12,0.001,92.9,7.1,0.0,0.3712,0.3712,0.0,-0.2298,-0.2298
456,13,0.001,81.2,18.8,0.0,1.5016,1.5016,0.0,0.7303,0.7303
456,14,0.001,45.5,54.5,0.0,1.4949,1.4949,0.0,1.1427,1.1427
456,15,0.001,95.8,4.2,0.0,0.4972,0.4972,0.0,0.3916,0.3916
456,16,0.001,66.7,33.3,0.0,1.585,1.585,0.0,1.122,1.122
456,17,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,0.1776,0.1776
456,18,0.001,92.9,7.1,0.0,0.3712,0.3712,0.0,-0.2298,-0.2298
456,19,0.001,75.0,25.0,6.2,1.5016,1.5016,0.0,0.7077,0.7077
456,20,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.032,-0.032
456,21,0.001,76.5,23.5,5.9,1.574,1.574,0.0,0.9078,0.9078
456,22,0.001,83.3,16.7,0.0,1.2516,1.2516,0.0,0.4288,0.4288
456,23,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0631,-0.0631
456,24,0.001,88.9,11.1,0.0,0.9864,0.9864,0.0,0.3345,0.3345
456,25,0.001,88.9,11.1,11.1,0.9864,0.9864,0.0,0.3197,0.3197
789,1,0.001,94.1,5.9,0.0,0.7025,0.7025,0.0,-0.4585,-0.4585
789,2,0.001,95.2,4.8,0.0,0.5346,0.5346,0.0,-0.5615,-0.5615
789,3,0.001,94.1,5.9,2.9,0.3816,0.3816,0.0,-0.4736,-0.4736
789,4,0.001,92.3,7.7,0.0,0.7732,0.7732,0.0,0.024,0.024
789,5,0.001,89.5,10.5,0.0,0.7742,0.7742,0.0,-0.1688,-0.1688
789,6,0.001,95.7,4.3,4.3,0.5132,0.5132,0.0,-0.3824,-0.3824
789,7,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2881,-0.2881
789,8,0.001,82.6,17.4,8.7,1.0862,1.0862,0.0,0.2691,0.2691
789,9,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1561,-0.1561
789,10,0.001,82.4,17.6,11.8,1.3216,1.3216,0.0,0.5673,0.5673
789,11,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0933,-0.0933
789,12,0.001,90.9,9.1,0.0,0.6999,0.6999,0.0,-0.0322,-0.0322
789,13,0.001,94.1,5.9,0.0,0.3228,0.3228,0.0,-0.3071,-0.3071
789,14,0.001,66.7,33.3,8.3,1.5546,1.5546,0.0,1.184,1.184
789,15,0.001,78.3,21.7,0.0,1.5645,1.5645,0.0,0.7761,0.7761
789,16,0.001,88.9,11.1,0.0,0.5033,0.5033,0.0,0.0981,0.0981
789,17,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2593,-0.2593
789,18,0.001,72.0,28.0,20.0,1.7925,1.7925,0.0,1.2036,1.2036
789,19,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0721,0.0721
789,20,0.001,88.9,11.1,0.0,0.9864,0.9864,0.0,0.3345,0.3345
789,21,0.001,68.8,31.2,6.2,1.7806,1.7806,0.0,0.9705,0.9705
789,22,0.001,91.7,8.3,0.0,0.8167,0.8167,0.0,0.1935,0.1935
789,23,0.001,92.9,7.1,0.0,0.3712,0.3712,0.0,-0.0736,-0.0736
789,24,0.001,72.7,27.3,9.1,1.4354,1.4354,0.0,0.9825,0.9825
789,25,0.001,85.7,14.3,0.0,1.0892,1.0892,0.0,0.2669,0.2669
999,1,0.001,97.2,2.8,0.0,0.3704,0.3704,0.0,-0.6296,-0.6296
999,2,0.001,80.9,19.1,0.0,1.441,1.441,0.0,0.6081,0.6081
999,3,0.001,85.0,15.0,0.0,0.8842,0.8842,0.0,0.131,0.131
999,4,0.001,87.5,12.5,0.0,1.0613,1.0613,0.0,0.4487,0.4487
999,5,0.001,88.9,11.1,0.0,0.9864,0.9864,0.0,0.0142,0.0142
999,6,0.001,92.3,7.7,0.0,0.7732,0.7732,0.0,-0.1523,-0.1523
999,7,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2144,-0.2144
999,8,0.001,80.0,20.0,0.0,1.1568,1.1568,0.0,0.5681,0.5681
999,9,0.001,70.6,29.4,0.0,1.659,1.659,0.0,0.9021,0.9021
999,10,0.001,92.3,7.7,7.7,0.7732,0.7732,0.0,0.1726,0.1726
999,11,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2144,-0.2144
999,12,0.001,70.0,30.0,0.0,1.571,1.571,0.0,1.2001,1.2001
999,13,0.001,87.0,13.0,8.7,1.0862,1.0862,0.0,0.3211,0.3211
999,14,0.001,90.9,9.1,0.0,0.8659,0.8659,0.0,0.0145,0.0145
999,15,0.001,91.3,8.7,0.0,0.8405,0.8405,0.0,-0.1507,-0.1507
999,16,0.001,76.2,23.8,9.5,1.41,1.41,0.0,0.6497,0.6497
999,17,0.001,90.9,9.1,0.0,0.6999,0.6999,0.0,-0.0159,-0.0159
999,18,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2321,-0.2321
999,19,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
999,20,0.001,71.4,28.6,0.0,1.3788,1.3788,0.0,0.8857,0.8857
999,21,0.001,66.7,33.3,0.0,1.585,1.585,0.0,0.814,0.814
999,22,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,0.1776,0.1776
999,23,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
999,24,0.001,57.1,42.9,14.3,1.9592,1.9592,0.0,1.5675,1.5675
999,25,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,0.2693,0.2693
1337,1,0.001,94.5,5.5,1.8,0.5632,0.5632,0.0,-0.5978,-0.5978
1337,2,0.001,73.1,26.9,17.9,1.4499,1.4499,0.0,0.8314,0.8314
1337,3,0.001,95.0,5.0,0.0,0.569,0.569,0.0,0.0438,0.0438
1337,4,0.001,88.9,11.1,0.0,0.9864,0.9864,0.0,0.2903,0.2903
1337,5,0.001,83.3,16.7,0.0,1.1221,1.1221,0.0,0.4958,0.4958
1337,6,0.001,90.5,9.5,0.0,0.8929,0.8929,0.0,0.2579,0.2579
1337,7,0.001,92.3,7.7,0.0,0.3912,0.3912,0.0,-0.032,-0.032
1337,9,0.001,93.3,6.7,0.0,0.6998,0.6998,0.0,-0.3002,-0.3002
1337,10,0.001,90.5,9.5,0.0,0.8929,0.8929,0.0,-0.0411,-0.0411
1337,11,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1799,-0.1799
1337,12,0.001,88.2,11.8,0.0,0.8343,0.8343,0.0,0.1416,0.1416
1337,13,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1927,-0.1927
1337,14,0.001,81.0,19.0,0.0,1.1255,1.1255,0.0,0.5256,0.5256
1337,15,0.001,80.0,20.0,0.0,1.053,1.053,0.0,0.0977,0.0977
1337,16,0.001,86.7,13.3,0.0,1.1033,1.1033,0.0,0.2174,0.2174
1337,17,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.115,-0.115
1337,18,0.001,85.7,14.3,0.0,1.1488,1.1488,0.0,0.5489,0.5489
1337,19,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0999,-0.0999
1337,20,0.001,92.3,7.7,0.0,0.3912,0.3912,0.0,-0.2024,-0.2024
1337,21,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.3011,-0.3011
1337,22,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
1337,23,0.001,80.0,20.0,0.0,1.371,1.371,0.0,0.8573,0.8573
1337,24,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0137,-0.0137
1337,25,0.001,72.2,27.8,11.1,1.8163,1.8163,0.0,1.2527,1.2527
2024,1,0.001,97.4,2.6,0.0,0.3691,0.3691,0.0,-0.7919,-0.7919
2024,2,0.001,87.7,12.3,2.5,1.0736,1.0736,0.0,0.1322,0.1322
2024,3,0.001,94.1,5.9,5.9,0.6402,0.6402,0.0,-0.1136,-0.1136
2024,4,0.001,93.8,6.2,0.0,0.3373,0.3373,0.0,-0.2818,-0.2818
2024,5,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.3212,-0.3212
2024,6,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
2024,7,0.001,58.3,41.7,0.0,1.5546,1.5546,0.0,1.2954,1.2954
2024,8,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,0.2408,0.2408
2024,9,0.001,76.9,23.1,7.7,1.6692,1.6692,0.0,1.0388,1.0388
2024,10,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0306,0.0306
2024,11,0.001,87.5,12.5,12.5,1.0613,1.0613,0.0,0.4327,0.4327
2024,12,0.001,78.3,21.7,0.0,1.5645,1.5645,0.0,0.679,0.679
2024,13,0.001,93.8,6.2,6.2,0.6686,0.6686,0.0,-0.0325,-0.0325
2024,14,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2441,-0.2441
2024,15,0.001,82.4,17.6,5.9,1.4517,1.4517,0.0,0.7423,0.7423
2024,16,0.001,80.0,20.0,0.0,1.5332,1.5332,0.0,0.5339,0.5339
2024,17,0.001,75.0,25.0,0.0,1.2988,1.2988,0.0,0.5003,0.5003
2024,18,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.032,-0.032
2024,19,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
2024,20,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
2024,21,0.001,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
2024,22,0.001,90.9,9.1,0.0,0.8659,0.8659,0.0,0.1781,0.1781
2024,23,0.001,77.8,22.2,22.2,0.7642,0.7642,0.0,0.2292,0.2292
2024,24,0.001,85.7,14.3,0.0,1.0892,1.0892,0.0,0.2456,0.2456
2024,25,0.001,66.7,33.3,11.1,1.585,1.585,0.0,1.071,1.071
7,1,0.002,99.1,0.9,0.0,0.1471,0.1471,0.0,-0.8529,-0.8529
7,2,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.4052,-0.4052
7,3,0.002,87.5,12.5,0.0,0.9406,0.9406,0.0,0.2766,0.2766
7,4,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.164,-0.164
7,5,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
7,6,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
7,7,0.002,73.3,26.7,0.0,1.7232,1.7232,0.0,1.0964,1.0964
7,8,0.002,92.9,7.1,0.0,0.7345,0.7345,0.0,0.0864,0.0864
7,9,0.002,83.3,16.7,0.0,1.2516,1.2516,0.0,0.4436,0.4436
7,10,0.002,93.8,6.2,0.0,0.6686,0.6686,0.0,-0.1178,-0.1178
7,11,0.002,68.4,31.6,0.0,1.6383,1.6383,0.0,0.9003,0.9003
7,12,0.002,75.0,25.0,0.0,1.5284,1.5284,0.0,0.6169,0.6169
7,13,0.002,54.5,45.5,27.3,1.6767,1.6767,0.0,1.0723,1.0723
7,14,0.002,75.9,24.1,17.2,1.6902,1.6902,0.0,0.9405,0.9405
7,15,0.002,80.0,20.0,13.3,1.4256,1.4256,0.0,0.4725,0.4725
7,16,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0631,-0.0631
7,17,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
7,18,0.002,66.7,33.3,22.2,1.7652,1.7652,0.0,1.1621,1.1621
7,19,0.002,85.7,14.3,4.8,0.9882,0.9882,0.0,0.1103,0.1103
7,20,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1799,-0.1799
7,21,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
7,22,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
7,23,0.002,80.0,20.0,20.0,1.371,1.371,0.0,0.8573,0.8573
7,24,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0137,-0.0137
7,25,0.002,90.9,9.1,0.0,0.8659,0.8659,0.0,0.1781,0.1781
42,1,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
42,2,0.002,89.8,10.2,5.7,0.8831,0.8831,0.0,0.0128,0.0128
42,3,0.002,84.8,15.2,9.1,1.3351,1.3351,0.0,0.3372,0.3372
42,4,0.002,75.0,25.0,25.0,0.8113,0.8113,0.0,0.427,0.427
42,5,0.002,90.9,9.1,9.1,0.8659,0.8659,0.0,0.1386,0.1386
42,6,0.002,85.0,15.0,0.0,1.0219,1.0219,0.0,0.0329,0.0329
42,7,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1713,-0.1713
42,8,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
42,9,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
42,10,0.002,87.5,12.5,0.0,1.1761,1.1761,0.0,0.3865,0.3865
42,11,0.002,78.6,21.4,14.3,1.4138,1.4138,0.0,0.658,0.658
42,12,0.002,77.8,22.2,0.0,1.6577,1.6577,0.0,0.7569,0.7569
42,13,0.002,62.5,37.5,12.5,1.9056,1.9056,0.0,1.0224,1.0224
42,14,0.002,84.6,15.4,0.0,1.1982,1.1982,0.0,0.6864,0.6864
42,15,0.002,64.3,35.7,0.0,1.5774,1.5774,0.0,0.8668,0.8668
42,16,0.002,92.9,7.1,0.0,0.7345,0.7345,0.0,0.318,0.318
42,17,0.002,87.5,12.5,0.0,1.0613,1.0613,0.0,0.3871,0.3871
42,18,0.002,81.8,18.2,0.0,1.2776,1.2776,0.0,0.339,0.339
42,19,0.002,80.0,20.0,10.0,1.571,1.571,0.0,0.5509,0.5509
42,20,0.002,85.7,14.3,0.0,1.1488,1.1488,0.0,0.3933,0.3933
42,21,0.002,82.4,17.6,0.0,1.2896,1.2896,0.0,0.3509,0.3509
42,22,0.002,92.9,7.1,0.0,0.7345,0.7345,0.0,-0.0563,-0.0563
42,23,0.002,86.7,13.3,0.0,0.9056,0.9056,0.0,0.2268,0.2268
42,24,0.002,70.0,30.0,20.0,1.761,1.761,0.0,0.9243,0.9243
42,25,0.002,81.8,18.2,0.0,1.4911,1.4911,0.0,0.4768,0.4768
55,1,0.002,94.9,5.1,0.0,0.5132,0.5132,0.0,-0.6478,-0.6478
55,2,0.002,94.9,5.1,1.3,0.6212,0.6212,0.0,-0.4638,-0.4638
55,3,0.002,86.7,13.3,0.0,1.2366,1.2366,0.0,0.2673,0.2673
55,4,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.115,-0.115
55,5,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
55,6,0.002,84.6,15.4,15.4,1.1982,1.1982,0.0,0.6155,0.6155
55,7,0.002,70.0,30.0,0.0,1.571,1.571,0.0,0.8222,0.8222
55,8,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,0.1291,0.1291
55,9,0.002,78.9,21.1,10.5,1.5738,1.5738,0.0,0.9143,0.9143
55,10,0.002,94.7,5.3,0.0,0.2975,0.2975,0.0,-0.0662,-0.0662
55,11,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.3362,-0.3362
55,12,0.002,87.5,12.5,0.0,1.1863,1.1863,0.0,0.3967,0.3967
55,13,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1286,-0.1286
55,14,0.002,57.9,42.1,0.0,1.871,1.871,0.0,1.4824,1.4824
55,15,0.002,66.7,33.3,6.7,1.8892,1.8892,0.0,0.9847,0.9847
55,16,0.002,66.7,33.3,0.0,1.7861,1.7861,0.0,0.7262,0.7262
55,17,0.002,78.6,21.4,0.0,1.4138,1.4138,0.0,0.631,0.631
55,18,0.002,90.0,10.0,0.0,0.9219,0.9219,0.0,0.3535,0.3535
55,19,0.002,82.4,17.6,0.0,1.3216,1.3216,0.0,0.3411,0.3411
55,20,0.002,80.0,20.0,6.7,1.5546,1.5546,0.0,0.5005,0.5005
55,21,0.002,89.5,10.5,0.0,0.953,0.953,0.0,0.1868,0.1868
55,22,0.002,81.8,18.2,0.0,1.4911,1.4911,0.0,0.5735,0.5735
55,23,0.002,91.7,8.3,0.0,0.8167,0.8167,0.0,0.0787,0.0787
55,24,0.002,81.2,18.8,0.0,1.5016,1.5016,0.0,0.5853,0.5853
55,25,0.002,92.3,7.7,0.0,0.7732,0.7732,0.0,0.0275,0.0275
123,1,0.002,91.5,8.5,0.0,0.7356,0.7356,0.0,-0.2644,-0.2644
123,2,0.002,82.4,17.6,1.4,1.2602,1.2602,0.0,0.6565,0.6565
123,3,0.002,86.2,13.8,0.0,1.1731,1.1731,0.0,0.2549,0.2549
123,4,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1358,-0.1358
123,5,0.002,91.7,8.3,0.0,0.8167,0.8167,0.0,0.1147,0.1147
123,6,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.202,-0.202
123,7,0.002,88.2,11.8,11.8,1.0224,1.0224,0.0,0.3816,0.3816
123,8,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1408,-0.1408
123,9,0.002,87.5,12.5,0.0,1.1863,1.1863,0.0,0.3967,0.3967
123,10,0.002,83.3,16.7,0.0,1.2934,1.2934,0.0,0.2304,0.2304
123,11,0.002,72.7,27.3,0.0,1.5395,1.5395,0.0,0.825,0.825
123,12,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0902,0.0902
123,13,0.002,80.0,20.0,0.0,0.7219,0.7219,0.0,0.2581,0.2581
123,14,0.002,71.4,28.6,0.0,1.7885,1.7885,0.0,1.0964,1.0964
123,15,0.002,93.8,6.2,0.0,0.6686,0.6686,0.0,0.1371,0.1371
123,16,0.002,84.2,15.8,0.0,0.9133,0.9133,0.0,0.0448,0.0448
123,17,0.002,89.5,10.5,5.3,1.0583,1.0583,0.0,0.1267,0.1267
123,18,0.002,93.8,6.2,0.0,0.6686,0.6686,0.0,-0.152,-0.152
123,19,0.002,90.9,9.1,0.0,0.8659,0.8659,0.0,-0.067,-0.067
123,20,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1878,-0.1878
123,21,0.002,76.9,23.1,0.0,1.4573,1.4573,0.0,0.9879,0.9879
123,22,0.002,69.2,30.8,0.0,1.8656,1.8656,0.0,1.0022,1.0022
123,23,0.002,76.9,23.1,0.0,1.1401,1.1401,0.0,0.5235,0.5235
123,24,0.002,95.7,4.3,0.0,0.258,0.258,0.0,-0.0976,-0.0976
123,25,0.002,80.8,19.2,3.8,1.0727,1.0727,0.0,0.3659,0.3659
314,1,0.002,90.2,9.8,0.0,0.8472,0.8472,0.0,-0.1528,-0.1528
314,2,0.002,94.4,5.6,0.0,0.5617,0.5617,0.0,-0.3416,-0.3416
314,3,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2739,-0.2739
314,4,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
314,5,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
314,6,0.002,87.5,12.5,0.0,0.8684,0.8684,0.0,0.1858,0.1858
314,7,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1826,-0.1826
314,8,0.002,85.7,14.3,0.0,0.9464,0.9464,0.0,0.2876,0.2876
314,9,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1588,-0.1588
314,10,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
314,11,0.002,88.2,11.8,0.0,1.0224,1.0224,0.0,0.3816,0.3816
314,12,0.002,95.5,4.5,0.0,0.5304,0.5304,0.0,-0.1566,-0.1566
314,13,0.002,89.5,10.5,0.0,0.953,0.953,0.0,0.2483,0.2483
314,14,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.162,-0.162
314,15,0.002,47.4,52.6,0.0,1.7627,1.7627,0.0,1.5233,1.5233
314,16,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,0.4216,0.4216
314,17,0.002,81.2,18.8,0.0,1.0141,1.0141,0.0,0.3855,0.3855
314,18,0.002,93.3,6.7,0.0,0.6998,0.6998,0.0,0.0606,0.0606
314,19,0.002,90.9,9.1,0.0,0.8659,0.8659,0.0,0.1499,0.1499
314,20,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.1878,-0.1878
314,21,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
314,22,0.002,94.4,5.6,5.6,0.6144,0.6144,0.0,-0.1449,-0.1449
314,23,0.002,91.7,8.3,0.0,0.8167,0.8167,0.0,-0.1149,-0.1149
314,24,0.002,63.6,36.4,9.1,1.8586,1.8586,0.0,1.096,1.096
314,25,0.002,66.7,33.3,11.1,1.5305,1.5305,0.0,0.8602,0.8602
456,1,0.002,93.1,6.9,3.0,0.6834,0.6834,0.0,-0.4776,-0.4776
456,2,0.002,96.1,3.9,0.0,0.4501,0.4501,0.0,-0.6212,-0.6212
456,3,0.002,87.0,13.0,0.0,1.2087,1.2087,0.0,0.2904,0.2904
456,4,0.002,76.9,23.1,0.0,1.5466,1.5466,0.0,0.5547,0.5547
456,5,0.002,75.0,25.0,0.0,1.5488,1.5488,0.0,0.4675,0.4675
456,6,0.002,58.8,41.2,0.0,1.9542,1.9542,0.0,1.029,1.029
456,7,0.002,58.8,41.2,23.5,1.9015,1.9015,0.0,0.8089,0.8089
456,8,0.002,83.3,16.7,0.0,1.0409,1.0409,0.0,0.4485,0.4485
456,9,0.002,92.3,7.7,0.0,0.7732,0.7732,0.0,-0.1068,-0.1068
456,10,0.002,76.0,24.0,24.0,1.583,1.583,0.0,0.7084,0.7084
456,11,0.002,81.2,18.8,6.2,1.3716,1.3716,0.0,0.4449,0.4449
456,12,0.002,71.4,28.6,0.0,1.7814,1.7814,0.0,0.8501,0.8501
456,13,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0748,0.0748
456,14,0.002,81.2,18.8,0.0,1.1995,1.1995,0.0,0.6205,0.6205
456,15,0.002,82.4,17.6,5.9,1.4517,1.4517,0.0,0.4878,0.4878
456,16,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0484,-0.0484
456,17,0.002,72.7,27.3,0.0,1.7899,1.7899,0.0,1.2191,1.2191
456,18,0.002,92.0,8.0,0.0,0.8743,0.8743,0.0,0.0667,0.0667
456,19,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2084,-0.2084
456,20,0.002,66.7,33.3,0.0,1.5305,1.5305,0.0,1.1279,1.1279
456,21,0.002,80.0,20.0,0.0,1.3568,1.3568,0.0,0.5642,0.5642
456,22,0.002,84.6,15.4,7.7,1.1982,1.1982,0.0,0.4397,0.4397
456,23,0.002,80.0,20.0,5.0,1.4412,1.4412,0.0,0.5892,0.5892
456,24,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0506,-0.0506
456,25,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
789,1,0.002,87.9,12.1,0.0,1.0787,1.0787,0.0,-0.0823,-0.0823
789,2,0.002,86.5,13.5,4.1,1.1727,1.1727,0.0,0.0428,0.0428
789,3,0.002,75.0,25.0,8.3,1.4613,1.4613,0.0,0.4629,0.4629
789,4,0.002,94.4,5.6,5.6,0.6144,0.6144,0.0,-0.023,-0.023
789,5,0.002,94.1,5.9,0.0,0.6402,0.6402,0.0,-0.3511,-0.3511
789,6,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.2521,-0.2521
789,7,0.002,80.0,20.0,20.0,1.1568,1.1568,0.0,0.5681,0.5681
789,8,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.0887,-0.0887
789,9,0.002,72.2,27.8,11.1,1.7652,1.7652,0.0,1.1621,1.1621
789,10,0.002,95.0,5.0,0.0,0.569,0.569,0.0,-0.0264,-0.0264
789,11,0.002,82.6,17.4,0.0,1.2087,1.2087,0.0,0.2586,0.2586
789,12,0.002,76.9,23.1,23.1,1.4573,1.4573,0.0,0.8467,0.8467
789,13,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,0.0306,0.0306
789,14,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
789,15,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
789,16,0.002,82.1,17.9,0.0,1.3979,1.3979,0.0,0.6647,0.6647
789,17,0.002,84.6,15.4,11.5,1.2304,1.2304,0.0,0.2024,0.2024
789,18,0.002,80.8,19.2,15.4,1.4847,1.4847,0.0,0.5514,0.5514
789,19,0.002,83.3,16.7,5.6,1.4047,1.4047,0.0,0.4226,0.4226
789,20,0.002,84.4,15.6,0.0,1.2487,1.2487,0.0,0.2606,0.2606
789,21,0.002,88.2,11.8,0.0,0.804,0.804,0.0,-0.1855,-0.1855
789,22,0.002,94.4,5.6,0.0,0.6144,0.6144,0.0,-0.242,-0.242
789,23,0.002,88.2,11.8,11.8,0.8343,0.8343,0.0,-0.0701,-0.0701
789,24,0.002,87.5,12.5,0.0,0.8684,0.8684,0.0,0.2168,0.2168
789,25,0.002,92.0,8.0,0.0,0.6396,0.6396,0.0,-0.036,-0.036
999,1,0.002,97.2,2.8,0.0,0.3704,0.3704,0.0,-0.6296,-0.6296
999,2,0.002,83.8,16.2,0.0,1.2419,1.2419,0.0,0.3479,0.3479
999,3,0.002,78.3,21.7,13.0,1.421,1.421,0.0,0.3622,0.3622
999,4,0.002,94.7,5.3,0.0,0.5907,0.5907,0.0,-0.14,-0.14
999,5,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.266,-0.266
999,6,0.002,88.9,11.1,0.0,0.8031,0.8031,0.0,0.1011,0.1011
999,7,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.202,-0.202
999,8,0.002,100.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-0.5
999,9,0.002,84.2,15.8,0.0,1.2155,1.2155,0.0,0.639,0.639
