seed,cycle_id,cycle_type,step_start,step_end,node_id
55,112,C→Dust→A→C,2076,4236,75
55,113,C→Dust→A→C,305,3610,86
55,114,C→Dust→A→C,3610,4722,86
55,115,C→Dust→B→C,966,4603,189
55,116,C→Dust→A→C,216,1587,13
55,117,C→Dust→B→C,1587,5109,13
55,118,C→Dust→A→C,1301,4477,108
55,119,C→Dust→B→C,240,2099,149
55,120,C→Dust→A→C,2099,2302,149
55,121,C→Dust→A→C,219,1907,181
55,122,C→Dust→A→C,1907,5080,181
55,123,C→Dust→A→C,629,1261,191
55,124,C→Dust→B→C,1261,3493,191
55,125,C→Dust→A→C,3493,3959,191
55,126,C→Dust→A→C,150,1548,192
55,127,C→Dust→A→C,1548,2125,192
55,128,C→Dust→B→C,269,1931,7
55,129,C→Dust→B→C,1931,4452,7
55,130,C→Dust→A→C,1190,1606,23
55,131,C→Dust→A→C,1606,4060,23
55,132,C→Dust→A→C,3283,4267,47
55,133,C→Dust→A→C,759,2747,62
55,134,C→Dust→A→C,2747,3493,62
55,135,C→Dust→A→C,3493,4002,62
55,136,C→Dust→A→C,109,879,133
55,137,C→Dust→B→C,879,4035,133
55,138,C→Dust→A→C,4035,4993,133
55,139,C→Dust→B→C,1674,4930,143
55,140,C→Dust→A→C,3230,3877,155
55,141,C→Dust→A→C,3877,4065,155
55,142,C→Dust→A→C,617,1674,165
55,143,C→Dust→A→C,1674,3217,165
55,144,C→Dust→A→C,225,2459,173
55,145,C→Dust→A→C,2459,2907,173
55,146,C→Dust→A→C,4538,5060,43
55,147,C→Dust→A→C,2364,4275,87
55,148,C→Dust→A→C,102,3083,172
55,149,C→Dust→A→C,617,2502,175
55,150,C→Dust→A→C,2502,2691,175
55,151,C→Dust→A→C,3965,4452,175
55,152,C→Dust→A→C,285,1349,183
55,153,C→Dust→B→C,1349,4932,183
55,154,C→Dust→A→C,252,1314,3
55,155,C→Dust→B→C,1674,2341,3
55,156,C→Dust→A→C,2341,2482,3
55,157,C→Dust→A→C,2482,5199,3
55,158,C→Dust→A→C,258,1930,30
55,159,C→Dust→B→C,1930,3131,30
55,160,C→Dust→A→C,3131,4351,30
55,161,C→Dust→B→C,183,2040,93
55,162,C→Dust→B→C,2691,4169,97
55,163,C→Dust→A→C,4169,4855,97
55,164,C→Dust→A→C,258,1658,56
55,165,C→Dust→B→C,1658,4319,56
55,166,C→Dust→B→C,225,1913,69
55,167,C→Dust→A→C,1913,3283,69
55,168,C→Dust→A→C,3283,3940,69
55,169,C→Dust→B→C,1189,4392,88
55,170,C→Dust→B→C,138,4267,107
55,171,C→Dust→A→C,4267,4562,107
55,172,C→Dust→A→C,1410,3846,159
55,173,C→Dust→B→C,291,2042,176
55,174,C→Dust→A→C,2042,4246,176
55,175,C→Dust→A→C,4246,4497,176
55,176,C→Dust→B→C,81,4477,194
55,177,C→Dust→A→C,156,2040,22
55,178,C→Dust→A→C,123,2406,94
55,179,C→Dust→A→C,2406,2819,94
55,180,C→Dust→A→C,2819,4234,94
55,181,C→Dust→A→C,762,4392,158
55,182,C→Dust→A→C,122,2568,185
55,183,C→Dust→A→C,288,1325,6
55,184,C→Dust→A→C,1325,2555,6
55,185,C→Dust→A→C,169,1084,126
55,186,C→Dust→B→C,179,3217,144
55,187,C→Dust→A→C,269,2999,9
55,188,C→Dust→A→C,2999,3992,9
55,189,C→Dust→A→C,3992,4984,9
55,190,C→Dust→A→C,225,2252,70
55,191,C→Dust→A→C,2252,4210,70
55,192,C→Dust→A→C,4210,4916,70
55,193,C→Dust→A→C,351,3389,104
55,194,C→Dust→B→C,3389,4275,104
55,195,C→Dust→A→C,4275,5290,104
55,196,C→Dust→B→C,2141,4140,195
55,197,C→Dust→A→C,4140,4351,195
55,198,C→Dust→B→C,98,4065,39
55,199,C→Dust→B→C,4065,4236,39
55,200,C→Dust→A→C,155,1708,83
55,201,C→Dust→A→C,1708,2827,83
55,202,C→Dust→B→C,2827,4914,83
55,203,C→Dust→B→C,164,3640,146
55,204,C→Dust→B→C,389,4578,198
55,205,C→Dust→B→C,297,2950,76
55,206,C→Dust→A→C,192,2111,174
55,207,C→Dust→A→C,2111,4479,174
55,208,C→Dust→B→C,900,5046,111
55,209,C→Dust→B→C,228,3277,44
55,210,C→Dust→A→C,3277,3765,44
55,211,C→Dust→A→C,2819,4242,178
55,212,C→Dust→B→C,254,2143,179
55,213,C→Dust→B→C,2143,5061,179
55,214,C→Dust→A→C,258,1029,55
55,215,C→Dust→A→C,1029,4538,55
55,216,C→Dust→A→C,305,834,90
55,217,C→Dust→B→C,834,2597,90
55,218,C→Dust→B→C,2597,2756,90
55,219,C→Dust→A→C,174,1772,145
55,220,C→Dust→A→C,2099,3878,15
55,221,C→Dust→B→C,75,2302,71
55,222,C→Dust→B→C,2302,5002,71
55,223,C→Dust→A→C,201,1148,109
55,224,C→Dust→A→C,1148,3915,109
55,225,C→Dust→A→C,1674,2348,119
55,226,C→Dust→B→C,2348,3559,119
55,227,C→Dust→B→C,355,3209,16
55,228,C→Dust→A→C,3209,3640,16
55,229,C→Dust→B→C,3640,4562,16
55,230,C→Dust→B→C,297,1930,58
55,231,C→Dust→B→C,1930,4605,58
