window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
88,4851,3140,2,5,1,1.9506,1,16.0,3137,0,4.63,1.0035,3135.0,9,1.0,65,2,0,1198,0.001079,0.0262,24.5902,87,49.7,0.0168,0.0062,1,0,0,0,0.060209,0.015625,43,0.7405,4.7216,0.3984,21,6,38,748,1251,534,0.0009,0.9991,2824.3,1.9
89,4846,3113,0,0,3,1.9132,2,16.0,4,3104,4.57,0.9937,3132.9,9,1.0,63,0,2,1186,0.001043,0.034,24.5232,88,51.4,0.0171,0.007,0,0,0,0,0.08377,0.015625,42,0.8135,4.774,0.3989,19,6,38,777,1300,466,0.001,0.999,2876.5,1.7
90,4842,3128,1,5,3,1.8512,1,16.1,4,3114,4.61,0.9986,3132.4,14,1.0,64,1,0,1190,0.001019,0.0291,35.6234,89,51.6,0.0161,0.0061,1,0,0,0,0.080097,0.015625,41,0.8049,4.825,0.3989,19,6,39,799,1228,527,0.0011,0.9989,2920.1,1.5
91,4841,3101,1,5,3,1.7508,1,15.9,4,3097,4.61,0.9909,3129.4,4,1.0,65,1,0,1202,0.001035,0.0309,10.4987,90,51.8,0.0168,0.0066,1,0,0,0,0.061856,0.015625,41,0.7474,4.8868,0.3989,20,6,39,762,1269,491,0.0009,0.9991,2934.2,1.9
92,4838,3136,1,3,3,1.8199,2,16.1,3132,0,4.61,1.0028,3130.3,7,1.0,67,6,4,1219,0.001011,0.0301,18.2768,91,50.7,0.0163,0.0061,0,1,0,0,0.067669,0.015625,43,0.7691,4.9545,0.3989,22,7,38,783,1238,495,0.0009,0.9991,2904.8,1.7
93,4835,2999,0,0,3,1.8516,2,16.1,7,2988,4.52,0.9619,3117.8,11,1.0,69,6,4,1246,0.000957,0.0326,25.788,92,50.2,0.0168,0.007,0,0,0,0,0.095109,0.015625,44,0.8357,5.0061,0.3987,22,8,39,767,1183,498,0.0009,0.9991,3002.8,1.6
94,4830,3051,0,0,3,1.9217,1,16.6,5,3046,4.54,0.9806,3111.5,5,1.0,67,0,2,1225,0.000866,0.031,13.4771,93,52.7,0.0159,0.0068,0,0,0,0,0.072351,0.015625,44,0.784,5.0346,0.3985,22,7,38,779,1246,472,0.001,0.999,2974.3,1.6
95,4829,3144,1,5,3,1.9671,1,17.7,3150,0,4.63,1.0135,3115.9,8,1.0,68,6,5,1235,0.000971,0.033,18.617,94,51.5,0.0157,0.006,1,1,0,0,0.07868,0.015625,43,0.8014,5.1132,0.3989,22,6,40,795,1275,519,0.0009,0.9991,2643.2,1.8
96,4826,3089,2,5,3,1.9713,1,22.9,0,3074,4.54,0.9922,3113.3,15,1.0,69,2,1,1240,0.001061,0.0307,36.855,95,51.7,0.0158,0.0059,2,0,0,0,0.059102,0.015625,43,0.7356,5.1652,0.3983,22,7,40,811,1196,509,0.0008,0.9992,2753.2,2.1
97,4822,3051,2,5,3,1.97,2,22.8,1,3033,4.56,0.9819,3107.4,18,1.0,67,4,6,1247,0.001157,0.0378,42.328,96,51.4,0.0164,0.0062,1,0,0,0,0.070529,0.015625,44,0.7785,5.2358,0.3982,23,7,37,789,1232,445,0.0009,0.9991,3018.4,1.6
98,4816,3073,0,0,3,1.887,2,22.9,2,3066,4.56,0.99,3104.1,7,1.0,65,1,3,1224,0.00101,0.0345,19.2308,97,53.9,0.0172,0.0073,0,0,0,0,0.06366,0.015625,42,0.7546,5.2968,0.3981,22,7,36,845,1192,500,0.0009,0.9991,2863.2,2.0
99,4813,3032,3,5,3,1.8683,1,15.8,0,3017,4.59,0.9789,3097.2,15,1.0,69,5,1,1236,0.001107,0.0313,37.9747,98,51.6,0.016,0.0063,2,1,0,0,0.06747,0.015625,42,0.7684,5.3642,0.3977,23,7,39,799,1182,495,0.001,0.999,2951.9,1.5
100,4812,3077,1,5,3,1.8429,1,15.8,8,3064,4.57,0.9941,3095.3,13,1.0,69,1,1,1252,0.001123,0.0372,31.8627,99,52.4,0.0161,0.0066,1,1,0,0,0.060465,0.015625,43,0.7416,5.4247,0.3972,23,6,40,805,1212,463,0.001,0.999,2979.6,1.6
101,4810,3067,0,0,3,1.8245,2,15.5,3,3059,4.59,0.9917,3092.6,8,1.0,68,0,1,1238,0.001134,0.0355,21.1082,100,54.2,0.0163,0.0068,0,0,0,0,0.060914,0.015625,43,0.7435,5.4856,0.3969,23,6,39,803,1218,448,0.001,0.999,2777.9,1.9
102,4806,3082,4,5,3,1.8665,1,15.6,8,3065,4.69,0.9969,3091.6,17,1.0,70,6,4,1297,0.001139,0.0352,36.9515,101,52.1,0.0149,0.0062,2,0,0,0,0.055066,0.015625,45,0.7163,5.5407,0.3966,23,6,41,812,1264,459,0.001,0.999,2678.3,1.9
103,4806,3126,2,5,3,1.9392,1,15.5,3128,0,4.68,1.0156,3096.7,17,1.0,71,7,6,1318,0.00123,0.0302,40.9639,102,51.9,0.0143,0.0062,1,2,0,0,0.060465,0.015625,44,0.7416,5.5849,0.3967,25,6,40,797,1234,511,0.0009,0.9991,2680.3,1.9
104,4803,3092,1,3,3,1.932,2,15.6,6,3081,4.66,0.9986,3096.2,11,1.0,70,1,2,1301,0.001018,0.0273,26.1905,103,53.3,0.0157,0.0053,0,1,0,0,0.056818,0.015625,43,0.725,5.6417,0.3966,25,6,39,781,1231,493,0.001,0.999,2628.1,1.9
105,4801,3025,0,0,3,1.8969,2,15.5,5,3015,4.63,0.9791,3089.5,10,1.0,70,5,5,1296,0.000944,0.0297,24.2131,104,54.2,0.0154,0.0056,0,0,0,0,0.075515,0.015625,45,0.7931,5.7172,0.3964,26,6,38,795,1182,448,0.0009,0.9991,2626.4,1.9
106,4799,3082,2,5,3,1.9163,1,15.4,11,3066,4.55,0.9978,3088.8,16,1.0,70,2,2,1277,0.001036,0.0308,42.4403,105,54.2,0.0158,0.0062,1,0,0,0,0.079692,0.015625,45,0.8039,5.7969,0.3958,25,6,39,782,1230,509,0.001,0.999,2673.7,1.7
107,4796,3036,0,0,1,1.9591,1,15.2,10,3026,4.56,0.9845,3083.7,10,1.0,68,4,6,1290,0.001018,0.0362,10.0878,106,55.9,0.0162,0.0071,0,0,0,0,0.067633,0.015625,44,0.769,5.8645,0.3951,24,6,38,766,1196,502,0.0009,0.9991,2841.5,1.8
108,4794,3049,2,5,1,1.9119,1,15.2,14,3031,4.53,0.9898,3080.4,18,1.0,70,7,5,1302,0.001057,0.0277,35.1184,107,55.2,0.0148,0.0057,1,0,0,0,0.065491,0.015625,43,0.7614,5.93,0.3948,25,5,40,808,1168,508,0.0009,0.9991,2865.7,1.7
109,4793,3068,4,5,3,1.9616,1,15.2,3,3046,4.55,0.9964,3079.2,22,1.0,75,8,3,1340,0.001079,0.0289,51.5222,108,52.4,0.015,0.0057,2,0,0,0,0.075556,0.015625,45,0.7932,6.0056,0.3945,23,7,45,784,1226,505,0.0009,0.9991,2703.2,1.9
110,4790,3148,1,3,3,1.9857,2,15.2,3172,0,4.71,1.0339,3090.3,23,1.0,78,4,1,1345,0.001074,0.0307,52.9954,109,51.3,0.0145,0.0061,0,0,0,0,0.054825,0.015625,46,0.715,6.0494,0.3942,24,8,46,807,1275,489,0.0009,0.9991,2840.2,1.7
111,4787,3094,0,0,3,1.9456,2,15.1,3076,0,4.66,1.0017,3090.8,20,1.0,70,2,10,1325,0.001069,0.0321,41.0023,110,55.2,0.0165,0.007,0,2,0,0,0.057816,0.015625,45,0.7297,6.103,0.3944,20,6,44,787,1280,477,0.001,0.999,2754.7,1.8
112,4784,3034,0,0,0,1.9371,1,15.2,9,3020,4.52,0.9833,3085.4,14,1.0,69,6,7,1295,0.000988,0.0312,35.7143,111,56.7,0.0161,0.007,0,1,0,0,0.075521,0.015625,45,0.7931,6.1785,0.3945,21,5,43,787,1240,468,0.0012,0.9988,2737.0,1.6
113,4780,2954,0,0,3,1.9351,1,15.1,9,2946,4.55,0.9616,3073.0,8,1.0,68,2,3,1267,0.000884,0.0358,18.8172,112,58.5,0.0159,0.0065,0,0,0,0,0.079284,0.015625,45,0.8029,6.2348,0.3948,21,5,42,757,1168,478,0.001,0.999,2877.2,1.6
114,4775,2901,2,4,1,1.8532,1,15.1,7,2891,4.46,0.9491,3056.6,10,1.0,68,3,3,1263,0.00083,0.0322,24.7934,113,59.3,0.016,0.0064,0,0,0,0,0.075067,0.015625,43,0.7919,6.3098,0.3953,21,4,43,774,1137,463,0.0011,0.9989,2460.2,2.1
115,4770,2995,1,5,1,1.8979,1,15.1,4,2986,4.56,0.9817,3050.7,9,1.0,68,1,1,1272,0.000969,0.0359,21.3904,114,60.3,0.016,0.0072,1,0,0,0,0.066667,0.015625,43,0.7656,6.3534,0.3955,21,4,43,828,1191,467,0.0009,0.9991,2924.7,1.9
116,4767,3036,1,3,3,1.8845,2,15.7,7,3029,4.62,0.9956,3049.3,7,1.0,67,6,7,1284,0.00088,0.044,13.5501,115,61.3,0.0164,0.0074,0,2,0,0,0.054404,0.015625,42,0.7128,6.4078,0.3957,21,4,42,750,1205,491,0.001,0.999,2931.7,1.4
117,4761,3018,1,5,3,1.8868,2,15.2,0,3013,4.57,0.9907,3046.3,5,1.0,66,1,2,1256,0.001006,0.0336,14.4092,116,63.0,0.0169,0.0079,1,0,0,0,0.067227,0.015625,42,0.7676,6.4638,0.3961,21,4,41,814,1179,470,0.0012,0.9988,2741.4,1.7
118,4755,3061,1,4,3,1.897,2,15.5,3064,0,4.64,1.0067,3048.5,5,1.0,64,1,3,1241,0.000849,0.031,13.3333,117,65.7,0.017,0.0071,0,1,0,0,0.080103,0.015625,42,0.8049,6.5155,0.3964,22,4,38,824,1204,447,0.001,0.999,2826.3,1.9
119,4750,3043,2,5,3,1.8966,2,15.4,8,3030,4.58,0.9984,3048.0,13,1.0,66,2,0,1228,0.001021,0.0296,36.2117,118,64.7,0.016,0.0067,1,0,0,0,0.083558,0.015625,42,0.813,6.556,0.3966,22,4,40,762,1199,497,0.0009,0.9991,2932.4,1.9
120,4747,3012,2,5,1,1.8775,2,15.3,8,2999,4.6,0.9893,3044.6,13,1.0,68,2,0,1266,0.000961,0.0327,33.7662,119,63.8,0.0163,0.0063,2,0,0,0,0.06801,0.015625,43,0.7703,6.6139,0.3968,22,4,42,807,1194,445,0.0009,0.9991,2983.5,1.8
121,4745,2981,0,0,3,1.896,2,15.3,7,2969,4.61,0.9811,3038.5,12,1.0,68,4,4,1284,0.000922,0.0363,24.4444,120,64.7,0.0157,0.0069,0,1,0,0,0.053419,0.015625,43,0.7075,6.6609,0.3963,22,4,42,765,1177,478,0.001,0.999,2712.3,1.8
122,4741,3050,0,0,3,1.8973,1,15.1,3047,0,4.63,1.0049,3040.1,8,1.0,68,0,0,1249,0.000951,0.0352,19.5122,121,65.7,0.0158,0.0062,0,0,0,0,0.070423,0.015625,43,0.7781,6.7008,0.3963,22,4,42,786,1192,503,0.0009,0.9991,3006.1,1.6
123,4738,3052,1,5,3,1.9347,1,15.3,3047,0,4.62,1.0056,3041.9,12,1.0,69,5,4,1282,0.000917,0.0334,25.8824,122,65.7,0.0163,0.0061,1,0,0,0,0.064588,0.015625,46,0.7581,6.752,0.3961,23,4,42,842,1247,443,0.0009,0.9991,2759.2,2.0
124,4734,2949,3,4,3,1.9668,1,15.3,22,2929,4.53,0.9729,3033.2,20,1.0,74,10,5,1322,0.000943,0.0329,25.49,123,62.0,0.0151,0.006,0,0,0,0,0.061033,0.015625,48,0.744,6.8084,0.3956,25,7,42,748,1136,495,0.0009,0.9991,2854.5,1.7
125,4732,3003,0,0,3,1.9861,2,15.2,8,2995,4.56,0.991,3030.3,8,1.0,73,0,1,1301,0.000844,0.0344,17.9487,124,63.9,0.0143,0.0063,0,0,0,0,0.056511,0.015625,45,0.7235,6.8403,0.3955,24,7,42,737,1221,464,0.001,0.999,2892.0,1.4
126,4731,3054,3,5,3,1.9585,1,15.3,3053,0,4.7,1.0115,3034.0,16,1.0,76,6,3,1348,0.000911,0.0385,36.0577,125,62.3,0.0142,0.0057,1,0,0,0,0.063492,0.015625,47,0.7539,6.8902,0.3951,26,5,45,804,1240,467,0.001,0.999,2939.0,1.5
127,4731,3024,1,5,3,1.9603,1,15.2,5,3014,4.63,0.997,3033.1,10,1.0,74,1,3,1334,0.000889,0.034,23.6407,126,64.8,0.014,0.0061,1,0,0,0,0.054422,0.015625,46,0.7129,6.9265,0.3948,25,5,44,782,1200,470,0.001,0.999,2855.1,1.7
128,4729,2940,1,5,3,1.9489,2,15.1,5,2926,4.56,0.9722,3024.2,14,1.0,73,2,3,1345,0.000885,0.0329,32.0197,127,66.7,0.0153,0.0064,1,0,0,0,0.056471,0.015625,46,0.7233,6.9641,0.395,24,4,45,773,1182,463,0.0009,0.9991,2810.7,1.9
129,4728,2935,1,5,3,1.9713,2,15.2,0,2925,4.56,0.9732,3015.7,10,1.0,73,1,1,1346,0.000884,0.031,24.8139,128,67.6,0.0143,0.0062,1,0,0,0,0.057143,0.015625,46,0.7266,7.0141,0.3949,24,4,45,781,1151,456,0.001,0.999,2760.7,1.9
130,4725,3017,0,0,3,1.9347,2,15.1,3011,0,4.66,1.0013,3016.1,9,1.0,74,5,4,1369,0.000854,0.032,11.4989,129,67.7,0.0141,0.0063,0,0,0,0,0.057569,0.015625,46,0.7286,7.061,0.395,24,4,46,779,1223,477,0.0009,0.9991,2707.2,2.0
131,4724,3033,0,0,3,1.9713,1,15.2,3048,0,4.56,1.0096,3019.2,0,1.0,73,0,1,1347,0.000828,0.0338,0.0,130,69.6,0.015,0.0064,0,0,0,0,0.057971,0.015625,46,0.7305,7.119,0.3947,24,4,45,778,1215,479,0.0008,0.9992,2875.0,1.9
132,4723,2943,1,5,3,1.922,1,15.1,2,2936,4.62,0.9771,3011.9,7,1.0,73,3,3,1356,0.000749,0.0272,10.8932,131,70.4,0.0147,0.0058,1,0,0,0,0.054393,0.015625,44,0.7127,7.1734,0.395,24,4,45,777,1167,453,0.001,0.999,2712.4,1.9
133,4721,3004,1,4,3,1.9591,1,15.2,0,3000,4.59,0.9976,3011.1,4,1.0,74,2,1,1361,0.000646,0.0337,10.0251,132,70.3,0.0142,0.0061,0,0,0,0,0.060241,0.015625,45,0.7406,7.2264,0.3954,24,4,46,793,1197,441,0.0009,0.9991,2836.3,1.8
134,4720,2966,1,3,1,1.9314,2,15.1,0,2963,4.59,0.9864,3006.8,3,1.0,75,2,1,1366,0.000777,0.0291,5.0633,133,70.4,0.0142,0.0057,0,0,0,0,0.07767,0.015625,45,0.7988,7.3041,0.3956,24,5,46,750,1177,484,0.001,0.999,2770.8,1.8
135,4717,3059,0,0,1,1.9386,2,15.2,3091,0,4.69,1.0262,3015.1,3,1.0,75,3,3,1368,0.00061,0.025,7.0588,134,71.2,0.0141,0.0054,0,1,0,0,0.070455,0.015625,45,0.7782,7.3745,0.3957,24,5,46,759,1196,525,0.0009,0.9992,2715.1,2.0
136,4717,3017,1,5,1,1.9383,1,15.1,3014,0,4.57,1.0012,3015.5,5,1.0,74,1,2,1357,0.000767,0.0326,12.3457,135,73.1,0.0147,0.0065,1,1,0,0,0.058275,0.015625,44,0.7319,7.4328,0.3957,22,5,47,770,1208,508,0.0009,0.9991,2767.5,1.9
137,4717,2981,1,3,3,1.9345,1,15.1,3,2969,4.56,0.9896,3012.2,12,1.0,73,6,7,1379,0.000653,0.0286,17.606,136,74.9,0.0147,0.0057,0,1,0,0,0.07489,0.015625,45,0.7914,7.5077,0.396,22,4,47,801,1180,460,0.0009,0.9991,2726.1,2.1
138,4714,2984,1,3,3,1.8851,2,15.1,0,2979,4.62,0.9915,3009.5,5,1.0,73,1,1,1322,0.000691,0.029,11.6279,137,75.7,0.0151,0.0055,0,1,0,0,0.058036,0.015625,43,0.7308,7.5657,0.3961,22,4,47,799,1174,470,0.0009,0.9991,2967.2,1.7
139,4714,3012,0,0,3,1.8122,2,15.0,3008,0,4.5,1.001,3009.9,5,1.0,71,0,2,1322,0.000648,0.0302,13.1579,138,78.8,0.0154,0.0058,0,0,0,0,0.050251,0.015625,43,0.6891,7.6135,0.3961,22,4,45,808,1184,483,0.001,0.999,2913.0,1.7
140,4712,2996,2,4,3,1.8613,1,15.1,5,2991,4.54,0.9958,3008.5,5,1.0,73,4,2,1306,0.000682,0.0289,12.4688,139,76.5,0.0155,0.0059,0,1,0,0,0.053012,0.015625,44,0.7053,7.6665,0.396,23,4,46,766,1163,498,0.001,0.999,2899.3,1.6
141,4711,2970,2,5,3,1.7339,1,15.1,5,2960,4.5,0.9884,3004.9,10,1.0,73,2,2,1338,0.000726,0.0345,22.8833,140,77.4,0.0147,0.0067,1,0,0,0,0.064655,0.015625,46,0.7583,7.7031,0.396,24,5,44,805,1134,497,0.001,0.999,3097.0,1.5
142,4707,3001,0,0,3,1.7743,2,15.1,4,2997,4.64,0.9988,3004.5,4,1.0,72,0,1,1318,0.00077,0.0358,9.2807,141,79.5,0.0148,0.007,0,0,0,0,0.064877,0.015625,45,0.7592,7.7523,0.396,23,5,44,730,1171,539,0.001,0.999,2949.0,1.6
143,4706,3048,3,3,3,1.732,1,15.0,3073,0,4.64,1.0245,3012.3,13,1.0,76,9,5,1381,0.000701,0.0361,19.396,142,76.2,0.0147,0.0063,0,0,0,0,0.057325,0.015625,47,0.7274,7.7969,0.3958,23,5,48,798,1169,494,0.001,0.999,2822.8,1.7
144,4703,3004,4,5,3,1.8864,1,15.0,6,2984,4.55,0.9975,3011.5,20,1.0,80,6,2,1397,0.000796,0.0311,43.2802,143,71.8,0.0135,0.0051,1,0,0,0,0.053333,0.015625,50,0.707,7.8414,0.3954,25,5,50,744,1210,483,0.0011,0.9989,2757.6,1.6
145,4700,3062,2,5,3,1.8911,2,14.8,3067,0,4.64,1.0214,3018.3,16,1.0,80,1,1,1407,0.000802,0.027,32.6087,144,72.8,0.0142,0.0061,1,0,0,0,0.064315,0.015625,50,0.7571,7.9057,0.3951,25,4,51,805,1201,495,0.0009,0.9991,2802.4,1.9
146,4698,2872,2,5,3,1.9507,2,14.9,15,2857,4.5,0.9559,3004.4,15,1.0,78,3,5,1436,0.000752,0.0339,33.4129,145,75.5,0.0147,0.0063,1,0,0,0,0.058691,0.015625,51,0.7338,7.9463,0.3949,26,4,48,761,1105,462,0.001,0.999,2662.7,1.9
147,4695,2920,0,0,3,1.9288,2,14.8,11,2909,4.55,0.9745,2996.3,11,1.0,75,0,3,1370,0.000822,0.0265,25.2874,146,77.0,0.0145,0.0058,0,2,0,0,0.050885,0.015625,46,0.6929,7.9928,0.3946,26,4,45,808,1144,456,0.001,0.999,2794.3,1.8
148,4690,2938,0,0,3,1.9673,1,14.9,7,2931,4.51,0.9824,2990.8,7,1.0,72,0,3,1350,0.000712,0.0339,16.5485,147,79.7,0.0138,0.0057,0,0,0,0,0.052036,0.015625,46,0.6997,8.0448,0.3944,26,3,43,805,1150,475,0.0009,0.9991,2839.8,1.9
149,4687,2979,1,5,3,1.9413,1,19.4,8,2971,4.54,0.9964,2989.7,8,1.0,71,1,2,1321,0.00063,0.0292,20.3562,148,80.7,0.0148,0.0053,1,1,0,0,0.055961,0.015625,45,0.7208,8.091,0.3945,26,3,42,787,1170,497,0.0009,0.9991,2960.0,1.8
150,4684,3045,0,0,3,1.9342,1,14.8,3082,0,4.68,1.0288,2998.7,3,1.0,71,0,0,1309,0.000721,0.0252,7.0423,149,81.7,0.015,0.0053,0,0,0,0,0.066514,0.015625,44,0.7651,8.1392,0.3944,26,3,42,749,1284,450,0.0009,0.9991,2923.0,1.9
151,4682,2999,2,5,3,1.9313,1,14.8,2989,0,4.56,1.0001,2998.8,10,1.0,72,2,1,1344,0.000898,0.0408,24.6914,150,81.4,0.0149,0.0072,1,0,0,0,0.074341,0.015625,45,0.7898,8.1824,0.3941,27,3,42,810,1191,468,0.001,0.999,2892.8,1.8
152,4679,2911,2,5,1,1.9217,1,14.8,8,2898,4.61,0.9734,2990.4,13,1.0,74,7,5,1372,0.000806,0.0262,27.5229,151,79.9,0.0145,0.0055,1,2,0,0,0.052402,0.015625,46,0.7018,8.2173,0.3938,26,3,45,740,1124,463,0.0009,0.9991,2744.8,2.0
153,4671,2981,1,5,3,1.9598,2,14.7,7,2964,4.53,0.9972,2989.5,17,1.0,75,3,2,1367,0.000839,0.0352,27.0944,152,79.8,0.0146,0.0066,1,0,0,0,0.061674,0.015625,46,0.7467,8.2702,0.3934,26,3,46,756,1185,470,0.0009,0.9991,2874.4,1.8
154,4668,3004,0,0,3,1.938,2,14.8,2999,0,4.63,1.0056,2991.3,9,1.0,74,0,1,1340,0.000696,0.0338,16.2791,153,81.5,0.0147,0.0064,0,0,0,0,0.063063,0.015625,45,0.7522,8.3017,0.3932,26,3,45,783,1210,430,0.0009,0.9991,2781.7,1.8
155,4664,2941,1,3,3,1.9297,1,14.7,4,2937,4.51,0.9848,2986.5,4,1.0,75,3,2,1351,0.000691,0.0292,10.3093,154,81.3,0.0138,0.006,0,0,0,0,0.058394,0.015625,46,0.7324,8.3406,0.3932,29,3,43,736,1196,459,0.001,0.999,2815.2,1.7
156,4662,2959,1,3,3,1.9661,1,14.8,1,2954,4.58,0.9917,2983.9,5,1.0,77,4,2,1365,0.000713,0.0266,12.5628,155,80.2,0.0145,0.006,0,0,0,0,0.048426,0.015625,46,0.6773,8.3794,0.3931,30,3,44,766,1147,472,0.0009,0.9991,2524.2,2.0
157,4659,3039,1,4,3,1.978,2,14.7,3069,0,4.65,1.0257,2992.0,0,1.0,73,1,5,1359,0.000686,0.0323,0.0,156,83.4,0.0142,0.0061,0,0,0,0,0.059908,0.015625,46,0.7392,8.4232,0.3932,28,3,42,793,1214,487,0.001,0.999,2800.6,1.8
158,4655,2945,1,5,3,1.9498,2,14.8,0,2940,4.51,0.9858,2987.5,5,1.0,74,1,0,1339,0.000776,0.0261,11.3895,157,83.3,0.0143,0.0052,1,0,0,0,0.052174,0.015625,45,0.7005,8.4536,0.393,29,3,42,794,1134,424,0.001,0.999,2746.3,1.9
159,4652,2919,1,5,3,1.9803,2,14.7,2,2912,4.59,0.9792,2981.0,7,1.0,73,3,4,1352,0.000741,0.0265,11.5473,158,83.3,0.0146,0.0055,1,0,0,0,0.077263,0.015625,47,0.7978,8.4801,0.3929,28,2,43,767,1138,448,0.001,0.999,2903.6,1.8
160,4649,2947,0,0,3,1.9799,2,14.7,0,2947,4.57,0.9897,2977.7,0,1.0,71,0,2,1312,0.000679,0.027,0.0,159,84.9,0.0154,0.0052,0,2,0,0,0.04902,0.015625,46,0.6813,8.5021,0.3927,28,2,41,791,1166,435,0.0011,0.9989,2772.4,1.7
161,4648,2961,0,0,3,1.9958,1,14.6,0,2961,4.56,0.9949,2976.1,0,1.0,71,0,0,1292,0.00073,0.0289,0.0,160,85.9,0.0153,0.0061,0,0,0,0,0.057831,0.015625,46,0.7298,8.5262,0.3922,28,2,41,789,1152,483,0.0009,0.9991,2813.0,2.0
162,4645,2914,2,5,3,1.9899,1,16.5,0,2906,4.55,0.9811,2970.2,8,1.0,71,2,2,1307,0.000685,0.0303,19.3237,161,85.0,0.0146,0.0065,1,0,0,0,0.048951,0.015625,46,0.6808,8.5612,0.3919,26,2,43,751,1178,466,0.0009,0.9991,2775.8,2.0
163,4640,2955,0,0,3,1.9535,1,19.4,0,2955,4.57,0.9954,2968.8,0,1.0,71,0,0,1298,0.000756,0.0294,0.0,162,86.0,0.0151,0.0056,0,0,0,0,0.049774,0.015625,46,0.6861,8.5974,0.3916,26,2,43,762,1169,470,0.0009,0.9991,2713.6,2.1
164,4636,2923,1,5,3,1.9241,1,14.5,0,2918,4.56,0.986,2964.4,5,1.0,69,1,3,1300,0.000684,0.0297,11.8203,163,87.6,0.0158,0.006,1,0,0,0,0.050343,0.015625,46,0.6896,8.6088,0.3912,24,2,43,788,1182,466,0.001,0.999,2802.9,1.9
165,4628,2943,1,5,3,1.9586,1,14.4,5,2938,4.61,0.9935,2962.4,5,1.0,70,1,0,1294,0.000695,0.0331,11.4943,164,87.3,0.0149,0.0063,1,0,0,0,0.050773,0.015625,46,0.6923,8.6309,0.3911,24,2,44,786,1157,456,0.001,0.999,2903.0,1.8
166,4622,2913,3,5,1,1.9772,2,14.3,4,2899,4.67,0.9849,2957.7,14,1.0,73,3,0,1346,0.000866,0.0287,31.9635,165,84.7,0.0142,0.0062,2,0,0,0,0.059603,0.015625,47,0.7378,8.6464,0.3907,26,3,44,800,1127,461,0.001,0.999,2871.8,1.8
167,4615,2998,2,5,1,1.9884,2,14.4,3009,0,4.64,1.0196,2963.8,13,1.0,72,2,3,1337,0.00091,0.036,28.4464,166,83.7,0.0143,0.0056,1,2,0,0,0.061441,0.015625,46,0.7457,8.6654,0.3902,27,3,42,791,1157,443,0.001,0.999,2765.4,2.0
168,4613,2898,3,5,1,1.956,2,14.3,7,2881,4.54,0.9799,2957.5,17,1.0,75,3,0,1378,0.000839,0.0273,36.9565,167,81.3,0.0143,0.0058,2,0,0,0,0.067227,0.015625,48,0.7676,8.6864,0.3897,28,3,44,751,1145,438,0.001,0.999,2734.5,2.0
169,4611,2912,0,0,3,1.9049,2,14.3,0,2907,4.6,0.9861,2953.2,5,1.0,74,0,1,1378,0.000898,0.0297,11.9617,168,83.1,0.0147,0.006,0,0,0,0,0.068493,0.015625,48,0.7719,8.7161,0.3892,27,3,44,760,1141,444,0.001,0.999,2977.3,1.8
170,4608,2999,1,3,3,1.8619,1,14.3,3020,0,4.7,1.0244,2960.8,13,1.0,77,7,4,1407,0.000763,0.0292,20.5821,169,80.9,0.0136,0.0049,0,0,0,0,0.078652,0.015625,49,0.8013,8.7476,0.3886,28,4,45,806,1160,459,0.0009,0.9991,2809.8,1.9
171,4606,2927,2,4,3,1.7957,1,14.6,4,2918,4.51,0.9897,2957.6,9,1.0,79,2,0,1402,0.000829,0.027,18.3486,170,79.8,0.0139,0.0056,0,0,0,0,0.060674,0.015625,48,0.7425,8.7745,0.3879,29,4,46,772,1111,503,0.001,0.999,2606.4,2.0
172,4605,2886,1,3,3,1.8069,2,14.5,12,2874,4.55,0.9781,2950.8,12,1.0,79,7,7,1420,0.000826,0.0235,24.7748,171,78.6,0.0128,0.0055,0,1,0,0,0.06823,0.015625,49,0.771,8.7895,0.3876,29,4,46,742,1156,445,0.0012,0.9988,2706.1,2.1
173,4601,2919,0,0,3,1.8792,2,14.5,8,2911,4.58,0.9903,2947.7,8,1.0,78,0,1,1391,0.000807,0.0261,18.1818,172,80.6,0.0131,0.0055,0,0,0,0,0.065217,0.015625,48,0.7604,8.8047,0.3872,29,3,46,747,1194,442,0.0011,0.9989,2830.8,1.7
174,4601,2938,0,0,3,1.8792,1,14.4,3,2935,4.58,0.997,2946.8,3,1.0,75,0,3,1386,0.000674,0.0259,6.7568,173,84.5,0.0143,0.0054,0,0,0,0,0.06681,0.015625,48,0.7661,8.8176,0.3869,29,3,43,767,1199,439,0.0009,0.9991,2961.7,1.8
175,4598,2931,0,0,3,1.898,1,14.5,0,2931,4.51,0.9951,2945.3,0,1.0,75,0,0,1358,0.000706,0.0266,0.0,174,85.5,0.014,0.0049,0,0,0,0,0.068736,0.015625,47,0.7727,8.8331,0.3867,29,3,43,806,1104,491,0.0009,0.9991,2706.5,2.1
