window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
89,4913,3101,0,0,3,1.9713,2,16.1,3,3098,4.55,0.9928,3123.6,3,1.0,54,3,4,1100,0.001152,0.0409,6.4725,88,46.4,0.0193,0.0074,0,0,0,0,0.075472,0.015625,43,0.793,3.5441,0.3988,21,4,29,790,1209,507,0.0009,0.9991,2805.9,2.0
90,4912,3100,1,3,3,1.976,1,16.2,0,3100,4.59,0.9932,3121.3,0,1.0,54,1,1,1075,0.001138,0.0367,0.0,89,47.3,0.0197,0.0088,0,0,0,0,0.1,0.015625,40,0.8438,3.6141,0.3989,22,3,29,822,1244,496,0.0009,0.9991,2831.6,1.8
91,4908,3124,1,4,3,1.9656,1,16.2,3129,0,4.61,1.0034,3122.4,4,1.0,55,1,0,1089,0.001135,0.0414,11.4613,90,47.4,0.0196,0.0079,0,0,0,0,0.074586,0.015625,41,0.7905,3.661,0.3989,22,3,30,811,1217,496,0.0009,0.9991,2724.0,2.0
92,4906,3189,0,0,3,1.9391,2,16.2,3235,0,4.67,1.0325,3133.2,0,1.0,54,0,1,1081,0.001012,0.0471,0.0,91,49.3,0.0191,0.0081,0,0,0,0,0.067647,0.015625,41,0.769,3.7198,0.3985,22,2,30,773,1227,538,0.001,0.999,2726.8,2.0
93,4904,3043,4,5,3,1.971,1,16.4,6,3028,4.54,0.9739,3124.6,15,1.0,59,10,5,1155,0.001284,0.0453,44.3038,92,45.8,0.0176,0.0074,1,0,0,0,0.069486,0.015625,42,0.7751,3.7682,0.3984,23,1,35,757,1220,514,0.0012,0.9988,2871.4,1.5
94,4903,3118,0,0,1,1.9849,1,16.3,2,3111,4.5,0.9981,3123.9,7,1.0,59,2,2,1140,0.001142,0.0397,20.4678,93,46.0,0.0182,0.0067,0,0,0,0,0.073654,0.015625,41,0.7879,3.8418,0.3983,22,1,36,772,1248,532,0.0009,0.9991,2893.8,1.7
95,4902,3132,1,5,1,1.9347,1,23.2,3128,0,4.6,1.0026,3124.8,5,1.0,57,1,3,1145,0.001167,0.0376,13.8122,94,48.5,0.0179,0.0073,1,0,0,0,0.086022,0.015625,40,0.8184,3.9279,0.3984,22,1,34,806,1279,496,0.001,0.999,2708.2,2.1
96,4902,3082,2,5,2,1.8674,1,18.6,4,3073,4.59,0.9876,3120.7,9,1.0,59,2,0,1168,0.001215,0.0364,24.1287,95,47.8,0.0175,0.0075,1,0,0,0,0.05974,0.015625,40,0.7385,3.9564,0.3975,22,1,36,825,1188,490,0.001,0.999,3101.3,1.5
97,4898,3115,1,5,3,1.9165,2,16.4,2,3103,4.57,0.9983,3120.2,12,1.0,59,3,3,1203,0.001259,0.0331,29.3333,96,48.7,0.0177,0.0066,1,1,0,0,0.063613,0.015625,40,0.7544,4.0048,0.397,22,1,36,811,1268,470,0.0009,0.9991,2909.6,1.8
98,4896,3093,2,3,3,1.9367,2,16.1,5,3078,4.55,0.9921,3117.6,15,1.0,58,5,6,1182,0.001231,0.0444,37.464,97,49.6,0.0181,0.0079,0,1,0,0,0.063889,0.015625,42,0.7554,4.0576,0.3965,22,1,35,828,1228,490,0.0011,0.9989,2933.1,1.6
99,4895,3137,2,4,1,1.9008,2,16.5,3135,0,4.62,1.0077,3120.1,9,1.0,60,5,3,1177,0.001112,0.0317,22.0386,98,48.8,0.0173,0.0067,0,0,0,0,0.074074,0.015625,42,0.7891,4.1316,0.3963,22,2,36,794,1266,517,0.0011,0.9989,2778.2,1.8
100,4895,3063,0,0,1,1.8815,2,16.3,0,3063,4.52,0.9834,3114.7,0,1.0,58,0,2,1167,0.00118,0.0287,0.0,99,51.3,0.0179,0.0064,0,0,0,0,0.057471,0.015625,41,0.7281,4.1776,0.3957,21,1,36,801,1175,498,0.001,0.999,2993.6,1.8
101,4894,3137,1,5,3,1.84,1,16.3,3149,0,4.6,1.0111,3118.3,4,1.0,58,1,1,1162,0.001094,0.0333,11.5942,100,52.3,0.0181,0.0065,1,0,0,0,0.083333,0.015625,41,0.8125,4.2332,0.3957,21,1,36,816,1205,531,0.0009,0.9991,2899.6,1.8
102,4891,3080,1,4,3,1.9476,1,16.3,0,3076,4.59,0.9889,3114.7,4,1.0,58,2,2,1181,0.001129,0.0327,11.3314,101,53.2,0.0172,0.0067,0,0,0,0,0.073569,0.015625,42,0.7876,4.3067,0.3952,22,1,35,807,1205,484,0.001,0.999,2936.3,1.9
103,4889,3036,1,4,1,1.9258,2,16.3,0,3031,4.43,0.9771,3107.2,5,1.0,59,3,2,1181,0.000997,0.0351,14.1243,102,53.2,0.0173,0.0066,0,0,0,0,0.07027,0.015625,40,0.7776,4.3554,0.3956,22,1,36,767,1214,510,0.001,0.999,2894.6,1.8
104,4884,3079,1,5,3,1.8729,2,16.4,5,3069,4.54,0.9918,3104.5,10,1.0,60,1,0,1187,0.001071,0.0365,28.9017,103,53.3,0.0176,0.0073,1,0,0,0,0.064607,0.015625,40,0.7582,4.4088,0.3956,23,1,36,793,1218,499,0.0008,0.9992,2729.4,2.2
105,4882,3118,1,5,3,1.9491,2,16.3,3120,0,4.61,1.0074,3106.9,10,1.0,59,1,2,1192,0.001067,0.0276,26.3158,104,53.6,0.0173,0.0055,1,1,0,0,0.065163,0.015625,41,0.7602,4.4589,0.3957,23,2,34,832,1234,491,0.0009,0.9991,2950.2,2.0
106,4881,3136,1,5,3,1.9841,2,16.1,3149,0,4.64,1.0137,3111.4,5,1.0,57,1,3,1190,0.001163,0.0381,13.4409,105,56.3,0.0182,0.0073,1,0,0,0,0.06599,0.015625,40,0.7632,4.502,0.3953,22,3,32,848,1156,528,0.001,0.999,2767.9,1.9
107,4880,3107,0,0,3,1.9776,2,16.1,0,3107,4.56,0.9987,3111.0,0,1.0,57,0,0,1156,0.001036,0.0385,0.0,106,57.3,0.0187,0.0071,0,0,0,0,0.05641,0.015625,39,0.723,4.5584,0.3952,22,3,32,793,1246,519,0.0011,0.9989,3069.1,1.5
108,4879,2975,1,3,3,1.9884,1,16.0,3,2972,4.44,0.9603,3098.0,3,1.0,57,2,2,1172,0.001023,0.0375,9.772,107,58.2,0.0187,0.0065,0,1,0,0,0.05625,0.015625,40,0.7222,4.6147,0.3948,22,3,32,728,1193,512,0.001,0.999,2921.7,1.8
109,4879,3071,0,0,3,1.9928,1,16.1,0,3066,4.61,0.9921,3095.5,5,1.0,60,5,2,1167,0.000935,0.0306,14.3678,108,56.3,0.0177,0.0065,0,0,0,0,0.052925,0.015625,42,0.7048,4.6565,0.3941,23,4,33,795,1209,495,0.0013,0.9987,2794.3,2.0
110,4879,3107,0,0,3,1.9861,1,16.0,3110,0,4.57,1.0066,3097.6,8,1.0,61,3,2,1179,0.000936,0.0356,22.792,109,56.0,0.0175,0.0063,0,1,0,0,0.063014,0.015625,43,0.752,4.7058,0.3936,23,4,34,822,1224,529,0.0009,0.9991,2771.1,1.8
111,4878,3027,0,0,3,1.948,1,16.1,0,3027,4.47,0.9793,3090.9,0,1.0,58,0,3,1149,0.000935,0.0355,0.0,110,59.9,0.0179,0.0077,0,0,0,0,0.080645,0.015625,43,0.8063,4.7671,0.3938,22,4,32,764,1221,487,0.001,0.999,2893.0,1.6
112,4877,3138,0,0,3,1.9363,1,16.1,3161,0,4.61,1.0205,3097.6,0,1.0,55,0,3,1130,0.000807,0.0329,0.0,111,64.0,0.0185,0.0071,0,0,0,0,0.057534,0.015625,40,0.7284,4.8109,0.3935,22,2,31,850,1189,523,0.001,0.999,2695.6,2.2
113,4876,3082,0,0,3,1.9742,1,16.0,0,3082,4.56,0.9955,3096.1,0,1.0,55,0,0,1113,0.000783,0.0332,0.0,112,65.0,0.0192,0.0067,0,0,0,0,0.060423,0.015625,39,0.7414,4.8653,0.3936,22,2,31,777,1238,483,0.0009,0.9991,2857.9,1.9
114,4873,3106,1,3,3,1.9928,1,16.1,3109,0,4.55,1.0047,3097.6,3,1.0,55,2,2,1123,0.000767,0.0329,8.547,113,65.9,0.0189,0.0052,0,0,0,0,0.057534,0.015625,39,0.7284,4.9036,0.3937,23,1,31,792,1248,527,0.0011,0.9989,2963.9,1.6
115,4872,3112,0,0,3,1.9671,1,16.0,3112,0,4.61,1.0057,3099.4,5,1.0,55,5,5,1146,0.00072,0.0307,0.0,114,66.9,0.0177,0.0055,0,0,0,0,0.067039,0.015625,40,0.7669,4.9707,0.394,23,1,31,822,1227,483,0.001,0.999,2787.6,1.9
116,4872,3065,1,4,3,1.9656,1,16.1,3,3062,4.56,0.9899,3096.2,3,1.0,56,1,0,1127,0.000775,0.0367,9.375,115,66.7,0.019,0.0082,0,0,0,0,0.061162,0.015625,39,0.7445,5.0318,0.3945,24,1,31,814,1222,481,0.0011,0.9989,2571.9,2.1
117,4870,3098,1,5,1,1.9911,1,16.0,3092,0,4.6,1.0008,3096.4,7,1.0,57,3,2,1161,0.000904,0.037,13.624,116,66.5,0.0182,0.0069,1,0,0,0,0.063492,0.015625,40,0.7539,5.0662,0.3942,24,1,32,803,1251,501,0.001,0.999,2829.5,1.9
118,4868,3140,1,4,1,1.9837,2,16.1,3164,0,4.66,1.0197,3102.9,0,1.0,58,1,0,1158,0.000903,0.0384,0.0,117,66.4,0.0179,0.007,0,0,0,0,0.065753,0.015625,40,0.7624,5.1156,0.394,25,1,32,799,1273,502,0.001,0.999,2879.4,1.9
119,4864,3070,3,5,1,1.9713,2,16.0,10,3052,4.58,0.9904,3099.7,18,1.0,64,10,4,1226,0.001025,0.0412,46.6472,118,59.6,0.0163,0.0075,1,0,0,0,0.06044,0.015625,42,0.7415,5.1568,0.3937,26,3,35,794,1178,495,0.0013,0.9987,2831.8,1.6
120,4862,3126,1,4,1,1.9639,2,16.0,3141,0,4.63,1.0158,3104.9,13,1.0,63,1,2,1226,0.001042,0.0332,31.7848,119,61.4,0.0163,0.0068,0,0,0,0,0.06872,0.015625,41,0.7726,5.2113,0.3939,25,3,35,818,1242,521,0.0012,0.9988,2615.8,1.9
121,4859,3116,0,0,3,1.9747,2,16.0,3114,0,4.56,1.005,3106.5,8,1.0,62,3,4,1242,0.000938,0.0351,18.3727,120,63.4,0.0175,0.0074,0,0,0,0,0.072682,0.015625,42,0.785,5.2789,0.394,26,2,34,817,1249,507,0.001,0.999,2740.4,1.7
122,4857,3144,0,0,3,1.9261,1,16.1,3164,0,4.73,1.017,3112.1,1,1.0,60,1,3,1222,0.000844,0.0352,0.0,121,66.4,0.018,0.0069,0,0,0,0,0.055276,0.015625,43,0.7173,5.3342,0.3941,25,1,34,809,1269,485,0.0009,0.9991,2967.7,2.0
123,4853,3032,0,0,3,1.9313,1,15.9,0,3032,4.59,0.9767,3104.5,0,1.0,59,0,1,1184,0.000846,0.0329,0.0,122,66.8,0.0184,0.0064,0,1,0,0,0.068493,0.015625,40,0.7719,5.4027,0.3941,25,1,33,769,1252,465,0.0009,0.9991,2770.4,2.1
124,4850,2973,0,0,3,1.9841,1,16.0,0,2973,4.44,0.9615,3092.0,0,1.0,59,0,0,1184,0.000866,0.0308,0.0,123,67.8,0.0176,0.0072,0,0,0,0,0.073846,0.015625,40,0.7884,5.4765,0.394,25,1,33,811,1108,491,0.0009,0.9991,2911.1,1.9
125,4844,3137,1,5,3,1.918,1,15.9,3166,0,4.58,1.0231,3099.5,5,1.0,58,1,2,1178,0.000851,0.0366,13.6612,124,68.1,0.0185,0.0067,1,0,0,0,0.054974,0.015625,41,0.7158,5.5184,0.3937,25,1,32,801,1284,465,0.001,0.999,2930.9,2.0
126,4839,3088,1,4,1,1.9149,1,19.0,0,3088,4.6,0.9966,3098.4,0,1.0,58,1,1,1167,0.000874,0.0348,0.0,125,69.0,0.0179,0.0069,0,0,0,0,0.059701,0.015625,41,0.7383,5.5707,0.3935,25,1,32,807,1198,494,0.0008,0.9992,2863.6,2.1
127,4833,2975,0,0,1,1.919,2,16.9,0,2975,4.46,0.9638,3086.6,0,1.0,58,0,0,1164,0.000811,0.0315,0.0,126,70.0,0.0187,0.0061,0,0,0,0,0.060367,0.015625,41,0.7412,5.6258,0.3935,25,1,32,773,1189,459,0.0009,0.9991,2792.6,2.1
128,4831,2986,0,0,3,1.8678,1,15.7,3,2983,4.56,0.9704,3077.1,3,1.0,60,3,1,1179,0.000781,0.0349,9.0634,127,68.6,0.0178,0.0078,0,0,0,0,0.055233,0.015625,42,0.7171,5.681,0.3933,26,1,33,761,1215,487,0.001,0.999,2858.2,1.9
129,4830,3102,1,4,3,1.8752,1,15.7,3133,0,4.6,1.0176,3082.8,4,1.0,59,1,2,1187,0.00075,0.0317,10.8401,128,70.7,0.0182,0.0065,0,0,0,0,0.07672,0.015625,43,0.7963,5.7286,0.393,25,1,33,806,1233,508,0.001,0.999,2802.0,2.0
130,4828,3052,0,0,3,1.802,1,15.6,4,3048,4.56,0.991,3079.8,4,1.0,58,0,1,1173,0.000725,0.0316,11.8343,129,72.9,0.0176,0.0067,0,0,0,0,0.051724,0.015625,43,0.6979,5.7631,0.393,25,1,32,821,1171,516,0.0008,0.9992,2834.3,2.3
131,4825,3075,2,5,3,1.7909,1,15.7,10,3060,4.59,0.9986,3079.4,15,1.0,60,4,2,1204,0.000944,0.0371,33.7662,130,71.5,0.017,0.0067,1,0,0,0,0.061881,0.015625,44,0.7475,5.8003,0.3925,26,1,33,832,1175,498,0.001,0.999,2814.9,2.0
132,4823,2958,1,5,3,1.8496,1,15.6,0,2953,4.44,0.9642,3067.8,5,1.0,61,1,0,1216,0.000979,0.0418,13.369,131,71.3,0.0171,0.0071,1,0,0,0,0.070496,0.015625,43,0.7784,5.8446,0.3922,26,1,34,748,1178,482,0.0009,0.9991,2961.1,1.9
133,4823,3075,0,0,3,1.7296,2,15.7,3078,0,4.6,1.0045,3069.3,5,1.0,60,0,1,1216,0.000906,0.0407,13.8122,132,73.2,0.0174,0.0074,0,0,0,0,0.065041,0.015625,43,0.7598,5.8907,0.3921,25,1,34,785,1242,503,0.001,0.999,3032.2,1.6
134,4822,3079,1,5,3,1.8339,1,15.6,3075,0,4.57,1.0046,3070.8,10,1.0,60,1,1,1216,0.000817,0.0269,25.7069,133,74.2,0.0171,0.0059,1,0,0,0,0.0489,0.015625,44,0.6805,5.9396,0.3919,25,1,34,794,1234,501,0.0011,0.9989,2884.3,1.7
135,4822,3086,0,0,3,1.9219,1,22.8,3095,0,4.64,1.0071,3073.1,0,1.0,60,0,0,1199,0.000765,0.0322,0.0,134,75.2,0.0174,0.0063,0,0,0,0,0.058981,0.015625,44,0.7351,5.9986,0.3917,25,1,34,822,1192,480,0.0011,0.9989,2994.7,1.6
136,4821,3121,1,5,3,1.825,1,21.0,3153,0,4.6,1.0255,3081.3,7,1.0,63,3,0,1223,0.000915,0.0327,17.9949,135,72.5,0.0162,0.0061,1,0,0,0,0.060302,0.015625,45,0.7409,6.0363,0.3913,25,1,37,789,1198,526,0.001,0.999,2969.4,1.7
137,4820,3055,0,0,3,1.4855,1,15.7,5,3050,4.56,0.9923,3078.8,5,1.0,62,0,1,1222,0.000853,0.0308,13.2275,136,74.7,0.0169,0.0057,0,0,0,0,0.05641,0.015625,45,0.723,6.0645,0.391,25,1,36,798,1236,499,0.0009,0.9991,2835.6,2.0
138,4818,3012,2,5,1,1.6729,1,15.7,5,2999,4.51,0.9803,3072.5,13,1.0,64,3,1,1255,0.000931,0.0308,29.703,137,73.3,0.0166,0.0064,1,0,0,0,0.059242,0.015625,47,0.7362,6.1071,0.3906,25,1,38,815,1172,474,0.0011,0.9989,2815.0,1.6
139,4818,3099,2,5,3,1.8474,1,15.6,3110,0,4.67,1.014,3077.0,10,1.0,64,2,2,1277,0.000896,0.0334,24.7525,138,72.1,0.0161,0.0066,1,0,0,0,0.054893,0.015625,47,0.7154,6.162,0.3899,24,1,39,793,1280,474,0.0011,0.9989,2879.7,1.8
140,4818,3052,1,5,3,1.9015,2,15.7,5,3047,4.55,0.9926,3074.6,5,1.0,65,1,0,1285,0.000857,0.0313,13.624,139,72.0,0.0158,0.0064,1,0,0,0,0.057441,0.015625,46,0.728,6.1881,0.389,25,1,39,763,1272,488,0.001,0.9991,2831.1,2.0
141,4817,2985,2,5,3,1.9542,2,15.6,3,2977,4.57,0.9736,3066.1,8,1.0,67,2,0,1317,0.000902,0.0354,19.5599,140,70.8,0.0159,0.0067,1,0,0,0,0.049528,0.015625,47,0.6845,6.2259,0.3885,25,1,41,793,1162,457,0.001,0.999,2946.1,1.7
142,4817,3067,2,5,3,1.9589,2,15.7,3059,0,4.57,1.0003,3066.2,8,1.0,67,3,3,1355,0.000931,0.0324,10.7103,141,71.8,0.015,0.0066,1,0,0,0,0.043981,0.015625,47,0.6447,6.2675,0.3877,26,1,40,804,1211,496,0.0009,0.9991,2816.5,2.0
143,4817,3078,1,5,3,1.9589,2,15.6,3078,0,4.58,1.005,3067.8,5,1.0,67,1,1,1347,0.000839,0.0313,12.7226,142,72.7,0.0152,0.0063,1,0,0,0,0.060241,0.015625,46,0.7406,6.294,0.3872,26,1,40,779,1226,496,0.001,0.999,3002.5,1.8
144,4815,3028,1,5,3,1.8779,2,15.7,3,3020,4.58,0.9883,3064.0,8,1.0,68,4,3,1364,0.000877,0.0314,10.18,143,72.6,0.0155,0.0066,1,0,0,0,0.056054,0.015625,47,0.7212,6.3232,0.3869,26,1,41,808,1184,493,0.001,0.999,2853.5,1.9
145,4814,3079,4,5,3,1.9728,2,15.7,3072,0,4.62,1.01,3067.2,26,1.0,73,8,3,1422,0.000866,0.0271,52.0607,144,68.6,0.0143,0.0053,3,0,0,0,0.05625,0.015625,50,0.7222,6.3503,0.3862,27,2,44,809,1236,442,0.0011,0.9989,2764.4,2.0
146,4813,3070,2,4,3,1.9735,2,15.7,3058,0,4.57,1.0014,3067.7,14,1.0,75,5,3,1431,0.000973,0.0257,28.6885,145,67.1,0.0134,0.0049,0,0,0,0,0.055446,0.015625,50,0.7182,6.3919,0.3855,28,2,45,756,1254,488,0.0011,0.9989,2850.8,1.7
147,4811,3026,0,0,3,1.9781,2,15.6,4,3022,4.54,0.9877,3063.7,4,1.0,74,1,2,1432,0.000838,0.0251,8.6393,146,68.9,0.0139,0.0045,0,0,0,0,0.052192,0.015625,49,0.7006,6.4357,0.385,28,2,44,796,1202,479,0.001,0.999,2759.8,2.0
148,4811,3060,1,4,3,1.9735,1,15.7,6,3054,4.62,0.9989,3063.4,6,1.0,75,1,0,1434,0.000866,0.0284,13.5747,147,69.0,0.0137,0.0056,0,0,0,0,0.061135,0.015625,48,0.7444,6.4772,0.3846,29,2,44,799,1235,477,0.0009,0.9991,2865.2,1.9
149,4809,3017,0,0,3,1.9668,1,15.6,3,3014,4.5,0.9863,3058.9,3,1.0,74,0,1,1421,0.000875,0.0262,7.335,148,69.9,0.0141,0.0051,0,1,0,0,0.059524,0.015625,47,0.7375,6.5296,0.3843,29,2,43,794,1204,479,0.0009,0.9991,2893.3,1.9
150,4809,3047,2,5,1,1.9626,1,15.8,10,3033,4.57,0.9965,3057.8,14,1.0,75,4,3,1471,0.000942,0.0261,27.3349,149,69.9,0.0135,0.0052,2,0,0,0,0.054466,0.015625,47,0.7131,6.5775,0.3835,29,2,44,791,1212,507,0.001,0.999,2797.0,1.9
151,4809,3059,1,5,1,1.9499,1,15.7,3050,0,4.57,1.0006,3058.0,10,1.0,76,3,2,1475,0.000883,0.0249,17.3913,150,69.9,0.0137,0.0056,1,0,0,0,0.051867,0.015625,48,0.6987,6.6107,0.3826,29,2,45,795,1220,478,0.0011,0.9989,2940.5,1.7
152,4808,2995,1,3,3,1.9075,2,15.7,4,2991,4.53,0.9813,3052.0,4,1.0,77,3,2,1481,0.000718,0.0263,4.6729,151,70.0,0.0135,0.0055,0,0,0,0,0.04386,0.015625,48,0.6438,6.6458,0.3821,29,3,45,783,1143,496,0.0012,0.9988,2890.5,1.9
153,4808,2989,1,5,3,1.9629,2,15.6,0,2984,4.56,0.9813,3046.0,5,1.0,76,1,2,1490,0.000798,0.0254,11.0865,152,71.8,0.0139,0.0051,1,1,0,0,0.067797,0.015625,49,0.7695,6.6818,0.3816,29,3,44,809,1200,416,0.001,0.999,2758.5,1.8
154,4808,3066,0,0,3,1.9687,2,15.7,3072,0,4.61,1.0086,3048.8,3,1.0,77,3,2,1466,0.000736,0.0293,6.8807,153,71.8,0.0137,0.0049,0,0,0,0,0.042793,0.015625,49,0.6349,6.7246,0.3811,30,3,44,801,1215,496,0.0009,0.9991,2899.8,1.9
155,4803,2943,2,3,3,1.9202,1,15.6,0,2940,4.51,0.9685,3038.7,3,1.0,78,3,2,1491,0.000743,0.0313,4.717,154,71.9,0.0137,0.0065,0,0,0,0,0.049217,0.015625,50,0.6825,6.7582,0.3802,31,3,44,771,1120,459,0.001,0.999,2782.4,1.7
156,4801,3051,3,4,3,1.9926,1,15.7,3047,0,4.59,1.0063,3040.7,13,1.0,84,9,3,1535,0.000691,0.024,28.0778,155,67.6,0.0125,0.0049,0,0,0,0,0.075848,0.015625,50,0.794,6.7941,0.3796,30,7,47,733,1256,500,0.0014,0.9986,2783.4,1.7
157,4801,3020,2,5,3,1.9926,2,15.6,15,3005,4.51,0.9938,3038.8,15,1.0,84,4,4,1555,0.000854,0.0308,28.1385,156,68.6,0.0126,0.0054,1,0,0,0,0.067762,0.015625,49,0.7694,6.8351,0.379,29,7,48,799,1231,465,0.0009,0.9991,2729.9,2.0
158,4801,3084,1,5,3,1.9774,2,15.8,3090,0,4.68,1.0206,3045.3,18,1.0,82,1,3,1544,0.0008,0.026,38.3795,157,71.2,0.0124,0.005,1,0,0,0,0.052,0.015625,50,0.6995,6.8491,0.3782,30,5,47,811,1233,481,0.001,0.999,2846.2,1.9
159,4800,3011,1,5,3,1.9562,2,15.7,9,2993,4.47,0.9898,3042.1,18,1.0,82,1,1,1548,0.000689,0.0241,38.3795,158,72.2,0.0128,0.0048,1,0,0,0,0.050302,0.015625,50,0.6894,6.8693,0.3777,30,4,48,775,1168,500,0.0012,0.9988,2848.6,1.8
160,4797,3074,0,0,3,1.918,2,15.6,3084,0,4.6,1.0154,3047.0,10,1.0,78,0,4,1515,0.000781,0.0317,20.8333,159,76.0,0.0128,0.0058,0,0,0,0,0.051587,0.015625,49,0.6971,6.897,0.3776,29,2,47,791,1191,489,0.001,0.999,2926.2,1.8
161,4792,3133,1,5,3,1.9698,1,15.6,3185,0,4.73,1.0437,3061.1,10,1.0,79,1,0,1511,0.000679,0.0289,20.0803,160,76.0,0.0133,0.0051,1,0,0,0,0.057803,0.015625,49,0.7297,6.9375,0.3774,29,2,48,792,1280,494,0.001,0.999,3083.4,1.8
162,4791,3104,0,0,3,1.9037,1,15.6,3125,0,4.67,1.0212,3068.0,8,1.0,80,2,1,1518,0.000672,0.0253,16.2602,161,76.1,0.0134,0.0051,0,0,0,0,0.05653,0.015625,49,0.7236,6.9843,0.377,30,2,48,785,1244,503,0.001,0.999,2843.4,1.9
163,4787,2946,0,0,3,1.7652,1,15.6,0,2941,4.51,0.9639,3056.3,5,1.0,78,0,2,1515,0.000679,0.0272,10.846,162,78.8,0.0127,0.0059,0,1,0,0,0.066946,0.015625,49,0.7666,7.0512,0.3766,29,2,47,757,1170,451,0.0009,0.9991,2746.9,2.1
164,4786,2921,2,5,1,1.9219,1,15.5,5,2912,4.45,0.9598,3043.5,9,1.0,80,4,2,1528,0.000626,0.0225,16.9492,163,77.8,0.0127,0.0044,1,0,0,0,0.04918,0.015625,48,0.6823,7.0922,0.3763,29,2,49,727,1152,466,0.001,0.999,2951.6,1.8
165,4784,3090,0,0,1,1.9363,1,22.7,3114,0,4.63,1.0209,3050.2,0,1.0,80,0,0,1523,0.000708,0.0256,0.0,164,78.8,0.0131,0.0055,0,0,0,0,0.055556,0.015625,48,0.7188,7.1221,0.376,29,2,49,766,1270,503,0.001,0.999,2983.2,1.7
166,4784,3007,1,5,0,1.9401,1,22.7,9,2998,4.57,0.9872,3046.1,9,1.0,80,5,5,1569,0.000652,0.0273,15.4525,165,79.5,0.0131,0.0053,1,1,0,0,0.056723,0.015625,50,0.7245,7.1557,0.3757,30,2,48,765,1244,455,0.001,0.999,2764.4,2.0
167,4782,2993,2,5,1,1.9142,1,20.9,4,2984,4.58,0.9842,3041.0,9,1.0,80,2,2,1512,0.000727,0.0258,19.9115,166,78.7,0.013,0.005,2,1,0,0,0.051502,0.015625,47,0.6966,7.2073,0.3755,29,2,49,848,1146,446,0.0011,0.9989,2756.4,1.9
168,4782,3004,0,0,3,1.8739,2,15.5,0,2999,4.54,0.989,3037.5,5,1.0,76,0,4,1490,0.000754,0.0265,11.5741,167,83.2,0.0139,0.0055,0,2,0,0,0.055188,0.015625,45,0.7169,7.2536,0.3751,28,2,46,767,1204,493,0.0011,0.9989,2860.3,1.7
169,4780,3082,0,0,3,1.8066,1,15.5,3099,0,4.64,1.0198,3043.8,5,1.0,76,0,0,1472,0.000713,0.0292,10.917,168,84.2,0.0138,0.0053,0,0,0,0,0.060543,0.015625,45,0.7419,7.3079,0.3749,28,2,46,794,1231,460,0.001,0.999,2804.4,2.1
170,4780,3056,0,0,3,1.8164,1,15.5,3060,0,4.56,1.0048,3045.4,0,1.0,75,0,1,1463,0.000547,0.0269,0.0,169,84.9,0.0137,0.005,0,0,0,0,0.062112,0.015625,45,0.7484,7.37,0.3749,28,2,45,782,1181,520,0.001,0.999,2793.0,2.3
171,4780,2983,0,0,3,1.8322,1,15.5,0,2983,4.59,0.9814,3039.4,0,1.0,74,0,1,1453,0.00059,0.0283,0.0,170,84.8,0.014,0.0051,0,0,0,0,0.058586,0.015625,45,0.7333,7.4286,0.3748,27,2,45,786,1199,483,0.001,0.999,3042.7,1.9
172,4779,2946,1,3,3,1.8215,1,15.6,0,2941,4.45,0.9721,3030.5,5,1.0,75,4,3,1469,0.000552,0.0243,9.3897,171,84.6,0.0137,0.0053,0,0,0,0,0.05298,0.015625,45,0.7051,7.4573,0.3746,27,2,46,734,1174,443,0.001,0.999,2815.9,1.9
173,4776,2952,0,0,3,1.9401,1,15.4,0,2947,4.49,0.9765,3023.0,5,1.0,75,0,0,1462,0.000578,0.0271,9.3677,172,85.6,0.0139,0.0055,0,0,0,0,0.063348,0.015625,45,0.7533,7.5206,0.3747,27,2,46,757,1157,473,0.0009,0.9991,2888.0,2.1
174,4775,3039,0,0,3,1.9785,1,15.5,3042,0,4.59,1.0069,3025.2,4,1.0,75,0,0,1462,0.00056,0.0282,6.5934,173,86.6,0.0134,0.0053,0,0,0,0,0.075922,0.015625,45,0.7942,7.5532,0.3747,27,2,46,779,1209,485,0.0011,0.9989,2893.7,1.8
175,4775,2955,1,3,3,1.9505,1,15.4,0,2951,4.51,0.9789,3018.5,4,1.0,77,3,1,1474,0.000536,0.0246,8.547,174,85.4,0.0134,0.0051,0,0,0,0,0.061475,0.015625,46,0.7458,7.6146,0.3745,27,3,47,788,1183,458,0.001,0.999,2850.9,1.9
176,4775,3031,0,0,3,1.9772,1,15.5,3035,0,4.55,1.0064,3020.6,5,1.0,79,5,3,1490,0.000532,0.0244,10.5708,175,84.2,0.0134,0.0048,0,0,0,0,0.050916,0.015625,46,0.6931,7.6574,0.3745,28,2,49,750,1213,475,0.0011,0.9989,2714.2,1.9
