window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
89,4899,3124,1,3,1,1.9785,1,21.9,3116,0,4.59,1.0023,3119.9,11,1.0,58,2,3,1117,0.001226,0.0336,29.3255,88,46.2,0.0179,0.0066,0,0,0,0,0.07563,0.015625,42,0.7934,4.2277,0.3793,24,3,31,799,1260,501,0.001,0.999,2805.6,1.6
90,4896,3130,0,0,1,1.9574,1,23.3,3131,0,4.57,1.0058,3121.8,9,1.0,56,2,4,1109,0.001182,0.0355,21.3415,89,48.8,0.0183,0.0069,0,0,0,0,0.065089,0.015625,41,0.7599,4.2898,0.3795,24,3,29,800,1212,534,0.001,0.999,3033.5,1.3
91,4894,3116,0,0,0,1.9687,1,18.1,2,3114,4.53,0.9983,3121.2,2,1.0,55,2,3,1086,0.001036,0.0431,0.0,90,49.5,0.0193,0.0079,0,1,0,0,0.092308,0.015625,42,0.8307,4.3821,0.3796,24,3,28,781,1220,510,0.0009,0.9991,2972.4,1.8
92,4892,3121,0,0,3,1.948,1,16.1,3117,0,4.54,1.0002,3121.3,5,1.0,56,5,4,1095,0.001066,0.0414,15.1515,91,49.5,0.02,0.008,0,0,0,0,0.097633,0.015625,41,0.84,4.4797,0.3804,24,5,27,813,1253,508,0.0009,0.9991,3003.6,1.7
93,4891,3167,0,0,3,1.8708,1,16.1,3217,0,4.65,1.0291,3130.9,5,1.0,56,0,0,1081,0.00106,0.0424,15.7233,92,50.5,0.018,0.008,0,0,0,0,0.090909,0.015625,39,0.8281,4.5706,0.381,24,5,27,774,1285,524,0.0009,0.9991,2831.6,1.9
94,4890,3079,2,4,3,1.8232,1,16.0,12,3067,4.54,0.985,3126.0,12,1.0,57,4,3,1107,0.001058,0.0403,30.3951,93,50.5,0.0179,0.0079,0,0,0,0,0.089337,0.015625,40,0.8251,4.66,0.3821,26,4,27,751,1237,505,0.0011,0.9989,2987.0,1.5
95,4890,3124,2,5,3,1.9258,1,16.1,14,3106,4.54,0.9994,3125.8,18,1.0,59,5,3,1117,0.001102,0.033,51.4286,94,48.0,0.0184,0.0066,1,0,0,0,0.071429,0.015625,42,0.7812,4.7314,0.3833,24,5,30,772,1246,502,0.001,0.999,2773.9,1.7
96,4889,3097,0,0,3,1.9498,2,16.1,14,3083,4.59,0.9917,3123.0,14,1.0,56,0,3,1089,0.001302,0.0354,43.3437,95,50.7,0.0182,0.0078,0,1,0,0,0.073746,0.015625,42,0.7881,4.8052,0.3842,23,3,30,779,1254,521,0.0011,0.9989,2967.9,1.5
97,4889,3077,0,0,3,1.8294,1,16.0,15,3062,4.58,0.9866,3118.6,15,1.0,55,2,3,1089,0.000967,0.0387,35.0404,96,52.4,0.0184,0.0067,0,0,0,0,0.110825,0.015625,42,0.859,4.916,0.3848,24,3,28,814,1209,488,0.0009,0.9991,2807.5,1.8
98,4887,3066,0,0,3,1.8003,1,16.0,12,3049,4.5,0.9847,3113.6,17,1.0,55,7,7,1089,0.000934,0.0308,38.0438,97,53.2,0.0187,0.0066,0,0,0,0,0.084034,0.015625,42,0.8141,5.0,0.3858,22,3,30,779,1249,489,0.0008,0.9992,2959.7,1.8
99,4886,3156,2,5,3,1.7566,1,16.0,3152,0,4.64,1.0175,3119.4,22,1.0,55,3,3,1096,0.001154,0.033,59.4901,98,54.2,0.0185,0.007,2,0,0,0,0.057692,0.015625,38,0.7292,5.0577,0.3861,22,3,30,787,1260,500,0.0009,0.9991,3203.2,1.7
100,4885,3058,1,5,3,1.8908,1,16.0,13,3041,4.53,0.9822,3113.5,17,1.0,56,1,0,1108,0.001107,0.0371,46.9613,99,54.2,0.0191,0.006,1,0,0,0,0.082228,0.015625,39,0.81,5.1399,0.3865,22,3,31,797,1195,501,0.0009,0.9991,2921.6,1.9
101,4882,3097,0,0,3,1.8875,2,22.1,10,3078,4.56,0.9952,3112.0,19,1.0,61,9,4,1146,0.001278,0.036,50.9383,100,50.7,0.0177,0.0074,0,0,0,0,0.07455,0.015625,43,0.7904,5.2145,0.3861,25,3,33,847,1184,496,0.0014,0.9986,2783.4,1.7
102,4880,3030,0,0,3,1.9401,1,23.3,5,3020,4.51,0.9761,3104.2,10,1.0,60,0,1,1142,0.001061,0.0333,29.4118,101,52.5,0.0173,0.0066,0,0,0,0,0.077778,0.015625,42,0.7991,5.2923,0.3865,25,3,32,778,1169,497,0.0009,0.9991,2673.6,1.9
103,4878,3060,3,5,3,1.9532,1,23.2,9,3042,4.52,0.9871,3099.9,18,1.0,64,5,1,1187,0.001196,0.0312,48.913,102,50.1,0.0169,0.0062,2,0,0,0,0.065104,0.015625,43,0.76,5.3574,0.3859,26,3,35,761,1273,473,0.001,0.999,2706.6,1.7
104,4878,3134,1,5,3,1.9839,1,23.2,3157,0,4.64,1.0198,3106.4,11,1.0,63,3,4,1208,0.00121,0.04,28.0112,103,51.7,0.0172,0.0074,1,0,0,0,0.069333,0.015625,44,0.7746,5.4187,0.3854,25,4,34,790,1274,478,0.001,0.999,2883.4,1.8
105,4878,3119,0,0,3,1.9966,2,23.1,3119,0,4.58,1.0066,3108.6,10,1.0,60,1,4,1190,0.001067,0.0361,27.3224,104,55.2,0.017,0.0064,0,0,0,0,0.07732,0.015625,44,0.7979,5.4728,0.3855,25,3,32,819,1296,466,0.001,0.999,2891.6,1.7
106,4878,3146,1,3,3,1.966,1,23.1,3155,0,4.54,1.0167,3114.0,11,1.0,59,1,2,1179,0.001058,0.0369,30.8123,105,57.0,0.0168,0.0063,0,0,0,0,0.058047,0.015625,43,0.7308,5.5309,0.3857,23,4,32,801,1252,516,0.001,0.999,2924.0,1.8
107,4878,3041,0,0,3,1.933,1,23.1,3,3038,4.47,0.9787,3107.1,3,1.0,59,0,0,1162,0.000848,0.0315,8.2192,106,58.0,0.0176,0.006,0,0,0,0,0.073491,0.015625,41,0.7874,5.6044,0.3858,23,4,32,764,1239,487,0.0008,0.9992,3117.9,2.1
108,4878,3013,1,4,3,1.9756,1,23.1,7,3006,4.52,0.9725,3098.1,7,1.0,60,1,0,1175,0.000861,0.0299,19.5531,107,58.0,0.0174,0.0065,0,0,0,0,0.07337,0.015625,41,0.787,5.6777,0.3859,23,4,33,809,1204,464,0.001,0.999,3183.8,1.7
109,4876,3115,1,4,3,1.9342,1,23.1,3122,0,4.61,1.0099,3101.4,10,1.0,60,1,1,1183,0.000926,0.0298,25.7069,108,58.6,0.0173,0.0058,0,0,0,0,0.064516,0.015625,41,0.7578,5.7422,0.386,22,4,34,813,1195,519,0.001,0.999,2850.8,1.9
110,4875,3055,0,0,3,1.9781,2,23.2,8,3047,4.54,0.9865,3096.9,8,1.0,60,1,1,1178,0.00091,0.0405,19.6078,109,59.6,0.0174,0.0071,0,0,0,0,0.067568,0.015625,41,0.7688,5.8071,0.3861,22,4,34,768,1242,513,0.0011,0.9989,2788.8,1.8
111,4872,3107,2,5,3,1.9904,1,23.2,3091,0,4.58,1.0029,3097.9,16,1.0,62,7,5,1228,0.000866,0.0351,43.4783,110,58.6,0.0175,0.0078,1,0,0,0,0.083784,0.015625,43,0.8135,5.8909,0.3859,24,4,34,791,1212,529,0.001,0.999,3169.8,1.4
112,4872,3091,2,5,3,1.9845,1,22.9,5,3081,4.64,0.998,3097.2,10,1.0,63,5,4,1228,0.000917,0.0273,23.3161,111,58.4,0.0158,0.0054,1,1,0,0,0.076923,0.015625,41,0.7969,5.9678,0.3861,25,4,34,811,1226,495,0.0009,0.9991,2908.7,1.9
113,4871,2989,3,4,3,1.9824,2,15.9,5,2976,4.5,0.9683,3086.9,13,1.0,66,6,3,1237,0.001002,0.0318,30.3797,112,56.7,0.0158,0.0063,0,0,0,0,0.085575,0.015625,42,0.8174,6.0485,0.3862,28,4,34,816,1117,466,0.001,0.999,2809.4,1.8
114,4871,3132,1,3,1,1.9666,2,15.9,3178,0,4.7,1.0287,3096.3,7,1.0,67,1,0,1235,0.000913,0.0338,15.0754,113,56.8,0.0152,0.0067,0,0,0,0,0.07971,0.015625,42,0.804,6.1282,0.3861,28,4,35,791,1247,477,0.0011,0.9989,2683.9,1.8
115,4870,3063,0,0,3,1.9666,2,15.8,4,3059,4.57,0.9903,3093.1,4,1.0,67,4,4,1244,0.000775,0.0314,10.0503,114,57.7,0.016,0.006,0,0,0,0,0.060386,0.015625,42,0.7412,6.1886,0.3863,27,4,36,784,1178,468,0.0011,0.9989,2802.6,1.6
116,4867,3122,1,5,1,1.9544,1,16.0,3127,0,4.52,1.0128,3097.3,10,1.0,65,2,4,1259,0.000886,0.0319,23.2558,115,60.4,0.0164,0.0066,1,0,0,0,0.068796,0.015625,42,0.7729,6.2574,0.386,26,4,35,811,1237,516,0.0011,0.9989,2830.6,1.6
117,4867,3114,3,5,2,1.9281,1,16.2,3103,0,4.59,1.0058,3099.2,14,1.0,68,6,3,1279,0.000985,0.0337,38.7812,116,58.7,0.0158,0.0068,2,0,0,0,0.07513,0.015625,44,0.792,6.317,0.3856,25,6,37,801,1250,501,0.0011,0.9989,2874.1,1.6
118,4865,3108,3,5,3,1.8752,2,16.1,3092,0,4.59,1.0055,3101.0,26,1.0,70,4,2,1320,0.001053,0.029,56.6038,117,58.0,0.0156,0.0058,2,0,0,0,0.069042,0.015625,44,0.7737,6.3749,0.3855,25,6,39,720,1230,522,0.001,0.999,2802.1,1.9
119,4863,3119,1,4,1,1.9293,2,16.0,3114,0,4.63,1.0093,3104.0,19,1.0,70,2,2,1324,0.001043,0.0281,41.0023,118,58.9,0.0149,0.0059,0,0,0,0,0.0671,0.015625,43,0.7671,6.442,0.3854,24,6,40,792,1195,529,0.0009,0.9991,2697.1,2.1
120,4858,2987,0,0,1,1.9197,2,16.0,6,2976,4.51,0.9658,3092.9,11,1.0,66,1,5,1295,0.00089,0.0317,27.7778,119,62.7,0.0159,0.0057,0,0,0,0,0.065963,0.015625,43,0.7631,6.5053,0.3853,24,4,38,740,1206,456,0.001,0.999,2837.7,1.9
121,4855,3046,0,0,3,1.9089,1,15.6,0,3046,4.57,0.9863,3088.4,0,1.0,66,0,0,1262,0.000868,0.0339,0.0,120,63.7,0.0161,0.0072,0,0,0,0,0.062663,0.015625,42,0.7507,6.568,0.3853,24,4,38,777,1175,516,0.001,0.999,2991.7,1.8
122,4855,3065,1,5,3,1.8235,1,15.7,5,3060,4.52,0.9931,3086.2,5,1.0,64,1,3,1282,0.000843,0.0356,13.369,121,66.3,0.0163,0.0068,1,1,0,0,0.091603,0.015625,43,0.8294,6.6596,0.3853,23,5,36,775,1212,524,0.0011,0.9989,2902.1,1.7
123,4852,3136,1,5,3,1.871,1,15.8,3153,0,4.64,1.0233,3093.8,13,1.0,66,4,2,1268,0.000889,0.0368,33.1633,122,65.2,0.0159,0.0074,1,0,0,0,0.078431,0.015625,43,0.8008,6.738,0.385,25,5,36,787,1256,517,0.0009,0.9991,3022.7,1.8
124,4848,3092,0,0,3,1.8095,2,15.9,6,3086,4.51,0.9995,3093.6,6,1.0,63,1,4,1267,0.000798,0.0302,12.1065,123,68.7,0.0169,0.006,0,1,0,0,0.067442,0.015625,43,0.7683,6.8055,0.385,23,5,35,779,1244,479,0.001,0.999,3002.7,1.9
125,4845,3051,2,3,3,1.9363,1,15.7,1,3045,4.55,0.9875,3089.5,6,1.0,64,6,5,1271,0.000828,0.0302,14.5985,124,68.6,0.0163,0.0058,0,1,0,0,0.069767,0.015625,43,0.776,6.8752,0.3848,24,5,35,811,1264,455,0.0011,0.9989,2819.5,2.0
126,4842,3067,0,0,3,1.9322,1,15.6,0,3062,4.61,0.9934,3087.4,5,1.0,64,0,0,1235,0.000835,0.0369,13.5501,125,69.6,0.0163,0.0076,0,0,0,0,0.065963,0.015625,42,0.7631,6.928,0.3846,24,5,35,794,1219,483,0.001,0.999,2959.9,1.7
127,4839,3073,0,0,3,1.9574,1,15.6,4,3064,4.49,0.9958,3086.0,9,1.0,66,4,2,1242,0.000835,0.0317,22.9008,125,66.5,0.0156,0.0062,0,0,0,0,0.053659,0.015625,44,0.7088,6.9816,0.3844,24,5,37,786,1203,522,0.0011,0.9989,2846.0,1.8
128,4835,3059,0,0,3,1.9621,1,21.6,0,3059,4.56,0.9921,3083.5,0,1.0,63,0,3,1238,0.000775,0.0324,0.0,126,70.7,0.0162,0.0062,0,0,0,0,0.07027,0.015625,44,0.7776,7.0519,0.3842,23,5,35,809,1211,485,0.0009,0.9991,2982.6,1.9
129,4833,3018,1,3,3,1.8644,1,22.8,4,3014,4.52,0.9808,3077.2,4,1.0,63,3,3,1242,0.000664,0.0343,5.8651,127,71.6,0.0161,0.0064,0,0,0,0,0.071429,0.015625,41,0.7812,7.1005,0.3846,22,5,36,753,1247,463,0.001,0.999,2734.2,2.1
130,4832,2970,0,0,3,1.9166,1,22.7,0,2970,4.46,0.9684,3067.0,0,1.0,63,0,0,1229,0.000672,0.0322,0.0,128,72.6,0.0171,0.0063,0,0,0,0,0.069307,0.015625,40,0.7746,7.1698,0.3846,22,5,36,773,1178,486,0.001,0.999,2783.3,2.0
131,4830,3059,1,3,3,1.9328,1,22.7,5,3054,4.56,0.9976,3066.2,5,1.0,63,4,4,1255,0.000702,0.0289,7.5758,129,73.3,0.0166,0.0059,0,0,0,0,0.06988,0.015625,43,0.7764,7.2397,0.3848,21,5,37,752,1238,493,0.001,0.999,3212.0,1.5
132,4827,3065,0,0,3,1.9656,1,22.7,0,3065,4.61,0.9996,3066.1,0,1.0,63,0,0,1225,0.000652,0.0347,0.0,130,74.3,0.0166,0.0066,0,0,0,0,0.064516,0.015625,41,0.7578,7.3017,0.3851,21,5,37,760,1201,525,0.0009,0.9991,3003.8,1.9
133,4826,3066,1,4,3,1.8979,1,22.8,4,3062,4.59,1.0,3066.1,4,1.0,62,1,2,1241,0.000687,0.0357,10.6952,131,76.5,0.0166,0.0073,0,0,0,0,0.058673,0.015625,41,0.7337,7.3604,0.3852,22,5,35,806,1184,466,0.0009,0.9991,2864.5,2.0
134,4826,3098,1,3,3,1.987,1,18.0,3105,0,4.61,1.0126,3070.2,4,1.0,62,2,2,1247,0.000675,0.0314,8.0863,132,77.3,0.0163,0.0067,0,0,0,0,0.081152,0.015625,40,0.8075,7.4415,0.386,22,5,35,777,1268,486,0.001,0.999,3223.6,1.6
135,4824,3028,1,5,3,1.9701,2,15.5,3,3020,4.45,0.9875,3066.2,8,1.0,63,1,0,1240,0.000691,0.0329,19.5599,133,77.1,0.0171,0.0058,1,0,0,0,0.063529,0.015625,41,0.7541,7.5051,0.3866,22,5,36,767,1211,496,0.001,0.999,3154.2,1.5
136,4824,3029,0,0,3,1.948,2,15.5,3,3021,4.53,0.989,3062.6,8,1.0,62,0,1,1240,0.000762,0.0333,19.9501,134,79.0,0.0164,0.0065,0,1,0,0,0.069048,0.015625,41,0.7737,7.5741,0.3869,22,5,35,851,1194,455,0.001,0.999,2885.8,1.8
137,4824,3064,1,4,3,1.892,1,15.8,3052,0,4.58,1.0004,3062.8,12,1.0,63,2,1,1238,0.000691,0.0327,31.4136,135,78.8,0.0162,0.007,0,0,0,0,0.067839,0.015625,41,0.7697,7.642,0.3874,23,5,35,789,1198,488,0.0009,0.9991,2934.6,2.0
138,4821,3049,1,3,3,1.7742,1,15.8,0,3045,4.55,0.9959,3061.5,4,1.0,64,3,2,1249,0.000614,0.0293,11.2045,136,78.5,0.0162,0.0068,0,0,0,0,0.077128,0.015625,42,0.7974,7.7191,0.3876,24,4,36,772,1179,510,0.001,0.999,2963.3,1.7
139,4818,3046,0,0,3,1.7259,2,16.1,0,3046,4.47,0.9954,3060.0,0,1.0,64,0,0,1237,0.000641,0.0407,0.0,137,79.5,0.0161,0.0063,0,0,0,0,0.068702,0.015625,42,0.7726,7.7878,0.3877,24,4,36,800,1189,472,0.0008,0.9992,2730.9,2.3
140,4817,3078,2,5,3,1.7887,1,15.9,3078,0,4.58,1.0083,3062.7,10,1.0,65,3,2,1282,0.000747,0.0295,23.2558,138,79.2,0.0161,0.0064,1,0,0,0,0.088452,0.015625,44,0.8234,7.8762,0.388,23,4,38,789,1227,465,0.001,0.999,2980.1,1.8
141,4816,2940,0,0,1,1.852,1,15.7,6,2934,4.48,0.9636,3051.0,6,1.0,64,2,3,1266,0.000802,0.0335,10.8992,139,81.1,0.0157,0.0067,0,1,0,0,0.059278,0.015625,42,0.7364,7.9355,0.3883,23,4,37,740,1204,491,0.001,0.999,2845.2,1.8
142,4816,3060,5,5,1,1.908,1,15.6,3046,0,4.58,1.0048,3052.5,21,1.0,68,8,4,1330,0.000864,0.0366,48.5934,140,75.3,0.0147,0.0065,3,0,0,0,0.053659,0.015625,43,0.7088,7.9892,0.3885,23,5,40,816,1198,471,0.0013,0.9987,2593.4,2.1
143,4815,3051,0,0,1,1.9185,1,15.6,4,3047,4.51,0.9996,3052.4,4,1.0,68,0,0,1312,0.000813,0.0267,9.324,141,76.3,0.0151,0.0049,0,0,0,0,0.075724,0.015625,43,0.7937,8.0649,0.3887,23,5,40,774,1220,492,0.001,0.999,2844.0,2.0
144,4815,3033,0,0,0,1.9123,1,15.6,0,3033,4.57,0.9943,3050.5,0,1.0,67,0,1,1312,0.000777,0.0282,0.0,142,78.4,0.0152,0.0052,0,1,0,0,0.061176,0.015625,43,0.7446,8.1261,0.389,23,5,39,754,1244,464,0.0009,0.9991,3059.0,1.8
145,4813,3082,1,4,1,1.9569,1,15.5,3100,0,4.62,1.0155,3055.5,3,1.0,68,1,0,1302,0.000762,0.0299,7.6142,143,78.2,0.015,0.0068,0,0,0,0,0.067332,0.015625,43,0.7679,8.1759,0.3893,23,5,40,796,1242,497,0.001,0.999,2942.9,1.9
146,4811,3008,0,0,1,1.9076,1,15.8,1,3007,4.53,0.9859,3051.0,1,1.0,66,1,3,1298,0.000759,0.0298,0.0,144,80.3,0.0161,0.0065,0,1,0,0,0.064516,0.015625,44,0.7578,8.2256,0.3893,23,5,38,767,1227,485,0.0011,0.999,2737.3,1.9
147,4810,3134,3,5,1,1.9139,1,15.5,3177,0,4.68,1.0396,3063.7,8,1.0,68,2,0,1301,0.000737,0.0415,19.9501,145,79.0,0.0158,0.0071,1,0,0,0,0.07561,0.015625,43,0.7933,8.2744,0.3896,25,5,38,823,1210,522,0.0012,0.9988,2879.8,1.7
148,4808,3042,0,0,3,1.9437,1,15.5,3,3039,4.62,0.9936,3061.7,3,1.0,68,0,0,1301,0.00074,0.0441,7.5758,146,80.0,0.0147,0.0061,0,0,0,0,0.056373,0.015625,43,0.7228,8.3258,0.3898,25,5,38,778,1183,484,0.0009,0.9991,2965.0,1.9
149,4807,3086,0,0,3,1.9749,1,15.4,3093,0,4.63,1.0101,3064.9,3,1.0,68,0,0,1301,0.000616,0.0259,7.335,147,81.0,0.0155,0.0058,0,0,0,0,0.061321,0.015625,43,0.7452,8.3871,0.39,25,5,38,779,1239,496,0.0009,0.9991,2822.0,2.0
150,4806,3071,1,3,3,1.9662,1,15.6,3072,0,4.52,1.0044,3066.4,8,1.0,70,4,2,1313,0.000681,0.0288,18.3486,148,79.6,0.0148,0.0055,0,0,0,0,0.05531,0.015625,43,0.7175,8.427,0.3904,27,5,38,800,1198,499,0.001,0.999,2783.6,1.7
151,4801,2954,0,0,3,1.9926,1,15.5,6,2948,4.47,0.9667,3055.7,6,1.0,71,3,2,1318,0.000697,0.0263,16.6667,149,79.5,0.0146,0.0051,0,0,0,0,0.071053,0.015625,44,0.7801,8.498,0.3906,26,5,40,750,1197,452,0.0009,0.9991,3026.4,1.8
152,4798,3075,1,5,3,1.9877,1,15.4,3074,0,4.64,1.0104,3059.0,17,1.0,75,10,6,1367,0.000791,0.0498,40.5728,150,76.1,0.0152,0.007,1,0,0,0,0.052036,0.015625,48,0.6997,8.5342,0.3903,25,9,41,799,1212,484,0.001,0.999,2761.4,1.6
153,4796,3101,3,5,1,1.9819,1,15.6,3104,0,4.69,1.0189,3065.1,19,1.0,77,4,2,1401,0.000866,0.0503,44.9173,151,75.1,0.0139,0.0069,2,0,0,0,0.09611,0.015625,49,0.8374,8.6006,0.39,26,9,42,802,1214,515,0.001,0.999,2650.3,1.8
154,4794,3134,2,5,3,1.9749,2,15.5,3178,0,4.71,1.0364,3076.9,11,1.0,76,2,3,1429,0.000867,0.0305,23.3546,152,77.0,0.0133,0.0056,1,0,0,0,0.0611,0.015625,49,0.7443,8.6576,0.3897,27,6,43,840,1243,496,0.001,0.999,2718.1,2.0
155,4792,3053,1,3,3,1.9656,2,15.4,6,3047,4.61,0.993,3074.7,6,1.0,76,1,1,1422,0.000743,0.0286,13.6674,153,77.9,0.0139,0.0054,0,0,0,0,0.059471,0.015625,47,0.7373,8.6929,0.3894,27,7,42,777,1200,483,0.001,0.999,2934.1,1.8
156,4791,3022,1,5,1,1.9542,2,15.4,6,3011,4.63,0.9845,3069.6,11,1.0,76,1,1,1429,0.000732,0.0374,24.9433,154,78.9,0.0138,0.006,1,0,0,0,0.076923,0.015625,47,0.7969,8.7698,0.3893,27,6,43,781,1164,526,0.001,0.999,3143.4,1.5
157,4789,3006,0,0,3,1.9593,2,15.3,3,2998,4.5,0.9812,3063.6,8,1.0,78,5,3,1435,0.000703,0.0266,17.0213,155,77.8,0.0146,0.0059,0,0,0,0,0.071721,0.015625,47,0.7821,8.8415,0.3893,27,6,45,785,1163,482,0.0009,0.9991,2749.2,1.9
158,4789,3000,1,5,3,1.9242,1,15.3,3,2987,4.54,0.9812,3057.5,13,1.0,79,1,0,1437,0.000708,0.0254,29.2135,156,77.8,0.0136,0.0052,1,0,0,0,0.076271,0.015625,47,0.7951,8.9178,0.389,27,6,46,766,1191,487,0.0009,0.9991,2844.7,1.9
159,4789,3063,1,5,1,1.8703,1,15.4,3056,0,4.55,1.0019,3058.1,8,1.0,79,1,1,1454,0.000767,0.0281,19.4175,157,78.8,0.0134,0.0056,1,0,0,0,0.06089,0.015625,47,0.7434,8.9552,0.3887,27,6,46,759,1237,482,0.001,0.999,2802.5,1.8
160,4788,2991,1,5,1,1.7575,2,15.4,6,2980,4.51,0.9801,3051.7,11,1.0,77,2,4,1479,0.000808,0.0308,23.2019,158,81.6,0.0138,0.006,1,0,0,0,0.059471,0.015625,49,0.7373,9.0147,0.3884,27,6,44,751,1154,506,0.0011,0.9989,2772.1,2.1
161,4786,3036,0,0,0,1.8496,2,15.6,5,3026,4.58,0.9953,3050.2,10,1.0,76,0,1,1445,0.000714,0.0297,21.692,159,83.5,0.0138,0.0058,0,0,0,0,0.044492,0.015625,47,0.6488,9.0507,0.388,27,6,43,783,1209,491,0.001,0.999,2968.3,1.9
162,4784,3001,3,5,1,1.8638,1,15.4,0,2982,4.53,0.9854,3045.6,19,1.0,79,3,0,1493,0.000768,0.0247,37.4016,160,81.3,0.0135,0.0048,3,0,0,0,0.053131,0.015625,48,0.7059,9.1039,0.3876,29,6,44,766,1191,476,0.001,0.999,2899.3,1.8
163,4784,3088,0,0,3,1.922,1,15.3,3105,0,4.67,1.0206,3052.2,10,1.0,78,0,1,1493,0.000766,0.0265,19.7239,161,83.3,0.0137,0.0051,0,1,0,0,0.054924,0.015625,48,0.7155,9.1588,0.3871,29,6,43,801,1179,515,0.0009,0.9991,2943.3,2.1
164,4781,3060,2,5,3,1.9543,1,15.3,3050,0,4.57,1.0029,3053.1,12,1.0,84,7,1,1503,0.000732,0.0283,25.2101,162,78.3,0.013,0.0052,1,0,0,0,0.050505,0.015625,47,0.6906,9.1931,0.3869,29,8,47,787,1229,483,0.001,0.999,2820.9,1.8
165,4780,3043,0,0,3,1.9822,1,15.4,7,3032,4.57,0.997,3052.1,11,1.0,82,3,5,1499,0.000775,0.0279,22.7273,163,80.2,0.013,0.0046,0,1,0,0,0.03992,0.015625,49,0.6086,9.2251,0.3863,30,7,45,781,1220,493,0.0012,0.9988,2730.7,1.8
166,4780,3063,1,4,3,1.97,1,15.4,3053,0,4.57,1.0035,3053.3,11,1.0,80,1,3,1489,0.00067,0.0256,22.9167,164,81.6,0.0131,0.0051,0,1,0,0,0.045365,0.015625,48,0.6556,9.2566,0.3858,31,7,42,805,1210,462,0.0009,0.9991,2903.8,1.8
167,4779,3051,1,5,3,1.9735,1,15.4,8,3043,4.54,0.9993,3053.1,8,1.0,81,1,0,1494,0.000753,0.0321,16.7015,165,81.6,0.0133,0.0057,1,0,0,0,0.058116,0.015625,49,0.7311,9.2807,0.3852,31,7,43,844,1174,499,0.001,0.999,2931.6,1.8
168,4777,3126,2,5,3,1.9463,2,15.3,3169,0,4.71,1.0384,3065.4,14,1.0,84,6,3,1524,0.000697,0.0219,27.027,166,79.7,0.0124,0.0047,1,0,0,0,0.063985,0.015625,50,0.7558,9.3447,0.3849,33,7,44,839,1192,520,0.0009,0.9991,2834.2,2.0
169,4775,3054,0,0,3,1.9053,2,15.4,3,3046,4.56,0.9966,3064.3,8,1.0,81,0,3,1499,0.000659,0.0306,18.1818,167,83.4,0.0131,0.0047,0,0,0,0,0.045952,0.015625,49,0.66,9.3906,0.3842,32,5,44,776,1227,478,0.001,0.999,2842.0,1.9
170,4774,3009,0,0,3,1.7673,1,15.4,3,3001,4.55,0.9836,3059.1,8,1.0,80,0,1,1485,0.000556,0.028,18.0587,168,85.4,0.0127,0.0053,0,1,0,0,0.058065,0.015625,49,0.7309,9.4358,0.3837,32,5,43,771,1177,502,0.0009,0.9991,2779.1,2.1
171,4769,3011,0,0,3,1.7634,1,15.4,3,3003,4.59,0.9858,3054.5,8,1.0,79,0,1,1458,0.000635,0.0297,17.8971,169,87.3,0.0134,0.0059,0,0,0,0,0.061441,0.015625,48,0.7457,9.4803,0.3833,32,5,42,789,1215,449,0.001,0.999,2844.8,1.7
172,4768,3009,0,0,3,1.754,1,15.3,0,3004,4.6,0.9865,3050.2,5,1.0,82,5,2,1476,0.000577,0.0276,11.1857,170,85.0,0.0134,0.0059,0,0,0,0,0.065817,0.015625,49,0.7626,9.5376,0.3832,34,6,42,779,1207,458,0.0009,0.9991,2933.8,1.8
173,4768,3018,0,0,3,1.7273,1,15.2,2,3011,4.61,0.9905,3047.1,7,1.0,79,2,5,1465,0.000511,0.0304,15.873,171,87.8,0.0133,0.0052,0,0,0,0,0.043478,0.015625,49,0.6406,9.5811,0.3829,31,6,42,813,1157,462,0.001,0.999,2902.4,1.9
174,4768,3034,0,0,3,1.8058,1,15.3,2,3027,4.53,0.9961,3045.9,7,1.0,80,2,1,1464,0.000548,0.0407,13.3929,172,87.7,0.0133,0.0059,0,0,0,0,0.066381,0.015625,48,0.7646,9.6346,0.3826,32,6,42,765,1212,480,0.001,0.999,2881.3,1.8
175,4767,2951,1,5,3,1.8505,1,15.2,0,2946,4.51,0.9717,3036.8,5,1.0,80,1,1,1473,0.000577,0.0255,11.1857,173,88.7,0.013,0.0051,1,0,0,0,0.055319,0.015625,49,0.7175,9.6899,0.3823,31,6,43,760,1223,445,0.0009,0.9991,2737.5,2.0
176,4763,3097,2,5,3,1.9142,1,15.4,3133,0,4.64,1.0327,3047.3,14,1.0,79,2,3,1490,0.000656,0.0313,28.3976,174,90.5,0.0133,0.0057,1,1,0,0,0.060665,0.015625,49,0.7424,9.7506,0.382,31,6,42,761,1251,493,0.0011,0.9989,2900.5,1.8
