window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
89,4876,3184,1,3,3,1.9876,2,17.1,3203,0,4.61,1.0269,3133.7,15,1.0,62,5,2,1133,0.001285,0.0336,40.8163,88,44.5,0.0185,0.0068,0,0,0,0,0.056022,0.015625,45,0.7211,3.3595,0.3422,21,6,35,822,1293,493,0.0009,0.9991,2695.2,1.8
90,4876,3145,1,5,3,1.9628,2,17.0,3142,0,4.6,1.0056,3135.6,11,1.0,59,2,5,1156,0.001266,0.0299,26.5252,89,47.5,0.0191,0.0057,1,1,0,0,0.049875,0.015625,46,0.6867,3.4069,0.3417,20,4,35,794,1245,545,0.0009,0.9991,2614.5,2.0
91,4876,3093,1,3,3,1.9349,2,17.0,6,3087,4.66,0.9877,3131.5,6,1.0,60,1,0,1113,0.001155,0.04,19.0476,90,47.7,0.0185,0.007,0,0,0,0,0.058462,0.015625,45,0.7327,3.4438,0.3412,20,5,35,807,1207,511,0.0008,0.9992,2759.7,1.9
92,4876,3124,1,5,3,1.9638,2,17.0,10,3109,4.5,0.9978,3130.8,15,1.0,63,6,3,1151,0.001176,0.0311,43.7318,91,46.3,0.0183,0.0062,1,0,0,0,0.048023,0.015625,45,0.6746,3.4777,0.3404,20,6,37,801,1189,513,0.0009,0.9991,2809.8,1.6
93,4875,3162,1,5,3,1.9785,2,17.0,3156,0,4.66,1.0119,3134.7,16,1.0,63,1,1,1168,0.00121,0.0331,45.584,92,47.2,0.0174,0.0062,1,0,0,0,0.063536,0.015625,46,0.7541,3.5412,0.3398,19,6,38,800,1276,511,0.0011,0.9989,2717.7,1.8
94,4874,3151,1,4,3,1.9926,2,17.0,3161,0,4.61,1.011,3138.4,12,1.0,62,2,3,1184,0.001294,0.0352,33.2326,93,48.9,0.0187,0.0074,0,0,0,0,0.058651,0.015625,47,0.7336,3.5882,0.3393,19,4,39,801,1248,544,0.001,0.999,3001.6,1.5
95,4872,3141,0,0,3,1.9839,2,17.0,3143,0,4.58,1.0036,3139.6,8,1.0,58,0,4,1165,0.001147,0.0387,23.1214,94,52.9,0.0189,0.0083,0,1,0,0,0.063536,0.015625,45,0.7541,3.6517,0.3386,18,3,37,794,1258,509,0.0011,0.9989,2899.6,1.5
96,4868,3034,0,0,3,1.9701,1,17.0,2,3032,4.53,0.9695,3129.5,2,1.0,59,2,1,1137,0.001063,0.0371,5.8651,95,52.9,0.0195,0.0067,0,0,0,0,0.051429,0.015625,45,0.6962,3.7003,0.3382,18,3,38,779,1204,497,0.0014,0.9986,3028.3,1.4
97,4865,3091,0,0,3,1.7347,1,16.9,5,3086,4.57,0.9889,3125.8,5,1.0,61,5,3,1150,0.001117,0.0308,14.9254,96,52.0,0.0183,0.0063,0,0,0,0,0.070028,0.015625,46,0.7769,3.7703,0.3375,19,3,39,758,1231,484,0.001,0.999,2913.5,1.4
98,4861,3154,1,4,3,1.8479,1,16.8,3156,0,4.66,1.0113,3129.6,9,1.0,61,2,2,1147,0.001013,0.032,22.4719,97,53.0,0.0187,0.0069,0,0,0,0,0.045333,0.015625,46,0.6553,3.813,0.3372,19,3,39,834,1210,494,0.0009,0.9991,2974.0,1.6
99,4860,3005,0,0,3,1.871,1,16.8,5,3000,4.56,0.9638,3117.7,5,1.0,61,0,0,1141,0.001039,0.0315,14.9701,98,54.0,0.0178,0.007,0,0,0,0,0.051576,0.015625,45,0.697,3.8559,0.3372,19,3,39,793,1202,456,0.0009,0.9991,2749.9,2.0
100,4859,3089,0,0,3,1.8776,1,16.8,1,3085,4.58,0.9917,3115.0,4,1.0,60,4,5,1149,0.000978,0.0345,5.988,99,54.5,0.0166,0.0071,0,1,0,0,0.066092,0.015625,46,0.7636,3.922,0.3367,18,3,39,749,1254,504,0.0008,0.9992,2986.9,1.8
101,4856,3033,1,4,3,1.9593,1,16.8,7,3026,4.58,0.9761,3107.2,7,1.0,59,4,5,1135,0.001101,0.0403,21.021,100,55.2,0.0186,0.0077,0,1,0,0,0.07781,0.015625,46,0.7992,3.9998,0.3362,18,3,38,767,1220,480,0.0009,0.9991,2810.9,1.7
102,4856,3103,2,5,3,1.9542,1,16.8,5,3093,4.54,0.9988,3106.8,10,1.0,61,2,0,1149,0.001187,0.0353,26.2467,101,54.4,0.0188,0.0073,2,0,0,0,0.052897,0.015625,47,0.7046,4.0275,0.3352,19,3,39,762,1229,525,0.001,0.999,2880.9,1.6
103,4856,3060,0,0,3,1.9708,2,16.8,2,3058,4.5,0.9864,3102.3,2,1.0,60,2,3,1157,0.001088,0.0401,0.0,102,54.6,0.0189,0.0077,0,0,0,0,0.056856,0.015625,47,0.7252,4.0777,0.3351,19,3,38,728,1256,532,0.0008,0.9992,2708.6,2.1
104,4855,3103,0,0,3,1.944,1,16.7,3100,0,4.53,1.0002,3102.4,3,1.0,58,3,5,1157,0.000989,0.0366,0.0,103,57.4,0.019,0.0068,0,0,0,0,0.056338,0.015625,47,0.7227,4.1312,0.3344,19,3,36,771,1238,514,0.001,0.999,2899.9,1.7
105,4854,3016,0,0,3,1.918,1,16.8,4,3012,4.49,0.9747,3094.2,4,1.0,60,4,2,1143,0.000939,0.0389,11.5942,104,56.5,0.018,0.0072,0,0,0,0,0.075,0.015625,46,0.7917,4.2062,0.3341,20,3,37,746,1184,507,0.0009,0.9991,2864.3,1.8
106,4854,3070,0,0,3,1.8862,1,16.7,4,3066,4.56,0.9929,3091.9,4,1.0,60,0,0,1143,0.000964,0.0361,11.4613,105,57.5,0.0179,0.0065,0,0,0,0,0.038889,0.015625,46,0.5982,4.2396,0.3335,20,3,37,800,1209,492,0.0009,0.9991,2881.0,1.8
107,4853,3092,0,0,3,1.9,1,16.8,3087,0,4.62,1.0,3091.9,5,1.0,60,1,1,1150,0.000926,0.0296,12.1581,106,58.5,0.0178,0.0061,0,0,0,0,0.044379,0.015625,47,0.6479,4.2751,0.3329,20,3,37,808,1254,503,0.001,0.999,3067.7,1.5
108,4853,2984,3,5,1,1.982,1,16.7,16,2968,4.53,0.9683,3081.6,16,1.0,63,6,3,1187,0.001106,0.048,43.3526,107,54.9,0.0173,0.0074,1,0,0,0,0.059322,0.015625,48,0.7366,4.3344,0.3319,20,5,38,728,1220,463,0.0009,0.9991,2747.4,1.8
109,4853,3086,1,3,3,1.9668,1,16.8,3086,0,4.63,1.0042,3083.0,10,1.0,65,7,5,1217,0.001006,0.0354,21.2766,108,54.1,0.0172,0.0071,0,0,0,0,0.058081,0.015625,48,0.731,4.3773,0.3312,21,5,39,795,1225,495,0.0013,0.9987,2688.7,1.5
110,4851,3148,0,0,3,1.9823,2,16.7,3168,0,4.67,1.0263,3091.5,5,1.0,65,1,1,1192,0.000854,0.0348,11.2676,109,55.1,0.0177,0.0069,0,0,0,0,0.064171,0.015625,48,0.7565,4.4281,0.3309,21,5,39,788,1234,501,0.0009,0.9991,2918.2,1.7
111,4851,3035,1,5,3,1.9881,1,16.9,7,3028,4.48,0.9834,3086.2,7,1.0,63,3,5,1222,0.001005,0.0405,16.9014,110,57.7,0.0178,0.0077,1,0,0,0,0.056757,0.015625,50,0.7247,4.4768,0.3299,19,5,39,790,1188,473,0.001,0.999,2825.9,1.5
112,4851,3075,1,4,3,1.9877,1,16.7,7,3068,4.63,0.9967,3085.1,7,1.0,63,5,5,1213,0.000901,0.0403,19.4986,111,58.6,0.0169,0.0078,0,0,0,0,0.05914,0.015625,50,0.7358,4.5037,0.3295,19,3,41,761,1228,513,0.001,0.999,2809.1,1.7
113,4849,3091,1,3,3,1.9656,2,16.8,3080,0,4.61,1.0026,3085.9,14,1.0,67,9,5,1251,0.000906,0.0348,36.8272,112,56.0,0.0151,0.0059,0,0,0,0,0.053476,0.015625,51,0.7078,4.5571,0.3286,19,4,44,768,1274,482,0.0009,0.9991,2726.3,1.8
114,4847,3140,3,4,3,1.9428,2,16.7,3182,0,4.68,1.0316,3096.2,12,1.0,69,4,2,1277,0.001041,0.0279,28.8714,113,55.3,0.0166,0.0066,0,0,0,0,0.045685,0.015625,53,0.658,4.5977,0.3273,20,4,45,741,1295,513,0.0008,0.9992,2821.0,2.0
115,4847,3056,1,5,1,1.9495,2,16.8,4,3043,4.53,0.9882,3092.4,13,1.0,68,1,2,1278,0.001026,0.0429,34.2105,114,57.1,0.0177,0.0075,1,0,0,0,0.090909,0.015625,52,0.8281,4.6886,0.3273,21,4,43,760,1224,519,0.0009,0.999,2876.7,1.7
116,4846,3099,0,0,3,1.8769,2,16.8,3102,0,4.59,1.004,3093.7,4,1.0,65,0,3,1263,0.000945,0.0326,10.582,115,60.6,0.0171,0.0074,0,0,0,0,0.067669,0.015625,52,0.7691,4.7563,0.3264,21,3,41,784,1210,478,0.0009,0.9991,3049.4,1.6
117,4843,3044,3,4,1,1.8925,1,16.8,6,3033,4.65,0.9854,3089.0,11,1.0,67,7,5,1271,0.000983,0.0361,24.3243,116,58.0,0.0163,0.0067,0,0,0,0,0.072165,0.015625,51,0.7835,4.8285,0.3257,24,3,40,784,1222,478,0.0009,0.9991,2502.3,2.0
118,4841,3098,0,0,1,1.9634,1,16.7,3107,0,4.48,1.0053,3090.7,0,1.0,65,0,2,1251,0.000955,0.0258,0.0,117,60.3,0.0169,0.0052,0,1,0,0,0.056701,0.015625,49,0.7244,4.8852,0.3252,23,3,39,805,1189,523,0.001,0.999,2594.5,2.0
119,4840,3021,0,0,0,1.9904,1,16.7,1,3020,4.48,0.9796,3084.0,1,1.0,63,1,3,1227,0.000967,0.0468,0.0,118,63.2,0.0168,0.0077,0,0,0,0,0.060606,0.015625,48,0.7422,4.9458,0.3247,21,3,39,774,1206,480,0.0009,0.9991,3083.9,1.7
120,4837,3047,2,4,1,1.9649,1,16.6,7,3040,4.55,0.9891,3080.5,7,1.0,63,2,2,1237,0.000908,0.0349,19.3906,119,64.1,0.0177,0.0073,0,0,0,0,0.067024,0.015625,49,0.7669,4.9914,0.3242,20,3,40,806,1190,499,0.0011,0.9989,2737.0,1.6
121,4835,3018,0,0,3,1.9837,1,16.6,9,3009,4.52,0.9816,3074.6,9,1.0,64,2,1,1221,0.000866,0.0285,21.5633,120,64.1,0.0172,0.0059,0,0,0,0,0.062176,0.015625,50,0.7487,5.0535,0.3239,20,3,41,796,1206,481,0.0009,0.9991,2791.6,1.8
122,4834,2956,1,4,3,1.981,1,16.7,12,2944,4.48,0.965,3063.3,12,1.0,65,3,2,1232,0.000871,0.044,31.4286,121,62.6,0.0162,0.0079,0,0,0,0,0.054945,0.015625,49,0.7156,5.1085,0.3231,20,2,43,776,1183,476,0.0009,0.9991,2617.0,2.2
123,4832,3098,2,5,3,1.9666,1,16.8,3108,0,4.67,1.0179,3069.1,16,1.0,65,4,4,1262,0.001031,0.0334,37.1353,122,61.9,0.0167,0.007,2,0,0,0,0.061697,0.015625,49,0.7467,5.1702,0.3229,20,2,43,787,1286,474,0.0008,0.9992,2816.8,2.1
124,4831,3037,0,0,3,1.967,2,16.8,2,3035,4.57,0.9905,3066.0,2,1.0,61,0,4,1241,0.000932,0.0347,5.6657,123,66.6,0.0176,0.0073,0,0,0,0,0.077333,0.015625,48,0.798,5.2475,0.3226,19,2,40,749,1202,503,0.0008,0.9992,2908.6,2.0
125,4831,3105,1,3,3,1.9587,1,16.7,3133,0,4.58,1.0197,3072.4,0,1.0,61,1,1,1185,0.00087,0.0281,0.0,124,66.1,0.0178,0.0054,0,0,0,0,0.081841,0.015625,45,0.8091,5.3294,0.3227,20,2,39,805,1234,501,0.0009,0.9991,3069.9,1.6
126,4830,3037,0,0,3,1.9369,1,16.9,0,3037,4.54,0.9896,3069.0,0,1.0,61,0,0,1185,0.000834,0.0299,0.0,125,67.1,0.0183,0.0068,0,0,0,0,0.050898,0.015625,45,0.693,5.3743,0.3225,20,2,39,766,1243,480,0.0008,0.9992,2768.0,2.0
127,4828,3082,1,4,3,1.8881,1,16.7,3087,0,4.71,1.0065,3071.1,4,1.0,62,2,1,1201,0.000824,0.0372,11.1421,126,67.0,0.0187,0.007,0,0,0,0,0.066489,0.015625,45,0.765,5.4328,0.3224,21,2,39,794,1204,515,0.0009,0.9991,2872.8,1.8
128,4828,2979,3,5,3,1.899,1,16.8,4,2966,4.44,0.9728,3062.3,13,1.0,65,5,2,1242,0.001054,0.0314,34.9462,127,64.8,0.0168,0.0066,1,0,0,0,0.096859,0.015625,47,0.8387,5.4982,0.3226,22,2,41,777,1167,473,0.001,0.999,2904.1,1.6
129,4828,3079,2,5,1,1.9054,2,16.8,3074,0,4.57,1.0058,3064.2,8,1.0,66,3,2,1267,0.000857,0.0361,18.9702,128,64.6,0.0168,0.0068,1,0,0,0,0.059278,0.015625,48,0.7364,5.5575,0.3224,24,2,40,805,1225,464,0.0011,0.9989,2918.6,1.6
130,4827,3081,2,4,3,1.9289,2,16.8,3079,0,4.59,1.0082,3066.9,13,1.0,68,4,2,1272,0.000882,0.029,32.5,129,63.6,0.0157,0.0056,0,0,0,0,0.072464,0.015625,48,0.7844,5.63,0.3225,26,2,40,815,1171,486,0.0009,0.9991,2829.7,1.9
131,4827,3129,0,0,3,1.8927,2,16.8,3147,0,4.62,1.0262,3075.3,9,1.0,66,0,2,1261,0.000903,0.038,22.2222,130,66.5,0.0177,0.008,0,1,0,0,0.095012,0.015625,47,0.8355,5.725,0.3226,25,2,39,792,1224,509,0.0009,0.9991,2887.7,1.9
132,4827,3084,1,5,3,1.8801,1,16.9,3084,0,4.61,1.0052,3077.0,9,1.0,66,1,1,1261,0.001004,0.0458,22.67,131,67.5,0.0159,0.0067,1,0,0,0,0.081928,0.015625,46,0.8093,5.7756,0.3224,24,2,40,795,1231,483,0.0009,0.9991,2961.9,1.7
133,4827,3072,1,5,3,1.9201,1,16.7,4,3063,4.54,0.9985,3076.5,9,1.0,67,1,0,1271,0.00094,0.0345,23.2558,132,67.4,0.0168,0.007,1,0,0,0,0.066502,0.015625,45,0.765,5.8372,0.3221,25,2,40,761,1237,485,0.001,0.999,2810.7,1.8
134,4826,3055,0,0,3,1.9287,2,16.7,4,3046,4.56,0.9937,3074.5,9,1.0,65,4,6,1282,0.000789,0.0316,14.9252,133,70.0,0.0166,0.006,0,1,0,0,0.076316,0.015625,45,0.7953,5.9135,0.3219,25,2,38,781,1203,519,0.001,0.999,2744.6,1.9
135,4825,2979,0,0,3,1.9386,1,16.6,0,2974,4.45,0.9718,3065.4,5,1.0,65,0,0,1241,0.000705,0.0394,13.587,134,71.0,0.0171,0.0067,0,0,0,0,0.08399,0.015625,45,0.814,5.9975,0.3221,25,2,38,753,1211,473,0.001,0.999,2966.3,1.6
136,4823,3079,3,5,1,1.9156,1,16.7,3075,0,4.61,1.0081,3068.0,18,1.0,67,5,3,1305,0.000906,0.03,38.6473,135,69.7,0.0161,0.0062,1,0,0,0,0.057737,0.015625,46,0.7294,6.0552,0.3217,25,2,40,768,1256,485,0.0009,0.9991,3047.5,1.8
137,4823,3071,0,0,1,1.9291,1,16.6,3080,0,4.62,1.0035,3069.2,0,1.0,67,0,0,1271,0.000896,0.0324,0.0,136,70.7,0.0163,0.007,0,0,0,0,0.054863,0.015625,46,0.7152,6.1101,0.3217,25,2,40,748,1281,485,0.001,0.999,2848.6,1.9
138,4823,3079,1,5,0,1.7763,1,16.6,3077,0,4.71,1.0041,3070.5,6,1.0,69,2,0,1292,0.000892,0.0356,15.625,137,69.6,0.0161,0.0068,1,0,0,0,0.068702,0.015625,47,0.7726,6.1788,0.3215,25,2,42,795,1223,461,0.0008,0.9992,2742.0,2.1
139,4820,3085,0,0,0,1.9547,1,16.6,3098,0,4.58,1.0081,3073.1,0,1.0,69,0,0,1291,0.000731,0.0333,0.0,138,70.6,0.0164,0.006,0,0,0,0,0.083333,0.015625,47,0.8125,6.2621,0.3216,25,2,42,775,1247,471,0.0008,0.9992,2934.8,1.8
140,4820,2994,1,4,0,1.9589,1,16.6,8,2986,4.56,0.9767,3065.6,8,1.0,70,6,5,1316,0.00077,0.0307,15.9151,139,68.9,0.0158,0.0069,0,0,0,0,0.081841,0.015625,47,0.8091,6.3439,0.3215,26,2,42,755,1177,502,0.0009,0.9991,2658.5,1.9
141,4820,3100,0,0,0,1.9785,1,16.6,3126,0,4.65,1.0178,3071.3,0,1.0,67,0,3,1276,0.000799,0.0325,0.0,140,72.7,0.0161,0.0071,0,1,0,0,0.065041,0.015625,46,0.7598,6.4036,0.3213,25,2,40,785,1292,457,0.0009,0.9991,2948.3,1.8
142,4820,3099,0,0,0,1.9547,1,16.6,3115,0,4.59,1.0134,3075.7,2,1.0,68,2,1,1278,0.000788,0.0355,2.611,141,72.6,0.0162,0.0062,0,0,0,0,0.096447,0.015625,45,0.838,6.5,0.3212,26,2,40,799,1217,522,0.0009,0.9991,2820.8,1.8
143,4819,2980,2,4,2,1.9347,1,16.6,0,2980,4.54,0.9718,3066.6,0,1.0,68,2,2,1296,0.00081,0.0337,0.0,142,71.4,0.0163,0.0058,0,1,0,0,0.06506,0.015625,44,0.7598,6.5651,0.3214,25,2,41,767,1226,430,0.0009,0.9991,2729.7,1.8
144,4818,3007,1,3,1,1.8924,1,16.6,0,3007,4.55,0.9824,3060.9,0,1.0,69,1,0,1291,0.000792,0.0286,0.0,143,71.4,0.0157,0.0058,0,0,0,0,0.104167,0.015625,44,0.85,6.6692,0.3216,25,3,41,772,1207,468,0.0009,0.9991,2829.7,1.7
145,4818,3060,1,3,3,1.8834,2,16.7,6,3054,4.6,0.9997,3060.8,6,1.0,69,4,4,1321,0.00072,0.0284,7.2703,144,72.3,0.0156,0.006,0,0,0,0,0.090439,0.015625,46,0.8272,6.7597,0.3217,25,3,41,803,1220,481,0.0009,0.9991,2855.4,1.8
146,4818,3034,1,5,3,1.9491,2,16.6,3,3027,4.53,0.9921,3058.3,7,1.0,70,1,0,1311,0.000781,0.0327,18.0412,145,72.3,0.0156,0.0058,1,0,0,0,0.057935,0.015625,45,0.7303,6.8176,0.3215,25,4,41,773,1167,527,0.0008,0.9992,3070.6,1.8
147,4818,3070,0,0,3,1.8397,2,16.7,3073,0,4.6,1.0052,3059.9,3,1.0,69,0,1,1304,0.000847,0.0368,7.6336,146,74.2,0.0161,0.0078,0,0,0,0,0.083333,0.015625,45,0.8125,6.9009,0.3216,25,4,40,782,1257,461,0.0009,0.9991,2717.3,2.1
148,4817,2904,1,4,3,1.8049,1,16.6,4,2896,4.42,0.9537,3045.1,8,1.0,71,3,1,1327,0.00069,0.0266,20.0501,147,73.1,0.0147,0.0056,0,0,0,0,0.072639,0.015625,45,0.7849,6.9736,0.3219,25,3,43,743,1144,471,0.001,0.999,2888.4,1.9
149,4817,2949,1,3,1,1.7095,1,16.7,3,2946,4.53,0.9714,3035.9,3,1.0,71,1,1,1318,0.000756,0.0317,8.2192,148,72.4,0.016,0.0063,0,0,0,0,0.060686,0.015625,44,0.7425,7.0316,0.3222,25,3,43,751,1156,488,0.0009,0.9991,2789.9,1.8
150,4817,3070,3,5,1,1.5285,2,16.9,3074,0,4.56,1.0146,3040.6,11,1.0,71,3,3,1344,0.000742,0.0334,27.1605,149,71.8,0.0149,0.0062,1,0,0,0,0.059666,0.015625,43,0.7381,7.0865,0.3222,26,2,43,788,1238,483,0.0011,0.9989,2812.5,1.7
151,4817,3020,3,5,1,1.7153,2,16.9,6,3005,4.51,0.9939,3038.7,15,1.0,71,4,4,1363,0.000879,0.0295,32.8638,150,72.3,0.0148,0.0057,1,0,0,0,0.059091,0.015625,43,0.7356,7.1411,0.3222,26,2,43,765,1160,497,0.001,0.999,2881.9,1.8
152,4816,3102,2,4,1,1.7814,2,16.8,3110,0,4.69,1.0259,3047.0,16,1.0,75,5,1,1375,0.000796,0.0243,40.7125,151,69.3,0.0144,0.0056,0,0,0,0,0.053398,0.015625,44,0.7074,7.1945,0.3221,26,2,47,766,1238,532,0.001,0.999,2793.5,1.8
153,4815,3082,0,0,3,1.9142,2,16.7,3116,0,4.62,1.0246,3054.9,14,1.0,73,1,3,1368,0.000711,0.0243,30.445,152,72.2,0.0153,0.005,0,0,0,0,0.068584,0.015625,44,0.7722,7.263,0.3222,26,2,45,822,1208,482,0.0008,0.9992,2899.5,2.0
154,4814,3082,2,5,1,1.953,1,16.9,3080,0,4.65,1.0136,3059.3,21,1.0,73,2,2,1383,0.00089,0.0291,45.9519,153,73.1,0.0144,0.0052,1,0,0,0,0.047817,0.015625,44,0.6732,7.3067,0.3222,26,2,45,765,1207,514,0.0009,0.9991,2881.2,1.8
155,4814,3026,1,5,3,1.9819,1,16.5,3,3014,4.54,0.9902,3056.1,12,1.0,71,1,3,1382,0.000772,0.0307,30.303,154,76.0,0.0153,0.0064,1,0,0,0,0.056604,0.015625,44,0.724,7.3633,0.3224,27,2,42,774,1202,476,0.0008,0.9992,3087.4,1.8
156,4814,3068,0,0,3,1.9808,2,16.7,3072,0,4.58,1.008,3058.7,11,1.0,71,0,0,1359,0.000746,0.0329,27.2953,155,77.0,0.0147,0.006,0,0,0,0,0.056338,0.015625,43,0.7227,7.4032,0.3225,27,2,42,804,1202,479,0.0009,0.9991,2926.1,1.8
157,4814,2964,1,3,1,1.9651,1,16.9,0,2950,4.53,0.9719,3049.6,14,1.0,71,3,3,1381,0.000671,0.0266,33.8542,156,77.8,0.0147,0.0056,0,0,0,0,0.067797,0.015625,43,0.7695,7.471,0.3228,26,2,43,753,1193,455,0.001,0.999,2816.7,1.8
158,4812,3061,4,5,3,1.9733,1,16.9,3044,0,4.52,1.0051,3051.3,23,1.0,76,9,4,1436,0.000795,0.0253,49.5283,157,73.7,0.0146,0.0053,1,0,0,0,0.043678,0.015625,46,0.6423,7.5147,0.3224,27,2,47,769,1176,528,0.001,0.999,2947.7,1.6
159,4811,3045,1,3,1,1.9446,2,16.6,3,3042,4.59,0.9981,3050.7,3,1.0,75,0,1,1414,0.000724,0.0323,7.1259,158,75.5,0.0151,0.0061,0,0,0,0,0.055427,0.015625,46,0.7181,7.5701,0.322,27,2,46,797,1207,482,0.0008,0.9992,2738.4,2.1
160,4809,2968,0,0,1,1.8862,2,16.7,3,2965,4.6,0.9754,3042.8,3,1.0,72,0,3,1396,0.000614,0.0284,7.3892,159,78.2,0.0151,0.005,0,1,0,0,0.080378,0.015625,46,0.8056,7.6505,0.3219,27,2,43,783,1176,472,0.0009,0.9991,2775.5,2.0
161,4805,3055,0,0,0,1.8845,1,16.7,3059,0,4.63,1.006,3044.7,4,1.0,72,1,1,1376,0.000732,0.0294,10.0756,160,79.2,0.0142,0.0062,0,0,0,0,0.056373,0.015625,45,0.7228,7.7069,0.3217,27,2,43,789,1182,543,0.0009,0.9991,2943.5,1.7
162,4802,3055,0,0,3,1.9113,1,16.7,3059,0,4.56,1.0057,3046.6,5,1.0,71,2,3,1376,0.000683,0.026,7.2816,161,80.8,0.0153,0.0056,0,0,0,0,0.061466,0.015625,44,0.7458,7.7683,0.3215,26,2,43,789,1248,463,0.001,0.999,2836.2,1.8
163,4799,3079,0,0,3,1.8631,1,16.6,3102,0,4.6,1.0176,3052.2,4,1.0,72,4,3,1355,0.000675,0.0293,10.0756,162,79.7,0.0145,0.0059,0,1,0,0,0.0489,0.015625,44,0.6805,7.8172,0.3213,26,2,44,794,1223,505,0.001,0.999,2914.0,1.7
164,4797,3009,1,3,1,1.9432,1,16.6,4,3001,4.53,0.9872,3048.1,8,1.0,72,3,3,1374,0.000591,0.0359,20.202,163,80.6,0.0144,0.0063,0,1,0,0,0.064593,0.015625,45,0.7581,7.8818,0.3213,27,2,43,743,1223,485,0.001,0.999,2703.8,1.8
165,4793,3078,1,4,3,1.9727,1,16.5,3097,0,4.59,1.0166,3053.4,7,1.0,72,1,1,1359,0.000658,0.0286,17.284,164,81.6,0.0143,0.0051,0,0,0,0,0.059666,0.015625,44,0.7381,7.9415,0.3212,27,2,43,781,1235,484,0.0009,0.9991,2720.4,1.9
166,4793,3034,0,0,3,1.9419,2,16.6,2,3032,4.52,0.9942,3051.6,2,1.0,71,2,3,1362,0.00059,0.0272,0.0,165,83.7,0.0147,0.0062,0,0,0,0,0.054455,0.015625,44,0.7131,7.9959,0.3213,27,2,42,780,1239,461,0.0009,0.9991,2799.4,2.0
167,4793,3012,0,0,3,1.9127,1,16.5,0,3012,4.54,0.9882,3047.8,0,1.0,69,0,2,1348,0.000579,0.03,0.0,166,87.0,0.0155,0.0062,0,0,0,0,0.0525,0.015625,43,0.7024,8.0484,0.3214,27,2,40,781,1215,488,0.0009,0.9991,2680.6,2.1
168,4790,2948,1,5,3,1.9329,1,16.5,0,2943,4.5,0.9703,3038.3,5,1.0,69,1,1,1342,0.000673,0.0377,13.2275,167,88.0,0.0157,0.0062,1,0,0,0,0.072864,0.015625,43,0.7856,8.1213,0.3216,26,2,41,755,1216,458,0.001,0.999,2722.7,2.0
169,4788,3057,0,0,3,1.9003,1,16.5,3064,0,4.56,1.0085,3041.0,3,1.0,70,3,2,1345,0.000586,0.0326,4.8544,168,87.7,0.0157,0.0062,0,0,0,0,0.069767,0.015625,44,0.776,8.1911,0.3218,27,2,41,799,1163,519,0.0009,0.9991,2744.6,2.0
170,4788,3023,2,5,3,1.8901,1,16.5,7,3011,4.59,0.9946,3039.3,12,1.0,74,5,1,1388,0.00069,0.03,28.5036,169,83.9,0.0157,0.0061,1,0,0,0,0.062356,0.015625,44,0.7494,8.2534,0.322,28,2,44,802,1170,485,0.0013,0.9987,2967.0,1.5
171,4788,3083,2,5,3,1.9952,1,16.5,3093,0,4.61,1.0204,3045.9,15,1.0,73,5,6,1435,0.000688,0.0305,22.6926,170,85.5,0.015,0.006,1,1,0,0,0.059063,0.015625,44,0.7355,8.2942,0.3219,28,3,42,847,1219,467,0.001,0.999,2976.2,1.5
172,4788,3082,3,5,1,1.9692,2,16.5,3083,0,4.6,1.0169,3051.3,20,1.0,74,3,2,1418,0.000811,0.0293,43.7637,171,85.1,0.0145,0.0055,3,0,0,0,0.062762,0.015625,45,0.751,8.3339,0.3221,28,3,43,780,1255,487,0.001,0.999,2857.7,1.9
173,4788,2992,0,0,3,1.9664,2,16.5,0,2987,4.57,0.9824,3045.7,5,1.0,73,0,1,1405,0.000784,0.0298,11.8203,172,87.2,0.0157,0.0056,0,0,0,0,0.077982,0.015625,45,0.7996,8.3821,0.3223,28,3,42,774,1210,482,0.0009,0.9991,3084.8,1.7
174,4788,3108,1,4,3,1.963,1,16.5,3134,0,4.67,1.0288,3054.9,9,1.0,72,1,2,1392,0.000752,0.0285,22.1675,173,89.3,0.0148,0.0057,0,0,0,0,0.073634,0.015625,44,0.7878,8.4415,0.3226,28,2,42,804,1196,475,0.001,0.999,2987.7,1.8
175,4785,3123,3,5,1,1.9331,1,16.5,3154,0,4.68,1.0337,3065.8,15,1.0,76,4,0,1416,0.000731,0.0265,34.2466,174,85.6,0.014,0.0056,1,0,0,0,0.055188,0.015625,45,0.7169,8.4922,0.3229,30,2,44,813,1251,490,0.001,0.999,2961.4,1.7
176,4783,2941,1,3,1,1.9643,2,16.4,4,2932,4.48,0.963,3053.9,9,1.0,77,1,0,1426,0.000781,0.024,20.6897,175,85.5,0.0138,0.0051,0,0,0,0,0.067538,0.015625,46,0.7686,8.5206,0.3229,30,2,45,754,1163,470,0.0012,0.9988,2570.7,1.9
