window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
89,4919,3129,1,4,1,1.9899,1,16.1,7,3122,4.58,0.9952,3144.1,7,1.0,45,1,2,879,0.001561,0.0471,26.5152,88,50.0,0.0247,0.0101,0,0,0,0,0.065217,0.015625,35,0.7604,3.4486,0.4106,17,1,27,793,1251,495,0.0009,0.9991,2713.1,2.1
90,4919,3144,1,5,3,1.9351,2,16.2,7,3132,4.59,1.0,3144.1,12,1.0,45,1,1,885,0.001663,0.0479,41.8118,89,50.7,0.0253,0.0096,1,0,0,0,0.065068,0.015625,35,0.7599,3.4623,0.4106,18,1,26,812,1302,507,0.0009,0.9991,2920.8,1.9
91,4919,3161,2,4,3,1.9148,2,16.9,3155,0,4.62,1.0066,3146.3,12,1.0,47,2,0,909,0.001813,0.0411,42.7046,90,49.5,0.0224,0.0094,0,0,0,0,0.075342,0.015625,36,0.7926,3.476,0.4101,18,1,28,753,1292,545,0.0009,0.9991,2984.0,1.8
92,4917,3116,0,0,3,1.9373,2,16.5,8,3108,4.52,0.9913,3143.4,8,1.0,46,0,1,909,0.001697,0.0418,28.6738,91,51.5,0.0229,0.0094,0,0,0,0,0.073171,0.015625,36,0.7865,3.5041,0.4098,17,1,28,743,1267,514,0.0009,0.9991,2729.8,2.0
93,4916,3129,0,0,3,1.9505,1,16.3,9,3120,4.59,0.9959,3142.0,9,1.0,46,1,1,902,0.001405,0.0438,30.1887,92,52.5,0.0213,0.0081,0,0,0,0,0.072993,0.015625,36,0.7859,3.5552,0.41,17,1,28,806,1226,520,0.0009,0.9991,2942.2,1.6
94,4916,3033,1,4,3,1.9489,1,16.3,4,3024,4.49,0.9685,3131.7,9,1.0,46,3,3,908,0.001527,0.0432,33.7079,93,51.3,0.0217,0.0091,0,0,0,0,0.071942,0.015625,34,0.7828,3.6019,0.4103,17,1,28,799,1205,469,0.0015,0.9985,2971.1,1.5
95,4915,3175,1,4,3,1.8989,1,16.4,3197,0,4.62,1.02,3138.3,4,1.0,43,1,4,908,0.001476,0.0463,14.5455,94,53.5,0.0252,0.0093,0,0,0,0,0.074733,0.015625,34,0.7909,3.6767,0.4106,17,2,24,859,1249,534,0.0008,0.9992,2953.5,2.0
96,4912,3155,4,5,1,1.97,2,16.2,3159,0,4.73,1.0097,3141.5,13,1.0,47,4,0,930,0.00177,0.0395,43.3333,95,49.8,0.0249,0.008,2,0,0,0,0.082237,0.015625,35,0.81,3.7589,0.4112,18,2,27,755,1280,523,0.0011,0.9989,2988.1,1.9
97,4910,3081,3,4,1,1.9852,2,16.3,3,3069,4.6,0.9826,3135.7,12,1.0,52,9,4,973,0.001688,0.0387,41.0959,96,44.1,0.0225,0.0082,0,1,0,0,0.074194,0.015625,37,0.7894,3.8331,0.4113,19,3,30,813,1201,512,0.001,0.999,2758.1,1.6
98,4908,3113,2,5,3,1.9531,2,16.3,3,3100,4.63,0.9934,3133.5,13,1.0,52,2,2,987,0.001875,0.0359,40.4984,97,45.0,0.0204,0.008,1,0,0,0,0.083832,0.015625,37,0.8136,3.9169,0.4116,19,2,31,852,1230,475,0.001,0.999,2780.8,1.8
99,4906,3129,0,0,1,1.9638,2,16.2,3,3126,4.62,0.9987,3133.1,3,1.0,50,0,2,965,0.001613,0.0421,10.274,98,47.8,0.0213,0.0082,0,0,0,0,0.080906,0.015625,36,0.8069,3.9881,0.4121,19,2,29,822,1222,525,0.0008,0.9992,2861.5,1.9
100,4904,3072,0,0,3,1.9415,1,16.2,3,3069,4.56,0.9823,3127.3,3,1.0,47,0,3,941,0.001491,0.0412,10.7143,99,51.4,0.0223,0.0099,0,2,0,0,0.092784,0.015625,34,0.8316,4.05,0.4126,19,1,27,778,1230,518,0.0011,0.9989,2775.0,1.7
101,4902,3152,0,0,3,1.9858,1,16.3,3148,0,4.58,1.0097,3130.5,13,1.0,52,10,5,937,0.001249,0.0362,44.5205,100,47.3,0.0196,0.0079,0,0,0,0,0.078947,0.015625,35,0.8021,4.1289,0.4133,21,1,30,802,1234,487,0.0015,0.9985,2590.5,1.6
102,4901,3151,3,5,3,1.9597,1,16.2,3139,0,4.6,1.0082,3133.2,20,1.0,51,5,6,987,0.001708,0.0488,60.3175,101,46.8,0.0225,0.0087,1,1,0,0,0.07622,0.015625,37,0.795,4.2051,0.4134,23,1,27,771,1261,501,0.0009,0.9991,2808.5,1.7
103,4898,3120,3,5,1,1.932,1,18.1,7,3105,4.68,0.9962,3132.0,15,1.0,51,3,3,1012,0.001568,0.0365,41.0095,102,47.6,0.0221,0.0078,1,0,0,0,0.072948,0.015625,37,0.7858,4.2781,0.4133,22,2,27,752,1313,493,0.0009,0.9991,2899.3,1.7
104,4894,3094,1,5,3,1.9489,2,21.3,9,3085,4.62,0.989,3128.3,9,1.0,52,1,0,1002,0.001774,0.0436,26.7062,103,47.7,0.0215,0.0084,1,0,0,0,0.081395,0.015625,36,0.808,4.3595,0.4133,22,2,28,817,1226,474,0.001,0.999,2894.2,1.8
105,4889,3037,2,5,1,1.8802,2,16.1,4,3023,4.5,0.9735,3119.6,14,1.0,52,4,4,1041,0.001602,0.0442,46.5116,104,48.4,0.0211,0.0083,1,0,0,0,0.066246,0.015625,37,0.7641,4.4068,0.4134,23,2,27,778,1215,508,0.001,0.999,2719.9,1.9
106,4886,3147,0,0,1,1.9118,2,15.9,3161,0,4.61,1.016,3124.9,14,1.0,50,0,2,1002,0.001529,0.0544,45.0161,105,49.5,0.0226,0.0095,0,0,0,0,0.075529,0.015625,36,0.7931,4.4582,0.4141,22,2,26,842,1213,506,0.001,0.999,2904.5,1.7
107,4882,3151,1,5,1,1.9001,1,16.0,3167,0,4.66,1.0151,3129.9,10,1.0,48,1,3,973,0.001867,0.0503,34.0136,106,51.6,0.0239,0.011,1,1,0,0,0.073826,0.015625,34,0.7884,4.5051,0.4143,21,3,24,792,1278,515,0.0009,0.9991,2892.1,1.9
108,4881,3081,1,3,1,1.9531,1,15.9,4,3074,4.58,0.9858,3125.2,7,1.0,48,3,3,963,0.001457,0.0396,19.3548,107,50.4,0.0224,0.0073,0,0,0,0,0.082317,0.015625,33,0.8102,4.56,0.415,20,3,25,781,1181,535,0.0008,0.9992,2988.0,2.0
109,4878,3094,1,5,0,1.9699,2,15.9,0,3089,4.53,0.991,3122.2,5,1.0,47,1,2,968,0.001473,0.0385,17.9856,108,52.2,0.0222,0.0081,1,2,0,0,0.076923,0.015625,33,0.7969,4.6125,0.4157,20,2,25,769,1214,528,0.0011,0.9989,2721.1,1.7
110,4877,3128,0,0,0,1.9576,2,15.8,3133,0,4.61,1.0031,3123.3,0,1.0,46,0,1,936,0.001492,0.0408,0.0,109,54.3,0.0237,0.0089,0,0,0,0,0.071429,0.015625,33,0.7812,4.6499,0.4161,20,2,24,809,1266,484,0.001,0.999,3038.7,1.6
111,4877,3100,4,5,1,1.9386,1,16.3,13,3082,4.7,0.9933,3121.1,18,1.0,51,6,1,989,0.00177,0.0456,60.6061,110,49.9,0.022,0.0097,2,0,0,0,0.074919,0.015625,35,0.7914,4.6694,0.4161,22,2,27,801,1239,472,0.001,0.999,2905.0,1.8
112,4876,3118,1,5,3,1.5378,1,18.6,6,3107,4.6,0.9991,3120.8,11,1.0,51,3,3,1025,0.00152,0.035,29.703,111,50.9,0.0199,0.0067,1,0,0,0,0.06051,0.015625,36,0.7418,4.714,0.4163,22,2,27,832,1239,503,0.001,0.999,2672.0,1.8
113,4873,3027,0,0,3,1.7965,2,16.0,4,3018,4.41,0.9727,3111.8,9,1.0,51,5,5,1005,0.001323,0.04,37.3444,112,50.5,0.0206,0.0087,0,2,0,0,0.076,0.015625,37,0.7944,4.766,0.416,23,2,26,774,1217,452,0.0011,0.9989,2506.7,2.0
114,4869,3093,1,4,3,1.9087,1,15.9,0,3083,4.6,0.9945,3110.0,10,1.0,51,3,3,981,0.001496,0.0358,33.8983,113,51.4,0.0212,0.0072,0,0,0,0,0.042345,0.015625,39,0.631,4.8084,0.4154,23,2,26,795,1237,488,0.0009,0.9991,2672.3,1.9
115,4867,3120,0,0,3,1.9612,1,17.9,3118,0,4.56,1.0038,3111.3,5,1.0,50,0,1,964,0.001352,0.0368,17.2414,114,53.1,0.0225,0.0085,0,0,0,0,0.063545,0.015625,38,0.7541,4.8619,0.4157,23,2,25,805,1232,540,0.001,0.999,2763.1,1.7
116,4865,3139,1,5,3,1.9424,1,23.1,3151,0,4.65,1.0153,3116.3,13,1.0,51,4,3,971,0.001514,0.045,43.9189,115,52.9,0.0217,0.009,1,0,0,0,0.07074,0.015625,38,0.7791,4.9069,0.4153,24,1,26,802,1254,489,0.0015,0.9985,2914.5,1.5
117,4863,3011,1,4,3,1.9899,1,19.4,7,3004,4.49,0.9693,3106.3,7,1.0,51,1,1,981,0.00141,0.0415,23.3333,116,53.9,0.0204,0.0073,0,0,0,0,0.067093,0.015625,38,0.7671,4.9388,0.4147,23,1,27,757,1201,466,0.0009,0.9991,2955.5,1.6
118,4861,3090,1,5,3,1.9489,2,16.0,8,3082,4.56,0.9953,3104.7,8,1.0,52,1,0,997,0.001434,0.0431,25.3968,117,53.8,0.0208,0.0085,1,0,0,0,0.055385,0.015625,37,0.7179,4.9757,0.4143,24,1,27,754,1236,516,0.001,0.999,2778.0,1.8
119,4861,3051,0,0,3,1.9553,2,15.9,3,3048,4.46,0.9843,3099.6,3,1.0,52,0,0,997,0.001395,0.0525,10.101,118,54.8,0.0209,0.0088,0,0,0,0,0.062295,0.015625,37,0.7492,5.0217,0.4137,24,1,27,804,1181,514,0.001,0.999,2531.7,1.9
120,4860,3018,0,0,3,1.987,1,15.9,3,3015,4.5,0.9761,3091.8,3,1.0,52,0,0,997,0.00136,0.0488,10.7914,119,55.8,0.0193,0.0094,0,0,0,0,0.062718,0.015625,37,0.7509,5.0704,0.4131,24,1,27,801,1200,485,0.001,0.999,2898.9,1.8
121,4860,3117,0,0,3,1.93,1,16.0,3132,0,4.62,1.0129,3096.0,4,1.0,52,2,2,1013,0.001217,0.0342,5.9701,120,56.8,0.0198,0.0072,0,0,0,0,0.054131,0.015625,38,0.7113,5.1217,0.4129,24,1,27,796,1225,512,0.0008,0.9992,2794.6,2.1
122,4857,3126,3,5,1,1.9373,1,16.0,3124,0,4.65,1.0117,3099.8,12,1.0,53,5,4,1041,0.001376,0.0466,35.7143,121,55.8,0.0193,0.0085,2,0,0,0,0.074534,0.015625,38,0.7904,5.1683,0.4129,24,2,27,794,1277,498,0.0009,0.9991,2851.5,1.8
123,4857,3073,1,4,3,1.871,1,15.9,0,3069,4.6,0.9922,3097.3,4,1.0,53,2,2,1022,0.001294,0.0398,12.6984,122,54.9,0.0202,0.008,0,1,0,0,0.061162,0.015625,35,0.7445,5.1989,0.4128,23,3,27,792,1249,486,0.0008,0.9992,2731.8,2.2
124,4856,3071,2,5,3,1.84,2,15.9,0,3066,4.55,0.9923,3094.8,5,1.0,53,2,2,1034,0.001387,0.0387,15.3374,123,54.3,0.0198,0.0076,1,0,0,0,0.059524,0.015625,35,0.7375,5.2316,0.4129,23,2,28,785,1231,460,0.001,0.999,2839.3,1.7
125,4855,3092,0,0,3,1.8521,2,15.9,0,3092,4.59,0.9992,3094.5,0,1.0,53,0,0,1029,0.001265,0.0326,0.0,124,55.3,0.0202,0.0074,0,0,0,0,0.053412,0.015625,35,0.7075,5.285,0.4134,23,2,28,808,1231,465,0.0009,0.9991,2858.8,1.9
126,4854,3076,0,0,3,1.8671,1,16.0,0,3076,4.55,0.9946,3092.8,0,1.0,52,0,1,1029,0.001154,0.04,0.0,125,57.2,0.0202,0.0082,0,0,0,0,0.064615,0.015625,35,0.7582,5.322,0.4134,23,2,27,790,1235,473,0.0009,0.9991,2737.2,2.1
127,4854,3044,1,3,3,1.9259,1,15.9,6,3038,4.56,0.9857,3088.1,6,1.0,53,5,4,1062,0.001221,0.0355,9.4247,126,57.1,0.0187,0.0067,0,0,0,0,0.06129,0.015625,38,0.7451,5.3639,0.4134,23,2,28,789,1214,494,0.0009,0.9991,2941.3,1.9
128,4854,3091,1,5,3,1.9569,1,16.0,3087,0,4.55,1.0011,3088.5,5,1.0,53,1,1,1057,0.001219,0.039,16.6113,127,57.9,0.0208,0.0077,1,1,0,0,0.058442,0.015625,36,0.7326,5.4028,0.4138,23,2,28,799,1237,527,0.001,0.999,2956.5,1.8
129,4854,3118,1,5,3,1.9411,2,16.0,3138,0,4.57,1.0171,3094.1,9,1.0,54,1,0,1054,0.001203,0.0338,25.788,128,57.8,0.0196,0.0075,1,0,0,0,0.061972,0.015625,36,0.7479,5.4367,0.4136,24,2,28,779,1304,524,0.0009,0.9991,2611.6,2.1
130,4853,3047,2,3,1,1.9926,2,16.0,4,3038,4.53,0.9862,3089.6,9,1.0,54,2,2,1076,0.001167,0.0367,20.5279,129,58.4,0.0189,0.0071,0,0,0,0,0.053672,0.015625,37,0.7089,5.4593,0.4134,24,3,27,764,1269,482,0.0011,0.9989,2747.5,1.9
131,4853,3127,0,0,3,1.9964,2,16.1,3146,0,4.58,1.0168,3095.0,1,1.0,53,1,2,1058,0.001162,0.0394,0.0,130,60.4,0.0193,0.0077,0,0,0,0,0.063636,0.015625,36,0.7545,5.4986,0.4135,23,3,27,820,1292,461,0.0009,0.9991,2832.8,2.0
132,4852,3097,0,0,3,1.9928,1,16.0,3098,0,4.63,1.0009,3095.3,0,1.0,52,0,1,1036,0.00108,0.0382,0.0,131,62.5,0.0205,0.0085,0,0,0,0,0.076433,0.015625,35,0.7956,5.5209,0.4137,23,3,26,764,1257,516,0.001,0.999,2898.7,1.7
133,4851,2983,2,5,1,1.9788,1,15.8,3,2976,4.48,0.9671,3084.6,7,1.0,54,2,0,1047,0.001152,0.0452,23.2558,132,61.2,0.0194,0.0092,1,0,0,0,0.064516,0.015625,35,0.7578,5.5855,0.414,23,3,28,770,1199,484,0.001,0.999,3093.8,1.4
134,4850,3139,5,5,3,1.966,1,15.9,3145,0,4.65,1.0244,3092.6,23,1.0,60,10,4,1144,0.001308,0.0323,61.7978,133,55.9,0.017,0.0074,2,0,0,0,0.06469,0.015625,39,0.7585,5.6178,0.4133,24,3,33,769,1253,527,0.001,0.999,2690.2,1.8
135,4850,3066,3,5,3,1.9597,2,15.8,15,3046,4.59,0.9922,3090.0,20,1.0,63,3,0,1170,0.001341,0.0354,55.8659,134,54.2,0.0157,0.0069,1,0,0,0,0.06267,0.015625,39,0.7507,5.6396,0.4124,24,5,34,765,1255,492,0.001,0.999,2918.7,1.5
136,4850,3064,2,5,3,1.981,2,15.9,10,3044,4.56,0.9924,3087.6,20,1.0,64,4,3,1193,0.001353,0.0367,54.9451,135,54.3,0.0162,0.0065,1,0,0,0,0.052493,0.015625,40,0.7023,5.6816,0.4116,26,5,33,783,1211,530,0.0009,0.9991,2592.7,2.3
137,4845,3115,1,5,1,1.9763,2,15.8,3107,0,4.53,1.0124,3091.6,23,1.0,62,4,6,1195,0.001265,0.028,57.5342,136,56.9,0.0169,0.0056,1,0,0,0,0.048346,0.015625,39,0.6768,5.7147,0.4108,28,5,29,806,1201,519,0.0009,0.9991,2810.7,2.1
138,4845,3121,1,4,3,1.9817,2,15.9,3125,0,4.66,1.0136,3096.0,13,1.0,63,2,1,1164,0.00103,0.0291,30.5344,137,56.9,0.0165,0.0063,0,0,0,0,0.050971,0.015625,40,0.6935,5.7559,0.4102,28,5,30,781,1260,520,0.001,0.999,2804.9,2.0
139,4844,3055,1,4,3,1.9724,2,22.3,1,3046,4.58,0.988,3092.1,9,1.0,65,6,4,1203,0.001126,0.0326,20.0573,138,56.1,0.0155,0.0066,0,1,0,0,0.067935,0.015625,42,0.77,5.7913,0.4095,29,4,32,821,1192,502,0.0009,0.9991,3004.0,1.7
140,4842,2918,2,3,3,1.9821,2,17.2,4,2914,4.5,0.9488,3075.5,4,1.0,66,4,3,1179,0.001029,0.0338,10.989,139,56.1,0.0165,0.0069,0,0,0,0,0.051948,0.015625,41,0.6992,5.8198,0.4088,28,6,32,769,1150,464,0.001,0.999,2842.4,1.6
141,4842,3156,0,0,3,1.9885,2,16.8,3224,0,4.69,1.0446,3090.1,4,1.0,66,4,4,1189,0.001012,0.0299,11.2994,140,57.0,0.0165,0.0062,0,0,0,0,0.057065,0.015625,41,0.7262,5.8552,0.408,28,6,32,800,1302,503,0.0009,0.9991,2754.7,1.9
142,4842,2914,1,5,1,1.9728,1,21.2,4,2905,4.41,0.9482,3073.3,9,1.0,62,1,5,1200,0.001091,0.0341,24.3902,141,61.3,0.0171,0.0067,1,1,0,0,0.049869,0.015625,38,0.6867,5.8893,0.4075,27,6,29,720,1198,463,0.0009,0.9991,2851.0,1.7
143,4840,3075,1,3,1,1.9341,1,16.0,3066,0,4.51,1.0011,3073.6,11,1.0,60,1,3,1148,0.001063,0.0364,32.3529,142,63.6,0.0182,0.0074,0,0,0,0,0.053221,0.015625,37,0.7064,5.9229,0.407,26,5,29,801,1196,503,0.0009,0.9991,2798.7,1.9
144,4840,3081,1,5,3,1.9082,2,16.0,3076,0,4.57,1.0036,3074.8,10,1.0,58,1,3,1136,0.001035,0.0442,28.4091,143,66.7,0.0179,0.0085,1,0,0,0,0.077348,0.015625,37,0.798,5.9754,0.4068,25,4,29,782,1240,504,0.001,0.999,2839.7,1.7
145,4838,3070,1,4,1,1.8962,2,15.9,0,3070,4.52,0.9986,3074.4,0,1.0,59,1,0,1132,0.000996,0.0361,0.0,144,66.5,0.0174,0.0073,0,0,0,0,0.072222,0.015625,37,0.7837,6.0143,0.4067,25,4,30,769,1219,521,0.0011,0.9989,2928.5,1.6
146,4838,3088,0,0,1,1.8323,2,15.9,3097,0,4.62,1.0067,3076.5,0,1.0,59,0,0,1132,0.00112,0.0315,0.0,145,67.5,0.0174,0.0077,0,0,0,0,0.068768,0.015625,37,0.7728,6.0343,0.4063,25,4,30,758,1218,497,0.0011,0.9989,2907.0,1.6
147,4837,3066,1,5,0,1.8097,1,15.9,0,3061,4.54,0.9969,3075.5,5,1.0,60,1,0,1156,0.001011,0.0363,14.4509,146,67.4,0.017,0.0078,1,0,0,0,0.064246,0.015625,37,0.7568,6.0623,0.4058,25,4,31,783,1224,479,0.001,0.999,2757.8,2.0
148,4836,3040,1,4,0,1.7464,1,15.9,4,3036,4.48,0.9895,3072.1,4,1.0,60,1,1,1162,0.001114,0.0356,11.1111,147,68.3,0.0172,0.0067,0,0,0,0,0.065753,0.015625,38,0.7624,6.0979,0.405,25,4,31,803,1211,460,0.001,0.999,2901.2,1.8
149,4835,3106,2,5,1,1.8732,2,16.0,3106,0,4.63,1.0141,3076.7,14,1.0,60,2,2,1188,0.001164,0.0358,36.6492,148,67.4,0.0173,0.0062,2,1,0,0,0.056266,0.015625,40,0.7223,6.126,0.4042,25,5,30,811,1254,480,0.001,0.999,2903.0,1.9
150,4834,3080,1,4,3,1.8129,2,15.8,3069,0,4.6,1.0016,3077.2,13,1.0,61,1,0,1195,0.001032,0.0367,35.0404,149,67.3,0.017,0.0062,0,0,0,0,0.049869,0.015625,40,0.6867,6.168,0.404,25,5,31,789,1250,454,0.0009,0.9991,3071.2,1.8
151,4834,3147,2,5,3,1.9134,2,15.9,3172,0,4.68,1.0328,3087.8,17,1.0,63,5,3,1218,0.001137,0.0364,40.1891,150,65.3,0.0171,0.0075,1,1,0,0,0.05467,0.015625,42,0.7142,6.1839,0.4031,24,5,34,799,1252,508,0.001,0.999,2916.4,1.8
152,4834,3083,0,0,3,1.9799,2,15.6,0,3078,4.58,0.9986,3087.4,5,1.0,63,0,0,1212,0.00097,0.0387,13.1579,151,66.3,0.0169,0.0066,0,0,0,0,0.072165,0.015625,42,0.7835,6.2252,0.4024,24,5,34,762,1173,537,0.0011,0.9989,3025.8,1.6
153,4834,3160,0,0,3,1.9922,1,15.8,3220,0,4.69,1.0387,3100.0,0,1.0,61,0,2,1194,0.000892,0.034,0.0,152,68.7,0.0171,0.0066,0,0,0,0,0.054422,0.015625,42,0.7129,6.2705,0.4022,24,5,32,807,1201,510,0.001,0.999,2810.0,2.0
154,4834,3009,0,0,3,1.982,1,15.8,0,3009,4.51,0.9734,3091.3,0,1.0,60,0,1,1185,0.000921,0.0397,0.0,153,70.8,0.0176,0.0071,0,0,0,0,0.050992,0.015625,41,0.6936,6.3215,0.4021,24,5,31,800,1162,485,0.001,0.999,3085.8,1.7
155,4832,3064,1,3,3,1.9665,1,15.9,0,3064,4.51,0.992,3088.7,0,1.0,60,1,1,1169,0.000863,0.0411,0.0,154,70.4,0.0171,0.0075,0,1,0,0,0.064516,0.015625,40,0.7578,6.3538,0.4017,23,5,32,780,1198,495,0.0009,0.9991,2868.9,2.1
156,4831,2967,0,0,3,1.9261,1,15.8,0,2967,4.46,0.9642,3077.1,0,1.0,60,0,0,1169,0.000848,0.0387,0.0,155,71.4,0.0173,0.0073,0,0,0,0,0.053571,0.015625,40,0.7083,6.3806,0.4013,23,5,32,759,1161,477,0.001,0.999,2789.5,1.9
157,4830,3043,0,0,3,1.9367,1,15.8,0,3043,4.51,0.9899,3073.9,0,1.0,59,0,1,1169,0.000832,0.0303,0.0,156,73.6,0.0175,0.0054,0,0,0,0,0.066116,0.015625,40,0.7637,6.4302,0.401,23,5,31,743,1273,465,0.001,0.999,2978.5,1.8
158,4830,3114,0,0,3,1.8618,1,15.8,3156,0,4.58,1.0247,3081.9,2,1.0,61,2,0,1171,0.00078,0.0437,5.6497,157,72.2,0.0171,0.0088,0,0,0,0,0.057377,0.015625,42,0.7277,6.4602,0.4007,24,5,32,777,1213,484,0.001,0.999,2978.7,1.7
159,4830,3017,1,5,1,1.8194,1,15.7,5,3012,4.55,0.9809,3075.7,5,1.0,61,1,1,1185,0.000858,0.0389,15.4321,158,73.1,0.0172,0.0081,1,0,0,0,0.05988,0.015625,43,0.7391,6.4872,0.4001,24,5,32,812,1171,459,0.001,0.999,3171.8,1.5
160,4829,3087,2,5,1,1.804,1,15.8,3093,0,4.6,1.0074,3078.1,8,1.0,63,2,0,1208,0.000947,0.0387,21.2766,159,71.8,0.0177,0.0077,1,0,0,0,0.064433,0.015625,43,0.7575,6.5232,0.3993,24,6,33,800,1196,512,0.001,0.999,2996.9,1.7
161,4828,2977,2,4,3,1.8393,2,15.7,7,2970,4.48,0.9702,3068.5,7,1.0,65,2,0,1226,0.000926,0.0319,17.6322,160,70.6,0.0163,0.0072,0,0,0,0,0.053922,0.015625,43,0.7102,6.5576,0.399,26,6,33,722,1218,475,0.0011,0.9989,2852.3,1.9
162,4827,3108,0,0,3,1.8069,2,15.8,3127,0,4.65,1.0181,3074.4,3,1.0,63,0,2,1225,0.000872,0.0419,8.1967,161,73.6,0.0157,0.0067,0,0,0,0,0.060209,0.015625,43,0.7405,6.5863,0.3987,25,6,32,785,1234,496,0.0011,0.9989,2779.6,1.6
163,4826,3051,0,0,3,1.778,1,15.7,5,3041,4.58,0.9931,3072.1,10,1.0,65,7,5,1234,0.000773,0.0283,21.5633,162,72.3,0.0154,0.0058,0,0,0,0,0.056555,0.015625,41,0.7237,6.6223,0.3983,26,6,33,767,1206,482,0.001,0.999,2786.3,1.9
164,4826,3011,0,0,3,1.7598,1,15.8,6,3002,4.48,0.982,3066.3,9,1.0,67,6,4,1253,0.000831,0.0279,15.764,163,71.0,0.016,0.0059,0,0,0,0,0.047354,0.015625,43,0.67,6.6586,0.3978,27,6,34,757,1218,482,0.0009,0.9991,2752.7,1.9
165,4826,3049,2,5,1,1.9231,1,15.8,8,3041,4.61,0.9949,3064.7,8,1.0,68,5,4,1259,0.000873,0.0347,22.3464,164,70.3,0.0158,0.0064,2,1,0,0,0.053333,0.015625,43,0.707,6.7012,0.3972,26,5,37,783,1238,466,0.001,0.999,2893.0,1.6
166,4824,3081,0,0,3,1.8837,1,15.9,3100,0,4.58,1.0119,3068.5,5,1.0,64,0,4,1207,0.00092,0.039,13.587,165,73.9,0.0168,0.0071,0,0,0,0,0.05974,0.015625,43,0.7385,6.7324,0.3966,24,5,35,778,1251,476,0.0009,0.9991,3055.9,1.7
167,4824,3071,2,5,3,1.8974,1,15.6,3058,0,4.54,1.001,3068.8,14,1.0,64,4,4,1231,0.000938,0.0311,34.7395,166,74.5,0.0169,0.0064,1,0,0,0,0.052632,0.015625,44,0.7031,6.7659,0.3961,26,4,34,784,1200,493,0.0009,0.9991,2784.7,2.0
168,4823,3088,1,4,3,1.9507,1,15.7,3085,0,4.63,1.0086,3071.6,13,1.0,64,1,1,1200,0.000933,0.0286,31.941,167,74.5,0.0166,0.0054,0,0,0,0,0.057143,0.015625,42,0.7266,6.8064,0.3956,25,5,34,808,1217,495,0.0011,0.9989,2880.8,1.7
169,4823,3059,1,4,3,1.998,2,15.8,14,3045,4.52,0.9963,3070.4,14,1.0,63,2,3,1203,0.000924,0.0312,32.6633,168,75.8,0.0164,0.0067,0,0,0,0,0.0625,0.015625,43,0.75,6.84,0.3951,26,5,32,808,1180,475,0.001,0.999,3043.6,1.5
170,4822,3105,1,5,3,1.9547,2,15.9,3109,0,4.64,1.014,3074.9,9,1.0,63,1,1,1208,0.00078,0.0318,22.9008,169,76.8,0.0165,0.0067,1,0,0,0,0.061125,0.015625,42,0.7444,6.8865,0.3948,27,4,32,805,1221,502,0.001,0.999,2724.2,2.0
171,4822,3009,0,0,3,1.9179,2,15.7,8,2997,4.46,0.9806,3068.7,12,1.0,65,8,6,1226,0.000937,0.0281,32.1716,170,75.3,0.016,0.0056,0,0,0,0,0.051151,0.015625,43,0.6945,6.9376,0.3943,27,6,32,734,1224,480,0.001,0.999,2767.4,1.8
172,4822,3096,0,0,3,1.9699,1,15.6,3110,0,4.67,1.0133,3073.0,4,1.0,62,0,3,1185,0.0009,0.0295,11.1111,171,79.6,0.0161,0.0067,0,1,0,0,0.061662,0.015625,42,0.7466,6.9805,0.394,26,5,31,783,1213,497,0.0009,0.9991,2896.0,1.9
173,4822,2998,2,5,1,1.99,1,15.6,4,2989,4.47,0.9779,3065.8,9,1.0,62,2,2,1203,0.000924,0.0324,24.7934,172,80.5,0.0163,0.0064,1,1,0,0,0.094595,0.015625,41,0.8348,7.0238,0.3935,26,4,32,754,1196,471,0.0009,0.9991,2773.2,2.1
174,4821,3075,1,4,3,1.9902,1,16.9,3068,0,4.6,1.0042,3067.2,12,1.0,63,1,0,1197,0.000841,0.0342,30.3797,173,80.2,0.0161,0.0065,0,0,0,0,0.066015,0.015625,41,0.7633,7.0678,0.3934,26,4,33,801,1188,512,0.0011,0.9989,2951.7,1.7
175,4820,3027,0,0,3,1.9975,2,15.7,2,3015,4.5,0.9881,3063.4,12,1.0,68,7,2,1233,0.000888,0.0313,32.0856,174,75.2,0.0149,0.0066,0,0,0,0,0.073107,0.015625,41,0.7863,7.1069,0.3932,26,8,34,757,1137,523,0.0008,0.9992,2800.5,1.8
176,4820,3089,1,4,3,1.9948,1,15.6,3105,0,4.61,1.0152,3068.3,10,1.0,70,6,4,1262,0.000833,0.0282,24.7525,175,74.0,0.0148,0.0056,0,0,0,0,0.056471,0.015625,44,0.7233,7.1422,0.3927,27,7,36,778,1223,523,0.0009,0.9991,2710.0,1.9
