window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
89,4903,3107,0,0,1,1.8935,2,16.3,0,3107,4.7,0.9919,3132.4,0,1.0,46,0,2,951,0.001832,0.0479,0.0,88,45.7,0.0229,0.0086,0,1,0,0,0.10274,0.015625,35,0.8479,6.4398,0.4552,14,3,29,816,1209,511,0.001,0.999,2536.4,2.2
90,4901,3135,2,4,3,1.9139,1,16.2,3126,0,4.62,1.0013,3132.8,11,1.0,50,8,4,983,0.001594,0.0397,37.931,89,42.9,0.0208,0.0074,0,0,0,0,0.092715,0.015625,38,0.8315,6.516,0.4547,17,4,29,795,1268,503,0.0009,0.9991,2628.3,1.9
91,4900,3008,1,5,3,1.9174,1,16.2,10,2998,4.51,0.9638,3120.9,10,1.0,49,1,2,972,0.001822,0.0451,36.1011,90,43.1,0.022,0.01,1,0,0,0,0.0625,0.015625,38,0.75,6.5576,0.454,16,4,29,777,1214,495,0.0009,0.9991,2994.3,1.8
92,4900,3156,1,3,3,1.9489,2,16.2,3171,0,4.65,1.0174,3126.7,10,1.0,51,4,2,997,0.001569,0.05,33.2226,91,42.3,0.0212,0.0091,0,0,0,0,0.0625,0.015625,39,0.75,6.617,0.4534,15,4,32,791,1289,495,0.0009,0.9991,2737.3,1.9
93,4900,3158,1,5,3,1.9275,2,16.3,3179,0,4.6,1.018,3132.6,10,1.0,51,1,1,1013,0.00172,0.0487,33.557,92,43.3,0.0213,0.0093,1,0,0,0,0.081169,0.015625,38,0.8075,6.669,0.4528,15,5,31,803,1261,535,0.0011,0.9989,2646.2,1.8
94,4897,3132,2,5,1,1.8951,2,16.2,7,3120,4.57,0.9998,3132.5,12,1.0,53,5,3,1060,0.001567,0.038,32.9341,93,42.5,0.0219,0.0085,1,0,0,0,0.084795,0.015625,39,0.8157,6.7538,0.4526,16,5,32,825,1201,523,0.001,0.999,2667.0,1.8
95,4897,3104,0,0,1,1.8472,2,16.3,2,3102,4.56,0.9917,3129.8,2,1.0,53,2,2,1059,0.001436,0.0431,3.2154,94,43.5,0.0204,0.0073,0,0,0,0,0.055385,0.015625,40,0.7179,6.8061,0.4521,16,6,31,800,1235,499,0.0009,0.9991,3069.4,1.6
96,4896,3077,2,5,1,1.9129,1,16.2,7,3065,4.52,0.9847,3124.8,12,1.0,56,5,2,1081,0.001496,0.0351,36.6972,95,42.0,0.0194,0.0072,1,0,0,0,0.070175,0.015625,39,0.7773,6.8616,0.4519,16,6,34,744,1206,542,0.001,0.999,2676.5,1.9
97,4895,3162,2,4,1,1.9007,1,16.3,3164,0,4.57,1.0145,3129.6,11,1.0,55,2,3,1097,0.00138,0.0359,34.5912,96,43.5,0.02,0.0075,0,1,0,0,0.068862,0.015625,39,0.7731,6.9305,0.4519,16,5,34,829,1214,539,0.001,0.999,2762.9,1.8
98,4894,3191,0,0,1,1.8423,2,16.2,3224,0,4.71,1.0281,3138.9,3,1.0,54,0,1,1058,0.001522,0.0379,10.5634,97,45.2,0.0194,0.0087,0,0,0,0,0.089655,0.015625,37,0.8257,6.9822,0.4521,16,4,34,815,1218,565,0.0009,0.9991,2941.5,1.9
99,4893,3114,2,3,3,1.8801,1,16.2,11,3098,4.59,0.9928,3136.5,16,1.0,60,10,4,1098,0.001368,0.0294,49.3827,98,41.6,0.019,0.0068,0,0,0,0,0.067647,0.015625,38,0.769,7.044,0.4522,18,7,35,777,1263,485,0.0015,0.9985,2687.0,1.6
100,4891,3106,2,5,3,1.8799,1,16.1,9,3092,4.54,0.9912,3133.6,14,1.0,61,3,2,1135,0.001431,0.0354,40.3727,99,41.8,0.0189,0.0075,1,0,0,0,0.061947,0.015625,39,0.7478,7.103,0.4516,19,7,35,787,1258,517,0.0011,0.9989,2475.6,1.9
101,4888,3090,2,5,3,1.8911,2,16.2,4,3076,4.61,0.9874,3129.4,14,1.0,62,6,5,1157,0.001365,0.0328,37.5335,100,42.0,0.0167,0.0065,1,0,0,0,0.080808,0.015625,41,0.8066,7.1484,0.451,18,8,36,776,1229,507,0.0011,0.9989,2660.5,1.7
102,4886,3120,1,5,3,1.8947,2,16.1,8,3103,4.64,0.9973,3128.5,17,1.0,58,1,5,1128,0.001623,0.0436,52.1472,101,44.3,0.0187,0.0083,1,1,0,0,0.05814,0.015625,39,0.7313,7.192,0.4496,17,7,34,808,1291,447,0.0009,0.9991,2642.7,2.1
103,4885,3096,3,5,1,1.9503,2,16.2,9,3078,4.61,0.9906,3125.4,18,1.0,60,4,2,1149,0.001389,0.0364,51.7241,102,43.7,0.0184,0.0074,1,0,0,0,0.058824,0.015625,39,0.7344,7.2481,0.449,17,7,36,789,1259,528,0.0008,0.9992,2859.4,2.0
104,4882,3124,4,6,3,1.9169,2,16.1,13,3106,4.57,0.9996,3125.3,18,1.0,61,7,6,1215,0.001471,0.0345,44.0771,103,43.7,0.0166,0.0063,1,0,0,0,0.058355,0.015625,41,0.7322,7.3064,0.448,19,7,35,837,1226,510,0.0011,0.9989,2716.0,1.8
105,4881,3151,1,5,3,1.9441,2,16.1,3164,0,4.59,1.0149,3130.2,13,1.0,61,1,1,1207,0.001602,0.0427,36.1111,104,44.7,0.0165,0.0087,1,0,0,0,0.069333,0.015625,39,0.7746,7.3357,0.4468,19,6,36,764,1304,480,0.0011,0.9989,2828.3,1.6
106,4881,3089,3,4,3,1.9506,2,16.0,4,3075,4.65,0.9881,3126.3,14,1.0,65,6,2,1231,0.001363,0.0417,33.5052,105,42.9,0.0163,0.0073,0,0,0,0,0.063725,0.015625,40,0.7548,7.3799,0.4461,19,7,39,816,1194,472,0.001,0.999,2695.5,1.7
107,4879,3139,0,0,3,1.8965,2,16.1,3131,0,4.65,1.0048,3127.9,12,1.0,64,3,4,1228,0.00123,0.0296,25.3165,106,42.8,0.0162,0.0052,0,0,0,0,0.064039,0.015625,41,0.756,7.4094,0.4455,18,7,39,811,1233,507,0.0009,0.9991,3044.2,1.7
108,4876,3116,1,4,3,1.8861,1,16.0,4,3105,4.6,0.9966,3126.8,11,1.0,63,1,2,1221,0.001185,0.0302,23.4375,107,44.5,0.0171,0.0055,0,0,0,0,0.060453,0.015625,39,0.7415,7.4699,0.4452,18,6,39,779,1241,505,0.001,0.999,2779.2,1.7
109,4874,3053,0,0,3,1.952,1,15.9,0,3053,4.58,0.9786,3119.7,0,1.0,61,0,2,1208,0.001172,0.0364,0.0,108,46.8,0.0173,0.0068,0,0,0,0,0.057143,0.015625,39,0.7266,7.527,0.4449,18,5,38,814,1186,495,0.001,0.999,3021.6,1.7
110,4868,3022,1,3,3,1.8979,1,15.9,7,3015,4.49,0.9716,3110.4,7,1.0,64,5,2,1213,0.001163,0.0364,17.341,109,45.6,0.0169,0.0069,0,0,0,0,0.064426,0.015625,41,0.7575,7.5914,0.4441,21,5,38,772,1179,516,0.001,0.999,2812.2,1.8
111,4861,3099,5,5,1,1.9314,1,15.9,6,3083,4.64,0.9967,3109.3,16,1.0,65,4,3,1235,0.001358,0.0437,44.1989,110,45.2,0.0159,0.0086,2,1,0,0,0.081967,0.015625,41,0.8094,7.6406,0.443,21,5,39,785,1204,528,0.0009,0.9991,2808.4,2.1
112,4861,2961,2,5,1,1.9086,2,16.0,9,2947,4.55,0.9566,3095.2,14,1.0,66,4,3,1228,0.001365,0.0348,39.1061,111,45.0,0.0168,0.0077,0,1,0,0,0.064171,0.015625,43,0.7565,7.6941,0.4416,21,6,39,809,1168,444,0.0013,0.9987,2960.5,1.5
113,4855,3101,2,5,1,1.8496,2,16.0,3085,0,4.58,1.0026,3096.0,19,1.0,68,3,1,1238,0.001298,0.0309,45.2261,112,44.7,0.0162,0.0066,1,0,0,0,0.07601,0.015625,45,0.7944,7.744,0.44,21,6,41,818,1233,486,0.0009,0.9991,2800.1,1.8
114,4851,3091,3,5,1,1.9017,2,15.9,14,3072,4.53,0.9985,3095.6,19,1.0,70,4,2,1277,0.001205,0.025,49.7382,113,44.3,0.0147,0.0054,1,0,0,0,0.055,0.015625,46,0.7159,7.799,0.4386,20,7,43,770,1269,494,0.0013,0.9987,2861.3,1.5
115,4850,3131,0,0,1,1.9125,2,15.9,3153,0,4.59,1.0185,3101.6,6,1.0,65,0,5,1265,0.001246,0.0324,15.5039,114,48.3,0.0156,0.006,0,2,0,0,0.074813,0.015625,45,0.7911,7.8339,0.4374,20,6,39,780,1238,542,0.001,0.999,2839.0,1.7
116,4850,3119,3,5,3,1.9633,1,15.9,3104,0,4.65,1.0062,3103.6,19,1.0,70,6,1,1275,0.001117,0.0299,49.0956,115,45.8,0.0161,0.0065,1,0,0,0,0.057357,0.015625,43,0.7276,7.8538,0.4361,21,7,42,783,1289,480,0.0014,0.9986,2839.7,1.5
117,4849,3055,3,5,3,1.9324,1,15.8,23,3032,4.57,0.9858,3099.0,23,1.0,71,4,3,1329,0.001284,0.0312,59.1398,116,45.2,0.0146,0.0061,3,0,0,0,0.052083,0.015625,43,0.7,7.8773,0.4346,20,8,43,785,1223,500,0.0009,0.9991,2776.6,1.9
118,4846,3136,1,5,1,1.9334,2,16.0,3134,0,4.65,1.0149,3103.9,16,1.0,71,2,2,1338,0.001217,0.0347,35.9712,117,46.2,0.0146,0.0063,1,0,0,0,0.05787,0.015625,44,0.73,7.9189,0.4335,20,7,44,801,1232,501,0.001,0.999,2924.3,1.7
119,4841,3061,0,0,3,1.9608,2,15.9,6,3055,4.52,0.9875,3099.8,6,1.0,69,0,2,1310,0.001113,0.0346,14.4928,118,48.0,0.0156,0.0058,0,1,0,0,0.057737,0.015625,43,0.7294,7.9582,0.4324,19,6,44,756,1203,520,0.0009,0.9991,2804.3,2.0
120,4835,3097,0,0,3,1.9463,1,15.9,3,3094,4.6,0.9992,3099.5,3,1.0,69,0,0,1301,0.001083,0.0299,7.6923,119,49.0,0.0155,0.0061,0,0,0,0,0.077307,0.015625,42,0.7979,7.9931,0.4314,19,6,44,825,1190,514,0.001,0.999,2900.3,1.5
121,4833,3082,0,0,3,1.9742,1,15.7,0,3082,4.59,0.9949,3097.9,0,1.0,66,0,3,1301,0.00102,0.034,0.0,120,51.8,0.0157,0.0074,0,0,0,0,0.072816,0.015625,42,0.7854,8.0222,0.4301,19,6,41,792,1185,520,0.0009,0.9991,3002.8,1.8
122,4831,3093,2,5,1,1.9713,1,15.8,7,3081,4.62,0.9986,3097.4,12,1.0,68,5,3,1318,0.001079,0.0284,29.5699,121,51.2,0.0155,0.0054,1,0,0,0,0.054124,0.015625,42,0.7113,8.0609,0.429,19,6,43,802,1276,472,0.0014,0.9986,2737.1,1.8
123,4829,3073,1,5,3,1.9125,1,15.7,0,3068,4.54,0.9929,3095.1,5,1.0,65,1,4,1306,0.001162,0.0327,12.987,122,52.2,0.0165,0.0065,1,1,0,0,0.065491,0.015625,41,0.7614,8.1062,0.4279,19,6,40,754,1266,496,0.001,0.999,2950.8,1.6
124,4826,3128,1,3,1,1.8276,2,15.8,3157,0,4.62,1.0204,3101.7,8,1.0,66,4,3,1260,0.001166,0.0325,20.5128,123,48.7,0.0161,0.006,0,0,0,0,0.0575,0.015625,40,0.7283,8.1487,0.4273,19,6,41,830,1246,511,0.001,0.999,2899.1,1.7
125,4824,3099,1,4,1,1.7743,2,15.7,4,3095,4.72,0.9992,3101.5,4,1.0,66,1,1,1275,0.001085,0.0347,10.3627,124,49.7,0.0156,0.0063,0,0,0,0,0.062035,0.015625,41,0.7481,8.2108,0.4265,19,6,41,821,1209,502,0.0009,0.9991,2887.6,2.0
126,4820,2980,5,5,3,1.8522,2,15.9,15,2955,4.5,0.9644,3089.9,25,1.0,67,6,5,1313,0.001119,0.0284,58.9681,125,49.6,0.015,0.0059,3,2,0,0,0.063981,0.015625,45,0.7558,8.27,0.4254,17,6,44,789,1188,460,0.001,0.999,2932.9,1.6
127,4819,3121,2,4,3,1.9418,2,15.9,3114,0,4.66,1.0114,3093.6,15,1.0,68,3,2,1306,0.00122,0.0328,31.3901,126,49.5,0.0151,0.0073,0,1,0,0,0.087527,0.015625,43,0.8215,8.2941,0.4245,17,6,45,824,1206,498,0.0009,0.9991,3001.5,1.8
128,4816,3089,0,0,3,1.9205,2,16.0,14,3072,4.58,0.9986,3093.2,17,1.0,68,3,3,1302,0.001098,0.0332,42.328,127,50.3,0.015,0.0059,0,1,0,0,0.051151,0.015625,44,0.6945,8.3325,0.4233,16,6,46,760,1230,533,0.0009,0.9991,2714.8,1.8
129,4814,3096,1,4,1,1.966,1,15.7,3084,0,4.57,1.0014,3093.6,14,1.0,69,1,0,1307,0.001152,0.0322,38.9972,128,50.5,0.015,0.0066,0,0,0,0,0.064343,0.015625,44,0.7572,8.3619,0.4216,16,6,47,762,1294,459,0.0011,0.9989,2763.9,1.7
130,4812,3025,2,3,2,1.9814,1,15.7,18,3007,4.55,0.9799,3087.1,18,1.0,69,6,6,1342,0.001097,0.0302,44.9735,129,49.4,0.0144,0.0063,0,0,0,0,0.060453,0.015625,46,0.7415,8.4048,0.4202,17,6,46,752,1226,495,0.0009,0.9991,2756.4,2.0
131,4810,3075,1,5,0,1.9727,2,15.6,8,3067,4.62,0.9965,3086.0,8,1.0,70,1,0,1322,0.001129,0.034,20.3046,130,49.7,0.015,0.0068,1,0,0,0,0.06068,0.015625,46,0.7425,8.4315,0.4191,17,6,47,792,1238,474,0.001,0.999,2762.8,1.8
132,4807,3013,2,5,1,1.9544,2,15.7,4,3000,4.5,0.9786,3079.0,13,1.0,71,3,2,1355,0.001092,0.0345,28.9855,131,49.9,0.0149,0.0058,2,0,0,0,0.057471,0.015625,46,0.7281,8.4774,0.4185,18,6,47,772,1206,459,0.001,0.999,2821.5,1.7
133,4806,3095,1,3,3,1.9542,2,15.6,3094,0,4.67,1.0065,3081.1,7,1.0,71,4,4,1361,0.001112,0.0447,17.3267,132,50.8,0.0153,0.0072,0,0,0,0,0.061176,0.015625,46,0.7446,8.5174,0.4177,17,8,46,794,1231,479,0.0009,0.9991,2860.8,1.9
134,4803,3078,1,3,0,1.9561,2,20.0,2,3071,4.61,0.9991,3080.8,7,1.0,69,1,3,1308,0.001076,0.0284,17.2414,133,51.5,0.0156,0.0062,0,1,0,0,0.059242,0.015625,44,0.7362,8.5482,0.417,17,8,44,787,1272,491,0.0009,0.9991,2984.9,1.7
135,4799,2943,1,4,3,1.9467,2,22.9,5,2933,4.41,0.9594,3067.7,10,1.0,69,2,2,1321,0.001054,0.0324,23.0179,134,52.1,0.0151,0.0057,0,0,0,0,0.05985,0.015625,44,0.7389,8.5857,0.4162,17,8,44,731,1194,451,0.001,0.999,2934.6,1.6
136,4794,3102,1,5,3,1.9784,2,16.5,3116,0,4.66,1.0172,3073.2,10,1.0,69,6,6,1357,0.001064,0.0375,14.4213,135,53.0,0.0161,0.007,1,0,0,0,0.050773,0.015625,45,0.6923,8.6144,0.4152,16,7,46,769,1282,489,0.001,0.999,2767.4,2.0
137,4792,3060,1,5,3,1.9197,2,15.5,0,3050,4.63,0.9961,3072.0,10,1.0,68,1,2,1297,0.000919,0.0303,26.0417,136,54.6,0.0159,0.0066,1,1,0,0,0.050505,0.015625,43,0.6906,8.6497,0.4146,16,6,46,785,1221,497,0.0012,0.9988,2717.5,1.8
138,4785,3009,3,3,3,1.9539,2,15.6,2,2997,4.54,0.9814,3066.0,12,1.0,69,3,2,1316,0.001038,0.0337,30.5344,137,54.4,0.0146,0.0062,0,0,0,0,0.060241,0.015625,43,0.7406,8.6955,0.4138,16,6,47,737,1241,484,0.001,0.999,2959.3,1.6
139,4784,3060,0,0,3,1.9438,2,15.5,4,3049,4.5,0.9982,3065.4,11,1.0,69,4,4,1333,0.00098,0.0279,21.7391,137,53.4,0.0147,0.0062,0,0,0,0,0.051163,0.015625,43,0.6946,8.728,0.413,17,6,46,772,1249,492,0.0013,0.9987,2786.8,1.7
140,4780,2926,0,0,3,1.9561,1,15.5,0,2926,4.41,0.9587,3052.1,0,1.0,66,0,3,1277,0.000831,0.0348,0.0,138,55.6,0.0156,0.0061,0,1,0,0,0.072139,0.015625,42,0.7834,8.8002,0.4125,17,6,43,773,1151,476,0.0009,0.9991,2891.0,2.0
141,4776,3138,3,4,3,1.9383,1,15.4,3193,0,4.77,1.0448,3066.6,11,1.0,68,5,3,1310,0.000861,0.0281,24.3902,139,54.7,0.0161,0.0058,0,0,0,0,0.056206,0.015625,43,0.722,8.8494,0.4122,20,6,42,810,1251,489,0.001,0.999,2842.7,1.9
142,4770,3072,0,0,3,1.9007,1,15.6,3068,0,4.62,1.0016,3067.1,4,1.0,68,0,0,1291,0.001011,0.0431,10.4987,140,55.7,0.0153,0.0066,0,0,0,0,0.060914,0.015625,42,0.7435,8.8925,0.4118,20,6,42,704,1279,509,0.001,0.999,2769.7,1.9
143,4768,3014,2,5,3,1.9506,1,15.7,4,2999,4.57,0.9843,3062.1,15,1.0,68,4,4,1331,0.001014,0.0339,32.6633,141,56.3,0.0154,0.0062,2,1,0,0,0.077482,0.015625,42,0.7983,8.9264,0.4115,19,5,44,767,1191,481,0.001,0.999,3145.2,1.5
144,4764,2951,1,5,3,1.9491,1,15.7,9,2937,4.5,0.9671,3051.5,14,1.0,69,1,0,1335,0.000924,0.0306,36.7454,142,56.5,0.0154,0.0062,1,0,0,0,0.076531,0.015625,41,0.7958,8.9698,0.4117,19,5,45,776,1184,459,0.001,0.999,2896.4,1.8
145,4761,3062,1,3,3,1.9457,2,15.8,3054,0,4.59,1.0046,3053.0,13,1.0,71,7,5,1362,0.001004,0.0329,31.401,143,55.7,0.0143,0.0061,0,0,0,0,0.075117,0.015625,42,0.792,9.0097,0.4112,20,5,46,774,1199,490,0.0009,0.9991,2922.1,1.8
146,4760,3017,0,0,3,1.8924,2,15.6,4,3013,4.63,0.9893,3049.5,4,1.0,69,0,2,1326,0.000957,0.0335,10.101,144,57.9,0.015,0.0064,0,1,0,0,0.07177,0.015625,42,0.7823,9.0671,0.4112,19,5,45,775,1185,475,0.001,0.999,2808.4,1.9
147,4759,3058,1,3,3,1.9174,1,15.8,3065,0,4.64,1.0058,3051.4,4,1.0,71,3,1,1330,0.000875,0.0321,10.2302,145,57.2,0.0153,0.0059,0,0,0,0,0.066667,0.015625,43,0.7656,9.1091,0.4111,20,5,46,787,1188,483,0.0009,0.9991,2665.0,1.9
148,4749,2945,3,5,3,1.871,1,15.7,2,2938,4.55,0.9684,3041.3,7,1.0,69,3,5,1349,0.000921,0.0329,18.3727,146,57.9,0.0147,0.0067,1,2,0,0,0.058228,0.015625,43,0.7317,9.1521,0.4104,21,5,43,785,1142,454,0.0011,0.9989,2866.6,1.7
149,4747,3059,0,0,3,1.9049,2,15.8,3071,0,4.62,1.0109,3044.8,7,1.0,67,2,4,1332,0.000885,0.03,13.1579,147,60.6,0.0153,0.0061,0,0,0,0,0.06,0.015625,42,0.7396,9.1871,0.4101,20,5,42,760,1211,489,0.001,0.999,2708.6,1.9
150,4746,2981,1,5,3,1.9852,1,16.0,4,2967,4.61,0.981,3038.7,14,1.0,70,5,2,1334,0.000944,0.0346,35.8974,148,58.9,0.0148,0.0063,1,0,0,0,0.066667,0.015625,41,0.7656,9.2242,0.4097,22,5,43,788,1210,465,0.001,0.999,2788.4,1.8
151,4743,2982,0,0,3,1.9329,1,16.1,4,2974,4.55,0.9831,3033.3,8,1.0,68,0,2,1333,0.000933,0.0366,20.4082,149,61.4,0.0149,0.0059,0,0,0,0,0.073171,0.015625,41,0.7865,9.2607,0.4094,21,5,42,764,1179,492,0.001,0.999,2732.9,1.9
152,4740,3026,0,0,3,1.9261,1,16.0,2,3024,4.52,0.9978,3032.6,2,1.0,68,2,2,1308,0.000822,0.0303,2.6316,150,61.7,0.0154,0.005,0,0,0,0,0.073232,0.015625,42,0.7866,9.2986,0.4092,21,5,42,775,1223,485,0.001,0.999,2810.8,1.7
153,4735,3068,4,5,3,1.9463,1,16.0,3073,0,4.63,1.0168,3038.0,16,1.0,68,6,6,1356,0.000938,0.0307,36.9458,151,61.0,0.0149,0.0054,2,1,0,0,0.066038,0.015625,42,0.7634,9.334,0.4088,18,5,45,809,1190,497,0.0011,0.9989,2858.6,1.8
154,4734,3051,0,0,3,1.9749,1,15.9,3057,0,4.57,1.0057,3039.8,0,1.0,68,0,0,1319,0.00087,0.0276,0.0,152,62.0,0.0146,0.0056,0,0,0,0,0.057644,0.015625,42,0.7289,9.3866,0.4085,18,5,45,781,1234,456,0.0011,0.9989,2869.3,1.8
155,4733,2938,0,0,3,1.9908,1,15.9,0,2938,4.54,0.9696,3030.1,0,1.0,68,0,0,1319,0.000912,0.029,0.0,153,63.0,0.0153,0.0064,0,0,0,0,0.067633,0.015625,42,0.769,9.4108,0.4079,18,5,45,751,1165,470,0.001,0.999,2888.2,1.6
156,4731,3034,2,5,3,1.9462,1,15.9,3026,0,4.59,1.0015,3030.5,9,1.0,70,2,0,1364,0.000941,0.0275,21.5311,154,62.1,0.0149,0.0058,2,0,0,0,0.055046,0.015625,42,0.7161,9.4498,0.4076,19,5,46,771,1204,491,0.001,0.999,2984.1,1.7
157,4728,3017,1,6,1,1.9589,1,16.0,7,3005,4.6,0.996,3029.3,12,1.0,70,3,3,1402,0.000897,0.0329,23.0947,155,63.1,0.0141,0.0061,0,0,0,0,0.070175,0.015625,43,0.7773,9.4827,0.4075,18,5,47,792,1183,476,0.0009,0.9991,2855.2,1.9
158,4728,3038,1,5,3,1.9732,2,16.1,3020,0,4.57,1.0044,3030.7,24,1.0,75,10,5,1410,0.001017,0.0336,56.0748,156,59.6,0.0136,0.0062,1,1,0,0,0.058166,0.015625,44,0.7314,9.5229,0.4069,19,7,49,785,1198,479,0.001,0.999,2895.3,1.8
159,4725,3048,1,3,3,1.8989,2,16.0,3044,0,4.65,1.0111,3034.2,24,1.0,76,3,2,1424,0.000942,0.0304,54.5455,157,59.8,0.0139,0.006,0,0,0,0,0.076087,0.015625,45,0.7946,9.5534,0.4065,20,7,49,810,1218,448,0.001,0.999,2636.9,2.0
160,4725,3074,1,5,1,1.9544,2,15.9,3078,0,4.61,1.0175,3039.8,15,1.0,76,3,3,1448,0.000947,0.0262,31.8907,158,60.7,0.0141,0.0055,1,0,0,0,0.054585,0.015625,45,0.7137,9.5839,0.4059,20,6,50,829,1203,480,0.0009,0.9991,2673.7,2.1
161,4725,2940,0,0,1,1.9641,2,15.8,1,2934,4.51,0.9702,3030.3,6,1.0,71,1,6,1425,0.000834,0.0329,12.2249,159,65.8,0.014,0.0058,0,0,0,0,0.068075,0.015625,44,0.7705,9.6262,0.4059,20,5,46,754,1199,443,0.001,0.999,2643.1,2.1
162,4723,3009,1,5,1,1.9125,1,15.9,0,3009,4.55,0.9936,3028.3,0,1.0,70,1,2,1374,0.000828,0.0341,0.0,160,65.8,0.0145,0.0059,1,1,0,0,0.063415,0.015625,44,0.7536,9.6555,0.4056,19,5,46,805,1211,476,0.001,0.999,2836.3,2.1
163,4720,2963,1,4,3,1.9168,1,15.3,6,2952,4.45,0.9805,3022.1,11,1.0,73,8,5,1410,0.000931,0.0297,20.2703,161,64.1,0.0142,0.0056,0,0,0,0,0.061441,0.015625,46,0.7457,9.6788,0.4053,20,5,48,758,1150,461,0.0011,0.9989,2916.9,1.7
164,4714,3011,1,5,3,1.876,2,15.2,6,2991,4.64,0.9967,3021.0,20,1.0,75,7,5,1409,0.000922,0.0319,37.7358,162,61.8,0.0135,0.0058,1,0,0,0,0.055777,0.015625,44,0.7199,9.6987,0.4049,21,5,49,790,1217,477,0.001,0.999,2890.8,1.8
165,4713,2988,1,3,1,1.9238,2,15.0,4,2975,4.58,0.9901,3017.9,13,1.0,77,3,1,1411,0.000858,0.0305,27.8373,163,61.2,0.0133,0.0056,0,0,0,0,0.0611,0.015625,44,0.7443,9.7109,0.4045,21,5,51,768,1192,460,0.0009,0.9991,2660.9,2.0
166,4713,3055,0,0,1,1.9369,2,15.2,3084,0,4.59,1.0198,3024.2,0,1.0,76,0,1,1411,0.000745,0.0312,0.0,164,62.9,0.0138,0.0059,0,0,0,0,0.0625,0.015625,44,0.75,9.7518,0.4043,20,5,51,792,1249,492,0.0011,0.9989,2947.3,1.5
167,4709,3034,0,0,0,1.9657,1,15.1,3039,0,4.57,1.0044,3025.6,0,1.0,74,0,2,1397,0.000755,0.032,0.0,165,65.6,0.014,0.0055,0,1,0,0,0.070776,0.015625,43,0.7792,9.7723,0.404,20,5,49,797,1213,448,0.0011,0.9989,2817.4,1.7
168,4706,3060,0,0,0,1.9003,1,15.1,3076,0,4.63,1.0151,3030.4,0,1.0,73,0,1,1387,0.00067,0.032,0.0,166,67.5,0.0144,0.006,0,0,0,0,0.061785,0.015625,43,0.7471,9.8021,0.4038,20,5,48,799,1245,473,0.001,0.999,2796.6,1.9
169,4705,3066,0,0,3,1.9127,1,15.2,3088,0,4.7,1.0181,3036.2,3,1.0,72,3,4,1379,0.000703,0.0404,7.3892,167,69.1,0.014,0.0066,0,1,0,0,0.066508,0.015625,43,0.7651,9.8282,0.4034,20,6,46,855,1214,457,0.001,0.999,2907.9,1.7
170,4704,3038,2,5,3,1.7286,1,15.1,3030,0,4.62,1.0014,3036.6,11,1.0,74,2,0,1405,0.000767,0.0286,27.0936,168,68.2,0.0139,0.0053,1,0,0,0,0.050119,0.015625,44,0.6882,9.8521,0.4032,22,6,46,809,1173,505,0.0011,0.9989,2785.1,1.7
171,4703,3009,2,5,3,1.8062,1,15.2,12,2997,4.58,0.9918,3034.0,12,1.0,74,2,2,1440,0.000801,0.0321,26.9058,169,69.0,0.0134,0.0055,1,0,0,0,0.077088,0.015625,44,0.7973,9.8692,0.403,21,6,47,753,1215,504,0.001,0.999,2768.9,1.8
172,4703,2991,0,0,3,1.9003,2,15.1,3,2988,4.52,0.9872,3029.9,3,1.0,73,0,1,1407,0.000845,0.0295,7.0922,170,69.6,0.0141,0.0059,0,0,0,0,0.052273,0.015625,43,0.7011,9.8874,0.4025,21,5,47,805,1167,493,0.001,0.999,2598.7,2.0
173,4703,2948,0,0,3,1.8858,1,15.2,3,2945,4.56,0.9755,3022.1,3,1.0,70,0,3,1392,0.000696,0.0301,7.7519,171,72.3,0.0154,0.0069,0,2,0,0,0.082707,0.015625,43,0.8111,9.9174,0.4022,20,5,45,775,1179,475,0.001,0.999,2953.8,1.7
174,4703,2849,1,4,1,1.8858,1,15.0,0,2844,4.5,0.9479,3005.6,5,1.0,71,3,2,1354,0.000765,0.0337,12.6582,172,72.0,0.0148,0.0067,0,0,0,0,0.079518,0.015625,44,0.8035,9.9488,0.4022,20,5,46,761,1111,436,0.001,0.999,2923.7,1.8
175,4703,3047,0,0,1,1.9007,1,15.1,3073,0,4.63,1.0223,3012.7,7,1.0,70,2,3,1358,0.000633,0.0351,12.2549,173,73.9,0.0148,0.006,0,0,0,0,0.06089,0.015625,43,0.7434,9.9816,0.402,20,4,46,783,1188,515,0.001,0.999,2637.2,2.0
176,4703,2986,1,4,0,1.9899,1,15.0,4,2982,4.58,0.992,3010.1,4,1.0,69,1,2,1354,0.000669,0.0346,9.7087,174,75.8,0.0151,0.0068,0,1,0,0,0.064665,0.015625,43,0.7584,10.0047,0.402,21,4,44,768,1212,479,0.001,0.999,2775.9,2.0
